Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Take the Mana Crystal,Collect Mana Crystals,,,,
Take the Mana Crystal,Talk to Arche,,,,
Take the Mana Crystal,Talk to Arche,Alchemist Arche,Thank you! Here’s your reward! You brought me so many crystals that I might even have some spare ones to sell!,,
Observe Mana Crystals,Talk to Arche,,,,
Observe Mana Crystals,Talk to Arche,Alchemist Arche,"A mercenary! What luck! Greetings. My name is Arche. I’m an alchemist here to study the Mana Crystals.
<p>But... I’m having a hard time because Ol Mahum Guards are taking all of the crystals. Please, can you deal with them for me? I will make it worth your while!",,
Observe Mana Crystals,Defeat Ol Mahum Guards,,,,
Observe Mana Crystals,Talk to Arche,,,,
Observe Mana Crystals,Talk to Arche,Alchemist Arche,Thank you! Now I can research Mana Crystals more closely! So this is what they look like!,,
Delivering Justice,Talk to Mitchell,,,,
Delivering Justice,Talk to Mitchell,Aden Explorer Mitchell,"Did you come here to serve justice?! I am Mitchell, a humble soul delivering justice to Aden!
<p>Vindictive Primas kill the weak and drain their life energy! I can’t let such evil beasts terrorize innocent people! Help me kill these monsters!",,
Delivering Justice,Defeat Vindictive Primas,,,,
Delivering Justice,Talk to Mitchell,,,,
Delivering Justice,Talk to Mitchell,Aden Explorer Mitchell,"Yes, I knew it! I saw it in your eyes - you are also answering justice’s call!",,
Serving Justice,Talk to Mitchell,,,,
Serving Justice,Talk to Mitchell,Aden Explorer Mitchell,"Did you come here to serve justice?! I am Mitchell, a humble soul delivering justice to Aden!
<p>I heard that Soul Slashers attack passersby and absorb their souls! I have to intervene - but I’ve been separated from my companions.
<p>How would you like to join my fight for justice?",,
Serving Justice,Defeat Soul Slashers,,,,
Serving Justice,Talk to Mitchell,,,,
Serving Justice,Talk to Mitchell,Aden Explorer Mitchell,Glad to know that you’re with me! We would make good partners! Let’s go hunting together next time!,,
Mysterious Subject,Talk to Sara Ra,,,,
Mysterious Subject,Talk to Sara Ra,Aden Explorer Sara Ra,"Hey, you! You’re a mercenary, right? I’ll give you as much as you want, please help me! I’m exploring Aden and have recently become interested in necromancy!
<p>But as I was studying necromancy, some mysterious creatures began interrupting my experiments! It’s tremendously bothersome - please defeat them for me!",,
Mysterious Subject,Defeat Mysterious Subjects,,,,
Mysterious Subject,Talk to Sara Ra,,,,
Mysterious Subject,Talk to Sara Ra,Aden Explorer Sara Ra,"Whew, hopefully, things will be a bit quieter now. Here’s your reward!<p>Why are you still here? I must concentrate on my experiment!",,
Cursed Hunters,Talk to Sara Ra,,,,
Cursed Hunters,Talk to Sara Ra,Aden Explorer Sara Ra,"Hey, you! You’re a mercenary, right? I’ll give you however much you want, please help me. I am exploring Aden and have developed an interest in necromancy!
<p>I’m studying the Cursed Hunters in this area for my research. Can you get me their marks? It’s located on their necks! Careful not to destroy them!",,
Cursed Hunters,Collect Cursed Hunter Marks,,,,
Cursed Hunters,Talk to Sara Ra,,,,
Cursed Hunters,Talk to Sara Ra,Aden Explorer Sara Ra,You did better than I expected! These are all in good condition. These marks should provide valuable insight into necromancy! Thank you!<p>This is your reward. Thank you again!,,
Necromancy Research,Talk to Sara Ra,,,,
Necromancy Research,Talk to Sara Ra,Aden Explorer Sara Ra,"Hey, you! You’re a mercenary, right? I’ll pay you as much as you want, please help me! I’m exploring Aden and have recently become interested in necromancy!
<p>I am researching the skeleton warriors around here, and I need someone to collect their skulls. Can you do that for me? You can name your price!",,
Necromancy Research,Collect Skeleton Warrior Skulls,,,,
Necromancy Research,Talk to Sara Ra,,,,
Necromancy Research,Talk to Sara Ra,Aden Explorer Sara Ra,"Wow, you got so man! I have a lot of research to do!<p>Woah! This one almost broke! Anyway, here’s your reward - I’m sure you’ll find it’s more than enough.",,
Funding,Talk to Dorothy,,,,
Funding,Talk to Dorothy,Aden Explorer Dorothy,"It’s surprising meeting someone in a ruin like this! I am an adventurer exploring Aden! I saw a good Dagger in the auction, but I’m short on funds!
<p>Do you have any Skeleton Soldier Ribs? Sell them to me when you find them! I’ll give you a square deal, I promise!",,
Funding,Collect Skeleton Warrior Ribs,,,,
Funding,Talk to Dorothy,,,,
Funding,Talk to Dorothy,Aden Explorer Dorothy,These are in excellent condition. Thank you! Here’s your money! I added a tip!,,
Buying Fangs,Talk to Dorothy,,,,
Buying Fangs,Talk to Dorothy,Aden Explorer Dorothy,"It’s surprising meeting someone in a ruin like this! I am an adventurer exploring Aden! I saw a good Dagger in the auction, but I’m short on funds!<p>Do you have any Vampire Bat Fangs? Sell them to me when you find them! I’ll give you a square deal, I promise!",,
Buying Fangs,Collect Vampire Bat Fangs,,,,
Buying Fangs,Talk to Dorothy,,,,
Buying Fangs,Talk to Dorothy,Aden Explorer Dorothy,Wow! You got so many! Vampire Bat Fangs are in high demand - here! Take everything I have!,,
A Good Dagger is Hard to Find,Talk to Dorothy,,,,
A Good Dagger is Hard to Find,Talk to Dorothy,Aden Explorer Dorothy,"It’s surprising meeting someone in a ruin like this! I am an adventurer exploring Aden! I saw a good Dagger in the auction, but I’m short on funds!<p>Do you have any Werewolf Claws? Sell them to me when you find them! I’ll give you a square deal, I promise!",,
A Good Dagger is Hard to Find,Collect Werewolf Flaws,,,,
A Good Dagger is Hard to Find,Talk to Dorothy,,,,
A Good Dagger is Hard to Find,Talk to Dorothy,Aden Explorer Dorothy,"All of these? For me? Let’s see. One... Two... Three...<p>I lost count! Here, take this, and hopefully, we’ll meet again!",,
The Taunted Tabby,Talk to Varot,,,,
The Taunted Tabby,Talk to Varot,Cat Caravan Varot,"Join paws with the Cat Caravan! We’re always on the prowl for goods! Bring good items for a good purr-ice!
<p>My co-worker Nero got robbed by those paw-ful Ol Mahum while passing through here! I’ll show them what happens when you bo-fur the Cat Caravan!
<p>Why don’t you join me and make Ol Mahum Guards tremble in mew-sery? I will reward you, of course!",,
The Taunted Tabby,Defeat Ol Mahum Guards,,,,
The Taunted Tabby,Talk to Varot,,,,
The Taunted Tabby,Talk to Varot,Cat Caravan Varot,"Meow-velous! Here’s the reward, fur-end! I took care of some of them as well with my flying claws!",,
Investigate the Ruins,Talk to Azir,,,,
Investigate the Ruins,Talk to Azir,Azir of Feldheim’s Archaeologists,"Hello there! Are you <YellowBold>[player]</>? I am Azir. Feldheim sent me to investigate on his behalf. I’ve heard a lot about you.
<p>As you already know, this is where a battle between Elves and Orcs took place. I’m looking for Elven Relics!
<p>I have a small favor to ask... I want you to get rid of those Gludio Bears. They’re stomping all over the area where I need to excavate.
<p>They’re dragging their feet and wrecking the ruin! Fend them off quickly!",,
Investigate the Ruins,Defeat Gludio Bears,,,,
Investigate the Ruins,Talk to Azir,,,,
Investigate the Ruins,Talk to Azir,Azir of Feldheim’s Archaeologists,"Thanks! These ruins are an important piece of Aden’s history, and with those bears gone, I can investigate them properly.
<p>It seems that this area is somehow connected to an ancient demon...",,
I’m Not Afraid!,Talk to Farlon,,,,
I’m Not Afraid!,Talk to Farlon,Treasure Hunter Farlon,"Hey, you’re here. Did you hear about the Elven relics that’re still out here? You’re quick, I’ll give you that!<p>Why don’t we make a deal? I know where a relic is, so if you help me, I’ll give you a reward. What do you think?<p>Your role is very simple! Just kill the Ferocious Cougar. Not that I’m afraid of cougars or anything!",,
I’m Not Afraid!,Defeat Ferocious Cougars,,,,
I’m Not Afraid!,Talk to Farlon,,,,
I’m Not Afraid!,Talk to Farlon,Treasure Hunter Farlon,"Good work! I got the relic thanks to you! This’ll let me eat like a king<p>Oh, here’s your reward. Of course, I’m not trying to stiff you! I risked my life for this thing!",,
Catch Quick Foot!,Talk to Dorothy,,,,
Catch Quick Foot!,Talk to Dorothy,Aden Explorer Dorothy,"Quick Foot? Now, that’s an interesting rumor. Adventurers say there’s an Ol Mahum faster than any other Ol Mahum around.
<p>Supposedly, Quick Foot is fast thanks to boots it received from a wizard long ago.
<p>I don’t care where the rumor started - I just want those boots!
<p>Lots of Adventurers have tried to catch Quick Foot, but no one’s ever gotten close.
<p>I have a plan! We’ll make it come to us! How? Heh heh, we’ll use bait!
<p>We can catch some Ol Mahum and lock them up. When Quick Foot comes, we’ll spring a trap!
<p>If you help me, I’ll make it worthwhile! What do you say? Don’t you want to see Quick Foot for yourself?",,
Catch Quick Foot!,Defeat Ol Mahum Looter Guards,,,,
Catch Quick Foot!,Talk to Dorothy,Aden Explorer Dorothy,"That’s enough hostages.
We’re ready.
Lock up the captured Ol Mahums in the cage.",,
Catch Quick Foot!,Confine Ol Mahum I,,,,
Catch Quick Foot!,Confine Ol Mahum II,,,,
Catch Quick Foot!,Confine Ol Mahum II,Aden Explorer Dorothy,It’s all set. Quick Foot will be here soon.,,
Catch Quick Foot!,Defeat the Incoming Ol Mahum,,,,
Catch Quick Foot!,Defeat Quick Foot,,,,
Catch Quick Foot!,Talk to Dorothy,,,,
Catch Quick Foot!,Talk to Dorothy,Aden Explorer Dorothy,"The rumors were true! Quick Foot’s boots! Now, I can catch any monster I want! Thank you! Take this reward for your hard work!<p>Tell me whenever you need my help and I’ll be there in a flash!",,
The Missing Fenril,Talk to Arche,,,,
The Missing Fenril,Talk to Arche,Alchemist Arche,"I’d never expect to see anyone out here, but I guess I’m in luck! I need help.<p>One of my colleagues came here for an alchemy experiment, but I haven’t heard from him since.<p>I’ve investigating, but there are too many monsters here. Can you help?",,
The Missing Fenril,Defeat Valley Watcher,,,,
The Missing Fenril,Investigate Suspicious Magic Circle,,,,
The Missing Fenril,Defeat the Incoming Monsters,,,,
The Missing Fenril,Defeat Fenril,,,,
The Missing Fenril,Talk to Arche,,,,
The Missing Fenril,Talk to Arche,Alchemist Arche,How... How could this be... Fenril turned into a monster...? What happened here?,,
Research in the Desert,Talk to Azir,,,,
Research in the Desert,Talk to Azir,Azir of Feldheim’s Archaeologists,"Hi! I needed help, and you’re here just in time! Could you lend me a hand?<p>I want to study how life forms survive in the desert environment.<p>That should help us understand how to deal with them! Do you think you could bring me their hearts?",,
Research in the Desert,Defeat Wastelands Basilisks,,,,
Research in the Desert,Defeat Mutant Armored Ants,,,,
Research in the Desert,Defeat Sahara,,,,
Research in the Desert,Rescue Azir,,,,
Research in the Desert,Defeat the Incoming Monsters,,,,
Research in the Desert,Defeat Giant Sahara,,,,
Research in the Desert,Talk to Azir,,,,
Research in the Desert,Talk to Azir,Azir of Feldheim’s Archaeologists,What a mess! But... I’m alive thanks to you! I can pick my research up later - Please take this token of my gratitude!,,
The Scout that Never Returned,Talk to Town Crier Zarin,,,,
The Scout that Never Returned,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"Good, a mercenary!<p>We sent some scouts out a few days ago, but now they’re missing. Can you find them?<p>Oh, and if you take care of the Skeleton Sentinel while you’re at it, I’ll give you a bonus.",,
The Scout that Never Returned,Defeat Desert Skeleton Sentinels,,,,
The Scout that Never Returned,Find the Missing Scouts,,,,
The Scout that Never Returned,Defeat the Incoming Undead,,,,
The Scout that Never Returned,Defeat Leonic,,,,
The Scout that Never Returned,Talk to Town Crier Zarin,,,,
The Scout that Never Returned,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"Whew, so that’s why they didn’t come back... I will report this at Gludio. This is your reward. Thank you.",,
Wanted: Ant General,Talk to Town Crier Zarin,,,,
Wanted: Ant General,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"By decree of Lord of Gludio, anyone who defeats the Ant General corrupting the barrens shall receive a special reward from my lord in addition to the bounty!",,
Wanted: Ant General,Defeat the Ants,,,,
Wanted: Ant General,Find the Ant Hole,,,,
Wanted: Ant General,Defeat the Incoming Ants,,,,
Wanted: Ant General,Defeat Ant General,,,,
Wanted: Ant General,Talk to Town Crier Zarin,,,,
Wanted: Ant General,Talk to Town Crier Zarin,Gludio Town Crier Zarin,Good work! Never thought I’d see the end of the Ant General! Take this bounty for a job well done!,,
Shane the Priest-in-Training,Talk to Apprentice Priest Shane,,,,
Shane the Priest-in-Training,Talk to Apprentice Priest Shane,Maphr Apprentice Priest Shane,"Greetings. I am Shane of the god Maphr. I’m a novice priest, and came here to complete my training.<p>I passed all the tests except for finding the Prayer of Maphr! Can you help me?",,
Shane the Priest-in-Training,Defeat the Wasteland monsters,,,,
Shane the Priest-in-Training,Collect Prayer Scroll,,,,
Shane the Priest-in-Training,Defeat the Incoming Wasteland monsters,,,,
Shane the Priest-in-Training,Defeat Giant Ants,,,,
Shane the Priest-in-Training,Talk to Apprentice Priest Shane,,,,
Shane the Priest-in-Training,Talk to Apprentice Priest Shane,Maphr Apprentice Priest Shane,"Whew... this... test... is killing me! But now I have the Prayer, so I can become a full Priest!<p>Oh - just between you and me, here’s a reward.",,
Basilisk Research,Talk to Azir,,,,
Basilisk Research,Talk to Azir,Azir of Feldheim’s Archaeologists,"Greetings! I needed help, you showed up just in time! Could you lend me a hand?<p>I am a bit different than other archaeologists. I’m not just interested in relics, but creatures, too!<p>Did you know that this is basilisk territory? Can you bring me some of their flesh and eggs?<p>They’re dangerous, so be careful!",,
Basilisk Research,Collect Basilisk Flesh,,,,
Basilisk Research,Collect Basilisk Egg,,,,
Basilisk Research,Defeat the Incoming Basilisks,,,,
Basilisk Research,Defeat Giant Basilisks,,,,
Basilisk Research,Talk to Azir,,,,
Basilisk Research,Talk to Azir,Azir of Feldheim’s Archaeologists,"Wow! This is huge! Well done, well done! You brought me a very exotic ingredient! Thank you! Here is your reward as promised!",,
Justice for All!,Talk to Mitchell,,,,
Justice for All!,Talk to Mitchell,Aden Explorer Mitchell,"Greetings! You’re the famous Silverlight Mercenary! Good! I am Mitchell, the one who shall bring justice to the evil Ol Mahum! Join me!<p>Those Ol Mahum are attacking passing merchants! My plan is this: we will disguise ourselves as a caravan and use the cargo as a bait.<p>When they attack - and they certainly will - we’ll destroy the looters! Genius, right? Let’s do it!",,
Justice for All!,Set Up the Bait Cargo,,,,
Justice for All!,Defeat the Incoming Ol Mahum,,,,
Justice for All!,Set Up the Bait Cargo,,,,
Justice for All!,Defeat the Incoming Ol Mahum,,,,
Justice for All!,Defeat Looter Captain Kashtray,,,,
Justice for All!,Talk to Mitchell,,,,
Justice for All!,Talk to Mitchell,Aden Explorer Mitchell,Superb! We even killed the Raider Captain! This was a tremendous victory! Please take this small token of my gratitude. It was an honor to fight at your side!,,
Defeat Evil Traman!,Talk to Dorothy,,,,
Defeat Evil Traman!,Talk to Dorothy,Aden Explorer Dorothy,"I didn’t expect to see anyone here! Pleasure to meet you!<p>Did you come here to fight the Ol Mahum, too? We should team up!<p>There’s an evil here called Traman! It’s a real rascal and I aim to catch it. Looks like you’re along for the ride!",,
Defeat Evil Traman!,Defeat the Ol Mahum,,,,
Defeat Evil Traman!,Go to Traman’s Post,,,,
Defeat Evil Traman!,Defeat the Incoming Minions of Traman,,,,
Defeat Evil Traman!,Defeat Evil Traman!,,,,
Defeat Evil Traman!,Talk to Dorothy,,,,
Defeat Evil Traman!,Talk to Dorothy,Aden Explorer Dorothy,It’s... It’s dead! Wahoo! That was difficult but definitely rewarding! I’m going to get even stronger and keep fighting the Ol Mahum!,,
A Fusion Fiasco,Talk to Sara Ra,,,,
A Fusion Fiasco,Talk to Sara Ra,Aden Explorer Sara Ra,"Hello, I am Sara Ra, an explorer. My new expedition is quite dangerous, so I am looking for someone to protect me. Can you help?
<p>It’s quite simple, really. You only need to guard me while I attempt to fuse mana.
<p>I promise to pay you well.
<p>First, can you take out all those Saharas of the Desert? I can’t risk getting attacked by them.",,
A Fusion Fiasco,Defeat Sahara of the Desert,,,,
Trace Tracking,Talk to Sara Ra,,,,
A Fusion Fiasco,Defeat the Incoming Monsters,,,,
A Fusion Fiasco,Defeat the Incoming Monsters,Aden Explorer Sara Ra,I’m beginning the experiment. Be ready! The monsters will be merciless!,,
A Fusion Fiasco,Defeat the Incoming Monsters,,,,
A Fusion Fiasco,Defeat the Incoming Monsters,,,,
A Fusion Fiasco,Defeat Giant Stone Golem,,,,
A Fusion Fiasco,Talk to Sara Ra,,,,
A Fusion Fiasco,Talk to Sara Ra,Aden Explorer Sara Ra,"Whew... That was close. The fusion was unsuccessful, but I managed to accumulate some Mana in my staff. Dealing with Mana isn’t easy...
<p>Thank you for protecting me. Here is your payment.",,
Trace Tracking,Talk to Dorothy,,,,
Trace Tracking,Talk to Dorothy,Aden Explorer Dorothy,"Shh! Quiet! I came to retrieve the Necklace of the Wind from inside the Ol Mahum base!<p>Think you could help me?<p>If we succeed, I’ll reward you!<p>Draw their attention while I sneak into their base!<p>Those Rangers seem like good targets! Let’s go.",,
Trace Tracking,Defeat Ol Mahum Looter Rangers,,,,
Trace Tracking,Defeat Ol Mahum Looter Rangers,Aden Explorer Dorothy,"Oh no! It’s a trap!
They’re coming! Help!",,
Trace Tracking,Go to Dorothy,,,,
Trace Tracking,Go to Dorothy,Aden Explorer Dorothy,"Please, help me!
Get that Ol Mahum right there!",,
Trace Tracking,Defeat the Ol Mahum Threatening Dorothy,,,,
Trace Tracking,Defeat the Ol Mahum Threatening Dorothy,Aden Explorer Dorothy,"Ah, hell! Let’s get out of here!",,
Trace Tracking,Escort Dorothy Out of the Base,,,,
Trace Tracking,Talk to Dorothy,,,,
Trace Tracking,Talk to Dorothy,Aden Explorer Dorothy,"Thanks! I didn’t get the Necklace, but I did manage to pick up some items. Here’s your reward. Thank you!",,
Suspicious Magic Circle,Talk to Arche,,,,
Suspicious Magic Circle,Talk to Arche,Alchemist Arche,"I’d never expect to see anyone out here, but I guess I’m in luck! I need help.<p>One of my colleagues came here for an alchemy experiment, but I haven’t heard from him since.<p>I’ve investigating, but there are too many monsters here. Can you help?",,
Suspicious Magic Circle,Defeat Valley Watcher,,,,
Suspicious Magic Circle,Investigate Suspicious Magic Circle,,,,
Suspicious Magic Circle,Defeat the Incoming Monsters,,,,
Suspicious Magic Circle,Talk to Arche,,,,
Suspicious Magic Circle,Talk to Arche,Alchemist Arche,I found Fenril’s clothes while I was deactivating the magic circle. Could it be connected...?,,
Research Specimen,Talk to Azir,,,,
Research Specimen,Talk to Azir,Azir of Feldheim’s Archaeologists,"Hi! I needed help, and you’re here just in time! Could you lend me a hand?<p>I want to study how life forms survive in the desert environment.<p>That should help us understand how to deal with them! Do you think you could bring me their hearts?",,
Research Specimen,Defeat Wastelands Basilisks,,,,
Research Specimen,Defeat Mutant Armored Ants,,,,
Research Specimen,Defeat Sahara,,,,
Research Specimen,Rescue Azir,,,,
Research Specimen,Defeat the Incoming Monsters,,,,
Research Specimen,Talk to Azir,,,,
Research Specimen,Talk to Azir,Azir of Feldheim’s Archaeologists,"Whew! I managed to save most of my research equipment, thanks to you! This is your payment! See you later!",,
Scout’s Whereabouts,Talk to Town Crier Zarin,,,,
Scout’s Whereabouts,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"Good, a mercenary!<p>We sent some scouts out a few days ago, but now they’re missing. Can you find them?<p>Oh, and if you take care of the Skeleton Sentinel while you’re at it, I’ll give you a bonus.",,
Scout’s Whereabouts,Defeat Desert Skeleton Sentinels,,,,
Scout’s Whereabouts,Defeat Desert Skeleton Sentinels,,,,
Scout’s Whereabouts,Defeat the incoming Skeleton Sentinels,,,,
Scout’s Whereabouts,Talk to Town Crier Zarin,,,,
Scout’s Whereabouts,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"Whew, so that’s why they didn’t come back... I will report this at Gludio. This is your reward. Thank you.",,
Suspicious Ant Nest,Talk to Town Crier Zarin,,,,
Suspicious Ant Nest,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"By decree of Lord of Gludio, anyone who defeats the Ant General corrupting the barrens shall receive a special reward from my lord in addition to the bounty!",,
Suspicious Ant Nest,Defeat the Ants,,,,
Suspicious Ant Nest,Find the Ant Hole,,,,
Suspicious Ant Nest,Defeat the Incoming Ants,,,,
Suspicious Ant Nest,Talk to Town Crier Zarin,,,,
Suspicious Ant Nest,Talk to Town Crier Zarin,Gludio Town Crier Zarin,"No Ant General, but you’ve killed enough ants today. It’s not the full bounty, but I’ll still give you something for your efforts.",,
Left Behind,Talk to Apprentice Priest Shane,,,,
Left Behind,Talk to Apprentice Priest Shane,Maphr Apprentice Priest Shane,"Greetings. I am Shane of the god Maphr. I’m a novice priest, and I came here to complete my training.<p>During the test, I left my holy tome behind! There are a lot of monsters surrounding it - do you think you could come with me?",,
Left Behind,Defeat the Wasteland monsters,,,,
Left Behind,Collect Prayer Scroll,,,,
Left Behind,Defeat the Incoming Wasteland monsters,,,,
Left Behind,Talk to Apprentice Priest Shane,,,,
Left Behind,Talk to Apprentice Priest Shane,Maphr Apprentice Priest Shane,"Whew! I would’ve died out there! But now that I have the tome back, I can return to the church! Thank you very much!",,
Basilisk of the Desert,Talk to Azir,,,,
Basilisk of the Desert,Talk to Azir,Azir of Feldheim’s Archaeologists,"Greetings! I needed help, you showed up just in time! Could you lend me a hand?<p>I am a bit different than other archaeologists. I’m not just interested in relics, but creatures, too!<p>Did you know that this is basilisk territory? Can you bring me some of their flesh and eggs?<p>They’re dangerous, so be careful!",,
Basilisk of the Desert,Collect Basilisk Flesh,,,,
Basilisk of the Desert,Collect Basilisk Egg,,,,
Basilisk of the Desert,Defeat the Incoming Basilisks,,,,
Basilisk of the Desert,Talk to Azir,,,,
Basilisk of the Desert,Talk to Azir,Azir of Feldheim’s Archaeologists,"Whew! We’re lucky that this is it! Rumor has it that there’s a giant Basilisk around. If we ran into it, we’d be done for!",,
Reel in the Bait!,Talk to Mitchell,,,,
Reel in the Bait!,Talk to Mitchell,Aden Explorer Mitchell,"Greetings! You’re the famous Silverlight Mercenary! Good! I am Mitchell, the one who shall bring justice to the evil Ol Mahum! Join me!<p>Those Ol Mahum are attacking passing merchants! My plan is this: we will disguise ourselves as a caravan and use the cargo as a bait.<p>When they attack - and they certainly will - we’ll destroy the looters! Genius, right? Let’s do it!",,
Reel in the Bait!,Set Up the Bait Cargo,,,,
Reel in the Bait!,Defeat the Incoming Ol Mahum,,,,
Reel in the Bait!,Set Up the Bait Cargo,,,,
Reel in the Bait!,Defeat the Incoming Ol Mahum,,,,
Reel in the Bait!,Talk to Mitchell,,,,
Reel in the Bait!,Talk to Mitchell,Aden Explorer Mitchell,Ha ha! We caught a ton of stupid Ol Mahum! Good job! Let’s work together again sometime!,,
Mitchell’s Gavel,Talk to Mitchell,,,,
Mitchell’s Gavel,Talk to Mitchell,Aden Explorer Mitchell,"Greetings! My name is Mitchell. I’m an adventurer exploring Aden. I came when I heard that the evil Ol Mahums were here!
<p>The Ol Mahum Looter Guards here have stolen food from each other - and killed their own kind! How could they turn against each other?
<p>This is inhumane, even for Ol Mahum! Let’s show them the power of justice!",,
Mitchell’s Gavel,Defeat Ol Mahum Looter Guards,,,,
Mitchell’s Gavel,Talk to Mitchell,,,,
Mitchell’s Gavel,Talk to Mitchell,Aden Explorer Mitchell,Great work! I hope we taught them the importance of loyalty!<p>Did you see them? They were in tears regretting their sins!,,
"Mitchell, Protector of the Weak",Talk to Mitchell,,,,
"Mitchell, Protector of the Weak",Talk to Mitchell,Aden Explorer Mitchell,"Hark! I came here after hearing that wicked Ol Mahums were picking on the weak near here!
<p>It seems you’re here because of the news as well!
Now, let’s bring justice to these Ol Mahum Looter Fighters!
<p>I’ll take this side, and you can deal with that one!",,
"Mitchell, Protector of the Weak",Defeat Ol Mahum Looter Fighters,,,,
"Mitchell, Protector of the Weak",Talk to Mitchell,,,,
"Mitchell, Protector of the Weak",Talk to Mitchell,Aden Explorer Mitchell,"Ol Mahum Looter Fighters raided the caravans and killed the travelers.
<p>They deserve to die!
Delivering justice gives me such joy! Hahahaha!",,
Drug Bust,Talk to Mitchell,,,,
Drug Bust,Talk to Mitchell,Aden Explorer Mitchell,"Greetings! My name is Mitchell. I’m an adventurer exploring Aden. I came when I heard that evil Ol Mahums were here!
<p>Ol Mahum Looter Porters traded delirium plants here, even though they’re forbidden in Gludio Territory!
<p>Delirium plants are very venomous! If we don’t stop them, there’s no telling what will happen!
<p>We must defeat them and confiscate all of the delirium plants! Let’s go! There’s no time!",,
Drug Bust,Collecting Delirium plants,,,,
Drug Bust,Talk to Mitchell,,,,
Drug Bust,Talk to Mitchell,Aden Explorer Mitchell,"Ah, the sweet smell of justice! Hahaha!
<p>I’ll give these delirium plants to the bailiff. Don’t worry - I’d never profit off injustice! Hahaha!",,
Stone Gathering Core,Talk to Sara Ra,,,,
Stone Gathering Core,Talk to Sara Ra,Aden Explorer Sara Ra,"Huh? What brings you to this battlefield? Well, we could always use some extra hands.
<p>Did you see any Gray Stone Golems around? Their cores have the power to attract stones! The potential of this magic is fabulous.
<p>I’m collecting their cores, but they keep breaking. Bring any you find to me, and I’ll pay handsomely for them!",,
Stone Gathering Core,Collect Gray Stone Golem Cores,,,,
Stone Gathering Core,Talk to Sara Ra,,,,
Stone Gathering Core,Talk to Sara Ra,Aden Explorer Sara Ra,Thank you. Here’s your payment. I’m looking forward to using magic based on these now that I have some good specimens!,,
Soil Gathering Core,Talk to Sara Ra,,,,
Soil Gathering Core,Talk to Sara Ra,Aden Explorer Sara Ra,"Huh? What brings you to this battlefield? Well, we could always use some extra hands.<p>Did you see any Saharas of the Desert around? Their cores have the power to attract stones! The potential of this magic is fabulous.<p>I’m collecting their cores, but they keep breaking. Bring any you find to me, and I’ll pay handsomely for them!",,
Soil Gathering Core,Collect Sahara cores,,,,
Soil Gathering Core,Talk to Sara Ra,,,,
Soil Gathering Core,Talk to Sara Ra,Aden Explorer Sara Ra,Thank you. I got some great specimens! I look forward to using them in my magic!,,
Priest Training: Ant Extermination,Talk to Shane,,,,
Priest Training: Ant Extermination,Talk to Shane,Maphr Apprentice Priest Shane,"Greetings. I am Shane, a novice priest of the god Maphr. We must complete a set of missions before becoming full-fledged priests.
<p>My third assignment is to defeat the Mutant Armored Ant Pages. <p>They take people as food for their Queen. They must be stopped!
<p>The priests told me it would be simple, but the ant armor is thicker than I thought. Could you defeat them for me? I’ll go with you, and hopefully, I can learn some of your battle skills.",,
Priest Training: Ant Extermination,Defeat Mutant Armored Ant Pages,,,,
Priest Training: Ant Extermination,Talk to Shane,,,,
Priest Training: Ant Extermination,Talk to Shane,Maphr Apprentice Priest Shane,"Thank you. It seems that they wanted to test how well I could find help. I can’t express my thanks enough.
<p>Here is a small token of thanks. Unfortunately, a priest’s salary is not much... Thank you again.",,
Priest Training: Undead Extermination,Talk to Shane,,,,
Priest Training: Undead Extermination,Talk to Shane,Maphr Apprentice Priest Shane,"Greetings. I am Shane, a novice priest of the god Maphr. We must complete a set of missions before becoming full-fledged priests
<p>My second assignment is to defeat the Desert Skeleton Sentinel. They raid attack passersby and absorb their life energy. The church sent me to stop them.
<p>The priests told me it would be simple, but I am having trouble reading their movements. Could you defeat them for me? I’ll go with you, and hopefully, I can learn how to deal with them by studying your methods.",,
Priest Training: Undead Extermination,Defeat Desert Skeleton Sentinel,,,,
Priest Training: Undead Extermination,Talk to Shane,,,,
Priest Training: Undead Extermination,Talk to Shane,Maphr Apprentice Priest Shane,Thank you! Now I know how to fight the Undead. Striking the joints is the key! Thank you very much.,,
Wanted: Armored Ant Worker,Talk to Shane,,,,
Wanted: Armored Ant Worker,Talk to Zarin,Gludio Town Crier Zarin,"By decree of the Lord of Gludio, I am gathering men to exterminate the Mutant Armored Ant Workers.<p>Anyone who defeats Mutant Armored Ant Workers shall be rewarded by my lord.",,
Wanted: Armored Ant Worker,Defeat Mutant Armored Ant Workers,,,,
Wanted: Armored Ant Worker,Talk to Zarin,,,,
Wanted: Armored Ant Worker,Talk to Zarin,Gludio Town Crier Zarin,I hear that your work was extraordinary! Attacks from the desert have drastically decreased thanks to you!,,
Wanted: Ant Warrior,Talk to Zarin,,,,
