Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Essenza della raccolta di pietre,Colleziona Essenze di Golem di pietra grigia,,,,
Essenza della raccolta di pietre,Parla con Sara Ra,,,,
Essenza della raccolta di pietre,Parla con Sara Ra,Esploratrice Aden Sara Ra,Grazie. Ecco il pagamento. Non vedo l’ora di usare la magia basata su questi ottimi esemplari.,,
Essenza della raccolta di suolo,Parla con Sara Ra,,,,
Essenza della raccolta di suolo,Parla con Sara Ra,Esploratrice Aden Sara Ra,"Eh? Cosa ti porta a questo campo di battaglia? Beh, una mano in più potrebbe essere utile.<p>Hai visto qualche Sahara del Deserto in giro? I loro nuclei hanno il potere di attirare le pietre! Il potenziale di questa magia è favoloso.<p>Sto raccogliendo i loro nuclei ma continuano a rompersi. Portami tutti quelli che trovi e li pagherò profumatamente!",,
Essenza della raccolta di suolo,Colleziona Essenze di Sahara,,,,
Essenza della raccolta di suolo,Parla con Sara Ra,,,,
Essenza della raccolta di suolo,Parla con Sara Ra,Esploratrice Aden Sara Ra,Grazie. Ho degli ottimi esemplari! Non vedo l’ora di usarli nelle mie magie!,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,,,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Salve. Sono Shane, una sacerdotessa principiante del dio Maphr. Dobbiamo completare una serie di missioni prima di diventare sacerdoti a pieno titolo.
<p>Il mio terzo compito è quello di sconfiggere le Formiche Mutanti Corazzate. <p>Considerano le persone cibo per la loro Regina. Devono essere fermate!
<p>I sacerdoti mi hanno detto che sarebbe stato semplice, ma l’armatura delle formiche è più spessa di quanto pensassi. Puoi sconfiggerle per me? Verrò con te, e spero di imparare qualcosa dalle tue abilità di combattimento.",,
Sacerdote in addestramento: Sterminio formiche,Sconfiggi le pagine della Formica mutante corazzata,,,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,,,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Grazie. Sembra che volessero verificare anche quanto sia brava a trovare aiuto. Non ti sarò mai abbastanza grata.
<p>Questo è un piccolo omaggio per ringraziarti. Purtroppo, lo stipendio di un sacerdote non è molto alto... Grazie ancora.",,
Sacerdote in addestramento: Sterminio dei non morti,Parla con Shane,,,,
Sacerdote in addestramento: Sterminio dei non morti,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Salve. Sono Shane, una sacerdotessa principiante del dio Maphr. Dobbiamo completare una serie di missioni prima di diventare sacerdoti a pieno titolo.
<p>Il mio secondo compito è sconfiggere le Sentinelle Scheletri del Deserto. Attaccano i passanti e assorbono la loro energia vitale. La chiesa mi ha mandato per fermarli.
<p>I sacerdoti mi hanno detto che sarebbe stato facile, ma ho difficoltà a rilevare i loro spostamenti. Puoi sconfiggerli per me? Verrò con te, e spero di imparare ad affrontarli osservando i tuoi metodi.",,
Sacerdote in addestramento: Sterminio dei non morti,Sconfiggi la Sentinella Scheletro del deserto,,,,
Sacerdote in addestramento: Sterminio dei non morti,Parla con Shane,,,,
Sacerdote in addestramento: Sterminio dei non morti,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,Grazie! Ora so come combattere i Non morti. Colpire le articolazioni è la chiave! Grazie mille.,,
Ricercato: Formica lavoratrice con armatura,Parla con Shane,,,,
Ricercato: Formica lavoratrice con armatura,Parla con Zarin,Banditore di Gludio Zarin,"Secondo il decreto del Signore di Gludio, sto radunando uomini per sterminare le Formiche Mutanti Corazzate Operaie.<p>Chi sconfiggerà le Formiche Mutanti Corazzate Operaie verrà ricompensato dal mio signore.",,
Ricercato: Formica lavoratrice con armatura,Sconfiggi le Formiche mutanti corazzate operaie,,,,
Ricercato: Formica lavoratrice con armatura,Parla con Zarin,,,,
Ricercato: Formica lavoratrice con armatura,Parla con Zarin,Banditore di Gludio Zarin,Ho sentito che hai fatto un lavoro eccezionale! Gli attacchi dal deserto sono drasticamente diminuiti grazie a te!,,
Ricercato: Formica guerriera,Parla con Zarin,,,,
Ricercato: Formica guerriera,Parla con Zarin,Banditore di Gludio Zarin,"Secondo il decreto del Signore di Gludio, sto radunando uomini per sterminare le Formiche Mutanti Corazzate.<p>Chi sconfiggerà le Formiche Mutanti Corazzate Guerriere verrà ricompensato dal mio signore.",,
Ricercato: Formica guerriera,Sconfiggi le Formiche guerriere mutanti corazzate,,,,
Ricercato: Formica guerriera,Parla con Zarin,,,,
Ricercato: Formica guerriera,Parla con Zarin,Banditore di Gludio Zarin,Hai fatto un lavoro grandioso durante la strage! Mi assicurerò di riferirlo al mio signore.,,
Verso l’indagine,Parla con Azir,,,,
Verso l’indagine,Parla con Azir,Azir degli Archeologi di Feldheim,"Salve! Credo ci sia un’antica rovina qui intorno. Ci devono essere dei segni sulla sabbia che indicano che è sotterrata lì.
Ho trovato una cosa speciale mentre davo un’occhiata in giro.
<p>Era un posto simile a una grotta, e scommetto che c’è qualcosa di importante dentro!
<p>Voglio controllare, ma ci sono dei Basilischi che bloccano l’entrata!
<p>Sono consapevole della tua abilità. Puoi sconfiggere quei Basilischi per me? Farò in modo di ricompensarti.",,
Verso l’indagine,Sconfiggi il Basilisco,,,,
Verso l’indagine,Parla con Azir,,,,
Verso l’indagine,Parla con Azir,Azir degli Archeologi di Feldheim,"Grazie! Ora che i Basilischi si sono tolti di mezzo, posso lavorare in pace! Ecco il tuo pagamento!",,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,,,,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,Alchimista Arche,"Salve. Mi chiamo Arche. Sono un’alchimista, sto sviluppando una pozione di combattimento e devo raccogliere gli ingredienti.
<p>I Lupi mannari qui intorno guariscono a una velocità incredibile! Se potessi sfruttare questa capacità, non avrei eguali in combattimento!
<p>Portami del sangue di lupo mannaro. Più ce n’è, meglio è!",,
Nuova ricetta: Ingrediente di guarigione,Raccogli sangue di Lupo mannaro,,,,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,,,,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,Alchimista Arche,Questo è sangue di Lupo mannaro? È molto più appiccicoso di quanto pensassi! Ecco il tuo pagamento! Dovrei iniziare subito i miei esperimenti!,,
Sacerdote in addestramento: Recupero energia,Parla con Shane,,,,
Sacerdote in addestramento: Recupero energia,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Salve, sono Shane, una sacerdotessa principiante del dio Maphr. Dobbiamo completare una serie di missioni prima di diventare sacerdoti a pieno titolo.
<p>Il mio primo compito è sconfiggere le Sanguisughe Mana qui intorno. Hanno assorbito l’energia dal terreno rendendo la terra brulla. La chiesa mi ha mandato per fermarli.
<p>Volevo completare il mio primo compito, ma mi hanno rubato anche l’energia... Potresti recuperare la mia energia sconfiggendoli?",,
Sacerdote in addestramento: Recupero energia,Raccogli Energia rubata,,,,
Sacerdote in addestramento: Recupero energia,Parla con Shane,,,,
Sacerdote in addestramento: Recupero energia,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Grazie! Ci sono molte meno Sanguisughe Mana ora, mi sento molto meglio. Che Maphr ti benedica!",,
Ricercato: Formica lavoratrice con armatura,Parla con Shane,,,,
Ricercato: Formica lavoratrice con armatura,Parla con Zarin,Banditore di Gludio Zarin,"Secondo il decreto del Signore di Gludio, sto radunando uomini per sterminare le Formiche Mutanti Corazzate Operaie.<p>Chi sconfiggerà le Formiche Mutanti Corazzate Operaie verrà ricompensato dal mio signore.",,
Ricercato: Formica lavoratrice con armatura,Sconfiggi le Formiche mutanti corazzate operaie,,,,
Ricercato: Formica lavoratrice con armatura,Parla con Zarin,,,,
Ricercato: Formica lavoratrice con armatura,Parla con Zarin,Banditore di Gludio Zarin,Ho sentito che hai fatto un lavoro eccezionale! Gli attacchi dal deserto sono drasticamente diminuiti grazie a te!,,
Ricercato: Sahara eroso,Parla con Zarin,,,,
Ricercato: Sahara eroso,Parla con Zarin,Banditore di Gludio Zarin,"In risposta al recente notizia dei Sahara Erosi che attaccano i mercanti, il mio signore ha ordinato un abbattimento di massa dei Sahara!<p>Chiunque aiuti a scacciare i Sahara verrà ricompensato!",,
Ricercato: Sahara eroso,Sconfiggi i Sahara erosi,,,,
Ricercato: Sahara eroso,Parla con Zarin,,,,
Ricercato: Sahara eroso,Parla con Zarin,Banditore di Gludio Zarin,Ottimo lavoro. Farò in modo di raccontare le tue imprese.,,
Ricercato: Formica guerriera,Parla con Zarin,,,,
Ricercato: Formica guerriera,Parla con Zarin,Banditore di Gludio Zarin,"Secondo il decreto del Signore di Gludio, sto radunando uomini per sterminare le Formiche Mutanti Corazzate.<p>Chi sconfiggerà le Formiche Mutanti Corazzate Guerriere verrà ricompensato dal mio signore.",,
Ricercato: Formica guerriera,Sconfiggi le Formiche guerriere mutanti corazzate,,,,
Ricercato: Formica guerriera,Parla con Zarin,,,,
Ricercato: Formica guerriera,Parla con Zarin,Banditore di Gludio Zarin,Hai fatto un lavoro grandioso durante la strage! Mi assicurerò di riferirlo al mio signore.,,
Hobby di Azir,Parla con Azir,,,,
Hobby di Azir,Parla con Azir,Azir degli Archeologi di Feldheim,"Salve! Io studio i mostri, e queste formiche sono davvero speciali.
<p>Il loro esoscheletro è veramente ben sviluppato. Forse è a causa dell’ambiente? Vorrei saperne di più, ma mi servirà il tuo aiuto.",,
Hobby di Azir,Colleziona carapace di Formica mutante corazzata,,,,
Hobby di Azir,Parla con Azir,,,,
Hobby di Azir,Parla con Azir,Azir degli Archeologi di Feldheim,Posso fare qualcosa di davvero incredibile con questo carapace! Grazie!,,
Verso l’indagine,Parla con Azir,,,,
Verso l’indagine,Parla con Azir,Azir degli Archeologi di Feldheim,"Salve! Credo ci sia un’antica rovina qui intorno. Ci devono essere dei segni sulla sabbia che indicano che è sotterrata lì.
Ho trovato una cosa speciale mentre davo un’occhiata in giro.
<p>Era un posto simile a una grotta, e scommetto che c’è qualcosa di importante dentro!
<p>Voglio controllare, ma ci sono dei Basilischi che bloccano l’entrata!
<p>Sono consapevole della tua abilità. Puoi sconfiggere quei Basilischi per me? Farò in modo di ricompensarti.",,
Verso l’indagine,Sconfiggi il Basilisco,,,,
Verso l’indagine,Parla con Azir,,,,
Verso l’indagine,Parla con Azir,Azir degli Archeologi di Feldheim,"Grazie! Ora che i Basilischi si sono tolti di mezzo, posso lavorare in pace! Ecco il tuo pagamento!",,
Reliquie seppellite,Parla con Azir,,,,
Reliquie seppellite,Parla con Azir,Azir degli Archeologi di Feldheim,"Ehi, ho scoperto qualcosa di veramente speciale! Dai un’occhiata!
<p>Perché quella faccia? Questa non è una normale reliquia! Deve avere centinaia di anni, almeno!
<p>È una svolta archeologica! L’ho presa da quei Sahara. Credo che le reliquie si trovino dentro i loro corpi.
<p>Me le puoi prendere? Troverò le reliquie. Ahah!",,
Reliquie seppellite,Sconfiggi Sahara,,,,
Reliquie seppellite,Parla con Azir,,,,
Reliquie seppellite,Parla con Azir,Azir degli Archeologi di Feldheim,"Diavolo! È stata solo una coincidenza? Non una sola... D’oh! Ah, non è colpa tua! Ecco la tua ricompensa!",,
Nuova ricetta: Raccolta di campioni,Parla con Azir,,,,
Nuova ricetta: Raccolta di campioni,Parla con Arche,Alchimista Arche,"Salve. Mi chiamo Arche. Sono un’alchimista, sto sviluppando una pozione di combattimento e devo raccogliere gli ingredienti.
<p>I Sorveglianti della Valle qui intorno sono molto bravi nel combattimento psicologico! Se potessi sfruttare questa capacità, non avrei eguali in combattimento!
<p>Portami il loro sangue! Voglio un campione da usare per la mia ricerca.",,
Nuova ricetta: Raccolta di campioni,Colleziona il sangue del Sorvegliante,,,,
Nuova ricetta: Raccolta di campioni,Parla con Arche,,,,
Nuova ricetta: Raccolta di campioni,Parla con Arche,Alchimista Arche,"Grazie! Mi chiedo che tipo di pozione riuscirò a creare con questo! Ecco la ricompensa, come promesso!",,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,,,,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,Alchimista Arche,"Salve. Mi chiamo Arche. Sono un’alchimista, sto sviluppando una pozione di combattimento e devo raccogliere gli ingredienti.
<p>I Lupi mannari qui intorno guariscono a una velocità incredibile! Se potessi sfruttare questa capacità, non avrei eguali in combattimento!
<p>Portami del sangue di lupo mannaro. Più ce n’è, meglio è!",,
Nuova ricetta: Ingrediente di guarigione,Raccogli sangue di Lupo mannaro,,,,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,,,,
Nuova ricetta: Ingrediente di guarigione,Parla con Arche,Alchimista Arche,Questo è sangue di Lupo mannaro? È molto più appiccicoso di quanto pensassi! Ecco il tuo pagamento! Dovrei iniziare subito i miei esperimenti!,,
Ingredienti rubati,Parla con Arche,,,,
Ingredienti rubati,Parla con Arche,Alchimista Arche,"Salve, sono Arche, l’alchimista. Ho raccolto degli ingredienti per il mio esperimento, ma mentre andavo al mio laboratorio gli Ol Mahum li hanno rubati...
<p>Gli ingredienti sono insostituibili... devo assolutamente recuperarli! Sono nella mia borsa. Penso che ce l’abbiano i Portatori Ol Mahum.",,
Ingredienti rubati,Trova la borsa degli esperimenti di Arche,,,,
Ingredienti rubati,Parla con Arche,,,,
Ingredienti rubati,Parla con Arche,Alchimista Arche,"La mia borsa! Fiuuu, dentro c’è tutto! Grazie. Grazie davvero! Questa è una ricompensa per i tuoi sforzi. Grazie ancora!",,
"Mitchell, protettore dei deboli",Parla con Mitchell,,,,
"Mitchell, protettore dei deboli",Parla con Mitchell,Esploratore Aden Mitchell,"Ehi! Sono venuto qui dopo aver sentito che i perfidi Ol Mahum stavano prendendo di mira i deboli qui vicino!
<p>Sembra che anche tu sia qui per queste notizie!
È il momento che la giustizia cali su questi Combattenti Saccheggiatori Ol Mahum!
<p>Io penso a questa parte, tu puoi occuparti di quell’altra!",,
"Mitchell, protettore dei deboli",Sconfiggi i Combattenti Saccheggiatori Ol Mahum,,,,
"Mitchell, protettore dei deboli",Parla con Mitchell,,,,
"Mitchell, protettore dei deboli",Parla con Mitchell,Esploratore Aden Mitchell,"I Combattenti Saccheggiatori Ol Mahum hanno assalito la carovana e ucciso i viaggiatori.
<p>Meritano di morire!
Portare giustizia mi dà una tale gioia! Ahahahah!",,
Essenza della raccolta di pietre,Parla con Sara Ra,,,,
Essenza della raccolta di pietre,Parla con Sara Ra,Esploratrice Aden Sara Ra,"Eh? Cosa ti porta a questo campo di battaglia? Beh, una mano in più potrebbe essere utile.
<p>Hai visto qualche Golem di pietra grigia in giro? I loro nuclei hanno il potere di attirare le pietre! Il potenziale di questa magia è favoloso.
<p>Sto raccogliendo i loro nuclei ma continuano a rompersi. Portami tutti quelli che trovi e li pagherò profumatamente!",,
Essenza della raccolta di pietre,Colleziona Essenze di Golem di pietra grigia,,,,
Essenza della raccolta di pietre,Parla con Sara Ra,,,,
Essenza della raccolta di pietre,Parla con Sara Ra,Esploratrice Aden Sara Ra,Grazie. Ecco il pagamento. Non vedo l’ora di usare la magia basata su questi ottimi esemplari.,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,,,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Salve. Sono Shane, una sacerdotessa principiante del dio Maphr. Dobbiamo completare una serie di missioni prima di diventare sacerdoti a pieno titolo.
<p>Il mio terzo compito è quello di sconfiggere le Formiche Mutanti Corazzate. <p>Considerano le persone cibo per la loro Regina. Devono essere fermate!
<p>I sacerdoti mi hanno detto che sarebbe stato semplice, ma l’armatura delle formiche è più spessa di quanto pensassi. Puoi sconfiggerle per me? Verrò con te, e spero di imparare qualcosa dalle tue abilità di combattimento.",,
Sacerdote in addestramento: Sterminio formiche,Sconfiggi le pagine della Formica mutante corazzata,,,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,,,,
Sacerdote in addestramento: Sterminio formiche,Parla con Shane,Apprendista Sacerdotessa di Maphr Shane,"Grazie. Sembra che volessero verificare anche quanto sia brava a trovare aiuto. Non ti sarò mai abbastanza grata.
<p>Questo è un piccolo omaggio per ringraziarti. Purtroppo, lo stipendio di un sacerdote non è molto alto... Grazie ancora.",,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Ancelotti,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Ancelotti,Ufficiale giudiziario di Dion Ancelotti,"Guarda questo... Lavoratori innocenti uccisi. Un massacro così insensato... Come lo dirò alle loro famiglie...?
<p>Sappiamo già chi è il colpevole. Con delle impronte così grandi, il responsabile non può che essere Thrush l’Uomo Lucertola. Ho già inviato i miei uomini per rintracciarlo. Vai a sud.",,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Lucas,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Lucas,Entourage di Ancelotti Lucas,"Accidenti! C-Chi? Perché mi stai cercando? Ah, ti ha mandato l’ufficiale giudiziario?
<p>Ho trovato delle impronte molto più grandi di quelle dei normali Uomini Lucertola. Quello che stiamo cercando deve essere il capo degli Uomini Lucertola. Guarda con i tuoi occhi.",,
Sconfiggere Thrush Re dei Saccheggiatori,Indaga sulle impronte misteriose,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Lucas,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Lucas,Entourage di Ancelotti Lucas,Ci sono Uomini Lucertola nella direzione delle impronte. Devono essere sconfitti prima che la ricerca continui!,,
Sconfiggere Thrush Re dei Saccheggiatori,Sconfiggi gli Uomini Lucertola Guardia Leto,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Insegui il Grande Uomo Lucertola,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Sconfiggi gli Uomini Lucertola in arrivo,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Sconfiggi Thrush,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Sconfiggi Thrush,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Parla con Lucas,,,,
Sconfiggere Thrush Re dei Saccheggiatori,Sconfiggi gli Uomini Lucertola Leto,Entourage di Ancelotti Lucas,"Wow! Li hai battuti tutti, senza l’aiuto di nessuno? Ed io che stavo correndo a darti una mano! Incredibile! Lo dirò immediatamente all’ufficiale giudiziario!",,
Sconfiggere l’Aggressore Krush,Parla con Evna,,,,
Sconfiggere l’Aggressore Krush,Parla con Evna,Evna,"Speriamo che gli Uomini Lucertola riescano a vivere in armonia con gli abitanti della città, un giorno. Non tutti gli Uomini Lucertola sono malvagi, eliminare quelli problematici dovrebbe portare la pace.
<p>Puoi sconfiggere l’Uomo Lucertola chiamato Krush? Sconfiggi i suoi servi e apparirà.",,
Sconfiggere l’Aggressore Krush,Sconfiggi i servi di Krush,,,,
Sconfiggere l’Aggressore Krush,Insegui,,,,
Sconfiggere l’Aggressore Krush,Sconfiggi Krush,,,,
Sconfiggere l’Aggressore Krush,Sconfiggi Krush,,,,
Sconfiggere l’Aggressore Krush,Parla con Evna,,,,
Sconfiggere l’Aggressore Krush,Parla con Evna,Evna,Che Eva ti benedica! Krush era responsabile di almeno 100 rapine. Hai fatto la cosa giusta.,,
Sconfiggere il Cecchino Varash,Parla con Evna,,,,
Sconfiggere il Cecchino Varash,Parla con Evna,Evna,"Sto cercando un modo affinché ogni essere qui sia una benedizione per gli altri. Punire i peccati è una benedizione che posso offrire.
<p>Potresti sconfiggere Varash e i suoi servi? Devono pagare per i loro peccati.",,
Sconfiggere il Cecchino Varash,Sconfiggi i soldati Élite di Varash,,,,
Sconfiggere il Cecchino Varash,Sconfiggi i soldati Élite di Varash,,,,
Sconfiggere il Cecchino Varash,Parla con il mercante Tony,,,,
Sconfiggere il Cecchino Varash,Parla con il mercante Tony,Patetico Mercante Tony,"Grazie! Mi hai salvato la vita! Ma ho perso tutta la mia merce, quindi per me è la fine. Che cos’è un commerciante senza niente con cui commerciare?
<p>Mi hanno preso anche tutti i soldi! Per favore, riprendi la mia merce da quegli Uomini Lucertola Leto!",,
Sconfiggere il Cecchino Varash,Riporta indietro la borsa di Tony,,,,
Sconfiggere il Cecchino Varash,Va’ dove è stato avvistato Varash,,,,
Sconfiggere il Cecchino Varash,,Patetico Mercante Tony,... ... ... (Sembra che Varash abbia ucciso il mercante.),,
Sconfiggere il Cecchino Varash,Sconfiggi Varash,,,,
Sconfiggere il Cecchino Varash,Parla con Evna,,,,
Sconfiggere il Cecchino Varash,Parla con Evna,Evna,"Bel lavoro.
<p>Cosa? I Mercanti sono stati attaccati dagli Uomini Lucertola? Dove?! Me ne occupo io.",,
Sconfiggi Screash il Macellaio,Parla con Evna,,,,
Sconfiggi Screash il Macellaio,Parla con Evna,Evna,"Un Uomo Lucertola chiamato Screash sta uccidendo persone innocenti. Non possiamo lasciare un pazzo del genere a piede libero!
<p>Sconfiggi Screash e i suoi amichetti, ma fai attenzione ai loro attacchi magici!",,
Sconfiggi Screash il Macellaio,Sconfiggi i servi di Screash,,,,
Sconfiggi Screash il Macellaio,Sconfiggi Screash,,,,
Sconfiggi Screash il Macellaio,Sconfiggi Screash,Evna,"Hai ucciso gli sciamani. Stai bene? Mi prenderò cura delle tue ferite.
<p>Cosa? Sta arrivando qualcosa!",,
Sconfiggi Screash il Macellaio,Sconfiggi Screash,,,,
Sconfiggi Screash il Macellaio,Sconfiggi Screash,,,,
Sconfiggi Screash il Macellaio,Sconfiggi Screash,,,,
Sconfiggi Screash il Macellaio,Parla con Evna,,,,
Sconfiggi Screash il Macellaio,Parla con Evna,Evna,"Il peccato di uccidere vite innocenti è grave. Nonostante io sia una servitrice della Dea Eva, è stato difficile mostrare pietà questa volta.",,
Acquisto in corso: Supporto per il tendine,Parla con Nero,,,,
Acquisto in corso: Supporto per il tendine,Parla con Nero,Carovana del gatto Nero,"Ho un annuncio speciale dalla Carovana del Gatto! Stiamo cercando avventurieri dinamici e oggetti da comprare a prr-ezzi alti!
<p>Proprio adesso, stiamo cercando in parr-ticolar modo i tendini dell’Orso Rosso Elfico, una specialità delle Piane di Dion! I tendini della zampa anteriore sono prr-eferibili! Portali per ottenere un extra!",,
Acquisto in corso: Supporto per il tendine,Colleziona i tendini di Orso rosso elfico,,,,
Acquisto in corso: Supporto per il tendine,Parla con Nero,,,,
Acquisto in corso: Supporto per il tendine,Parla con Nero,Nero,Miao-gnifico! L’alta qualità merita un prezzo alto! Non vedo l’ora di fare di nuovo afff-ari con te!,,
Acquisto in corso: Pungiglione di sangue,Parla con Nero,,,,
Acquisto in corso: Pungiglione di sangue,Parla con Nero,Carovana del gatto Nero,"Noi della Carovana del Gatto diamo un valore speciale al guadagnare la fiducia dei nostri clienti! Niente fiducia, niente affari! Fidati di noi e dacci una zampa, e a nostra volta ti pagheremo sempre bene!
<p>Proprio miaora stiamo comprando i Pungiglioni delle Vespe di Sangue, una specialità delle Piane di Dion, a un prrr-ezzo alto! Portale subito per ottenere un profitto più alto!",,
Acquisto in corso: Pungiglione di sangue,Colleziona i pungiglione delle Vespe di Sangue,,,,
Acquisto in corso: Pungiglione di sangue,Parla con Nero,,,,
Acquisto in corso: Pungiglione di sangue,Parla con Nero,Nero,Miao-gnifico! L’alta qualità merita un prezzo alto! Non vedo l’ora di fare di nuovo afff-ari con te!,,
Acquisto in corso: Zampe dei Ragni,Parla con Nero,,,,
Acquisto in corso: Zampe dei Ragni,Parla con Nero,Carovana del gatto Nero,"So che questo è il territorio del signor Pann, ma sono qui per la carovana!
<p>Stiamo comprr-ando le zampe del Ragno Lama della Prateria, specialità delle Piane di Dion! Portale subito per ottenere un extra!",,
Acquisto in corso: Zampe dei Ragni,Colleziona le zampe del Ragno Lama della prateria,,,,
Acquisto in corso: Zampe dei Ragni,Parla con Nero,,,,
Acquisto in corso: Zampe dei Ragni,Parla con Nero,Nero,Miao-gnifico! L’alta qualità merita un prezzo alto! Non vedo l’ora di fare di nuovo afff-ari con te!,,
Acquisto in corso: Denti orso rosso,Parla con Nero,,,,
Acquisto in corso: Denti orso rosso,Parla con Nero,Carovana del gatto Nero,"Hai fff-amiliarità con la Carovana del Gatto? Se non ce l’hai, fff-orse avrai visto prrr-ima gatti mercanti come noi.
<p>Stiamo comprr-ando i denti di Orso rosso, una specialità delle Piane di Dion, a un prrr-ezzo alto! Portali subito per ottenere un extra!",,
Acquisto in corso: Denti orso rosso,Colleziona denti di Orso rosso,,,,
Acquisto in corso: Denti orso rosso,Parla con Nero,,,,
Acquisto in corso: Denti orso rosso,Parla con Nero,Nero,Miao-gnifico! L’alta qualità merita un prezzo alto! Non vedo l’ora di fare di nuovo afff-ari con te!,,
Ricercato: Uomini Lucertola Leto,Parla con Alberto,,,,
Ricercato: Uomini Lucertola Leto,Parla con Alberto,Alberto,"Secondo gli ordini del Signore di Dion, annuncio questa taglia. Chiunque completi questa impresa sarà ricompensato adeguatamente.
<p>Chiunque uccida gli Uomini Lucertola Leto sulle Piane di Dion, porti le prove e il mio signore vi ricompenserà!",,
Ricercato: Uomini Lucertola Leto,Sconfiggi gli Uomini Lucertola Leto,,,,
Ricercato: Uomini Lucertola Leto,Parla con Alberto,,,,
Ricercato: Uomini Lucertola Leto,Parla con Alberto,Alberto,"Grazie per il duro lavoro. Dal potere conferitomi in quanto rappresentante del Signore di Gludio, ecco la tua ricompensa.",,
Ricercato: Uomo Lucertola guerriero,Parla con Alberto,,,,
Ricercato: Uomo Lucertola guerriero,Parla con Alberto,Alberto,"Secondo gli ordini del Signore di Dion, annuncio questa taglia. Chiunque completi questa impresa sarà ricompensato adeguatamente.<p>Chiunque uccida i Combattenti Uomini Lucertola Leto sulle Piane di Dion, porti le prove e il mio signore vi ricompenserà!",,
Ricercato: Uomo Lucertola guerriero,Sconfiggi gli Uomini Lucertola Combattenti Leto,,,,
Ricercato: Uomo Lucertola guerriero,Parla con Alberto,,,,
Ricercato: Uomo Lucertola guerriero,Parla con Alberto,Alberto,"Grazie per il duro lavoro. Dal potere conferitomi in quanto rappresentante del Signore di Gludio, ecco la tua ricompensa.",,
Ricercato: Uomo Lucertola arciere,Parla con Alberto,,,,
Ricercato: Uomo Lucertola arciere,Parla con Alberto,Alberto,"Secondo gli ordini del Signore di Dion, annuncio questa taglia. Chiunque completi questa impresa sarà ricompensato adeguatamente.<p>Chiunque uccida gli Arcieri Uomini Lucertola Leto sulle Piane di Dion, porti le prove e il mio signore vi ricompenserà!",,
Ricercato: Uomo Lucertola arciere,Sconfiggi gli Uomini Lucertola Arcieri Leto,,,,
Ricercato: Uomo Lucertola arciere,Parla con Alberto,,,,
Ricercato: Uomo Lucertola arciere,Parla con Alberto,Alberto,"Grazie per il duro lavoro. Dal potere conferitomi in quanto rappresentante del Signore di Gludio, ecco la tua ricompensa.",,
Ricercato: Uomo Lucertola Saccheggiatore,Parla con Alberto,,,,
Ricercato: Uomo Lucertola Saccheggiatore,Parla con Alberto,Alberto,"Secondo gli ordini del Signore di Dion, annuncio questa taglia. Chiunque completi questa impresa sarà ricompensato adeguatamente.<p>Chiunque uccida i Saccheggiatori Uomini Lucertola Leto sulle Piane di Dion, porti le prove e il mio signore vi ricompenserà!",,
Ricercato: Uomo Lucertola Saccheggiatore,Sconfiggi gli Uomini Lucertola Saccheggiatori Leto,,,,
Ricercato: Uomo Lucertola Saccheggiatore,Parla con Alberto,,,,
Ricercato: Uomo Lucertola Saccheggiatore,Parla con Alberto,Alberto,"Grazie per il duro lavoro. Dal potere conferitomi in quanto rappresentante del Signore di Gludio, ecco la tua ricompensa.",,
Punizione,Parla con Mellon,,,,
