Id,GroupId,TeamId,Type,UseType,ManualControl,ControlTime,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl
143804,1438,0,11,2,1,2,1,0,0,250,BP_Gadget_Death_NPC_08,14,0,1,3,1,0,0,1,21817,-6299,62,0,15,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
143805,1438,0,11,2,1,2,1,0,0,250,BP_Gadget_Death_NPC_08,14,0,1,3,1,0,0,1,22467,-5895,62,0,170,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
143901,1439,0,11,2,1,2,1,0,0,250,BP_Gadget_book_02,14,0,1,3,1,0,0,1,17142,-3775,-397,0,170,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
143902,1439,0,11,2,1,2,1,0,0,250,BP_Gadget_Book_03,14,0,1,3,1,0,0,1,17238,-4186,-397,0,170,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144001,1440,0,11,2,0,2,1,0,0,70,BP_Gadget_Herb_03,14,0,1,3,1,0,0,1,-21310,-103,51,0,60,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144101,1441,0,11,2,0,2,1,0,0,70,BP_Gadget_Herb_03,14,0,1,3,1,0,0,1,-19582,-599,51,0,50,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144201,1442,0,11,2,0,2,1,0,0,70,BP_Gadget_Herb_03,14,0,1,3,1,0,0,1,-18755,653,51,0,20,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144301,1443,0,11,2,0,2,1,0,0,70,BP_Gadget_Herb_03,14,0,1,3,1,0,0,1,-17691,374,51,0,150,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144401,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,19961,-1964,51,0,-50,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144402,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,20176,-979,51,0,-80,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144403,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21211,-1329,51,0,60,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144404,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21696,-1749,51,0,-50,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144405,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21076,-64,51,0,175,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144406,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,22280,-1115,51,0,-130,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144407,1444,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21635,264,51,0,-70,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144501,1445,0,11,2,1,2,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,26041,-2884,51,0,-140,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144601,1446,0,11,2,1,2,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,25810,-4140,51,0,20,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144602,1446,0,11,2,1,2,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,24635,-6225,51,0,20,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144603,1446,0,11,2,1,2,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,26105,-6395,51,0,-5,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144604,1446,0,11,2,1,2,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,26385,-5675,51,0,20,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144605,1446,0,11,2,1,2,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,24608,-4452,51,0,0,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144606,1446,0,11,2,1,2,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,24720,-5821,51,0,-25,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144701,1447,0,11,2,1,2,1,0,0,70,BP_Gadget_Death_Npc_29,14,0,1,3,1,0,0,1,22640,-2415,51,0,0,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144801,1448,0,11,2,0,2,1,0,0,70,BP_Gadget_Death_Npc_29_Fire,14,0,1,3,1,0,0,1,22640,-2415,51,0,0,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
144901,1449,0,11,2,1,2,1,0,0,70,BP_Gadget_Weapon_11,14,0,1,3,1,0,0,1,22694,-2848,51,0,45,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
145001,1450,0,11,2,0,2,1,0,0,70,BP_Gadget_Death_Npc_30,200200,0,1,3,1,0,0,1,45488,-14772,1099,0,90,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150101,1501,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-27849,27416,106,0,109,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150102,1501,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-28064,28187,106,0,58,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150103,1501,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-27120,27951,106,0,58,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150104,1501,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-26599,28787,106,0,84,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150105,1501,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-26686,26378,106,0,-133,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150201,1502,0,11,2,1,2,1,0,0,150,BP_Gadget_Spiegg_03,15,1,1,5,1,0,0,1,-24649,24142,106,0,80,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150301,1503,0,11,2,0,2,1,0,0,150,BP_Gadget_Spiegg_03_Fire,15,0,1,5,1,0,0,1,-24649,24142,106,0,80,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150401,1504,0,11,2,1,2,1,0,0,150,BP_Gadget_Death_NPC_32,15,1,1,5,1,0,0,1,-7006,23402,106,0,15,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150501,1505,0,11,2,0,2,1,0,0,100,BP_Gadget_StandNpc_13,200003,1,1,5,1,0,0,1,-6363,29548,106,0,175,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150601,1506,0,11,2,1,2,1,0,0,100,BP_Gadget_Fire_04,200003,1,1,5,1,0,0,1,-6769,30254,106,0,90,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150701,1507,0,11,2,1,2,1,0,0,100,BP_Gadget_Fire_04,200003,1,1,5,1,0,0,1,-7750,30928,106,0,140,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150801,1508,0,11,2,1,2,1,0,0,100,BP_Gadget_Fire_04,200003,1,1,5,1,0,0,1,-9814,31184,106,0,-110,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150901,1509,0,11,2,1,2,1,0,0,100,BP_Gadget_Weapon_12,200003,1,1,5,1,0,0,1,-10066,30242,106,0,40,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150902,1509,0,11,2,1,2,1,0,0,100,BP_Gadget_Weapon_02,200003,1,1,5,1,0,0,1,-10971,29883,106,0,-45,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150903,1509,0,11,2,1,2,1,0,0,100,BP_Gadget_Weapon_12,200003,1,1,5,1,0,0,1,-10045,29351,106,0,15,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150904,1509,0,11,2,1,2,1,0,0,100,BP_Gadget_Weapon_02,200003,1,1,5,1,0,0,1,-10567,29013,106,0,15,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
150905,1509,0,11,2,1,2,1,0,0,100,BP_Gadget_Weapon_12,200003,1,1,5,1,0,0,1,-9356,28674,106,0,-25,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
151001,1510,0,11,2,1,2,1,0,0,200,BP_Gadget_Death_NPC_13,15,1,1,3,1,0,0,1,-13195,42330,106,0,15,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
151002,1510,0,11,2,1,2,1,0,0,200,BP_Gadget_Death_NPC_13,15,1,1,3,1,0,0,1,-12004,41960,106,0,-70,0,0,0,46,,46,,46,,,6,,11,,,,,,,0
151003,1510,0,11,2,1,2,1,0,0,200,BP_Gadget_Death_NPC_13,15,1,1,5,1,0,0,1,-11618,44330,106,0,10,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151101,1511,0,11,2,1,2,1,0,0,150,BP_Gadget_Box_15,15,1,1,5,1,0,0,1,-12763,46057,106,0,-140,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151201,1512,0,11,2,0,2,1,0,0,150,BP_Gadget_Fire_04,15,0,1,5,1,0,0,1,-12763,46057,106,0,-140,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151301,1513,0,11,2,1,2,1,0,0,200,BP_Gadget_Prison_Empty_02,15,1,1,5,1,0,0,1,-7533,42047,106,0,30,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151401,1514,0,11,2,1,2,1,0,0,200,BP_Gadget_Campfire_01,15,1,1,5,1,0,0,1,-4784,39973,106,0,-40,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151501,1515,0,11,2,1,2,1,0,0,150,BP_Gadget_Prison_01,15,0,1,5,1,0,0,1,-767,35390,350,0,20,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151601,1516,0,11,2,0,2,1,0,0,150,BP_Gadget_Prison_Empty_01,15,1,1,5,1,0,0,1,-767,35390,350,0,20,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151701,1517,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-1367,29952,106,0,30,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151702,1517,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-1040,29961,106,0,106,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
151703,1517,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-1711,30587,106,0,150,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
151704,1517,0,11,2,1,2,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-2675,30043,106,0,150,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
151801,1518,0,11,2,1,2,1,0,0,200,BP_Gadget_Prison_26,15,0,1,5,1,0,0,1,1872,28107,106,0,125,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
151901,1519,0,11,2,1,2,1,0,0,200,BP_Gadget_Prison_27,15,0,1,5,1,0,0,1,1948,28623,106,0,-140,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152001,1520,0,11,2,0,2,1,0,0,100,BP_Gadget_Death_NPC_33,15,0,1,5,1,0,0,1,1597,28383,106,0,60,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152101,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,45502,36902,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152102,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,45502,38151,307,0,-90,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
152103,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,45820,36578,307,0,0,0,0,0,46,,46,,46,,,6,,2,,,,,,,0
152104,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,46143,36578,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152105,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,46469,36578,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152106,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,45820,38399,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152107,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,46469,38399,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152108,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,45975,38590,307,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152109,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,45942,40570,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152110,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,46262,40570,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152111,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,34589,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152112,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,35004,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152113,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,35427,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152114,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,35841,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152115,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,36264,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152116,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,37093,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152117,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52679,37507,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152118,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52926,36016,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152119,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,53341,36016,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152120,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,53958,36945,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152121,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,54347,36945,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152122,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,55002,36945,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152123,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,55384,36945,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152124,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,53958,35595,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152125,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,55384,35595,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152126,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,52727,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152127,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,53139,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152128,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,53549,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152129,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,53915,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152130,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,1,1,5,1,0,0,1,54235,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152131,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,54600,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152132,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,55013,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152133,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,55423,28541,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152134,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,55831,32288,1249,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152135,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_02,200005,1,1,5,1,0,0,1,48202,36753,235,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152136,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_02,200005,1,1,5,1,0,0,1,52521,35787,235,0,180,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152137,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_02,200005,1,1,5,1,0,0,1,55494,35404,665,0,180,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152138,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_02,200005,1,1,5,1,0,0,1,51176,29900,665,0,60,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152139,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_01,200005,1,1,5,1,0,0,1,51539,29829,665,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152140,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_01,200005,1,1,5,1,0,0,1,55488,35818,665,0,180,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152141,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Table_01,200005,1,1,5,1,0,0,1,47895,36752,237,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152142,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Box_01,200005,1,1,5,1,0,0,1,48393,36754,235,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152143,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Box_01,200005,1,1,5,1,0,0,1,52520,35978,235,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152144,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Box_01,200005,1,1,5,1,0,0,1,55491,36020,664,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152145,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Box_01,200005,1,1,5,1,0,0,1,53974,32460,664,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152146,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Box_01,200005,1,1,5,1,0,0,1,51760,29845,664,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152147,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Barrel_01,200005,1,1,5,1,0,0,1,50896,29983,664,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152148,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Barrel_01,200005,1,1,5,1,0,0,1,55530,36164,664,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152149,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,51162,30118,664,0,85,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152150,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,51474,29998,664,0,-75,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152151,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,53787,31792,664,0,15,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152152,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,55301,35353,664,0,20,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152153,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,55316,35525,664,0,-15,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152154,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,55313,35830,664,0,15,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152155,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,52345,35744,236,0,50,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152156,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,48158,36929,236,0,-40,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152157,1521,0,11,2,0,2,1,0,0,100,BP_Gadget_Chair_01,200005,1,1,5,1,0,0,1,47677,36746,236,0,50,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152201,1522,0,11,2,1,2,1,0,0,100,BP_Gadget_Block_18,200005,0,1,5,1,0,0,1,45499,37319,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152202,1522,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,0,1,5,1,0,0,1,45502,37735,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152301,1523,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,0,1,5,1,0,0,1,45737,37141,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152302,1523,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,0,1,5,1,0,0,1,45737,37912,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152401,1524,0,11,2,1,2,1,0,0,100,BP_Gadget_Block_18,200005,0,1,5,1,0,0,1,52679,36678,307,0,-90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152501,1525,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_18,200005,0,1,5,1,0,0,1,52917,36506,307,0,-180,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152601,1526,0,11,2,1,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,54673,36945,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152701,1527,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,54836,37142,716,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152801,1528,0,11,2,1,2,1,0,0,100,BP_Gadget_Stone_02,200005,1,1,5,1,0,0,1,45436,37564,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
152901,1529,0,11,2,1,2,1,0,0,100,BP_Gadget_hole_01,200005,1,1,5,1,0,0,1,44457,38203,307,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153001,1530,0,11,2,1,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,54673,35595,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153002,1530,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,54347,35595,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153003,1530,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,55002,35595,716,0,0,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153101,1531,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,54165,35794,716,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153102,1531,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,55128,35780,716,0,-70,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153103,1531,0,11,2,0,2,1,0,0,100,BP_Gadget_Block_19,200005,0,1,5,1,0,0,1,55256,36004,716,0,20,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153201,1532,0,11,2,1,2,1,0,0,100,BP_Gadget_Block_18,200005,1,1,5,1,0,0,1,55831,31873,1249,0,90,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153301,1533,0,11,2,1,2,1,0,0,100,BP_Gadget_Box_01,15,1,1,5,1,0,0,1,3998,19531,195,0,-85,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153401,1534,0,11,2,0,2,1,0,0,100,BP_Gadget_StandNpc_14,15,0,1,5,1,0,0,1,1799,16529,195,0,15,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153501,1535,0,11,2,1,2,1,0,0,100,BP_Gadget_Prison_28,15,0,1,5,1,0,0,1,-23637,14052,-500,0,95,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153601,1536,0,11,2,1,2,1,0,0,100,BP_Gadget_Prison_29,15,0,1,5,1,0,0,1,-30547,15431,-500,0,15,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153701,1537,0,11,2,1,2,1,0,0,100,BP_Gadget_Box_04,15,1,1,5,1,0,0,1,-28884,19181,-500,0,45,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153702,1537,0,11,2,1,2,1,0,0,100,BP_Gadget_Box_04,15,1,1,5,1,0,0,1,-30397,20048,-500,0,115,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153703,1537,0,11,2,1,2,1,0,0,100,BP_Gadget_Box_04,15,1,1,5,1,0,0,1,-31237,18998,-500,0,-100,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
153704,1537,0,11,2,1,2,1,0,0,100,BP_Gadget_Box_04,15,1,1,5,1,0,0,1,-29993,17804,-500,0,50,0,0,0,46,,46,,46,,,6,,6,,,,,,,0
