Index,Id,BoxType,BoxItemInfoId,MinItemCount
204051,900021,1,310006,1
204052,900021,1,320006,1
204053,900021,1,330006,1
204054,900021,1,310016,1
204055,900021,1,320016,1
204056,900021,1,330016,1
204057,900021,1,310026,1
204058,900021,1,320026,1
204059,900021,1,330026,1
204060,900021,1,310036,1
204061,900021,1,320036,1
204062,900021,1,330036,1
204063,900021,1,310046,1
204064,900021,1,320046,1
204065,900021,1,330046,1
204066,900021,1,310056,1
204067,900021,1,320056,1
204068,900021,1,330056,1
205000,911101,4,110010,1
205001,911101,4,110020,1
205002,911101,4,110030,1
205003,911101,4,120010,1
205004,911101,4,120020,1
205005,911101,4,120030,1
205006,911101,4,130010,1
205007,911101,4,130020,1
205008,911101,4,130030,1
205009,911101,4,140010,1
205010,911101,4,140020,1
205011,911101,4,140030,1
205012,911101,4,150010,1
205013,911101,4,150020,1
205014,911101,4,150030,1
205015,911101,4,160010,1
205016,911101,4,160020,1
205017,911101,4,160030,1
205024,911101,4,210010,1
205025,911101,4,220010,1
205026,911101,4,230010,1
205027,911101,4,240010,1
205028,911101,4,210020,1
205029,911101,4,220020,1
205030,911101,4,230020,1
205031,911101,4,240020,1
205032,911101,4,210030,1
205033,911101,4,220030,1
205034,911101,4,230030,1
205035,911101,4,240030,1
205036,911101,4,210040,1
205037,911101,4,220040,1
205038,911101,4,230040,1
205039,911101,4,240040,1
205040,911101,4,210050,1
205041,911101,4,220050,1
205042,911101,4,230050,1
205043,911101,4,240050,1
205044,911101,4,210060,1
205045,911101,4,220060,1
205046,911101,4,230060,1
205047,911101,4,240060,1
206000,911102,4,110010,1
206001,911102,4,110020,1
206002,911102,4,110030,1
206003,911102,4,120010,1
206004,911102,4,120020,1
206005,911102,4,120030,1
206006,911102,4,130010,1
206007,911102,4,130020,1
206008,911102,4,130030,1
206009,911102,4,140010,1
206010,911102,4,140020,1
206011,911102,4,140030,1
206012,911102,4,150010,1
206013,911102,4,150020,1
206014,911102,4,150030,1
206015,911102,4,160010,1
206016,911102,4,160020,1
206017,911102,4,160030,1
207000,911103,4,210010,1
207001,911103,4,220010,1
207002,911103,4,230010,1
207003,911103,4,240010,1
207004,911103,4,210020,1
207005,911103,4,220020,1
207006,911103,4,230020,1
207007,911103,4,240020,1
207008,911103,4,210030,1
207009,911103,4,220030,1
207010,911103,4,230030,1
207011,911103,4,240030,1
207012,911103,4,210040,1
207013,911103,4,220040,1
207014,911103,4,230040,1
207015,911103,4,240040,1
207016,911103,4,210050,1
207017,911103,4,220050,1
207018,911103,4,230050,1
207019,911103,4,240050,1
207020,911103,4,210060,1
207021,911103,4,220060,1
207022,911103,4,230060,1
207023,911103,4,240060,1
208000,911111,4,110011,1
208001,911111,4,110021,1
208002,911111,4,110031,1
208003,911111,4,120011,1
208004,911111,4,120021,1
208005,911111,4,120031,1
208006,911111,4,130011,1
208007,911111,4,130021,1
208008,911111,4,130031,1
208009,911111,4,140011,1
208010,911111,4,140021,1
208011,911111,4,140031,1
208012,911111,4,150011,1
208013,911111,4,150021,1
208014,911111,4,150031,1
208015,911111,4,160011,1
208016,911111,4,160021,1
208017,911111,4,160031,1
208024,911111,4,210011,1
208025,911111,4,220011,1
208026,911111,4,230011,1
208027,911111,4,240011,1
208028,911111,4,210021,1
208029,911111,4,220021,1
208030,911111,4,230021,1
208031,911111,4,240021,1
208032,911111,4,210031,1
208033,911111,4,220031,1
208034,911111,4,230031,1
208035,911111,4,240031,1
208036,911111,4,210041,1
208037,911111,4,220041,1
208038,911111,4,230041,1
208039,911111,4,240041,1
208040,911111,4,210051,1
208041,911111,4,220051,1
208042,911111,4,230051,1
208043,911111,4,240051,1
208044,911111,4,210061,1
208045,911111,4,220061,1
208046,911111,4,230061,1
208047,911111,4,240061,1
209000,911112,4,110011,1
209001,911112,4,110021,1
209002,911112,4,110031,1
209003,911112,4,120011,1
209004,911112,4,120021,1
209005,911112,4,120031,1
209006,911112,4,130011,1
209007,911112,4,130021,1
209008,911112,4,130031,1
209009,911112,4,140011,1
209010,911112,4,140021,1
209011,911112,4,140031,1
209012,911112,4,150011,1
209013,911112,4,150021,1
209014,911112,4,150031,1
209015,911112,4,160011,1
209016,911112,4,160021,1
209017,911112,4,160031,1
210000,911113,4,210011,1
210001,911113,4,220011,1
210002,911113,4,230011,1
210003,911113,4,240011,1
210004,911113,4,210021,1
210005,911113,4,220021,1
210006,911113,4,230021,1
210007,911113,4,240021,1
210008,911113,4,210031,1
210009,911113,4,220031,1
210010,911113,4,230031,1
210011,911113,4,240031,1
210012,911113,4,210041,1
210013,911113,4,220041,1
210014,911113,4,230041,1
210015,911113,4,240041,1
210016,911113,4,210051,1
210017,911113,4,220051,1
210018,911113,4,230051,1
210019,911113,4,240051,1
210020,911113,4,210061,1
210021,911113,4,220061,1
210022,911113,4,230061,1
210023,911113,4,240061,1
211000,911121,4,110012,1
211001,911121,4,110022,1
211002,911121,4,110032,1
211003,911121,4,120012,1
211004,911121,4,120022,1
211005,911121,4,120032,1
211006,911121,4,130012,1
211007,911121,4,130022,1
211008,911121,4,130032,1
211009,911121,4,140012,1
211010,911121,4,140022,1
211011,911121,4,140032,1
211012,911121,4,150012,1
211013,911121,4,150022,1
211014,911121,4,150032,1
211015,911121,4,160012,1
211016,911121,4,160022,1
211017,911121,4,160032,1
211024,911121,4,210012,1
211025,911121,4,220012,1
211026,911121,4,230012,1
211027,911121,4,240012,1
211028,911121,4,210022,1
211029,911121,4,220022,1
211030,911121,4,230022,1
211031,911121,4,240022,1
211032,911121,4,210032,1
211033,911121,4,220032,1
211034,911121,4,230032,1
211035,911121,4,240032,1
211036,911121,4,210042,1
211037,911121,4,220042,1
211038,911121,4,230042,1
211039,911121,4,240042,1
211040,911121,4,210052,1
211041,911121,4,220052,1
211042,911121,4,230052,1
211043,911121,4,240052,1
211044,911121,4,210062,1
211045,911121,4,220062,1
211046,911121,4,230062,1
211047,911121,4,240062,1
212000,911122,4,110012,1
212001,911122,4,110022,1
212002,911122,4,110032,1
212003,911122,4,120012,1
212004,911122,4,120022,1
212005,911122,4,120032,1
212006,911122,4,130012,1
212007,911122,4,130022,1
212008,911122,4,130032,1
212009,911122,4,140012,1
212010,911122,4,140022,1
212011,911122,4,140032,1
212012,911122,4,150012,1
212013,911122,4,150022,1
212014,911122,4,150032,1
212015,911122,4,160012,1
212016,911122,4,160022,1
212017,911122,4,160032,1
213000,911123,4,210012,1
213001,911123,4,220012,1
213002,911123,4,230012,1
213003,911123,4,240012,1
213004,911123,4,210022,1
213005,911123,4,220022,1
213006,911123,4,230022,1
213007,911123,4,240022,1
213008,911123,4,210032,1
213009,911123,4,220032,1
213010,911123,4,230032,1
213011,911123,4,240032,1
213012,911123,4,210042,1
213013,911123,4,220042,1
213014,911123,4,230042,1
213015,911123,4,240042,1
213016,911123,4,210052,1
213017,911123,4,220052,1
213018,911123,4,230052,1
213019,911123,4,240052,1
213020,911123,4,210062,1
213021,911123,4,220062,1
213022,911123,4,230062,1
213023,911123,4,240062,1
214000,911131,4,110013,1
214001,911131,4,110023,1
214002,911131,4,110033,1
214003,911131,4,120013,1
214004,911131,4,120023,1
214005,911131,4,120033,1
214006,911131,4,130013,1
214007,911131,4,130023,1
214008,911131,4,130033,1
214009,911131,4,140013,1
214010,911131,4,140023,1
214011,911131,4,140033,1
214012,911131,4,150013,1
214013,911131,4,150023,1
214014,911131,4,150033,1
214015,911131,4,160013,1
214016,911131,4,160023,1
214017,911131,4,160033,1
214024,911131,4,210013,1
214025,911131,4,220013,1
214026,911131,4,230013,1
214027,911131,4,240013,1
214028,911131,4,210023,1
214029,911131,4,220023,1
214030,911131,4,230023,1
214031,911131,4,240023,1
214032,911131,4,210033,1
214033,911131,4,220033,1
214034,911131,4,230033,1
214035,911131,4,240033,1
214036,911131,4,210043,1
214037,911131,4,220043,1
214038,911131,4,230043,1
214039,911131,4,240043,1
214040,911131,4,210053,1
214041,911131,4,220053,1
214042,911131,4,230053,1
214043,911131,4,240053,1
214044,911131,4,210063,1
214045,911131,4,220063,1
214046,911131,4,230063,1
214047,911131,4,240063,1
215000,911132,4,110013,1
215001,911132,4,110023,1
215002,911132,4,110033,1
215003,911132,4,120013,1
215004,911132,4,120023,1
215005,911132,4,120033,1
215006,911132,4,130013,1
215007,911132,4,130023,1
215008,911132,4,130033,1
215009,911132,4,140013,1
215010,911132,4,140023,1
215011,911132,4,140033,1
215012,911132,4,150013,1
215013,911132,4,150023,1
215014,911132,4,150033,1
215015,911132,4,160013,1
215016,911132,4,160023,1
215017,911132,4,160033,1
216000,911133,4,210013,1
216001,911133,4,220013,1
216002,911133,4,230013,1
216003,911133,4,240013,1
216004,911133,4,210023,1
216005,911133,4,220023,1
216006,911133,4,230023,1
216007,911133,4,240023,1
216008,911133,4,210033,1
216009,911133,4,220033,1
216010,911133,4,230033,1
216011,911133,4,240033,1
216012,911133,4,210043,1
216013,911133,4,220043,1
216014,911133,4,230043,1
216015,911133,4,240043,1
216016,911133,4,210053,1
216017,911133,4,220053,1
216018,911133,4,230053,1
216019,911133,4,240053,1
216020,911133,4,210063,1
216021,911133,4,220063,1
216022,911133,4,230063,1
216023,911133,4,240063,1
217000,911141,4,110014,1
217001,911141,4,110024,1
217002,911141,4,110034,1
217003,911141,4,120014,1
217004,911141,4,120024,1
217005,911141,4,120034,1
217006,911141,4,130014,1
217007,911141,4,130024,1
217008,911141,4,130034,1
217009,911141,4,140014,1
217010,911141,4,140024,1
217011,911141,4,140034,1
217012,911141,4,150014,1
217013,911141,4,150024,1
217014,911141,4,150034,1
217015,911141,4,160014,1
217016,911141,4,160024,1
217017,911141,4,160034,1
217024,911141,4,210014,1
217025,911141,4,220014,1
217026,911141,4,230014,1
217027,911141,4,240014,1
217028,911141,4,210024,1
217029,911141,4,220024,1
217030,911141,4,230024,1
217031,911141,4,240024,1
217032,911141,4,210034,1
217033,911141,4,220034,1
217034,911141,4,230034,1
217035,911141,4,240034,1
217036,911141,4,210044,1
217037,911141,4,220044,1
217038,911141,4,230044,1
217039,911141,4,240044,1
217040,911141,4,210054,1
217041,911141,4,220054,1
217042,911141,4,230054,1
217043,911141,4,240054,1
217044,911141,4,210064,1
217045,911141,4,220064,1
217046,911141,4,230064,1
217047,911141,4,240064,1
218000,911142,4,110014,1
218001,911142,4,110024,1
218002,911142,4,110034,1
218003,911142,4,120014,1
218004,911142,4,120024,1
218005,911142,4,120034,1
218006,911142,4,130014,1
218007,911142,4,130024,1
218008,911142,4,130034,1
218009,911142,4,140014,1
218010,911142,4,140024,1
218011,911142,4,140034,1
218012,911142,4,150014,1
218013,911142,4,150024,1
218014,911142,4,150034,1
218015,911142,4,160014,1
218016,911142,4,160024,1
218017,911142,4,160034,1
219000,911143,4,210014,1
219001,911143,4,220014,1
219002,911143,4,230014,1
219003,911143,4,240014,1
219004,911143,4,210024,1
219005,911143,4,220024,1
219006,911143,4,230024,1
219007,911143,4,240024,1
219008,911143,4,210034,1
219009,911143,4,220034,1
219010,911143,4,230034,1
219011,911143,4,240034,1
219012,911143,4,210044,1
219013,911143,4,220044,1
219014,911143,4,230044,1
219015,911143,4,240044,1
219016,911143,4,210054,1
219017,911143,4,220054,1
219018,911143,4,230054,1
219019,911143,4,240054,1
219020,911143,4,210064,1
219021,911143,4,220064,1
219022,911143,4,230064,1
219023,911143,4,240064,1
220000,911151,4,110015,1
220001,911151,4,110025,1
220002,911151,4,110035,1
220003,911151,4,120015,1
220004,911151,4,120025,1
220005,911151,4,120035,1
220006,911151,4,130015,1
220007,911151,4,130025,1
220008,911151,4,130035,1
220009,911151,4,140015,1
220010,911151,4,140025,1
220011,911151,4,140035,1
220012,911151,4,150015,1
220013,911151,4,150025,1
220014,911151,4,150035,1
220015,911151,4,160015,1
220016,911151,4,160025,1
220017,911151,4,160035,1
220024,911151,4,210015,1
220025,911151,4,220015,1
220026,911151,4,230015,1
220027,911151,4,240015,1
220028,911151,4,210025,1
220029,911151,4,220025,1
220030,911151,4,230025,1
220031,911151,4,240025,1
220032,911151,4,210035,1
220033,911151,4,220035,1
220034,911151,4,230035,1
220035,911151,4,240035,1
220036,911151,4,210045,1
220037,911151,4,220045,1
220038,911151,4,230045,1
220039,911151,4,240045,1
220040,911151,4,210055,1
220041,911151,4,220055,1
220042,911151,4,230055,1
220043,911151,4,240055,1
220044,911151,4,210065,1
220045,911151,4,220065,1
220046,911151,4,230065,1
220047,911151,4,240065,1
221000,911152,4,110015,1
221001,911152,4,110025,1
221002,911152,4,110035,1
221003,911152,4,120015,1
221004,911152,4,120025,1
221005,911152,4,120035,1
221006,911152,4,130015,1
221007,911152,4,130025,1
221008,911152,4,130035,1
221009,911152,4,140015,1
221010,911152,4,140025,1
221011,911152,4,140035,1
221012,911152,4,150015,1
221013,911152,4,150025,1
221014,911152,4,150035,1
221015,911152,4,160015,1
221016,911152,4,160025,1
221017,911152,4,160035,1
222000,911153,4,210015,1
222001,911153,4,220015,1
222002,911153,4,230015,1
222003,911153,4,240015,1
222004,911153,4,210025,1
222005,911153,4,220025,1
222006,911153,4,230025,1
222007,911153,4,240025,1
222008,911153,4,210035,1
222009,911153,4,220035,1
222010,911153,4,230035,1
222011,911153,4,240035,1
222012,911153,4,210045,1
222013,911153,4,220045,1
222014,911153,4,230045,1
222015,911153,4,240045,1
222016,911153,4,210055,1
222017,911153,4,220055,1
222018,911153,4,230055,1
222019,911153,4,240055,1
222020,911153,4,210065,1
222021,911153,4,220065,1
222022,911153,4,230065,1
222023,911153,4,240065,1
223000,910223,4,110010,1
223001,910223,4,110020,1
223002,910223,4,110030,1
223003,910223,4,120010,1
223004,910223,4,120020,1
223005,910223,4,120030,1
223006,910223,4,130010,1
223007,910223,4,130020,1
223008,910223,4,130030,1
223009,910223,4,140010,1
223010,910223,4,140020,1
223011,910223,4,140030,1
223012,910223,4,150010,1
223013,910223,4,150020,1
223014,910223,4,150030,1
223015,910223,4,160010,1
223016,910223,4,160020,1
223017,910223,4,160030,1
223024,910223,4,210010,1
223025,910223,4,220010,1
223026,910223,4,230010,1
223027,910223,4,240010,1
223028,910223,4,210020,1
223029,910223,4,220020,1
223030,910223,4,230020,1
223031,910223,4,240020,1
223032,910223,4,210030,1
223033,910223,4,220030,1
223034,910223,4,230030,1
223035,910223,4,240030,1
223036,910223,4,210040,1
223037,910223,4,220040,1
223038,910223,4,230040,1
223039,910223,4,240040,1
223040,910223,4,210050,1
223041,910223,4,220050,1
223042,910223,4,230050,1
223043,910223,4,240050,1
223044,910223,4,210060,1
223045,910223,4,220060,1
223046,910223,4,230060,1
223047,910223,4,240060,1
224000,910224,4,110011,1
224001,910224,4,110021,1
224002,910224,4,110031,1
224003,910224,4,120011,1
224004,910224,4,120021,1
224005,910224,4,120031,1
224006,910224,4,130011,1
224007,910224,4,130021,1
224008,910224,4,130031,1
224009,910224,4,140011,1
224010,910224,4,140021,1
224011,910224,4,140031,1
224012,910224,4,150011,1
224013,910224,4,150021,1
224014,910224,4,150031,1
224015,910224,4,160011,1
224016,910224,4,160021,1
224017,910224,4,160031,1
224024,910224,4,210011,1
224025,910224,4,220011,1
224026,910224,4,230011,1
224027,910224,4,240011,1
224028,910224,4,210021,1
224029,910224,4,220021,1
224030,910224,4,230021,1
224031,910224,4,240021,1
224032,910224,4,210031,1
224033,910224,4,220031,1
224034,910224,4,230031,1
224035,910224,4,240031,1
224036,910224,4,210041,1
224037,910224,4,220041,1
224038,910224,4,230041,1
224039,910224,4,240041,1
224040,910224,4,210051,1
224041,910224,4,220051,1
224042,910224,4,230051,1
224043,910224,4,240051,1
224044,910224,4,210061,1
224045,910224,4,220061,1
224046,910224,4,230061,1
224047,910224,4,240061,1
225000,910225,4,110012,1
225001,910225,4,110022,1
225002,910225,4,110032,1
225003,910225,4,120012,1
225004,910225,4,120022,1
225005,910225,4,120032,1
225006,910225,4,130012,1
225007,910225,4,130022,1
225008,910225,4,130032,1
225009,910225,4,140012,1
225010,910225,4,140022,1
225011,910225,4,140032,1
225012,910225,4,150012,1
225013,910225,4,150022,1
225014,910225,4,150032,1
225015,910225,4,160012,1
225016,910225,4,160022,1
225017,910225,4,160032,1
225024,910225,4,210012,1
225025,910225,4,220012,1
225026,910225,4,230012,1
225027,910225,4,240012,1
225028,910225,4,210022,1
225029,910225,4,220022,1
225030,910225,4,230022,1
225031,910225,4,240022,1
225032,910225,4,210032,1
225033,910225,4,220032,1
225034,910225,4,230032,1
225035,910225,4,240032,1
225036,910225,4,210042,1
225037,910225,4,220042,1
225038,910225,4,230042,1
225039,910225,4,240042,1
225040,910225,4,210052,1
225041,910225,4,220052,1
225042,910225,4,230052,1
225043,910225,4,240052,1
225044,910225,4,210062,1
225045,910225,4,220062,1
225046,910225,4,230062,1
225047,910225,4,240062,1
226000,910226,4,110013,1
226001,910226,4,110023,1
226002,910226,4,110033,1
226003,910226,4,120013,1
226004,910226,4,120023,1
226005,910226,4,120033,1
226006,910226,4,130013,1
226007,910226,4,130023,1
226008,910226,4,130033,1
226009,910226,4,140013,1
226010,910226,4,140023,1
226011,910226,4,140033,1
226012,910226,4,150013,1
226013,910226,4,150023,1
226014,910226,4,150033,1
226015,910226,4,160013,1
226016,910226,4,160023,1
226017,910226,4,160033,1
226024,910226,4,210013,1
226025,910226,4,220013,1
226026,910226,4,230013,1
226027,910226,4,240013,1
226028,910226,4,210023,1
226029,910226,4,220023,1
226030,910226,4,230023,1
226031,910226,4,240023,1
226032,910226,4,210033,1
226033,910226,4,220033,1
226034,910226,4,230033,1
226035,910226,4,240033,1
226036,910226,4,210043,1
226037,910226,4,220043,1
226038,910226,4,230043,1
226039,910226,4,240043,1
226040,910226,4,210053,1
226041,910226,4,220053,1
226042,910226,4,230053,1
226043,910226,4,240053,1
226044,910226,4,210063,1
226045,910226,4,220063,1
226046,910226,4,230063,1
226047,910226,4,240063,1
227000,910227,4,110014,1
227001,910227,4,110024,1
227002,910227,4,110034,1
227003,910227,4,120014,1
227004,910227,4,120024,1
227005,910227,4,120034,1
227006,910227,4,130014,1
227007,910227,4,130024,1
227008,910227,4,130034,1
227009,910227,4,140014,1
227010,910227,4,140024,1
227011,910227,4,140034,1
227012,910227,4,150014,1
227013,910227,4,150024,1
227014,910227,4,150034,1
227015,910227,4,160014,1
227016,910227,4,160024,1
227017,910227,4,160034,1
227024,910227,4,210014,1
227025,910227,4,220014,1
227026,910227,4,230014,1
227027,910227,4,240014,1
227028,910227,4,210024,1
227029,910227,4,220024,1
227030,910227,4,230024,1
227031,910227,4,240024,1
227032,910227,4,210034,1
227033,910227,4,220034,1
227034,910227,4,230034,1
227035,910227,4,240034,1
227036,910227,4,210044,1
227037,910227,4,220044,1
227038,910227,4,230044,1
227039,910227,4,240044,1
227040,910227,4,210054,1
227041,910227,4,220054,1
227042,910227,4,230054,1
227043,910227,4,240054,1
227044,910227,4,210064,1
227045,910227,4,220064,1
227046,910227,4,230064,1
227047,910227,4,240064,1
228000,910244,1,410011,1
228001,910244,1,410012,1
228002,910244,1,410013,1
229000,910254,7,110013,1
229001,910254,7,110023,1
229002,910254,7,110033,1
229003,910254,7,120013,1
229004,910254,7,120023,1
229005,910254,7,120033,1
229006,910254,7,130013,1
229007,910254,7,130023,1
229008,910254,7,130033,1
229009,910254,7,140013,1
229010,910254,7,140023,1
229011,910254,7,140033,1
229012,910254,7,150013,1
229013,910254,7,150023,1
229014,910254,7,150033,1
229015,910254,7,160013,1
229016,910254,7,160023,1
229017,910254,7,160033,1
230000,910255,7,210013,1
230001,910255,7,220013,1
230002,910255,7,230013,1
230003,910255,7,240013,1
230004,910255,7,210023,1
230005,910255,7,220023,1
230006,910255,7,230023,1
230007,910255,7,240023,1
230008,910255,7,210033,1
230009,910255,7,220033,1
230010,910255,7,230033,1
230011,910255,7,240033,1
230012,910255,7,210043,1
230013,910255,7,220043,1
230014,910255,7,230043,1
230015,910255,7,240043,1
230016,910255,7,210053,1
230017,910255,7,220053,1
230018,910255,7,230053,1
230019,910255,7,240053,1
230020,910255,7,210063,1
230021,910255,7,220063,1
230022,910255,7,230063,1
230023,910255,7,240063,1
230036,910259,7,110013,1
230037,910259,7,110023,1
230038,910259,7,110033,1
230039,910259,7,120013,1
230040,910259,7,120023,1
230041,910259,7,120033,1
230042,910259,7,130013,1
230043,910259,7,130023,1
230044,910259,7,130033,1
230045,910259,7,140013,1
230046,910259,7,140023,1
230047,910259,7,140033,1
230048,910259,7,150013,1
230049,910259,7,150023,1
230050,910259,7,150033,1
230051,910259,7,160013,1
230052,910259,7,160023,1
230053,910259,7,160033,1
230060,910259,7,210013,1
230061,910259,7,220013,1
230062,910259,7,230013,1
230063,910259,7,240013,1
230064,910259,7,210023,1
230065,910259,7,220023,1
230066,910259,7,230023,1
230067,910259,7,240023,1
230068,910259,7,210033,1
230069,910259,7,220033,1
230070,910259,7,230033,1
230071,910259,7,240033,1
230072,910259,7,210043,1
230073,910259,7,220043,1
230074,910259,7,230043,1
230075,910259,7,240043,1
230076,910259,7,210053,1
230077,910259,7,220053,1
230078,910259,7,230053,1
230079,910259,7,240053,1
230080,910259,7,210063,1
230081,910259,7,220063,1
230082,910259,7,230063,1
230083,910259,7,240063,1
231000,910256,0,400101,1
231001,910256,0,490033,200
232000,911001,1,470001,1
233000,911002,1,470001,5
234000,911003,1,470001,9
235000,911004,1,470001,11
236000,911005,1,480105,3
236001,911005,1,480104,3
236002,911005,1,480103,3
237000,910257,7,210014,1
237001,910257,7,220014,1
237002,910257,7,230014,1
237003,910257,7,240014,1
237004,910257,7,210024,1
237005,910257,7,220024,1
237006,910257,7,230024,1
237007,910257,7,240024,1
237008,910257,7,210034,1
237009,910257,7,220034,1
237010,910257,7,230034,1
237011,910257,7,240034,1
237012,910257,7,210044,1
237013,910257,7,220044,1
237014,910257,7,230044,1
237015,910257,7,240044,1
237016,910257,7,210054,1
237017,910257,7,220054,1
237018,910257,7,230054,1
237019,910257,7,240054,1
237020,910257,7,210064,1
237021,910257,7,220064,1
237022,910257,7,230064,1
237023,910257,7,240064,1
238000,911006,1,490101,1
238001,911006,1,490102,1
238002,911006,1,490103,1
238003,911006,1,490104,1
238004,911006,1,490105,1
238005,911006,1,490111,1
238006,911006,1,490112,1
238007,911006,1,490113,1
238008,911006,1,490114,1
238009,911006,1,490115,1
238010,911006,1,490121,1
238011,911006,1,490122,1
238012,911006,1,490123,1
238013,911006,1,490124,1
238014,911006,1,490125,1
238015,911006,1,490131,1
238016,911006,1,490132,1
238017,911006,1,490133,1
238018,911006,1,490134,1
238019,911006,1,490135,1
239000,911007,1,470001,5
240000,911008,6,470005,10
240001,911008,6,470004,7
240002,911008,6,470003,3
241000,911009,1,490103,1
241001,911009,1,490104,1
241002,911009,1,490105,1
241003,911009,1,490106,1
241004,911009,1,490113,1
241005,911009,1,490114,1
241006,911009,1,490115,1
241007,911009,1,490115,1
241008,911009,1,490123,1
241009,911009,1,490124,1
241010,911009,1,490125,1
241011,911009,1,490126,1
241012,911009,1,490133,1
241013,911009,1,490134,1
241014,911009,1,490135,1
241015,911009,1,490136,1
242000,911010,1,490103,1
242001,911010,1,490113,1
242002,911010,1,490123,1
242003,911010,1,490133,1
243000,911011,4,210073,1
243001,911011,4,220073,1
243002,911011,4,230073,1
243003,911011,4,240073,1
243004,911011,4,210083,1
243005,911011,4,220083,1
243006,911011,4,230083,1
243007,911011,4,240083,1
243008,911011,4,210093,1
243009,911011,4,220093,1
243010,911011,4,230093,1
243011,911011,4,240093,1
244000,911012,7,110014,1
244001,911012,7,110024,1
244002,911012,7,110034,1
244003,911012,7,120014,1
244004,911012,7,120024,1
244005,911012,7,120034,1
244006,911012,7,130014,1
244007,911012,7,130024,1
244008,911012,7,130034,1
244009,911012,7,140014,1
244010,911012,7,140024,1
244011,911012,7,140034,1
244012,911012,7,150014,1
244013,911012,7,150024,1
244014,911012,7,150034,1
244015,911012,7,160014,1
244016,911012,7,160024,1
244017,911012,7,160034,1
245000,500104,1,910311,1
245001,500104,1,910312,1
245002,500104,1,910313,1
246000,500105,1,910311,1
246001,500105,1,910312,1
246002,500105,1,910313,1
247000,500106,1,910311,1
247001,500106,1,910312,1
247002,500106,1,910313,1
248000,500110,1,910311,1
248001,500110,1,910312,1
248002,500110,1,910313,1
249000,500111,1,910311,1
249001,500111,1,910312,1
249002,500111,1,910313,1
250000,500112,1,910311,1
250001,500112,1,910312,1
250002,500112,1,910313,1
251000,500116,1,910311,1
251001,500116,1,910312,1
251002,500116,1,910313,1
252000,500117,1,910311,1
252001,500117,1,910312,1
252002,500117,1,910313,1
253000,500118,1,910311,1
253001,500118,1,910312,1
253002,500118,1,910313,1
254000,500122,1,490010,5
254001,500122,1,490010,7
254002,500122,1,910216,1
254003,500122,1,910217,1
254004,500122,1,400002,100
254005,500122,1,490049,50
254006,500122,1,1001100,1
254007,500122,1,1001101,1
254008,500122,1,1001102,1
254009,500122,1,1001103,1
254011,500122,1,1001201,1
254012,500122,1,1001202,1
254013,500122,1,1001203,1
254015,500122,1,510012,1
254016,500122,1,510013,1
254017,500122,1,510014,1
254018,500122,1,510015,1
254019,500122,1,510101,2
254020,500122,1,470001,5
254021,500122,1,430002,1
254022,500122,1,430012,1
254023,500122,1,430022,1
254024,500122,1,430032,1
254025,500122,1,430042,1
254026,500122,1,430052,1
254027,500122,1,430062,1
254028,500122,1,430072,1
254029,500122,1,430082,1
254030,500122,1,500120,1
254031,500122,1,500121,1
255000,500123,1,490011,1
255001,500123,1,490011,2
255002,500123,1,910217,1
255003,500123,1,910218,1
255004,500123,1,400002,200
255005,500123,1,490049,100
255006,500123,1,1001100,2
255007,500123,1,1001101,2
255008,500123,1,1001102,2
255009,500123,1,1001103,2
255011,500123,1,1001201,1
255012,500123,1,1001202,1
255013,500123,1,1001203,1
255015,500123,1,510012,1
255016,500123,1,510013,1
255017,500123,1,510014,1
255018,500123,1,510015,1
255019,500123,1,510101,3
255020,500123,1,510102,1
255021,500123,1,470001,10
255022,500123,1,510009,1
255023,500123,1,510008,1
255024,500123,1,430003,1
255025,500123,1,430013,1
255026,500123,1,430023,1
255027,500123,1,430033,1
255028,500123,1,430043,1
255029,500123,1,430053,1
255030,500123,1,430063,1
255031,500123,1,430073,1
255032,500123,1,430083,1
255033,500123,1,500121,1
256000,500124,1,490011,3
256001,500124,1,490011,5
256002,500124,1,910218,1
256003,500124,1,400002,400
256004,500124,1,490049,200
256005,500124,1,1001100,2
256006,500124,1,1001101,2
256007,500124,1,1001102,2
256008,500124,1,1001103,2
256010,500124,1,1001201,1
256011,500124,1,1001202,1
256012,500124,1,1001203,1
256014,500124,1,510101,4
256015,500124,1,510102,3
256016,500123,1,470001,20
256017,500124,1,510008,1
256018,500124,1,510007,1
256019,500124,1,510011,1
256020,500124,1,430004,1
256021,500124,1,430014,1
256022,500124,1,430024,1
256023,500124,1,430034,1
256024,500124,1,430044,1
256025,500124,1,430054,1
256026,500124,1,430064,1
256027,500124,1,430074,1
256028,500124,1,430084,1
258000,500126,1,490010,3
258001,500126,1,490010,5
258002,500126,1,440001,20
258003,500126,1,440011,20
258004,500126,1,400001,500
258005,500126,1,910215,1
258006,500126,1,910216,1
258007,500126,1,400002,50
258008,500126,1,490049,20
258009,500126,1,1001100,1
258010,500126,1,1001101,1
258011,500126,1,1001102,1
258012,500126,1,1001103,1
258014,500126,1,510012,1
258015,500126,1,510013,1
258016,500126,1,510014,1
258017,500126,1,510015,1
258018,500126,1,470001,2
258019,500126,1,430001,1
258020,500126,1,430011,1
258021,500126,1,430021,1
258022,500126,1,430031,1
258023,500126,1,430041,1
258024,500126,1,430051,1
258025,500126,1,430061,1
258026,500126,1,430071,1
258027,500126,1,430081,1
258028,500126,1,500119,1
258029,500126,1,500120,1
259068,911013,4,703201,1
