Id,GroupId,Type,DialogTexture,NpcName,Message,Animation
7922023,792202,1,,,유물 생각에 벌써부터 흥분되는구먼! 하핫!,
7922041,792204,1,,,그런 싸구려 물약 쓰시지 말고 제게 맡기세요!,
7922042,792204,1,,,제 물약은 단언코 아덴 최고죠!,
7922043,792204,1,,,포션 한 병이면 버그베어만큼 힘이 솟을겁니다!,
7922031,792203,1,,,우와! 경관이 끝내줘요!,
7922032,792203,1,,,꽃이 어쩜 이렇게 새빨갛지?,
7922033,792203,1,,,메이드 언니들 너무 예뻐요!,
7922034,792203,1,,,그거 아세요? 군주 알현실에는 픽시가 엄~~청 많다구요!,
7922061,792206,1,,,꼬르륵! 하면 언~제든지 말씀만 허세요!,
7922062,792206,1,,,매일 신선한 재료로 직접 조리합니다요!,
7922063,792206,1,,,"신메뉴를 개발 중인데, 한 번 맛 좀 보실라우?",
7922081,792208,1,,,하루 한 번 꼭 날 찾아오라냥! 잊지말라냥!,
7922082,792208,1,,,매일 푸짐한 선물을 주겠다냥!,
7922083,792208,1,,,아지트 레벨이 올랐으니 더 좋은 선물을 주겠다냥!,
7922181,792218,1,,,"입술처럼 새빨간게, 참 이쁘지 않나요?",
7922182,792218,1,,,화단 관리는 제게 맡겨주세요.,
7922183,792218,1,,,혹시 꽃이 필요하신가요? 선물 받으실 분은? 후후,
7922191,792219,1,,,이번주 아지트 퀘스트는 모두 수행 하셨나요?,
7922192,792219,1,,,제가 그렇게 예쁜가요? 그렇다고 너무 오랫동안 쳐다보지 마세요.,
7922193,792219,1,,,전 아지트 벽난로의 따듯한 온기가 정말 좋아요.,
7922194,792219,1,,,우리 혈맹이 아덴 월드에서 최고의 혈맹이죠!,
7922111,792211,1,,,아지트에 오신 것을 환영합니다!,
7922112,792211,1,,,어서오세요! 정원을 즐기기 좋은 날입니다.,
7922113,792211,1,,,기다리고 있었습니다. 환영합니다!,
7922131,792213,1,,,아이 참… 그걸 어디다 뒀을까?,
7922132,792213,1,,,관리인 님께서 기다리고 계실텐데…,
7922133,792213,1,,,"분명 여기다가 두었는데, 어디있지?",
7923011,792301,1,,,혈맹에 들어온 의뢰를 보시렵니까?,
7923012,792301,1,,,아지트의 모든 공간이 확장되었습니다. 정말 웅장하군요!,
7923013,792301,1,,,아지트 레벨이 오르면 더 넓은 공간을 이용할 수 있을겝니다!,
7923014,792301,1,,,군주 알현실에는 더 많은 픽시들이 찾아온다 하더군요.,
7923021,792302,1,,,바르칼론의 고대 유물에 대해 들어본 적이 있나?,
7923022,792302,1,,,신기한 유물을 발견하면 꼭 가져오게!,
7923023,792302,1,,,유물 생각에 벌써부터 흥분되는구먼! 하핫!,
7923041,792304,1,,,그런 싸구려 물약 쓰시지 말고 제게 맡기세요!,
7923042,792304,1,,,제 물약은 단언코 아덴 최고죠!,
7923043,792304,1,,,포션 한 병이면 버그베어만큼 힘이 솟을겁니다!,
7923031,792303,1,,,우와! 경관이 끝내줘요!,
7923032,792303,1,,,꽃이 어쩜 이렇게 새빨갛지?,
7923033,792303,1,,,메이드 언니들 너무 예뻐요!,
7923034,792303,1,,,그거 아세요? 군주 알현실에는 픽시가 엄~~청 많다구요!,
7923061,792306,1,,,꼬르륵! 하면 언~제든지 말씀만 허세요!,
7923062,792306,1,,,매일 신선한 재료로 직접 조리합니다요!,
7923063,792306,1,,,"신메뉴를 개발 중인데, 한 번 맛 좀 보실라우?",
7923081,792308,1,,,하루 한 번 꼭 날 찾아오라냥! 잊지말라냥!,
7923082,792308,1,,,매일 푸짐한 선물을 주겠다냥!,
7923083,792308,1,,,아지트 레벨이 올랐으니 더 좋은 선물을 주겠다냥!,
7923181,792318,1,,,"입술처럼 새빨간게, 참 이쁘지 않나요?",
7923182,792318,1,,,화단 관리는 제게 맡겨주세요.,
7923183,792318,1,,,혹시 꽃이 필요하신가요? 선물 받으실 분은? 후후,
7923191,792319,1,,,이번주 아지트 퀘스트는 모두 수행 하셨나요?,
7923192,792319,1,,,제가 그렇게 예쁜가요? 그렇다고 너무 오랫동안 쳐다보지 마세요.,
7923193,792319,1,,,전 아지트 벽난로의 따듯한 온기가 정말 좋아요.,
7923194,792319,1,,,우리 혈맹이 아덴 월드에서 최고의 혈맹이죠!,
7923111,792311,1,,,아지트에 오신 것을 환영합니다!,
7923112,792311,1,,,어서오세요! 정원을 즐기기 좋은 날입니다.,
7923113,792311,1,,,기다리고 있었습니다. 환영합니다!,
7923131,792313,1,,,아이 참… 그걸 어디다 뒀을까?,
7923132,792313,1,,,관리인 님께서 기다리고 계실텐데…,
7923133,792313,1,,,"분명 여기다가 두었는데, 어디있지?",
1085041,108504,1,,,이곳은 위험합니다! 돌아가십시오!,
1085051,108505,1,,,이 앞은 기요틴 성채입니다.,
1085011,108501,1,,,모두 각오를 단단히 하도록!,
1085031,108503,1,,,저 죽음의 군대와 상대해야 하다니…,
650521,65052,1,,,이 녀석들! 나오지 마!,
650401,65040,1,,,크왕!,
650402,65040,1,,,크왕! 크왕!,
650403,65040,1,,,크와아앙~!,
1601631,160163,1,,,확신한다냥. 이건 돈이 된다냥.,
1602611,160261,1,,,어떻게하냥!,
30001011,3000101,1,,,페어리 숲에 오신걸 환영합니다.,
30001021,3000102,1,,,이상한 마물들 때문에 집에 갈 수 없어요.. 도와주세요.,
210000011,21000001,1,,,자네 짐이 너무 무거워 보이는군!,
210000012,21000001,1,,,물건 좀 맡기고 가지 그러나!,
210010011,21001001,1,,,[BossTrophyMonster]을 물리친 [BossTrophyCharacterGuild] 소속의 [BossTrophyCharacter] 님 만세!,
210010012,21001001,1,,,[BossTrophyCharacterGuild] 소속의 [BossTrophyCharacter] 님이 [BossTrophyMonster]를 물리쳤도다!,
210010021,21001002,1,,,우리의 영웅 [BossTrophyCharacter] 님 만세!,
210010022,21001002,1,,,[BossTrophyMonster]을 물리친 [BossTrophyCharacter] 님에게 영광이 함께 하기를!,
210010031,21001003,1,,,우리 은빛용병단 영웅의 행차시다!,
210010032,21001003,1,,,새로운 영웅이 탄생하였다!,
210002821,21000282,1,,,이 석상은 여명의 전쟁의 영웅들을 기리는 석상입니다.,SilverCompanyOfficer_01Talk_01
210002822,21000282,1,,,"발디르, 루시엔, 엘핀, 말로, 킹핀을 조각했습니다.",SilverCompanyOfficer_01Talk_01
210002823,21000282,1,,,"말로, 킹핀은 후에 용병단을 배신하여 석상이 훼손되었습니다.",SilverCompanyOfficer_01Talk_01
210002591,21000259,1,,,여명의 전쟁 기념관에서는 정숙해주시기 바랍니다.,
210002592,21000259,1,,,연못에 아무거나 던지시면 구금될 수 있습니다.,
210001301,21000130,1,,,뭐라? 이 전쟁밖에 모르는 종자들이!,Noble_01Talk_01
210001302,21000130,1,,,오렌 영지인들은 모두 다 당신같은가!,Noble_01Talk_01
210001331,21000133,1,,,한 번 해보자 이거요!,OfficerTalk_01
210001332,21000133,1,,,"기란 영지인들의 자만심은 도무지 끝이 없군, 그래!",OfficerTalk_01
210001401,21000140,1,,,적당히들 하세요! 모두 퇴출되시고 싶습니까?,SilverCompanyOfficer_01Talk_01
210001402,21000140,1,,,마그나딘에선 그 어떤 싸움도 용납하지 않습니다!,SilverCompanyOfficer_01Talk_01
210001101,21000110,1,,,이번 임무는 몹시 위험한 임무가 될 것이다.,SilverCompanyOfficer_01Talk_01
210001102,21000110,1,,,정의를 위해 희생해라.,SilverCompanyOfficer_01Talk_01
210001103,21000110,1,,,전사자들의 가족은 용병단이 끝까지 보살필 것이다.,SilverCompanyOfficer_01Talk_01
210000511,21000051,1,,,마그나딘을 떠나길 원하시나요?,GateKeeper_01Talk_01
210000512,21000051,1,,,가고 싶은 곳이 있으시다면 저에게 말씀하세요.,GateKeeper_01Talk_01
210002441,21000244,1,,,다들 준비는 되었나?,SilverCompanyOfficer_01Talk_01
210002442,21000244,1,,,곧 강하한다! 모두 준비하라!,SilverCompanyOfficer_01Talk_01
210002431,21000243,1,,,이번에 기란으로 한 몫 잡으러 간다냥,CattheCat_Merchant_02Talk_01
210002432,21000243,1,,,역시 전쟁터만큼 돈 되는 곳이 없지 않겠냥?,CattheCat_Merchant_02Talk_01
210000551,21000055,1,,,마그나딘에 오신 것을 환영합니다.,SilverCompanyGuard_01Salute_01
210000552,21000055,1,,,"이곳은 은빛용병단의 본부, 마그나딘입니다.",SilverCompanyGuard_01Talk_01
210000611,21000061,1,,,이쪽으로 가시면 여명 정원으로 가실 수 있습니다.,SilverCompanyGuard_01Talk_01
210000612,21000061,1,,,여명 정원을 찾으십니까? 이 다리로 올라가시면 됩니다.,SilverCompanyGuard_01Talk_01
210001271,21000127,1,,,이쪽은 용병단 훈련장 및 숙소로 가는 길입니다.,SilverCompanyGuard_01Talk_01
210001272,21000127,1,,,난간 아래로 떨어지지 않게 주의하셔야 합니다.,SilverCompanyGuard_01Talk_01
210001061,21000106,1,,,"우와! 높다, 높아!",DwarfSocialAction_Clap
210001062,21000106,1,,,"우리 이제 여기서 사는 거예요, 아빠?",StudentTalk_01
210001081,21000108,1,,,여기서 지내는데 불편함은 없어?,SilverCompanyGuard_01Talk_01
210001082,21000108,1,,,"이번 임무만 끝나면 결혼식을 올리자, 기다려줘.",SilverCompanyGuard_01Talk_01
210000651,21000065,1,,,이 안은 용병단원의 숙소겸 훈련장입니다.,SilverCompanyGuard_01Talk_01
210000652,21000065,1,,,오랜만에 허수아비라도 치시는게 어떻습니까?,SilverCompanyGuard_01Talk_01
210001011,21000101,1,,,"자네들, 너무 기합이 빠진 것 아닌가?",SilverCompanyOfficer_01Talk_01
210001012,21000101,1,,,"어둠의 결사는 만만하지 않다, 정신차리도록.",SilverCompanyOfficer_01Talk_01
210000921,21000092,1,,,후우…잠깐 쉬는 중입니다.,SilverCompanyGuard_01Talk_01
210000922,21000092,1,,,괜찮으시다면 오랜만에 대련이라도 하시는게 어떻습니까?,SilverCompanyGuard_01Talk_01
210000871,21000087,1,,,언제쓸지 모르니 잘 정비해둬야지,SilverCompanyGuard_01Talk_01
210000872,21000087,1,,,"이거봐, 여기 약간 녹이 슬어 있는 것 보여?",SilverCompanyGuard_01Talk_01
210002051,21000205,1,,,"어머, 꽃이 참 예쁘네, 누가 돌보시는 걸까?",ItemMerchant_01Talk_01
210002052,21000205,1,,,"몇 송이만 가져가고 싶은데, 누구 보는 사람 없겠지?",ItemMerchant_01Talk_01
210001871,21000187,1,,,이곳에 그레시아와 엘모어 사절단도 와있더군.,Noble_01Talk_01
210001872,21000187,1,,,다른 국가와 쓸데없는 마찰이 생기지 않도록 주의해라.,Noble_01Talk_01
210001931,21000193,1,,,"아덴 사절단이 저기 있군, 자세히 관찰하도록 해라.",Noble_01Talk_01
210001932,21000193,1,,,"여기 분위기를 잘 봐라, 분명 틈이 생긴 영지가 있을 것이야.",Noble_01Talk_01
210001491,21000149,1,,,"오호라, 이번 기회에 쌓인 원한을 한 번 풀어보시겠다?",Teleporter_01Talk_01
210001492,21000149,1,,,왜? 나무 엘프 중에 너희 친구라도 있었나봐?,Teleporter_01Talk_01
210001471,21000147,1,,,이곳이 하거인들의 천공의 섬인가?,Noble_02Talk_01
210001472,21000147,1,,,하거인 놈들… 이런 기술까지 보유하고 있었군,Noble_02Talk_01
210000681,21000068,1,,,이 위로 가시면 지휘 본부로 가실 수 있습니다.,SilverCompanyGuard_01Talk_01
210000682,21000068,1,,,지휘 본부는 마도연구가 진행 중이니 소란 피우시면 안 됩니다.,SilverCompanyGuard_01Talk_01
210000501,21000050,1,,,"어서오세요, 이곳은 만물상단의 본부이고 전 상단주 펠리시아랍니다.",CattheCatQueen_01Talk_01
210000502,21000050,1,,,오신 김에 저희 물건들 좀 둘러보고 가세요.,CattheCatQueen_01Talk_01
210000011,21000001,1,,,자네 짐이 너무 무거워 보이는군!,SilverCompanyGuard_01Talk_01
210000012,21000001,1,,,물건 좀 맡기고 가지 그러나!,SilverCompanyGuard_01Talk_01
210001671,21000167,1,,,"이 현상은 도무지 이해가 안돼, 도대체 무슨 힘이지?",MagicianTalk_01
210001672,21000167,1,,,하거인들은 어떻게 이런 기술이 가능했던거야?,MagicianTalk_01
210000211,21000021,1,,,자자~ 어서 와서 구경하라옹! 스크롤을 싼 값에 판다옹!,CattheCat_Merchant_02Talk_01
210000212,21000021,1,,,각종 유용한 스크롤을 싼 값에 넘긴다옹~!,CattheCat_Merchant_02Talk_01
210000241,21000024,1,,,엣헴! 이런 싼값의 소모품은 여기 말곤 못 구한다냥!,CattheCat_Merchant_01Talk_01
210000242,21000024,1,,,싸게싸게 줄 때 가져가라냥! 뭐하러 돈을 낭비하냥?,CattheCat_Merchant_01Talk_01
210002401,21000240,1,,,거기 너! 그러다 어깨 내려앉겠다옹! 이리 맡기고 가라옹!,CatTheCat_01Talk_01
210002402,21000240,1,,,쓸데없이 무슨 짐이 그렇게 많냐용? 여기에 맡기라옹~,CatTheCat_01Talk_01
210000101,21000010,1,,,물건 팔기 힘들지 않냐옹? 내게 주면 대신 판매해준다옹!,CattheCat_Merchant_01Talk_01
210000102,21000010,1,,,지상 최고의 거래소를 운영하고 있다옹~,CattheCat_Merchant_01Talk_01
210000071,21000007,1,,,지상 최강의 무기를 판매하고 있다냥!,CattheCat_Merchant_02Talk_01
210000072,21000007,1,,,은빛용병단 용사들을 위한 맞춤 장비! 바로 여기다냥!,CattheCat_Merchant_02Talk_01
210000151,21000015,1,,,배고파요~ 빨리 구워주세요~,StudentTalk_01
210000152,21000015,1,,,음~ 구수한 냄새! 배가 자꾸 꼬르륵 거려!,StudentTalk_01
210000951,21000095,1,,,"그 머리 너무 유행에 뒤쳐지는데, 이참에 바꿔보세요!",ItemMerchant_01Talk_01
210000952,21000095,1,,,질려버린 머리 모양! 제가 확 바꿔드립니다~,ItemMerchant_01Talk_01
210000961,21000096,1,,,임무 나가기 전에 무거운 짐은 내개 맡겨달라옹!,CattheCat_Merchant_01Talk_01
210000962,21000096,1,,,만물상단의 신용을 걸고 안전하게 보관해준다옹~,CattheCat_Merchant_01Talk_01
210000971,21000097,1,,,"거기 가는 언니, 오빠냥! 가방이 무거워 보이는데냥?",CattheCat_Merchant_02Talk_01
210000972,21000097,1,,,뭐든지 보관해줄테니 일단 한 번 맡게 보라냥~,CattheCat_Merchant_02Talk_01
210001701,21000170,1,,,혈맹 관련 업무를 보실 분들은 제게 오시기 바랍니다.,Noble_01Talk_01
210001702,21000170,1,,,오신 김에 혈맹 업무를 좀 보시는건 어떻습니까?,Noble_01Talk_01
210001711,21000171,1,,,소중한 물품을 혈맹원에게 먼저 팔고 싶다면 내게 오라냥!,CattheCat_Merchant_02Talk_01
210001712,21000171,1,,,혈맹원과 단독 거래를 하고 싶냥? 이쪽이다냥~,CattheCat_Merchant_02Talk_01
210001741,21000174,1,,,여러분의 혈맹에서 도움을 필요로 하고 있습니다!,SilverCompanyOfficer_01Talk_01
210001742,21000174,1,,,공성전에 참여하여 명예를 드높이시길 바랍니다.,SilverCompanyOfficer_01Talk_01
210002311,21000231,1,,,사랑하는 사람에게 돈을 전달해보라옹!,CattheCat_Merchant_01Talk_01
210002312,21000231,1,,,"마음을 전달하는 효과적인 방법, 바로 돈이다옹~",CattheCat_Merchant_01Talk_01
210002321,21000232,1,,,여러분의 소중한 친구들을 돌봐드리고 있습니다!,Resident_04Talk_01
210002322,21000232,1,,,반려 동물의 목숨을 지켜주는 장비를 구비해보세요!,Resident_04Talk_01
210002331,21000233,1,,,단원들과 함께 실력을 겨루어 보고 싶지 않은가?,SilverCompanyOfficer_01Talk_01
210002332,21000233,1,,,다른 단원들에게 자네의 솜씨를 한 번 보여주고 가지 그러나!,SilverCompanyOfficer_01Talk_01
210002341,21000234,1,,,"허허허…뭘 그리 바삐 살고 그러나, 낚시나 좀 하다 가게나.",WarehouseKeeper_01Talk_01
210002342,21000234,1,,,낚시의 묘미는 바로 세월을 낚는 것이지~,WarehouseKeeper_01Talk_01
210002351,21000235,1,,,"자~ 오세요, 오세요! 신나고 재미난 놀이들이 있습니다!",Crown_01Talk_01
210002352,21000235,1,,,남녀노소 누구나 즐길 수 있는 게임 한 판 즐기고 가세요!,Crown_01Talk_02
210002361,21000236,1,,,다리가 아프시진 않나요?,GateKeeper_01Talk_01
210002362,21000236,1,,,갈 곳이 있다면 제게 말씀해주세요.,GateKeeper_01Talk_01
210002371,21000237,1,,,임무를 나가시나요? 어디로 보내드릴까요?,GateKeeper_01Talk_01
210002372,21000237,1,,,달려가실 시간이 없으시다면 제게 말씀하세요.,GateKeeper_01Talk_01
210002381,21000238,1,,,이곳은 귀여운 아이들이 많아 일하기 너무 즐거워요!,GateKeeper_01Talk_01
210002382,21000238,1,,,다른 곳으로 떠나시려는건가요? 말씀만 하세요!,GateKeeper_01Talk_01
210002391,21000239,1,,,여기서 와이번 착륙장까지는 먼 길입니다. 제게 부탁하세요.,GateKeeper_01Talk_01
210002392,21000239,1,,,"굳이 달려가시지 않고, 제게 부탁하셔도 괜찮습니다.",GateKeeper_01Talk_01
210002171,21000217,1,,,아유~ 꽃이 참 예쁘구먼~,WarehousekeeperW01Talk_01
210002172,21000217,1,,,아들덕에 이런 곳도 와보고 오래 살고 볼 일이야~,WarehousekeeperW01Talk_01
210000701,21000070,1,,,이 다리를 올라가시면 여명전쟁 기념관입니다.,SilverCompanyGuard_01Talk_01
210000702,21000070,1,,,오신 김에 여명전쟁의 영웅들에게 경의를 표하시는건 어떻습니까?,SilverCompanyGuard_01Talk_01
210000451,21000045,1,,,이 동물이 바로 쿠쿠린이란다~,WarehousekeeperW01Talk_01
210000452,21000045,1,,,후후 놀래키지만 않으면 물지 않을거야.,WarehousekeeperW01Talk_01
210000251,21000025,1,,,그러지 말고 조금만 더 깎아 주는 게 어떤가?,SilverCompanyGuard_01Talk_01
210000252,21000025,1,,,이보게~ 단골에게 너무 야박하구만~!,SilverCompanyGuard_01Talk_01
210002271,21000227,1,,,내 머리 좀 그만 만져라옹!,CattheCat_Merchant_01Talk_01
210002272,21000227,1,,,자꾸 만져서 내 털에 때타면 요금 청구할거다옹!,CattheCat_Merchant_01Talk_01
210000481,21000048,1,,,임무는 잘 수행하고 있는가?,HardinTalk_01
210000482,21000048,1,,,어둠의 결사에게 수상한 낌새가 느껴지면 즉시 보고하게.,HardinTalk_01
210001771,21000177,1,,,어디보자… 크루마 탑의 하거인에 관한 연구서라?,ItemMerchant_01Talk_01
210001772,21000177,1,,,에 사기라에 관한 연구서가 어디에 있었지?,ItemMerchant_01Talk_01
210001831,21000183,1,,,기억투사기에 대한 연구는 잘 진행되고 있나? ,Noble_01Talk_01
210001832,21000183,1,,,하딘 님께서 기대하고 계시니 연구를 꼭 성공시켜야 하네.,Noble_01Talk_01
30230021,3023002,1,,,페르넬 단장님과 그레이스는 무사하려나…?,SmeltingMerchant_01Talk_01
30230022,3023002,1,,,"그레이스, 또 득달같이 달려들지 않아야 할텐데.",SmeltingMerchant_01Talk_01
30230023,3023002,1,,,니아만큼은 무슨 일이 있어서도 지켜내야지!,SmeltingMerchant_01Talk_01
2102300281,210230028,1,,,정말 수고했네!,HumanSocialAction_Clap
2102300282,210230028,1,,,자넨 발디르를 이을 후계자감이야!,HardinTalk_01
2102300283,210230028,1,,,앞으로도 기대하겠네!,HardinTalk_01
2102300321,210230032,1,,,정말 축하해!,ElfSocialAction_Clap
2102300322,210230032,1,,,조금만 기다려~! 따라잡을테니까!,AimelTalk_01
2102300323,210230032,1,,,나중에 모른척하기 없기다!,AimelTalk_01
2102300331,210230033,1,,,자넨 정말 최고야! 하하!,HumanSocialAction_Clap
2102300332,210230033,1,,,내가 친구 하난 잘 뒀다니까!,ArmorMerchant_01Talk_01
2102300333,210230033,1,,,"용병단의, 아니, 아덴의 영웅!",HumanSocialAction_Victory
2102300351,210230035,1,,,어서 오세요! 기다리고 있었습니다!,SilverCompanyGuard_01Salute_01
2102300352,210230035,1,,,아덴의 영웅이 오셨다!,HumanSocialAction_Victory
2102300353,210230035,1,,,고생 많으셨습니다!,HumanSocialAction_Clap
2102300361,210230036,1,,,당신은 용병단의 자랑입니다!,SilverCompanyOfficer_01Talk_01
2102300362,210230036,1,,,모든 병사들이 당신을 귀감으로 삼을 겁니다!,SilverCompanyOfficer_01Talk_01
2102300363,210230036,1,,,제 딸이 당신 자랑으로 밤을 새려 하더군요. 하하하,SilverCompanyOfficer_01Talk_01
2102300371,210230037,1,,,덕분에 부하들이 무사할 수 있었습니다!,SilverCompanyOfficer_01Talk_01
2102300372,210230037,1,,,다음에는 꼭 나란히 싸우고 싶군요!,SilverCompanyOfficer_01Talk_01
2102300373,210230037,1,,,뒤쳐지지 않겠습니다!,SilverCompanyOfficer_01Talk_01
2102300381,210230038,1,,,아덴의 영웅께 경례!,SilverCompanyGuard_01Salute_01
2102300382,210230038,1,,,제 롤모델이십니다!,HumanSocialAction_Victory
2102300383,210230038,1,,,정말 고생하셨습니다!,HumanSocialAction_Clap
2102300391,210230039,1,,,여명 전쟁 용사들과 견주어도 될 정도이십니다!,HumanSocialAction_Victory
2102300392,210230039,1,,,살아있는 발디르를 보는지 알았습니다!,HumanSocialAction_Clap
2102300411,210230041,1,,,하딘 님께서 기다리고 계십니다.,SilverCompanyOfficer_01Talk_01
2102300412,210230041,1,,,고생하셨습니다. 곧장 들어가시면 됩니다.,SilverCompanyOfficer_01Talk_01
2102300421,210230042,1,,,영웅담을 들었습니다. 멋지더군요!,SilverCompanyOfficer_01Talk_01
2102300422,210230042,1,,,몸을 다치시진 않았습니까?,SilverCompanyOfficer_01Talk_01
210020011,21002001,1,,,[BossTrophyMonster]을 물리친 [BossTrophyCharacterGuild] 소속의 [BossTrophyCharacter] 님! 메리 크리스마스!,
210020012,21002001,1,,,[BossTrophyCharacterGuild] 소속의 [BossTrophyCharacter] 님이 [BossTrophyMonster]를 쫓아냈어! 이제 마음껏 크리스마스를 즐기자!,
210020021,21002002,1,,,우리의 영웅 [BossTrophyCharacter] 님! 메리 크리스마스!,
210020022,21002002,1,,,[BossTrophyMonster]을 물리친 [BossTrophyCharacter] 님에게 크리스마스의 축복을!,
210020031,21002003,1,,,우리 은빛용병단 영웅의 행차시다!,
210020032,21002003,1,,,새로운 영웅이 탄생하였다!,
210020041,21002004,1,,,메리 크리스마스! 마그나딘의 모든 이들에게 행복이 가득하길!,
210020042,21002004,1,,,모두 즐거운 크리스마스 보내길! 신난다!,
210020051,21002005,1,,,기쁜 크리스마스에 우락부락한 불청객이 찾아왔단다! 썰매를 타고 가서 막아다오!,
210020061,21002006,1,,,메리 크리스마스! 하지만 유령 때문에 선물 배달이 힘들구나~ 썰매를 타고 가서 막아다오!,
210052821,21005282,1,,,이 트리 덕분에 마그나딘 한층 더 아릅답게 보이는군요!,SilverCompanyOfficer_01Talk_01
210052822,21005282,1,,,전 세계를 돌아다니면서 이렇게 아름다운 트리를 본 적이 없습니다!,SilverCompanyOfficer_01Talk_01
212010021,21201002,1,,,수정을 사용하면 다시 원래 마그나딘으로 돌아갈 수 있다냥!,CatTheCat_01Talk_01
212010031,21201003,1,,,원래 마그나딘으로 돌아가고 싶으면 이 수정을 클릭하라냥!,CatTheCat_01Talk_01
210050701,21005070,1,,,이 다리를 올라가시면 거대한 트리가 있습니다.,SilverCompanyGuard_01Talk_01
210050702,21005070,1,,,오신 김에 세상에서 제일 아름다운 트리들을 마음껏 구경하십시오.,SilverCompanyGuard_01Talk_01
