Id,GroupId,Name,Description,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MaxCastDistance,PrevSkillId,FireCount,LightningEffectInfoId,MpMin,MpMax,MpGrowth,CastingTime,CoolTimeMin,CollisionUnitType,CollisionUnitParam,TargetType,MaxTargetCount,OffsetDistance,EffectFireConditionType,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescription,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,AvailableUnderCC,SkillDialogue,SkillDialogGroupId,GroupRandomFireRate
71532,71532,요일던전 - 사도 (영웅),,,0,3,,,600,,1,,,,,,8,0,"""radius"":300",1,20,150,0,7600,ApostleBossSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71533,71533,요일던전 - 사도 (영웅),,,0,3,,,600,,1,,,,,,20,0,"""radius"":200",1,20,,0,10000,ApostleBossSkill_02,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71541,71541,요일던전 - 집정관 바무 (영웅),,,0,3,,,200,,1,,,,,,3,1,"""radius"":300,""angle"":120",1,20,,0,18300,ArchonBamueAttack,0,,,,,,,,,0,,0,,1,0,0,0,0,,,10000
71542,71542,요일던전 - 집정관 바무 (영웅),,,0,3,,,600,,1,,,,,,8,2,"""left"":100, ""right"":100, ""front"":300, ""back"":0",1,20,,0,24400,ArchonBamueBossSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71543,71543,요일던전 - 집정관 바무 (영웅),,,0,3,,,600,,1,,,,,,12,1,"""radius"":600,""angle"":120",1,20,,0,44000,ArchonBamueBossSkill_02,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71551,71551,요일던전 - 블러디킹 (영웅),,,0,3,,,200,,1,,,,,,3,1,"""radius"":300,""angle"":120",1,20,,0,18000,BloodykingAttack,0,,,,,,,,,0,,0,,1,0,0,0,0,,,10000
71552,71552,요일던전 - 블러디킹 (영웅),,,0,3,,,600,,1,,,,,,8,2,"""left"":50, ""right"":50, ""front"":600, ""back"":0",1,20,,0,38000,BloodykingBossSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71553,71553,요일던전 - 블러디킹 (영웅),,,0,3,,,600,,1,,,,,,20,0,"""radius"":200",1,20,,0,10000,BloodykingBossSkill_02,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71561,71561,요일던전 - 오르비스 (영웅),,,0,3,,,200,,1,,,,,,3,1,"""radius"":300,""angle"":120",1,20,,0,26000,OrbisAttack,0,,,,,,,,,0,,0,,1,0,0,0,0,,,10000
71562,71562,요일던전 - 오르비스 (영웅),,,0,3,,,600,,1,,,,,,9,1,"""radius"":300,""angle"":120",1,20,,0,30000,OrbisBossSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71563,71563,요일던전 - 오르비스 (영웅),,,0,3,,,600,,1,,,,,,10,2,"""left"":100, ""right"":100, ""front"":500, ""back"":0",1,20,,0,38000,OrbisBossSkill_02,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71571,71571,요일던전 - 보레아스 (영웅),,,0,3,,,200,,1,,,,,,3,1,"""radius"":300,""angle"":120",1,20,,0,26000,BoreasAttack,0,,,,,,,,,0,,0,,1,0,0,0,0,,,10000
71572,71572,요일던전 - 보레아스 (영웅),,,0,3,,,600,,1,,,,,,20,2,"""left"":50, ""right"":50, ""front"":800, ""back"":0",1,20,,1,10000,BoreasBossSkill_01,0,,,,,,,,,1,2,0,Common/PC_Hit_Fire_01,0,0,1,0,0,,,10000
71573,71573,요일던전 - 보레아스 (영웅),,,0,3,,,800,,1,,,,,,8,0,"""radius"":50",1,20,,0,36800,BoreasBossSkill_02,0,,,,,,,,,1,2,0,Common/PC_Hit_Fire_01,0,0,1,0,0,,,10000
71574,71574,요일(월) 던전 - 녹색 포식자 AtroxSkill_01,강한 피해,,0,3,,,100,,1,,,,,,8,1,"""radius"":300,""angle"":120",1,10,0,0,30000,AtroxSkill_01,0,,,,,,,,,1,1,0,,0,0,1,0,0,,,10000
71575,71575,요일(화) 던전 - 클리프 KetraOrcSkill_01,,,0,3,,,100,,1,,,,,,6.5,1,"""radius"":300,""angle"":120",1,1,0,0,30000,KetraOrcSkill_01,0,,,,,,,,,1,1,0,,0,0,1,0,0,,,10000
71576,71576,요일(수) 던전 - 운석망치,데미지 + 스턴,,0,3,,,200,,1,,,,,,6,1,"""radius"":300,""angle"":120",1,20,,0,21600,GrandisSkill_01,0,,,,,,,,,1,2,0,,1,0,1,0,0,,,10000
71577,71577,요일(목) 던전 - 탈리,출혈 효과,,0,3,,,200,,1,,,,,,6.5,1,"""radius"":300,""angle"":120",1,20,,0,1000,ZombieLordCrowlSkill_01,0,,,,,,,,,1,2,0,,1,0,1,0,0,,,10000
71578,71578,요일(금) 던전 - 바사고_스킬,강한 피해,,0,3,,,180,,1,,,,,,4,1,"""radius"":300,""angle"":120",1,10,,0,20004,MalukHunterSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71579,71579,"요일(토) 던전 - 카코스 넉다운, 느려짐",강한 피해,,0,3,,,180,,1,,,,,,6.5,1,"""radius"":450,""angle"":76",1,10,,0,30000,DragonGuardSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71580,71580,요일(일) 던전 - 피그메_방어무시,원형 범위 즉시 피해 및 [방어무시],,0,3,,,200,,1,,,,,,5.5,0,"""radius"":250",1,5,200,0,10000,GiantStatueHeroSkill_01,0,,,,,,,,,1,2,0,,0,0,1,0,0,,,10000
71581,71581,요일(월) 던전 - 녹색 포식자_평타,,,0,3,,,100,,1,,,,,,4,1,"""radius"":250,""angle"":120",1,3,0,0,25000,AtroxAttack,0,,,,,,,,,1,1,0,,1,0,0,0,0,,,10000
71582,71582,요일(화) 던전 - 클리프_평타,,,0,3,,,100,,1,,,,,,2.88,1,"""radius"":250,""angle"":120",1,3,0,0,18000,KetraOrcAttack,0,,,,,,,,,1,1,0,,1,0,0,0,0,,,10000
71583,71583,요일(수) 던전 - 운석망치_평타,,,0,3,,,100,,1,,,,,,2,1,"""radius"":250,""angle"":120",1,3,0,0,18000,GrandisAttack,0,,,,,,,,,1,1,0,,1,0,0,0,0,,,10000
71584,71584,요일(목) 던전 - 탈리_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.88,1,"""radius"":250,""angle"":120",1,3,,0,1000,ZombieLordCrowlAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
71585,71585,요일(금) 던전 - 바사고_평타,,,0,3,,,600,,1,,,,,,2,2,"""left"":50, ""right"":50, ""front"":800, ""back"":0",1,3,0,0,18000,MalukHunterAttack_01,0,,,,,,,,,1,6,0,,1,0,0,0,0,,,10000
71586,71586,요일(토) 던전 - 카코스 평타,,,0,3,,,100,,1,,,,,,2.8,1,"""radius"":250,""angle"":120",1,3,0,0,18000,DragonGuardAttack_01,0,,,,,,,,,1,1,0,,1,0,0,0,0,,,10000
71587,71587,요일(일) 던전 - 피그메_평타,,,0,3,,,100,,1,,,,,,3,1,"""radius"":250,""angle"":120",1,3,0,0,18000,GiantStatueHeroAttack,0,,,,,,,,,1,1,0,,1,0,0,0,0,,,10000
79000,79000,(영웅)장비 던전_스나이프_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.13,1,"""radius"":250,""angle"":120",1,3,,0,13300,SnipeAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
79001,79001,(영웅)장비 던전_가고일_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.29,1,"""radius"":250,""angle"":120",1,3,,0,14300,GargoyleAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
79002,79002,(영웅)장비 던전_위버_평타,"암흑속성 원거리 공격, 암흑 발사체를 발사하여 피해를 부여. 저주 효과를 부여, 한방은 약하지만, 오래 지속되는 DOT",,0,3,,,600,,1,,,,,,3.2,0,"""radius"":200",3,-1,,0,20000,MysticalWeaverSkill_01,0,,,,,,,BP/BP_PTC_Strike_Dark_01,,1,2,0,,0,0,0,0,0,,,10000
79003,79003,(영웅)장비 던전_스타카토 습격자_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.88,1,"""radius"":250,""angle"":120",1,3,,0,18000,MarshStakatoAttack,0,,,,,,,,,0,,0,,1,0,0,0,0,,,10000
79004,79004,(영웅)장비 던전_그란디스_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.24,1,"""radius"":250,""angle"":120",1,3,,0,14000,GrandisAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
79005,79005,(영웅)장비 던전_조종 당하는 하거인_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.88,1,"""radius"":250,""angle"":120",1,3,,0,18000,MefordeAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
79006,79006,(영웅)장비 던전_발리두스_평타,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,2.13,1,"""radius"":250,""angle"":120",1,3,,0,13300,ValidusAttack,0,,,,,,,,,1,3,0,,1,0,0,0,0,,,10000
79007,79007,(영웅)장비 던전_판_평타,근접 공격형 몬스터,,0,3,,,100,,1,,,,,,2.88,1,"""radius"":250,""angle"":120",1,3,0,0,18000,PanAttack_01,0,,,,,,,,,1,1,0,,1,0,0,0,0,,,10000
79008,79008,(영웅)장비 던전_스타카토 습격자_강타스킬,강한 피해,,0,3,,,200,,1,,,,,,3.8,1,"""radius"":200,""angle"":120",1,20,,0,30000,MarshStakatoSkill_01,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
79009,79009,(영웅)장비 던전_스나이프_대상 약화,대상의 공격력과 방어력을 낮춤,,0,3,,,200,,1,,,,,,4.24,1,"""radius"":200,""angle"":120",1,20,,0,9800,SnipeSkill_01,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
79010,79010,(영웅)장비 던전_그란디스_데미지스턴,스턴 효과,,0,3,,,200,,1,,,,,,4.68,1,"""radius"":200,""angle"":120",1,20,,0,21600,GrandisSkill_01,0,,,,,,,,,1,2,0,,1,0,1,0,0,,,10000
79011,79011,(영웅)장비 던전_더스트 윈드,강한 피해,,0,3,,,200,,1,,,,,,4.24,1,"""radius"":200,""angle"":120",1,20,,0,19500,GargoyleSkill_01,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
72011,72011,혈맹 레이드 - 카임 바눌,전방을 3초동안 마구 공격해 범위내 적들에게 피해를 입힌다.,,0,3,,,300,,1,,,,,,8,1,"""radius"":300,""angle"":120",1,3,,1,44000,KaimVanulBossSkill_01,0,,,,,,,,,0,,0,,0,0,1,0,0,,,10000
50059,50059,여왕개미,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,3.3,1,"""radius"":250,""angle"":120",1,20,,0,18000,QueenAntAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
500591,500591,여왕개미,근접 공격형 몬스터,,0,3,,,200,,1,,,,,,3.3,1,"""radius"":250,""angle"":120",1,20,,0,18000,QueenAntAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
72021,72021,앞발 휘드르기,전방 피해,,0,3,,,300,,1,,,,,,8,2,"""left"":250, ""right"":250, ""front"":350, ""back"":0",1,20,,0,10000,QueenAntBossSkill_01,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 앞발 휘두르기를 사용합니다.,,10000
72022,72022,독 뱉기,전방 피해 + 도트 데미지,,0,3,,,300,,1,,,,,,10,2,"""left"":300, ""right"":300, ""front"":500, ""back"":0",1,20,,0,12000,QueenAntBossSkill_02,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
72023,72023,호르몬 방출,원형 광역 피해 + 방어력 감소 + 이동속도 감소,,0,3,,,1000,,1,,,,,,35,0,"""radius"":500",1,50,,0,10000,QueenAntBossSkill_03,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 방출합니다.,,10000
72024,72024,땅 파기,하이드 + 무적,,0,3,,,10000,,1,,,,,,1,0,"""radius"":50",5,1,,0,10000,QueenAntBossSkill_04,0,,,,,,,,,1,100,0,,0,2,0,0,0,여왕개미가 땅속으로 사라집니다.,,10000
72025,72025,광폭화(여왕 개미),자기 버프,,0,3,,,10000,,1,,,,,,1,0,"""radius"":50",5,1,,0,10000,QueenAntBossSkill_05,0,,,,,,,,,1,100,0,,0,2,0,0,0,여왕개미가 광폭화에 빠졌습니다.,,10000
72026,72026,일개미 자폭 - 10인,자폭 + 스플래쉬 + 데미지,,0,3,,,5000,,1,,,,,,1,0,"""radius"":400",1,20,,0,10000,AntWorkerSkill_02,0,,,,,,,,,1,50,0,,0,0,1,0,0,,,10000
72027,72027,일개미 자폭 - 20인,자폭 + 스플래쉬 + 데미지,,0,3,,,5000,,1,,,,,,1,0,"""radius"":400",1,20,,0,10000,AntWorkerSkill_02,0,,,,,,,,,1,50,0,,0,0,1,0,0,,,10000
720271,720271,일개미 자폭 - 40인,자폭 + 스플래쉬 + 데미지,,0,3,,,5000,,1,,,,,,1,0,"""radius"":400",1,20,,0,10000,AntWorkerSkill_02,0,,,,,,,,,1,50,0,,0,0,1,0,0,,,10000
72028,72028,병정개미 슬로우 평타,평타 + 슬로우,,0,3,,,200,,1,,,,,,1,1,"""radius"":250,""angle"":120",1,1,,0,10000,AntSoldierAttack,0,,,,,,,BP/BP_PTC_NobleAntHeal,,1,2,0,,0,0,0,0,0,,,10000
72029,72029,수개미 - 광역 힐,힐,,0,3,,,500,,1,,,,,,3,0,"""radius"":500",2,20,,0,10000,NobleAntSkill_02,0,,,,,,,,,1,5,0,,0,1,1,0,0,,,10000
72030,72030,15초간 물리 공격 면역,물리 면역,,0,3,,,10000,,1,,,,,,0,0,"""radius"":50",5,1,,0,10000,QueenAntEmersion,0,,,,,,,,,1,100,0,,0,2,0,0,0,,,10000
72121,72121,20초간 방어력 상승,방어력 상승,,0,3,,,10000,,1,,,,,,0,0,"""radius"":50",5,1,,0,10000,QueenAntEmersion,0,,,,,,,,,1,100,0,,0,2,0,0,0,,,10000
72122,72122,여왕개미 평타 강화,,,0,3,,,200,,1,,,,,,3.3,0,"""radius"":250,""angle"":120",1,20,,0,18000,QueenAntAttack,0,,,,,,,,,1,2,0,,0,0,0,0,0,,,10000
72123,72123,땅 파기 - 끝,,,0,3,,,100000,,1,,,,,,1,0,"""radius"":400",1,20,,0,10000,QueenAntBossSkill_04_1,0,,,,,,,,,1,1000,0,,0,0,1,0,0,여왕개미가 다시 등장하였습니다.,,10000
721241,721241,일개미 버프0,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,0,0,0,,,10000
72124,72124,일개미 버프1,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,0,0,0,,,10000
72125,72125,일개미 버프2,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,0,0,0,,,10000
72126,72126,일개미 버프3,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,0,0,0,,,10000
72127,72127,일개미 버프4,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,0,0,0,,,10000
72128,72128,일개미 버프5,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,0,0,0,,,10000
72129,72129,일개미 버프6,,,0,3,,,100000,,1,,,,,,120,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,1000,0,,0,2,1,0,0,,,10000
172021,172021,앞발 휘드르기 - 매우 어려움,전방 피해+스턴,,0,3,,,300,,1,,,,,,35,1,"""radius"":800,""angle"":90",1,50,,0,10000,QueenAntBossSkill_01,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 앞발 휘두르기를 사용합니다.,,10000
172022,172022,독 뱉기 - 휘드르기 연계,전방 피해 + 도트 데미지,,0,3,,,300,,1,,,,,,0,2,"""left"":250, ""right"":250, ""front"":950, ""back"":50",1,50,,0,12000,QueenAntBossSkill_02,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
172023,172023,호르몬 방출 - 근거리,원형 광역 피해 + 방어력 감소 + 이동속도 감소,,0,3,,,300,,1,,,,,,25,0,"""radius"":300",1,50,,0,10000,QueenAntBossSkill_03,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 방출합니다.,,10000
172024,172024,호르몬 방출 - 원거리,원형 광역 피해 + 방어력 감소 + 이동속도 감소,,0,3,,,300,,1,,,,,,25,4,"""minRadius"": 250, ""maxRadius"": 400",1,50,,0,10000,QueenAntBossSkill_03,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 방출합니다.,,10000
172025,172025,독 뱉기 - 정면,전방 피해 + 도트 데미지,,0,3,,,300,,1,,,,,,40,2,"""left"":250, ""right"":250, ""front"":950, ""back"":50",1,50,,0,12000,QueenAntBossSkill_02,0,,,,,,,,,0,0,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
172026,172026,독 뱉기 - 왼쪽,좌측 피해 + 도트 데미지,,0,3,,,300,,1,,,,,,0,2,"""left"":250, ""right"":250, ""front"":950, ""back"":50",1,50,,0,12000,QueenAntBossSkill_02,0,,,,,,,,,0,0,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
172027,172027,독 뱉기 - 오른쪽,우측 피해 + 도트 데미지,,0,3,,,300,,1,,,,,,0,2,"""left"":250, ""right"":250, ""front"":950, ""back"":50",1,50,,0,12000,QueenAntBossSkill_02,0,,,,,,,,,0,0,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
172028,172028,독 터뜨리기,원형 광혁 범위 안에 독 중첩 만큼 피해,,0,3,,,500,,1,,,,,,35,0,"""radius"":2000",1,50,,0,12000,QueenAntBossSkill_03,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 독 터뜨리기를 사용합니다.,,10000
172029,172029,독 웅덩이,원형 좁은 범위 독,,0,3,,,2000,,1,,,,,,1,0,"""radius"":2000",1,1,,0,12000,,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
1720310,1720310,대형 보모 개미의 가호_1,무적,,0,3,,,10000,,1,,,,,,0,0,"""radius"":100",5,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,여왕개미가 보호막 1,,10000
1720311,1720311,대형 보모 개미의 가호_2,무적,,0,3,,,10000,,1,,,,,,0,0,"""radius"":100",5,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,여왕개미가 보호막 2,,10000
1720312,1720312,대형 보모 개미의 가호_3,무적,,0,3,,,10000,,1,,,,,,0,0,"""radius"":100",5,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,여왕개미가 보호막 3,,10000
1720313,1720313,대형 보모 개미의 가호_1 삭제,디스펠,,0,3,,,10000,,1,,,,,,0,0,"""radius"":10000",7,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,보호막 1 삭제,,10000
1720314,1720314,대형 보모 개미의 가호_2 삭제,디스펠,,0,3,,,10000,,1,,,,,,0,0,"""radius"":10000",7,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,보호막 2 삭제,,10000
1720315,1720315,대형 보모 개미의 가호_3 삭제,디스펠,,0,3,,,10000,,1,,,,,,0,0,"""radius"":10000",7,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,보호막 3 삭제,,10000
1720316,1720316,셀프 스턴,스턴,,0,3,,,10000,,1,,,,,,0,0,"""radius"":100",5,1,,0,10000,,0,,,,,,,,,1,0,0,,0,2,0,0,0,셀프 스턴,,10000
1720317,1720317,땅 파기(짧은 스턴),하이드 + 무적,,0,3,,,10000,,1,,,,,,1,0,"""radius"":50",5,1,,0,10000,QueenAntBossSkill_04,0,,,,,,,,,1,100,0,,0,2,0,0,0,여왕개미가 땅속으로 사라집니다.,,10000
1720318,1720318,맹독,광역 장판,,0,3,,,300,,1,,,,,,5,0,"""radius"":1000",1,1,,0,10000,,0,,,,,,,,,1,3,0,,0,0,0,0,0,맹독 방출,,10000
1720319,1720319,호르몬 방출 - 근거리(땅속),원형 광역 피해 + 방어력 감소 + 이동속도 감소,,0,3,,,10000,,1,,,,,,10,0,"""radius"":300",1,50,,0,10000,QueenAntBossSkill_03,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 방출합니다.,,10000
1720320,1720320,호르몬 방출 - 원거리(땅속),원형 광역 피해 + 방어력 감소 + 이동속도 감소,,0,3,,,10000,,1,,,,,,0,4,"""minRadius"": 250, ""maxRadius"": 400",1,50,,0,10000,QueenAntBossSkill_03,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 방출합니다.,,10000
72130,72130,땅 파기 선 스턴,광역 스턴,,0,3,,,10000,,1,,,,,,1,0,"""radius"":10000",1,20,,0,10000,,0,,,,,,,,,1,100,0,,0,2,0,0,0,,,10000
72131,72131,일개미 자폭 - 5인,자폭 + 스플래쉬 + 데미지,,0,3,,,5000,,1,,,,,,1,0,"""radius"":400",1,20,,0,10000,AntWorkerSkill_02,0,,,,,,,,,1,50,0,,0,0,1,0,0,,,10000
72132,72132,속박,광역 속박,,0,3,,,5000,,1,,,,,,10,0,"""radius"":1000",1,50,,0,10000,QueenAntBossSkill_06,0,,,,,,,,,1,10,0,,0,2,1,0,0,여왕개미가 속박을 사용합니다.,,10000
72133,72133,보모 개미 힐,힐,,0,3,,,10000,,1,,,,,,3,0,"""radius"":5000",7,1,,0,10000,BigAntSkill_01,0,,,,,,,,,1,50,0,,0,1,1,0,0,,,10000
72134,72134,보모 개미 자기 버프,힐,,0,3,,,10000,,1,,,,,,3,0,"""radius"":50",5,1,,0,10000,,0,,,,,,,,,1,50,0,,0,2,0,0,0,,,10000
1720001,1720001,여왕개미(기본공격),근접 공격형 몬스터,,0,3,,,300,,1,,,,,,2.8,1,"""radius"":300,""angle"":120",1,20,,0,18000,QueenAntAttack,0,,,,,,,,,1,2,0,,1,0,0,0,0,,,10000
1720002,1720002,독 뱉기,전방 피해 + 중독,,0,3,,,300,,1,,,,,,12,2,"""left"":250, ""right"":250, ""front"":950, ""back"":50",1,50,,0,12000,QueenAntBossSkill_02,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 독 뱉기를 사용합니다.,,10000
1720003,1720003,앞발 휘드르기,전방 피해 + 넉다운 + 독 웅덩이 + 중독,,0,3,,,300,,1,,,,,,12,1,"""radius"":800,""angle"":90",1,50,,0,10000,QueenAntBossSkill_07,0,,,,,,,,,1,3,0,,0,0,1,0,0,여왕개미가 앞발 휘두르기를 사용합니다.,,10000
1720004,1720004,개미 분노,원형 피해 = 죽독,,0,3,,,500,,1,,,,,,26,0,"""radius"":2000",1,50,,0,12000,QueenAntBossSkill_08,0,,,,,,,PP/BP_PTC_SkillPoisonStrikeHit,Socket_Bottom,1,3,0,,0,0,1,0,0,여왕개미가 개미 분노를 사용합니다.,,10000
1720005,1720005,호르몬 방출 - 근거리,원형 광역 피해 + 중독 + 속박,,0,3,,,300,,1,,,,,,30,0,"""radius"":300",1,50,,0,10000,QueenAntBossSkill_09,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 주변에 방출합니다.,,10000
1720006,1720006,호르몬 방출 - 원거리,도넛 광역 피해 + 중독 + 속박,,0,3,,,400,,1,,,,,,30,4,"""minRadius"": 400, ""maxRadius"": 800",1,50,,0,10000,QueenAntBossSkill_10,0,,,,,,,,,1,10,0,,0,0,1,0,0,여왕개미가 호르몬을 멀리 방출합니다.,,10000
1720007,1720007,맹독,원형 장판,,0,3,,,300,,1,,,,,,7.5,0,"""radius"":1000",1,1,,0,10000,QueenAntBossSkill_11,0,,,,,,,,,1,3,0,,0,0,0,0,0,,,10000
1720008,1720008,앞발 휘드르기 II,전방 피해 + 넉다운 + 독 웅덩이 + 중독,,0,3,,,300,,1,,,,,,7,1,"""radius"":800,""angle"":90",1,50,,0,10000,QueenAntBossSkill_07,0,,,,,,,,,1,3,0,,0,0,1,0,0,,,10000
1720009,1720009,광폭화,자기 버프,,0,3,,,10000,,1,,,,,,1,0,"""radius"":50",5,1,,0,10000,QueenAntBossSkill_05,0,,,,,,,,,1,100,0,,0,2,0,0,0,여왕개미가 광폭화에 상태가 되었습니다.,,10000
72031,72031,피의 검기,검을 휘둘러 피해,,0,3,,,300,,1,,,,,,12,1,"""radius"":500,""angle"":120",1,50,,0,38000,DeathKnightBossSkill_01,0,,,,,,,,,0,,0,,0,0,1,1,0,바르칼론이 피의 검기를 사용합니다.,,10000
720311,720311,피의 검기 - 매우 어려움,검을 휘둘러 피해,,0,3,,,300,,1,,,,,,12,1,"""radius"":700,""angle"":120",1,50,,0,38000,DeathKnightBossSkill_01,0,,,,,,,,,0,,0,,0,0,1,1,0,바르칼론이 피의 검기를 사용합니다.,,10000
72032,72032,피의 보호,자신에게 사용하는 보호막,,0,3,,,1000,,1,,,,,,40,0,"""radius"":50",5,1,,0,,DeathKnightBossSkill_02,0,,,,,,,,,0,,0,,0,2,0,0,0,바르칼론이 피의 보호막을 사용합니다.,,10000
72033,72033,피의 울림,점프를 하여 검으로 내려찍어서 데미지,,0,3,,,500,,1,,,,,,18,0,"""radius"":600",1,50,,0,36000,DeathKnightBossSkill_03,0,,,,,,,,,0,,0,,0,0,1,0,0,바르칼론이 피의 울림을 사용합니다.,,10000
72034,72034,피의 돌진,검을 앞으로 내밀며 순간적으로 돌진,,0,3,,,300,,1,,,,,,15,0,"""radius"":50",1,50,,0,39000,DeathKnightBossSkill_04,0,,,,,,,,,0,,0,,0,0,1,0,0,,,10000
72035,72035,피의 광폭화,광폭화,,0,3,,,1000,,1,,,,,,0,0,"""radius"":50",5,1,,0,24000,DeathKnightBossSkill_05,0,,,,,,,,,0,,0,,0,2,0,0,0,,,10000
720353,720353,피의 광폭화 - 매우 어려움,광폭화,,0,3,,,1000,,1,,,,,,0,0,"""radius"":50",5,1,,0,24000,DeathKnightBossSkill_05,0,,,,,,,,,0,,0,,0,2,0,0,0,,,10000
72036,72036,피의 검기(강화),검을 휘둘러 피해를 주고 HP 흡수,,0,3,,,300,,1,,,,,,12,1,"""radius"":500,""angle"":120",1,50,,0,38000,DeathKnightBossSkill_01,0,,,,,,,,,0,,0,,0,0,1,1,0,바르칼론이 피의 검기를 사용합니다.,,10000
720361,720361,피의 검기(강화) - 매우 어려움,검을 휘둘러 피해를 주고 HP 흡수,,0,3,,,300,,1,,,,,,9,1,"""radius"":700,""angle"":120",1,50,,0,38000,DeathKnightBossSkill_01,0,,,,,,,,,0,,0,,0,0,1,1,0,바르칼론이 피의 검기를 사용합니다.,,10000
72037,72037,피의 울림(강화),점프를 하여 검으로 내려찍어서 데미지와 함께 스턴 효과,,0,3,,,500,,1,,,,,,18,0,"""radius"":600",1,50,,0,36000,DeathKnightBossSkill_03,0,,,,,,,,,0,,0,,0,0,1,0,0,바르칼론이 피의 울림을 사용합니다.,,10000
