Id,Type,GroupId,SwapPrint,SideType,ItemInfoId,LimitPeriod,LimitCount,ResultName,Param1,Param2,Param3,ItemCount,CostType,CostValue,EventId,MainType,UseConditionType,UseConditionParam,EventItemPeriodId
712,3,480106,0,0,,0,,,,,,,0,50000,,7,2,,
713,3,480107,0,2,470008,0,,{Param1} 소환석,스트라이더,,,1,25,,,7,2,,
714,3,480107,0,1,480107,0,,,,,,100,25,,,7,2,,
715,3,480107,0,0,,0,,,,,,,0,50000,,7,2,,
716,3,480108,0,2,470006,0,,{Param1} 소환석,갈기늑대,,,1,25,,,7,2,,
717,3,480108,0,1,480108,0,,,,,,100,25,,,7,2,,
718,3,480108,0,0,,0,,,,,,,0,50000,,7,2,,
719,3,480109,0,2,470009,0,,{Param1} 소환석,스팀비틀,,,1,25,,,7,2,,
720,3,480109,0,1,480109,0,,,,,,100,25,,,7,2,,
721,3,480109,0,0,,0,,,,,,,0,50000,,7,2,,
20000,3,510001,0,2,410011,0,,축복받은 무기 강화주문서,,,,1,25,,,1,2,,
20001,3,510001,0,1,510001,0,,,,,,1,25,,,1,2,,
20002,3,510001,0,1,410001,0,,,,,,30,25,,,1,2,,
20003,3,510001,0,0,,0,,,,,,,6,,,1,2,,
20004,3,510002,0,2,410012,0,,축복받은 방어구 강화주문서,,,,1,25,,,1,2,,
20005,3,510002,0,1,510002,0,,,,,,1,25,,,1,2,,
20006,3,510002,0,1,410002,0,,,,,,30,25,,,1,2,,
20007,3,510002,0,0,,0,,,,,,,6,,,1,2,,
20008,3,510003,0,2,410013,0,,축복받은 장신구 강화주문서,,,,1,25,,,1,2,,
20009,3,510003,0,1,510003,0,,,,,,1,25,,,1,2,,
20010,3,510003,0,1,410003,0,,,,,,30,25,,,1,2,,
20011,3,510003,0,0,,0,,,,,,,6,,,1,2,,
20012,3,510004,0,2,420011,0,,빛나는 무기 승급석,,,,1,25,,,8,2,,
20013,3,510004,0,1,510004,0,,,,,,1,25,,,8,2,,
20014,3,510004,0,1,420001,0,,,,,,10,25,,,8,2,,
20015,3,510004,0,0,,0,,,,,,,6,,,8,2,,
20016,3,510005,0,2,420012,0,,빛나는 방어구 승급석,,,,1,25,,,8,2,,
20017,3,510005,0,1,510005,0,,,,,,1,25,,,8,2,,
20018,3,510005,0,1,420002,0,,,,,,10,25,,,8,2,,
20019,3,510005,0,0,,0,,,,,,,6,,,8,2,,
20020,3,510006,0,2,420013,0,,빛나는 장신구 승급석,,,,1,25,,,8,2,,
20021,3,510006,0,1,510006,0,,,,,,1,25,,,8,2,,
20022,3,510006,0,1,420003,0,,,,,,10,25,,,8,2,,
20023,3,510006,0,0,,0,,,,,,,6,,,8,2,,
20024,3,510007,0,2,490038,0,,{Param1}등급 {Param2},SR,특성의 돌,,1,25,,,10,2,,
20025,3,510007,0,1,510007,0,,,,,,1,25,,,10,2,,
20026,3,510007,0,1,490037,0,,,,,,3,25,,,10,2,,
20027,3,510007,0,1,510101,0,,,,,,100,25,,,10,2,,
20028,3,510007,0,0,,0,,,,,,,6,,,10,2,,
20029,3,510008,0,2,490037,0,,{Param1}등급 {Param2},R,특성의 돌,,1,25,,,10,2,,
20030,3,510008,0,1,510008,0,,,,,,1,25,,,10,2,,
20031,3,510008,0,1,490027,0,,,,,,3,25,,,10,2,,
20032,3,510008,0,1,510101,0,,,,,,100,25,,,10,2,,
20033,3,510008,0,0,,0,,,,,,,6,,,10,2,,
20034,3,510009,0,2,490027,0,,{Param1}등급 {Param2},S,특성의 돌,,1,25,,,10,2,,
20035,3,510009,0,1,510009,0,,,,,,1,25,,,10,2,,
20036,3,510009,0,1,510101,0,,,,,,100,25,,,10,2,,
20037,3,510009,0,0,,0,,,,,,,6,,,10,2,,
20667,3,510010,0,2,490078,0,,{Param1}등급 {Param2},UR,초월의 돌,,1,25,,,11,2,,
20668,3,510010,0,1,510010,0,,,,,,1,25,,,11,2,,
20669,3,510010,0,1,490026,0,,,,,,2,25,,,11,2,,
20670,3,510010,0,1,510102,0,,,,,,100,25,,,11,2,,
20671,3,510010,0,0,,0,,,,,,,6,,,11,2,,
20038,3,510011,0,2,490026,0,,{Param1}등급 {Param2},SR,초월의 돌,,1,25,,,11,2,,
20039,3,510011,0,1,510011,0,,,,,,1,25,,,11,2,,
20040,3,510011,0,1,510102,0,,,,,,100,25,,,11,2,,
20041,3,510011,0,0,,0,,,,,,,6,,,11,2,,
20042,3,510103,0,2,911013,0,,미확인 레시피,,,,1,25,,,2,2,,
20043,3,510103,0,1,510103,0,,,,,,10,25,,,2,2,,
20044,3,510103,0,0,,0,,,,,,,6,,,2,2,,
20045,3,510012,0,2,452003,0,,공격력 엘릭서 정수,,,,1,25,,,9,2,,
20046,3,510012,0,1,510012,0,,,,,,1,25,,,9,2,,
20047,3,510012,0,1,450001,0,,,,,,5,25,,,9,2,,
20048,3,510012,0,1,450002,0,,,,,,5,25,,,9,2,,
20049,3,510012,0,1,450003,0,,,,,,30,25,,,9,2,,
20050,3,510012,0,1,450004,0,,,,,,5,25,,,9,2,,
20051,3,510012,0,0,,0,,,,,,,6,,,9,2,,
20052,3,510013,0,2,452004,0,,방어력 엘릭서 정수,,,,1,25,,,9,2,,
20053,3,510013,0,1,510013,0,,,,,,1,25,,,9,2,,
20054,3,510013,0,1,450001,0,,,,,,5,25,,,9,2,,
20055,3,510013,0,1,450002,0,,,,,,5,25,,,9,2,,
20056,3,510013,0,1,450003,0,,,,,,5,25,,,9,2,,
20057,3,510013,0,1,450004,0,,,,,,30,25,,,9,2,,
20058,3,510013,0,0,,0,,,,,,,6,,,9,2,,
20059,3,510014,0,2,452001,0,,HP 엘릭서 정수,,,,1,25,,,9,2,,
20060,3,510014,0,1,510014,0,,,,,,1,25,,,9,2,,
20061,3,510014,0,1,450001,0,,,,,,30,25,,,9,2,,
20062,3,510014,0,1,450002,0,,,,,,5,25,,,9,2,,
20063,3,510014,0,1,450003,0,,,,,,5,25,,,9,2,,
20064,3,510014,0,1,450004,0,,,,,,5,25,,,9,2,,
20065,3,510014,0,0,,0,,,,,,,6,,,9,2,,
20066,3,510015,0,2,452002,0,,MP 엘릭서 정수,,,,1,25,,,9,2,,
20067,3,510015,0,1,510015,0,,,,,,1,25,,,9,2,,
20068,3,510015,0,1,450001,0,,,,,,5,25,,,9,2,,
20069,3,510015,0,1,450002,0,,,,,,30,25,,,9,2,,
20070,3,510015,0,1,450003,0,,,,,,5,25,,,9,2,,
20071,3,510015,0,1,450004,0,,,,,,5,25,,,9,2,,
20072,3,510015,0,0,,0,,,,,,,6,,,9,2,,
20073,3,1701104,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",듀나미스 소드,,,1,25,,,3,2,,
20074,3,1701104,1,1,701104,0,,,,,,1,25,,,3,2,,
20075,3,1701104,1,1,510104,0,,,,,,1500,25,,,3,2,,
20076,3,1701104,1,0,,0,,,,,,,6,,,3,2,,
20077,3,1701106,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",미혹의 검,,,1,25,,,3,2,,
20078,3,1701106,1,1,701106,0,,,,,,1,25,,,3,2,,
20079,3,1701106,1,1,510104,0,,,,,,1500,25,,,3,2,,
20080,3,1701106,1,0,,0,,,,,,,6,,,3,2,,
20081,3,1701110,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",엑시디움,,,1,25,,,3,2,,
20082,3,1701110,1,1,701110,0,,,,,,1,25,,,3,2,,
20083,3,1701110,1,1,510104,0,,,,,,1500,25,,,3,2,,
20084,3,1701110,1,0,,0,,,,,,,6,,,3,2,,
20085,3,1701112,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",바디 슬래셔,,,1,25,,,3,2,,
20086,3,1701112,1,1,701112,0,,,,,,1,25,,,3,2,,
20087,3,1701112,1,1,510104,0,,,,,,1500,25,,,3,2,,
20088,3,1701112,1,0,,0,,,,,,,6,,,3,2,,
20089,3,1701116,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",듀얼 듀나미스 소드,,,1,25,,,3,2,,
20090,3,1701116,1,1,701116,0,,,,,,1,25,,,3,2,,
20091,3,1701116,1,1,510104,0,,,,,,1500,25,,,3,2,,
20092,3,1701116,1,0,,0,,,,,,,6,,,3,2,,
20093,3,1701118,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",듀얼 미혹의 검,,,1,25,,,3,2,,
20094,3,1701118,1,1,701118,0,,,,,,1,25,,,3,2,,
20095,3,1701118,1,1,510104,0,,,,,,1500,25,,,3,2,,
20096,3,1701118,1,0,,0,,,,,,,6,,,3,2,,
20097,3,1702104,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",세베루스,,,1,25,,,3,2,,
20098,3,1702104,1,1,702104,0,,,,,,1,25,,,3,2,,
20099,3,1702104,1,1,510104,0,,,,,,1500,25,,,3,2,,
20100,3,1702104,1,0,,0,,,,,,,6,,,3,2,,
20101,3,1702106,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",크리스,,,1,25,,,3,2,,
20102,3,1702106,1,1,702106,0,,,,,,1,25,,,3,2,,
20103,3,1702106,1,1,510104,0,,,,,,1500,25,,,3,2,,
20104,3,1702106,1,0,,0,,,,,,,6,,,3,2,,
20105,3,1702110,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",유피테르,,,1,25,,,3,2,,
20106,3,1702110,1,1,702110,0,,,,,,1,25,,,3,2,,
20107,3,1702110,1,1,510104,0,,,,,,1500,25,,,3,2,,
20108,3,1702110,1,0,,0,,,,,,,6,,,3,2,,
20109,3,1702112,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",엘레멘탈 보우,,,1,25,,,3,2,,
20110,3,1702112,1,1,702112,0,,,,,,1,25,,,3,2,,
20111,3,1702112,1,1,510104,0,,,,,,1500,25,,,3,2,,
20112,3,1702112,1,0,,0,,,,,,,6,,,3,2,,
20113,3,1703116,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",다크 어비스,,,1,25,,,3,2,,
20114,3,1703116,1,1,703116,0,,,,,,1,25,,,3,2,,
20115,3,1703116,1,1,510104,0,,,,,,1500,25,,,3,2,,
20116,3,1703116,1,0,,0,,,,,,,6,,,3,2,,
20117,3,1703118,1,2,911043,0,,"미확인 희귀 무기 레시피
(레시피 - {Param1})",정령의 지팡이,,,1,25,,,3,2,,
20118,3,1703118,1,1,703118,0,,,,,,1,25,,,3,2,,
20119,3,1703118,1,1,510104,0,,,,,,1500,25,,,3,2,,
20120,3,1703118,1,0,,0,,,,,,,6,,,3,2,,
20121,3,701101,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",싸울아비 장검,,,1,25,,,3,2,,
20122,3,701101,1,1,701101,0,,,,,,1,25,,,3,2,,
20123,3,701101,1,1,510104,0,,,,,,500,25,,,3,2,,
20124,3,701101,1,0,,0,,,,,,,6,,,3,2,,
20125,3,701102,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",혁명의 검,,,1,25,,,3,2,,
20126,3,701102,1,1,701102,0,,,,,,1,25,,,3,2,,
20127,3,701102,1,1,510104,0,,,,,,500,25,,,3,2,,
20128,3,701102,1,0,,0,,,,,,,6,,,3,2,,
20129,3,701103,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",다이너스티 소드,,,1,25,,,3,2,,
20130,3,701103,1,1,701103,0,,,,,,1,25,,,3,2,,
20131,3,701103,1,1,510104,0,,,,,,500,25,,,3,2,,
20132,3,701103,1,0,,0,,,,,,,6,,,3,2,,
20133,3,701104,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀나미스 소드,,,1,25,,,3,2,,
20134,3,701104,1,1,701104,0,,,,,,1,25,,,3,2,,
20135,3,701104,1,1,510104,0,,,,,,500,25,,,3,2,,
20136,3,701104,1,0,,0,,,,,,,6,,,3,2,,
20137,3,701105,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",스톰 브링거,,,1,25,,,3,2,,
20138,3,701105,1,1,701105,0,,,,,,1,25,,,3,2,,
20139,3,701105,1,1,510104,0,,,,,,500,25,,,3,2,,
20140,3,701105,1,0,,0,,,,,,,6,,,3,2,,
20141,3,701106,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",미혹의 검,,,1,25,,,3,2,,
20142,3,701106,1,1,701106,0,,,,,,1,25,,,3,2,,
20143,3,701106,1,1,510104,0,,,,,,500,25,,,3,2,,
20144,3,701106,1,0,,0,,,,,,,6,,,3,2,,
20145,3,701107,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",랜시아,,,1,25,,,3,2,,
20146,3,701107,1,1,701107,0,,,,,,1,25,,,3,2,,
20147,3,701107,1,1,510104,0,,,,,,500,25,,,3,2,,
20148,3,701107,1,0,,0,,,,,,,6,,,3,2,,
20149,3,701108,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",스콜피온,,,1,25,,,3,2,,
20150,3,701108,1,1,701108,0,,,,,,1,25,,,3,2,,
20151,3,701108,1,1,510104,0,,,,,,500,25,,,3,2,,
20152,3,701108,1,0,,0,,,,,,,6,,,3,2,,
20153,3,701109,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",그레이트 액스,,,1,25,,,3,2,,
20154,3,701109,1,1,701109,0,,,,,,1,25,,,3,2,,
20155,3,701109,1,1,510104,0,,,,,,500,25,,,3,2,,
20156,3,701109,1,0,,0,,,,,,,6,,,3,2,,
20157,3,701110,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",엑시디움,,,1,25,,,3,2,,
20158,3,701110,1,1,701110,0,,,,,,1,25,,,3,2,,
20159,3,701110,1,1,510104,0,,,,,,500,25,,,3,2,,
20160,3,701110,1,0,,0,,,,,,,6,,,3,2,,
20161,3,701111,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",오키쉬 글레이브,,,1,25,,,3,2,,
20162,3,701111,1,1,701111,0,,,,,,1,25,,,3,2,,
20163,3,701111,1,1,510104,0,,,,,,500,25,,,3,2,,
20164,3,701111,1,0,,0,,,,,,,6,,,3,2,,
20165,3,701112,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",바디 슬래셔,,,1,25,,,3,2,,
20166,3,701112,1,1,701112,0,,,,,,1,25,,,3,2,,
20167,3,701112,1,1,510104,0,,,,,,500,25,,,3,2,,
20168,3,701112,1,0,,0,,,,,,,6,,,3,2,,
20169,3,701113,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 싸울아비 장검,,,1,25,,,3,2,,
20170,3,701113,1,1,701113,0,,,,,,1,25,,,3,2,,
20171,3,701113,1,1,510104,0,,,,,,500,25,,,3,2,,
20172,3,701113,1,0,,0,,,,,,,6,,,3,2,,
20173,3,701114,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 혁명의 검,,,1,25,,,3,2,,
20174,3,701114,1,1,701114,0,,,,,,1,25,,,3,2,,
20175,3,701114,1,1,510104,0,,,,,,500,25,,,3,2,,
20176,3,701114,1,0,,0,,,,,,,6,,,3,2,,
20177,3,701115,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 다이너스티 소드,,,1,25,,,3,2,,
20178,3,701115,1,1,701115,0,,,,,,1,25,,,3,2,,
20179,3,701115,1,1,510104,0,,,,,,500,25,,,3,2,,
20180,3,701115,1,0,,0,,,,,,,6,,,3,2,,
20181,3,701116,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 듀나미스 소드,,,1,25,,,3,2,,
20182,3,701116,1,1,701116,0,,,,,,1,25,,,3,2,,
20183,3,701116,1,1,510104,0,,,,,,500,25,,,3,2,,
20184,3,701116,1,0,,0,,,,,,,6,,,3,2,,
20185,3,701117,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 스톰 브링거,,,1,25,,,3,2,,
20186,3,701117,1,1,701117,0,,,,,,1,25,,,3,2,,
20187,3,701117,1,1,510104,0,,,,,,500,25,,,3,2,,
20188,3,701117,1,0,,0,,,,,,,6,,,3,2,,
20189,3,701118,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 미혹의 검,,,1,25,,,3,2,,
20190,3,701118,1,1,701118,0,,,,,,1,25,,,3,2,,
20191,3,701118,1,1,510104,0,,,,,,500,25,,,3,2,,
20192,3,701118,1,0,,0,,,,,,,6,,,3,2,,
20193,3,702101,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",악운의 단검,,,1,25,,,3,2,,
20194,3,702101,1,1,702101,0,,,,,,1,25,,,3,2,,
20195,3,702101,1,1,510104,0,,,,,,500,25,,,3,2,,
20196,3,702101,1,0,,0,,,,,,,6,,,3,2,,
20197,3,702102,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",다크 스크리머,,,1,25,,,3,2,,
20198,3,702102,1,1,702102,0,,,,,,1,25,,,3,2,,
20199,3,702102,1,1,510104,0,,,,,,500,25,,,3,2,,
20200,3,702102,1,0,,0,,,,,,,6,,,3,2,,
20201,3,702103,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",크리스탈 단검,,,1,25,,,3,2,,
20202,3,702103,1,1,702103,0,,,,,,1,25,,,3,2,,
20203,3,702103,1,1,510104,0,,,,,,500,25,,,3,2,,
20204,3,702103,1,0,,0,,,,,,,6,,,3,2,,
20205,3,702104,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",세베루스,,,1,25,,,3,2,,
20206,3,702104,1,1,702104,0,,,,,,1,25,,,3,2,,
20207,3,702104,1,1,510104,0,,,,,,500,25,,,3,2,,
20208,3,702104,1,0,,0,,,,,,,6,,,3,2,,
20209,3,702105,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",미스릴 단검,,,1,25,,,3,2,,
20210,3,702105,1,1,702105,0,,,,,,1,25,,,3,2,,
20211,3,702105,1,1,510104,0,,,,,,500,25,,,3,2,,
20212,3,702105,1,0,,0,,,,,,,6,,,3,2,,
20213,3,702106,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",크리스,,,1,25,,,3,2,,
20214,3,702106,1,1,702106,0,,,,,,1,25,,,3,2,,
20215,3,702106,1,1,510104,0,,,,,,500,25,,,3,2,,
20216,3,702106,1,0,,0,,,,,,,6,,,3,2,,
20217,3,702107,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",얼음결정의 활,,,1,25,,,3,2,,
20218,3,702107,1,1,702107,0,,,,,,1,25,,,3,2,,
20219,3,702107,1,1,510104,0,,,,,,500,25,,,3,2,,
20220,3,702107,1,0,,0,,,,,,,6,,,3,2,,
20221,3,702108,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",사이클론 보우,,,1,25,,,3,2,,
20222,3,702108,1,1,702108,0,,,,,,1,25,,,3,2,,
20223,3,702108,1,1,510104,0,,,,,,500,25,,,3,2,,
20224,3,702108,1,0,,0,,,,,,,6,,,3,2,,
20225,3,702109,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",아카트 장궁,,,1,25,,,3,2,,
20226,3,702109,1,1,702109,0,,,,,,1,25,,,3,2,,
20227,3,702109,1,1,510104,0,,,,,,500,25,,,3,2,,
20228,3,702109,1,0,,0,,,,,,,6,,,3,2,,
20229,3,702110,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",유피테르,,,1,25,,,3,2,,
20230,3,702110,1,1,702110,0,,,,,,1,25,,,3,2,,
20231,3,702110,1,1,510104,0,,,,,,500,25,,,3,2,,
20232,3,702110,1,0,,0,,,,,,,6,,,3,2,,
20233,3,702111,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",엘븐 보우,,,1,25,,,3,2,,
20234,3,702111,1,1,702111,0,,,,,,1,25,,,3,2,,
20235,3,702111,1,1,510104,0,,,,,,500,25,,,3,2,,
20236,3,702111,1,0,,0,,,,,,,6,,,3,2,,
20237,3,702112,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",엘레멘탈 보우,,,1,25,,,3,2,,
20238,3,702112,1,1,702112,0,,,,,,1,25,,,3,2,,
20239,3,702112,1,1,510104,0,,,,,,500,25,,,3,2,,
20240,3,702112,1,0,,0,,,,,,,6,,,3,2,,
20241,3,703113,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",악마의 지팡이,,,1,25,,,3,2,,
20242,3,703113,1,1,703113,0,,,,,,1,25,,,3,2,,
20243,3,703113,1,1,510104,0,,,,,,500,25,,,3,2,,
20244,3,703113,1,0,,0,,,,,,,6,,,3,2,,
20245,3,703114,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",생명의 지팡이,,,1,25,,,3,2,,
20246,3,703114,1,1,703114,0,,,,,,1,25,,,3,2,,
20247,3,703114,1,1,510104,0,,,,,,500,25,,,3,2,,
20248,3,703114,1,0,,0,,,,,,,6,,,3,2,,
20249,3,703115,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",드래곤 플레임 헤드,,,1,25,,,3,2,,
20250,3,703115,1,1,703115,0,,,,,,1,25,,,3,2,,
20251,3,703115,1,1,510104,0,,,,,,500,25,,,3,2,,
20252,3,703115,1,0,,0,,,,,,,6,,,3,2,,
20253,3,703116,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",다크 어비스,,,1,25,,,3,2,,
20254,3,703116,1,1,703116,0,,,,,,1,25,,,3,2,,
20255,3,703116,1,1,510104,0,,,,,,500,25,,,3,2,,
20256,3,703116,1,0,,0,,,,,,,6,,,3,2,,
20257,3,703117,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",세계수의 가지,,,1,25,,,3,2,,
20258,3,703117,1,1,703117,0,,,,,,1,25,,,3,2,,
20259,3,703117,1,1,510104,0,,,,,,500,25,,,3,2,,
20260,3,703117,1,0,,0,,,,,,,6,,,3,2,,
20261,3,703118,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",정령의 지팡이,,,1,25,,,3,2,,
20262,3,703118,1,1,703118,0,,,,,,1,25,,,3,2,,
20263,3,703118,1,1,510104,0,,,,,,500,25,,,3,2,,
20264,3,703118,1,0,,0,,,,,,,6,,,3,2,,
22100,3,701119,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",다크 레기온,,,1,25,,,3,2,,
22101,3,701119,1,1,701119,0,,,,,,1,25,,,3,2,,
22102,3,701119,1,1,510104,0,,,,,,500,25,,,3,2,,
22103,3,701119,1,0,,0,,,,,,,6,,,3,2,,
22200,3,701120,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",다이너스티 핼버드,,,1,25,,,3,2,,
22201,3,701120,1,1,701120,0,,,,,,1,25,,,3,2,,
22202,3,701120,1,1,510104,0,,,,,,500,25,,,3,2,,
22203,3,701120,1,0,,0,,,,,,,6,,,3,2,,
22300,3,701121,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀얼 다크 레기온,,,1,25,,,3,2,,
22301,3,701121,1,1,701121,0,,,,,,1,25,,,3,2,,
22302,3,701121,1,1,510104,0,,,,,,500,25,,,3,2,,
22303,3,701121,1,0,,0,,,,,,,6,,,3,2,,
22400,3,702113,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",마염의 단검,,,1,25,,,3,2,,
22401,3,702113,1,1,702113,0,,,,,,1,25,,,3,2,,
22402,3,702113,1,1,510104,0,,,,,,500,25,,,3,2,,
22403,3,702113,1,0,,0,,,,,,,6,,,3,2,,
22500,3,703101,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",듀라코닉 보우,,,1,25,,,3,2,,
22501,3,703101,1,1,703101,0,,,,,,1,25,,,3,2,,
22502,3,703101,1,1,510104,0,,,,,,500,25,,,3,2,,
22503,3,703101,1,0,,0,,,,,,,6,,,3,2,,
22600,3,703102,1,2,911014,0,,"미확인 무기 레시피
(레시피 - {Param1})",데이몬 스태프,,,1,25,,,3,2,,
22601,3,703102,1,1,703102,0,,,,,,1,25,,,3,2,,
22602,3,703102,1,1,510104,0,,,,,,500,25,,,3,2,,
22603,3,703102,1,0,,0,,,,,,,6,,,3,2,,
20265,3,1701209,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",도미누스 투구,,,1,25,,,4,2,,
20266,3,1701209,1,1,701209,0,,,,,,1,25,,,4,2,,
20267,3,1701209,1,1,510105,0,,,,,,1500,25,,,4,2,,
20268,3,1701209,1,0,,0,,,,,,,6,,,4,2,,
20269,3,1701210,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",도미누스 아머,,,1,25,,,4,2,,
20270,3,1701210,1,1,701210,0,,,,,,1,25,,,4,2,,
20271,3,1701210,1,1,510105,0,,,,,,1500,25,,,4,2,,
20272,3,1701210,1,0,,0,,,,,,,6,,,4,2,,
20273,3,1701211,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",도미누스 글러브,,,1,25,,,4,2,,
20274,3,1701211,1,1,701211,0,,,,,,1,25,,,4,2,,
20275,3,1701211,1,1,510105,0,,,,,,1500,25,,,4,2,,
20276,3,1701211,1,0,,0,,,,,,,6,,,4,2,,
20277,3,1701212,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",도미누스 부츠,,,1,25,,,4,2,,
20278,3,1701212,1,1,701212,0,,,,,,1,25,,,4,2,,
20279,3,1701212,1,1,510105,0,,,,,,1500,25,,,4,2,,
20280,3,1701212,1,0,,0,,,,,,,6,,,4,2,,
20281,3,1702209,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",레기오스 투구,,,1,25,,,4,2,,
20282,3,1702209,1,1,702209,0,,,,,,1,25,,,4,2,,
20283,3,1702209,1,1,510105,0,,,,,,1500,25,,,4,2,,
20284,3,1702209,1,0,,0,,,,,,,6,,,4,2,,
20285,3,1702210,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",레기오스 아머,,,1,25,,,4,2,,
20286,3,1702210,1,1,702210,0,,,,,,1,25,,,4,2,,
20287,3,1702210,1,1,510105,0,,,,,,1500,25,,,4,2,,
20288,3,1702210,1,0,,0,,,,,,,6,,,4,2,,
20289,3,1702211,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",레기오스 글러브,,,1,25,,,4,2,,
20290,3,1702211,1,1,702211,0,,,,,,1,25,,,4,2,,
20291,3,1702211,1,1,510105,0,,,,,,1500,25,,,4,2,,
20292,3,1702211,1,0,,0,,,,,,,6,,,4,2,,
20293,3,1702212,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",레기오스 부츠,,,1,25,,,4,2,,
20294,3,1702212,1,1,702212,0,,,,,,1,25,,,4,2,,
20295,3,1702212,1,1,510105,0,,,,,,1500,25,,,4,2,,
20296,3,1702212,1,0,,0,,,,,,,6,,,4,2,,
20297,3,1703209,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",옵티무스 투구,,,1,25,,,4,2,,
20298,3,1703209,1,1,703209,0,,,,,,1,25,,,4,2,,
20299,3,1703209,1,1,510105,0,,,,,,1500,25,,,4,2,,
20300,3,1703209,1,0,,0,,,,,,,6,,,4,2,,
20301,3,1703210,1,2,911044,0,,"미확인 희귀 방어구 레시피
(레시피 - {Param1})",옵티무스 아머,,,1,25,,,4,2,,
20302,3,1703210,1,1,703210,0,,,,,,1,25,,,4,2,,
20303,3,1703210,1,1,510105,0,,,,,,1500,25,,,4,2,,
20304,3,1703210,1,0,,0,,,,,,,6,,,4,2,,
