Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,MonsterCoreItemId,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
115,1,23,30892,2,,,0,69,472082,160,Icon_Skill_Passive_20232,101,253,402,0,,0
115,2,23,30892,2,,,0,69,472082,320,Icon_Skill_Passive_20232,101,253,603,0,,0
115,3,23,30892,2,,,0,69,472082,490,Icon_Skill_Passive_20232,101,253,804,0,,0
115,4,23,30892,2,,,0,69,472082,570,Icon_Skill_Passive_20232,101,253,1005,0,,0
116,0,23,30893,2,,,0,69,472083,80,Icon_Skill_Passive_20233,102,253,216,0,,0
116,1,23,30893,2,,,0,69,472083,160,Icon_Skill_Passive_20233,102,253,432,0,,0
116,2,23,30893,2,,,0,69,472083,320,Icon_Skill_Passive_20233,102,253,648,0,,0
116,3,23,30893,2,,,0,69,472083,490,Icon_Skill_Passive_20233,102,253,864,0,,0
116,4,23,30893,2,,,0,69,472083,570,Icon_Skill_Passive_20233,102,253,1080,0,,0
121,0,18,21298,3,,,0,70,470127,4,Icon_Skill_Active_10112,1,2,332,0,,0
121,1,18,21298,3,,,0,70,470127,9,Icon_Skill_Active_10112,1,2,664,0,,0
121,2,18,21298,3,,,0,70,470127,10,Icon_Skill_Active_10112,1,2,996,0,,0
121,3,18,21298,3,,,0,70,470127,20,Icon_Skill_Active_10112,1,2,1328,0,,0
121,4,18,21298,3,,,0,70,470127,30,Icon_Skill_Active_10112,1,2,1660,0,,0
127,0,14,21099,4,,,0,71,470108,3,Icon_Skill_Passive_20234,10,253,415,0,,0
127,1,14,21099,4,,,0,71,470108,6,Icon_Skill_Passive_20234,10,253,830,0,,0
127,2,14,21099,4,,,0,71,470108,10,Icon_Skill_Passive_20234,10,253,1245,0,,0
127,3,14,21099,4,,,0,71,470108,10,Icon_Skill_Passive_20234,10,253,1660,0,,0
127,4,14,21099,4,,,0,71,470108,20,Icon_Skill_Passive_20234,10,253,2075,0,,0
129,0,17,21198,3,,,0,70,470118,3,Icon_Skill_Passive_21251,29,253,212,0,,0
129,1,17,21198,3,,,0,70,470118,6,Icon_Skill_Passive_21251,29,253,424,0,,0
129,2,17,21198,3,,,0,70,470118,10,Icon_Skill_Passive_21251,29,253,636,0,,0
129,3,17,21198,3,,,0,70,470118,10,Icon_Skill_Passive_21251,29,253,848,0,,0
129,4,17,21198,3,,,0,70,470118,20,Icon_Skill_Passive_21251,29,253,1060,0,,0
130,0,21,21498,3,,,0,70,470148,6,Icon_Skill_Passive_20232,101,253,194,0,,0
130,1,21,21498,3,,,0,70,470148,10,Icon_Skill_Passive_20232,101,253,388,0,,0
130,2,21,21498,3,,,0,70,470148,20,Icon_Skill_Passive_20232,101,253,582,0,,0
130,3,21,21498,3,,,0,70,470148,30,Icon_Skill_Passive_20232,101,253,776,0,,0
130,4,21,21498,3,,,0,70,470148,40,Icon_Skill_Passive_20232,101,253,970,0,,0
131,0,20,21399,4,,,0,71,470135,4,Icon_Skill_Unique_30001,21,22,517,0,,0
131,1,20,21399,4,,,0,71,470135,8,Icon_Skill_Unique_30001,21,22,1034,0,,0
131,2,20,21399,4,,,0,71,470135,12,Icon_Skill_Unique_30001,21,22,1551,0,,0
131,3,20,21399,4,,,0,71,470135,14,Icon_Skill_Unique_30001,21,22,2068,0,,0
131,4,20,21399,4,,,0,71,470135,22,Icon_Skill_Unique_30001,21,22,2585,0,,0
149,0,4,301001,4,,,0,71,472015,1,Icon_Skill_Active_10112,1,2,205,1,,0
149,1,4,301001,4,,,0,71,472015,3,Icon_Skill_Active_10112,1,2,410,1,,0
149,2,4,301001,4,,,0,71,472015,6,Icon_Skill_Active_10112,1,2,615,1,,0
149,3,4,301001,4,,,0,71,472015,9,Icon_Skill_Active_10112,1,2,820,1,,0
149,4,4,301001,4,,,0,71,472015,10,Icon_Skill_Active_10112,1,2,1025,1,,0
150,0,10,300001,4,,,0,71,472033,1,Icon_Skill_Unique_30001,21,22,255,1,,0
150,1,10,300001,4,,,0,71,472033,3,Icon_Skill_Unique_30001,21,22,510,1,,0
150,2,10,300001,4,,,0,71,472033,6,Icon_Skill_Unique_30001,21,22,765,1,,0
150,3,10,300001,4,,,0,71,472033,9,Icon_Skill_Unique_30001,21,22,1020,1,,0
150,4,10,300001,4,,,0,71,472033,10,Icon_Skill_Unique_30001,21,22,1275,1,,0
151,0,16,302001,4,,,0,71,472054,3,Icon_Skill_Passive_20232,101,253,352,1,,0
151,1,16,302001,4,,,0,71,472054,6,Icon_Skill_Passive_20232,101,253,704,1,,0
151,2,16,302001,4,,,0,71,472054,10,Icon_Skill_Passive_20232,101,253,1056,1,,0
151,3,16,302001,4,,,0,71,472054,10,Icon_Skill_Passive_20232,101,253,1408,1,,0
151,4,16,302001,4,,,0,71,472054,20,Icon_Skill_Passive_20232,101,253,1760,1,,0
161,0,24,21583,0,,,0,67,470153,140,Icon_Skill_Passive_20231,26,253,95,0,,0
161,1,24,21583,0,,,0,67,470153,280,Icon_Skill_Passive_20231,26,253,190,0,,0
161,2,24,21583,0,,,0,67,470153,560,Icon_Skill_Passive_20231,26,253,285,0,,0
161,3,24,21583,0,,,0,67,470153,840,Icon_Skill_Passive_20231,26,253,380,0,,0
161,4,24,21583,0,,,0,67,470153,980,Icon_Skill_Passive_20231,26,253,475,0,,0
162,0,24,21584,0,,,0,67,470154,140,Icon_Skill_Passive_20235,11,253,185,0,,0
162,1,24,21584,0,,,0,67,470154,280,Icon_Skill_Passive_20235,11,253,370,0,,0
162,2,24,21584,0,,,0,67,470154,560,Icon_Skill_Passive_20235,11,253,555,0,,0
162,3,24,21584,0,,,0,67,470154,840,Icon_Skill_Passive_20235,11,253,740,0,,0
162,4,24,21584,0,,,0,67,470154,980,Icon_Skill_Passive_20235,11,253,925,0,,0
163,0,24,21585,0,,,0,67,470155,140,Icon_Skill_Passive_23251,60,253,214,0,,0
163,1,24,21585,0,,,0,67,470155,280,Icon_Skill_Passive_23251,60,253,428,0,,0
163,2,24,21585,0,,,0,67,470155,560,Icon_Skill_Passive_23251,60,253,642,0,,0
163,3,24,21585,0,,,0,67,470155,840,Icon_Skill_Passive_23251,60,253,856,0,,0
163,4,24,21585,0,,,0,67,470155,980,Icon_Skill_Passive_23251,60,253,1070,0,,0
164,0,24,21581,1,,,0,68,470151,140,Icon_Skill_Unique_30001,21,22,154,0,,0
164,1,24,21581,1,,,0,68,470151,280,Icon_Skill_Unique_30001,21,22,308,0,,0
164,2,24,21581,1,,,0,68,470151,560,Icon_Skill_Unique_30001,21,22,462,0,,0
164,3,24,21581,1,,,0,68,470151,840,Icon_Skill_Unique_30001,21,22,616,0,,0
164,4,24,21581,1,,,0,68,470151,980,Icon_Skill_Unique_30001,21,22,770,0,,0
165,0,24,21582,1,,,0,68,470152,140,Icon_Skill_Passive_21251,29,253,91,0,,0
165,1,24,21582,1,,,0,68,470152,280,Icon_Skill_Passive_21251,29,253,182,0,,0
165,2,24,21582,1,,,0,68,470152,560,Icon_Skill_Passive_21251,29,253,273,0,,0
165,3,24,21582,1,,,0,68,470152,840,Icon_Skill_Passive_21251,29,253,364,0,,0
165,4,24,21582,1,,,0,68,470152,980,Icon_Skill_Passive_21251,29,253,455,0,,0
166,0,24,21586,1,,,0,68,470156,140,Icon_Skill_Passive_20232,101,253,136,0,,0
166,1,24,21586,1,,,0,68,470156,280,Icon_Skill_Passive_20232,101,253,272,0,,0
166,2,24,21586,1,,,0,68,470156,560,Icon_Skill_Passive_20232,101,253,408,0,,0
166,3,24,21586,1,,,0,68,470156,840,Icon_Skill_Passive_20232,101,253,544,0,,0
166,4,24,21586,1,,,0,68,470156,980,Icon_Skill_Passive_20232,101,253,680,0,,0
168,0,25,21683,0,,,0,67,470163,160,Icon_Skill_Passive_20231,26,253,97,0,,0
168,1,25,21683,0,,,0,67,470163,320,Icon_Skill_Passive_20231,26,253,194,0,,0
168,2,25,21683,0,,,0,67,470163,640,Icon_Skill_Passive_20231,26,253,291,0,,0
168,3,25,21683,0,,,0,67,470163,960,Icon_Skill_Passive_20231,26,253,388,0,,0
168,4,25,21683,0,,,0,67,470163,1120,Icon_Skill_Passive_20231,26,253,485,0,,0
169,0,25,21681,1,,,0,68,470161,150,Icon_Skill_Passive_20233,102,253,146,0,,0
169,1,25,21681,1,,,0,68,470161,310,Icon_Skill_Passive_20233,102,253,292,0,,0
169,2,25,21681,1,,,0,68,470161,620,Icon_Skill_Passive_20233,102,253,438,0,,0
169,3,25,21681,1,,,0,68,470161,940,Icon_Skill_Passive_20233,102,253,584,0,,0
169,4,25,21681,1,,,0,68,470161,1090,Icon_Skill_Passive_20233,102,253,730,0,,0
170,0,25,21682,1,,,0,68,470162,150,Icon_Skill_Passive_20235,11,253,187,0,,0
170,1,25,21682,1,,,0,68,470162,310,Icon_Skill_Passive_20235,11,253,374,0,,0
170,2,25,21682,1,,,0,68,470162,620,Icon_Skill_Passive_20235,11,253,561,0,,0
170,3,25,21682,1,,,0,68,470162,940,Icon_Skill_Passive_20235,11,253,748,0,,0
170,4,25,21682,1,,,0,68,470162,1090,Icon_Skill_Passive_20235,11,253,935,0,,0
171,0,25,21684,1,,,0,68,470164,150,Icon_Skill_Active_10112,1,2,167,0,,0
171,1,25,21684,1,,,0,68,470164,310,Icon_Skill_Active_10112,1,2,334,0,,0
171,2,25,21684,1,,,0,68,470164,620,Icon_Skill_Active_10112,1,2,501,0,,0
171,3,25,21684,1,,,0,68,470164,940,Icon_Skill_Active_10112,1,2,668,0,,0
171,4,25,21684,1,,,0,68,470164,1090,Icon_Skill_Active_10112,1,2,835,0,,0
172,0,25,21685,1,,,0,68,470165,150,Icon_Skill_Unique_30001,21,22,156,0,,0
172,1,25,21685,1,,,0,68,470165,310,Icon_Skill_Unique_30001,21,22,312,0,,0
172,2,25,21685,1,,,0,68,470165,620,Icon_Skill_Unique_30001,21,22,468,0,,0
172,3,25,21685,1,,,0,68,470165,940,Icon_Skill_Unique_30001,21,22,624,0,,0
172,4,25,21685,1,,,0,68,470165,1090,Icon_Skill_Unique_30001,21,22,780,0,,0
176,0,26,21784,0,,,0,67,470174,180,Icon_Skill_Passive_23211,58,253,227,0,,0
176,1,26,21784,0,,,0,67,470174,360,Icon_Skill_Passive_23211,58,253,454,0,,0
176,2,26,21784,0,,,0,67,470174,720,Icon_Skill_Passive_23211,58,253,681,0,,0
176,3,26,21784,0,,,0,67,470174,1080,Icon_Skill_Passive_23211,58,253,908,0,,0
176,4,26,21784,0,,,0,67,470174,1260,Icon_Skill_Passive_23211,58,253,1135,0,,0
177,0,26,21787,0,,,0,67,470175,180,Icon_Skill_Passive_20234,10,253,172,0,,0
177,1,26,21787,0,,,0,67,470175,360,Icon_Skill_Passive_20234,10,253,344,0,,0
177,2,26,21787,0,,,0,67,470175,720,Icon_Skill_Passive_20234,10,253,516,0,,0
177,3,26,21787,0,,,0,67,470175,1080,Icon_Skill_Passive_20234,10,253,688,0,,0
177,4,26,21787,0,,,0,67,470175,1260,Icon_Skill_Passive_20234,10,253,860,0,,0
178,0,26,21781,1,,,0,68,470171,170,Icon_Skill_Passive_20231,26,253,99,0,,0
178,1,26,21781,1,,,0,68,470171,340,Icon_Skill_Passive_20231,26,253,198,0,,0
178,2,26,21781,1,,,0,68,470171,690,Icon_Skill_Passive_20231,26,253,297,0,,0
178,3,26,21781,1,,,0,68,470171,1040,Icon_Skill_Passive_20231,26,253,396,0,,0
178,4,26,21781,1,,,0,68,470171,1210,Icon_Skill_Passive_20231,26,253,495,0,,0
179,0,26,21782,1,,,0,68,470172,170,Icon_Skill_Passive_20233,102,253,147,0,,0
179,1,26,21782,1,,,0,68,470172,340,Icon_Skill_Passive_20233,102,253,294,0,,0
179,2,26,21782,1,,,0,68,470172,690,Icon_Skill_Passive_20233,102,253,441,0,,0
179,3,26,21782,1,,,0,68,470172,1040,Icon_Skill_Passive_20233,102,253,588,0,,0
179,4,26,21782,1,,,0,68,470172,1210,Icon_Skill_Passive_20233,102,253,735,0,,0
180,0,26,21783,1,,,0,68,470173,170,Icon_Skill_Passive_20235,11,253,190,0,,0
180,1,26,21783,1,,,0,68,470173,340,Icon_Skill_Passive_20235,11,253,380,0,,0
180,2,26,21783,1,,,0,68,470173,690,Icon_Skill_Passive_20235,11,253,570,0,,0
180,3,26,21783,1,,,0,68,470173,1040,Icon_Skill_Passive_20235,11,253,760,0,,0
180,4,26,21783,1,,,0,68,470173,1210,Icon_Skill_Passive_20235,11,253,950,0,,0
181,0,26,21785,1,,,0,68,470177,170,Icon_Skill_Passive_20232,101,253,142,0,,0
181,1,26,21785,1,,,0,68,470177,340,Icon_Skill_Passive_20232,101,253,284,0,,0
181,2,26,21785,1,,,0,68,470177,690,Icon_Skill_Passive_20232,101,253,426,0,,0
181,3,26,21785,1,,,0,68,470177,1040,Icon_Skill_Passive_20232,101,253,568,0,,0
181,4,26,21785,1,,,0,68,470177,1210,Icon_Skill_Passive_20232,101,253,710,0,,0
182,0,26,21786,1,,,0,68,470176,170,Icon_Skill_Passive_23251,60,253,219,0,,0
182,1,26,21786,1,,,0,68,470176,340,Icon_Skill_Passive_23251,60,253,438,0,,0
182,2,26,21786,1,,,0,68,470176,690,Icon_Skill_Passive_23251,60,253,657,0,,0
182,3,26,21786,1,,,0,68,470176,1040,Icon_Skill_Passive_23251,60,253,876,0,,0
182,4,26,21786,1,,,0,68,470176,1210,Icon_Skill_Passive_23251,60,253,1095,0,,0
184,0,27,30991,2,,,0,69,472084,170,Icon_Skill_Passive_20233,102,253,154,0,,0
184,1,27,30991,2,,,0,69,472084,340,Icon_Skill_Passive_20233,102,253,308,0,,0
184,2,27,30991,2,,,0,69,472084,680,Icon_Skill_Passive_20233,102,253,462,0,,0
184,3,27,30991,2,,,0,69,472084,1030,Icon_Skill_Passive_20233,102,253,616,0,,0
184,4,27,30991,2,,,0,69,472084,1200,Icon_Skill_Passive_20233,102,253,770,0,,0
185,0,27,30992,2,,,0,69,472085,170,Icon_Skill_Passive_20234,10,253,189,0,,0
185,1,27,30992,2,,,0,69,472085,340,Icon_Skill_Passive_20234,10,253,378,0,,0
185,2,27,30992,2,,,0,69,472085,680,Icon_Skill_Passive_20234,10,253,567,0,,0
185,3,27,30992,2,,,0,69,472085,1030,Icon_Skill_Passive_20234,10,253,756,0,,0
185,4,27,30992,2,,,0,69,472085,1200,Icon_Skill_Passive_20234,10,253,945,0,,0
186,0,27,30993,2,,,0,69,472086,170,Icon_Skill_Passive_20235,11,253,213,0,,0
186,1,27,30993,2,,,0,69,472086,340,Icon_Skill_Passive_20235,11,253,426,0,,0
186,2,27,30993,2,,,0,69,472086,680,Icon_Skill_Passive_20235,11,253,639,0,,0
186,3,27,30993,2,,,0,69,472086,1030,Icon_Skill_Passive_20235,11,253,852,0,,0
186,4,27,30993,2,,,0,69,472086,1200,Icon_Skill_Passive_20235,11,253,1065,0,,0
187,0,28,31091,2,,,0,69,472087,190,Icon_Skill_Passive_21251,29,253,132,0,,0
187,1,28,31091,2,,,0,69,472087,390,Icon_Skill_Passive_21251,29,253,264,0,,0
187,2,28,31091,2,,,0,69,472087,790,Icon_Skill_Passive_21251,29,253,396,0,,0
187,3,28,31091,2,,,0,69,472087,1180,Icon_Skill_Passive_21251,29,253,528,0,,0
187,4,28,31091,2,,,0,69,472087,1380,Icon_Skill_Passive_21251,29,253,660,0,,0
188,0,28,31092,2,,,0,69,472088,190,Icon_Skill_Passive_20231,26,253,100,0,,0
188,1,28,31092,2,,,0,69,472088,390,Icon_Skill_Passive_20231,26,253,200,0,,0
188,2,28,31092,2,,,0,69,472088,790,Icon_Skill_Passive_20231,26,253,300,0,,0
188,3,28,31092,2,,,0,69,472088,1180,Icon_Skill_Passive_20231,26,253,400,0,,0
188,4,28,31092,2,,,0,69,472088,1380,Icon_Skill_Passive_20231,26,253,500,0,,0
189,0,28,31093,2,,,0,69,472089,190,Icon_Skill_Active_10112,1,2,170,0,,0
189,1,28,31093,2,,,0,69,472089,390,Icon_Skill_Active_10112,1,2,340,0,,0
189,2,28,31093,2,,,0,69,472089,790,Icon_Skill_Active_10112,1,2,510,0,,0
189,3,28,31093,2,,,0,69,472089,1180,Icon_Skill_Active_10112,1,2,680,0,,0
189,4,28,31093,2,,,0,69,472089,1380,Icon_Skill_Active_10112,1,2,850,0,,0
190,0,29,31181,2,,,0,69,472110,190,Icon_Skill_Unique_30001,21,22,158,0,,0
190,1,29,31181,2,,,0,69,472110,390,Icon_Skill_Unique_30001,21,22,316,0,,0
190,2,29,31181,2,,,0,69,472110,790,Icon_Skill_Unique_30001,21,22,474,0,,0
190,3,29,31181,2,,,0,69,472110,1180,Icon_Skill_Unique_30001,21,22,632,0,,0
190,4,29,31181,2,,,0,69,472110,1380,Icon_Skill_Unique_30001,21,22,790,0,,0
191,0,29,31182,2,,,0,69,472111,190,Icon_Skill_Passive_23211,58,253,230,0,,0
191,1,29,31182,2,,,0,69,472111,390,Icon_Skill_Passive_23211,58,253,460,0,,0
191,2,29,31182,2,,,0,69,472111,790,Icon_Skill_Passive_23211,58,253,690,0,,0
191,3,29,31182,2,,,0,69,472111,1180,Icon_Skill_Passive_23211,58,253,920,0,,0
191,4,29,31182,2,,,0,69,472111,1380,Icon_Skill_Passive_23211,58,253,1150,0,,0
192,0,29,31183,2,,,0,69,472112,190,Icon_Skill_Passive_23251,60,253,238,0,,0
192,1,29,31183,2,,,0,69,472112,390,Icon_Skill_Passive_23251,60,253,476,0,,0
192,2,29,31183,2,,,0,69,472112,790,Icon_Skill_Passive_23251,60,253,714,0,,0
192,3,29,31183,2,,,0,69,472112,1180,Icon_Skill_Passive_23251,60,253,952,0,,0
192,4,29,31183,2,,,0,69,472112,1380,Icon_Skill_Passive_23251,60,253,1190,0,,0
193,0,29,31184,2,,,0,69,472113,190,Icon_Skill_Passive_20232,101,253,145,0,,0
193,1,29,31184,2,,,0,69,472113,390,Icon_Skill_Passive_20232,101,253,290,0,,0
193,2,29,31184,2,,,0,69,472113,790,Icon_Skill_Passive_20232,101,253,435,0,,0
193,3,29,31184,2,,,0,69,472113,1180,Icon_Skill_Passive_20232,101,253,580,0,,0
193,4,29,31184,2,,,0,69,472113,1380,Icon_Skill_Passive_20232,101,253,725,0,,0
194,0,29,31185,2,,,0,69,472114,190,Icon_Skill_Passive_20233,102,253,155,0,,0
194,1,29,31185,2,,,0,69,472114,390,Icon_Skill_Passive_20233,102,253,310,0,,0
194,2,29,31185,2,,,0,69,472114,790,Icon_Skill_Passive_20233,102,253,465,0,,0
194,3,29,31185,2,,,0,69,472114,1180,Icon_Skill_Passive_20233,102,253,620,0,,0
194,4,29,31185,2,,,0,69,472114,1380,Icon_Skill_Passive_20233,102,253,775,0,,0
195,0,29,31186,2,,,0,69,472115,190,Icon_Skill_Passive_20234,10,253,196,0,,0
195,1,29,31186,2,,,0,69,472115,390,Icon_Skill_Passive_20234,10,253,392,0,,0
195,2,29,31186,2,,,0,69,472115,790,Icon_Skill_Passive_20234,10,253,588,0,,0
195,3,29,31186,2,,,0,69,472115,1180,Icon_Skill_Passive_20234,10,253,784,0,,0
195,4,29,31186,2,,,0,69,472115,1380,Icon_Skill_Passive_20234,10,253,980,0,,0
196,0,29,31187,2,,,0,69,472116,190,Icon_Skill_Passive_20235,11,253,216,0,,0
196,1,29,31187,2,,,0,69,472116,390,Icon_Skill_Passive_20235,11,253,432,0,,0
196,2,29,31187,2,,,0,69,472116,790,Icon_Skill_Passive_20235,11,253,648,0,,0
196,3,29,31187,2,,,0,69,472116,1180,Icon_Skill_Passive_20235,11,253,864,0,,0
196,4,29,31187,2,,,0,69,472116,1380,Icon_Skill_Passive_20235,11,253,1080,0,,0
197,0,29,31188,2,,,0,69,472117,190,Icon_Skill_Passive_21251,29,253,127,0,,0
197,1,29,31188,2,,,0,69,472117,390,Icon_Skill_Passive_21251,29,253,254,0,,0
197,2,29,31188,2,,,0,69,472117,790,Icon_Skill_Passive_21251,29,253,381,0,,0
197,3,29,31188,2,,,0,69,472117,1180,Icon_Skill_Passive_21251,29,253,508,0,,0
197,4,29,31188,2,,,0,69,472117,1380,Icon_Skill_Passive_21251,29,253,635,0,,0
198,0,29,31189,2,,,0,69,472118,190,Icon_Skill_Passive_20231,26,253,104,0,,0
198,1,29,31189,2,,,0,69,472118,390,Icon_Skill_Passive_20231,26,253,208,0,,0
198,2,29,31189,2,,,0,69,472118,790,Icon_Skill_Passive_20231,26,253,312,0,,0
198,3,29,31189,2,,,0,69,472118,1180,Icon_Skill_Passive_20231,26,253,416,0,,0
198,4,29,31189,2,,,0,69,472118,1380,Icon_Skill_Passive_20231,26,253,520,0,,0
199,0,29,31190,2,,,0,69,472119,190,Icon_Skill_Active_10112,1,2,177,0,,0
199,1,29,31190,2,,,0,69,472119,390,Icon_Skill_Active_10112,1,2,354,0,,0
199,2,29,31190,2,,,0,69,472119,790,Icon_Skill_Active_10112,1,2,531,0,,0
199,3,29,31190,2,,,0,69,472119,1180,Icon_Skill_Active_10112,1,2,708,0,,0
199,4,29,31190,2,,,0,69,472119,1380,Icon_Skill_Active_10112,1,2,885,0,,0
200,0,29,31191,2,,,0,69,472120,190,Icon_Skill_Unique_30001,21,22,160,0,,0
200,1,29,31191,2,,,0,69,472120,390,Icon_Skill_Unique_30001,21,22,320,0,,0
200,2,29,31191,2,,,0,69,472120,790,Icon_Skill_Unique_30001,21,22,480,0,,0
200,3,29,31191,2,,,0,69,472120,1180,Icon_Skill_Unique_30001,21,22,640,0,,0
200,4,29,31191,2,,,0,69,472120,1380,Icon_Skill_Unique_30001,21,22,800,0,,0
201,0,30,31281,2,,,0,69,472121,190,Icon_Skill_Passive_23211,58,253,234,0,,0
201,1,30,31281,2,,,0,69,472121,390,Icon_Skill_Passive_23211,58,253,468,0,,0
201,2,30,31281,2,,,0,69,472121,790,Icon_Skill_Passive_23211,58,253,702,0,,0
201,3,30,31281,2,,,0,69,472121,1180,Icon_Skill_Passive_23211,58,253,936,0,,0
201,4,30,31281,2,,,0,69,472121,1380,Icon_Skill_Passive_23211,58,253,1170,0,,0
202,0,30,31282,2,,,0,69,472122,190,Icon_Skill_Passive_23251,60,253,243,0,,0
202,1,30,31282,2,,,0,69,472122,390,Icon_Skill_Passive_23251,60,253,486,0,,0
202,2,30,31282,2,,,0,69,472122,790,Icon_Skill_Passive_23251,60,253,729,0,,0
202,3,30,31282,2,,,0,69,472122,1180,Icon_Skill_Passive_23251,60,253,972,0,,0
202,4,30,31282,2,,,0,69,472122,1380,Icon_Skill_Passive_23251,60,253,1215,0,,0
203,0,30,31283,2,,,0,69,472123,190,Icon_Skill_Passive_20232,101,253,149,0,,0
203,1,30,31283,2,,,0,69,472123,390,Icon_Skill_Passive_20232,101,253,298,0,,0
203,2,30,31283,2,,,0,69,472123,790,Icon_Skill_Passive_20232,101,253,447,0,,0
203,3,30,31283,2,,,0,69,472123,1180,Icon_Skill_Passive_20232,101,253,596,0,,0
203,4,30,31283,2,,,0,69,472123,1380,Icon_Skill_Passive_20232,101,253,745,0,,0
204,0,30,31284,2,,,0,69,472124,190,Icon_Skill_Passive_20233,102,253,162,0,,0
204,1,30,31284,2,,,0,69,472124,390,Icon_Skill_Passive_20233,102,253,324,0,,0
204,2,30,31284,2,,,0,69,472124,790,Icon_Skill_Passive_20233,102,253,486,0,,0
204,3,30,31284,2,,,0,69,472124,1180,Icon_Skill_Passive_20233,102,253,648,0,,0
204,4,30,31284,2,,,0,69,472124,1380,Icon_Skill_Passive_20233,102,253,810,0,,0
10001,0,999,40055,3,,,0,70,473001,60,Icon_Skill_Passive_23211,58,253,150,3,,0
10001,1,999,40055,3,,,0,70,473001,120,Icon_Skill_Passive_23211,58,253,187,3,,0
10001,2,999,40055,3,,,0,70,473001,240,Icon_Skill_Passive_23211,58,253,250,3,,0
10001,3,999,40055,3,,,0,70,473001,360,Icon_Skill_Passive_23211,58,253,375,3,,0
10001,4,999,40055,3,,,0,70,473001,420,Icon_Skill_Passive_23211,58,253,750,3,,0
10002,0,999,40155,3,,,0,70,473011,60,Icon_Skill_Passive_20234,10,253,130,3,,0
10002,1,999,40155,3,,,0,70,473011,120,Icon_Skill_Passive_20234,10,253,162,3,,0
10002,2,999,40155,3,,,0,70,473011,240,Icon_Skill_Passive_20234,10,253,216,3,,0
10002,3,999,40155,3,,,0,70,473011,360,Icon_Skill_Passive_20234,10,253,325,3,,0
10002,4,999,40155,3,,,0,70,473011,420,Icon_Skill_Passive_20234,10,253,650,3,,0
10003,0,999,40020321,3,,,0,70,473021,60,Icon_Skill_Passive_20235,11,253,140,3,,0
10003,1,999,40020321,3,,,0,70,473021,120,Icon_Skill_Passive_20235,11,253,280,3,,0
10003,2,999,40020321,3,,,0,70,473021,240,Icon_Skill_Passive_20235,11,253,420,3,,0
10003,3,999,40020321,3,,,0,70,473021,360,Icon_Skill_Passive_20235,11,253,560,3,,0
10003,4,999,40020321,3,,,0,70,473021,420,Icon_Skill_Passive_20235,11,253,700,3,,0
20001,0,999,40000524,3,,,0,70,473002,48,Icon_Skill_Passive_20233,102,253,140,3,,0
20001,1,999,40000524,3,,,0,70,473002,96,Icon_Skill_Passive_20233,102,253,280,3,,0
20001,2,999,40000524,3,,,0,70,473002,192,Icon_Skill_Passive_20233,102,253,420,3,,0
20001,3,999,40000524,3,,,0,70,473002,288,Icon_Skill_Passive_20233,102,253,560,3,,0
20001,4,999,40000524,3,,,0,70,473002,336,Icon_Skill_Passive_20233,102,253,700,3,,0
20002,0,999,40010519,3,,,0,70,473012,48,Icon_Skill_Passive_20232,101,253,140,3,,0
20002,1,999,40010519,3,,,0,70,473012,96,Icon_Skill_Passive_20232,101,253,280,3,,0
20002,2,999,40010519,3,,,0,70,473012,192,Icon_Skill_Passive_20232,101,253,420,3,,0
20002,3,999,40010519,3,,,0,70,473012,288,Icon_Skill_Passive_20232,101,253,560,3,,0
20002,4,999,40010519,3,,,0,70,473012,336,Icon_Skill_Passive_20232,101,253,700,3,,0
207,0,31,21881,0,,,0,67,470181,200,Icon_Skill_Passive_20234,10,253,190,0,,0
207,1,31,21881,0,,,0,67,470181,400,Icon_Skill_Passive_20234,10,253,380,0,,0
207,2,31,21881,0,,,0,67,470181,800,Icon_Skill_Passive_20234,10,253,570,0,,0
207,3,31,21881,0,,,0,67,470181,1200,Icon_Skill_Passive_20234,10,253,760,0,,0
207,4,31,21881,0,,,0,67,470181,1400,Icon_Skill_Passive_20234,10,253,950,0,,0
208,0,31,21882,1,,,0,68,470185,190,Icon_Skill_Passive_20235,11,253,209,0,,0
208,1,31,21882,1,,,0,68,470185,380,Icon_Skill_Passive_20235,11,253,418,0,,0
208,2,31,21882,1,,,0,68,470185,770,Icon_Skill_Passive_20235,11,253,627,0,,0
208,3,31,21882,1,,,0,68,470185,1160,Icon_Skill_Passive_20235,11,253,836,0,,0
208,4,31,21882,1,,,0,68,470185,1350,Icon_Skill_Passive_20235,11,253,1045,0,,0
209,0,31,21883,1,,,0,68,470186,190,Icon_Skill_Passive_21251,29,253,102,0,,0
209,1,31,21883,1,,,0,68,470186,380,Icon_Skill_Passive_21251,29,253,204,0,,0
209,2,31,21883,1,,,0,68,470186,770,Icon_Skill_Passive_21251,29,253,306,0,,0
209,3,31,21883,1,,,0,68,470186,1160,Icon_Skill_Passive_21251,29,253,408,0,,0
209,4,31,21883,1,,,0,68,470186,1350,Icon_Skill_Passive_21251,29,253,510,0,,0
210,0,32,21982,0,,,0,67,470192,220,Icon_Skill_Passive_20231,26,253,109,0,,0
210,1,32,21982,0,,,0,67,470192,440,Icon_Skill_Passive_20231,26,253,218,0,,0
