Id,Title,Name,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BasicAttackSkillInfoIdList,CreateSkillInfoId,IgnoreHitAnim,Aggressive,Movable,Rotatable,IsMonster,SpawnAnim,DisableSpawnVFX,SpawnVFX,HitFX,HitSocket,HitSound,BP_Name,IconTexture,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,RaceType,RaceIconPath,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,InteractionVoiceID,QuestFinishVoiceID,IconTexture2,IconTitle,MinimapMark
40020309,시험의 여신,디케,Dike,4,17,24,1.2,1,314,,,1,1,1,1,1,,1,,,,,BP_Dike,Icon_MonsterCore_Dike,0,0,1,,1,Icon_Ability_MagicalCreature,,,1,2,3,0,0,,,0
40020310,,불의 정령,TerribleHeat,3,17,24,1.35,1,314,50219,40020424,1,1,1,1,1,TerribleHeatEmersion,1,,,,,BP_TerribleHeat,Icon_MonsterCore_TerribleHeat,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020311,,속박된 대지의 정령,Sahara,3,17,24,1.35,1,314,50057,40020425,1,1,0,1,1,SaharaEmersion_02,1,,,,,BP_Sahara,Icon_MonsterCore_Sahara,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,M,1,5,7,0,0,,,0
40020312,,지하 스콜피온,TepraScorpion,3,17,24,1.2,1,314,50047,,1,1,1,1,1,,1,,,,,BP_TepraScorpion,Icon_MonsterCore_TepraScorpion,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
40020313,,떠도는 영혼,MysticalWeaver,3,17,24,1.2,1,314,50014,,1,1,1,1,1,,1,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
40020314,,원소 포식자,NightmareEye_TempleOfCreation,3,17,24,1.35,1,314,58174,,1,1,1,1,1,,1,,,,,BP_NightmareEye_TempleOfCreation,Icon_MonsterCore_NightmareEye,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020315,,하거인 석상 영웅,GiantStatueHero,3,17,24,1.35,1,314,50220,,1,1,1,1,1,,1,,,,,BP_GiantStatueHero,Icon_MonsterCore_GiantStatueHero,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020316,,하거인 석상 투창병,GiantStatuePeltast,3,17,24,1.35,1,314,50221,,1,1,1,1,1,,1,,,,,BP_GiantStatuePeltast,Icon_MonsterCore_GiantStatuePeltast,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020317,,,FloatingElemental_Fire_NoStatusBar,3,17,24,1,1,314,40020413,,1,1,1,1,0,FloatingElementalEmersion_Fire,0,,,,,BP_FloatingElemental_Fire_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
40020318,,,FloatingElemental_Water_NoStatusBar,3,17,24,1,1,314,40020414,,1,1,1,1,0,FloatingElementalEmersion_Water,0,,,,,BP_FloatingElemental_Water_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
40020319,,,FloatingElemental_Wind_NoStatusBar,3,17,24,1,1,314,40020416,,1,1,1,1,0,FloatingElementalEmersion_Wind,0,,,,,BP_FloatingElemental_Wind_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
40020320,,,FloatingElemental_Earth_NoStatusBar,3,17,24,1,1,314,40020415,,1,1,1,1,0,FloatingElementalEmersion_Earth,0,,,,,BP_FloatingElemental_Earth_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
40020321,기록 수호자,하기오스,Hagios,4,17,24,1,1,314,,,1,1,1,1,1,,1,,,,,BP_Hagios,Icon_MonsterCore_Hagios,0,0,1,473021,1,Icon_Ability_MagicalCreature,,,1,2,3,0,0,,,0
40020322,,원소의 기둥,HagiosColumn,3,17,24,1,1,314,,,1,1,0,0,1,HagiosColumnEmersion,1,,,,,BP_HagiosColumn, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020323,,불의 원소,FloatingElemental_Fire,3,17,24,1,1,314,,40020436,1,0,1,1,1,FloatingElementalEmersion_Fire,0,,,,,BP_FloatingElemental_Fire, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020324,,물의 원소,FloatingElemental_Water,3,17,24,1,1,314,,40020436,1,0,1,1,1,FloatingElementalEmersion_Water,0,,,,,BP_FloatingElemental_Water, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020325,,바람의 원소,FloatingElemental_Wind,3,17,24,1,1,314,,40020436,1,0,1,1,1,FloatingElementalEmersion_Wind,0,,,,,BP_FloatingElemental_Wind, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020326,,대지의 원소,FloatingElemental_Earth,3,17,24,1,1,314,,40020436,1,0,1,1,1,FloatingElementalEmersion_Earth,0,,,,,BP_FloatingElemental_Earth, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020327,,붉은털 노예궁수,OlMahumArcher,3,17,24,1.2,1,314,50094,,1,1,1,1,1,,1,,,,,BP_OlMahumArcher,Icon_MonsterCore_OlMahumArcher,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
40020328,,켈 마훔 노예감독관,KelMahumSoldier,3,17,24,1.2,1,314,50215,,1,1,1,1,1,,1,,,,,BP_KelMahumSoldier,Icon_MonsterCore_KelMahumSoldier,0,0,0,,0,Icon_Ability_Human,,,1,5,7,0,0,,,0
40020329,,켈 마훔 노예감독관,KelMahumSoldier,3,17,24,1.2,1,314,50215,,1,1,1,1,1,,1,,,,,BP_KelMahumSoldier,Icon_MonsterCore_KelMahumSoldier,0,0,0,,0,Icon_Ability_Human,,,1,5,7,0,0,,,0
40020330,,켈 마훔 신전탐구자,KelMahumWitchDoctor,3,17,24,1.2,1,314,50216,,1,1,1,1,1,,1,,,,,BP_KelMahumWitchDoctor,Icon_MonsterCore_KelMahumWitchDoctor,0,0,0,,0,Icon_Ability_Human,,,1,5,7,0,0,,,0
40020331,,하거인 석상 영웅,GiantStatueHero,3,17,24,1.35,1,314,50220,,1,1,1,1,1,,1,,,,,BP_GiantStatueHero,Icon_MonsterCore_GiantStatueHero,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020332,,하거인 석상 투창병,GiantStatuePeltast,3,17,24,1.35,1,314,50221,,1,1,1,1,1,,1,,,,,BP_GiantStatuePeltast,Icon_MonsterCore_GiantStatuePeltast,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020333,,,FireStatue_01,3,17,24,1,1,314,40020417,40020417,1,1,0,0,0,,1,,,,,BP_FireStatue_01, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020334,,,FireStatue_01,3,17,24,1,1,314,40020417,40020417,1,1,0,0,0,,1,,,,,BP_FireStatue_01, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020335,,단단한 돌,Invisible_NoCollision,3,17,24,1,1,314,,,1,1,0,0,1,,1,,,,,BP_Invisible_NoCollision, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
40020336,,,FloatingElemental_Water,3,17,24,1,1,314,,,1,1,0,1,0,,1,,,,,BP_FloatingElemental_Water, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020337,,살아있는 불씨,TerribleHeat,3,17,24,0.8,1,314,50219,,1,1,1,1,1,,0,,,,,BP_TerribleHeat,Icon_MonsterCore_TerribleHeat,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
40020338,,,FireStatue_01,3,17,24,1,1,314,40020417,40020417,1,1,0,0,0,,1,,,,,BP_FireStatue_01, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020339,,,FireStatue_01,3,17,24,1,1,314,40020417,40020417,1,1,0,0,0,,1,,,,,BP_FireStatue_01, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020340,,,FireStatue_01,3,17,24,1,1,314,40020417,40020417,1,1,0,0,0,,1,,,,,BP_FireStatue_01, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020341,,,FloatingElemental_Water,3,17,24,1,1,314,,,1,1,0,1,0,,1,,,,,BP_FloatingElemental_Water, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
40020342,,,FloatingElemental_Water,3,17,24,1,1,314,,,1,1,0,1,0,,1,,,,,BP_FloatingElemental_Water, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Shaman,,1,5,7,0,0,,,0
45000401,,프레모 감시자,Premo,3,17,24,0.9,1,282,,,1,1,1,1,1,,0,,,,,BP_Premo,Icon_MonsterCore_Premo,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000402,,계곡 레오파드,DarkLeopard,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
45000403,,살육의 그렌델,Grendel,3,17,24,1.4,1,282,,,1,1,1,1,1,,0,,,,,BP_Grendel,Icon_MonsterCore_Grendel,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
45000404,,이계의 프레모,Premo,3,17,24,0.9,1,282,,,1,1,1,1,1,,0,,,,,BP_Premo,Icon_MonsterCore_Premo,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000405,,이계의 블랙윌로우,BlackWillow,3,17,24,1.3,1,282,,,1,1,1,1,1,,0,,,,,BP_BlackWillow,Icon_MonsterCore_BlackWillow,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,L,1,5,7,0,0,,,0
45000406,,이계의 사하라,Sahara,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000407,,,,3,17,24,0.2,0,282,,,0,1,0,0,0,,1,,,,,BP_BabyBear, Icon_MonsterCore_Sample,0,0,0,,6,Icon_Ability_Monster,,,1,5,7,0,0,,,0
45000408,,프레모 감시자,Premo,3,17,24,0.9,1,282,,,1,1,1,1,1,,0,,,,,BP_Premo,Icon_MonsterCore_Premo,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000409,,악트의 노예,Imp,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_Imp,Icon_MonsterCore_Imp,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Patrol,,1,5,7,0,0,,,0
45000410,,광포한 악트,ArmoredGrandis,3,17,24,1.3,1,282,,,1,1,1,1,1,,0,,,,,BP_ArmoredGrandis,Icon_MonsterCore_ArmoredGrandis,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
45000411,,계곡 레오파드,DarkLeopard,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
45000412,,프레모 감시자,Premo,3,17,24,0.9,1,282,,,1,1,1,1,1,,0,,,,,BP_Premo,Icon_MonsterCore_Premo,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000413,,구세주의 눈,MysticalWeaver,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
45000414,,스타카토 구세주,MarshStakato,3,17,24,1.4,1,282,,,1,1,1,1,1,,0,,,,,BP_MarshStakato,Icon_MonsterCore_MarshStakato,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,5,7,0,0,,,0
45000415,,계곡 레오파드,DarkLeopard,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,S,1,5,7,0,0,,,0
45000416,,이계의 사하라,Sahara,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000417,,구세주의 갑옷,Ferum,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_Ferum,Icon_MonsterCore_Ferum,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
45000418,,,,3,17,24,1,0,282,,304,0,1,0,0,0,,1,,,,,BP_Invisible_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000419,,망령,Gargoyle,3,17,24,1,1,282,,,0,1,1,1,1,,0,,,,,BP_Gargoyle,Icon_MonsterCore_Gargoyle,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
45000420,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,1,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000421,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000422,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000423,반역의 타천사,반역의 타천사 루시퍼,Lucifer,4,17,24,1,0,402,,,0,1,1,1,1,,0,,,,,BP_Lucifer,Lucifer,0,0,1,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000424,우주의 구세주,미로쿠,Miroku,4,17,24,1,0,402,,,0,1,1,1,1,,0,,,,,BP_Miroku,Miroku,0,0,1,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000425,은빛용병단,테오도르,Colabo_HardinsFollower,1,17,24,1,0,282,,,0,1,0,0,0,,0,,,,,BP_Colabo_HardinsFollower, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000426,은빛용병단,테오도르,HardinsFollower,1,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_HardinsFollower,Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,M,1,5,7,79,80,,,0
45000427,,오라곤,Oragon,1,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_Oragon,Oragon,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000428,반역의 타천사,반역의 타천사 루시퍼,Lucifer,4,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_Lucifer,Lucifer,0,0,1,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000429,우주의 구세주,미로쿠,Miroku,4,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_Miroku,Miroku,0,0,1,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000431,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000432,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000433,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000434,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000435,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000436,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000437,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000438,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000439,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000440,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000441,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000442,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000443,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000444,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000445,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000446,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000447,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000448,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000449,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000450,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000451,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000452,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000453,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000454,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000455,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000456,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000457,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000458,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000459,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000460,,금강저,Vajra,3,17,24,1,1,282,,,0,1,0,0,1,,0,,,,,BP_Vajra, Icon_MonsterCore_Sample,0,0,0,,1,Icon_Ability_MagicalCreature,,,1,5,7,0,0,,,0
45000461,,이계의 프레모,Premo,2,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_Premo,Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,M,1,5,7,0,0,,,0
45000462,,이계의 블랙윌로우,BlackWillow,1,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_BlackWillow,Icon_MonsterCore_BlackWillow,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,L,1,5,7,0,0,,,0
45000463,,이계의 사하라,Sahara,2,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
45000464,,고요한 탐색자,Beholder,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
45000465,,폭탄 주머니 거미,GiantSpider,3,17,24,1,1,282,,,1,1,1,1,1,,0,,,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
45000466,,은빛용병단원,CityGuard,1,17,24,1,0,282,,,0,0,1,1,0,,0,,,,,BP_CityGuard,Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,11,0,,,0
45000467,,,,3,17,24,1,0,282,,304,0,1,0,0,0,,1,,,,,BP_Invisible_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000468,,,,3,17,24,1,0,282,,304,0,1,0,0,0,,1,,,,,BP_Invisible_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
45000469,,,,3,17,24,1,0,282,,304,0,1,0,0,0,,1,,,,,BP_Invisible_NoStatusBar, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
60012,,용병단 기사,Tutorial_human_02,1,17,24,1,0,32,"50150, 50151, 50152, 50153, 50154, 50155",,0,1,1,1,0,,0,,,,,BP_Tutorial_human_02, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,,1,5,7,0,0,,,0
60013,,용병단 궁수,Tutorial_human_03,1,17,24,1,0,32,"50146, 50147, 50148, 50149",,0,1,1,1,0,,0,,,,,BP_Tutorial_human_03, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
60014,,용병단 기사,Tutorial_human_02,1,17,24,1,0,32,"50150, 50151, 50152, 50153, 50154, 50155",,0,1,1,1,0,,0,,,,,BP_Tutorial_human_02, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,,1,5,7,0,0,,,0
60015,,루시엔,Tutorial_Elf_01,1,17,24,1,0,116,"50156, 50157, 50158, 50159",,0,1,1,1,0,,0,,,,,BP_Tutorial_Elf_01, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,,1,5,7,49,50,,,0
60016,,엘핀,Tutorial_Dwarf_01,1,17,24,1,0,116,"50160, 50161, 50162, 50163",,0,1,1,1,0,,0,,,,,BP_Tutorial_Dwarf_01, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
60018,,용병단 궁수,Tutorial_human_03,1,17,24,1,0,32,"50146, 50147, 50148, 50149",,0,1,1,1,0,,0,,,,,BP_Tutorial_human_03, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
60021,,국왕군 기사,Tutorial_human_05,1,17,24,1,0,32,"50164, 50165, 50166, 50167, 50168, 50169",,0,1,1,1,1,,0,,,,,BP_Tutorial_human_05, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
60022,,국왕군 궁수,Tutorial_human_06,1,17,24,1,0,32,"50170, 50171, 50172, 50173",,0,1,1,1,1,,0,,,,,BP_Tutorial_human_06, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0,,,0
