ClassGroupId,ActId,ActName,QuestId,RequiredQuestId,RecommendedPower,RecommendedPersonnel,QuestImg,QuestDesc,QuestImg2,QuestDesc2,QuestImg3,QuestDesc3,QuestImg4,QuestDesc4,QuestImg5,QuestDesc5,TaskContentType,QuestTaskID
100,3,거인의 감옥,2100308,2100307,1141100,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 마지막 동면장치를 재가동 하려던 찰나
 당신을 공격해온 악마는 싸움에 패배하자
 당신을 자신의 영역인 악마의 둥지로 강제이동 시켰습니다.

 이곳에 머무르는 것은 거인의 감옥에 있는 것보다 더 위험합니다.
 빨리 탈출해야 하는데,
 정상적인 방법으로는 탈출할 수 없는가 봅니다.",QuestDialog/Esdeath," 일반적으로 이런 곳에서는 순간이동을 하기 어렵다.
 소용돌이 위에서 똑바로 항해하려는 것과 같은 행동이지.
 좌표가 엉켜버려서...
 바위속이나 땅속으로 순간이동하는 끔찍한 결과가 발생할 수 있다.
 
 잠깐 기다려라...
 방법을 생각하는 중이니까.",QuestDialog/Esdeath," 악마의 안방에서 악마와 싸워야하는 상황이군...
 이런 싸움은 무의미하다. 악마들에게 놀아날 순 없어!
 
 여길 벗어나려면 거인의 상자의 힘에 기댈 수밖에 없다.
 어서 마력을 모아서 거인의 상자로 포탈을 열자!
 
 악마들의 공간이라 마력을 쉽게 빼앗기게 되니
 강한 악마를 처치해라! 그래야 마력을 빼앗기지 않을 수 있다!

 이곳을 나가자마자 나머지 동면장치를 재가동해야 한다.
 우리가 여길 왜 왔는지 잊지 마라!",QuestDialog/Fernel," 여길 온 이유?
 에스데스 저자가 우릴 여기로 데려왔지!
 우린 진작에 거인의 정수를 찾는다고 말하지 않았던가!
 다크스톤이 여기 있으면 빨리 말을 했어야지!
 심사가 뒤틀린 양반같으니!
 
 그런데! 그 고생을 했는데! 여기에 다크스톤이 없는 건가?
 에스데스에게 한마디 해야겠네! 이거원!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 악마의 둥지를 탈출하기 위해서는
 충분한 마력을 확보해 거인의 상자로 포탈을 여는 방법을 써야 했습니다.
 마력을 확보하기 위해서는 강한 마력을 지닌
 상급 악마와 싸워야 했는데
 불행인지 다행인지, 악마의 둥지에는 그런 강한 악마가 즐비했습니다.
 
 격렬한 싸움 끝에 거인의 상자를 이용해서 악마의 둥지를 탈출했고
 탈출하자마자 재빨리 동면장치를 재가동했습니다.
 그리고 페르넬의 독촉으로
 에스데스는 다크스톤이 있는 곳으로 당신을 데려갑니다. 하지만...  ",,
100,3,거인의 감옥,2100309,2100308,1141100,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 악마의 둥지를 탈출하고 동면장치를 재가동하자
 초조해진 페르넬은 거인의 정수를 찾아야 함을 독촉하기 시작했습니다.
 
 사실 에스데스는 이미 다크스톤을 염두에 두고 있었고
 일행을 다크스톤이 있는 곳으로 인도했습니다.
 
 그런데 막상 도착해보니,
 아무런 방해 없이 드나들 수 있었던 곳의 길목이 봉인되어 있었습니다.",QuestDialog/Esdeath," 분명... 이 너머에 다크스톤이 있을 텐데...
 
 대체 누가 한 짓이지?

 이... 문양은 악마의 것인데... 악마가 문을 봉인했다고?

 대체 왜? ",QuestDialog/Esdeath," 오크똥같은 악마놈들 때문에 자꾸만 일이 꼬이는군.
 
 허나, 여기 봉인된 문 너머에 다크스톤이 있을테니 이젠,
 부지런을 떨기만 하면 된다.
 
 봉인된 문을 열기 위해서는 똑같은 악마의 문양이 필요로 하다.
 하나는 붉은, 다른 하나는 푸른 문양이군.
 내가 룬석을 주도록 하지. 가장 빠른 방법은 이 룬석을 소지한 채로
 <GreenBold>지옥 난이도의 경험치 던전</>에서 싸우는 것이다.
 
 지옥 난이도의 경험치 던전정도는 네겐 그리 힘든일은 아닐 것 같은데?
 안 그런가?",QuestDialog/Fernel," 어휴~! 고생했구만!
 
 매번 이런식으로 고생시켜서 미안하네.

 아직 악마의 문양이 하나 더 있네. 이번엔 또 뭘 해야 하는 겐지...
 내가 좀 도움이 되면 좋겠는데...",QuestDialog/Image_ClassTransferQuest_CompleteMark," 악마의 봉인을 풀고 다크스톤을 찾으러 가려면
 봉인에 사용된 두개의 악마 문양과 같은 문양이 필요합니다.

 에스데스는 독특한 힘을 가진 룬석을 건네주며
 <GreenBold>지옥 난이도의 경험치 던전</>에서 붉은 악마의 기운을 채워오라고 했습니다.",ExpDungeon,3
100,3,거인의 감옥,2100310,2100309,1141100,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," <GreenBold>악마가 봉인</>에 사용한 두개의 문양과
 같은 문양이 있으면 봉인을 풀 수 있습니다.
 
 에스데스가 준 룬석에 악마의 기운만 모을 수 있다면
 일이 어렵지는 않을 것입니다.
 붉은색 문양을 준비하기 위해 지옥 난이도의 경험치 던전을 다녀왔습니다.
 푸른색 문양을 위해서는 어디를 가야 할까요.",QuestDialog/Esdeath," 두 번째 악마의 문양 역시 같은 방법으로 모으면 된다.
 
 내가 준 룬석에 푸른 악마의 기운을 모아와야 하니...
 
 자네가 이번에 가야할 곳은...
 매우 어려움 난이도의 소환석 던전이다.",QuestDialog/Fernel," 이야~! 이번에 가야할 곳은
 매우 어려움 난이도의 소환석 던전인가?
 
 그쪽은 내 전문이지! 하하하! 계속 도움이 안돼서 찜찜했는데!
 잘 됐지 뭔가! 나만 믿게나!

 <GreenBold>소환석 던전의 매우 어려움 난이도</>지만 자넨 해낼 수 있을 거라 믿네!",QuestDialog/Fernel," 이번엔 면이 좀 섰구만!
 간만에 도움이 좀 되서 기쁘다네!

 두개의 악마의 기운이 모였고, 인제 저 안으로 들어갈 수 있겠지?

 드디어 거인의 정수를 하나 더 얻을 수 있겠군!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 나머지 문양을 확보하기 위해 가야 했었던 곳은
 매우 어려움 난이도의 소환석 던전이었습니다.

 매번 별다른 도움이 못 되어
 속상해했었던 페르넬이 간만에 제 역할을 해서 기분이 좋은 듯합니다.
 
 봉인을 해제하는데 필요한 두개의 문양을 모두 확보했으니,
 이제 봉인을 풀고 그 안으로 들어가면 됩니다.",SummonStoneDungeon,4
100,3,거인의 감옥,2100311,2100310,1141100,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 악마의 의중을 이해하려고 하는 것은 의미 없는 일로 알려져있습니다.
 
 그럼에도 불구하고,
 
 에스데스는 악마가 굳이 봉인을 선택한 이유가 무척 불안했습니다.
 악마가 아무런 이유도 없이 그런 귀찮은 일을 했을 리가 없으니까요.",QuestDialog/Esdeath," 자네들이 찾는 다크스톤은 이 안에 있을 것이다.

 다만... 악마들이 굳이 여길 봉인한 이유를 모르겠군...
 
 어떤 상황이 벌어질지 모르니 조심하는 것이 좋겠다.",QuestDialog/Esdeath," ...

 ...  어쩌면 ...

 이번일로 우린 다른길을 갈 수도 있다.

 부디...현명하게 선택하길 바란다.",QuestDialog/Fernel," 에스데스와 이렇게 된 것은 유감이지만...
 어쩔수가 없네.

 우린 조금이라도 확률이 높은 쪽에 걸어야 하네!
 테오도르가 힘을 내서 아덴성을 어떻게든 방어하고 있겠지만
 무한정 버틸 수는 없을 거야.
 가능한 모든 방법을 동원해야 하네! 힘을 내자구! 아직 기회가 있어!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 악마의 봉인 뒤에는 <GreenBold>크로노스라는 고대의 거인</>이 갇혀있었습니다.
 
 인간의 편이었다는 크로노스의 말에,
 페르넬은 크로노스와 한편이 되어 이슬레이를 무찌르자고 제안했지만
 에스데스의 생각은 달랐습니다.
 페르넬의 설득과 애원에도 불구하고,
 끝끝내 에스데스는 매정하게 떠나버리고 말았습니다.",,
100,4,시험의 자격,2100401,2100311,1218600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 크로노스를 풀어주고 그의 힘을 빌어 이슬레이를 무찌르자는 페르넬과
 거인을 풀어줄 수는 없다는 에스데스는 서로 견해차이를 좁히지 못하고
 결국 에스데스는 떠나버리고 맙니다.

 크로노스를 풀어주기 위해서는 세개의 다크스톤이 필요했습니다.
 세번째 다크스톤은 에스데스가 가지고 있었고
 일행이 가진 다크스톤은 두개였기 때문에
 크로노스를 풀어주려면 다크스톤을 하나 더 찾아야만 합니다.",QuestDialog/Fernel," 후우… 에스데스가 갖고 있던 다크스톤만 있었어도,
 지금 쯤이면 크로노스와 아덴성으로 향하고 있었을텐데..

 자신의 사명만 아는 고집불통같은 사람이야..

 크로노스가 알려준 포탈이 분명 이 근처 어딘가에 있을 것이야.
 어서 포탈을 찾도록 하지!",QuestDialog/Cronos," 거인이 아닌 필멸자가 거인의 시험을 치루기 위해서는
 그만한 자격이 있다는 것을 증명해야 한다.

 콜로서스의 무기와 학살의 징표가 있다면
 시험장의 깐깐한 시험관들도 충분히 납득할 것이다.

 거인중에서도 가장 뛰어나고 현명한 자들만이 콜로서스가 될 수 있었다.
 콜로서스들은 거인세계에서 가장 존경받는 자들 중에 하나였지.
 신들과의 전쟁이 일어났을때도
 콜로서스는 동족들의 운명과 자신들의 명예를 걸고
 선봉장이 되어 용맹하게 싸웠다.
 비록, 패배했고 지금은 그들의 무구만이 덩그러니 남아있지만
 실로 그들은 대단하고 명예로운 용사들이었다.

 자네가 서 있는 그 땅에 그들의 무기가 있을 것이다.
 그곳에 있는 마물들에게는
 콜로서스의 무기가 가진 기운이 깃들었을 것이다.
 콜로서스의 무기들이 가진 강력한 힘은
 주변에 있는 모든 것에 영향을 주고, 그 흔적을 남긴다.
 먼저 근처의 마물들을 처치해서 무기의 기운을 찾도록 해라.

 마침 거인의 상자가 있으니,
 콜로서스의 무기들을 찾는 가장 합리적인 방법이 될 것이다.",QuestDialog/Cronos," 거인의 상자를 이용할 차례로군.

 거인의 상자는 제법 잘 만들어진 물건이지.
 우리시대 기준에서도 훌륭한 축에 속하는 물건이었다.
 자네들은 아직 거인의 상자를 제대로 활용할 줄 모르는 것 같지만...

 이제 거인의 상자가 모아온 콜로서스의 무기의 기운을 이용해
 콜로서스의 무기를 찾을 것이다.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 에스데스와 결별한 이후,
 크로노스를 풀어주는 방법을 택한 일행은
 크로노스를 풀어주는데 필요한 세번째 다크스톤을 찾기위해
 거인의 시험장에서 시험을 치르기로 합니다.
 
 다만 시험을 치르기 위해서는 자격이 필요했고
 그 자격을 얻기위해서는
 콜로서스의 무기와 학살의 징표를 찾아야 했습니다.
 
 크로노스는 일행이 거인의 상자를 가진 것에 착안하여
 콜로서스의 무기가 내뿜는 힘에 물든 주변의 마물들에게서
 무기의 기운을 모아오라고 합니다.",,
100,4,시험의 자격,2100402,2100401,1218600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 크로노스가 말하길
 거인의 상자를 사용하면
 <GreenBold>같은 종류의 비슷한 힘</>을 찾아낼 수 있다고 합니다.

 근처 마물들에게서 모아온 콜로서스 무기의 기운을 통해
 거인의 상자는 유사한 종류의 힘을 추적할 수 있게 됩니다.
 
 과연,
 거인의 상자가 가리키는 곳에서 콜로서스의 무기를 발견할 수 있을까요?",QuestDialog/Fernel," 출발이 순조롭군!
 
 시간은 좀 걸렸지만, 거인의 상자는 콜로서스의 기운이 모여있는
 무언가를 가리키고 있는 것 같네.

 어서 이 기운을 추적해서 콜로서스의 지팡이를 찾아보도록 하자고!",QuestDialog/Cronos," 거인의 상자가 알려주는 곳으로 가서 <GreenBold>콜로서스의 지팡이</>를 찾아라.

 그리고 조심해라.

 콜로서스의 지팡이는 강력한 마력을 품고 있기 때문에
 그 마력에 이끌린 것들이 항상 존재한다.
 그것들이 지팡이의 본래 주인이었든 아니든 반드시 너를 방해할 것이다.
 망설임 없이 처치하도록 해라.",QuestDialog/Fernel," 좋네! 드디어 콜로서스의 지팡이 하나를 찾았어.

 자네의 실력이라면 세상에 어떤 것도 찾을 수 있겠구만!

 이 기세대로 나머지도 후딱 모으도록 하자고!


",QuestDialog/Image_ClassTransferQuest_CompleteMark," 크로노스의 조언대로 거인의 상자와 지팡이의 기운을 이용해 
 <GreenBold>콜로서스의 지팡이를 찾는 데 성공했습니다.</>

 현재까지는 매우 순조로운 출발인 것은 확실합니다.

 나머지를 찾는 방법도 크게 다르지는 않지만,
 어떤 방해가 있을지는 아무도 모릅니다.
 콜로서스의 지팡이 주변에는
 지팡이가 가진 마력을 노리는 자들이 항상 있으니까요.",,
100,4,시험의 자격,2100403,2100402,1218600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 크로노스가 이야기한 콜로서스의 지팡이 하나를 찾았습니다.

 크로노스는
 나머지 역시 같은 방법으로 찾을 수 있다며, 재촉하기 시작합니다.

 지금은 생각보다는 행동이 필요한 순간입니다.
 콜로서스의 지팡이를 찾기 위해 마물들을 처치해야 합니다.",QuestDialog/Fernel," 거인의 상자는 정말 신박한 물건이군!
 그 활용법이 무궁무진할 줄은 알았는데 이렇게 유용할 줄이야.

 나머지 지팡이도 역시 같은 방법으로 찾으면 될 것이야!
 콜로서스 지팡이의 기운을 가진 몬스터들을 찾아서 박살을 내버리자고!

 기운을 모두 찾으면 남은 지팡이의 행방을 알 수 있겠지!",QuestDialog/Cronos," 콜로서스의 지팡이는 강력한 마력을 품고 있다.
 주변의 환경에 영향을 줄 정도의 순수하고 강렬한 마력이지.
 단지 주변에 있는 것만으로도 모든 생명체들은 영향을 받게 된다.
 그때문에 근처에 있는 마물들의 몸에는
 콜로서스의 마력이 자연스럽게 축적되어있다.

 <GreenBold>콜로서스의 기운이 깃든 몬스터들을 처치하도록 해라.</>
 그들에게 스며든 기운을 모으면,
 콜로서스 무기의 행방을 찾을 수 있을 것이다.
 
 시간이 없다! 어서 몬스터들을 처치해라!",QuestDialog/Fernel," 좋아! 이 정도면 충분한 것 같네.

 그나저나 이 거인의 상자는 무슨 원리로 이런 것들을 추적하고
 찾을 수 있는 건지. 게다가 크로노스의 말까지 전해주고 있지 않은가.

 다시 생각해봐도 정말 거인들의 기술력은 대단하군.
 거인들이 신에게 멸망 당하지 않았다면,
 우린 지금도 거인들의 수발이나 들며 살고 있었을 것이야.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 크로노스는 고대의 거인답게
 콜로서스의 무기의 특징과 거인의 상자의 활용법에 정통해있었습니다.
 그 지식을 바탕으로 그는 콜로서스의 무기를 찾는
 가장 합리적이고 빠른 방법을 제시했습니다.

 <GreenBold>거인의 상자가 가리키는 마물</>을 처치하고
 <GreenBold>거인의 상자가 가리키는 장소</>로 가면
 다른 콜로서스의 무기를 발견할 수 있을 것입니다.",,
100,4,시험의 자격,2100404,2100403,1218600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 첫번째 콜로서스의 지팡이를 찾을때와
 똑같은 방법으로 두번째 지팡이를 찾으려 했지만
 
 콜로서스의 마력을 노리는 마물들이 나타나기 시작했습니다.

 마력에 민감한 자들은 거인의 상자가 없어도
 콜로서스의 무기를 향해 자연스럽게 꼬이는 것 같습니다.",QuestDialog/Fernel," 이야기는 이쯤하고, 다른 지팡이를 찾으러 가도록 하지.

 아까와 같은 방법이라면
 거인의 상자에 우리가 모은 기운을 넣으면 될 것이네.

 분명 우리가 원하는 곳으로 안내해 주겠지.",QuestDialog/Fernel," 이런! 거인의 상자와 콜로서스의 기운을 노리는 자들이 나타나다니!
 만만한 상대가 아니네. 조심하게!

 내가 자네 뒤를 지켜줄테니
 자네가 좀 나서보게나!

 이놈들 유머감각 같은 건 없는 아주 살벌한 놈들이구만!
 ",QuestDialog/Fernel," 후우. 위험했네.

 그래도 큰 수확이네. <GreenBold>강력한 놈일수록</>
 <GreenBold>콜로서스 무기의 기운을 많이 갖고 있다는 것을 알아냈으니.</>

 어쩌면 그들이 강한건 콜로서스의 마력에 많은 영향을 
 받아서인지도 모르겠네. 이 연구는 나중에라도 꼭 한번 해봐야 겠네.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 콜로서스의 마력에 이끌린 강력한 마물들이 공격해왔습니다.

 난데없는 습격에 당황했지만 습격해온 마물들을 처치하고 나니
 그들에게서 콜로서스의 마력을 다량으로 획득할 수 있었습니다.

 '강력한 마물 일 수록 많은 콜로서스의 마력을 가지고 있다.'
 라는 사실을 알아내고는 다음번에는 약한 마물보다는
 강한 마물을 위주로 사냥을 시도하기로 했습니다.",,
100,4,시험의 자격,2100405,2100404,1218600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 거인의 상자에 나타난 여러개의 큰 반응들은
 <GreenBold>콜로서스의 마력을 다량으로 가진 강력한 마물</>들을 의미했습니다.
 
 강한 마물이 이미 지팡이를 차지하고 있을 가능성이 있습니다.
 
 이들을 집중공략하면
 다른 콜로서스의 지팡이를 빨리 찾을 수 있을지도 모릅니다.",QuestDialog/Fernel," 좀 전의 전투와 상황을 고려해 봤을 때, 한 가지 결론을 내릴 수 있었네.
 
 ""강력한 마물일수록 콜로서스 무기의 마력을 많이 가지고 있다.""
 라는 것이지.

 그렇다면 답은 정해져 있네.
 시간을 절약하기 위해서는 강한놈 위주로 해치워야 한다는 것이지.
 물론... 좀 위험하겠지만
 가릴게 뭐가 있는가! 닥치는 대로 놈들을 처치하도록 하지!
",QuestDialog/Fernel," 강한 놈들은... 항상 널려있지는 않군.
 한번에 얻을 수 있는 마력의 양은 많지만,
 효율이 좋다고 볼 수는 없겠어...
 약한 마물을 잡는 와중에 보이는 대로 틈틈히 잡아야 하는 거였어.

 지금은 그 방법이 가장 빠른 방법이네.
 거인의 상자가 가리키는 대로 빠르게 처치하도록 하세!",QuestDialog/Fernel," 정말 고생했네. 마치 수 많은 전장에서 사선을 넘나든 기분이야.

 이런. 내가 감상에 젖고 있을 때인가.
 이 정도의 기운이라면 콜로서스 지팡이의 위치를 정확히 안내해 주겠지.

 우리가 서두르면 서두를 수록 아덴 성의 사람들이
 살 수 있을 가능성이 높아진다는 것만 알아두게.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 나머지 콜로서스의 지팡이를 찾을 마력를 모으기위해
 강한 마물을 가리지 않고 닥치는대로 마물을 사냥했습니다.
 
 덕분에 비교적 빠른 시간에
 추적에 필요한 마력을 모으는 데 성공했습니다.

 하지만, 페르넬에게는 이 모든 것들이 너무 더디게 느껴집니다.
 아덴성의 사람들 걱정으로 페르넬은 점점 초조해집니다.",,
100,4,시험의 자격,2100406,2100405,1218600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 콜로서스 지팡이를 추적할 단서를 충분히 수집했으니
 이제 거인의 상자를 통해 마지막 지팡이의 위치를 찾아내야 합니다.

 지금까지 모은 콜로서스의 마력때문에
 분명 지팡이를 찾으러 가는 길이 평탄치 만은 않을 것입니다.
 그리고 콜로서스의 지팡이를 노리고 있는자라면 결코 약하진 않을테니
 지팡이를 노리는 라이벌이 없기를 바래야겠습니다.",QuestDialog/Fernel," 분명! 이번에는!  <GreenBold>콜로서스 지팡이</>의 위치를 찾을 수 있을 것이네!

 거인의 상자에 그 동안 모은 마력의 기운을 모두 넣어보도록 하게나!

 우리가 틀리지 않았다면, 거인의 상자가 우리를 인도하겠지.",QuestDialog/Fernel," 거인의 상자가 우리를 인도해줬네.

 분명 우리가 찾는 것은 그곳에 있을 것이야.

 다만, 조심하게. 콜로서스의 무기는
 마물들을 끌어들이니 말이야.

 이번에도 무기를 노리는 무리가 있다면 가차없이 처치해버리자구!",QuestDialog/Fernel," 크허! 저들... 용마병인가? 정말 오래간만에 보는군.
 고룡산맥에나 있는 녀석들이 여기까지 나와있다니?
 
 위험했어...
 자네가 아니였다면, 저 무리들을 쓰러트리지는 못했을 것이네.

 이제 세개의 지팡이를 모두 모았군.

 마지막으로 할 일은 학살의 징표를 모으는 것이로군.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 거인의 상자의 인도로 콜로서스의 지팡이을 찾았습니다.
 하지만, 콜로서스의 무기를 노리는 무리는 역시나 있었습니다.
 고룡산맥에서나 볼 수 있었던 용마병 무리가
 콜로서스의 무기를 노리고 이곳까지 와있었습니다.

 용마병들과의 힘겨운 전투끝에 <GreenBold>콜로서스의 지팡이</>을 손에 넣었습니다.
 이제 마지막으로 남은 <GreenBold>학살의 징표</>를 찾아야 합니다.",,
100,4,시험의 자격,2100407,2100406,1218600,5인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 시험의 자격 마지막 조건인 <GreenBold>학살의 징표</>를 구할 차례입니다.
 학살의 징표는 비밀의 숲 학살지에서 구할 수 있습니다.

 비밀의 숲 학살지는 피 비린내가 진동하는 숲입니다.
 
 피와 분노가 가득한 숲에서
 학살의 징표를 수집하려면 목숨을 걸어야합니다.",QuestDialog/Fernel," 이제 하나 남았군.
 바로 학살의 징표이네.
 내 예상에는 분명 우리가 갈 곳은 비밀의 숲 학살지이네.
 그곳의 마물들은 피와 분노를 먹고 살아서
 몸 속에 학살의 징표라는 것이 쌓인다고 하는 것 같더군..

 슬픈 예감은 틀린 적이 없다는 데, 그래도 아니였으면 좋겠군.
 그곳에선 마물뿐만 아니라 다른 인간들과도 싸워야 할 테니 말이야.",QuestDialog/Cronos," 마지막으로 모아야 하는 학살의 징표는 <GreenBold>비밀의 숲에 있는</>
 <GreenBold>몬스터들에게서 얻을 수 있다.</>

 그곳은 피와 분노가 가득한 곳이지. 그로 인해
 다른 인간들 역시 자네들을 노릴 수 있으니 항상 조심해라.

 거인의 시험장은 이것보다 더한 난관이 기다리고 있다.
 머뭇거릴 때가 아니지.
 비밀의 숲 학살지에서 몬스터들을 처치하고 학살의 징표를 모아와라!",QuestDialog/Fernel," 자네에게서 나는 피 비린내. 그리고 상처.
 모두 영광으로 생각하게.
 이 모든 것이 수 많은 생명을 구하는 과정일테니 말이야.

 정말 고생했네.
 드디어 시험의 자격을 모두 갖추었어!
 어서 <GreenBold>거인의 시험장</>으로 가자구!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 시험의 자격을 얻기 위한 여정은 매우 길었습니다.
 
 마지막 과정인 학살의 징표는
 피와 분노로 가득한 비밀의 숲 학살지에서
 다른 모험가의 위협을 극복하며
 수 많은 몬스터들을 쓰러트려서 얻을 수 있었습니다.
 
 이제 <GreenBold>거인의 시험장</>으로 가야합니다.
 크로노스 해방에 필요한 <GreenBold>세번째 다크스톤</>을 얻기위해
 모든 시험을 통과해야하는 여정이 남았습니다.",EliteDungeon,7
100,5,거인의 시험,2100501,2100407,1334900,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 드디어, <GreenBold>거인의 시험장에서 시험을 칠 수 있게 되었습니다.</>
 시험을 모두 통과하면 다크스톤을 얻을 수 있고
 다크스톤을 얻으면 크로노스를 해방시켜줄 수 있습니다.
 
 긴장되고 흥분된 마음으로 시험장에 입장하자
 시험감독관 레자일이 기다리고 있었습니다.
 
 이제 거인의 시험장의 첫번째 시험이 시작됩니다!",QuestDialog/Fernel," 드디어 크로노스가 이야기한 것들을 모두 모았군.

 거인들은 이런 무기로 무장하고 신과 대적했었는데도...
 분노한 아인하사드에게 땅 끝까지 쫓겼다고 하니...
 아인하사드가 얼마나 강한지는 가늠조차 되질 않는군..

 자자 정신차리고 어서 거인의 시험장으로 가도록 하지!",QuestDialog/Cronos," 거인의 시험장의 첫번째 시험은 <GreenBold>문지기 헤르모드</>를 상대하는 것이다.

 문지기 헤르모드는 강력한 체력과 힘을 바탕으로 싸우는 거인 전사이다.
 그를 상대하려면 누구보다 빠른 판단력과 민첩성이 필요하지.
 절대로 놈의 <GreenBold>철퇴에 맞서지 말아라.</>
 수 많은 거인들이 그의 철퇴에 쓰러져 나갔다.
 필멸자인 너의 몸으로는 절대로 버틸 수 없을 것이다.",QuestDialog/Fernel," 하하하!!! 난 자네가 통과할 거라 확신했지!
 저런 거인 따위가 자네의 상대가 될 리가 있겠는가!?

 놈이 철퇴를 휘두를 때마다 가슴이 철렁했지만!
 그것을 피해내고 마지막 일격을 날리는 모습은
 내 죽을 때까지 잊지 못할 걸세!

 하하! 내가 너무 흥분해 버렸구만!
 어서 다음 층으로 가도록 하지!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 마침내 거인의 시험장에서 시험을 치를수 있게 되었습니다.

 시험장 관리인이가 시험 감독관인 레자일은 오랜만에
 자신의 일을 할 수 있다는 사실에 기뻐하는 것 같습니다.

 첫번째 시험은
 <GreenBold>문지기 헤르모드와 그의 강력한 철퇴에 맞서 싸우는 것</>이었습니다.
 
 오랜 전투경험을 갖춘 당신은
 막강하지만 단조로운 헤르모드의 공격에 쉽사리 당하지 않았습니다.

 페르넬의 축하와 격려를 받으며 이제 2층으로 올라가게 되었습니다.",,
100,5,거인의 시험,2100502,2100501,1334900,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 두번째 시험을 치기 위해 거인의 시험장 2층으로 올라왔습니다.

 레자일은
 2층의 시험을 치기 위해서는 시험관 소환을 위한 마력이 필요하다며
 에바의 수정이 보관된 <GreenBold>물의 신전에서 마물의 정수를 모아오라고 합니다.</>
 
 황당한 이유에 의심이 가득했지만, 항변을 들어줄 사람도 없습니다.
 물의 신전으로 가는 수 밖에요...",QuestDialog/Fernel," 에헴! 이제 2층의 시험을 치룰 차례인가!?
 이번에도 멋진 활약을 기대하겠네.

 분명 일층의 시험보다는 어렵겠지만, 자네라면 충분히 이겨낼 거야!
 
 자넨 내가 본 최고의 용병이거든!!!",QuestDialog/Magician_Master," 2층의 시험을 보기 전에 먼저 부탁할 것이 있네.
 뭐... 자네 때문에 생긴 일이니 날 탓하지는 말게.
 2층의 시험관을 소환할 마력이 부족해서 말이네...
 오랜 세월 시간이 흐르면서, 내 힘도 많이 약해졌거든.
 
 간단히 말하자면,
 <GreenBold>지옥 난이도의 장비던전</>에서 마물을 사냥하면 되는 것이네.
 에바의 수정이 보관된 물의 신전을 말하는 거야.
 
 그곳의 몬스터들은
 에바의 수정이 내뿜은 마력을 몸에 축적하고 있지.
 그놈들이 갖고 있는 마물의 정수가 필요하다네.
 2층의 시험을 치고 싶다면 다른 방법은 없을 걸세.",QuestDialog/Magician_Master," 후후 정수를 가져오는 시간이 생각보다 빠르구만.

 오랜 경험으로 봤을 때, 자네는 생각보다 높은 층까지 오를 수 있겠어.

 물론, 모든 층을 통과할 수 있을 거라는 말은 아니네.

 정상으로 향할수록 시험은 점점 가혹해 질테니 말이야.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 2층의 시험관을 소환하기 위해
 레자일의 부탁으로 장비던전 지옥난이도의 물의 신전으로 향합니다.

 물의 신전의 몬스터가 가지고 있는 마물의 정수는
 늙은 레자일의 마력을 채우기에 매우 적합했습니다. 
 오랜만에 찾아온 도전자의 실력이 생각보다 출중하자
 레자일은 기대감을 가지기 시작한 것 같습니다.",EquipDungeon,10
