Id,ContentShow,Name,Difficulty,RecommendedAttack,RecommendedDefense,RecommendedPower,Type,IntParam,RecommendedPC,RecommendedLevel,EnterLevelRestriction,BackgroundImage,WorldId,RepresentRewardId,RepresentRewardName,RepresentRewardDescription,RepresentRewardIconPath,RepresentRewardID1,RepresentRewardCount1,RepresentRewardID2,RepresentRewardCount2,RepresentRewardID3,RepresentRewardCount3,AddSubLevel,Description,ResetGemType,ResetGemCount,SubLevelForLight,BGM,ConflictRegular,HardMode,RecommendedAbilityType,RecommendedAbilityPower,SummonMonsterInfo,MidBossAbilityType,LastBossAbilityType
20003,1,하거인의 유적지,1,0,0,8700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110003,6,6
20004,1,하거인의 유적지,1,0,0,8700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110004,6,6
20005,1,하거인의 유적지,1,0,0,8700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110005,6,6
20006,1,하거인의 유적지,1,0,0,15200,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110006,6,6
20007,1,하거인의 유적지,1,0,0,13100,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110007,6,6
20008,1,하거인의 유적지,1,0,0,15200,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110008,6,6
20009,1,하거인의 유적지,1,0,0,15200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110009,6,6
20010,1,하거인의 유적지,1,0,0,15200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110010,6,6
20011,1,하거인의 유적지,1,0,0,15200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110011,6,6
20012,1,하거인의 유적지,1,0,0,23700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110012,6,6
20013,1,하거인의 유적지,1,0,0,28800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110013,6,6
20014,1,하거인의 유적지,1,0,0,34300,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110014,6,6
20015,1,하거인의 유적지,1,0,0,43400,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110015,6,6
20016,1,하거인의 유적지,1,0,0,62200,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110016,6,6
20017,1,하거인의 유적지,1,0,0,16500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110101,6,6
20018,1,하거인의 유적지,1,0,0,16500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110102,6,6
20019,1,하거인의 유적지,1,0,0,18300,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110103,6,6
20020,1,하거인의 유적지,1,0,0,21800,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110104,6,6
20021,1,하거인의 유적지,1,0,0,23700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110105,6,6
20022,1,하거인의 유적지,1,0,0,25900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110106,6,6
20023,1,하거인의 유적지,1,0,0,43400,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110107,6,6
20024,1,하거인의 유적지,1,0,0,50600,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110108,6,6
20025,1,하거인의 유적지,1,0,0,37100,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110109,6,6
20026,1,하거인의 유적지,1,0,0,68200,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110110,6,6
20027,1,하거인의 유적지,1,0,0,68200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110111,6,6
20028,1,하거인의 유적지,1,0,0,73700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110112,6,6
20029,1,하거인의 유적지,1,0,0,73700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110113,6,6
20030,1,하거인의 유적지,1,0,0,83900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110114,6,6
20031,1,하거인의 유적지,1,0,0,95100,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110115,6,6
20032,1,하거인의 유적지,1,0,0,101300,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110116,6,6
20033,1,하거인의 유적지,1,0,0,107100,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110117,6,6
20034,1,하거인의 유적지,1,0,0,107100,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110118,6,6
20035,1,하거인의 유적지,1,0,0,114800,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110119,6,6
20036,1,하거인의 유적지,1,0,0,121000,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110120,6,6
20037,1,하거인의 유적지,1,0,0,121000,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110121,6,6
20038,1,하거인의 유적지,1,0,0,126800,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110122,6,6
20039,1,하거인의 유적지,1,0,0,126800,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110123,6,6
20040,1,하거인의 유적지,1,0,0,137200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110124,6,6
20041,1,하거인의 유적지,1,0,0,137200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110125,6,6
20042,1,하거인의 유적지,1,0,0,80900,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110126,6,6
20043,1,하거인의 유적지,1,0,0,126800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110127,6,6
20044,1,하거인의 유적지,1,0,0,186500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110128,6,6
20045,1,하거인의 유적지,1,0,0,199800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110129,6,6
20046,1,하거인의 유적지,1,0,0,148700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110201,6,6
20047,1,하거인의 유적지,1,0,0,148700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110202,6,6
20048,1,하거인의 유적지,1,0,0,167600,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110203,6,6
20049,1,하거인의 유적지,1,0,0,148700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110204,6,6
20050,1,하거인의 유적지,1,0,0,158200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110205,6,6
20051,1,하거인의 유적지,1,0,0,148700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110206,6,6
20052,1,하거인의 유적지,1,0,0,158200,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110207,6,6
20053,1,하거인의 유적지,1,0,0,186500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110208,6,6
20054,1,하거인의 유적지,1,0,0,186500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110209,6,6
20055,1,하거인의 유적지,1,0,0,199800,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110210,6,6
20056,1,하거인의 유적지,1,0,0,199800,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110211,6,6
20057,1,하거인의 유적지,1,0,0,212100,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110212,6,6
20058,1,하거인의 유적지,1,0,0,212100,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110213,6,6
20059,1,하거인의 유적지,1,0,0,212100,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110214,6,6
20060,1,하거인의 유적지,1,0,0,221800,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110215,6,6
20061,1,하거인의 유적지,1,0,0,212100,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110216,6,6
20062,1,하거인의 유적지,1,0,0,236500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110217,6,6
20063,1,하거인의 유적지,1,0,0,246500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110218,6,6
20064,1,하거인의 유적지,1,0,0,246500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110219,6,6
20065,1,하거인의 유적지,1,0,0,271400,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110220,6,6
20066,1,하거인의 유적지,1,0,0,271400,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110221,6,6
20067,1,하거인의 유적지,1,0,0,271400,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110222,6,6
20068,1,하거인의 유적지,1,0,0,284600,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110223,6,6
20069,1,하거인의 유적지,1,0,0,284600,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110224,6,6
20070,1,하거인의 유적지,1,0,0,199800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110225,6,6
20071,1,하거인의 유적지,1,0,0,212100,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110226,6,6
20072,1,하거인의 유적지,1,0,0,221800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110227,6,6
20073,1,하거인의 유적지,1,0,0,258800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110228,6,6
20074,1,하거인의 유적지,1,0,0,271400,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110229,6,6
20075,1,하거인의 유적지,1,0,0,297500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110230,6,6
20076,1,하거인의 유적지,1,0,0,326200,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110231,6,6
20077,1,하거인의 유적지,1,0,0,311700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110301,6,6
20078,1,하거인의 유적지,1,0,0,311700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110302,6,6
20079,1,하거인의 유적지,1,0,0,340900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110303,6,6
20080,1,하거인의 유적지,1,0,0,340900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110304,6,6
20081,1,하거인의 유적지,1,0,0,340900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110305,6,6
20082,1,하거인의 유적지,1,0,0,340900,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110306,6,6
20083,1,하거인의 유적지,1,0,0,340900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110307,6,6
20084,1,하거인의 유적지,1,0,0,356400,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110308,6,6
20085,1,하거인의 유적지,1,0,0,373000,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110309,6,6
20086,1,하거인의 유적지,1,0,0,373000,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110310,6,6
20087,1,하거인의 유적지,1,0,0,373000,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110311,6,6
20088,1,하거인의 유적지,1,0,0,393800,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110312,6,6
20089,1,하거인의 유적지,1,0,0,393800,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110313,6,6
20090,1,하거인의 유적지,1,0,0,407700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110314,6,6
20091,1,하거인의 유적지,1,0,0,429400,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110315,6,6
20092,1,하거인의 유적지,1,0,0,429400,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110316,6,6
20093,1,하거인의 유적지,1,0,0,429400,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110317,6,6
20094,1,하거인의 유적지,1,0,0,448700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110318,6,6
20095,1,하거인의 유적지,1,0,0,448700,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110319,6,6
20096,1,하거인의 유적지,1,0,0,485900,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110320,6,6
20097,1,하거인의 유적지,1,0,0,467600,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110321,6,6
20098,1,하거인의 유적지,1,0,0,467600,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110322,6,6
20099,1,하거인의 유적지,1,0,0,485900,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110323,6,6
20100,1,하거인의 유적지,1,0,0,448700,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110324,6,6
20101,1,하거인의 유적지,1,0,0,326200,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110325,6,6
20102,1,하거인의 유적지,1,0,0,356400,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110326,6,6
20103,1,하거인의 유적지,1,0,0,393800,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110327,6,6
20104,1,하거인의 유적지,1,0,0,407700,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110328,6,6
20105,1,하거인의 유적지,1,0,0,429400,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110329,6,6
20106,1,하거인의 유적지,1,0,0,448700,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110330,6,6
20107,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110401,6,6
20108,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110402,6,6
20109,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110403,6,6
20110,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110404,6,6
20111,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110405,6,6
20112,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110406,6,6
20113,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110407,6,6
20114,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110408,6,6
20115,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110409,6,6
20116,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110410,6,6
20117,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110411,6,6
20118,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110412,6,6
20119,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110413,6,6
20120,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110414,6,6
20121,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110415,6,6
20122,1,하거인의 유적지,1,0,0,533500,12,0,1,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110416,6,6
20123,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110417,6,6
20124,1,하거인의 유적지,1,0,0,533500,12,0,2,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110418,6,6
20125,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110419,6,6
20126,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110420,6,6
20127,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110421,6,6
20128,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110422,6,6
20129,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110423,6,6
20130,1,하거인의 유적지,1,0,0,533500,12,0,3,,0,Texture/Image_Dungeon_Elite_01,20000,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,110424,6,6
20131,1,하거인의 유적지,1,0,0,15200,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120101,6,6
20132,1,하거인의 유적지,1,0,0,34300,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120102,6,6
20133,1,하거인의 유적지,1,0,0,80900,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120103,6,6
20134,1,하거인의 유적지,1,0,0,121000,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120104,6,6
20135,1,하거인의 유적지,1,0,0,148700,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120105,6,6
20136,1,하거인의 유적지,1,0,0,246500,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120201,6,6
20137,1,하거인의 유적지,1,0,0,297500,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120202,6,6
20138,1,하거인의 유적지,1,0,0,356400,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120203,6,6
20139,1,하거인의 유적지,1,0,0,556700,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120301,6,6
20140,1,하거인의 유적지,1,0,0,658500,12,0,5,,0,Texture/Image_Dungeon_Elite_01,20001,,,,,,,,,,,RuinsOfgiants_Trigger,,25,,,8,0,,6,,120302,6,6
