Id,GroupId,Name,TeamId,Type,UseType,ManualControl,ControlTime,ControlText,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName
30238701,302387,바람의 가호 ,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10415,-1150,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30238801,302388,대지의 가호 ,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,8950,-690,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30238901,302389,바람의 가호 ,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8950,-690,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239001,302390,대지의 가호 ,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10630,-1625,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239101,302391,바람의 가호 ,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10630,-1625,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239201,302392,대지의 가호,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10510,175,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239301,302393,바람의 가호,0,12,10,0,0,매우 어려움 : 랜덤,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,10510,175,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239401,302394,불의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,7740,-920,-1360,0,35,0,0,1,17,"""buffInfoId"":40020428,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239402,302394,불의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,7310,-1350,-1360,0,35,0,0,1,17,"""buffInfoId"":40020428,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239403,302394,불의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,8190,-1300,-1360,0,35,0,0,1,17,"""buffInfoId"":40020428,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239404,302394,불의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,7610,-2010,-1360,0,35,0,0,1,17,"""buffInfoId"":40020428,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239405,302394,불의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Fire,299302,1,1,0,0,0,0,1,8660,-2180,-1360,0,35,0,0,1,17,"""buffInfoId"":40020428,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_14""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239406,302394,물의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,8750,-2690,-1360,0,35,0,0,1,17,"""buffInfoId"":40020429,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239407,302394,물의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9290,-2835,-1360,0,35,0,0,1,17,"""buffInfoId"":40020429,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239408,302394,물의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9625,-2220,-1360,0,35,0,0,1,17,"""buffInfoId"":40020429,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239409,302394,물의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,9765,-3235,-1360,0,35,0,0,1,17,"""buffInfoId"":40020429,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239410,302394,물의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Water,299302,1,1,0,0,0,0,1,10125,-2795,-1360,0,35,0,0,1,17,"""buffInfoId"":40020429,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_15""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239411,302394,대지의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10880,-590,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239412,302394,대지의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10140,-540,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239413,302394,대지의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,11025,-1360,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239414,302394,대지의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10170,-1745,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239415,302394,대지의 가호 ,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Earth,299302,1,1,0,0,0,0,1,10815,-2115,-1360,0,35,0,0,1,17,"""buffInfoId"":40020430,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_16""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239416,302394,바람의 가호,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,8585,0,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239417,302394,바람의 가호,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9355,-260,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239418,302394,바람의 가호,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9095,510,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239419,302394,바람의 가호,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9975,55,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30239420,302394,바람의 가호,0,12,10,0,0,매우 어려움 : 고정,0,0,0,75,BP_Gadget_TempleOfCreation_Dike_Wind,299302,1,1,0,0,0,0,1,9720,625,-1360,0,35,0,0,1,17,"""buffInfoId"":40020431,""type"":""Player""",9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_17""",45,,,6,,4,ControlGadget_Destroy,,,,,,0,0,1
30209501,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,5235,1921,555,0,45,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209502,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,5578,1578,555,0,45,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209503,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,5918,1239,555,0,45,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209504,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,6438,719,555,0,45,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209505,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,6780,376,555,0,45,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209506,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,7120,36,555,0,45,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209507,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,6106,2787,555,0,-135,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209508,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,6445,2447,555,0,-135,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209509,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,6788,2104,555,0,-135,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209510,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,7308,1584,555,0,-135,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209511,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,7647,1245,555,0,-135,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209512,302095,화룡 석상,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_FireStatue,299302,1,1,0,0,0,0,1,7990,902,555,0,-135,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209601,302096,창조의 문 : 1차 바리케이트 뒤 길막기,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_InvisibleBlock_5m,302,1,1,0,0,0,0,1,-3985,7350,2220,0,0,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209701,302097,창조의 문 : 2차 바리케이트 뒤 길막기,0,12,2,1,2,,0,0,0,200,BP_Gadget_TempleOfCreation_InvisibleBlock_10m,302,1,1,0,0,0,0,1,478,7424,1725,0,40,0,0,1,45,,45,,45,,,6,,11,,,,,,,0,1,0
30209801,302098,그랑카인의 비문,0,12,1,1,2,비문 내용 해독 중,1,1,0,150,BP_Gadget_Invisible_3m_Bling_ShowName,302,1,1,0,0,0,0,1,-2980,9210,1720,0,20,0,0,9999,9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_01""",45,,45,,,6,,2,ControlGadget_Investigation,,,,,,1,1,1
30209802,302098,그랑카인의 비문,0,12,1,1,2,비문 내용 해독 중,1,1,0,150,BP_Gadget_Invisible_3m_Bling_ShowName,302,1,1,0,0,0,0,1,464,2870,2300,0,115,0,0,9999,9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_02""",45,,45,,,6,,2,ControlGadget_Investigation,,,,,,1,1,1
30209803,302098,그랑카인의 비문,0,12,1,1,2,비문 내용 해독 중,1,1,0,150,BP_Gadget_Invisible_3m_Bling_ShowName,302,1,1,0,0,0,0,1,6938,1901,480,0,-160,0,0,9999,9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_03""",45,,45,,,6,,2,ControlGadget_Investigation,,,,,,1,1,1
30209804,302098,그랑카인의 비문,0,12,1,1,2,비문 내용 해독 중,1,1,0,150,BP_Gadget_Invisible_3m_Bling_ShowName,302,1,1,0,0,0,0,1,18780,-3527,-250,0,120,0,0,9999,9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_04""",45,,45,,,6,,2,ControlGadget_Investigation,,,,,,1,1,1
30209805,302098,그랑카인의 비문,0,12,1,1,2,비문 내용 해독 중,1,1,0,150,BP_Gadget_Invisible_3m_Bling_ShowName,302,1,1,0,0,0,0,1,22661,476,-1000,0,140,0,0,9999,9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_05""",45,,45,,,6,,2,ControlGadget_Investigation,,,,,,1,1,1
30209806,302098,그랑카인의 비문,0,12,1,1,2,고서 내용 해독 중,1,1,0,150,BP_Gadget_Invisible_3m_Bling_ShowName,302,1,1,0,0,0,0,1,32080,3820,-400,0,0,0,0,9999,9,"""stringKey"" : ""PARTY_DUNGEON_QUEST_TEMPLEOFCREATION_06""",45,,45,,,6,,2,ControlGadget_Investigation,,,,,,1,1,1
30209901,302099,보물상자 : 고정,0,12,1,1,2,보물상자 여는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,302,1,1,3600,0,0,0,1,18905,-1120,-270,0,0,0,0,1,40,"""itemDropGroupId"":5106",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,1,0
30209902,302099,보물상자 : 고정,0,12,1,1,2,보물상자 여는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,302,1,1,3600,0,0,0,1,3224,7786,1730,0,-50,0,0,1,40,"""itemDropGroupId"":5106",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,1,0
30209903,302099,보물상자 : 랜덤,0,12,1,1,2,보물상자 여는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,302,1,1,3600,0,0,0,0,18580,-1120,-270,0,0,0,0,1,40,"""itemDropGroupId"":5107",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,1,0
1040001,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,3540,8750,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040002,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,4090,6790,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040003,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,3520,4260,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040004,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,4770,3830,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040005,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,6130,3830,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040006,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,8270,4880,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040007,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,7300,8780,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040008,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,6820,7510,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040009,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,6700,4670,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040010,10400,이벤트 상자 : 마그나딘,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,21000,1,0,300,1,0,0,0,4970,5690,0,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040101,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,2583,27817,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040102,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,-343,25575,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040103,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,-115,23396,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040104,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,13067,40974,264,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040105,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,12653,33859,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040106,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,12869,35061,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040107,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,10722,34877,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040108,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,9933,34252,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040109,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,9421,32651,685,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040110,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,18398,32405,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040111,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,21156,33539,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040112,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,21950,31627,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040113,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,22286,29157,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040114,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,20920,26094,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040115,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,19113,25622,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040116,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,18436,27100,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040117,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,19737,29014,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040118,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,22986,25199,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
1040119,10401,이벤트 상자 : 말섬 동부,0,12,6,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,1,1,0,300,1,0,0,0,19491,23032,1340,0,0,0,0,,15,"""itemDropGroupId"":5102",45,,45,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0
