Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
81,5,9,Ant Nest Foreman,2,2,6,0,69,35,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,282,0,,0
81,6,9,Ant Nest Foreman,2,2,7,0,69,60,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,329,0,,0
81,7,9,Ant Nest Foreman,2,2,8,0,69,60,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,376,0,,0
81,8,9,Ant Nest Foreman,3,3,9,0,69,120,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,423,0,,0
81,9,9,Ant Nest Foreman,3,3,10,0,69,120,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,470,0,,0
82,0,10,Ant Nest Royal Guard Captain,1,1,1,1,69,10,Icon_Skill_Passive_21251,Accuracy,,27,0,,0
82,1,10,Ant Nest Royal Guard Captain,1,1,2,1,69,10,Icon_Skill_Passive_21251,Accuracy,,54,0,,0
82,2,10,Ant Nest Royal Guard Captain,1,1,3,1,69,25,Icon_Skill_Passive_21251,Accuracy,,81,0,,0
82,3,10,Ant Nest Royal Guard Captain,1,1,4,1,69,25,Icon_Skill_Passive_21251,Accuracy,,108,0,,0
82,4,10,Ant Nest Royal Guard Captain,1,1,5,1,69,50,Icon_Skill_Passive_21251,Accuracy,,135,0,,0
82,5,10,Ant Nest Royal Guard Captain,2,2,6,0,69,50,Icon_Skill_Passive_21251,Accuracy,,162,0,,0
82,6,10,Ant Nest Royal Guard Captain,2,2,7,0,69,90,Icon_Skill_Passive_21251,Accuracy,,189,0,,0
82,7,10,Ant Nest Royal Guard Captain,2,2,8,0,69,90,Icon_Skill_Passive_21251,Accuracy,,216,0,,0
82,8,10,Ant Nest Royal Guard Captain,3,3,9,0,69,150,Icon_Skill_Passive_21251,Accuracy,,243,0,,0
82,9,10,Ant Nest Royal Guard Captain,3,3,10,0,69,150,Icon_Skill_Passive_21251,Accuracy,,270,0,,0
83,0,10,Spawning Ground Keeper,1,1,1,1,69,10,Icon_Skill_Passive_20231,Evasion,,28,0,,0
83,1,10,Spawning Ground Keeper,1,1,2,1,69,10,Icon_Skill_Passive_20231,Evasion,,56,0,,0
83,2,10,Spawning Ground Keeper,1,1,3,1,69,25,Icon_Skill_Passive_20231,Evasion,,84,0,,0
83,3,10,Spawning Ground Keeper,1,1,4,1,69,25,Icon_Skill_Passive_20231,Evasion,,112,0,,0
83,4,10,Spawning Ground Keeper,1,1,5,1,69,50,Icon_Skill_Passive_20231,Evasion,,140,0,,0
83,5,10,Spawning Ground Keeper,2,2,6,0,69,50,Icon_Skill_Passive_20231,Evasion,,168,0,,0
83,6,10,Spawning Ground Keeper,2,2,7,0,69,90,Icon_Skill_Passive_20231,Evasion,,196,0,,0
83,7,10,Spawning Ground Keeper,2,2,8,0,69,90,Icon_Skill_Passive_20231,Evasion,,224,0,,0
83,8,10,Spawning Ground Keeper,3,3,9,0,69,150,Icon_Skill_Passive_20231,Evasion,,252,0,,0
83,9,10,Spawning Ground Keeper,3,3,10,0,69,150,Icon_Skill_Passive_20231,Evasion,,280,0,,0
84,0,10,Queen Ant,1,1,1,1,71,1,Icon_Skill_Unique_30001,P. Def./M. Def.,,128,1,,0
84,1,10,Queen Ant,1,1,2,1,71,1,Icon_Skill_Unique_30001,P. Def./M. Def.,,256,1,,0
84,2,10,Queen Ant,1,1,3,1,71,1,Icon_Skill_Unique_30001,P. Def./M. Def.,,384,1,,0
84,3,10,Queen Ant,1,1,4,1,71,1,Icon_Skill_Unique_30001,P. Def./M. Def.,,512,1,,0
84,4,10,Queen Ant,1,1,5,1,71,3,Icon_Skill_Unique_30001,P. Def./M. Def.,,640,1,,0
84,5,10,Queen Ant,2,2,6,0,71,3,Icon_Skill_Unique_30001,P. Def./M. Def.,,768,1,,0
84,6,10,Queen Ant,2,2,7,0,71,4,Icon_Skill_Unique_30001,P. Def./M. Def.,,896,1,,0
84,7,10,Queen Ant,2,2,8,0,71,4,Icon_Skill_Unique_30001,P. Def./M. Def.,,1024,1,,0
84,8,10,Queen Ant,3,3,9,0,71,6,Icon_Skill_Unique_30001,P. Def./M. Def.,,1152,1,,0
84,9,10,Queen Ant,3,3,10,0,71,6,Icon_Skill_Unique_30001,P. Def./M. Def.,,1280,1,,0
90,0,11,Bulc,1,1,1,1,67,8,Icon_Skill_Active_10112,P. Atk./M. Atk.,,27,0,,0
90,1,11,Bulc,1,1,2,1,67,8,Icon_Skill_Active_10112,P. Atk./M. Atk.,,54,0,,0
90,2,11,Bulc,1,1,3,1,67,20,Icon_Skill_Active_10112,P. Atk./M. Atk.,,81,0,,0
90,3,11,Bulc,1,1,4,1,67,20,Icon_Skill_Active_10112,P. Atk./M. Atk.,,108,0,,0
90,4,11,Bulc,1,1,5,1,67,40,Icon_Skill_Active_10112,P. Atk./M. Atk.,,135,0,,0
90,5,11,Bulc,2,2,6,0,67,40,Icon_Skill_Active_10112,P. Atk./M. Atk.,,162,0,,0
90,6,11,Bulc,2,2,7,0,67,70,Icon_Skill_Active_10112,P. Atk./M. Atk.,,189,0,,0
90,7,11,Bulc,2,2,8,0,67,70,Icon_Skill_Active_10112,P. Atk./M. Atk.,,216,0,,0
90,8,11,Bulc,3,3,9,0,67,140,Icon_Skill_Active_10112,P. Atk./M. Atk.,,243,0,,0
90,9,11,Bulc,3,3,10,0,67,140,Icon_Skill_Active_10112,P. Atk./M. Atk.,,270,0,,0
91,0,11,Baroque,1,1,1,1,67,8,Icon_Skill_Unique_30001,P. Def./M. Def.,,32,0,,0
91,1,11,Baroque,1,1,2,1,67,8,Icon_Skill_Unique_30001,P. Def./M. Def.,,64,0,,0
91,2,11,Baroque,1,1,3,1,67,20,Icon_Skill_Unique_30001,P. Def./M. Def.,,96,0,,0
91,3,11,Baroque,1,1,4,1,67,20,Icon_Skill_Unique_30001,P. Def./M. Def.,,128,0,,0
91,4,11,Baroque,1,1,5,1,67,40,Icon_Skill_Unique_30001,P. Def./M. Def.,,160,0,,0
91,5,11,Baroque,2,2,6,0,67,40,Icon_Skill_Unique_30001,P. Def./M. Def.,,192,0,,0
91,6,11,Baroque,2,2,7,0,67,70,Icon_Skill_Unique_30001,P. Def./M. Def.,,224,0,,0
91,7,11,Baroque,2,2,8,0,67,70,Icon_Skill_Unique_30001,P. Def./M. Def.,,256,0,,0
91,8,11,Baroque,3,3,9,0,67,140,Icon_Skill_Unique_30001,P. Def./M. Def.,,288,0,,0
91,9,11,Baroque,3,3,10,0,67,140,Icon_Skill_Unique_30001,P. Def./M. Def.,,320,0,,0
92,0,11,Moke,1,1,1,1,67,8,Icon_Skill_Passive_23211,Max HP,,45,0,,0
92,1,11,Moke,1,1,2,1,67,8,Icon_Skill_Passive_23211,Max HP,,90,0,,0
92,2,11,Moke,1,1,3,1,67,20,Icon_Skill_Passive_23211,Max HP,,135,0,,0
92,3,11,Moke,1,1,4,1,67,20,Icon_Skill_Passive_23211,Max HP,,180,0,,0
92,4,11,Moke,1,1,5,1,67,40,Icon_Skill_Passive_23211,Max HP,,225,0,,0
92,5,11,Moke,2,2,6,0,67,40,Icon_Skill_Passive_23211,Max HP,,270,0,,0
92,6,11,Moke,2,2,7,0,67,70,Icon_Skill_Passive_23211,Max HP,,315,0,,0
92,7,11,Moke,2,2,8,0,67,70,Icon_Skill_Passive_23211,Max HP,,360,0,,0
92,8,11,Moke,3,3,9,0,67,140,Icon_Skill_Passive_23211,Max HP,,405,0,,0
92,9,11,Moke,3,3,10,0,67,140,Icon_Skill_Passive_23211,Max HP,,450,0,,0
93,0,11,Thrush,1,1,1,1,68,8,Icon_Skill_Passive_23251,Max MP,,39,0,,0
93,1,11,Thrush,1,1,2,1,68,8,Icon_Skill_Passive_23251,Max MP,,78,0,,0
93,2,11,Thrush,1,1,3,1,68,15,Icon_Skill_Passive_23251,Max MP,,117,0,,0
93,3,11,Thrush,1,1,4,1,68,15,Icon_Skill_Passive_23251,Max MP,,156,0,,0
93,4,11,Thrush,1,1,5,1,68,30,Icon_Skill_Passive_23251,Max MP,,195,0,,0
93,5,11,Thrush,2,2,6,0,68,30,Icon_Skill_Passive_23251,Max MP,,234,0,,0
93,6,11,Thrush,2,2,7,0,68,60,Icon_Skill_Passive_23251,Max MP,,273,0,,0
93,7,11,Thrush,2,2,8,0,68,60,Icon_Skill_Passive_23251,Max MP,,312,0,,0
93,8,11,Thrush,3,3,9,0,68,120,Icon_Skill_Passive_23251,Max MP,,351,0,,0
93,9,11,Thrush,3,3,10,0,68,120,Icon_Skill_Passive_23251,Max MP,,390,0,,0
94,0,11,Krush,1,1,1,1,68,8,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,29,0,,0
94,1,11,Krush,1,1,2,1,68,8,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,58,0,,0
94,2,11,Krush,1,1,3,1,68,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,87,0,,0
94,3,11,Krush,1,1,4,1,68,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,116,0,,0
94,4,11,Krush,1,1,5,1,68,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,145,0,,0
94,5,11,Krush,2,2,6,0,68,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,174,0,,0
94,6,11,Krush,2,2,7,0,68,60,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,203,0,,0
94,7,11,Krush,2,2,8,0,68,60,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,232,0,,0
94,8,11,Krush,3,3,9,0,68,120,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,261,0,,0
94,9,11,Krush,3,3,10,0,68,120,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,290,0,,0
95,0,11,Varash,1,1,1,1,68,8,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,32,0,,0
95,1,11,Varash,1,1,2,1,68,8,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,64,0,,0
95,2,11,Varash,1,1,3,1,68,15,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,96,0,,0
95,3,11,Varash,1,1,4,1,68,15,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,128,0,,0
95,4,11,Varash,1,1,5,1,68,30,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,160,0,,0
95,5,11,Varash,2,2,6,0,68,30,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,192,0,,0
95,6,11,Varash,2,2,7,0,68,60,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,224,0,,0
95,7,11,Varash,2,2,8,0,68,60,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,256,0,,0
95,8,11,Varash,3,3,9,0,68,120,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,288,0,,0
95,9,11,Varash,3,3,10,0,68,120,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,320,0,,0
96,0,11,Screash,1,1,1,1,68,8,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,33,0,,0
96,1,11,Screash,1,1,2,1,68,8,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,66,0,,0
96,2,11,Screash,1,1,3,1,68,15,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,99,0,,0
96,3,11,Screash,1,1,4,1,68,15,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,132,0,,0
96,4,11,Screash,1,1,5,1,68,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,165,0,,0
96,5,11,Screash,2,2,6,0,68,30,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,198,0,,0
96,6,11,Screash,2,2,7,0,68,60,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,231,0,,0
96,7,11,Screash,2,2,8,0,68,60,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,264,0,,0
96,8,11,Screash,3,3,9,0,68,120,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,297,0,,0
96,9,11,Screash,3,3,10,0,68,120,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,330,0,,0
97,0,11,Flagon,1,1,1,1,70,1,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,85,0,,0
97,1,11,Flagon,1,1,2,1,70,1,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,170,0,,0
97,2,11,Flagon,1,1,3,1,70,1,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,255,0,,0
97,3,11,Flagon,1,1,4,1,70,1,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,340,0,,0
97,4,11,Flagon,1,1,5,1,70,2,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,425,0,,0
97,5,11,Flagon,2,2,6,0,70,2,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,510,0,,0
97,6,11,Flagon,2,2,7,0,70,3,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,595,0,,0
97,7,11,Flagon,2,2,8,0,70,3,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,680,0,,0
97,8,11,Flagon,3,3,9,0,70,4,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,765,0,,0
97,9,11,Flagon,3,3,10,0,70,4,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,850,0,,0
100,0,12,Liam,1,1,1,1,67,10,Icon_Skill_Passive_21251,Accuracy,,22,0,,0
100,1,12,Liam,1,1,2,1,67,10,Icon_Skill_Passive_21251,Accuracy,,44,0,,0
100,2,12,Liam,1,1,3,1,67,25,Icon_Skill_Passive_21251,Accuracy,,66,0,,0
100,3,12,Liam,1,1,4,1,67,25,Icon_Skill_Passive_21251,Accuracy,,88,0,,0
100,4,12,Liam,1,1,5,1,67,50,Icon_Skill_Passive_21251,Accuracy,,110,0,,0
100,5,12,Liam,2,2,6,0,67,50,Icon_Skill_Passive_21251,Accuracy,,132,0,,0
100,6,12,Liam,2,2,7,0,67,90,Icon_Skill_Passive_21251,Accuracy,,154,0,,0
100,7,12,Liam,2,2,8,0,67,90,Icon_Skill_Passive_21251,Accuracy,,176,0,,0
100,8,12,Liam,3,3,9,0,67,160,Icon_Skill_Passive_21251,Accuracy,,198,0,,0
100,9,12,Liam,3,3,10,0,67,160,Icon_Skill_Passive_21251,Accuracy,,220,0,,0
101,0,12,Ronde,1,1,1,1,67,10,Icon_Skill_Passive_20231,Evasion,,22,0,,0
101,1,12,Ronde,1,1,2,1,67,10,Icon_Skill_Passive_20231,Evasion,,44,0,,0
101,2,12,Ronde,1,1,3,1,67,25,Icon_Skill_Passive_20231,Evasion,,66,0,,0
101,3,12,Ronde,1,1,4,1,67,25,Icon_Skill_Passive_20231,Evasion,,88,0,,0
101,4,12,Ronde,1,1,5,1,67,50,Icon_Skill_Passive_20231,Evasion,,110,0,,0
101,5,12,Ronde,2,2,6,0,67,50,Icon_Skill_Passive_20231,Evasion,,132,0,,0
101,6,12,Ronde,2,2,7,0,67,90,Icon_Skill_Passive_20231,Evasion,,154,0,,0
101,7,12,Ronde,2,2,8,0,67,90,Icon_Skill_Passive_20231,Evasion,,176,0,,0
101,8,12,Ronde,3,3,9,0,67,160,Icon_Skill_Passive_20231,Evasion,,198,0,,0
101,9,12,Ronde,3,3,10,0,67,160,Icon_Skill_Passive_20231,Evasion,,220,0,,0
102,0,12,Morgan,1,1,1,1,67,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,36,0,,0
102,1,12,Morgan,1,1,2,1,67,10,Icon_Skill_Active_10112,P. Atk./M. Atk.,,72,0,,0
102,2,12,Morgan,1,1,3,1,67,25,Icon_Skill_Active_10112,P. Atk./M. Atk.,,108,0,,0
102,3,12,Morgan,1,1,4,1,67,25,Icon_Skill_Active_10112,P. Atk./M. Atk.,,144,0,,0
102,4,12,Morgan,1,1,5,1,67,50,Icon_Skill_Active_10112,P. Atk./M. Atk.,,180,0,,0
102,5,12,Morgan,2,2,6,0,67,50,Icon_Skill_Active_10112,P. Atk./M. Atk.,,216,0,,0
102,6,12,Morgan,2,2,7,0,67,90,Icon_Skill_Active_10112,P. Atk./M. Atk.,,252,0,,0
102,7,12,Morgan,2,2,8,0,67,90,Icon_Skill_Active_10112,P. Atk./M. Atk.,,288,0,,0
102,8,12,Morgan,3,3,9,0,67,160,Icon_Skill_Active_10112,P. Atk./M. Atk.,,324,0,,0
102,9,12,Morgan,3,3,10,0,67,160,Icon_Skill_Active_10112,P. Atk./M. Atk.,,360,0,,0
103,0,12,Zyrnna,1,1,1,1,67,10,Icon_Skill_Unique_30001,P. Def./M. Def.,,38,0,,0
103,1,12,Zyrnna,1,1,2,1,67,10,Icon_Skill_Unique_30001,P. Def./M. Def.,,76,0,,0
103,2,12,Zyrnna,1,1,3,1,67,25,Icon_Skill_Unique_30001,P. Def./M. Def.,,114,0,,0
103,3,12,Zyrnna,1,1,4,1,67,25,Icon_Skill_Unique_30001,P. Def./M. Def.,,152,0,,0
103,4,12,Zyrnna,1,1,5,1,67,50,Icon_Skill_Unique_30001,P. Def./M. Def.,,190,0,,0
103,5,12,Zyrnna,2,2,6,0,67,50,Icon_Skill_Unique_30001,P. Def./M. Def.,,228,0,,0
103,6,12,Zyrnna,2,2,7,0,67,90,Icon_Skill_Unique_30001,P. Def./M. Def.,,266,0,,0
103,7,12,Zyrnna,2,2,8,0,67,90,Icon_Skill_Unique_30001,P. Def./M. Def.,,304,0,,0
103,8,12,Zyrnna,3,3,9,0,67,160,Icon_Skill_Unique_30001,P. Def./M. Def.,,342,0,,0
103,9,12,Zyrnna,3,3,10,0,67,160,Icon_Skill_Unique_30001,P. Def./M. Def.,,380,0,,0
104,0,12,Arcane,1,1,1,1,68,8,Icon_Skill_Passive_23211,Max HP,,54,0,,0
104,1,12,Arcane,1,1,2,1,68,8,Icon_Skill_Passive_23211,Max HP,,108,0,,0
104,2,12,Arcane,1,1,3,1,68,20,Icon_Skill_Passive_23211,Max HP,,162,0,,0
104,3,12,Arcane,1,1,4,1,68,20,Icon_Skill_Passive_23211,Max HP,,216,0,,0
104,4,12,Arcane,1,1,5,1,68,40,Icon_Skill_Passive_23211,Max HP,,270,0,,0
104,5,12,Arcane,2,2,6,0,68,40,Icon_Skill_Passive_23211,Max HP,,324,0,,0
104,6,12,Arcane,2,2,7,0,68,65,Icon_Skill_Passive_23211,Max HP,,378,0,,0
104,7,12,Arcane,2,2,8,0,68,65,Icon_Skill_Passive_23211,Max HP,,432,0,,0
104,8,12,Arcane,3,3,9,0,68,130,Icon_Skill_Passive_23211,Max HP,,486,0,,0
104,9,12,Arcane,3,3,10,0,68,130,Icon_Skill_Passive_23211,Max HP,,540,0,,0
105,0,12,Sina,1,1,1,1,70,1,Icon_Skill_Passive_23251,Max MP,,107,0,,0
105,1,12,Sina,1,1,2,1,70,1,Icon_Skill_Passive_23251,Max MP,,214,0,,0
105,2,12,Sina,1,1,3,1,70,1,Icon_Skill_Passive_23251,Max MP,,321,0,,0
105,3,12,Sina,1,1,4,1,70,1,Icon_Skill_Passive_23251,Max MP,,428,0,,0
105,4,12,Sina,1,1,5,1,70,2,Icon_Skill_Passive_23251,Max MP,,535,0,,0
105,5,12,Sina,2,2,6,0,70,2,Icon_Skill_Passive_23251,Max MP,,642,0,,0
105,6,12,Sina,2,2,7,0,70,3,Icon_Skill_Passive_23251,Max MP,,749,0,,0
105,7,12,Sina,2,2,8,0,70,3,Icon_Skill_Passive_23251,Max MP,,856,0,,0
105,8,12,Sina,3,3,9,0,70,4,Icon_Skill_Passive_23251,Max MP,,963,0,,0
105,9,12,Sina,3,3,10,0,70,4,Icon_Skill_Passive_23251,Max MP,,1070,0,,0
110,0,13,Summit Attacker,1,1,1,1,67,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,34,0,,0
110,1,13,Summit Attacker,1,1,2,1,67,15,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,68,0,,0
110,2,13,Summit Attacker,1,1,3,1,67,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,102,0,,0
110,3,13,Summit Attacker,1,1,4,1,67,30,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,136,0,,0
110,4,13,Summit Attacker,1,1,5,1,67,60,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,170,0,,0
110,5,13,Summit Attacker,2,2,6,0,67,60,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,204,0,,0
110,6,13,Summit Attacker,2,2,7,0,67,120,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,238,0,,0
110,7,13,Summit Attacker,2,2,8,0,67,120,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,272,0,,0
110,8,13,Summit Attacker,3,3,9,0,67,180,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,306,0,,0
110,9,13,Summit Attacker,3,3,10,0,67,180,Icon_Skill_Passive_20232,Abnormal Status Resist Rate,,340,0,,0
111,0,13,Ol B'Khan,1,1,1,1,67,15,Icon_Skill_Passive_21251,Accuracy,,25,0,,0
111,1,13,Ol B'Khan,1,1,2,1,67,15,Icon_Skill_Passive_21251,Accuracy,,50,0,,0
111,2,13,Ol B'Khan,1,1,3,1,67,30,Icon_Skill_Passive_21251,Accuracy,,75,0,,0
111,3,13,Ol B'Khan,1,1,4,1,67,30,Icon_Skill_Passive_21251,Accuracy,,100,0,,0
111,4,13,Ol B'Khan,1,1,5,1,67,60,Icon_Skill_Passive_21251,Accuracy,,125,0,,0
111,5,13,Ol B'Khan,2,2,6,0,67,60,Icon_Skill_Passive_21251,Accuracy,,150,0,,0
111,6,13,Ol B'Khan,2,2,7,0,67,120,Icon_Skill_Passive_21251,Accuracy,,175,0,,0
111,7,13,Ol B'Khan,2,2,8,0,67,120,Icon_Skill_Passive_21251,Accuracy,,200,0,,0
111,8,13,Ol B'Khan,3,3,9,0,67,180,Icon_Skill_Passive_21251,Accuracy,,225,0,,0
111,9,13,Ol B'Khan,3,3,10,0,67,180,Icon_Skill_Passive_21251,Accuracy,,250,0,,0
112,0,13,Tartan,1,1,1,1,68,10,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,37,0,,0
112,1,13,Tartan,1,1,2,1,68,10,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,74,0,,0
112,2,13,Tartan,1,1,3,1,68,25,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,111,0,,0
112,3,13,Tartan,1,1,4,1,68,25,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,148,0,,0
112,4,13,Tartan,1,1,5,1,68,45,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,185,0,,0
112,5,13,Tartan,2,2,6,0,68,45,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,222,0,,0
112,6,13,Tartan,2,2,7,0,68,80,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,259,0,,0
112,7,13,Tartan,2,2,8,0,68,80,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,296,0,,0
112,8,13,Tartan,3,3,9,0,68,150,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,333,0,,0
112,9,13,Tartan,3,3,10,0,68,150,Icon_Skill_Passive_20233,Abnormal Status Resist Rate,,370,0,,0
113,0,13,Thaartan,1,1,1,1,68,10,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,33,0,,0
113,1,13,Thaartan,1,1,2,1,68,10,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,66,0,,0
113,2,13,Thaartan,1,1,3,1,68,25,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,99,0,,0
113,3,13,Thaartan,1,1,4,1,68,25,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,132,0,,0
113,4,13,Thaartan,1,1,5,1,68,45,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,165,0,,0
113,5,13,Thaartan,2,2,6,0,68,45,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,198,0,,0
113,6,13,Thaartan,2,2,7,0,68,80,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,231,0,,0
113,7,13,Thaartan,2,2,8,0,68,80,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,264,0,,0
113,8,13,Thaartan,3,3,9,0,68,150,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,297,0,,0
113,9,13,Thaartan,3,3,10,0,68,150,Icon_Skill_Passive_20234,Critical Damage Increase Rate,,330,0,,0
114,0,13,Tutan,1,1,1,1,68,10,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,50,0,,0
114,1,13,Tutan,1,1,2,1,68,10,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,100,0,,0
114,2,13,Tutan,1,1,3,1,68,25,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,150,0,,0
114,3,13,Tutan,1,1,4,1,68,25,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,200,0,,0
114,4,13,Tutan,1,1,5,1,68,45,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,250,0,,0
114,5,13,Tutan,2,2,6,0,68,45,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,300,0,,0
114,6,13,Tutan,2,2,7,0,68,80,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,350,0,,0
114,7,13,Tutan,2,2,8,0,68,80,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,400,0,,0
114,8,13,Tutan,3,3,9,0,68,150,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,450,0,,0
114,9,13,Tutan,3,3,10,0,68,150,Icon_Skill_Passive_20235,Critical Damage Increase Rate,,500,0,,0
115,0,13,Amadeus,1,1,1,1,70,1,Icon_Skill_Passive_20231,Evasion,,43,0,,0
115,1,13,Amadeus,1,1,2,1,70,1,Icon_Skill_Passive_20231,Evasion,,86,0,,0
115,2,13,Amadeus,1,1,3,1,70,1,Icon_Skill_Passive_20231,Evasion,,129,0,,0
115,3,13,Amadeus,1,1,4,1,70,1,Icon_Skill_Passive_20231,Evasion,,172,0,,0
115,4,13,Amadeus,1,1,5,1,70,2,Icon_Skill_Passive_20231,Evasion,,215,0,,0
115,5,13,Amadeus,2,2,6,0,70,2,Icon_Skill_Passive_20231,Evasion,,258,0,,0
115,6,13,Amadeus,2,2,7,0,70,3,Icon_Skill_Passive_20231,Evasion,,301,0,,0
115,7,13,Amadeus,2,2,8,0,70,3,Icon_Skill_Passive_20231,Evasion,,344,0,,0
115,8,13,Amadeus,3,3,9,0,70,4,Icon_Skill_Passive_20231,Evasion,,387,0,,0
115,9,13,Amadeus,3,3,10,0,70,4,Icon_Skill_Passive_20231,Evasion,,430,0,,0
120,0,14,Screamer,1,1,1,1,67,15,Icon_Skill_Active_10112,P. Atk./M. Atk.,,42,0,,0
120,1,14,Screamer,1,1,2,1,67,15,Icon_Skill_Active_10112,P. Atk./M. Atk.,,84,0,,0
120,2,14,Screamer,1,1,3,1,67,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,126,0,,0
120,3,14,Screamer,1,1,4,1,67,30,Icon_Skill_Active_10112,P. Atk./M. Atk.,,168,0,,0
120,4,14,Screamer,1,1,5,1,67,65,Icon_Skill_Active_10112,P. Atk./M. Atk.,,210,0,,0
120,5,14,Screamer,2,2,6,0,67,65,Icon_Skill_Active_10112,P. Atk./M. Atk.,,252,0,,0
120,6,14,Screamer,2,2,7,0,67,125,Icon_Skill_Active_10112,P. Atk./M. Atk.,,294,0,,0
120,7,14,Screamer,2,2,8,0,67,125,Icon_Skill_Active_10112,P. Atk./M. Atk.,,336,0,,0
120,8,14,Screamer,3,3,9,0,67,215,Icon_Skill_Active_10112,P. Atk./M. Atk.,,378,0,,0
