Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
40202412,89,105,105,1,40202401
40202413,65,1,1,1,40202401
40202414,65,1,1,1,40202401
40202415,65,1,1,1,40202401
40202416,65,1,1,1,40202401
40202417,65,1,1,1,40202401
40202418,65,1,1,1,40202401
40202419,65,1,1,1,40202401
40202420,65,1,1,1,40202401
40202501,1,302,302,1,40202501
40202502,2,302,302,1,40202501
40202503,58,341,341,1,40202501
40202504,60,273,273,1,40202501
40202505,102,811,811,1,40202501
40202506,26,1385,1385,1,40202501
40202507,62,777,777,1,40202501
40202508,7,388,388,1,40202501
40202509,65,486,486,1,40202501
40202510,70,450,450,1,40202501
40202511,87,181,181,1,40202501
40202512,89,181,181,1,40202501
40202513,65,1,1,1,40202501
40202514,65,1,1,1,40202501
40202515,65,1,1,1,40202501
40202516,65,1,1,1,40202501
40202517,65,1,1,1,40202501
40202518,65,1,1,1,40202501
40202519,65,1,1,1,40202501
40202520,65,1,1,1,40202501
40202601,1,574,574,1,40202601
40202602,2,574,574,1,40202601
40202603,58,648,648,1,40202601
40202604,60,518,518,1,40202601
40202605,102,1549,1549,1,40202601
40202606,26,2628,2628,1,40202601
40202607,62,864,864,1,40202601
40202608,7,432,432,1,40202601
40202609,65,540,540,1,40202601
40202610,70,600,600,1,40202601
40202611,87,200,200,1,40202601
40202612,89,200,200,1,40202601
40202613,65,1,1,1,40202601
40202614,65,1,1,1,40202601
40202615,65,1,1,1,40202601
40202616,65,1,1,1,40202601
40202617,65,1,1,1,40202601
40202618,65,1,1,1,40202601
40202619,65,1,1,1,40202601
40202620,65,1,1,1,40202601
40302201,1,12,12,1,40302201
40302202,2,12,12,1,40302201
40302203,58,15,15,1,40302201
40302204,60,12,12,1,40302201
40302205,102,25,25,1,40302201
40302206,26,60,60,1,40302201
40302207,62,114,114,1,40302201
40302208,7,57,57,1,40302201
40302209,65,71,71,1,40302201
40302210,70,90,90,1,40302201
40302211,87,30,30,1,40302201
40302212,89,30,30,1,40302201
40302213,65,1,1,1,40302201
40302214,65,1,1,1,40302201
40302215,65,1,1,1,40302201
40302216,65,1,1,1,40302201
40302217,65,1,1,1,40302201
40302218,65,1,1,1,40302201
40302219,65,1,1,1,40302201
40302220,65,1,1,1,40302201
40302301,1,33,33,1,40302301
40302302,2,33,33,1,40302301
40302303,58,39,39,1,40302301
40302304,60,31,31,1,40302301
40302305,102,83,83,1,40302301
40302306,26,159,159,1,40302301
40302307,62,224,224,1,40302301
40302308,7,112,112,1,40302301
40302309,65,140,140,1,40302301
40302310,70,150,150,1,40302301
40302311,87,55,55,1,40302301
40302312,89,55,55,1,40302301
40302313,65,1,1,1,40302301
40302314,65,1,1,1,40302301
40302315,65,1,1,1,40302301
40302316,65,1,1,1,40302301
40302317,65,1,1,1,40302301
40302318,65,1,1,1,40302301
40302319,65,1,1,1,40302301
40302320,65,1,1,1,40302301
40302401,1,111,111,1,40302401
40302402,2,111,111,1,40302401
40302403,58,126,126,1,40302401
40302404,60,101,101,1,40302401
40302405,102,293,293,1,40302401
40302406,26,512,512,1,40302401
40302407,62,446,446,1,40302401
40302408,7,223,223,1,40302401
40302409,65,279,279,1,40302401
40302410,70,300,300,1,40302401
40302411,87,105,105,1,40302401
40302412,89,105,105,1,40302401
40302413,65,1,1,1,40302401
40302414,65,1,1,1,40302401
40302415,65,1,1,1,40302401
40302416,65,1,1,1,40302401
40302417,65,1,1,1,40302401
40302418,65,1,1,1,40302401
40302419,65,1,1,1,40302401
40302420,65,1,1,1,40302401
40302501,1,302,302,1,40302501
40302502,2,302,302,1,40302501
40302503,58,341,341,1,40302501
40302504,60,273,273,1,40302501
40302505,102,811,811,1,40302501
40302506,26,1385,1385,1,40302501
40302507,62,777,777,1,40302501
40302508,7,388,388,1,40302501
40302509,65,486,486,1,40302501
40302510,70,450,450,1,40302501
40302511,87,181,181,1,40302501
40302512,89,181,181,1,40302501
40302513,65,1,1,1,40302501
40302514,65,1,1,1,40302501
40302515,65,1,1,1,40302501
40302516,65,1,1,1,40302501
40302517,65,1,1,1,40302501
40302518,65,1,1,1,40302501
40302519,65,1,1,1,40302501
40302520,65,1,1,1,40302501
40302601,1,574,574,1,40302601
40302602,2,574,574,1,40302601
40302603,58,648,648,1,40302601
40302604,60,518,518,1,40302601
40302605,102,1549,1549,1,40302601
40302606,26,2628,2628,1,40302601
40302607,62,864,864,1,40302601
40302608,7,432,432,1,40302601
40302609,65,540,540,1,40302601
40302610,70,600,600,1,40302601
40302611,87,200,200,1,40302601
40302612,89,200,200,1,40302601
40302613,65,1,1,1,40302601
40302614,65,1,1,1,40302601
40302615,65,1,1,1,40302601
40302616,65,1,1,1,40302601
40302617,65,1,1,1,40302601
40302618,65,1,1,1,40302601
40302619,65,1,1,1,40302601
40302620,65,1,1,1,40302601
40103201,1,15,15,1,40103201
40103202,2,15,15,1,40103201
40103203,58,15,15,1,40103201
40103204,60,15,15,1,40103201
40103205,102,27,27,1,40103201
40103206,26,67,67,1,40103201
40103207,62,126,126,1,40103201
40103208,7,63,63,1,40103201
40103209,65,79,79,1,40103201
40103210,70,100,100,1,40103201
40103211,87,30,30,1,40103201
40103212,89,30,30,1,40103201
40103213,65,1,1,1,40103201
40103214,65,1,1,1,40103201
40103215,65,1,1,1,40103201
40103216,65,1,1,1,40103201
40103217,65,1,1,1,40103201
40103218,65,1,1,1,40103201
40103219,65,1,1,1,40103201
40103220,65,1,1,1,40103201
40103301,1,42,42,1,40103301
40103302,2,42,42,1,40103301
40103303,58,39,39,1,40103301
40103304,60,39,39,1,40103301
40103305,102,92,92,1,40103301
40103306,26,177,177,1,40103301
40103307,62,249,249,1,40103301
40103308,7,125,125,1,40103301
40103309,65,156,156,1,40103301
40103310,70,170,170,1,40103301
40103311,87,55,55,1,40103301
40103312,89,55,55,1,40103301
40103313,65,1,1,1,40103301
40103314,65,1,1,1,40103301
40103315,65,1,1,1,40103301
40103316,65,1,1,1,40103301
40103317,65,1,1,1,40103301
40103318,65,1,1,1,40103301
40103319,65,1,1,1,40103301
40103320,65,1,1,1,40103301
40103401,1,138,138,1,40103401
40103402,2,138,138,1,40103401
40103403,58,126,126,1,40103401
40103404,60,126,126,1,40103401
40103405,102,325,325,1,40103401
40103406,26,569,569,1,40103401
40103407,62,495,495,1,40103401
40103408,7,248,248,1,40103401
40103409,65,310,310,1,40103401
40103410,70,330,330,1,40103401
40103411,87,105,105,1,40103401
40103412,89,105,105,1,40103401
40103413,65,1,1,1,40103401
40103414,65,1,1,1,40103401
40103415,65,1,1,1,40103401
40103416,65,1,1,1,40103401
40103417,65,1,1,1,40103401
40103418,65,1,1,1,40103401
40103419,65,1,1,1,40103401
40103420,65,1,1,1,40103401
40103501,1,377,377,1,40103501
40103502,2,377,377,1,40103501
40103503,58,341,341,1,40103501
40103504,60,341,341,1,40103501
40103505,102,901,901,1,40103501
40103506,26,1539,1539,1,40103501
40103507,62,863,863,1,40103501
40103508,7,432,432,1,40103501
40103509,65,540,540,1,40103501
40103510,70,500,500,1,40103501
40103511,87,181,181,1,40103501
40103512,89,181,181,1,40103501
40103513,65,1,1,1,40103501
40103514,65,1,1,1,40103501
40103515,65,1,1,1,40103501
40103516,65,1,1,1,40103501
40103517,65,1,1,1,40103501
40103518,65,1,1,1,40103501
40103519,65,1,1,1,40103501
40103520,65,1,1,1,40103501
40103601,1,718,718,1,40103601
40103602,2,718,718,1,40103601
40103603,58,648,648,1,40103601
40103604,60,648,648,1,40103601
40103605,102,1721,1721,1,40103601
40103606,26,2920,2920,1,40103601
40103607,62,960,960,1,40103601
40103608,7,480,480,1,40103601
40103609,65,600,600,1,40103601
40103610,70,670,670,1,40103601
40103611,87,200,200,1,40103601
40103612,89,200,200,1,40103601
40103613,65,1,1,1,40103601
40103614,65,1,1,1,40103601
40103615,65,1,1,1,40103601
40103616,65,1,1,1,40103601
40103617,65,1,1,1,40103601
40103618,65,1,1,1,40103601
40103619,65,1,1,1,40103601
40103620,65,1,1,1,40103601
40203201,1,15,15,1,40203201
40203202,2,15,15,1,40203201
40203203,58,15,15,1,40203201
40203204,60,15,15,1,40203201
40203205,102,27,27,1,40203201
40203206,26,67,67,1,40203201
40203207,62,126,126,1,40203201
40203208,7,63,63,1,40203201
40203209,65,79,79,1,40203201
40203210,70,100,100,1,40203201
40203211,87,30,30,1,40203201
40203212,89,30,30,1,40203201
40203213,65,1,1,1,40203201
40203214,65,1,1,1,40203201
40203215,65,1,1,1,40203201
40203216,65,1,1,1,40203201
40203217,65,1,1,1,40203201
40203218,65,1,1,1,40203201
40203219,65,1,1,1,40203201
40203220,65,1,1,1,40203201
40203301,1,42,42,1,40203301
40203302,2,42,42,1,40203301
40203303,58,39,39,1,40203301
40203304,60,39,39,1,40203301
40203305,102,92,92,1,40203301
40203306,26,177,177,1,40203301
40203307,62,249,249,1,40203301
40203308,7,125,125,1,40203301
40203309,65,156,156,1,40203301
40203310,70,170,170,1,40203301
40203311,87,55,55,1,40203301
40203312,89,55,55,1,40203301
40203313,65,1,1,1,40203301
40203314,65,1,1,1,40203301
40203315,65,1,1,1,40203301
40203316,65,1,1,1,40203301
40203317,65,1,1,1,40203301
40203318,65,1,1,1,40203301
40203319,65,1,1,1,40203301
40203320,65,1,1,1,40203301
40203401,1,138,138,1,40203401
40203402,2,138,138,1,40203401
40203403,58,126,126,1,40203401
40203404,60,126,126,1,40203401
40203405,102,325,325,1,40203401
40203406,26,569,569,1,40203401
40203407,62,495,495,1,40203401
40203408,7,248,248,1,40203401
40203409,65,310,310,1,40203401
40203410,70,330,330,1,40203401
40203411,87,105,105,1,40203401
40203412,89,105,105,1,40203401
40203413,65,1,1,1,40203401
40203414,65,1,1,1,40203401
40203415,65,1,1,1,40203401
40203416,65,1,1,1,40203401
40203417,65,1,1,1,40203401
40203418,65,1,1,1,40203401
40203419,65,1,1,1,40203401
40203420,65,1,1,1,40203401
40203501,1,377,377,1,40203501
40203502,2,377,377,1,40203501
40203503,58,341,341,1,40203501
40203504,60,341,341,1,40203501
40203505,102,901,901,1,40203501
40203506,26,1539,1539,1,40203501
40203507,62,863,863,1,40203501
40203508,7,432,432,1,40203501
40203509,65,540,540,1,40203501
40203510,70,500,500,1,40203501
40203511,87,181,181,1,40203501
40203512,89,181,181,1,40203501
40203513,65,1,1,1,40203501
40203514,65,1,1,1,40203501
40203515,65,1,1,1,40203501
40203516,65,1,1,1,40203501
40203517,65,1,1,1,40203501
40203518,65,1,1,1,40203501
40203519,65,1,1,1,40203501
40203520,65,1,1,1,40203501
40203601,1,718,718,1,40203601
40203602,2,718,718,1,40203601
40203603,58,648,648,1,40203601
40203604,60,648,648,1,40203601
40203605,102,1721,1721,1,40203601
40203606,26,2920,2920,1,40203601
40203607,62,960,960,1,40203601
40203608,7,480,480,1,40203601
40203609,65,600,600,1,40203601
40203610,70,670,670,1,40203601
40203611,87,200,200,1,40203601
40203612,89,200,200,1,40203601
40203613,65,1,1,1,40203601
40203614,65,1,1,1,40203601
40203615,65,1,1,1,40203601
40203616,65,1,1,1,40203601
40203617,65,1,1,1,40203601
40203618,65,1,1,1,40203601
40203619,65,1,1,1,40203601
40203620,65,1,1,1,40203601
40303201,1,15,15,1,40303201
40303202,2,15,15,1,40303201
40303203,58,15,15,1,40303201
40303204,60,15,15,1,40303201
40303205,102,27,27,1,40303201
40303206,26,67,67,1,40303201
40303207,62,126,126,1,40303201
40303208,7,63,63,1,40303201
40303209,65,79,79,1,40303201
40303210,70,100,100,1,40303201
40303211,87,30,30,1,40303201
40303212,89,30,30,1,40303201
40303213,65,1,1,1,40303201
40303214,65,1,1,1,40303201
40303215,65,1,1,1,40303201
40303216,65,1,1,1,40303201
40303217,65,1,1,1,40303201
40303218,65,1,1,1,40303201
40303219,65,1,1,1,40303201
40303220,65,1,1,1,40303201
40303301,1,42,42,1,40303301
40303302,2,42,42,1,40303301
40303303,58,39,39,1,40303301
40303304,60,39,39,1,40303301
40303305,102,92,92,1,40303301
40303306,26,177,177,1,40303301
40303307,62,249,249,1,40303301
40303308,7,125,125,1,40303301
40303309,65,156,156,1,40303301
40303310,70,170,170,1,40303301
40303311,87,55,55,1,40303301
40303312,89,55,55,1,40303301
40303313,65,1,1,1,40303301
40303314,65,1,1,1,40303301
40303315,65,1,1,1,40303301
40303316,65,1,1,1,40303301
40303317,65,1,1,1,40303301
40303318,65,1,1,1,40303301
40303319,65,1,1,1,40303301
40303320,65,1,1,1,40303301
40303401,1,138,138,1,40303401
40303402,2,138,138,1,40303401
40303403,58,126,126,1,40303401
40303404,60,126,126,1,40303401
40303405,102,325,325,1,40303401
40303406,26,569,569,1,40303401
40303407,62,495,495,1,40303401
40303408,7,248,248,1,40303401
40303409,65,310,310,1,40303401
40303410,70,330,330,1,40303401
40303411,87,105,105,1,40303401
40303412,89,105,105,1,40303401
40303413,65,1,1,1,40303401
40303414,65,1,1,1,40303401
40303415,65,1,1,1,40303401
40303416,65,1,1,1,40303401
40303417,65,1,1,1,40303401
40303418,65,1,1,1,40303401
40303419,65,1,1,1,40303401
40303420,65,1,1,1,40303401
40303501,1,377,377,1,40303501
40303502,2,377,377,1,40303501
40303503,58,341,341,1,40303501
40303504,60,341,341,1,40303501
40303505,102,901,901,1,40303501
40303506,26,1539,1539,1,40303501
40303507,62,863,863,1,40303501
40303508,7,432,432,1,40303501
40303509,65,540,540,1,40303501
40303510,70,500,500,1,40303501
40303511,87,181,181,1,40303501
40303512,89,181,181,1,40303501
40303513,65,1,1,1,40303501
40303514,65,1,1,1,40303501
40303515,65,1,1,1,40303501
40303516,65,1,1,1,40303501
40303517,65,1,1,1,40303501
40303518,65,1,1,1,40303501
40303519,65,1,1,1,40303501
40303520,65,1,1,1,40303501
40303601,1,718,718,1,40303601
40303602,2,718,718,1,40303601
40303603,58,648,648,1,40303601
40303604,60,648,648,1,40303601
40303605,102,1721,1721,1,40303601
40303606,26,2920,2920,1,40303601
40303607,62,960,960,1,40303601
40303608,7,480,480,1,40303601
40303609,65,600,600,1,40303601
40303610,70,670,670,1,40303601
40303611,87,200,200,1,40303601
40303612,89,200,200,1,40303601
40303613,65,1,1,1,40303601
40303614,65,1,1,1,40303601
40303615,65,1,1,1,40303601
40303616,65,1,1,1,40303601
40303617,65,1,1,1,40303601
40303618,65,1,1,1,40303601
40303619,65,1,1,1,40303601
40303620,65,1,1,1,40303601
40104201,1,13,13,1,40104201
40104202,2,13,13,1,40104201
40104203,58,13,13,1,40104201
40104204,60,13,13,1,40104201
40104205,102,22,22,1,40104201
40104206,26,57,57,1,40104201
40104207,62,114,114,1,40104201
40104208,7,57,57,1,40104201
40104209,65,71,71,1,40104201
40104210,70,90,90,1,40104201
40104211,87,30,30,1,40104201
40104212,89,30,30,1,40104201
40104213,65,1,1,1,40104201
40104214,65,1,1,1,40104201
40104215,65,1,1,1,40104201
40104216,65,1,1,1,40104201
40104217,65,1,1,1,40104201
40104218,65,1,1,1,40104201
40104219,65,1,1,1,40104201
40104220,65,1,1,1,40104201
40104301,1,38,38,1,40104301
40104302,2,38,38,1,40104301
40104303,58,35,35,1,40104301
40104304,60,35,35,1,40104301
40104305,102,74,74,1,40104301
40104306,26,150,150,1,40104301
40104307,62,224,224,1,40104301
40104308,7,112,112,1,40104301
40104309,65,140,140,1,40104301
40104310,70,150,150,1,40104301
40104311,87,55,55,1,40104301
40104312,89,55,55,1,40104301
40104313,65,1,1,1,40104301
40104314,65,1,1,1,40104301
40104315,65,1,1,1,40104301
40104316,65,1,1,1,40104301
40104317,65,1,1,1,40104301
40104318,65,1,1,1,40104301
40104319,65,1,1,1,40104301
40104320,65,1,1,1,40104301
40104401,1,125,125,1,40104401
40104402,2,125,125,1,40104401
40104403,58,114,114,1,40104401
40104404,60,114,114,1,40104401
40104405,102,260,260,1,40104401
40104406,26,484,484,1,40104401
40104407,62,446,446,1,40104401
40104408,7,223,223,1,40104401
40104409,65,279,279,1,40104401
40104410,70,300,300,1,40104401
40104411,87,105,105,1,40104401
40104412,89,105,105,1,40104401
40104413,65,1,1,1,40104401
40104414,65,1,1,1,40104401
40104415,65,1,1,1,40104401
40104416,65,1,1,1,40104401
40104417,65,1,1,1,40104401
40104418,65,1,1,1,40104401
40104419,65,1,1,1,40104401
40104420,65,1,1,1,40104401
40104501,1,340,340,1,40104501
40104502,2,340,340,1,40104501
40104503,58,307,307,1,40104501
40104504,60,307,307,1,40104501
40104505,102,721,721,1,40104501
40104506,26,1308,1308,1,40104501
40104507,62,777,777,1,40104501
40104508,7,388,388,1,40104501
40104509,65,486,486,1,40104501
40104510,70,450,450,1,40104501
40104511,87,181,181,1,40104501
40104512,89,181,181,1,40104501
40104513,65,1,1,1,40104501
40104514,65,1,1,1,40104501
40104515,65,1,1,1,40104501
40104516,65,1,1,1,40104501
40104517,65,1,1,1,40104501
40104518,65,1,1,1,40104501
40104519,65,1,1,1,40104501
40104520,65,1,1,1,40104501
40104601,1,646,646,1,40104601
40104602,2,646,646,1,40104601
40104603,58,583,583,1,40104601
40104604,60,583,583,1,40104601
40104605,102,1377,1377,1,40104601
40104606,26,2482,2482,1,40104601
40104607,62,864,864,1,40104601
40104608,7,432,432,1,40104601
40104609,65,540,540,1,40104601
40104610,70,600,600,1,40104601
40104611,87,200,200,1,40104601
40104612,89,200,200,1,40104601
40104613,65,1,1,1,40104601
40104614,65,1,1,1,40104601
40104615,65,1,1,1,40104601
40104616,65,1,1,1,40104601
40104617,65,1,1,1,40104601
40104618,65,1,1,1,40104601
40104619,65,1,1,1,40104601
40104620,65,1,1,1,40104601
40204201,1,13,13,1,40204201
40204202,2,13,13,1,40204201
40204203,58,13,13,1,40204201
40204204,60,13,13,1,40204201
40204205,102,22,22,1,40204201
40204206,26,57,57,1,40204201
40204207,62,114,114,1,40204201
40204208,7,57,57,1,40204201
40204209,65,71,71,1,40204201
40204210,70,90,90,1,40204201
40204211,87,30,30,1,40204201
40204212,89,30,30,1,40204201
40204213,65,1,1,1,40204201
40204214,65,1,1,1,40204201
40204215,65,1,1,1,40204201
40204216,65,1,1,1,40204201
40204217,65,1,1,1,40204201
40204218,65,1,1,1,40204201
40204219,65,1,1,1,40204201
40204220,65,1,1,1,40204201
40204301,1,38,38,1,40204301
40204302,2,38,38,1,40204301
40204303,58,35,35,1,40204301
40204304,60,35,35,1,40204301
40204305,102,74,74,1,40204301
40204306,26,150,150,1,40204301
40204307,62,224,224,1,40204301
40204308,7,112,112,1,40204301
40204309,65,140,140,1,40204301
40204310,70,150,150,1,40204301
40204311,87,55,55,1,40204301
40204312,89,55,55,1,40204301
40204313,65,1,1,1,40204301
40204314,65,1,1,1,40204301
40204315,65,1,1,1,40204301
40204316,65,1,1,1,40204301
40204317,65,1,1,1,40204301
40204318,65,1,1,1,40204301
40204319,65,1,1,1,40204301
40204320,65,1,1,1,40204301
40204401,1,125,125,1,40204401
40204402,2,125,125,1,40204401
40204403,58,114,114,1,40204401
40204404,60,114,114,1,40204401
40204405,102,260,260,1,40204401
40204406,26,484,484,1,40204401
40204407,62,446,446,1,40204401
40204408,7,223,223,1,40204401
40204409,65,279,279,1,40204401
40204410,70,300,300,1,40204401
40204411,87,105,105,1,40204401
40204412,89,105,105,1,40204401
40204413,65,1,1,1,40204401
40204414,65,1,1,1,40204401
40204415,65,1,1,1,40204401
40204416,65,1,1,1,40204401
40204417,65,1,1,1,40204401
40204418,65,1,1,1,40204401
40204419,65,1,1,1,40204401
40204420,65,1,1,1,40204401
40204501,1,340,340,1,40204501
40204502,2,340,340,1,40204501
40204503,58,307,307,1,40204501
40204504,60,307,307,1,40204501
40204505,102,721,721,1,40204501
40204506,26,1308,1308,1,40204501
40204507,62,777,777,1,40204501
40204508,7,388,388,1,40204501
40204509,65,486,486,1,40204501
40204510,70,450,450,1,40204501
40204511,87,181,181,1,40204501
40204512,89,181,181,1,40204501
40204513,65,1,1,1,40204501
40204514,65,1,1,1,40204501
40204515,65,1,1,1,40204501
40204516,65,1,1,1,40204501
40204517,65,1,1,1,40204501
40204518,65,1,1,1,40204501
40204519,65,1,1,1,40204501
40204520,65,1,1,1,40204501
40204601,1,646,646,1,40204601
40204602,2,646,646,1,40204601
40204603,58,583,583,1,40204601
40204604,60,583,583,1,40204601
40204605,102,1377,1377,1,40204601
40204606,26,2482,2482,1,40204601
40204607,62,864,864,1,40204601
40204608,7,432,432,1,40204601
40204609,65,540,540,1,40204601
40204610,70,600,600,1,40204601
40204611,87,200,200,1,40204601
40204612,89,200,200,1,40204601
40204613,65,1,1,1,40204601
40204614,65,1,1,1,40204601
40204615,65,1,1,1,40204601
40204616,65,1,1,1,40204601
40204617,65,1,1,1,40204601
40204618,65,1,1,1,40204601
40204619,65,1,1,1,40204601
40204620,65,1,1,1,40204601
40304201,1,13,13,1,40304201
40304202,2,13,13,1,40304201
40304203,58,13,13,1,40304201
40304204,60,13,13,1,40304201
40304205,102,22,22,1,40304201
40304206,26,57,57,1,40304201
40304207,62,114,114,1,40304201
40304208,7,57,57,1,40304201
40304209,65,71,71,1,40304201
40304210,70,90,90,1,40304201
40304211,87,30,30,1,40304201
40304212,89,30,30,1,40304201
40304213,65,1,1,1,40304201
40304214,65,1,1,1,40304201
40304215,65,1,1,1,40304201
40304216,65,1,1,1,40304201
40304217,65,1,1,1,40304201
40304218,65,1,1,1,40304201
40304219,65,1,1,1,40304201
40304220,65,1,1,1,40304201
40304301,1,38,38,1,40304301
40304302,2,38,38,1,40304301
40304303,58,35,35,1,40304301
40304304,60,35,35,1,40304301
40304305,102,74,74,1,40304301
40304306,26,150,150,1,40304301
40304307,62,224,224,1,40304301
40304308,7,112,112,1,40304301
40304309,65,140,140,1,40304301
40304310,70,150,150,1,40304301
40304311,87,55,55,1,40304301
40304312,89,55,55,1,40304301
40304313,65,1,1,1,40304301
40304314,65,1,1,1,40304301
40304315,65,1,1,1,40304301
40304316,65,1,1,1,40304301
40304317,65,1,1,1,40304301
40304318,65,1,1,1,40304301
40304319,65,1,1,1,40304301
40304320,65,1,1,1,40304301
40304401,1,125,125,1,40304401
40304402,2,125,125,1,40304401
40304403,58,114,114,1,40304401
40304404,60,114,114,1,40304401
40304405,102,260,260,1,40304401
40304406,26,484,484,1,40304401
40304407,62,446,446,1,40304401
40304408,7,223,223,1,40304401
40304409,65,279,279,1,40304401
40304410,70,300,300,1,40304401
40304411,87,105,105,1,40304401
40304412,89,105,105,1,40304401
40304413,65,1,1,1,40304401
40304414,65,1,1,1,40304401
40304415,65,1,1,1,40304401
40304416,65,1,1,1,40304401
40304417,65,1,1,1,40304401
40304418,65,1,1,1,40304401
40304419,65,1,1,1,40304401
40304420,65,1,1,1,40304401
40304501,1,340,340,1,40304501
40304502,2,340,340,1,40304501
40304503,58,307,307,1,40304501
40304504,60,307,307,1,40304501
40304505,102,721,721,1,40304501
40304506,26,1308,1308,1,40304501
40304507,62,777,777,1,40304501
40304508,7,388,388,1,40304501
40304509,65,486,486,1,40304501
40304510,70,450,450,1,40304501
40304511,87,181,181,1,40304501
40304512,89,181,181,1,40304501
40304513,65,1,1,1,40304501
40304514,65,1,1,1,40304501
40304515,65,1,1,1,40304501
40304516,65,1,1,1,40304501
40304517,65,1,1,1,40304501
40304518,65,1,1,1,40304501
40304519,65,1,1,1,40304501
40304520,65,1,1,1,40304501
40304601,1,646,646,1,40304601
40304602,2,646,646,1,40304601
40304603,58,583,583,1,40304601
40304604,60,583,583,1,40304601
40304605,102,1377,1377,1,40304601
40304606,26,2482,2482,1,40304601
40304607,62,864,864,1,40304601
40304608,7,432,432,1,40304601
40304609,65,540,540,1,40304601
40304610,70,600,600,1,40304601
40304611,87,200,200,1,40304601
40304612,89,200,200,1,40304601
40304613,65,1,1,1,40304601
40304614,65,1,1,1,40304601
40304615,65,1,1,1,40304601
40304616,65,1,1,1,40304601
40304617,65,1,1,1,40304601
40304618,65,1,1,1,40304601
40304619,65,1,1,1,40304601
40304620,65,1,1,1,40304601
50101201,21,40,40,1,50101201
50101202,22,40,40,1,50101201
50101203,58,13,13,1,50101201
50101204,60,13,13,1,50101201
50101205,51,15,15,1,50101201
50101206,67,15,15,1,50101201
50101207,101,9,9,1,50101201
50101208,26,30,30,1,50101201
50101209,40,1,1,1,50101201
50101210,99,47,47,1,50101201
50101211,52,7,7,1,50101201
50101212,87,30,30,1,50101201
50101213,89,30,30,1,50101201
50101214,65,1,1,1,50101201
50101215,65,1,1,1,50101201
50101216,65,1,1,1,50101201
50101217,65,1,1,1,50101201
50101218,65,1,1,1,50101201
50101219,65,1,1,1,50101201
50101220,65,1,1,1,50101201
50101301,21,105,105,1,50101301
50101302,22,105,105,1,50101301
50101303,58,35,35,1,50101301
50101304,60,35,35,1,50101301
50101305,51,56,56,1,50101301
50101306,67,56,56,1,50101301
50101307,101,31,31,1,50101301
50101308,26,80,80,1,50101301
50101309,40,1,1,1,50101301
50101310,99,93,93,1,50101301
50101311,52,11,11,1,50101301
50101312,87,55,55,1,50101301
50101313,89,55,55,1,50101301
50101314,65,1,1,1,50101301
50101315,65,1,1,1,50101301
50101316,65,1,1,1,50101301
50101317,65,1,1,1,50101301
50101318,65,1,1,1,50101301
50101319,65,1,1,1,50101301
50101320,65,1,1,1,50101301
50101401,21,338,338,1,50101401
50101402,22,338,338,1,50101401
50101403,58,114,114,1,50101401
50101404,60,114,114,1,50101401
50101405,51,201,201,1,50101401
50101406,67,201,201,1,50101401
50101407,101,110,110,1,50101401
50101408,26,256,256,1,50101401
50101409,40,3,3,1,50101401
50101410,99,186,186,1,50101401
50101411,52,19,19,1,50101401
50101412,87,105,105,1,50101401
50101413,89,105,105,1,50101401
50101414,65,1,1,1,50101401
50101415,65,1,1,1,50101401
50101416,65,1,1,1,50101401
50101417,65,1,1,1,50101401
50101418,65,1,1,1,50101401
50101419,65,1,1,1,50101401
50101420,65,1,1,1,50101401
50101501,21,914,914,1,50101501
50101502,22,914,914,1,50101501
50101503,58,307,307,1,50101501
50101504,60,307,307,1,50101501
50101505,51,561,561,1,50101501
50101506,67,561,561,1,50101501
50101507,101,304,304,1,50101501
50101508,26,692,692,1,50101501
50101509,40,8,8,1,50101501
50101510,99,324,324,1,50101501
50101511,52,31,31,1,50101501
50101512,87,181,181,1,50101501
50101513,89,181,181,1,50101501
50101514,65,1,1,1,50101501
50101515,65,1,1,1,50101501
50101516,65,1,1,1,50101501
50101517,65,1,1,1,50101501
50101518,65,1,1,1,50101501
50101519,65,1,1,1,50101501
50101520,65,1,1,1,50101501
50101601,21,1736,1736,1,50101601
50101602,22,1736,1736,1,50101601
50101603,58,583,583,1,50101601
50101604,60,583,583,1,50101601
50101605,51,1073,1073,1,50101601
50101606,67,1073,1073,1,50101601
50101607,101,581,581,1,50101601
50101608,26,1314,1314,1,50101601
50101609,40,15,15,1,50101601
50101610,99,360,360,1,50101601
50101611,52,35,35,1,50101601
50101612,87,200,200,1,50101601
50101613,89,200,200,1,50101601
50101614,65,1,1,1,50101601
50101615,65,1,1,1,50101601
50101616,65,1,1,1,50101601
50101617,65,1,1,1,50101601
50101618,65,1,1,1,50101601
50101619,65,1,1,1,50101601
50101620,65,1,1,1,50101601
50201201,21,40,40,1,50201201
50201202,22,40,40,1,50201201
50201203,58,13,13,1,50201201
50201204,60,13,13,1,50201201
50201205,51,15,15,1,50201201
50201206,67,15,15,1,50201201
50201207,101,9,9,1,50201201
50201208,26,30,30,1,50201201
50201209,40,1,1,1,50201201
50201210,99,47,47,1,50201201
50201211,52,7,7,1,50201201
50201212,87,30,30,1,50201201
50201213,89,30,30,1,50201201
50201214,65,1,1,1,50201201
50201215,65,1,1,1,50201201
50201216,65,1,1,1,50201201
50201217,65,1,1,1,50201201
50201218,65,1,1,1,50201201
50201219,65,1,1,1,50201201
