Difficulty,Level,Exp_C,Exp_B,Exp_A,Exp_S,Exp_SS,Exp_SSS,Adena_C,Adena_B,Adena_A,Adena_S,Adena_SS,Adena_SSS
2,281,7210,7220,7230,7240,7250,7260,7270,7280,7290,7300,7310,7320
2,282,7220,7230,7240,7250,7260,7270,7280,7290,7300,7310,7320,7330
2,283,7230,7240,7250,7260,7270,7280,7290,7300,7310,7320,7330,7340
2,284,7240,7250,7260,7270,7280,7290,7300,7310,7320,7330,7340,7350
2,285,7250,7260,7270,7280,7290,7300,7310,7320,7330,7340,7350,7360
2,286,7260,7270,7280,7290,7300,7310,7320,7330,7340,7350,7360,7370
2,287,7270,7280,7290,7300,7310,7320,7330,7340,7350,7360,7370,7380
2,288,7280,7290,7300,7310,7320,7330,7340,7350,7360,7370,7380,7390
2,289,7290,7300,7310,7320,7330,7340,7350,7360,7370,7380,7390,7400
2,290,7300,7310,7320,7330,7340,7350,7360,7370,7380,7390,7400,7410
2,291,7310,7320,7330,7340,7350,7360,7370,7380,7390,7400,7410,7420
2,292,7320,7330,7340,7350,7360,7370,7380,7390,7400,7410,7420,7430
2,293,7330,7340,7350,7360,7370,7380,7390,7400,7410,7420,7430,7440
2,294,7340,7350,7360,7370,7380,7390,7400,7410,7420,7430,7440,7450
2,295,7350,7360,7370,7380,7390,7400,7410,7420,7430,7440,7450,7460
2,296,7360,7370,7380,7390,7400,7410,7420,7430,7440,7450,7460,7470
2,297,7370,7380,7390,7400,7410,7420,7430,7440,7450,7460,7470,7480
2,298,7380,7390,7400,7410,7420,7430,7440,7450,7460,7470,7480,7490
2,299,7390,7400,7410,7420,7430,7440,7450,7460,7470,7480,7490,7500
2,300,7400,7410,7420,7430,7440,7450,7460,7470,7480,7490,7500,7510
2,301,7410,7420,7430,7440,7450,7460,7470,7480,7490,7500,7510,7520
2,302,7420,7430,7440,7450,7460,7470,7480,7490,7500,7510,7520,7530
2,303,7430,7440,7450,7460,7470,7480,7490,7500,7510,7520,7530,7540
2,304,7440,7450,7460,7470,7480,7490,7500,7510,7520,7530,7540,7550
2,305,7450,7460,7470,7480,7490,7500,7510,7520,7530,7540,7550,7560
2,306,7460,7470,7480,7490,7500,7510,7520,7530,7540,7550,7560,7570
2,307,7470,7480,7490,7500,7510,7520,7530,7540,7550,7560,7570,7580
2,308,7480,7490,7500,7510,7520,7530,7540,7550,7560,7570,7580,7590
2,309,7490,7500,7510,7520,7530,7540,7550,7560,7570,7580,7590,7600
2,310,7500,7510,7520,7530,7540,7550,7560,7570,7580,7590,7600,7610
2,311,7510,7520,7530,7540,7550,7560,7570,7580,7590,7600,7610,7620
2,312,7520,7530,7540,7550,7560,7570,7580,7590,7600,7610,7620,7630
2,313,7530,7540,7550,7560,7570,7580,7590,7600,7610,7620,7630,7640
2,314,7540,7550,7560,7570,7580,7590,7600,7610,7620,7630,7640,7650
2,315,7550,7560,7570,7580,7590,7600,7610,7620,7630,7640,7650,7660
2,316,7560,7570,7580,7590,7600,7610,7620,7630,7640,7650,7660,7670
2,317,7570,7580,7590,7600,7610,7620,7630,7640,7650,7660,7670,7680
2,318,7580,7590,7600,7610,7620,7630,7640,7650,7660,7670,7680,7690
2,319,7590,7600,7610,7620,7630,7640,7650,7660,7670,7680,7690,7700
2,320,7600,7610,7620,7630,7640,7650,7660,7670,7680,7690,7700,7710
2,321,7610,7620,7630,7640,7650,7660,7670,7680,7690,7700,7710,7720
2,322,7620,7630,7640,7650,7660,7670,7680,7690,7700,7710,7720,7730
2,323,7630,7640,7650,7660,7670,7680,7690,7700,7710,7720,7730,7740
2,324,7640,7650,7660,7670,7680,7690,7700,7710,7720,7730,7740,7750
2,325,7650,7660,7670,7680,7690,7700,7710,7720,7730,7740,7750,7760
2,326,7660,7670,7680,7690,7700,7710,7720,7730,7740,7750,7760,7770
2,327,7670,7680,7690,7700,7710,7720,7730,7740,7750,7760,7770,7780
2,328,7680,7690,7700,7710,7720,7730,7740,7750,7760,7770,7780,7790
2,329,7690,7700,7710,7720,7730,7740,7750,7760,7770,7780,7790,7800
2,330,7700,7710,7720,7730,7740,7750,7760,7770,7780,7790,7800,7810
2,331,7710,7720,7730,7740,7750,7760,7770,7780,7790,7800,7810,7820
2,332,7720,7730,7740,7750,7760,7770,7780,7790,7800,7810,7820,7830
2,333,7730,7740,7750,7760,7770,7780,7790,7800,7810,7820,7830,7840
2,334,7740,7750,7760,7770,7780,7790,7800,7810,7820,7830,7840,7850
2,335,7750,7760,7770,7780,7790,7800,7810,7820,7830,7840,7850,7860
2,336,7760,7770,7780,7790,7800,7810,7820,7830,7840,7850,7860,7870
2,337,7770,7780,7790,7800,7810,7820,7830,7840,7850,7860,7870,7880
2,338,7780,7790,7800,7810,7820,7830,7840,7850,7860,7870,7880,7890
2,339,7790,7800,7810,7820,7830,7840,7850,7860,7870,7880,7890,7900
2,340,7800,7810,7820,7830,7840,7850,7860,7870,7880,7890,7900,7910
2,341,7810,7820,7830,7840,7850,7860,7870,7880,7890,7900,7910,7920
2,342,7820,7830,7840,7850,7860,7870,7880,7890,7900,7910,7920,7930
2,343,7830,7840,7850,7860,7870,7880,7890,7900,7910,7920,7930,7940
2,344,7840,7850,7860,7870,7880,7890,7900,7910,7920,7930,7940,7950
2,345,7850,7860,7870,7880,7890,7900,7910,7920,7930,7940,7950,7960
2,346,7860,7870,7880,7890,7900,7910,7920,7930,7940,7950,7960,7970
2,347,7870,7880,7890,7900,7910,7920,7930,7940,7950,7960,7970,7980
2,348,7880,7890,7900,7910,7920,7930,7940,7950,7960,7970,7980,7990
2,349,7890,7900,7910,7920,7930,7940,7950,7960,7970,7980,7990,8000
2,350,7900,7910,7920,7930,7940,7950,7960,7970,7980,7990,8000,8010
2,351,7910,7920,7930,7940,7950,7960,7970,7980,7990,8000,8010,8020
2,352,7920,7930,7940,7950,7960,7970,7980,7990,8000,8010,8020,8030
2,353,7930,7940,7950,7960,7970,7980,7990,8000,8010,8020,8030,8040
2,354,7940,7950,7960,7970,7980,7990,8000,8010,8020,8030,8040,8050
2,355,7950,7960,7970,7980,7990,8000,8010,8020,8030,8040,8050,8060
2,356,7960,7970,7980,7990,8000,8010,8020,8030,8040,8050,8060,8070
2,357,7970,7980,7990,8000,8010,8020,8030,8040,8050,8060,8070,8080
2,358,7980,7990,8000,8010,8020,8030,8040,8050,8060,8070,8080,8090
2,359,7990,8000,8010,8020,8030,8040,8050,8060,8070,8080,8090,8100
2,360,8000,8010,8020,8030,8040,8050,8060,8070,8080,8090,8100,8110
2,361,8010,8020,8030,8040,8050,8060,8070,8080,8090,8100,8110,8120
2,362,8020,8030,8040,8050,8060,8070,8080,8090,8100,8110,8120,8130
2,363,8030,8040,8050,8060,8070,8080,8090,8100,8110,8120,8130,8140
2,364,8040,8050,8060,8070,8080,8090,8100,8110,8120,8130,8140,8150
2,365,8050,8060,8070,8080,8090,8100,8110,8120,8130,8140,8150,8160
2,366,8060,8070,8080,8090,8100,8110,8120,8130,8140,8150,8160,8170
2,367,8070,8080,8090,8100,8110,8120,8130,8140,8150,8160,8170,8180
2,368,8080,8090,8100,8110,8120,8130,8140,8150,8160,8170,8180,8190
2,369,8090,8100,8110,8120,8130,8140,8150,8160,8170,8180,8190,8200
2,370,8100,8110,8120,8130,8140,8150,8160,8170,8180,8190,8200,8210
2,371,8110,8120,8130,8140,8150,8160,8170,8180,8190,8200,8210,8220
2,372,8120,8130,8140,8150,8160,8170,8180,8190,8200,8210,8220,8230
2,373,8130,8140,8150,8160,8170,8180,8190,8200,8210,8220,8230,8240
2,374,8140,8150,8160,8170,8180,8190,8200,8210,8220,8230,8240,8250
2,375,8150,8160,8170,8180,8190,8200,8210,8220,8230,8240,8250,8260
2,376,8160,8170,8180,8190,8200,8210,8220,8230,8240,8250,8260,8270
2,377,8170,8180,8190,8200,8210,8220,8230,8240,8250,8260,8270,8280
2,378,8180,8190,8200,8210,8220,8230,8240,8250,8260,8270,8280,8290
2,379,8190,8200,8210,8220,8230,8240,8250,8260,8270,8280,8290,8300
2,380,8200,8210,8220,8230,8240,8250,8260,8270,8280,8290,8300,8310
2,381,8210,8220,8230,8240,8250,8260,8270,8280,8290,8300,8310,8320
2,382,8220,8230,8240,8250,8260,8270,8280,8290,8300,8310,8320,8330
2,383,8230,8240,8250,8260,8270,8280,8290,8300,8310,8320,8330,8340
2,384,8240,8250,8260,8270,8280,8290,8300,8310,8320,8330,8340,8350
2,385,8250,8260,8270,8280,8290,8300,8310,8320,8330,8340,8350,8360
2,386,8260,8270,8280,8290,8300,8310,8320,8330,8340,8350,8360,8370
2,387,8270,8280,8290,8300,8310,8320,8330,8340,8350,8360,8370,8380
2,388,8280,8290,8300,8310,8320,8330,8340,8350,8360,8370,8380,8390
2,389,8290,8300,8310,8320,8330,8340,8350,8360,8370,8380,8390,8400
2,390,8300,8310,8320,8330,8340,8350,8360,8370,8380,8390,8400,8410
2,391,8310,8320,8330,8340,8350,8360,8370,8380,8390,8400,8410,8420
2,392,8320,8330,8340,8350,8360,8370,8380,8390,8400,8410,8420,8430
2,393,8330,8340,8350,8360,8370,8380,8390,8400,8410,8420,8430,8440
2,394,8340,8350,8360,8370,8380,8390,8400,8410,8420,8430,8440,8450
2,395,8350,8360,8370,8380,8390,8400,8410,8420,8430,8440,8450,8460
2,396,8360,8370,8380,8390,8400,8410,8420,8430,8440,8450,8460,8470
2,397,8370,8380,8390,8400,8410,8420,8430,8440,8450,8460,8470,8480
2,398,8380,8390,8400,8410,8420,8430,8440,8450,8460,8470,8480,8490
2,399,8390,8400,8410,8420,8430,8440,8450,8460,8470,8480,8490,8500
2,400,8400,8410,8420,8430,8440,8450,8460,8470,8480,8490,8500,8510
2,401,8410,8420,8430,8440,8450,8460,8470,8480,8490,8500,8510,8520
2,402,8420,8430,8440,8450,8460,8470,8480,8490,8500,8510,8520,8530
2,403,8430,8440,8450,8460,8470,8480,8490,8500,8510,8520,8530,8540
2,404,8440,8450,8460,8470,8480,8490,8500,8510,8520,8530,8540,8550
2,405,8450,8460,8470,8480,8490,8500,8510,8520,8530,8540,8550,8560
2,406,8460,8470,8480,8490,8500,8510,8520,8530,8540,8550,8560,8570
2,407,8470,8480,8490,8500,8510,8520,8530,8540,8550,8560,8570,8580
2,408,8480,8490,8500,8510,8520,8530,8540,8550,8560,8570,8580,8590
2,409,8490,8500,8510,8520,8530,8540,8550,8560,8570,8580,8590,8600
2,410,8500,8510,8520,8530,8540,8550,8560,8570,8580,8590,8600,8610
2,411,8510,8520,8530,8540,8550,8560,8570,8580,8590,8600,8610,8620
2,412,8520,8530,8540,8550,8560,8570,8580,8590,8600,8610,8620,8630
2,413,8530,8540,8550,8560,8570,8580,8590,8600,8610,8620,8630,8640
2,414,8540,8550,8560,8570,8580,8590,8600,8610,8620,8630,8640,8650
2,415,8550,8560,8570,8580,8590,8600,8610,8620,8630,8640,8650,8660
2,416,8560,8570,8580,8590,8600,8610,8620,8630,8640,8650,8660,8670
2,417,8570,8580,8590,8600,8610,8620,8630,8640,8650,8660,8670,8680
2,418,8580,8590,8600,8610,8620,8630,8640,8650,8660,8670,8680,8690
2,419,8590,8600,8610,8620,8630,8640,8650,8660,8670,8680,8690,8700
2,420,8600,8610,8620,8630,8640,8650,8660,8670,8680,8690,8700,8710
2,421,8610,8620,8630,8640,8650,8660,8670,8680,8690,8700,8710,8720
2,422,8620,8630,8640,8650,8660,8670,8680,8690,8700,8710,8720,8730
2,423,8630,8640,8650,8660,8670,8680,8690,8700,8710,8720,8730,8740
2,424,8640,8650,8660,8670,8680,8690,8700,8710,8720,8730,8740,8750
2,425,8650,8660,8670,8680,8690,8700,8710,8720,8730,8740,8750,8760
2,426,8660,8670,8680,8690,8700,8710,8720,8730,8740,8750,8760,8770
2,427,8670,8680,8690,8700,8710,8720,8730,8740,8750,8760,8770,8780
2,428,8680,8690,8700,8710,8720,8730,8740,8750,8760,8770,8780,8790
2,429,8690,8700,8710,8720,8730,8740,8750,8760,8770,8780,8790,8800
2,430,8700,8710,8720,8730,8740,8750,8760,8770,8780,8790,8800,8810
2,431,8710,8720,8730,8740,8750,8760,8770,8780,8790,8800,8810,8820
2,432,8720,8730,8740,8750,8760,8770,8780,8790,8800,8810,8820,8830
2,433,8730,8740,8750,8760,8770,8780,8790,8800,8810,8820,8830,8840
2,434,8740,8750,8760,8770,8780,8790,8800,8810,8820,8830,8840,8850
2,435,8750,8760,8770,8780,8790,8800,8810,8820,8830,8840,8850,8860
2,436,8760,8770,8780,8790,8800,8810,8820,8830,8840,8850,8860,8870
2,437,8770,8780,8790,8800,8810,8820,8830,8840,8850,8860,8870,8880
2,438,8780,8790,8800,8810,8820,8830,8840,8850,8860,8870,8880,8890
2,439,8790,8800,8810,8820,8830,8840,8850,8860,8870,8880,8890,8900
2,440,8800,8810,8820,8830,8840,8850,8860,8870,8880,8890,8900,8910
3,1,8810,8820,8830,8840,8850,8860,8870,8880,8890,8900,8910,8920
3,2,8820,8830,8840,8850,8860,8870,8880,8890,8900,8910,8920,8930
3,3,8830,8840,8850,8860,8870,8880,8890,8900,8910,8920,8930,8940
3,4,8840,8850,8860,8870,8880,8890,8900,8910,8920,8930,8940,8950
3,5,8850,8860,8870,8880,8890,8900,8910,8920,8930,8940,8950,8960
3,6,8860,8870,8880,8890,8900,8910,8920,8930,8940,8950,8960,8970
3,7,8870,8880,8890,8900,8910,8920,8930,8940,8950,8960,8970,8980
3,8,8880,8890,8900,8910,8920,8930,8940,8950,8960,8970,8980,8990
3,9,8890,8900,8910,8920,8930,8940,8950,8960,8970,8980,8990,9000
3,10,8900,8910,8920,8930,8940,8950,8960,8970,8980,8990,9000,9010
3,11,8910,8920,8930,8940,8950,8960,8970,8980,8990,9000,9010,9020
3,12,8920,8930,8940,8950,8960,8970,8980,8990,9000,9010,9020,9030
3,13,8930,8940,8950,8960,8970,8980,8990,9000,9010,9020,9030,9040
3,14,8940,8950,8960,8970,8980,8990,9000,9010,9020,9030,9040,9050
3,15,8950,8960,8970,8980,8990,9000,9010,9020,9030,9040,9050,9060
3,16,8960,8970,8980,8990,9000,9010,9020,9030,9040,9050,9060,9070
3,17,8970,8980,8990,9000,9010,9020,9030,9040,9050,9060,9070,9080
3,18,8980,8990,9000,9010,9020,9030,9040,9050,9060,9070,9080,9090
3,19,8990,9000,9010,9020,9030,9040,9050,9060,9070,9080,9090,9100
3,20,9000,9010,9020,9030,9040,9050,9060,9070,9080,9090,9100,9110
3,21,9010,9020,9030,9040,9050,9060,9070,9080,9090,9100,9110,9120
3,22,9020,9030,9040,9050,9060,9070,9080,9090,9100,9110,9120,9130
3,23,9030,9040,9050,9060,9070,9080,9090,9100,9110,9120,9130,9140
3,24,9040,9050,9060,9070,9080,9090,9100,9110,9120,9130,9140,9150
3,25,9050,9060,9070,9080,9090,9100,9110,9120,9130,9140,9150,9160
3,26,9060,9070,9080,9090,9100,9110,9120,9130,9140,9150,9160,9170
3,27,9070,9080,9090,9100,9110,9120,9130,9140,9150,9160,9170,9180
3,28,9080,9090,9100,9110,9120,9130,9140,9150,9160,9170,9180,9190
3,29,9090,9100,9110,9120,9130,9140,9150,9160,9170,9180,9190,9200
3,30,9100,9110,9120,9130,9140,9150,9160,9170,9180,9190,9200,9210
3,31,9110,9120,9130,9140,9150,9160,9170,9180,9190,9200,9210,9220
3,32,9120,9130,9140,9150,9160,9170,9180,9190,9200,9210,9220,9230
3,33,9130,9140,9150,9160,9170,9180,9190,9200,9210,9220,9230,9240
3,34,9140,9150,9160,9170,9180,9190,9200,9210,9220,9230,9240,9250
3,35,9150,9160,9170,9180,9190,9200,9210,9220,9230,9240,9250,9260
3,36,9160,9170,9180,9190,9200,9210,9220,9230,9240,9250,9260,9270
3,37,9170,9180,9190,9200,9210,9220,9230,9240,9250,9260,9270,9280
3,38,9180,9190,9200,9210,9220,9230,9240,9250,9260,9270,9280,9290
3,39,9190,9200,9210,9220,9230,9240,9250,9260,9270,9280,9290,9300
3,40,9200,9210,9220,9230,9240,9250,9260,9270,9280,9290,9300,9310
3,41,9210,9220,9230,9240,9250,9260,9270,9280,9290,9300,9310,9320
3,42,9220,9230,9240,9250,9260,9270,9280,9290,9300,9310,9320,9330
3,43,9230,9240,9250,9260,9270,9280,9290,9300,9310,9320,9330,9340
3,44,9240,9250,9260,9270,9280,9290,9300,9310,9320,9330,9340,9350
3,45,9250,9260,9270,9280,9290,9300,9310,9320,9330,9340,9350,9360
3,46,9260,9270,9280,9290,9300,9310,9320,9330,9340,9350,9360,9370
3,47,9270,9280,9290,9300,9310,9320,9330,9340,9350,9360,9370,9380
3,48,9280,9290,9300,9310,9320,9330,9340,9350,9360,9370,9380,9390
3,49,9290,9300,9310,9320,9330,9340,9350,9360,9370,9380,9390,9400
3,50,9300,9310,9320,9330,9340,9350,9360,9370,9380,9390,9400,9410
3,51,9310,9320,9330,9340,9350,9360,9370,9380,9390,9400,9410,9420
3,52,9320,9330,9340,9350,9360,9370,9380,9390,9400,9410,9420,9430
3,53,9330,9340,9350,9360,9370,9380,9390,9400,9410,9420,9430,9440
3,54,9340,9350,9360,9370,9380,9390,9400,9410,9420,9430,9440,9450
3,55,9350,9360,9370,9380,9390,9400,9410,9420,9430,9440,9450,9460
3,56,9360,9370,9380,9390,9400,9410,9420,9430,9440,9450,9460,9470
3,57,9370,9380,9390,9400,9410,9420,9430,9440,9450,9460,9470,9480
3,58,9380,9390,9400,9410,9420,9430,9440,9450,9460,9470,9480,9490
3,59,9390,9400,9410,9420,9430,9440,9450,9460,9470,9480,9490,9500
3,60,9400,9410,9420,9430,9440,9450,9460,9470,9480,9490,9500,9510
3,61,9410,9420,9430,9440,9450,9460,9470,9480,9490,9500,9510,9520
3,62,9420,9430,9440,9450,9460,9470,9480,9490,9500,9510,9520,9530
3,63,9430,9440,9450,9460,9470,9480,9490,9500,9510,9520,9530,9540
3,64,9440,9450,9460,9470,9480,9490,9500,9510,9520,9530,9540,9550
3,65,9450,9460,9470,9480,9490,9500,9510,9520,9530,9540,9550,9560
3,66,9460,9470,9480,9490,9500,9510,9520,9530,9540,9550,9560,9570
3,67,9470,9480,9490,9500,9510,9520,9530,9540,9550,9560,9570,9580
3,68,9480,9490,9500,9510,9520,9530,9540,9550,9560,9570,9580,9590
3,69,9490,9500,9510,9520,9530,9540,9550,9560,9570,9580,9590,9600
3,70,9500,9510,9520,9530,9540,9550,9560,9570,9580,9590,9600,9610
3,71,9510,9520,9530,9540,9550,9560,9570,9580,9590,9600,9610,9620
3,72,9520,9530,9540,9550,9560,9570,9580,9590,9600,9610,9620,9630
3,73,9530,9540,9550,9560,9570,9580,9590,9600,9610,9620,9630,9640
3,74,9540,9550,9560,9570,9580,9590,9600,9610,9620,9630,9640,9650
3,75,9550,9560,9570,9580,9590,9600,9610,9620,9630,9640,9650,9660
3,76,9560,9570,9580,9590,9600,9610,9620,9630,9640,9650,9660,9670
3,77,9570,9580,9590,9600,9610,9620,9630,9640,9650,9660,9670,9680
3,78,9580,9590,9600,9610,9620,9630,9640,9650,9660,9670,9680,9690
3,79,9590,9600,9610,9620,9630,9640,9650,9660,9670,9680,9690,9700
3,80,9600,9610,9620,9630,9640,9650,9660,9670,9680,9690,9700,9710
3,81,9610,9620,9630,9640,9650,9660,9670,9680,9690,9700,9710,9720
3,82,9620,9630,9640,9650,9660,9670,9680,9690,9700,9710,9720,9730
3,83,9630,9640,9650,9660,9670,9680,9690,9700,9710,9720,9730,9740
3,84,9640,9650,9660,9670,9680,9690,9700,9710,9720,9730,9740,9750
3,85,9650,9660,9670,9680,9690,9700,9710,9720,9730,9740,9750,9760
3,86,9660,9670,9680,9690,9700,9710,9720,9730,9740,9750,9760,9770
3,87,9670,9680,9690,9700,9710,9720,9730,9740,9750,9760,9770,9780
3,88,9680,9690,9700,9710,9720,9730,9740,9750,9760,9770,9780,9790
3,89,9690,9700,9710,9720,9730,9740,9750,9760,9770,9780,9790,9800
3,90,9700,9710,9720,9730,9740,9750,9760,9770,9780,9790,9800,9810
3,91,9710,9720,9730,9740,9750,9760,9770,9780,9790,9800,9810,9820
3,92,9720,9730,9740,9750,9760,9770,9780,9790,9800,9810,9820,9830
3,93,9730,9740,9750,9760,9770,9780,9790,9800,9810,9820,9830,9840
3,94,9740,9750,9760,9770,9780,9790,9800,9810,9820,9830,9840,9850
3,95,9750,9760,9770,9780,9790,9800,9810,9820,9830,9840,9850,9860
3,96,9760,9770,9780,9790,9800,9810,9820,9830,9840,9850,9860,9870
3,97,9770,9780,9790,9800,9810,9820,9830,9840,9850,9860,9870,9880
3,98,9780,9790,9800,9810,9820,9830,9840,9850,9860,9870,9880,9890
3,99,9790,9800,9810,9820,9830,9840,9850,9860,9870,9880,9890,9900
3,100,9800,9810,9820,9830,9840,9850,9860,9870,9880,9890,9900,9910
3,101,9810,9820,9830,9840,9850,9860,9870,9880,9890,9900,9910,9920
3,102,9820,9830,9840,9850,9860,9870,9880,9890,9900,9910,9920,9930
3,103,9830,9840,9850,9860,9870,9880,9890,9900,9910,9920,9930,9940
3,104,9840,9850,9860,9870,9880,9890,9900,9910,9920,9930,9940,9950
3,105,9850,9860,9870,9880,9890,9900,9910,9920,9930,9940,9950,9960
3,106,9860,9870,9880,9890,9900,9910,9920,9930,9940,9950,9960,9970
3,107,9870,9880,9890,9900,9910,9920,9930,9940,9950,9960,9970,9980
3,108,9880,9890,9900,9910,9920,9930,9940,9950,9960,9970,9980,9990
3,109,9890,9900,9910,9920,9930,9940,9950,9960,9970,9980,9990,10000
3,110,9900,9910,9920,9930,9940,9950,9960,9970,9980,9990,10000,10010
3,111,9910,9920,9930,9940,9950,9960,9970,9980,9990,10000,10010,10020
3,112,9920,9930,9940,9950,9960,9970,9980,9990,10000,10010,10020,10030
3,113,9930,9940,9950,9960,9970,9980,9990,10000,10010,10020,10030,10040
3,114,9940,9950,9960,9970,9980,9990,10000,10010,10020,10030,10040,10050
3,115,9950,9960,9970,9980,9990,10000,10010,10020,10030,10040,10050,10060
3,116,9960,9970,9980,9990,10000,10010,10020,10030,10040,10050,10060,10070
3,117,9970,9980,9990,10000,10010,10020,10030,10040,10050,10060,10070,10080
3,118,9980,9990,10000,10010,10020,10030,10040,10050,10060,10070,10080,10090
3,119,9990,10000,10010,10020,10030,10040,10050,10060,10070,10080,10090,10100
3,120,10000,10010,10020,10030,10040,10050,10060,10070,10080,10090,10100,10110
3,121,10010,10020,10030,10040,10050,10060,10070,10080,10090,10100,10110,10120
3,122,10020,10030,10040,10050,10060,10070,10080,10090,10100,10110,10120,10130
3,123,10030,10040,10050,10060,10070,10080,10090,10100,10110,10120,10130,10140
3,124,10040,10050,10060,10070,10080,10090,10100,10110,10120,10130,10140,10150
3,125,10050,10060,10070,10080,10090,10100,10110,10120,10130,10140,10150,10160
3,126,10060,10070,10080,10090,10100,10110,10120,10130,10140,10150,10160,10170
3,127,10070,10080,10090,10100,10110,10120,10130,10140,10150,10160,10170,10180
3,128,10080,10090,10100,10110,10120,10130,10140,10150,10160,10170,10180,10190
3,129,10090,10100,10110,10120,10130,10140,10150,10160,10170,10180,10190,10200
3,130,10100,10110,10120,10130,10140,10150,10160,10170,10180,10190,10200,10210
3,131,10110,10120,10130,10140,10150,10160,10170,10180,10190,10200,10210,10220
3,132,10120,10130,10140,10150,10160,10170,10180,10190,10200,10210,10220,10230
3,133,10130,10140,10150,10160,10170,10180,10190,10200,10210,10220,10230,10240
3,134,10140,10150,10160,10170,10180,10190,10200,10210,10220,10230,10240,10250
3,135,10150,10160,10170,10180,10190,10200,10210,10220,10230,10240,10250,10260
3,136,10160,10170,10180,10190,10200,10210,10220,10230,10240,10250,10260,10270
3,137,10170,10180,10190,10200,10210,10220,10230,10240,10250,10260,10270,10280
3,138,10180,10190,10200,10210,10220,10230,10240,10250,10260,10270,10280,10290
3,139,10190,10200,10210,10220,10230,10240,10250,10260,10270,10280,10290,10300
3,140,10200,10210,10220,10230,10240,10250,10260,10270,10280,10290,10300,10310
3,141,10210,10220,10230,10240,10250,10260,10270,10280,10290,10300,10310,10320
3,142,10220,10230,10240,10250,10260,10270,10280,10290,10300,10310,10320,10330
3,143,10230,10240,10250,10260,10270,10280,10290,10300,10310,10320,10330,10340
3,144,10240,10250,10260,10270,10280,10290,10300,10310,10320,10330,10340,10350
3,145,10250,10260,10270,10280,10290,10300,10310,10320,10330,10340,10350,10360
3,146,10260,10270,10280,10290,10300,10310,10320,10330,10340,10350,10360,10370
3,147,10270,10280,10290,10300,10310,10320,10330,10340,10350,10360,10370,10380
3,148,10280,10290,10300,10310,10320,10330,10340,10350,10360,10370,10380,10390
3,149,10290,10300,10310,10320,10330,10340,10350,10360,10370,10380,10390,10400
3,150,10300,10310,10320,10330,10340,10350,10360,10370,10380,10390,10400,10410
3,151,10310,10320,10330,10340,10350,10360,10370,10380,10390,10400,10410,10420
3,152,10320,10330,10340,10350,10360,10370,10380,10390,10400,10410,10420,10430
3,153,10330,10340,10350,10360,10370,10380,10390,10400,10410,10420,10430,10440
3,154,10340,10350,10360,10370,10380,10390,10400,10410,10420,10430,10440,10450
3,155,10350,10360,10370,10380,10390,10400,10410,10420,10430,10440,10450,10460
3,156,10360,10370,10380,10390,10400,10410,10420,10430,10440,10450,10460,10470
3,157,10370,10380,10390,10400,10410,10420,10430,10440,10450,10460,10470,10480
3,158,10380,10390,10400,10410,10420,10430,10440,10450,10460,10470,10480,10490
3,159,10390,10400,10410,10420,10430,10440,10450,10460,10470,10480,10490,10500
3,160,10400,10410,10420,10430,10440,10450,10460,10470,10480,10490,10500,10510
3,161,10410,10420,10430,10440,10450,10460,10470,10480,10490,10500,10510,10520
3,162,10420,10430,10440,10450,10460,10470,10480,10490,10500,10510,10520,10530
3,163,10430,10440,10450,10460,10470,10480,10490,10500,10510,10520,10530,10540
3,164,10440,10450,10460,10470,10480,10490,10500,10510,10520,10530,10540,10550
3,165,10450,10460,10470,10480,10490,10500,10510,10520,10530,10540,10550,10560
3,166,10460,10470,10480,10490,10500,10510,10520,10530,10540,10550,10560,10570
3,167,10470,10480,10490,10500,10510,10520,10530,10540,10550,10560,10570,10580
3,168,10480,10490,10500,10510,10520,10530,10540,10550,10560,10570,10580,10590
3,169,10490,10500,10510,10520,10530,10540,10550,10560,10570,10580,10590,10600
3,170,10500,10510,10520,10530,10540,10550,10560,10570,10580,10590,10600,10610
3,171,10510,10520,10530,10540,10550,10560,10570,10580,10590,10600,10610,10620
3,172,10520,10530,10540,10550,10560,10570,10580,10590,10600,10610,10620,10630
3,173,10530,10540,10550,10560,10570,10580,10590,10600,10610,10620,10630,10640
3,174,10540,10550,10560,10570,10580,10590,10600,10610,10620,10630,10640,10650
3,175,10550,10560,10570,10580,10590,10600,10610,10620,10630,10640,10650,10660
3,176,10560,10570,10580,10590,10600,10610,10620,10630,10640,10650,10660,10670
3,177,10570,10580,10590,10600,10610,10620,10630,10640,10650,10660,10670,10680
3,178,10580,10590,10600,10610,10620,10630,10640,10650,10660,10670,10680,10690
3,179,10590,10600,10610,10620,10630,10640,10650,10660,10670,10680,10690,10700
3,180,10600,10610,10620,10630,10640,10650,10660,10670,10680,10690,10700,10710
3,181,10610,10620,10630,10640,10650,10660,10670,10680,10690,10700,10710,10720
3,182,10620,10630,10640,10650,10660,10670,10680,10690,10700,10710,10720,10730
3,183,10630,10640,10650,10660,10670,10680,10690,10700,10710,10720,10730,10740
3,184,10640,10650,10660,10670,10680,10690,10700,10710,10720,10730,10740,10750
3,185,10650,10660,10670,10680,10690,10700,10710,10720,10730,10740,10750,10760
3,186,10660,10670,10680,10690,10700,10710,10720,10730,10740,10750,10760,10770
3,187,10670,10680,10690,10700,10710,10720,10730,10740,10750,10760,10770,10780
