Key,WarningSoundPlay
PROMOTION_ITESELECT,0
PROMOTION_RESULT,0
PROMOTION_SCROLL,0
PURCHASE_LOUDSPEAKER,0
PURCHASE_REWARD_GET,0
PVP,0
PVP_BATTLE_LOG,0
PVP_CURRENT_RANK,0
PVP_DAILY_HONOR_POINT,0
PVP_DETAIL_VIEW,0
PVP_ENTER_NOT_ENOUGH_LEVEL,1
PVP_GIVE_UP,0
PVP_GIVE_UP_POPUP,0
PVP_HONOR_POINT,0
PVP_HONOR_POINT_REWARD,0
PVP_HONOR_POINT_REWARD_DESC,0
PVP_HONOR_RANK,0
PVP_LOG,0
PVP_MY_HONOR_POINT,0
PVP_MY_RANK,0
PVP_NEED_NEXT_RANK_POINT,0
PVP_NEXT_HONOR_POINT,0
PVP_NEXT_RANK,0
PVP_RANK,0
PVP_RANK_NAME,0
PVP_RANK_REWARD_DESC,0
PVP_RANKER_LIST,0
PVP_RANKING_DEGRADATION,0
PVP_SEASON_END,0
PVP_SELECT_TARGET,0
PVP_START,0
PVP_STRAIGHT_VICTORY,0
PVP_STRAIGHT_VICTORY_LOG,0
PVP_TITLE,0
PVP_COUNT_CASH,0
Q_CHARACTER_DELETE_CHECK,0
Q_INVENTORY_DECOMPOSITION_CHECK,0
Q_INVENTORY_SALE_CHECK,0
Q_PARTY_EXPEL_CHECK,0
Q_PARTY_JOIN,0
Q_PARTY_JOIN_ACCEPTANCE_REQUEST,0
Q_PARTY_MOVE_SPOT,0
Q_PARTY_MUSTER,0
Q_WORLD_MOVE_CHECK,0
QUEST_BONUS_REWARD,0
QUEST_BONUS_REWARD_LIST,0
QUEST_COMPLETE,0
QUEST_CONTINUE,0
QUEST_COMPLETED_ALL,0
QUEST_EXP,0
QUEST_FAIL,1
QUEST_FAIL_DEAD,1
QUEST_FAIL_TIME_OVER,0
QUEST_FAILED_REASON_AREA_LEFT,0
QUEST_FAILED_ESCORT,1
QUEST_FORCE_ACCEPT,0
QUEST_GIVE_UP,0
QUEST_GOT_MISSION_REWARD,0
QUEST_MAP,0
QUEST_MISSION,0
QUEST_MISSION_CONDITION,0
QUEST_MISSION_REWARD_ITEM,0
QUEST_MISSION_REWARD_STAT,0
QUEST_MOVE_TO_SPOT,0
QUEST_NEXT_QUEST,0
QUEST_NOT_AVAILABLE,1
QUEST_CANT_AVAILABLE,0
QUEST_NOT_ENOUGH_LEVEL,1
QUEST_PAST_TIME,0
QUEST_PROGRESS_REMAIN,0
QUEST_PROGRESS_RESET,0
QUEST_REMAIN_TIME,0
QUEST_RETRY,0
QUEST_RETURN_TO_NPC,0
QUEST_TOUCH_HERE,0
QUEST_REVIVE,0
QUEST_REVIVE_DESC,0
QUEST_SPOT_CLEAR,0
QUEST_SPOT_NUMBER,0
QUEST_SPOT_REVIVE_DESC,0
QUEST_STAR_ACCUMULATED,0
QUEST_START,0
QUEST_STATE_COMPLETABLE,0
QUEST_STATE_COMPLETED,0
QUEST_STATE_PROGRESSING,0
QUEST_TARGET,0
QUEST_TASK_COMPLETE,0
QUEST_UNABLE_TO_OPEN_MAP_IN,1
QUEST_UNABLE_TO_TELEPORT_IN_DUNGEON,1
QUEST_WILL_BE_ABANDONED,0
QUEST_WORLD_ENTER,0
QUEST_WORLD_MAP_SHOW_GUILD,0
QUEST_WORLD_PROGRESS,0
QUEST_WORLD_REWARD,0
QUEST_TYPE_MAIN,0
QUEST_TYPE_SPECIAL,0
QUEST_TYPE_SUB,0
QUEST_TYPE_DAILY,0
QUEST_TYPE_WEEKLY,0
QUEST_TYPE_DUNGEON,0
QUEST_TYPE_TRANSFER,0
QUEST_TYPE_GUILD,0
QUEST_TYPE_AGIT,0
QUEST_TYPE_VEHICLE,0
RACE_SELECT_LABEL,0
RANKING_ERROE_INVALID_PAGE,1
RANKING_ERROR_INVALIDINFOID,1
RANKING_ERROR_NO_DATA,1
RANKING_TITLE,0
RECOMMENDED_VALUE_OVER,0
RECOMMENDED_VALUE_UNDER,0
REST_REWARD_HELP_MESSAGE,0
REVIVE_QUEST_GIVE_UP,0
REWARD_COLLECT,0
REWARD_SUCCESS,0
RUNE,0
RUNE_CARVING_REQUIRE_LEVEL,0
RUNE_FAILED_TO_LEVEL_UP,0
RUNE_GUIDE,0
RUNE_INVALID_RUNE_INFO,1
RUNE_NO_EFFECT,0
RUNE_NOT_ENOUGH_RUNE_PIECES,1
SERVER_RECENT,0
SERVER_RECOMMEND,0
SERVER_STATE_BUSY,0
SERVER_STATE_FULL,0
SERVER_STATE_IDLE,0
SERVER_STATE_INSPECT,0
SERVERSELECT,0
SERVERSELECTPOPUP_STATIC_RECENT_SERVER,0
SHOP,0
SHOP_CHARGE_ACCRUED,0
SHOP_CHARGE_DAILY,0
SHOP_CHARGE_DAILY_DESC,0
SHOP_CHARGE_TOTAL,0
SHOP_CHARGE_TOTAL_DESC,0
SHOP_CONSUME_ACCRUED,0
SHOP_CONSUME_DAILY,0
SHOP_CONSUME_DAILY_DESC,0
SHOP_CONSUME_TOTAL,0
SHOP_CONSUME_TOTAL_DESC,0
SHOP_EVENTL_PERIOD,0
SHOP_FREE,0
SHOP_FREE_AFTER,0
SHOP_FREE_AFTER_PURCHASED_COUNT,0
SHOP_MONTHE_DAY,0
SHOP_MOVE_TO_SHOP,0
SHOP_NOBUY_LIMITED,1
SHOP_NOBUY_LIMITED_DAILY,1
SHOP_NOBUY_LIMITED_MONTHLY,1
SHOP_NOBUY_LIMITED_NONE,1
SHOP_NOBUY_LIMITED_PERIOD,1
SHOP_NOBUY_LIMITED_WEEKLY,1
SHOP_NOBUY_LIMITED_DAILYBENEFIT,1
SHOP_NOBUY_LIMITED_ANNUITY,1
SHOP_NOT_ENOUGH_ASSET,1
SHOP_NOT_FULL_ASSET,1
SHOP_PER_DAY,0
SHOP_PURCHASED_COUNT,0
SHOP_PURCHASED_REMAIN_COUNT,0
SHOP_REMAIN_DAY,0
SHOP_REMAIN_DIAMOND,0
SHOP_REWARD_INIT,0
SHOP_SELL_PERIOD,0
SHOP_TOPAZ_REWARD_DESC,0
SHOP_SOLDOUT,0
SIEGE_LEAVE_CONFIRM,1
SIEGE_STATE_BIDDING,0
SIEGE_STATE_DURING,0
SIEGE_STATE_FINISHED,0
SIEGE_STATE_START_WATING,0
SIEGE_STATE_WAITING_BID_START,0
SIEGEWAR_ATTACKER_RETREAT,0
SIEGEWAR_ATTACKER_WIN,0
SIEGEWAR_DEFENDER_WIN,0
SIEGEWAR_DESTROYED,0
SIEGEWAR_EVENT_ALTAR,0
FREESIEGE_EVENT_ALTAR,0
SIEGEWAR_EVENT_ALTAR_ACTIVE,0
SIEGEWAR_EVENT_ALTAR_START,0
SIEGEWAR_EVENT_HOLY_ARTIFACT_CANCEL,0
SIEGEWAR_EVENT_HOLY_ARTIFACT_ING,0
SIEGEWAR_EVENT_HOLY_ARTIFACT_START,0
SIEGEWAR_EVENT_PLAYER_PROMOTE,0
FREESIEGE_EVENT_ALTAR_START,0
FREESIEGE_EVENT_HOLY_ARTIFACT_CANCEL,0
FREESIEGE_EVENT_HOLY_ARTIFACT_ING,0
FREESIEGE_EVENT_HOLY_ARTIFACT_START,0
FREESIEGE_EVENT_PLAYER_PROMOTE,0
SIEGEWAR_GUARD_TOWER_OCCUPIED,0
SIEGEWAR_LOSE,0
SIEGEWAR_OFFENSE_TOWER_DESTROYED,0
SKILL,0
SKILL_ACTIVE,0
SKILL_ALREADY_EQUIPPED,0
SKILL_MAX_LEVEL_DESC,0
SKILL_DESC_BUFF_ATKPOW,0
SKILL_DESC_BUFF_CRITICAL_DAMAGE_MUL,0
SKILL_DESC_BUFF_CRITICAL_RATE,0
SKILL_DESC_BUFF_DEFPOW,0
SKILL_DESC_BUFF_DODGE_RATE,0
SKILL_DESC_BUFF_HIT_RATE,0
SKILL_DESC_BUFF_MAPHP,0
SKILL_DESC_BUFF_MAPMP,0
SKILL_DESC_BUFF_MOVESPEED_MUL,0
SKILL_DRAG_DESC,0
SKILL_EQUIP_ONLY_ACTIVE,0
SKILL_IMMUNE,0
SKILL_INVALID_WEAPON,1
SKILL_MISS,0
SKILL_NO_SKILL_BOOK,1
SKILL_NORMAL,0
SKILL_NOT_ENOUGH_MP,1
SKILL_NOT_EQUIPPED,1
SKILL_NOT_ENOUGH_HP,1
SKILL_NOT_YET_USABLE,1
SKILL_PASSIVE,0
SKILL_POINT,0
SKILL_REQUIRE_EQUIP_WEAPON,1
SKILL_RESIST,0
SKILL_SELECT_SLOT,0
SKILL_UNIQUE,0
SKILL_UNIQUE_LEVEL_UP_GUIDE,0
SKILL_INVALID_SLOT,1
SKILLBOOK_ADDED,0
SKILLBOOK_LEVEL_UP,0
SKILLTYPE_ACTIVE,0
SKILLTYPE_PASSIVE,0
SLAUGHTER_NOT_ENOUGH_STARS,1
SLAUGHTER_NOT_ENOUGH_SWEEP_TICKET,1
SLAUGHTER_SWEEP_NOT_CLEARED,0
SOUL_CRYSTAL_EMPTY,1
SOUL_CRYSTAL_EMPTY_SLOT,1
SOUL_CRYSTAL_FULL_SLOT,1
SOUL_CRYSTAL_NO_EQUIPMENT_SELECTED,1
SOUL_CRYSTAL_LEVEL_UP,0
SOUL_CRYSTAL_UPGRADE,0
SOULSHOT_CRAFT,0
SOULSHOT_CRAFT_CRAFTABLE_COUNT,0
SOULSHOT_CRAFT_REQUIRED_CRYSTAL_COUNT,0
SOULSHOT_CRAFT_RESULT,0
STAT_ADD_DECREASE_DAMAGE,0
STAT_ADD_PVP_HONOR_POINT,0
STAT_ANTI_CRITICAL_RATE,0
STAT_ATTACK_DAMAGE_MUL,0
STAT_ATTACK_POWER,0
STAT_ATTACK_POWER_NORMAL,0
STAT_ATTACK_SPEED_MUL,0
STAT_CC_RESIST_RATE,0
STAT_COMBAT_POWER,0
STAT_COOLTIME_ADD,0
STAT_SKILL_COOLTIME,0
STAT_CRITICAL_DAMAGE_MUL,0
STAT_CRITICAL_RATE,0
STAT_DEBUFF_HITTED_EFFECT_MUL,0
STAT_DEBUFF_HITTED_RATE_ADD,0
STAT_DECREASE_DAMAGE_MUL,0
STAT_DEFENSE_POWER,0
STAT_DETAIL_BUFF,0
STAT_DETAIL_CHARACTER,0
STAT_DETAIL_ELIXIR,0
STAT_DETAIL_EQUIPMENT,0
STAT_DETAIL_HEROIC_LEVEL,0
STAT_DETAIL_HONOR_RANK,0
STAT_DETAIL_MONSTER_BOOK,0
STAT_DETAIL_RUNE,0
STAT_DETAIL_SKILL,0
STAT_DETAIL_SUBCHAR_BONUS,0
STAT_DETAIL_SYNCHRO_ENCHANT,0
STAT_DETAIL_PET,0
STAT_DETAIL_CHARACTER_TITLE,0
STAT_DETAIL_CAPE,0
STAT_DODGE_RATE,0
STAT_DODGE_VALUE,0
STAT_EXP,0
STAT_HIT_RATE,0
STAT_HIT_VALUE,0
STAT_HP,0
STAT_HP_RECOVERY,0
STAT_HP_STEAL_RATE,0
STAT_INVINCIBLE,0
STAT_ITEM_DROP_RATE_ADD,0
STAT_MAGIC_ATTACK_POWER,0
STAT_MAGIC_DEFENSE_POWER,0
STAT_MAX_HP,0
STAT_MAX_MP,0
STAT_MOVE_SPEED,0
STAT_MOVE_SPEED_MUL,0
STAT_MP,0
STAT_MP_COST_MUL,0
STAT_MP_ROCOVERY,0
STAT_ONE_KILL,0
STAT_PENETRATION,0
STAT_RESILIENCE,0
STAT_SMART,0
STAT_STRONG,0
STAT_ETC_PK_POINT,0
STYLE_PRIVIEW_LABEL,0
SUB_CHARACTER_HINT,0
SUB_CHARACTER_NO_EFFECT,0
SYNCHRO_ENCHANT_DESC,0
SYNCHRO_ENCHANT_FAILED,1
TASK_COMPLETE_SCENE,0
TITLE_CHARACTER_CLASS,0
TITLEBUTTON_GAMESTART,0
TOPMENU_BUTTON_MAIL,0
TRANSFER_GUIDE,0
TRANSFER_INFORMATION,0
TRANSFER_NOTIFY_TEXT,0
TRANSFER_SELECT_NOTIFY,0
TUTORIAL,0
TUTORIAL_POPUP_MESSAGE,0
TUTORIAL_POPUP_START,0
UNSEAL_ALERT,1
UNSEAL_COST,0
UNSEAL_COUNT,0
UNSEAL_CRYSTAL_COUNT,0
UNSEAL_DESC,0
UNSEAL_IMPOSSIBLE,1
UNSEAL_ITESELECT,0
UNSEAL_NEXT_COST,0
UNSEAL_RESULT,0
UNSEAL_RESULT_DESC,0
UPGRADE_ALERT,1
UPGRADE_FAIL,1
UPGRADE_IMPOSSIBLE,1
UPGRADE_ITESELECT,0
UPGRADE_MAX_LEVEL,0
UPGRADE_RESULT,0
WORLD_CANNOT_LEAVE,1
CHANNEL_CANNOT_LEAVE,0
WORLDMAP,0
WORLDMAP_GUIDE_NPC,1
WORLDMAP_GUIDE_PORTAL,1
WORLDMAP_RESTRICT_MESSAGE ,0
1TO1_CHAT,0
ABILITY_ENCHANT_SUCCEED_RATE,0
ABILITY_NAME_AND_DESC,0
ABILITY_TEXT,0
ACCEPT_ALL,0
ACCOUNT_ID,0
ACHIEVEMENT_DESC,0
ACHIEVEMENT_EVENT_DESCRIPTION,0
ACHIEVEMENT_GRADE,0
ACHIEVEMENT_LEVELUP_RESULT,0
ACHIEVEMENT_LIST_NAME,0
ACHIEVEMENT_NAME,0
ACHIEVEMENT_REWARD_LABEL,0
ACHIEVEMENT_REWARD_NOTICE,0
ACHIEVEMENT_TITLE,0
ACHIEVEMENT_TYPE,0
ACQUIRE_CONTENTS,0
ACQUIRE_TIME,0
ACTION_REPAYMENT,0
ACTIVITY_TYPE,0
ADD_EQUIP_OPTION,0
ADD_NEW_ABILLITY,0
ADD_SOULCRYSTAL_SOCKET,0
ADVENTURE_NAME,0
ADVENTURE_SELECT,0
ADVENTURE_START_REFUSE,1
ALL_GREETING,0
ALL_HISTORY,0
ALL_RECEIVE,0
ANIMATION_MESSAGE,0
ANNUITY_DESC,0
ANNUITY_NAME,0
ANNUITY_PRODUCT_NAME,0
ANNUITY_PURCHASE_MESSAGE,0
ANNUITY_PURCHASE_NOTICE,0
ANNUITY_RECEIVE_ALL_REWARD_NOTICE,0
APP_RECEIVE,0
AREA_NAME,0
ARMOR_TYPE,0
ASK_GUILD,0
ASTLE_SIEGE_END,0
AUCTION_AVAILABLE_SORT,0
AUCTION_BUY_ERROR,1
AUCTION_CANCEL,0
AUCTION_CASH_ERROR_NOTICE,0
AUCTION_COMMON_ITEM_INFO,0
AUCTION_COMMON_PRICE,0
AUCTION_COMMON_STATE,0
AUCTION_COMMON_TIME,0
AUCTION_ENROLL_REMAIN_TIME,0
AUCTION_ENROLL_WAITING,0
AUCTION_EQUIP_ERROR_NOTICE,1
AUCTION_FAVORITE_EMPTY_NOTICE,1
AUCTION_ITEM_ERROR_NOTICE,1
AUCTION_LOG_EMPTY_NOTICE,1
AUCTION_NAME_INPUT,0
AUCTION_NAME_SEARCH,0
AUCTION_RECEIVE_ALL,0
AUCTION_RECEIVE_ITEM,0
AUCTION_REENTRANCE,0
AUCTION_RESULT,0
AUCTION_SALE_COMPLETED,0
AUCTION_SELL_ERROR,0
AUCTION_SELL_REMAIN_TIME,0
AUCTION_WAITING_SORT,0
AUCTION_PURCHASENOTICE_COLLECTMONEY,0
AUCTION_PURCHASENOTICE_COLLECTITEM,0
AUCTION_PURCHASENOTICE_COLLECTEDMAILBOX,0
AUCTION_PURCHASENOTICE,0
AUCTION_PURCHASENOTICE_ALL,0
AUTCTION_AVAILABLE_NOTICE,0
AUTO_EQUIP,0
AUTO_EQUIP_FAIL,1
AUTO_EQUIP_SUCCESS,0
AUTO_GAME_OPTION_NAME,0
AUTO_LOOT_OPTION,0
AUTO_UNEQUIP,0
AVAILABLE_COUNT,0
AVAILABLE_GET_HERB,0
AVAILABLE_ITEM_VISIBLE,0
AVAILABLE_SOUL_CRYSTAL,0
AVERAGE_PRICE,0
BONUS_GAGE_FULL_TOUCH_REWARD,0
BONUS_PERCENT,0
BONUS_RATE,0
BUFF_DECS,0
BUFF_NAME,0
BUFF_PURCHASE,0
CANCEL,0
COMMON_GOTOSHOP,0
CARTEL_DESC,0
CARTEL_LEVEL,0
CASTLE_NAME,0
CASTLE_NEXT_MASTER_NOTICE,0
CASTLE_REWARD,0
CASTLE_SIEGE_BIDDING_GUILD_NOONE,0
CASTLE_SIEGE_DESC,0
CASTLE_SIEGE_END,0
CASTLE_SIEGE_FESTIVAL_DESCRIPTION,0
CASTLE_SIEGE_FESTIVAL_END,0
CASTLE_SIEGE_FESTIVAL_GIFTCARD_GUIDE,0
CASTLE_SIEGE_GUIDE,0
CASTLE_SIEGE_READY,0
CASTLE_SIEGE_REMAINING_BATTLE_TIME,0
CASTLE_SIEGE_REMAINING_READY_TIME,0
CASTLE_SIEGE_STORE,0
CASTLE_SIEGE_VIEW_RESULTS,0
CASTLE_SIEGE_WEEKNUM,0
CASTLE_STORE,0
CASTLE_SIEGE_DEFENDER_REWARD,0
CASTLE_SIEGE_DEFENDER_READY,0
CASTLESIEGE_DESC,0
CASTLESIEGE_LIMIT_LEVEL,0
CHALLENGE_NUMBER_CHARGE_MESSAGE,0
CHALLENGE_NUMBER_NEED_NOTICE,0
CHANGE_GRADE,0
CHANGE_R_GRADE,0
CHANNEL_CHANGE,0
CHANNEL_NAME_CONDITION,0
CHARACTER_DELETE,0
CHARACTER_INPUT_SECURITY_CODE,0
CHARACTER_INPUT_SECURITY_CODE_HINT,0
CHARACTER_INPUT_SECURITY_CODE_FAIL,1
CHARACTER_PLUS_BONUS,0
CHARACTER_PLUS_LV_BONUS,0
CHARACTER_SELECT,0
CHARACTER_SELECT_MOVE,0
CHARGE_COUNT_WARNING,0
CHAT_INFO,0
CHAT_TYPE_1TO1_CHAT,0
CHAT_TYPE_AD,0
CHAT_TYPE_WHOLE,0
CHECK_PURCHASE,0
CHECK_PURCHASE_MESSAGE,0
CLASS_DESC,0
CLASS_MAGE,0
CLASS_NAME,0
CLASS_ROGUE,0
CLASS_SELECT_LABEL,0
CLASS_WARRIOR,0
TRANSFER_LEVEL_NOTICE,0
COMMON_CLEAR,0
NOT_COMPLETED,0
TRANSFER_QUEST_DESC,0
TRANSFER_QUEST_NAME,0
TRANSFER_QUEST_REWARD,0
CLEAR_REWARD,0
CLOSING_TIME_VALUE,0
COLLECT_DUNGEON_BOSS_KILL_NOTICE,0
COLLECT_DUNGEON_BOSS_NAME,0
COLLECT_DUNGEON_DESC,0
COLLECT_DUNGEON_NAME,0
COMMON_7DAYS,0
COMMON_ABILITY_DESC,0
COMMON_ABILITY_NAME,0
COMMON_ACCESS,0
COMMON_ACCOMPLISHMENT_REWARD,0
COMMON_ACHIEVEMENT,0
COMMON_ACHIVEMENT_NOTICE,0
COMMON_ACTIVITY,0
COMMON_ACTIVE_SKILL,0
COMMON_ALL,0
COMMON_ALL_OPEN,0
COMMON_ASSETS,0
COMMON_AUTO_CARVING,0
COMMON_AUTO_SELECT,0
COMMON_BASIC,0
COMMON_BASIC_ACQUIRED,0
COMMON_BATTLE,0
COMMON_BATTLEFIELD,0
COMMON_CAN_ENTRANCE,0
COMMON_CARTEL,0
COMMON_CARVING,0
COMMON_CARVING_ABILITY,0
COMMON_CASTLESIEGE,0
COMMON_CHANGE_CHANNEL,0
COMMON_CHANNEL_INFO,0
COMMON_CHARACTER,0
COMMON_CHARACTER_ADMIN,0
COMMON_CHARGE,0
COMMON_COLLECT_GOODS,0
COMMON_COMPLETE,0
COMMON_COMPLETED_ACQUISITION,0
COMMON_COMPLETED_ALL,0
COMMON_COMPLETION_ABILITY,0
COMMON_CONGRATULATION,0
COMMON_CONTRIBUTION_POINT,0
COMMON_COOLTIME,0
COMMON_CRAFTING,0
COMMON_UR_CRAFTING,0
COMMON_CURRENT_LEVEL,0
COMMON_CURRENT_RANKING,0
COMMON_CURRENT_RUNE_LEVEL,0
COMMON_DAILY,0
COMMON_DAILY_MISSION,0
COMMON_DARKELF,0
COMMON_DECOMPOSE,0
COMMON_DELETE,0
COMMON_DELETE_ALL,0
COMMON_DIA_SOTRE,0
COMMON_DOUBLE,0
COMMON_DOUBLE_ACQUIRED,0
COMMON_DUNGEON_ENTRANCE,0
COMMON_ENROLL,0
COMMON_EQUIP,0
COMMON_EQUIP_COMPOUND,0
COMMON_EQUIP_ENCHANT,0
COMMON_EQUIP_PROMOTION,0
COMMON_EQUIPMENT_ABILITY,0
COMMON_ETC,0
COMMON_EXP,0
COMMON_EXP_INCREASE_BONUS,0
COMMON_EXP_INCREASE,0
COMMON_EXPANSION,0
COMMON_FORTRESS,0
COMMON_FORTRESS_NAME,0
COMMON_FREE_DIA_UNITS,0
COMMON_GAIN_EXP,0
COMMON_GAME_EXIT,0
COMMON_GARADE,0
COMMON_GET_ALL,0
COMMON_GET_ITEM,0
COMMON_GIFT_STORE,0
COMMON_GOODS,0
COMMON_GRADE,0
COMMON_GREETING,0
COMMON_GROWTH,0
COMMON_GUILD,0
COMMON_GUILDINFO,0
COMMON_ID,0
COMMON_IMMEDIATELY,0
COMMON_IMMEDIATELY_COMPLETED,0
COMMON_IMMEDIATELY_CONNECTED,0
COMMON_IMMEDIATELY_MOVE,0
COMMON_IMMEDIATELY_SWEEP,0
COMMON_INVITE,0
COMMON_KICKOUT,0
COMMON_LEARN_LEVEL,0
COMMON_LEVELUP,0
COMMON_LIKE1,0
COMMON_LIMIT_BREAK,0
COMMON_LOCATION,0
COMMON_LOSE,0
COMMON_MAX_LEVEL,0
COMMON_MEET,0
COMMON_MILEAGE,0
COMMON_MINUTE,0
COMMON_MISSION_COMPLETED,0
COMMON_MISSION_REFRESH,0
COMMON_MISSION_START,0
COMMON_MOVE,0
COMMON_MOVE_CANCEL,0
COMMON_MP_USE,0
COMMON_NEW,0
COMMON_NEXT_LEVEL,0
COMMON_NEXT_RUNE_LEVEL,0
COMMON_POSSESSION,0
COMMON_NO_POSSESSION,0
COMMON_NORMAL_ENCHANT,0
COMMON_NOTICE,0
COMMON_NOTICE2,0
COMMON_OK,0
COMMON_ONE_MORE_TIME,0
COMMON_PACKAGE,0
COMMON_PASSIVE_SKILL,0
COMMON_PATCH_PROCESS_MESSAGE,0
COMMON_PAY_DIA_UNITS,0
COMMON_PERCENT,0
COMMON_POINT,0
COMMON_PROMOTE_STATE,0
COMMON_PROTECT_PENALTY,0
COMMON_PURCHASE_COMPLETED,0
COMMON_PURCHASE_NUMBER,0
COMMON_PVP,0
COMMON_REDGEM_STONE,0
COMMON_QUEST,0
COMMON_QUEST_ACCEPTANCE,0
COMMON_QUEST_COMPLETED,0
COMMON_QUEST_PERFORM,0
COMMON_QUICK_TALK,0
COMMON_RANKING_MINE,0
COMMON_RECEIVE_GREETING,0
COMMON_RECOMMEND_ABILITY,0
COMMON_REMAIN_TIME,0
COMMON_REQUEST,0
COMMON_REQUEST_CANCEL,0
COMMON_REST_REWARD,0
COMMON_REVIVAL__INSTANT,0
COMMON_RISE_ABILITY,0
COMMON_SEARCH,0
COMMON_SEASON_END,0
COMMON_SELECT_COMPLETED,0
COMMON_SEND,0
COMMON_SHARE,0
COMMON_SKILL_LEVELUP,0
COMMON_SKILL_REGISTRATION,0
COMMON_SKILL_SETUP,0
COMMON_SKILLBOOK,0
COMMON_SKILLBOOK_CRAFTING,0
COMMON_SKIP,0
COMMON_SKLL_CANCELLATION,0
COMMON_SOCIAL,0
COMMON_SORT,0
COMMON_SPOT,0
COMMON_STOP,0
COMMON_STORE,0
COMMON_SUCCEED_RATE,0
COMMON_SUCCESSIVE,0
COMMON_SUPPLIES,0
COMMON_TO_BE_STRONG,0
COMMON_TYPE,0
COMMON_UNEQUIP,0
COMMON_VERSION_INFO,0
COMMON_VIEW_ALL,0
COMMON_WE,0
COMMON_WEEKLY_MISSION,0
COMMON_PVPTICKET,0
COMMON_X,0
COMPUND,0
CONNECT,0
CONNECTING_TEXT,0
CONTENTS_DESCRIPTION,0
CONTENTS_NAME_DETAILS,0
CONTENTS_OPEN_NOTICE,0
CONTROL_MESSAGE,0
COUNT_DAY,0
COUNT_ENCHANT,0
COUNT_MISSION_REWARD,0
COUNT_QUANTITY,0
COUNT_RANK,0
COUNT_REMAIN_TIME,0
COUNT_TEXT,0
CREATE_PARTY,0
CURRENT_CHANNEL_INFO,0
CURRENT_LEVEL,0
CURRENT_LEVEL_EFFECT,0
CURRENT_SLOT,0
CURRENT_STATUS,0
DAILY_ACCESS_REWARD,0
DAILY_ACTIVITY_GOAL,0
DAILY_ACTIVITY_NAME,0
DAILY_CHALLENGE_NUMBER,0
DAILY_COLLECT_COUNT,0
DAILY_DUNGEON_CHALLENGE,0
DAILY_DUNGEON_CLEAR,0
DAILY_DUNGEON_CLEAR_REWARD,0
DAILY_DUNGEON_DAY,0
DAILY_DUNGEON_EXIT,0
DAILY_DUNGEON_NAME,0
DAILY_DUNGEON_PLAY_START,0
DAILY_DUNGEON_RESULT_TITLE,0
DAILY_DUNGEON_REWARD,0
DAILY_DUNGEON_REWARD_DESC,0
DAILY_DUNGEON_REWARD_NAME,0
DAILY_GET_REWARD,0
DAILY_MISSION_COUNT,0
DAILY_RECEIVE_COMPLETED,0
DAILY_RECEIVE_NOTICE_DIAMOND,0
DAILY_RECEIVE_NOTICE_ADENA,0
DAILY_RECEIVE_TOPAZ,0
DENGEON_ENTER_BTN,0
DETAIL,0
DIALOG_TEXT,0
DIAMOND,0
DISCONNECT,0
DOESNT_LOOK_TODAY,0
DUNGEON_DESC,0
DUNGEON_ENTER,0
DUNGEON_FAIL_GUIDE,0
DUNGEON_NAME,0
DUNGEON_RECOMMEND_LEVEL_COUNT,0
DUNGEON_TYPE_NAME,0
E_NETWORK_SERVER_RECONNECTED_NOTICE,0
ELAPSED_TIME,0
ELITE_DUNGEON_GUIDE,0
ELIXIR_ATK,0
ELIXIR_BIND,0
ELIXIR_BIND_USE,0
ELIXIR_BTN,0
ELIXIR_DEF,0
ELIXIR_DESC,0
ELIXIR_EXCESSIVE_NOTICE,0
ELIXIR_EXCESSIVE_TITLE,0
ELIXIR_HP,0
ELIXIR_MP,0
ELIXIR_NAME,0
ELIXIR_NOTBIND,0
ELIXIR_RANDOM_GET,0
ELIXIR_SELECT_NOTICE,0
ELIXIR_TIP_NOTICE,0
ELIXIR_USE_STATUS,0
EMBLEM_CHANGE,0
ENCHANT_GRADE,0
ENCHANT_SUCCEED_RATE,0
ENROLL_ITEM,0
ENTRANCE_MESSAGE,0
EQUIP_ABILITY_UPGRADE,0
EQUIP_ABILITY_UPGRADE_GUIDE,0
EQUIP_ABILITY_UPGRADE_MAIN_NOTICE,0
EQUIP_ABILITY_UPGRADE_MATEIAL_NOTICE,0
EQUIP_ABILITY_UPGRADE_TIP,0
EQUIP_CHANGE_OPTION,0
EQUIP_COMPOUND_GUIDE,0
EQUIP_COMPOUND_MATERIAL_NOTICE,0
EQUIP_COMPOUND_TIP,0
EQUIP_COMPUND_MAIN_NOTICE,0
EQUIP_ENCHANT_FAIL_NOTICE,0
EQUIP_ENCHANT_GUIDE,0
EQUIP_ENCHANT_MAIN_NOTICE,0
EQUIP_ENCHANT_MATERIAL_NOTICE,0
EQUIP_ENCHANT_TIP,0
EQUIP_HIGH_ENCHANT_TIP,0
EQUIP_LEVELUP_GUIDE,0
EQUIP_LEVELUP_NOTICE,0
EQUIP_OPTION_COUNT_UNITS,0
EQUIP_PROMOTION_GUIDE,0
EQUIP_PROMOTION_NOTICE,0
EQUIP_PROMOTION_TIP,0
EQUIP_MANUFACTURING_GUIDE,0
EQUIP_SOUL_CRYSTAL,0
EQUIP_TABBUTTON_UPGRADE_NUM,0
EQUIP_TABBUTTON_UPGRADE_NUM_NUL,0
EQUIPMENT_ABILITY_DESC,0
EQUIPMENT_ABILITY_UP,0
EQUIPMENT_ABILITY_UP_DESC,0
EQUIPMENT_ABILITY_UP_ENCHANT,0
