Id,GroupId,PortraitTexture,Duration,Delay,Sound,GuideOnly
683,902,HardinsFollower,2,,,0
684,902,HardinsFollower,2,,,0
685,902,HardinsFollower,3,,,0
690,905,Icon_MonsterCore_TanorSilenosWarrior,2,,,0
691,905,Hardin,3,1,,0
692,905,Icon_MonsterCore_TanorSilenosWarrior,2.5,,,0
693,905,Hardin,2.5,,,0
694,905,Icon_MonsterCore_TanorSilenosWarrior,2.5,,,0
1857,905,Icon_MonsterCore_TanorSilenosWarrior,2.5,,,0
695,906,Resident_04_02,3,1,,0
696,906,Resident_04_02,3,1,,0
697,907,Resident_04_02,3,1,,0
698,908,Icon_MonsterCore_TanorSilenos,3,,,0
699,908,Hardin,3,,,0
700,909,HardinsFollower,3,2,,0
701,909,HardinsFollower,3,1,,0
702,910,Icon_MonsterCore_TanorSilenosChieftain,2,,,0
703,910,Icon_MonsterCore_TanorSilenosChieftain,2,,,0
704,910,Hardin,3,,,0
705,910,Icon_MonsterCore_TanorSilenosChieftain,2,,,0
706,910,Hardin,3,,,0
707,910,Icon_MonsterCore_TanorSilenosChieftain,2,,,0
708,911,Icon_MonsterCore_TanorSilenosShaman,2,,,0
709,911,Resident_04_02,2,,,0
710,911,Icon_MonsterCore_TanorSilenosWarrior,2,1,,0
711,911,Resident_04_02,2,,,0
712,911,Hardin,2,2,,0
713,911,Hardin,2,,,0
714,911,Icon_MonsterCore_TanorSilenosChieftain,2,1,,0
715,912,Resident_04_02,2,1,,0
716,912,Resident_04_02,3,,,0
1351,912,Icon_MonsterCore_TanorSilenos,2,,,0
1352,912,Resident_04_02,2,,,0
717,913,Icon_MonsterCore_TanorSilenosWarrior,2,2,,0
718,913,Icon_MonsterCore_TanorSilenos,2,2,,0
719,913,Icon_MonsterCore_TanorSilenosWarrior,2,2,,0
720,913,Icon_MonsterCore_TanorSilenosWarrior,2,2,,0
721,913,Icon_MonsterCore_TanorSilenosWarrior,2,2,,0
722,914,Icon_MonsterCore_TanorSilenosWarrior,2,2,,0
723,914,Icon_MonsterCore_TanorSilenosWarrior,2,1,,0
724,914,Resident_04_02,2,1,,0
725,914,Icon_MonsterCore_TanorSilenosWarrior,2,1,,0
1858,940,Icon_MonsterCore_TanorSilenosWarrior,2,1,,0
726,915,HardinsFollower,2,2,,0
727,915,HardinsFollower,2,1,,0
728,915,HardinsFollower,2,,,0
729,916,Icon_MonsterCore_OlMahumChampion,2,2,,0
730,916,Icon_MonsterCore_OlMahumChampion,2,2,,0
731,916,Icon_MonsterCore_OlMahumChampion,2,2,,0
732,917,Resident_02_03,2,1,,0
734,918,Resident_02_03,2.5,2,,0
735,918,DarkAssociation_01_04,2.5,2,,0
736,918,DarkAssociation_01_04,2.5,,,0
737,918,Resident_02_03,2,,,0
738,918,DarkAssociation_01_04,2,1,,0
739,918,DarkAssociation_01_04,2.5,,,0
742,920,HardinsFollower,2,2,,0
743,921,Resident_04_02,2,1,,0
1409,921,Icon_MonsterCore_OlMahumGeneral,3,,,0
744,922,Resident_04_02,2,1,,0
745,922,Resident_04_02,2,,,0
1422,923,Icon_MonsterCore_OlMahumGeneral,2,0,,0
1423,923,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
1424,923,Icon_MonsterCore_OlMahumScout,2.5,0,,0
1425,924,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1426,924,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1427,924,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1428,924,Icon_MonsterCore_OlMahumChampion,2.5,0,,0
1429,924,Icon_MonsterCore_OlMahumChampion,2,0,,0
1434,926,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1435,926,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1436,926,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1437,926,Icon_MonsterCore_OlMahumGeneral,2.5,0,,0
1438,927,UnKnown_Male,2.5,1,,0
1439,928,Icon_MonsterCore_TanorSilenos,2.5,0,,0
1440,928,Icon_MonsterCore_TanorSilenos,2.5,0,,0
1441,928,Icon_MonsterCore_TanorSilenos,2.5,1,,0
1693,928,Icon_MonsterCore_TanorSilenos,2.5,1,,0
1694,928,Icon_MonsterCore_TanorSilenos,2.5,1,,0
1695,928,UnKnown_Male,2.5,1,,0
1696,928,Icon_MonsterCore_TanorSilenos,2.5,1,,0
1442,929,UnKnown_Male,2.5,1,,0
1697,929,Icon_MonsterCore_TanorSilenos,2.5,1,,0
1698,929,UnKnown_Male,2.5,1,,0
1699,929,Icon_MonsterCore_TanorSilenos,2.5,1,,0
1700,938,Icon_MonsterCore_TanorSilenos,2.5,,,0
1443,930,UnKnown_Male,2.5,1,,0
1444,931,Icon_MonsterCore_TanorSilenosWarrior,2.5,0,,0
1445,932,Icon_MonsterCore_TanorSilenosWarrior,2.5,0,,0
1446,932,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
1701,932,UnKnown_Male,2.5,1,,0
1702,932,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
1703,932,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
1704,932,UnKnown_Male,2.5,1,,0
1705,932,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
1447,933,Icon_MonsterCore_TanorSilenosWarrior,2,,,0
1706,933,Icon_MonsterCore_TanorSilenos,2,1,,0
1707,933,Icon_MonsterCore_TanorSilenosWarrior,2,1,,0
1708,933,Icon_MonsterCore_TanorSilenos,2,1,,0
1709,933,Icon_MonsterCore_TanorSilenos,2,1,,0
1710,939,Icon_MonsterCore_TanorSilenosWarrior,2,,,0
1448,934,UnKnown_Male,2,1,,0
1449,935,Icon_MonsterCore_TanorSilenosShaman,2,0,,0
1450,936,Icon_MonsterCore_TanorSilenosShaman,2,0,,0
1451,936,Icon_MonsterCore_TanorSilenosShaman,2,1,,0
1711,936,UnKnown_Male,2,1,,0
1452,937,Icon_MonsterCore_TanorSilenosShaman,3,0,,0
1712,937,Icon_MonsterCore_TanorSilenosShaman,3,5,,0
1713,937,UnKnown_Male,2,1,,0
2050,981,ItemMerchant_01_02,2.5,1,,0
2051,981,ItemMerchant_01_02,2.5,1,,0
2052,981,ItemMerchant_01_02,2.5,1,,0
2053,982,ItemMerchant_01_02,2.5,1,,0
2054,982,ItemMerchant_01_02,2.5,1,,0
2055,982,ItemMerchant_01_02,2.5,1,,0
2056,983,ItemMerchant_01_02,2.5,1,,0
2057,983,ItemMerchant_01_02,2.5,1,,0
2058,984,ItemMerchant_01_02,2.5,1,,0
2059,942,ItemMerchant_01_02,2.5,1,,0
2060,943,ItemMerchant_01_02,2.5,1,,0
2061,944,UnKnown_Male,2.5,1,,0
2062,944,UnKnown_Male,2.5,1,,0
2063,945,Icon_MonsterCore_TanorSilenos,2.5,1,,0
2064,945,UnKnown_Male,2.5,1,,0
2065,946,Icon_MonsterCore_TanorSilenos,2.5,1,,0
2066,946,UnKnown_Male,2.5,1,,0
2067,947,UnKnown_Male,2.5,1,,0
2068,948,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2069,948,UnKnown_Male,2.5,1,,0
2070,948,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2071,948,UnKnown_Male,2.5,1,,0
2072,948,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2073,949,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2074,949,UnKnown_Male,2.5,1,,0
2075,949,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2076,950,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2077,951,UnKnown_Male,2.5,1,,0
2078,952,Icon_MonsterCore_TanorSilenosShaman,2.5,1,,0
2079,952,UnKnown_Male,2.5,1,,0
2080,952,Icon_MonsterCore_TanorSilenosShaman,2.5,1,,0
2081,953,Icon_MonsterCore_TanorSilenosShaman,2.5,1,,0
2082,954,Noble_01_02,2.5,1,,0
2083,955,Noble_01_02,2.5,1,,0
2084,955,Noble_01_02,2.5,1,,0
2085,956,Noble_01_02,2.5,1,,0
2086,956,Noble_01_02,2.5,1,,0
2087,957,Officer_01_03,2.5,1,,0
2088,958,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2089,958,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2090,959,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2091,959,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2092,959,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2093,960,Resident_05_02,2.5,1,,0
2094,961,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2095,961,Resident_05_02,2.5,1,,0
2096,962,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2097,962,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2098,962,Resident_05_02,2.5,1,,0
2099,963,SmeltingMerchant_01_03,2.5,1,,0
2100,963,SmeltingMerchant_01_03,2.5,1,,0
2101,964,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2102,964,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2103,965,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2104,965,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2105,966,ItemMerchant_01_02,2.5,1,,0
2106,967,ItemMerchant_01_02,2.5,1,,0
2107,968,UnKnown_Male,2.5,1,,0
2108,969,UnKnown_Male,2.5,1,,0
2109,969,Icon_MonsterCore_TanorSilenosWarrior,2.5,1,,0
2110,970,UnKnown_Male,2.5,1,,0
2111,971,Icon_MonsterCore_TanorSilenos,2.5,1,,0
2112,971,UnKnown_Male,2.5,1,,0
2113,971,Icon_MonsterCore_TanorSilenos,2.5,1,,0
2114,972,UnKnown_Male,2.5,1,,0
2115,972,Icon_MonsterCore_TanorSilenosShaman,2.5,1,,0
2116,973,Noble_01_02,2.5,1,,0
2117,974,Noble_01_02,2.5,1,,0
2118,974,Noble_01_02,2.5,1,,0
2119,975,Officer_01_03,2.5,1,,0
2120,976,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2121,976,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2122,977,Resident_05_02,2.5,1,,0
2123,978,Icon_MonsterCore_OlMahumChampion,2.5,1,,0
2124,978,Resident_05_02,2.5,1,,0
2125,979,SmeltingMerchant_01_03,2.5,1,,0
2126,979,SmeltingMerchant_01_03,2.5,1,,0
2127,980,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
2128,980,Icon_MonsterCore_OlMahumGeneral,2.5,1,,0
746,1001,HardinsFollower,4,2,,0
747,1001,HardinsFollower,5,1,,0
748,1001,HardinsFollower,4,1,,0
749,1001,HardinsFollower,4,1,,0
750,1002,HardinsFollower,3,1,,0
751,1002,Icon_MonsterCore_BlackWillow,3,,,0
752,1002,HardinsFollower,3,,,0
753,1003,Icon_MonsterCore_Mandragora,2,1,,0
754,1003,CatTheCat_01,2,,,0
755,1003,CatTheCat_01,2,,,0
756,1004,Hardin,2,1,,0
757,1004,Icon_MonsterCore_NeerCrawler,2,,,0
758,1005,Noble_02_03,3,1,,0
759,1006,Noble_02_03,3,1,,0
760,1007,DarkAssociation,4,1,,0
761,1007,Icon_MonsterCore_UnpleasantHumming,3,,,0
762,1007,Hardin,3,,,0
763,1007,Hardin,4,,,0
764,1007,DarkAssociation,4,,,0
765,1008,Icon_MonsterCore_UnpleasantHumming,3,,,0
766,1008,Hardin,3,,,0
767,1008,Icon_MonsterCore_UnpleasantHumming,2,,,0
768,1009,Icon_MonsterCore_DeathFire,3,1,,0
769,1010,Noble_02_03,2,,,0
770,1011,Icon_MonsterCore_Guillotine,3,1,,0
771,1011,Icon_MonsterCore_Guillotine,3,,,0
772,1012,Noble_02_03,3,1,,0
773,1012,Noble_02_03,3,,,0
774,1012,Noble_02_03,3,,,0
775,1013,Hardin,1,1,,0
776,1013,Hardin,1,,,0
777,1013,Hardin,1,,,0
778,1013,Hardin,3,,,0
779,1013,Noble_02_03,3,,,0
780,1013,Hardin,3,,,0
781,1014,CatTheCat_01,3,1,,0
782,1014,CatTheCat_01,2,,,0
783,1015,CatTheCat_01,3,,,0
784,1015,CatTheCat_01,3,,,0
785,1015,CatTheCat_01,3,2,,0
786,1016,Hardin,2,1,,0
787,1016,Hardin,4,,,0
788,1016,CatTheCat_01,3,,,0
789,1016,Icon_MonsterCore_Guillotine,3,,,0
790,1016,Icon_MonsterCore_Guillotine,3,,,0
791,1016,Noble_02_03,3,,,0
792,1016,Noble_02_03,3,5,,0
793,1016,Hardin,3,,,0
1674,1016,Hardin,3,5,,0
1675,1016,Icon_MonsterCore_Guillotine,3,,,0
1855,1017,Icon_MonsterCore_HuskCrawler,3,,,0
2209,1018,Resident_02,2.5,1,,0
2210,1019,Resident_02,2.5,1,,0
2211,1020,Resident_02,2.5,1,,0
2212,1020,Icon_MonsterCore_ZombieLordCrowl,2.5,1,,0
2213,1020,Resident_02,2.5,1,,0
2214,1021,Resident_02,2.5,1,,0
2215,1022,Resident_02,2.5,1,,0
2216,1023,Resident_02,2.5,1,,0
2217,1023,Icon_MonsterCore_DoomServant,2.5,1,,0
2218,1023,Resident_02,2.5,1,,0
2219,1024,Magician,2.5,1,,0
2220,1024,Magician,2.5,1,,0
2221,1025,Magician,2.5,1,,0
2222,1025,Magician,2.5,1,,0
2223,1026,Magician,2.5,1,,0
2224,1026,Magician,2.5,1,,0
2225,1027,Magician,2.5,1,,0
2226,1028,ItemMerchant_01_03,2.5,1,,0
2227,1028,ItemMerchant_01_03,2.5,1,,0
2228,1028,ItemMerchant_01_03,2.5,1,,0
2229,1028,ItemMerchant_01_03,2.5,1,,0
2230,1029,ItemMerchant_01_03,2.5,1,,0
2231,1029,ItemMerchant_01_03,2.5,1,,0
2232,1030,Icon_MonsterCore_Mandragora,2.5,1,,0
2233,1030,Icon_MonsterCore_Mandragora,2.5,1,,0
2234,1031,Icon_MonsterCore_Mandragora,2.5,1,,0
2235,1031,Icon_MonsterCore_Mandragora,2.5,1,,0
2236,1031,Icon_MonsterCore_Mandragora,2.5,1,,0
2237,1032,Officer_01_03,2.5,1,,0
2238,1032,Officer_01_03,2.5,1,,0
2239,1033,Officer_01_03,2.5,1,,0
2240,1034,Icon_MonsterCore_Reaper,2.5,1,,0
2241,1034,Icon_MonsterCore_Reaper,2.5,1,,0
2242,1035,Resident_02_03,2.5,1,,0
2243,1035,Resident_02_03,2.5,1,,0
2244,1035,Resident_02_03,2.5,1,,0
2245,1036,Resident_02_03,2.5,1,,0
2246,1036,Resident_02_03,2.5,1,,0
2247,1036,Resident_02_03,2.5,1,,0
2248,1037,Resident_02_03,2.5,1,,0
2249,1037,Resident_02_03,2.5,1,,0
2250,1039,Icon_MonsterCore_Dullahan,2.5,1,,0
2251,1039,Icon_MonsterCore_Dullahan,2.5,1,,0
2252,1040,Icon_MonsterCore_Dullahan,2.5,1,,0
2253,1040,Icon_MonsterCore_Dullahan,2.5,1,,0
2254,1041,Icon_MonsterCore_DeathFire,2.5,1,,0
2255,1041,TemplePriest_01_02,2.5,1,,0
2256,1042,Icon_MonsterCore_HuskCrawler,2.5,1,,0
2257,1042,TemplePriest_01_02,2.5,1,,0
2258,1042,TemplePriest_01_02,2.5,1,,0
2259,1043,Resident_02,2.5,1,,0
2260,1044,Resident_02,2.5,1,,0
2261,1045,Resident_02,2.5,1,,0
2262,1046,Resident_02,2.5,1,,0
2263,1047,Magician,2.5,1,,0
2264,1047,Magician,2.5,1,,0
2265,1048,Magician,2.5,1,,0
2266,1048,Magician,2.5,1,,0
2267,1049,Magician,2.5,1,,0
2268,1049,Magician,2.5,1,,0
2269,1050,ItemMerchant_01_03,2.5,1,,0
2270,1050,ItemMerchant_01_03,2.5,1,,0
2271,1050,ItemMerchant_01_03,2.5,1,,0
2272,1050,ItemMerchant_01_03,2.5,1,,0
2273,1051,ItemMerchant_01_03,2.5,1,,0
2274,1051,ItemMerchant_01_03,2.5,1,,0
2275,1051,ItemMerchant_01_03,2.5,1,,0
2276,1052,ItemMerchant_01_03,2.5,1,,0
2277,1052,ItemMerchant_01_03,2.5,1,,0
2278,1053,CityGuard_01_03,2.5,1,,0
2279,1053,CityGuard_01_03,2.5,1,,0
2280,1054,CityGuard_01_03,2.5,1,,0
2281,1055,Resident_02_03,2.5,1,,0
2282,1055,Resident_02_03,2.5,1,,0
2283,1056,Resident_02_03,2.5,1,,0
2284,1056,Resident_02_03,2.5,1,,0
2285,1057,Resident_02_03,2.5,1,,0
2286,1057,Resident_02_03,2.5,1,,0
2287,1057,Resident_02_03,2.5,1,,0
2288,1058,Icon_MonsterCore_CrimsonBind,2.5,1,,0
3247,1059,hardin,3,1,,0
3248,1059,hardin,3,,,0
3249,1059,hardin,3,,,0
3250,1060,Icon_MonsterCore_Guillotine,3,1,,0
3251,1060,Icon_MonsterCore_Guillotine,3,,,0
3252,1060,Icon_MonsterCore_Guillotine,3,,,0
3253,1060,Icon_MonsterCore_Guillotine,3,,,0
3254,1060,hardin,3,2,,0
3255,1060,Icon_MonsterCore_PurgatoryZombie,3,1,,0
3256,1060,Icon_MonsterCore_PurgatoryZombie,3,,,0
3257,1060,Icon_MonsterCore_PurgatoryZombie,3,,,0
3258,1060,hardin,3,,,0
3259,1060,hardin,3,,,0
3260,1060,hardin,3,,,0
3261,1060,hardin,3,,,0
3262,1062,Icon_MonsterCore_Apostle,2,,,0
3263,1062,Icon_MonsterCore_Apostle,2,,,0
3264,1062,Icon_MonsterCore_Apostle,2,,,0
3265,1063,hardin,2,,,0
3266,1063,hardin,3,,,0
3267,1063,hardin,3,,,0
3268,1063,hardin,3,,,0
3269,1064,hardin,2,,,0
3270,1064,hardin,2,,,0
3271,1065,hardin,3,,,0
3272,1065,hardin,3,,,0
3273,1065,hardin,3,,,0
3274,1065,hardin,3,,,0
794,1101,CatTheCat_01,3,4,,0
795,1101,CatTheCat_01,3,,,0
796,1101,CatTheCat_01,3,3,,0
797,1101,CatTheCat_01,3,,,0
798,1101,CatTheCat_01,3,,,0
2038,1102,CatTheCat_01,3,,,0
2039,1102,CatTheCat_01,2,,,0
801,1103,Student_01_02,3,,,0
802,1103,CatTheCat_01,3,,,0
803,1103,CatTheCat_01,3,,,0
804,1103,TemplePriest_01_03,3,,,0
805,1103,Officer_01_04,3,,,0
806,1105,Student_01_02,3,2,,0
807,1105,CatTheCat_01,3,,,0
808,1106,Student_01_02,3,2,,0
809,1106,Student_01_02,3,,,0
810,1106,CatTheCat_01,3,,,0
811,1107,CatTheCat_01,4,2,,0
812,1108,Student_01_02,3,,,0
813,1108,Student_01_02,3,,,0
814,1108,Student_01_02,3,,,0
815,1108,Student_01_02,3,,,0
816,1108,Student_01_02,3,,,0
819,1110,WarehouseKeeper_01_03,3,,,0
820,1110,WarehouseKeeper_01_03,3,,,0
821,1110,WarehouseKeeper_01_03,3,,,0
822,1111,WarehouseKeeper_01_03,3,,,0
823,1111,WarehouseKeeper_01_03,3,,,0
824,1111,WarehouseKeeper_01_03,3,,,0
825,1112,Student_01_02,3,2,,0
826,1113,Student_01_02,3,,,0
827,1113,Resident_02_02,3,,,0
828,1114,Resident_02_02,3,,,0
829,1115,Resident_03,3,,,0
1922,1116,CatTheCat_01,3,,,0
1923,1116,CatTheCat_01,3,,,0
831,1117,Icon_MonsterCore_Medusa,3,2,,0
832,1117,Icon_MonsterCore_Medusa,3,2,,0
834,1119,HardinsFollower,4,2,,0
835,1119,HardinsFollower,3,,,0
836,1119,HardinsFollower,3,3,,0
837,1119,HardinsFollower,3,,,0
838,1119,HardinsFollower,3,,,0
839,1120,HardinsFollower,3,2,,0
840,1121,Icon_MonsterCore_Gargoyle,3,,,0
841,1121,HardinsFollower,3,,,0
3213,1121,HardinsFollower,3,,,0
842,1122,HardinsFollower,4,3,,0
843,1123,HardinsFollower,3,2,,0
844,1123,HardinsFollower,2,,,0
845,1123,HardinsFollower,3,,,0
846,1124,Icon_MonsterCore_BloodyQueen,3,,,0
847,1124,HardinsFollower,3,,,0
848,1124,Icon_MonsterCore_BloodyQueen,3,,,0
849,1125,Icon_MonsterCore_BloodyQueen,3,,,0
850,1125,Icon_MonsterCore_BloodyQueen,3,,,0
851,1125,HardinsFollower,3,,,0
852,1125,Icon_MonsterCore_BloodyQueen,3,,,0
853,1125,Icon_MonsterCore_BloodyQueen,3,,,0
854,1126,Icon_MonsterCore_WereWolf,3,,,0
855,1126,Icon_MonsterCore_WereWolf,3,,,0
856,1126,Icon_MonsterCore_WereWolf,3,,,0
857,1127,Hardin,2,2,,0
858,1127,Hardin,3,,,0
859,1128,Hardin,3,2,,0
860,1128,Hardin,3,,,0
861,1129,Aimel,2,2,,0
862,1129,Aimel,3,,,0
863,1129,Aimel,2,,,0
864,1130,Icon_MonsterCore_LangkLizardman,3,2,,0
865,1130,Icon_MonsterCore_MailleLizardmanShaman,3,,,0
866,1130,ArmorMerchant_01,3,,,0
867,1131,Icon_MonsterCore_LetoLizardman,3,3,,0
868,1132,ArmorMerchant_01,2,,,0
869,1132,ArmorMerchant_01,3,,,0
2758,1132,Icon_MonsterCore_LetoLizardmanChieftain,3,3,,0
870,1133,ArmorMerchant_01,3,3,,0
871,1133,Aimel,3,,,0
872,1134,Aimel,3,6,,0
873,1135,Aimel,3,2,,0
874,1135,Icon_MonsterCore_LetoLizardmanWarrior,3,,,0
875,1135,Aimel,2,,,0
876,1135,Icon_MonsterCore_LetoLizardmanWarrior,3,,,0
877,1135,ArmorMerchant_01,3,2,,0
1924,1136,CatTheCat_01,2,,,0
1925,1136,CatTheCat_01,2,,,0
1926,1136,CatTheCat_01,2,,,0
879,1137,Aimel,2,,,0
880,1137,ArmorMerchant_01,2,,,0
1513,1150,Icon_MonsterCore_BlackWillow,2.5,1,,0
1514,1150,Icon_MonsterCore_BlackWillow,2.5,1,,0
1515,1151,Icon_MonsterCore_BlackWillow,2.5,1,,0
1516,1151,Icon_MonsterCore_BlackWillow,2.5,1,,0
1517,1151,Icon_MonsterCore_BlackWillow,2.5,1,,0
1518,1152,Icon_MonsterCore_BlackWillow,2.5,1,,0
1519,1152,Icon_MonsterCore_BlackWillow,2.5,1,,0
1520,1152,Icon_MonsterCore_BlackWillow,2.5,1,,0
1521,1153,Icon_MonsterCore_DeathFire,2.5,1,,0
1522,1153,Icon_MonsterCore_DeathFire,2.5,1,,0
1523,1153,Icon_MonsterCore_DeathFire,2.5,1,,0
1524,1154,Icon_MonsterCore_DeathFire,2.5,1,,0
1525,1154,Icon_MonsterCore_DeathFire,2.5,1,,0
1526,1154,Icon_MonsterCore_DeathFire,2.5,1,,0
1527,1155,TemplePriest_01_02,3,0,,0
1677,1155,TemplePriest_01_02,2,0,,0
1678,1155,Icon_MonsterCore_HuskCrawler,3,0,,0
1679,1155,Icon_MonsterCore_HuskStalker,3,0,,0
1680,1155,Icon_MonsterCore_HuskStalker,2,0,,0
1681,1155,Icon_MonsterCore_HuskCrawler,2,0,,0
1528,1156,Icon_MonsterCore_HuskCrawler,3,0,,0
1529,1156,Icon_MonsterCore_HuskCrawler,3,0,,0
1530,1156,TemplePriest_01_02,2,0,,0
1531,1156,Icon_MonsterCore_HuskCrawler,2,0,,0
1682,1156,TemplePriest_01_02,2,0,,0
1683,1156,TemplePriest_01_02,2,0,,0
1684,1156,Icon_MonsterCore_HuskCrawler,3,0,,0
1685,1156,Icon_MonsterCore_HuskCrawler,2,0,,0
1532,1157,Icon_MonsterCore_HuskStalker,2,0,,0
1688,1157,Icon_MonsterCore_HuskStalker,2,0,,0
1689,1157,Icon_MonsterCore_HuskStalker,2,0,,0
1690,1157,TemplePriest_01_02,2,0,,0
1533,1158,TemplePriest_01_02,2,0,,0
1534,1158,TemplePriest_01_02,2,0,,0
1535,1158,Icon_MonsterCore_HuskStalker,3,0,,0
1691,1158,Icon_MonsterCore_HuskStalker,3,0,,0
1692,1158,TemplePriest_01_02,2,0,,0
1676,1159,TemplePriest_01_02,3,0,,0
1686,1160,Icon_MonsterCore_HuskCrawler,2,0,,0
1687,1161,TemplePriest_01_02,3,0,,0
1927,1162,Officer_02_04,3,0,,0
1928,1162,CityGuard_01_04,2,0,,0
1929,1162,Officer_02_04,2,0,,0
1930,1163,WarehouseKeeper_01_03,3,0,,0
1931,1163,WarehouseKeeper_01_03,2,0,,0
1932,1164,Icon_MonsterCore_Medusa,2,0,,0
1933,1164,Icon_MonsterCore_Medusa,3,0,,0
1934,1165,Icon_MonsterCore_Medusa,3,0,,0
1935,1165,Icon_MonsterCore_KingBugbear,3,0,,0
1936,1165,Icon_MonsterCore_KingBugbear,2,0,,0
1937,1166,Icon_MonsterCore_BloodyQueen,3,0,,0
1938,1166,Hardin,3,0,,0
1939,1166,Hardin,3,0,,0
1940,1166,Icon_MonsterCore_BloodyQueen,2,0,,0
1941,1166,Hardin,3,0,,0
2043,1168,Officer_02_04,2,0,,0
2044,1168,Officer_02_04,3,0,,0
2045,1168,Student_01_02,3,0,,0
2046,1169,CityGuard_01_04,2,0,,0
2047,1169,Student_01_02,3,0,,0
2048,1169,CityGuard_01_04,3,0,,0
2049,1169,Student_01_02,3,0,,0
3241,1170,Icon_MonsterCore_MailleLizardmanShaman,3,0,,0
3242,1170,TemplePriest_01_02,2,0,,0
3243,1170,ArmorMerchant_01,2,0,,0
3244,1170,Aimel,3,0,,0
3245,1171,Icon_MonsterCore_MailleLizardmanShaman,3,0,,0
2497,1171,Aimel,3,0,,0
2498,1171,ArmorMerchant_01,3,0,,0
2499,1171,ArmorMerchant_01,2,0,,0
881,1201,CatTheCat_01,4,1,,0
882,1201,ItemMerchant_01,4,,,0
883,1201,ItemMerchant_01,4,,,0
884,1201,ItemMerchant_01,4,,,0
885,1201,ItemMerchant_01,4,,,0
886,1202,ItemMerchant_01,4,1,,0
887,1202,CatTheCat_01,3,,,0
888,1203,Icon_MonsterCore_OlMahumChampion,4,,,0
889,1204,Resident_01,3,1,,0
890,1205,Icon_MonsterCore_OlMahumGeneral,3,1,,0
891,1205,Magician,2,,,0
892,1205,Resident_04,2,,,0
893,1206,ItemMerchant_01,3,1,,0
894,1206,CatTheCat_01,3,,,0
895,1206,Icon_MonsterCore_OlMahumChampion,2,,,0
896,1206,ItemMerchant_01,2,,,0
897,1207,Icon_MonsterCore_UnpleasantHumming,3,1,,0
898,1207,Aimel,3,,,0
899,1208,Resident_01,3,1,,0
900,1209,HardinsFollower,3,1,,0
901,1209,Fernel,3,,,0
902,1209,Fernel,4,,,0
903,1210,Fernel,4,1,,0
904,1210,HardinsFollower,2,,,0
905,1211,Icon_MonsterCore_KaimVanul,2,1,,0
906,1211,Fernel,3,,,0
907,1211,HardinsFollower,2,,,0
908,1212,Icon_MonsterCore_PortraitSpirit,3,1,,0
909,1212,CityGuard_01_04,2,,,0
910,1213,Officer_02_04,3,1,,0
911,1213,Icon_MonsterCore_PiratesZombieOfficer,2,,,0
912,1217,Aimel,3,1,,0
913,1218,CityGuard_01_04,3,1,,0
914,1218,CityGuard_01_04,3,,,0
915,1218,CityGuard_01_04,4,,,0
916,1218,CityGuard_01_04,3,,,0
917,1218,CityGuard_01_04,3,,,0
918,1219,HardinsFollower,4,1,,0
919,1219,Icon_MonsterCore_Premo,2,1,,0
920,1219,HardinsFollower,2,1,,0
921,1219,HardinsFollower,2,,,0
2933,1220,Icon_MonsterCore_OlMahumGeneral,2,0,,0
2934,1220,Icon_MonsterCore_OlMahumGeneral,2,1,,0
2935,1220,Icon_MonsterCore_OlMahumGeneral,2,1,,0
2936,1220,Icon_MonsterCore_OlMahumGeneral,1,0,,0
2937,1221,Icon_MonsterCore_OlMahumGeneral,2,0,,0
2938,1221,Icon_MonsterCore_OlMahumGeneral,2,1,,0
2939,1221,Icon_MonsterCore_OlMahumGeneral,2,1,,0
