Id,PreQuestId,TaskId,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
1003202,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,9000,5200,440001,4,440011,4,,,,,,,,10392,
,,2,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20321"",
""targetName"":""약탈품 경비병"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",32295,-13860,32295,-13860,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,338,,,,,,,,0,0,2,"""npcInfoIdList"":""20306"",
""targetName"":""올 마훔 도끼 전사"",
""totalCount"":15,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",26130,-16279,26130,-16279,,,,,,,,,,,,,,,,
,,5,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",26130,-16279,26130,-16279,,,,,,,,,,,,,,,,
,,6,301,301,1,,0,,,,,,,,,0,0,0,"""gadgetGroupId"" : 353,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""감옥"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1}]",22828,-19818,22828,-19818,,,,,,,,,,,,,,,,
,,7,301,301,1,,0,339,,,,,,,,0,1,3,"""defaultTargeting"":""false"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""100345,100346,100347"",
""escort"": {
""npcSpawnInfoId"":32576
}",23018,-19619,23018,-19619,,,,,,,,,,,,,,,,
,,8,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23018,-19619,23018,-19619,,,,,,,,,,,,,,,,
,,9,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,,,,,,,,,,,,,,10392,
,,10,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
1003301,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,7000,2600,400001,50,,,,,,,,,,10392,
,,2,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20315"",
""targetName"":""올 마훔 사수"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",37083,-13486,37083,-13486,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,,,,,,,,,,,,,,10392,
,,5,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
1003302,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,7000,2600,440001,3,,,,,,,,,,10392,
,,2,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20321"",
""targetName"":""약탈품 경비병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",32295,-13860,32295,-13860,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,,,,,,,,,,,,,,10392,
,,5,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
1003303,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,7000,2600,440011,3,,,,,,,,,,10392,
,,2,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20337"",
""targetName"":""올 마훔 명사수"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",33644,-15582,33644,-15582,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32575",32675,-14762,32675,-14762,,,,,,,,,,,,,,,10392,
,,5,301,301,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",32675,-14762,32675,-14762,,,,,,,,,,,,,,,,
1003304,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32587",23860,2755,23860,2755,,7000,2600,400001,50,,,,,,,,,,10394,
,,2,301,301,1,,0,,,,SmeltingMerchant_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20331"",
""targetName"":""올 마훔 감독관"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",28395,1921,28395,1921,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32587",23860,2755,23860,2755,,,,,,,,,,,,,,,10394,
,,5,301,301,1,,0,,,,SmeltingMerchant_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003305,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32587",23860,2755,23860,2755,,7000,2600,440001,3,,,,,,,,,,10394,
,,2,301,301,1,,0,,,,SmeltingMerchant_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20304"",
""targetName"":""올 마훔 전사"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",28391,-412,28391,-412,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32587",23860,2755,23860,2755,,,,,,,,,,,,,,,10394,
,,5,301,301,1,,0,,,,SmeltingMerchant_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003306,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32588",10210,437,10210,437,,7000,2600,440011,3,,,,,,,,,,10390,
,,2,301,301,1,,0,,,,Resident_03_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20311"",
""targetName"":""묘지 박쥐"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",11914,1540,11914,1540,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32588",10210,437,10210,437,,,,,,,,,,,,,,,10390,
,,5,301,301,1,,0,,,,Resident_03_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003307,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32588",10210,437,10210,437,,7000,2600,400001,50,,,,,,,,,,10390,
,,2,301,301,1,,0,,,,Resident_03_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20362"",
""targetName"":""지하 해골 병사"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",11944,-630,11944,-630,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32588",10210,437,10210,437,,,,,,,,,,,,,,,10390,
,,5,301,301,1,,0,,,,Resident_03_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003501,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32588",10210,437,10210,437,,4000,900,400001,20,,,,,,,,,,10390,
,,2,301,301,1,,0,,,,Resident_03_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20334"",
""targetName"":""원한 깊은 해골 병사"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",8469,1693,8469,1693,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32588",10210,437,10210,437,,,,,,,,,,,,,,,10390,
,,5,301,301,1,,0,,,,Resident_03_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003502,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32589",-90,-4589,-90,-4589,,4000,900,440001,2,,,,,,,,,,10389,
,,2,301,301,1,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20312"",
""targetName"":""리퍼"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",1731,-3038,1731,-3038,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32589",-90,-4589,-90,-4589,,,,,,,,,,,,,,,10389,
,,5,301,301,1,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003503,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32589",-90,-4589,-90,-4589,,4000,900,440011,2,,,,,,,,,,10389,
,,2,301,301,1,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20308"",
""targetName"":""버그베어"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",1624,-4839,1624,-4839,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32589",-90,-4589,-90,-4589,,,,,,,,,,,,,,,10389,
,,5,301,301,1,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003504,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32589",-90,-4589,-90,-4589,,4000,900,400001,20,,,,,,,,,,10389,
,,2,301,301,1,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20335"",
""targetName"":""원한 깊은 해골 궁수"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-2422,-3057,-2422,-3057,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32589",-90,-4589,-90,-4589,,,,,,,,,,,,,,,10389,
,,5,301,301,1,,0,,,,Resident_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003505,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32591",-23091,8027,-23091,8027,,4000,900,440001,2,,,,,,,,,,10388,
,,2,301,301,1,,0,,,,CatTheCat_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20305"",
""targetName"":""투렉 오크 돌격병"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-20071,7426,-20071,7426,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32591",-23091,8027,-23091,8027,,,,,,,,,,,,,,,10388,
,,5,301,301,1,,0,,,,CatTheCat_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003506,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32591",-23091,8027,-23091,8027,,4000,900,440011,2,,,,,,,,,,10388,
,,2,301,301,1,,0,,,,CatTheCat_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20345"",
""targetName"":""올 마훔 정찰병"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-21254,11331,-21254,11331,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32591",-23091,8027,-23091,8027,,,,,,,,,,,,,,,10388,
,,5,301,301,1,,0,,,,CatTheCat_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003507,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32591",-23091,8027,-23091,8027,,4000,900,400001,20,,,,,,,,,,10388,
,,2,301,301,1,,0,,,,CatTheCat_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20341"",
""targetName"":""광포한 늑대인간"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-25404,8205,-25404,8205,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32591",-23091,8027,-23091,8027,,,,,,,,,,,,,,,10388,
,,5,301,301,1,,0,,,,CatTheCat_01_02,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003508,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32590",-37760,-5936,-37760,-5936,,4000,900,440001,2,,,,,,,,,,10387,
,,2,301,301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20341"",
""targetName"":""광포한 늑대인간"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-39088,-3430,-39088,-3430,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32590",-37760,-5936,-37760,-5936,,,,,,,,,,,,,,,10387,
,,5,301,301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003509,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32590",-37760,-5936,-37760,-5936,,4000,900,440011,2,,,,,,,,,,10387,
,,2,301,301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20345"",
""targetName"":""올 마훔 정찰병"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-37346,-3776,-37346,-3776,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32590",-37760,-5936,-37760,-5936,,,,,,,,,,,,,,,10387,
,,5,301,301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1003510,,1,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32590",-37760,-5936,-37760,-5936,,4000,900,400001,20,,,,,,,,,,10387,
,,2,301,301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
,,3,301,301,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20343"",
""targetName"":""평원 쿠거"",
""totalCount"":20,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-38645,-6631,-38645,-6631,,,,,,,,,,,,,,,,
,,4,301,301,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 32590",-37760,-5936,-37760,-5936,,,,,,,,,,,,,,,10387,
,,5,301,301,1,,0,,,,CatTheCat_01_03,,,,,0,0,6,"""type"" : ""Dialog""",23860,2755,23860,2755,,,,,,,,,,,,,,,,
1004101,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40911",-46133,5326,-46133,5326,,55000,12800,400001,250,440001,4,440011,4,,,,,,10496,
,,2,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-46133,5326,-46133,5326,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,442,,,,,,,,0,0,2,"""npcInfoIdList"":""20414"",
""targetName"":""투렉 오크 전사"",
""totalCount"":40,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-45876,6762,-45876,6762,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40911",-46133,5326,-46133,5326,,,,,,,,,,,,,,,10496,
,,5,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-46133,5326,-46133,5326,,,,,,,,,,,,,,,,
,,6,401,401,1,,0,,,,,,,,,0,0,5,"""destPos"":""-50204,7396""",-50204,7396,-50204,7396,,,,,,,,,,,,,,,,
,,7,401,401,1,,0,449,,,,,,,,0,0,3,"""progressType"":""Clear"",
""defaultTargeting"":""true"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""100470,100471,100472""",-50204,7396,-50204,7396,,,,,,,,,,,,,,,,
,,8,401,401,1,,0,443,,,,,,,,0,0,3,"""progressType"":""Clear"",
""defaultTargeting"":""true"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""100473""",-50204,7396,-50204,7396,,,,,,,,,,,,,,,,
,,9,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40911",-46133,5326,-46133,5326,,,,,,,,,,,,,,,10496,
,,10,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-46133,5326,-46133,5326,,,,,,,,,,,,,,,,
1004201,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40598",-34432,8995,-34432,8995,,35000,7700,400001,120,,,,,,,,,,10496,
,,2,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-34432,8995,-34432,8995,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20440"",
""targetName"":""투렉 오크 정찰병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-35645,12084,-35645,12084,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40598",-34432,8995,-34432,8995,,,,,,,,,,,,,,,10496,
,,5,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-34432,8995,-34432,8995,,,,,,,,,,,,,,,,
,,9,401,401,1,,0,,,,,,,,,0,0,5,"""destPos"":""-38513,10944""",-38513,10944,-38513,10944,,,,,,,,,,,,,,,,
,,6,401,401,1,,0,445,,,,,,,,0,0,3,"""progressType"":""Clear"",
""defaultTargeting"":""true"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""1100405,1100406,1100407""",-38513,10944,-38513,10944,,,,,,,,,,,,,,,,
,,7,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40598",-34432,8995,-34432,8995,,,,,,,,,,,,,,,10496,
,,8,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-34432,8995,-34432,8995,,,,,,,,,,,,,,,,
1004202,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40598",-34432,8995,-34432,8995,,35000,7700,440001,4,440011,4,,,,,,,,10496,
,,2,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-34432,8995,-34432,8995,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20444"",
""targetName"":""투렉 군견"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-33011,10690,-33011,10690,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40598",-34432,8995,-34432,8995,,,,,,,,,,,,,,,10496,
,,5,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-34432,8995,-34432,8995,,,,,,,,,,,,,,,,
,,6,401,401,1,,0,,,,,,,,,0,1,5,"""destPos"":""-31091,13792""",-31091,13792,-31091,13792,,,,,,,,,,,,,,,,
,,7,401,401,1,,0,447,,,,,,,,0,0,3,"""progressType"":""Clear"",
""defaultTargeting"":""false"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""100467""",-31091,13792,-31091,13792,,,,,,,,,,,,,,,,
,,8,401,401,1,,0,448,,,,,,,,0,0,3,"""progressType"":""Clear"",
""defaultTargeting"":""true"",
""showMessage"":""false"",
""npcSpawnGroupIdList"": ""100469,100468""",-31091,13792,-31091,13792,,,,,,,,,,,,,,,,
,,9,401,401,1,,0,,,,CityGuard_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-31091,13792,-31091,13792,,,,,,,,,,,,,,,,
,,10,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40598",-34432,8995,-34432,8995,,,,,,,,,,,,,,,10496,
,,11,401,401,1,,0,,,,Officer_01_02,,,,,0,0,6,"""type"" : ""Dialog""",-34432,8995,-34432,8995,,,,,,,,,,,,,,,,
1004301,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40899",-17338,-8713,-17338,-8713,,25000,3900,400001,50,,,,,,,,,,10495,
,,2,401,401,1,,0,,,,Magician_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-17338,-8713,-17338,-8713,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20405"",
""targetName"":""멜 리자드맨 정찰병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-16141,-7010,-16141,-7010,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40899",-17338,-8713,-17338,-8713,,,,,,,,,,,,,,,10495,
,,5,401,401,1,,0,,,,Magician_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-17338,-8713,-17338,-8713,,,,,,,,,,,,,,,,
1004302,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40899",-17338,-8713,-17338,-8713,,25000,3900,440001,3,,,,,,,,,,10495,
,,2,401,401,1,,0,,,,Magician_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-17338,-8713,-17338,-8713,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20432"",
""targetName"":""멜 리자드맨 경비병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-18482,-7765,-18482,-7765,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40899",-17338,-8713,-17338,-8713,,,,,,,,,,,,,,,10495,
,,5,401,401,1,,0,,,,Magician_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-17338,-8713,-17338,-8713,,,,,,,,,,,,,,,,
1004303,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40900",-17527,-8713,-17527,-8713,,25000,3900,440011,3,,,,,,,,,,10494,
,,2,401,401,1,,0,,,,SmeltingMerchant_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-17527,-8713,-17527,-8713,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20408"",
""targetName"":""멜 리자드맨 돌격병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-16128,-10612,-16128,-10612,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40900",-17527,-8713,-17527,-8713,,,,,,,,,,,,,,,10494,
,,5,401,401,1,,0,,,,SmeltingMerchant_01_03,,,,,0,0,6,"""type"" : ""Dialog""",-17527,-8713,-17527,-8713,,,,,,,,,,,,,,,,
1004304,,1,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40902",-17428,-8579,-17428,-8579,,25000,3900,400001,50,,,,,,,,,,10493,
,,2,401,401,1,,0,,,,Resident_05_02,,,,,0,0,6,"""type"" : ""Dialog""",-17428,-8579,-17428,-8579,,,,,,,,,,,,,,,,
,,3,401,401,1,,0,,,,,,,,,0,0,2,"""npcInfoIdList"":""20409"",
""targetName"":""멜 리자드맨 저격병"",
""totalCount"":30,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-20851,-13476,-20851,-13476,,,,,,,,,,,,,,,,
,,4,401,401,1,,0,,,,,,,,,0,0,4,"""npcSpawnInfoId"" : 40902",-17428,-8579,-17428,-8579,,,,,,,,,,,,,,,10493,
,,5,401,401,1,,0,,,,Resident_05_02,,,,,0,0,6,"""type"" : ""Dialog""",-17428,-8579,-17428,-8579,,,,,,,,,,,,,,,,
