Id,GroupId,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoId,SellingPrice,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,ClassType,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId
473001,470000,16,,4,11,11,6,3,3,,9,4,,0,830,Icon_MonsterCore_Ramog,9999,179,,179,,179,,,,10,,,,,1,,,,,,,,,0,,6,0,0,0,0,0,
473011,470000,16,,4,11,11,6,3,3,,9,4,,0,830,Icon_MonsterCore_Trisha,9999,179,,179,,179,,,,10,,,,,1,,,,,,,,,0,,6,0,0,0,0,0,
900001,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Equipment_04,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900002,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Equipment_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900003,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Weapon_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900004,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Armor_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900005,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Acc_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900006,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Material_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900007,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Material_01,9999,179,,179,,179,,,,0,,,,,27,,,,,0,1,,,0,,5,0,0,1,0,0,
900008,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Equipment_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900009,900008,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_GachaItem_Transcendence,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900010,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Gacha_EnchantScroll,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900011,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Gacha_EnchantScroll,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900012,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900013,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Gacha_RandomPenetrationCrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900014,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Gacha_RandomResilienceCrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900017,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Material_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900018,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Equipment_01,9999,179,,179,,179,,,,0,,,,,27,,,,,0,1,,,0,,5,0,0,1,0,0,
900019,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Weapon_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900020,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Armor_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900021,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Acc_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900022,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Acc_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900023,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Weapon_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900024,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Armor_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
900025,900000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Shop_Gacha_Equipment_04,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910001,910000,36,,8,11,11,6,3,3,,9,4,,4,0,Icon_Box_BossReward,9999,96,120011,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910002,920000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Box_BossReward,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910003,920000,38,,8,11,11,6,3,3,,9,4,,4,9901,Icon_Box_BossReward,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
999994,999990,10,,5,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_DynastyShield_06,1,1,3874,21,384,7,1036,999998,,0,,,,"DynastySword_05,DynastyShield_06",,,,,,2,,,,0,,6,0,0,0,0,0,
999995,999990,10,,5,0,11,6,0,0,,9,4,,1,9901,Armor_Human_WolfKnights_Helmet,1,21,1536,22,1382,60,2210,999999,,0,,,,"WolfKnights,06",,,,,,2,,,,0,,6,0,0,0,0,0,
999996,999990,10,,2,2,11,6,0,0,,9,4,,1,9901,Armor_Human_WolfKnights_Armor,1,21,2304,22,2073,51,500000,,,0,,,,"Tutorial,01",,,,,,2,,,,0,,6,0,0,0,0,0,
999997,999990,10,,5,6,11,6,0,0,,9,4,,1,9901,Armor_Human_WolfKnights_Gloves,1,21,1536,22,1382,58,1757,999998,,0,,,,"WolfKnights,06",,,,,,2,,,,0,,6,0,0,0,0,0,
999998,999990,10,,5,8,11,6,0,0,,9,4,,1,9901,Armor_Human_WolfKnights_Boots,1,21,1536,22,1382,58,1757,40101501,,0,,,,"WolfKnights,06",,,,,,2,,,,0,,6,0,0,0,0,0,
1114,1114,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"SamuraiLongSword_04,SamuraiShield_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1116,1116,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"SamuraiLongSword_06,SamuraiShield_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1124,1124,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"RevolutionSword_04,RevolutionShield_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1126,1126,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"RevolutionSword_06,RevolutionShield_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1134,1134,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"DynastySword_04,DynastyShield_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1136,1136,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"DynastySword_06,DynastyShield_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1144,1144,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"Dynamis_04,DynamisShield_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1146,1146,10,,1,1,11,0,3,3,,9,4,,1,9901,Weapon_Shield_RevolutionShield_06,1,1,1,179,,179,,,,0,,,,"Dynamis_06,DynamisShield_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1214,1214,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,Lance_04,,,,,,2,,,,0,,6,0,0,0,0,0,
1216,1216,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,Lance_06,,,,,,2,,,,0,,6,0,0,0,0,0,
1224,1224,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,Scorpion_04,,,,,,2,,,,0,,6,0,0,0,0,0,
1226,1226,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,Scorpion_06,,,,,,2,,,,0,,6,0,0,0,0,0,
1234,1234,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,GreatAxe_04,,,,,,2,,,,0,,6,0,0,0,0,0,
1236,1236,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,GreatAxe_06,,,,,,2,,,,0,,6,0,0,0,0,0,
1244,1244,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,Excidium_04,,,,,,2,,,,0,,6,0,0,0,0,0,
1246,1246,10,,1,1,11,1,3,3,,9,4,,1,9901,Weapon_Spear_Lance_05,1,1,1,179,,179,,,,0,,,,Excidium_06,,,,,,2,,,,0,,6,0,0,0,0,0,
1314,1314,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualSamuraiSword_04,DualSamuraiSword_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1316,1316,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualSamuraiSword_06,DualSamuraiSword_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1324,1324,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualRevolutionSword_04,DualRevolutionSword_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1326,1326,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualRevolutionSword_06,DualRevolutionSword_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1334,1334,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualDynastySword_04,DualDynastySword_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1336,1336,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualDynastySword_06,DualDynastySword_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1344,1344,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualDynamis_04,DualDynamis_04",,,,,,2,,,,0,,6,0,0,0,0,0,
1346,1346,10,,1,1,11,2,3,3,,9,4,,1,9901,Weapon_Sword_DynastySword_05,1,1,1,179,,179,,,,0,,,,"DualDynamis_06,DualDynamis_06",,,,,,2,,,,0,,6,0,0,0,0,0,
1414,1414,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,DoomDagger_04,,,,,,3,,,,0,,6,0,0,0,0,0,
1416,1416,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,DoomDagger_06,,,,,,3,,,,0,,6,0,0,0,0,0,
1424,1424,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,DarkScreamer_04,,,,,,3,,,,0,,6,0,0,0,0,0,
1426,1426,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,DarkScreamer_06,,,,,,3,,,,0,,6,0,0,0,0,0,
1434,1434,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,CrystalDagger_04,,,,,,3,,,,0,,6,0,0,0,0,0,
1436,1436,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,CrystalDagger_06,,,,,,3,,,,0,,6,0,0,0,0,0,
1444,1444,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,Severus_04,,,,,,3,,,,0,,6,0,0,0,0,0,
1446,1446,10,,1,1,11,3,3,3,,9,4,,1,9901,Weapon_Dagger_DarkScreamer_06,1,1,1,179,,179,,,,0,,,,Severus_06,,,,,,3,,,,0,,6,0,0,0,0,0,
1514,1514,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,CrystallizedIceBow_04",,,,,,3,,,,0,,6,0,0,0,0,0,
1516,1516,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,CrystallizedIceBow_06",,,,,,3,,,,0,,6,0,0,0,0,0,
1524,1524,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,CycloneBow_04",,,,,,3,,,,0,,6,0,0,0,0,0,
1526,1526,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,CycloneBow_06",,,,,,3,,,,0,,6,0,0,0,0,0,
1534,1534,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,AkatLongbow_04",,,,,,3,,,,0,,6,0,0,0,0,0,
1536,1536,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,AkatLongbow_06",,,,,,3,,,,0,,6,0,0,0,0,0,
1544,1544,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,Jupiter_04",,,,,,3,,,,0,,6,0,0,0,0,0,
1546,1546,10,,1,1,11,4,3,3,,9,4,,1,9901,Weapon_Bow_CycloneBow_05,1,1,1,179,,179,,,,0,,,,"_,Jupiter_06",,,,,,3,,,,0,,6,0,0,0,0,0,
1614,1614,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,DemonStaff_04,,,,,,4,,,,0,,6,0,0,0,0,0,
1616,1616,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,DemonStaff_06,,,,,,4,,,,0,,6,0,0,0,0,0,
1624,1624,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,LifeStaff_04,,,,,,4,,,,0,,6,0,0,0,0,0,
1626,1626,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,LifeStaff_06,,,,,,4,,,,0,,6,0,0,0,0,0,
1634,1634,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,FlamingDragonSkull_04,,,,,,4,,,,0,,6,0,0,0,0,0,
1636,1636,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,FlamingDragonSkull_06,,,,,,4,,,,0,,6,0,0,0,0,0,
1644,1644,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,DarkAbyss_04,,,,,,4,,,,0,,6,0,0,0,0,0,
1646,1646,10,,1,1,11,5,3,3,,9,4,,1,9901,Weapon_Staff_DarkAbyss_06,1,2,1,179,,179,,,,0,,,,DarkAbyss_06,,,,,,4,,,,0,,6,0,0,0,0,0,
2210,2210,10,,1,2,11,6,0,0,,9,4,,1,9901,Armor_Human_Nightmare_Armor,1,21,1,179,,179,,,,0,,,,"WolfKnights,00",,,,,,2,,,,0,,6,0,0,0,0,0,
2220,2220,10,,1,2,11,6,1,1,,9,4,,1,9901,Armor_Human_Seeker_Armor,1,21,1,179,,179,,,,0,,,,"Seeker,00",,,,,,3,,,,0,,6,0,0,0,0,0,
2230,2230,10,,1,2,11,6,2,2,,9,4,,1,9901,Armor_Human_Majestic_Armor,1,21,1,179,,179,,,,0,,,,"Dynasty,00",,,,,,4,,,,0,,6,0,0,0,0,0,
3001,3001,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_Common_SoulCrystal,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
3002,3002,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_Common_Elixir,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
3003,3003,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_Common_Herb,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
3004,3004,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_Asset_Adena_01,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
3005,3005,11,,8,11,11,6,3,3,,9,4,,0,0,Icon_Exp_01,1,179,,179,,179,,,,0,,,,,,,,,,,,,,0,,6,0,0,0,0,0,
910004,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_Scroll_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910005,900000,38,,8,11,11,6,3,3,,9,4,,1,9901,Icon_Box_BlessedScroll_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910006,900000,38,,8,11,11,6,3,3,,9,4,,1,9901,Icon_GachaItem_Transcendence,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910007,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_Herb_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910008,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_HerbPotion_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910012,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_Herb_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910101,900000,38,,1,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_EquipmentC,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910102,900000,38,,1,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponC,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910103,900000,38,,1,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_ArmorC,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910104,900000,38,,1,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_AccC,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910111,900000,38,,2,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_EquipmentB,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910112,900000,38,,2,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponB,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910113,900000,38,,2,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_ArmorB,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910114,900000,38,,2,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_AccB,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910121,900000,38,,3,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_EquipmentA,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910122,900000,38,,3,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910123,900000,38,,3,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_ArmorA,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910124,900000,38,,3,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_AccA,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910131,900000,38,,4,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_EquipmentS,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910132,900000,38,,4,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponS,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910133,900000,38,,4,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_ArmorS,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910134,900000,38,,4,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_AccS,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910141,900000,38,,5,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_EquipmentR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910142,900000,38,,5,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910143,900000,38,,5,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_ArmorR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910144,900000,38,,5,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_AccR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910151,900000,38,,6,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_EquipmentSR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910152,900000,38,,6,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponSR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910153,900000,38,,6,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_ArmorSR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910154,900000,38,,6,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_AccSR,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910161,900000,38,,7,11,11,6,3,3,,9,4,,0,9901,Icon_Shop_Gacha_Equipment_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910162,900000,38,,7,11,11,6,3,3,,9,4,,0,9901,Icon_Shop_Gacha_Weapon_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910163,900000,38,,7,11,11,6,3,3,,9,4,,0,9901,Icon_Shop_Gacha_Armor_01,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910201,900000,38,,1,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910202,900000,38,,2,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910203,900000,38,,3,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910204,900000,38,,4,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910205,900000,38,,5,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910206,900000,38,,6,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910207,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Soulcrystal,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910009,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_Adena_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910010,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_Dia_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910011,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_Box_Rune_03,9999,179,,179,,179,,,,0,,,,,,,,,,0,,,,0,,5,0,0,1,0,0,
910301,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_MonsterCore,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910302,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_MonsterCore,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
910307,900000,38,,8,11,11,6,3,3,,9,4,,0,9901,Icon_GachaItem_Herb,9999,179,,179,,179,,,,0,,,,,,,,,,0,1,,,0,,5,0,0,1,0,0,
