ItemType,ItemGrade,EquipmentType,Level,TotalExpForNextLevel,ProvidingExp,RequiredAdena,EffectIncreaseRate
10,2,4,15,1500,954,9100,5600
10,2,4,16,1600,1007,9600,6000
10,2,4,17,1700,1060,10100,6400
10,2,4,18,1800,1113,10600,6800
10,2,4,19,1900,1166,11100,7200
10,2,4,20,2000,1219,11600,7600
10,2,4,21,2100,1272,12100,8000
10,2,4,22,2200,1325,12600,8400
10,2,4,23,2300,1378,13100,8800
10,2,4,24,2400,1431,13600,9200
10,2,4,25,2500,1484,14100,9600
10,2,4,26,2600,1537,14600,10000
10,2,4,27,2700,1590,15100,10400
10,2,4,28,2800,1643,15600,10800
10,2,4,29,2900,1696,16100,11200
10,2,4,30,3000,1749,16600,11600
10,3,4,1,250,655,5900,0
10,3,4,2,500,819,7400,350
10,3,4,3,750,983,8800,700
10,3,4,4,1000,1146,10300,1050
10,3,4,5,1250,1310,11800,1400
10,3,4,6,1500,1474,13300,1750
10,3,4,7,1750,1638,14700,2100
10,3,4,8,2000,1801,16200,2450
10,3,4,9,2250,1965,17700,2800
10,3,4,10,2500,2129,19200,3150
10,3,4,11,2750,2293,20600,3500
10,3,4,12,3000,2456,22100,3850
10,3,4,13,3250,2620,23600,4200
10,3,4,14,3500,2784,25100,4550
10,3,4,15,3750,2948,26500,4900
10,3,4,16,4000,3111,28000,5250
10,3,4,17,4250,3275,29500,5600
10,3,4,18,4500,3439,31000,5950
10,3,4,19,4750,3603,32400,6300
10,3,4,20,5000,3766,33900,6650
10,3,4,21,5250,3930,35400,7000
10,3,4,22,5500,4094,36800,7350
10,3,4,23,5750,4258,38300,7700
10,3,4,24,6000,4421,39800,8050
10,3,4,25,6250,4585,41300,8400
10,3,4,26,6500,4749,42700,8750
10,3,4,27,6750,4913,44200,9100
10,3,4,28,7000,5076,45700,9450
10,3,4,29,7250,5240,47200,9800
10,3,4,30,7500,5404,48600,10150
10,4,4,1,630,1820,15500,0
10,4,4,2,1260,2275,19300,300
10,4,4,3,1890,2730,23200,600
10,4,4,4,2520,3185,27100,900
10,4,4,5,3150,3640,30900,1200
10,4,4,6,3780,4095,34800,1500
10,4,4,7,4410,4550,38700,1800
10,4,4,8,5040,5005,42500,2100
10,4,4,9,5670,5460,46400,2400
10,4,4,10,6300,5915,50300,2700
10,4,4,11,6930,6370,54100,3000
10,4,4,12,7560,6825,58000,3300
10,4,4,13,8190,7280,61900,3600
10,4,4,14,8820,7735,65700,3900
10,4,4,15,9450,8190,69600,4200
10,4,4,16,10080,8645,73500,4500
10,4,4,17,10710,9100,77400,4800
10,4,4,18,11340,9555,81200,5100
10,4,4,19,11970,10010,85100,5400
10,4,4,20,12600,10465,89000,5700
10,4,4,21,13230,10920,92800,6000
10,4,4,22,13860,11375,96700,6300
10,4,4,23,14490,11830,100600,6600
10,4,4,24,15120,12285,104400,6900
10,4,4,25,15750,12740,108300,7200
10,4,4,26,16380,13195,112200,7500
10,4,4,27,17010,13650,116000,7800
10,4,4,28,17640,14105,119900,8100
10,4,4,29,18270,14560,123800,8400
10,4,4,30,18900,15015,127600,8700
10,5,4,1,1580,4724,37800,0
10,5,4,2,3160,5905,47200,250
10,5,4,3,4740,7086,56700,500
10,5,4,4,6320,8267,66100,750
10,5,4,5,7900,9448,75600,1000
10,5,4,6,9480,10629,85000,1250
10,5,4,7,11060,11810,94500,1500
10,5,4,8,12640,12991,103900,1750
10,5,4,9,14220,14172,113400,2000
10,5,4,10,15800,15353,122800,2250
10,5,4,11,17380,16534,132300,2500
10,5,4,12,18960,17715,141700,2750
10,5,4,13,20540,18896,151200,3000
10,5,4,14,22120,20077,160600,3250
10,5,4,15,23700,21258,170100,3500
10,5,4,16,25280,22439,179500,3750
10,5,4,17,26860,23620,189000,4000
10,5,4,18,28440,24801,198400,4250
10,5,4,19,30020,25982,207900,4500
10,5,4,20,31600,27163,217300,4750
10,5,4,21,33180,28344,226800,5000
10,5,4,22,34760,29525,236200,5250
10,5,4,23,36340,30706,245600,5500
10,5,4,24,37920,31887,255100,5750
10,5,4,25,39500,33068,264500,6000
10,5,4,26,41080,34249,274000,6250
10,5,4,27,42660,35430,283400,6500
10,5,4,28,44240,36611,292900,6750
10,5,4,29,45820,37792,302300,7000
10,5,4,30,47400,38973,311800,7250
10,6,4,1,3950,12205,91500,0
10,6,4,2,7900,15256,114400,200
10,6,4,3,11850,18308,137300,400
10,6,4,4,15800,21359,160200,600
10,6,4,5,19750,24410,183100,800
10,6,4,6,23700,27461,206000,1000
10,6,4,7,27650,30513,228800,1200
10,6,4,8,31600,33564,251700,1400
10,6,4,9,35550,36615,274600,1600
10,6,4,10,39500,39666,297500,1800
10,6,4,11,43450,42718,320400,2000
10,6,4,12,47400,45769,343300,2200
10,6,4,13,51350,48820,366200,2400
10,6,4,14,55300,51871,389000,2600
10,6,4,15,59250,54923,411900,2800
10,6,4,16,63200,57974,434800,3000
10,6,4,17,67150,61025,457700,3200
10,6,4,18,71100,64076,480600,3400
10,6,4,19,75050,67128,503500,3600
10,6,4,20,79000,70179,526300,3800
10,6,4,21,82950,73230,549200,4000
10,6,4,22,86900,76281,572100,4200
10,6,4,23,90850,79333,595000,4400
10,6,4,24,94800,82384,617900,4600
10,6,4,25,98750,85435,640800,4800
10,6,4,26,102700,88486,663600,5000
10,6,4,27,106650,91538,686500,5200
10,6,4,28,110600,94589,709400,5400
10,6,4,29,114550,97640,732300,5600
10,6,4,30,118500,100691,755200,5800
10,6,4,31,122450,103743,778100,6300
10,6,4,32,126400,106794,801000,6800
10,6,4,33,130350,109845,823800,7300
10,6,4,34,134300,112896,846700,7800
10,6,4,35,138250,115948,869600,8300
10,6,4,36,142200,118999,892500,8800
10,6,4,37,146150,122050,915400,9300
10,6,4,38,150100,125101,938300,9800
10,6,4,39,154050,128153,961100,10300
10,6,4,40,158000,131204,984000,10800
10,7,4,1,6720,21436,150100,0
10,7,4,2,13440,26795,187600,100
10,7,4,3,20160,32154,225100,200
10,7,4,4,26880,37513,262600,300
10,7,4,5,33600,42872,300100,400
10,7,4,6,40320,48231,337600,500
10,7,4,7,47040,53590,375100,600
10,7,4,8,53760,58949,412600,700
10,7,4,9,60480,64308,450200,800
10,7,4,10,67200,69667,487700,900
10,7,4,11,73920,75026,525200,1000
10,7,4,12,80640,80385,562700,1100
10,7,4,13,87360,85744,600200,1200
10,7,4,14,94080,91103,637700,1300
10,7,4,15,100800,96462,675200,1400
10,7,4,16,107520,101821,712700,1500
10,7,4,17,114240,107180,750300,1600
10,7,4,18,120960,112539,787800,1700
10,7,4,19,127680,117898,825300,1800
10,7,4,20,134400,123257,862800,1900
10,7,4,21,141120,128616,900300,2000
10,7,4,22,147840,133975,937800,2100
10,7,4,23,154560,139334,975300,2200
10,7,4,24,161280,144693,1012900,2300
10,7,4,25,168000,150052,1050400,2400
10,7,4,26,174720,155411,1087900,2500
10,7,4,27,181440,160770,1125400,2600
10,7,4,28,188160,166129,1162900,2700
10,7,4,29,194880,171488,1200400,2800
10,7,4,30,201600,176847,1237900,2900
10,7,4,31,208320,182206,1275400,3150
10,7,4,32,215040,187565,1313000,3400
10,7,4,33,221760,192924,1350500,3650
10,7,4,34,228480,198283,1388000,3900
10,7,4,35,235200,203642,1425500,4150
10,7,4,36,241920,209001,1463000,4400
10,7,4,37,248640,214360,1500500,4650
10,7,4,38,255360,219719,1538000,4900
10,7,4,39,262080,225078,1575500,5150
10,7,4,40,268800,230437,1613100,5400
10,1,9,1,40,70,700,0
10,1,9,2,80,88,900,500
10,1,9,3,120,105,1100,1000
10,1,9,4,160,123,1200,1500
10,1,9,5,200,140,1400,2000
10,1,9,6,240,158,1600,2500
10,1,9,7,280,175,1800,3000
10,1,9,8,320,193,1900,3500
10,1,9,9,360,210,2100,4000
10,1,9,10,400,228,2300,4500
10,1,9,11,440,245,2500,5000
10,1,9,12,480,263,2600,5500
10,1,9,13,520,280,2800,6000
10,1,9,14,560,298,3000,6500
10,1,9,15,600,315,3200,7000
10,1,9,16,640,333,3300,7500
10,1,9,17,680,350,3500,8000
10,1,9,18,720,368,3700,8500
10,1,9,19,760,385,3900,9000
10,1,9,20,800,403,4000,9500
10,1,9,21,840,420,4200,10000
10,1,9,22,880,438,4400,10500
10,1,9,23,920,455,4600,11000
10,1,9,24,960,473,4700,11500
10,1,9,25,1000,490,4900,12000
10,1,9,26,1040,508,5100,12500
10,1,9,27,1080,525,5300,13000
10,1,9,28,1120,543,5400,13500
10,1,9,29,1160,560,5600,14000
10,1,9,30,1200,578,5800,14500
10,2,9,1,100,212,2000,0
10,2,9,2,200,265,2500,400
10,2,9,3,300,318,3000,800
10,2,9,4,400,371,3500,1200
10,2,9,5,500,424,4000,1600
10,2,9,6,600,477,4500,2000
10,2,9,7,700,530,5000,2400
10,2,9,8,800,583,5500,2800
10,2,9,9,900,636,6000,3200
10,2,9,10,1000,689,6500,3600
10,2,9,11,1100,742,7000,4000
10,2,9,12,1200,795,7600,4400
10,2,9,13,1300,848,8100,4800
10,2,9,14,1400,901,8600,5200
10,2,9,15,1500,954,9100,5600
10,2,9,16,1600,1007,9600,6000
10,2,9,17,1700,1060,10100,6400
10,2,9,18,1800,1113,10600,6800
10,2,9,19,1900,1166,11100,7200
10,2,9,20,2000,1219,11600,7600
10,2,9,21,2100,1272,12100,8000
10,2,9,22,2200,1325,12600,8400
10,2,9,23,2300,1378,13100,8800
10,2,9,24,2400,1431,13600,9200
10,2,9,25,2500,1484,14100,9600
10,2,9,26,2600,1537,14600,10000
10,2,9,27,2700,1590,15100,10400
10,2,9,28,2800,1643,15600,10800
10,2,9,29,2900,1696,16100,11200
10,2,9,30,3000,1749,16600,11600
10,3,9,1,250,655,5900,0
10,3,9,2,500,819,7400,350
10,3,9,3,750,983,8800,700
10,3,9,4,1000,1146,10300,1050
10,3,9,5,1250,1310,11800,1400
10,3,9,6,1500,1474,13300,1750
10,3,9,7,1750,1638,14700,2100
10,3,9,8,2000,1801,16200,2450
10,3,9,9,2250,1965,17700,2800
10,3,9,10,2500,2129,19200,3150
10,3,9,11,2750,2293,20600,3500
10,3,9,12,3000,2456,22100,3850
10,3,9,13,3250,2620,23600,4200
10,3,9,14,3500,2784,25100,4550
10,3,9,15,3750,2948,26500,4900
10,3,9,16,4000,3111,28000,5250
10,3,9,17,4250,3275,29500,5600
10,3,9,18,4500,3439,31000,5950
10,3,9,19,4750,3603,32400,6300
10,3,9,20,5000,3766,33900,6650
10,3,9,21,5250,3930,35400,7000
10,3,9,22,5500,4094,36800,7350
10,3,9,23,5750,4258,38300,7700
10,3,9,24,6000,4421,39800,8050
10,3,9,25,6250,4585,41300,8400
10,3,9,26,6500,4749,42700,8750
10,3,9,27,6750,4913,44200,9100
10,3,9,28,7000,5076,45700,9450
10,3,9,29,7250,5240,47200,9800
10,3,9,30,7500,5404,48600,10150
10,4,9,1,630,1820,15500,0
10,4,9,2,1260,2275,19300,300
10,4,9,3,1890,2730,23200,600
10,4,9,4,2520,3185,27100,900
10,4,9,5,3150,3640,30900,1200
10,4,9,6,3780,4095,34800,1500
10,4,9,7,4410,4550,38700,1800
10,4,9,8,5040,5005,42500,2100
10,4,9,9,5670,5460,46400,2400
10,4,9,10,6300,5915,50300,2700
10,4,9,11,6930,6370,54100,3000
10,4,9,12,7560,6825,58000,3300
10,4,9,13,8190,7280,61900,3600
10,4,9,14,8820,7735,65700,3900
10,4,9,15,9450,8190,69600,4200
10,4,9,16,10080,8645,73500,4500
10,4,9,17,10710,9100,77400,4800
10,4,9,18,11340,9555,81200,5100
10,4,9,19,11970,10010,85100,5400
10,4,9,20,12600,10465,89000,5700
10,4,9,21,13230,10920,92800,6000
10,4,9,22,13860,11375,96700,6300
10,4,9,23,14490,11830,100600,6600
10,4,9,24,15120,12285,104400,6900
10,4,9,25,15750,12740,108300,7200
10,4,9,26,16380,13195,112200,7500
10,4,9,27,17010,13650,116000,7800
10,4,9,28,17640,14105,119900,8100
10,4,9,29,18270,14560,123800,8400
10,4,9,30,18900,15015,127600,8700
10,5,9,1,1580,4724,37800,0
10,5,9,2,3160,5905,47200,250
10,5,9,3,4740,7086,56700,500
10,5,9,4,6320,8267,66100,750
10,5,9,5,7900,9448,75600,1000
10,5,9,6,9480,10629,85000,1250
10,5,9,7,11060,11810,94500,1500
10,5,9,8,12640,12991,103900,1750
10,5,9,9,14220,14172,113400,2000
10,5,9,10,15800,15353,122800,2250
10,5,9,11,17380,16534,132300,2500
10,5,9,12,18960,17715,141700,2750
10,5,9,13,20540,18896,151200,3000
10,5,9,14,22120,20077,160600,3250
10,5,9,15,23700,21258,170100,3500
10,5,9,16,25280,22439,179500,3750
10,5,9,17,26860,23620,189000,4000
10,5,9,18,28440,24801,198400,4250
10,5,9,19,30020,25982,207900,4500
10,5,9,20,31600,27163,217300,4750
10,5,9,21,33180,28344,226800,5000
10,5,9,22,34760,29525,236200,5250
10,5,9,23,36340,30706,245600,5500
10,5,9,24,37920,31887,255100,5750
10,5,9,25,39500,33068,264500,6000
10,5,9,26,41080,34249,274000,6250
10,5,9,27,42660,35430,283400,6500
10,5,9,28,44240,36611,292900,6750
10,5,9,29,45820,37792,302300,7000
10,5,9,30,47400,38973,311800,7250
10,6,9,1,3950,12205,91500,0
10,6,9,2,7900,15256,114400,200
10,6,9,3,11850,18308,137300,400
10,6,9,4,15800,21359,160200,600
10,6,9,5,19750,24410,183100,800
10,6,9,6,23700,27461,206000,1000
10,6,9,7,27650,30513,228800,1200
10,6,9,8,31600,33564,251700,1400
10,6,9,9,35550,36615,274600,1600
10,6,9,10,39500,39666,297500,1800
10,6,9,11,43450,42718,320400,2000
10,6,9,12,47400,45769,343300,2200
10,6,9,13,51350,48820,366200,2400
10,6,9,14,55300,51871,389000,2600
10,6,9,15,59250,54923,411900,2800
10,6,9,16,63200,57974,434800,3000
10,6,9,17,67150,61025,457700,3200
10,6,9,18,71100,64076,480600,3400
10,6,9,19,75050,67128,503500,3600
10,6,9,20,79000,70179,526300,3800
10,6,9,21,82950,73230,549200,4000
10,6,9,22,86900,76281,572100,4200
10,6,9,23,90850,79333,595000,4400
10,6,9,24,94800,82384,617900,4600
10,6,9,25,98750,85435,640800,4800
10,6,9,26,102700,88486,663600,5000
10,6,9,27,106650,91538,686500,5200
10,6,9,28,110600,94589,709400,5400
10,6,9,29,114550,97640,732300,5600
10,6,9,30,118500,100691,755200,5800
10,6,9,31,122450,103743,778100,6300
10,6,9,32,126400,106794,801000,6800
10,6,9,33,130350,109845,823800,7300
10,6,9,34,134300,112896,846700,7800
10,6,9,35,138250,115948,869600,8300
10,6,9,36,142200,118999,892500,8800
10,6,9,37,146150,122050,915400,9300
10,6,9,38,150100,125101,938300,9800
10,6,9,39,154050,128153,961100,10300
10,6,9,40,158000,131204,984000,10800
10,7,9,1,6720,21436,150100,0
10,7,9,2,13440,26795,187600,100
10,7,9,3,20160,32154,225100,200
10,7,9,4,26880,37513,262600,300
10,7,9,5,33600,42872,300100,400
10,7,9,6,40320,48231,337600,500
10,7,9,7,47040,53590,375100,600
10,7,9,8,53760,58949,412600,700
10,7,9,9,60480,64308,450200,800
10,7,9,10,67200,69667,487700,900
10,7,9,11,73920,75026,525200,1000
10,7,9,12,80640,80385,562700,1100
10,7,9,13,87360,85744,600200,1200
10,7,9,14,94080,91103,637700,1300
10,7,9,15,100800,96462,675200,1400
10,7,9,16,107520,101821,712700,1500
10,7,9,17,114240,107180,750300,1600
10,7,9,18,120960,112539,787800,1700
10,7,9,19,127680,117898,825300,1800
10,7,9,20,134400,123257,862800,1900
10,7,9,21,141120,128616,900300,2000
10,7,9,22,147840,133975,937800,2100
10,7,9,23,154560,139334,975300,2200
10,7,9,24,161280,144693,1012900,2300
10,7,9,25,168000,150052,1050400,2400
10,7,9,26,174720,155411,1087900,2500
10,7,9,27,181440,160770,1125400,2600
10,7,9,28,188160,166129,1162900,2700
10,7,9,29,194880,171488,1200400,2800
10,7,9,30,201600,176847,1237900,2900
10,7,9,31,208320,182206,1275400,3150
10,7,9,32,215040,187565,1313000,3400
10,7,9,33,221760,192924,1350500,3650
10,7,9,34,228480,198283,1388000,3900
10,7,9,35,235200,203642,1425500,4150
10,7,9,36,241920,209001,1463000,4400
10,7,9,37,248640,214360,1500500,4650
10,7,9,38,255360,219719,1538000,4900
10,7,9,39,262080,225078,1575500,5150
10,7,9,40,268800,230437,1613100,5400
10,1,7,1,40,70,700,0
10,1,7,2,80,88,900,500
10,1,7,3,120,105,1100,1000
10,1,7,4,160,123,1200,1500
10,1,7,5,200,140,1400,2000
10,1,7,6,240,158,1600,2500
10,1,7,7,280,175,1800,3000
10,1,7,8,320,193,1900,3500
10,1,7,9,360,210,2100,4000
10,1,7,10,400,228,2300,4500
10,1,7,11,440,245,2500,5000
10,1,7,12,480,263,2600,5500
10,1,7,13,520,280,2800,6000
10,1,7,14,560,298,3000,6500
10,1,7,15,600,315,3200,7000
10,1,7,16,640,333,3300,7500
10,1,7,17,680,350,3500,8000
10,1,7,18,720,368,3700,8500
10,1,7,19,760,385,3900,9000
10,1,7,20,800,403,4000,9500
10,1,7,21,840,420,4200,10000
10,1,7,22,880,438,4400,10500
10,1,7,23,920,455,4600,11000
10,1,7,24,960,473,4700,11500
10,1,7,25,1000,490,4900,12000
10,1,7,26,1040,508,5100,12500
10,1,7,27,1080,525,5300,13000
10,1,7,28,1120,543,5400,13500
10,1,7,29,1160,560,5600,14000
10,1,7,30,1200,578,5800,14500
10,2,7,1,100,212,2000,0
10,2,7,2,200,265,2500,400
10,2,7,3,300,318,3000,800
10,2,7,4,400,371,3500,1200
10,2,7,5,500,424,4000,1600
10,2,7,6,600,477,4500,2000
10,2,7,7,700,530,5000,2400
10,2,7,8,800,583,5500,2800
10,2,7,9,900,636,6000,3200
10,2,7,10,1000,689,6500,3600
10,2,7,11,1100,742,7000,4000
10,2,7,12,1200,795,7600,4400
10,2,7,13,1300,848,8100,4800
10,2,7,14,1400,901,8600,5200
10,2,7,15,1500,954,9100,5600
10,2,7,16,1600,1007,9600,6000
10,2,7,17,1700,1060,10100,6400
10,2,7,18,1800,1113,10600,6800
10,2,7,19,1900,1166,11100,7200
10,2,7,20,2000,1219,11600,7600
10,2,7,21,2100,1272,12100,8000
10,2,7,22,2200,1325,12600,8400
10,2,7,23,2300,1378,13100,8800
10,2,7,24,2400,1431,13600,9200
10,2,7,25,2500,1484,14100,9600
10,2,7,26,2600,1537,14600,10000
10,2,7,27,2700,1590,15100,10400
10,2,7,28,2800,1643,15600,10800
10,2,7,29,2900,1696,16100,11200
10,2,7,30,3000,1749,16600,11600
10,3,7,1,250,655,5900,0
10,3,7,2,500,819,7400,350
10,3,7,3,750,983,8800,700
10,3,7,4,1000,1146,10300,1050
10,3,7,5,1250,1310,11800,1400
10,3,7,6,1500,1474,13300,1750
10,3,7,7,1750,1638,14700,2100
10,3,7,8,2000,1801,16200,2450
10,3,7,9,2250,1965,17700,2800
10,3,7,10,2500,2129,19200,3150
10,3,7,11,2750,2293,20600,3500
10,3,7,12,3000,2456,22100,3850
10,3,7,13,3250,2620,23600,4200
10,3,7,14,3500,2784,25100,4550
10,3,7,15,3750,2948,26500,4900
10,3,7,16,4000,3111,28000,5250
10,3,7,17,4250,3275,29500,5600
10,3,7,18,4500,3439,31000,5950
10,3,7,19,4750,3603,32400,6300
10,3,7,20,5000,3766,33900,6650
10,3,7,21,5250,3930,35400,7000
10,3,7,22,5500,4094,36800,7350
10,3,7,23,5750,4258,38300,7700
10,3,7,24,6000,4421,39800,8050
10,3,7,25,6250,4585,41300,8400
10,3,7,26,6500,4749,42700,8750
10,3,7,27,6750,4913,44200,9100
10,3,7,28,7000,5076,45700,9450
10,3,7,29,7250,5240,47200,9800
10,3,7,30,7500,5404,48600,10150
10,4,7,1,630,1820,15500,0
10,4,7,2,1260,2275,19300,300
10,4,7,3,1890,2730,23200,600
10,4,7,4,2520,3185,27100,900
10,4,7,5,3150,3640,30900,1200
10,4,7,6,3780,4095,34800,1500
10,4,7,7,4410,4550,38700,1800
10,4,7,8,5040,5005,42500,2100
10,4,7,9,5670,5460,46400,2400
10,4,7,10,6300,5915,50300,2700
10,4,7,11,6930,6370,54100,3000
10,4,7,12,7560,6825,58000,3300
10,4,7,13,8190,7280,61900,3600
10,4,7,14,8820,7735,65700,3900
10,4,7,15,9450,8190,69600,4200
10,4,7,16,10080,8645,73500,4500
10,4,7,17,10710,9100,77400,4800
10,4,7,18,11340,9555,81200,5100
10,4,7,19,11970,10010,85100,5400
10,4,7,20,12600,10465,89000,5700
10,4,7,21,13230,10920,92800,6000
10,4,7,22,13860,11375,96700,6300
10,4,7,23,14490,11830,100600,6600
10,4,7,24,15120,12285,104400,6900
10,4,7,25,15750,12740,108300,7200
10,4,7,26,16380,13195,112200,7500
10,4,7,27,17010,13650,116000,7800
10,4,7,28,17640,14105,119900,8100
10,4,7,29,18270,14560,123800,8400
10,4,7,30,18900,15015,127600,8700
10,5,7,1,1580,4724,37800,0
10,5,7,2,3160,5905,47200,250
10,5,7,3,4740,7086,56700,500
10,5,7,4,6320,8267,66100,750
10,5,7,5,7900,9448,75600,1000
10,5,7,6,9480,10629,85000,1250
10,5,7,7,11060,11810,94500,1500
10,5,7,8,12640,12991,103900,1750
10,5,7,9,14220,14172,113400,2000
10,5,7,10,15800,15353,122800,2250
10,5,7,11,17380,16534,132300,2500
10,5,7,12,18960,17715,141700,2750
10,5,7,13,20540,18896,151200,3000
10,5,7,14,22120,20077,160600,3250
10,5,7,15,23700,21258,170100,3500
10,5,7,16,25280,22439,179500,3750
10,5,7,17,26860,23620,189000,4000
10,5,7,18,28440,24801,198400,4250
10,5,7,19,30020,25982,207900,4500
10,5,7,20,31600,27163,217300,4750
10,5,7,21,33180,28344,226800,5000
10,5,7,22,34760,29525,236200,5250
10,5,7,23,36340,30706,245600,5500
10,5,7,24,37920,31887,255100,5750
10,5,7,25,39500,33068,264500,6000
10,5,7,26,41080,34249,274000,6250
10,5,7,27,42660,35430,283400,6500
10,5,7,28,44240,36611,292900,6750
10,5,7,29,45820,37792,302300,7000
10,5,7,30,47400,38973,311800,7250
10,6,7,1,3950,12205,91500,0
10,6,7,2,7900,15256,114400,200
10,6,7,3,11850,18308,137300,400
10,6,7,4,15800,21359,160200,600
10,6,7,5,19750,24410,183100,800
10,6,7,6,23700,27461,206000,1000
10,6,7,7,27650,30513,228800,1200
10,6,7,8,31600,33564,251700,1400
10,6,7,9,35550,36615,274600,1600
10,6,7,10,39500,39666,297500,1800
10,6,7,11,43450,42718,320400,2000
10,6,7,12,47400,45769,343300,2200
10,6,7,13,51350,48820,366200,2400
10,6,7,14,55300,51871,389000,2600
10,6,7,15,59250,54923,411900,2800
10,6,7,16,63200,57974,434800,3000
10,6,7,17,67150,61025,457700,3200
10,6,7,18,71100,64076,480600,3400
10,6,7,19,75050,67128,503500,3600
10,6,7,20,79000,70179,526300,3800
10,6,7,21,82950,73230,549200,4000
10,6,7,22,86900,76281,572100,4200
10,6,7,23,90850,79333,595000,4400
10,6,7,24,94800,82384,617900,4600
10,6,7,25,98750,85435,640800,4800
10,6,7,26,102700,88486,663600,5000
10,6,7,27,106650,91538,686500,5200
10,6,7,28,110600,94589,709400,5400
10,6,7,29,114550,97640,732300,5600
10,6,7,30,118500,100691,755200,5800
10,6,7,31,122450,103743,778100,6300
10,6,7,32,126400,106794,801000,6800
10,6,7,33,130350,109845,823800,7300
10,6,7,34,134300,112896,846700,7800
10,6,7,35,138250,115948,869600,8300
10,6,7,36,142200,118999,892500,8800
10,6,7,37,146150,122050,915400,9300
10,6,7,38,150100,125101,938300,9800
10,6,7,39,154050,128153,961100,10300
10,6,7,40,158000,131204,984000,10800
10,7,7,1,6720,21436,150100,0
10,7,7,2,13440,26795,187600,100
10,7,7,3,20160,32154,225100,200
10,7,7,4,26880,37513,262600,300
10,7,7,5,33600,42872,300100,400
10,7,7,6,40320,48231,337600,500
10,7,7,7,47040,53590,375100,600
10,7,7,8,53760,58949,412600,700
10,7,7,9,60480,64308,450200,800
10,7,7,10,67200,69667,487700,900
10,7,7,11,73920,75026,525200,1000
10,7,7,12,80640,80385,562700,1100
10,7,7,13,87360,85744,600200,1200
10,7,7,14,94080,91103,637700,1300
10,7,7,15,100800,96462,675200,1400
10,7,7,16,107520,101821,712700,1500
10,7,7,17,114240,107180,750300,1600
10,7,7,18,120960,112539,787800,1700
10,7,7,19,127680,117898,825300,1800
10,7,7,20,134400,123257,862800,1900
10,7,7,21,141120,128616,900300,2000
10,7,7,22,147840,133975,937800,2100
10,7,7,23,154560,139334,975300,2200
10,7,7,24,161280,144693,1012900,2300
10,7,7,25,168000,150052,1050400,2400
10,7,7,26,174720,155411,1087900,2500
10,7,7,27,181440,160770,1125400,2600
10,7,7,28,188160,166129,1162900,2700
10,7,7,29,194880,171488,1200400,2800
10,7,7,30,201600,176847,1237900,2900
10,7,7,31,208320,182206,1275400,3150
10,7,7,32,215040,187565,1313000,3400
10,7,7,33,221760,192924,1350500,3650
10,7,7,34,228480,198283,1388000,3900
10,7,7,35,235200,203642,1425500,4150
10,7,7,36,241920,209001,1463000,4400
10,7,7,37,248640,214360,1500500,4650
10,7,7,38,255360,219719,1538000,4900
10,7,7,39,262080,225078,1575500,5150
10,7,7,40,268800,230437,1613100,5400
23,1,11,1,250,175,700,0
23,2,11,1,675,472.5,1800,0
23,3,11,1,1750,1225,4400,0
23,4,11,1,4750,3325,11000,0
23,5,11,1,12750,8925,25000,0
23,6,11,1,34500,24150,55000,0
60,1,11,1,40,70,900,0
60,1,11,2,80,88,1100,1500
60,1,11,3,120,105,1400,3000
60,1,11,4,160,123,1600,4500
60,1,11,5,200,140,1800,6000
60,1,11,6,240,158,2000,7500
60,1,11,7,280,175,2300,9000
60,1,11,8,320,193,2500,10500
60,1,11,9,360,210,2700,12000
60,1,11,10,400,228,2900,13500
60,1,11,11,440,245,3200,15000
60,1,11,12,480,263,3400,16500
60,1,11,13,520,280,3600,18000
60,1,11,14,560,298,3800,19500
60,1,11,15,600,315,4100,21000
60,1,11,16,640,333,4300,22500
60,1,11,17,680,350,4500,24000
60,1,11,18,720,368,4700,25500
60,1,11,19,760,385,5000,27000
60,1,11,20,800,403,5200,28500
60,2,11,1,100,212,2600,0
60,2,11,2,200,265,3200,700
60,2,11,3,300,318,3900,1400
60,2,11,4,400,371,4500,2100
60,2,11,5,500,424,5200,2800
60,2,11,6,600,477,5800,3500
60,2,11,7,700,530,6500,4200
60,2,11,8,800,583,7100,4900
60,2,11,9,900,636,7800,5600
60,2,11,10,1000,689,8400,6300
60,2,11,11,1100,742,9100,7000
60,2,11,12,1200,795,9700,7700
60,2,11,13,1300,848,10400,8400
60,2,11,14,1400,901,11000,9100
60,2,11,15,1500,954,11700,9800
60,2,11,16,1600,1007,12300,10500
60,2,11,17,1700,1060,12900,11200
60,2,11,18,1800,1113,13600,11900
60,2,11,19,1900,1166,14200,12600
60,2,11,20,2000,1219,14900,13300
60,3,11,1,250,655,7600,0
60,3,11,2,500,819,9500,400
60,3,11,3,750,983,11400,800
60,3,11,4,1000,1146,13300,1200
60,3,11,5,1250,1310,15200,1600
60,3,11,6,1500,1474,17100,2000
60,3,11,7,1750,1638,19000,2400
60,3,11,8,2000,1801,20800,2800
60,3,11,9,2250,1965,22700,3200
60,3,11,10,2500,2129,24600,3600
60,3,11,11,2750,2293,26500,4000
60,3,11,12,3000,2456,28400,4400
60,3,11,13,3250,2620,30300,4800
60,3,11,14,3500,2784,32200,5200
60,3,11,15,3750,2948,34100,5600
60,3,11,16,4000,3111,36000,6000
60,3,11,17,4250,3275,37900,6400
60,3,11,18,4500,3439,39800,6800
60,3,11,19,4750,3603,41700,7200
60,3,11,20,5000,3766,43600,7600
