Level,ContentsType,RewardType1,RewardCount1,RewardCount2
395,8,5,32610,46585
396,8,5,32610,46585
397,8,5,32610,46585
398,8,5,32610,46585
399,8,5,32610,46585
400,8,5,32879,46970
1,9,5,1821,2602
2,9,5,1821,2602
3,9,5,1821,2602
4,9,5,1821,2602
5,9,5,1821,2602
6,9,5,1821,2602
7,9,5,1821,2602
8,9,5,1821,2602
9,9,5,2429,3471
10,9,5,2429,3471
11,9,5,3038,4340
12,9,5,3038,4340
13,9,5,3038,4340
14,9,5,3642,5203
15,9,5,3642,5203
16,9,5,3642,5203
17,9,5,4250,6072
18,9,5,4859,6941
19,9,5,5463,7805
20,9,5,5463,7805
21,9,5,7088,10126
22,9,5,7677,10967
23,9,5,8859,12656
24,9,5,9448,13497
25,9,5,10630,15186
26,9,5,11392,16275
27,9,5,12986,18552
28,9,5,13552,19360
29,9,5,14241,20345
30,9,5,14680,20972
31,9,5,15808,22583
32,9,5,15970,22814
33,9,5,16212,23161
34,9,5,16686,23837
35,9,5,16686,23837
36,9,5,17163,24519
37,9,5,48125,68750
38,9,5,49088,70125
39,9,5,51013,72875
40,9,5,51975,74250
41,9,5,52938,75625
42,9,5,52938,75625
43,9,5,53900,77000
44,9,5,54262,77517
45,9,5,53900,77000
46,9,5,53900,77000
47,9,5,53900,77000
48,9,5,53900,77000
49,9,5,53900,77000
50,9,5,53900,77000
51,9,5,53900,77000
52,9,5,61600,88000
53,9,5,61600,88000
54,9,5,61600,88000
55,9,5,61600,88000
56,9,5,61600,88000
57,9,5,61600,88000
58,9,5,61600,88000
59,9,5,61600,88000
60,9,5,61600,88000
61,9,5,61600,88000
62,9,5,61600,88000
63,9,5,61600,88000
64,9,5,61600,88000
65,9,5,61600,88000
66,9,5,61600,88000
67,9,5,61600,88000
68,9,5,61600,88000
69,9,5,61600,88000
70,9,5,61600,88000
71,9,5,61600,88000
72,9,5,61600,88000
73,9,5,60638,86625
74,9,5,60638,86625
75,9,5,60638,86625
76,9,5,60638,86625
77,9,5,60638,86625
78,9,5,60638,86625
79,9,5,60638,86625
80,9,5,60638,86625
81,9,5,61600,88000
82,9,5,61600,88000
83,9,5,61600,88000
84,9,5,62563,89375
85,9,5,62563,89375
86,9,5,62563,89375
87,9,5,62563,89375
88,9,5,64488,92125
89,9,5,64488,92125
90,9,5,65450,93500
91,9,5,65450,93500
92,9,5,65450,93500
93,9,5,68338,97625
94,9,5,68338,97625
95,9,5,68338,97625
96,9,5,69300,99000
97,9,5,69300,99000
98,9,5,69300,99000
99,9,5,69300,99000
100,9,5,46296,66138
101,9,5,46924,67034
102,9,5,48175,68822
103,9,5,48799,69713
104,9,5,48799,69713
105,9,5,49426,70609
106,9,5,50678,72397
107,9,5,51301,73288
108,9,5,51929,74184
109,9,5,53804,76863
110,9,5,53804,76863
111,9,5,53804,76863
112,9,5,53804,76863
113,9,5,53804,76863
114,9,5,53804,76863
115,9,5,55683,79547
116,9,5,55683,79547
117,9,5,55683,79547
118,9,5,55683,79547
119,9,5,55683,79547
120,9,5,55683,79547
121,9,5,55683,79547
122,9,5,55683,79547
123,9,5,55683,79547
124,9,5,55683,79547
125,9,5,55683,79547
126,9,5,55683,79547
127,9,5,55683,79547
128,9,5,55683,79547
129,9,5,55683,79547
130,9,5,56306,80438
131,9,5,56306,80438
132,9,5,56306,80438
133,9,5,56306,80438
134,9,5,56934,81334
135,9,5,56934,81334
136,9,5,56934,81334
137,9,5,56934,81334
138,9,5,56934,81334
139,9,5,56934,81334
140,9,5,56934,81334
141,9,5,56934,81334
142,9,5,56934,81334
143,9,5,56934,81334
144,9,5,56934,81334
145,9,5,56934,81334
146,9,5,56934,81334
147,9,5,56934,81334
148,9,5,56934,81334
149,9,5,56934,81334
150,9,5,37665,53807
151,9,5,37665,53807
152,9,5,37665,53807
153,9,5,37665,53807
154,9,5,37665,53807
155,9,5,37665,53807
156,9,5,37665,53807
157,9,5,37665,53807
158,9,5,37665,53807
159,9,5,37665,53807
160,9,5,37665,53807
161,9,5,37665,53807
162,9,5,38492,54989
163,9,5,38492,54989
164,9,5,38492,54989
165,9,5,38492,54989
166,9,5,38492,54989
167,9,5,38492,54989
168,9,5,38492,54989
169,9,5,38492,54989
170,9,5,38492,54989
171,9,5,38492,54989
172,9,5,38492,54989
173,9,5,38492,54989
174,9,5,38492,54989
175,9,5,38492,54989
176,9,5,38492,54989
177,9,5,38492,54989
178,9,5,38492,54989
179,9,5,38492,54989
180,9,5,38492,54989
181,9,5,38492,54989
182,9,5,38492,54989
183,9,5,38492,54989
184,9,5,38492,54989
185,9,5,38492,54989
186,9,5,38492,54989
187,9,5,38492,54989
188,9,5,38492,54989
189,9,5,38492,54989
190,9,5,38492,54989
191,9,5,38492,54989
192,9,5,38492,54989
193,9,5,38492,54989
194,9,5,38492,54989
195,9,5,38492,54989
196,9,5,38904,55578
197,9,5,38904,55578
198,9,5,38904,55578
199,9,5,38904,55578
200,9,5,38904,55578
201,9,5,39732,56760
202,9,5,39732,56760
203,9,5,39732,56760
204,9,5,39732,56760
205,9,5,39732,56760
206,9,5,39732,56760
207,9,5,39732,56760
208,9,5,39732,56760
209,9,5,40148,57354
210,9,5,40148,57354
211,9,5,40148,57354
212,9,5,40148,57354
213,9,5,40148,57354
214,9,5,40560,57943
215,9,5,40560,57943
216,9,5,40560,57943
217,9,5,40560,57943
218,9,5,40560,57943
219,9,5,41803,59719
220,9,5,41803,59719
221,9,5,41803,59719
222,9,5,42215,60308
223,9,5,42215,60308
224,9,5,42215,60308
225,9,5,42215,60308
226,9,5,42215,60308
227,9,5,42215,60308
228,9,5,42215,60308
229,9,5,42631,60902
230,9,5,42631,60902
231,9,5,42631,60902
232,9,5,42631,60902
233,9,5,42631,60902
234,9,5,42631,60902
235,9,5,42631,60902
236,9,5,43459,62084
237,9,5,43459,62084
238,9,5,43459,62084
239,9,5,43459,62084
240,9,5,43459,62084
241,9,5,43459,62084
242,9,5,42631,60902
243,9,5,42631,60902
244,9,5,42631,60902
245,9,5,42631,60902
246,9,5,42631,60902
247,9,5,42631,60902
248,9,5,43043,61490
249,9,5,43043,61490
250,9,5,43043,61490
251,9,5,43043,61490
252,9,5,43043,61490
253,9,5,43043,61490
254,9,5,43459,62084
255,9,5,43459,62084
256,9,5,43459,62084
257,9,5,43459,62084
258,9,5,43459,62084
259,9,5,43459,62084
260,9,5,43459,62084
261,9,5,43871,62673
262,9,5,43871,62673
263,9,5,43871,62673
264,9,5,43871,62673
265,9,5,43871,62673
266,9,5,43871,62673
267,9,5,44699,63855
268,9,5,44699,63855
269,9,5,44699,63855
270,9,5,44699,63855
271,9,5,44699,63855
272,9,5,44699,63855
273,9,5,44699,63855
274,9,5,45114,64449
275,9,5,45114,64449
276,9,5,45114,64449
277,9,5,45114,64449
278,9,5,45114,64449
279,9,5,45114,64449
280,9,5,45114,64449
281,9,5,45114,64449
282,9,5,45526,65038
283,9,5,45526,65038
284,9,5,45526,65038
285,9,5,45526,65038
286,9,5,45526,65038
287,9,5,45526,65038
288,9,5,45526,65038
289,9,5,45942,65632
290,9,5,45942,65632
291,9,5,45942,65632
292,9,5,45942,65632
293,9,5,45942,65632
294,9,5,45942,65632
295,9,5,45942,65632
296,9,5,45942,65632
297,9,5,46770,66814
298,9,5,46770,66814
299,9,5,46770,66814
300,9,5,46770,66814
301,9,5,46770,66814
302,9,5,46770,66814
303,9,5,46770,66814
304,9,5,46770,66814
305,9,5,47182,67403
306,9,5,47182,67403
307,9,5,47182,67403
308,9,5,47182,67403
309,9,5,47182,67403
310,9,5,47182,67403
311,9,5,47182,67403
312,9,5,47182,67403
313,9,5,46354,66220
314,9,5,46354,66220
315,9,5,46354,66220
316,9,5,46354,66220
317,9,5,46354,66220
318,9,5,46354,66220
319,9,5,46354,66220
320,9,5,46354,66220
321,9,5,46354,66220
322,9,5,47182,67403
323,9,5,47182,67403
324,9,5,47182,67403
325,9,5,47182,67403
326,9,5,47182,67403
327,9,5,47182,67403
328,9,5,47182,67403
329,9,5,47182,67403
330,9,5,47182,67403
331,9,5,47182,67403
332,9,5,47598,67997
333,9,5,47598,67997
334,9,5,47598,67997
335,9,5,47598,67997
336,9,5,47598,67997
337,9,5,47598,67997
338,9,5,47598,67997
339,9,5,47598,67997
340,9,5,47598,67997
341,9,5,47598,67997
342,9,5,48010,68585
343,9,5,48010,68585
344,9,5,48010,68585
345,9,5,48010,68585
346,9,5,48010,68585
347,9,5,48010,68585
348,9,5,48010,68585
349,9,5,48010,68585
350,9,5,48010,68585
351,9,5,48010,68585
352,9,5,48010,68585
353,9,5,48425,69179
354,9,5,48425,69179
355,9,5,48425,69179
356,9,5,48425,69179
357,9,5,48425,69179
358,9,5,48425,69179
359,9,5,48425,69179
360,9,5,48425,69179
361,9,5,48425,69179
362,9,5,48425,69179
363,9,5,48425,69179
364,9,5,48837,69768
365,9,5,48837,69768
366,9,5,48837,69768
367,9,5,48837,69768
368,9,5,48837,69768
369,9,5,48837,69768
370,9,5,48837,69768
371,9,5,48837,69768
372,9,5,48837,69768
373,9,5,48837,69768
374,9,5,48837,69768
375,9,5,48837,69768
376,9,5,49665,70950
377,9,5,49665,70950
378,9,5,49665,70950
379,9,5,49665,70950
380,9,5,49665,70950
381,9,5,49665,70950
382,9,5,49665,70950
383,9,5,49665,70950
384,9,5,49665,70950
385,9,5,49665,70950
386,9,5,49665,70950
387,9,5,49665,70950
388,9,5,50081,71544
389,9,5,50081,71544
390,9,5,50081,71544
391,9,5,50081,71544
392,9,5,50081,71544
393,9,5,50081,71544
394,9,5,50081,71544
395,9,5,50081,71544
396,9,5,50081,71544
397,9,5,50081,71544
398,9,5,50081,71544
399,9,5,50081,71544
400,9,5,50493,72133
1,10,5,2753,3933
2,10,5,2753,3933
3,10,5,2753,3933
4,10,5,2753,3933
5,10,5,2753,3933
6,10,5,2753,3933
7,10,5,2753,3933
8,10,5,2753,3933
9,10,5,3673,5247
10,10,5,3673,5247
11,10,5,4589,6556
12,10,5,4589,6556
13,10,5,4589,6556
14,10,5,5506,7865
15,10,5,5506,7865
16,10,5,5506,7865
17,10,5,6426,9180
18,10,5,7342,10489
19,10,5,8262,11803
20,10,5,8262,11803
21,10,5,10711,15301
22,10,5,11604,16577
23,10,5,13390,19129
24,10,5,14284,20405
25,10,5,16066,22952
26,10,5,17221,24602
27,10,5,19631,28045
28,10,5,20482,29260
29,10,5,21525,30751
30,10,5,22191,31702
31,10,5,23897,34139
32,10,5,24140,34485
33,10,5,24505,35008
34,10,5,25225,36036
35,10,5,25225,36036
36,10,5,25945,37065
37,10,5,48125,68750
38,10,5,49088,70125
39,10,5,51013,72875
40,10,5,51975,74250
41,10,5,52938,75625
42,10,5,52938,75625
43,10,5,53900,77000
44,10,5,54262,77517
45,10,5,53900,77000
46,10,5,53900,77000
47,10,5,53900,77000
48,10,5,53900,77000
49,10,5,53900,77000
50,10,5,53900,77000
51,10,5,53900,77000
52,10,5,61600,88000
53,10,5,61600,88000
54,10,5,61600,88000
55,10,5,61600,88000
56,10,5,61600,88000
57,10,5,61600,88000
58,10,5,61600,88000
59,10,5,61600,88000
60,10,5,61600,88000
61,10,5,61600,88000
62,10,5,61600,88000
63,10,5,61600,88000
64,10,5,61600,88000
65,10,5,61600,88000
66,10,5,61600,88000
67,10,5,61600,88000
68,10,5,61600,88000
69,10,5,61600,88000
70,10,5,61600,88000
71,10,5,61600,88000
72,10,5,61600,88000
73,10,5,60638,86625
74,10,5,60638,86625
75,10,5,60638,86625
76,10,5,60638,86625
77,10,5,60638,86625
78,10,5,60638,86625
79,10,5,60638,86625
80,10,5,60638,86625
81,10,5,61600,88000
82,10,5,61600,88000
83,10,5,61600,88000
84,10,5,62563,89375
85,10,5,62563,89375
86,10,5,62563,89375
87,10,5,62563,89375
88,10,5,64488,92125
89,10,5,64488,92125
90,10,5,65450,93500
91,10,5,65450,93500
92,10,5,65450,93500
93,10,5,68338,97625
94,10,5,68338,97625
95,10,5,68338,97625
96,10,5,69300,99000
97,10,5,69300,99000
98,10,5,69300,99000
99,10,5,69300,99000
100,10,5,71225,101750
101,10,5,72188,103125
102,10,5,74113,105875
103,10,5,75075,107250
104,10,5,75075,107250
105,10,5,76038,108625
106,10,5,77963,111375
107,10,5,78925,112750
108,10,5,79888,114125
109,10,5,82775,118250
110,10,5,82775,118250
111,10,5,82775,118250
112,10,5,82775,118250
113,10,5,82775,118250
114,10,5,82775,118250
115,10,5,85663,122375
116,10,5,85663,122375
117,10,5,85663,122375
118,10,5,85663,122375
119,10,5,85663,122375
120,10,5,85663,122375
121,10,5,85663,122375
122,10,5,85663,122375
123,10,5,85663,122375
124,10,5,85663,122375
125,10,5,85663,122375
126,10,5,85663,122375
127,10,5,85663,122375
128,10,5,85663,122375
129,10,5,85663,122375
130,10,5,86625,123750
131,10,5,86625,123750
132,10,5,86625,123750
133,10,5,86625,123750
134,10,5,87588,125125
135,10,5,87588,125125
136,10,5,87588,125125
137,10,5,87588,125125
138,10,5,87588,125125
139,10,5,87588,125125
140,10,5,87588,125125
141,10,5,87588,125125
142,10,5,87588,125125
143,10,5,87588,125125
144,10,5,87588,125125
145,10,5,87588,125125
146,10,5,87588,125125
147,10,5,87588,125125
148,10,5,87588,125125
149,10,5,87588,125125
150,10,5,56934,81334
151,10,5,56934,81334
152,10,5,56934,81334
153,10,5,56934,81334
154,10,5,56934,81334
155,10,5,56934,81334
156,10,5,56934,81334
157,10,5,56934,81334
158,10,5,56934,81334
159,10,5,56934,81334
160,10,5,56934,81334
161,10,5,56934,81334
162,10,5,58185,83122
163,10,5,58185,83122
164,10,5,58185,83122
165,10,5,58185,83122
166,10,5,58185,83122
167,10,5,58185,83122
168,10,5,58185,83122
169,10,5,58185,83122
170,10,5,58185,83122
171,10,5,58185,83122
172,10,5,58185,83122
173,10,5,58185,83122
174,10,5,58185,83122
175,10,5,58185,83122
176,10,5,58185,83122
177,10,5,58185,83122
178,10,5,58185,83122
179,10,5,58185,83122
180,10,5,58185,83122
181,10,5,58185,83122
182,10,5,58185,83122
183,10,5,58185,83122
184,10,5,58185,83122
185,10,5,58185,83122
186,10,5,58185,83122
187,10,5,58185,83122
188,10,5,58185,83122
189,10,5,58185,83122
190,10,5,58185,83122
191,10,5,58185,83122
192,10,5,58185,83122
193,10,5,58185,83122
194,10,5,58185,83122
195,10,5,58185,83122
196,10,5,58809,84013
197,10,5,58809,84013
198,10,5,58809,84013
199,10,5,58809,84013
200,10,5,58809,84013
201,10,5,60060,85800
202,10,5,60060,85800
203,10,5,60060,85800
204,10,5,60060,85800
205,10,5,60060,85800
206,10,5,60060,85800
207,10,5,60060,85800
208,10,5,60060,85800
209,10,5,60688,86697
210,10,5,60688,86697
211,10,5,60688,86697
212,10,5,60688,86697
213,10,5,60688,86697
214,10,5,61311,87588
215,10,5,61311,87588
216,10,5,61311,87588
217,10,5,61311,87588
218,10,5,61311,87588
219,10,5,63190,90272
220,10,5,63190,90272
221,10,5,63190,90272
222,10,5,63814,91163
223,10,5,63814,91163
224,10,5,63814,91163
225,10,5,63814,91163
226,10,5,63814,91163
227,10,5,63814,91163
228,10,5,63814,91163
229,10,5,64441,92059
230,10,5,64441,92059
231,10,5,64441,92059
232,10,5,64441,92059
233,10,5,64441,92059
234,10,5,64441,92059
235,10,5,64441,92059
236,10,5,65693,93847
237,10,5,65693,93847
238,10,5,65693,93847
239,10,5,65693,93847
240,10,5,65693,93847
241,10,5,65693,93847
242,10,5,64441,92059
243,10,5,64441,92059
244,10,5,64441,92059
245,10,5,64441,92059
246,10,5,64441,92059
247,10,5,64441,92059
248,10,5,65065,92950
249,10,5,65065,92950
250,10,5,65065,92950
251,10,5,65065,92950
252,10,5,65065,92950
253,10,5,65065,92950
254,10,5,65693,93847
255,10,5,65693,93847
256,10,5,65693,93847
257,10,5,65693,93847
258,10,5,65693,93847
259,10,5,65693,93847
260,10,5,65693,93847
261,10,5,66316,94738
262,10,5,66316,94738
263,10,5,66316,94738
264,10,5,66316,94738
265,10,5,66316,94738
266,10,5,66316,94738
267,10,5,67568,96525
268,10,5,67568,96525
269,10,5,67568,96525
270,10,5,67568,96525
271,10,5,67568,96525
272,10,5,67568,96525
273,10,5,67568,96525
274,10,5,68195,97422
275,10,5,68195,97422
276,10,5,68195,97422
277,10,5,68195,97422
278,10,5,68195,97422
279,10,5,68195,97422
280,10,5,68195,97422
281,10,5,68195,97422
282,10,5,68819,98313
283,10,5,68819,98313
284,10,5,68819,98313
285,10,5,68819,98313
286,10,5,68819,98313
287,10,5,68819,98313
288,10,5,68819,98313
289,10,5,69446,99209
290,10,5,69446,99209
291,10,5,69446,99209
292,10,5,69446,99209
293,10,5,69446,99209
294,10,5,69446,99209
295,10,5,69446,99209
296,10,5,69446,99209
297,10,5,70698,100997
298,10,5,70698,100997
299,10,5,70698,100997
300,10,5,70698,100997
301,10,5,70698,100997
302,10,5,70698,100997
303,10,5,70698,100997
304,10,5,70698,100997
305,10,5,71321,101888
306,10,5,71321,101888
307,10,5,71321,101888
308,10,5,71321,101888
309,10,5,71321,101888
310,10,5,71321,101888
311,10,5,71321,101888
312,10,5,71321,101888
313,10,5,70070,100100
314,10,5,70070,100100
315,10,5,70070,100100
316,10,5,70070,100100
317,10,5,70070,100100
318,10,5,70070,100100
319,10,5,70070,100100
320,10,5,70070,100100
321,10,5,70070,100100
322,10,5,71321,101888
323,10,5,71321,101888
324,10,5,71321,101888
325,10,5,71321,101888
326,10,5,71321,101888
327,10,5,71321,101888
328,10,5,71321,101888
329,10,5,71321,101888
330,10,5,71321,101888
331,10,5,71321,101888
332,10,5,71949,102784
333,10,5,71949,102784
334,10,5,71949,102784
335,10,5,71949,102784
336,10,5,71949,102784
337,10,5,71949,102784
338,10,5,71949,102784
339,10,5,71949,102784
340,10,5,71949,102784
341,10,5,71949,102784
342,10,5,72573,103675
343,10,5,72573,103675
344,10,5,72573,103675
345,10,5,72573,103675
346,10,5,72573,103675
347,10,5,72573,103675
348,10,5,72573,103675
349,10,5,72573,103675
350,10,5,72573,103675
351,10,5,72573,103675
352,10,5,72573,103675
353,10,5,73200,104572
354,10,5,73200,104572
355,10,5,73200,104572
356,10,5,73200,104572
357,10,5,73200,104572
358,10,5,73200,104572
359,10,5,73200,104572
360,10,5,73200,104572
361,10,5,73200,104572
362,10,5,73200,104572
363,10,5,73200,104572
364,10,5,73824,105463
365,10,5,73824,105463
366,10,5,73824,105463
367,10,5,73824,105463
368,10,5,73824,105463
369,10,5,73824,105463
370,10,5,73824,105463
371,10,5,73824,105463
372,10,5,73824,105463
373,10,5,73824,105463
374,10,5,73824,105463
375,10,5,73824,105463
376,10,5,75075,107250
377,10,5,75075,107250
378,10,5,75075,107250
379,10,5,75075,107250
380,10,5,75075,107250
381,10,5,75075,107250
382,10,5,75075,107250
383,10,5,75075,107250
384,10,5,75075,107250
385,10,5,75075,107250
386,10,5,75075,107250
387,10,5,75075,107250
388,10,5,75703,108147
389,10,5,75703,108147
390,10,5,75703,108147
391,10,5,75703,108147
392,10,5,75703,108147
393,10,5,75703,108147
394,10,5,75703,108147
395,10,5,75703,108147
396,10,5,75703,108147
397,10,5,75703,108147
398,10,5,75703,108147
399,10,5,75703,108147
400,10,5,76326,109038
1,11,5,4235,6050
2,11,5,4235,6050
3,11,5,4235,6050
4,11,5,4235,6050
5,11,5,4235,6050
6,11,5,4235,6050
7,11,5,4235,6050
8,11,5,4235,6050
9,11,5,5648,8069
10,11,5,5648,8069
11,11,5,7061,10087
12,11,5,7061,10087
13,11,5,7061,10087
14,11,5,8474,12106
15,11,5,8474,12106
16,11,5,8474,12106
17,11,5,9887,14124
18,11,5,11296,16137
19,11,5,12709,18156
20,11,5,12709,18156
21,11,5,16478,23540
22,11,5,17852,25504
23,11,5,20598,29425
24,11,5,21972,31389
25,11,5,24721,35316
26,11,5,26492,37846
27,11,5,30199,43142
28,11,5,31512,45018
29,11,5,33118,47311
30,11,5,34138,48769
31,11,5,36764,52520
32,11,5,37141,53059
33,11,5,37699,53856
34,11,5,38808,55440
35,11,5,38808,55440
36,11,5,39917,57024
37,11,5,48125,68750
38,11,5,49088,70125
39,11,5,51013,72875
40,11,5,51975,74250
41,11,5,52938,75625
42,11,5,52938,75625
43,11,5,53900,77000
44,11,5,54262,77517
45,11,5,53900,77000
46,11,5,53900,77000
47,11,5,53900,77000
48,11,5,53900,77000
49,11,5,53900,77000
50,11,5,53900,77000
51,11,5,53900,77000
52,11,5,61600,88000
53,11,5,61600,88000
54,11,5,61600,88000
55,11,5,61600,88000
56,11,5,61600,88000
57,11,5,61600,88000
58,11,5,61600,88000
59,11,5,61600,88000
60,11,5,61600,88000
61,11,5,61600,88000
62,11,5,61600,88000
63,11,5,61600,88000
64,11,5,61600,88000
65,11,5,61600,88000
66,11,5,61600,88000
67,11,5,61600,88000
68,11,5,61600,88000
69,11,5,61600,88000
70,11,5,61600,88000
71,11,5,61600,88000
72,11,5,61600,88000
73,11,5,60638,86625
74,11,5,60638,86625
75,11,5,60638,86625
76,11,5,60638,86625
77,11,5,60638,86625
78,11,5,60638,86625
79,11,5,60638,86625
80,11,5,60638,86625
81,11,5,61600,88000
82,11,5,61600,88000
83,11,5,61600,88000
84,11,5,62563,89375
85,11,5,62563,89375
86,11,5,62563,89375
87,11,5,62563,89375
88,11,5,64488,92125
89,11,5,64488,92125
90,11,5,65450,93500
91,11,5,65450,93500
92,11,5,65450,93500
93,11,5,68338,97625
94,11,5,68338,97625
95,11,5,68338,97625
96,11,5,69300,99000
97,11,5,69300,99000
98,11,5,69300,99000
99,11,5,69300,99000
100,11,5,71225,101750
101,11,5,72188,103125
102,11,5,74113,105875
103,11,5,75075,107250
104,11,5,75075,107250
105,11,5,76038,108625
106,11,5,77963,111375
107,11,5,78925,112750
108,11,5,79888,114125
109,11,5,82775,118250
110,11,5,82775,118250
111,11,5,82775,118250
112,11,5,82775,118250
113,11,5,82775,118250
114,11,5,82775,118250
115,11,5,85663,122375
116,11,5,85663,122375
117,11,5,85663,122375
118,11,5,85663,122375
119,11,5,85663,122375
120,11,5,85663,122375
121,11,5,85663,122375
122,11,5,85663,122375
123,11,5,85663,122375
124,11,5,85663,122375
125,11,5,85663,122375
126,11,5,85663,122375
127,11,5,85663,122375
128,11,5,85663,122375
129,11,5,85663,122375
130,11,5,86625,123750
131,11,5,86625,123750
132,11,5,86625,123750
133,11,5,86625,123750
134,11,5,87588,125125
135,11,5,87588,125125
136,11,5,87588,125125
137,11,5,87588,125125
138,11,5,87588,125125
139,11,5,87588,125125
140,11,5,87588,125125
141,11,5,87588,125125
142,11,5,87588,125125
143,11,5,87588,125125
144,11,5,87588,125125
145,11,5,87588,125125
146,11,5,87588,125125
147,11,5,87588,125125
148,11,5,87588,125125
149,11,5,87588,125125
150,11,5,87588,125125
151,11,5,87588,125125
152,11,5,87588,125125
153,11,5,87588,125125
154,11,5,87588,125125
155,11,5,87588,125125
156,11,5,87588,125125
157,11,5,87588,125125
158,11,5,87588,125125
159,11,5,87588,125125
160,11,5,87588,125125
161,11,5,87588,125125
162,11,5,89513,127875
163,11,5,89513,127875
164,11,5,89513,127875
165,11,5,89513,127875
166,11,5,89513,127875
167,11,5,89513,127875
168,11,5,89513,127875
169,11,5,89513,127875
170,11,5,89513,127875
171,11,5,89513,127875
172,11,5,89513,127875
173,11,5,89513,127875
174,11,5,89513,127875
175,11,5,89513,127875
176,11,5,89513,127875
177,11,5,89513,127875
178,11,5,89513,127875
179,11,5,89513,127875
180,11,5,89513,127875
181,11,5,89513,127875
182,11,5,89513,127875
183,11,5,89513,127875
184,11,5,89513,127875
185,11,5,89513,127875
186,11,5,89513,127875
187,11,5,89513,127875
188,11,5,89513,127875
189,11,5,89513,127875
190,11,5,89513,127875
191,11,5,89513,127875
192,11,5,89513,127875
193,11,5,89513,127875
194,11,5,89513,127875
195,11,5,89513,127875
196,11,5,90475,129250
197,11,5,90475,129250
198,11,5,90475,129250
199,11,5,90475,129250
200,11,5,90475,129250
201,11,5,92400,132000
202,11,5,92400,132000
203,11,5,92400,132000
204,11,5,92400,132000
205,11,5,92400,132000
206,11,5,92400,132000
207,11,5,92400,132000
208,11,5,92400,132000
209,11,5,93363,133375
210,11,5,93363,133375
211,11,5,93363,133375
212,11,5,93363,133375
213,11,5,93363,133375
214,11,5,94325,134750
215,11,5,94325,134750
216,11,5,94325,134750
217,11,5,94325,134750
218,11,5,94325,134750
219,11,5,97213,138875
220,11,5,97213,138875
221,11,5,97213,138875
222,11,5,98175,140250
223,11,5,98175,140250
224,11,5,98175,140250
225,11,5,98175,140250
226,11,5,98175,140250
227,11,5,98175,140250
228,11,5,98175,140250
229,11,5,99138,141625
230,11,5,99138,141625
231,11,5,99138,141625
232,11,5,99138,141625
233,11,5,99138,141625
234,11,5,99138,141625
235,11,5,99138,141625
236,11,5,101063,144375
237,11,5,101063,144375
238,11,5,101063,144375
239,11,5,101063,144375
240,11,5,101063,144375
241,11,5,101063,144375
242,11,5,99138,141625
243,11,5,99138,141625
244,11,5,99138,141625
245,11,5,99138,141625
246,11,5,99138,141625
247,11,5,99138,141625
248,11,5,100100,143000
249,11,5,100100,143000
250,11,5,100100,143000
251,11,5,100100,143000
252,11,5,100100,143000
253,11,5,100100,143000
254,11,5,101063,144375
255,11,5,101063,144375
256,11,5,101063,144375
257,11,5,101063,144375
258,11,5,101063,144375
259,11,5,101063,144375
260,11,5,101063,144375
261,11,5,102025,145750
262,11,5,102025,145750
263,11,5,102025,145750
264,11,5,102025,145750
265,11,5,102025,145750
266,11,5,102025,145750
267,11,5,103950,148500
268,11,5,103950,148500
269,11,5,103950,148500
270,11,5,103950,148500
271,11,5,103950,148500
272,11,5,103950,148500
273,11,5,103950,148500
274,11,5,104913,149875
275,11,5,104913,149875
276,11,5,104913,149875
277,11,5,104913,149875
278,11,5,104913,149875
279,11,5,104913,149875
280,11,5,104913,149875
281,11,5,104913,149875
282,11,5,105875,151250
283,11,5,105875,151250
284,11,5,105875,151250
285,11,5,105875,151250
286,11,5,105875,151250
287,11,5,105875,151250
288,11,5,105875,151250
289,11,5,106838,152625
290,11,5,106838,152625
291,11,5,106838,152625
292,11,5,106838,152625
293,11,5,106838,152625
294,11,5,106838,152625
295,11,5,106838,152625
296,11,5,106838,152625
297,11,5,108763,155375
298,11,5,108763,155375
299,11,5,108763,155375
300,11,5,108763,155375
301,11,5,108763,155375
302,11,5,108763,155375
303,11,5,108763,155375
304,11,5,108763,155375
305,11,5,109725,156750
306,11,5,109725,156750
307,11,5,109725,156750
308,11,5,109725,156750
309,11,5,109725,156750
310,11,5,109725,156750
311,11,5,109725,156750
312,11,5,109725,156750
313,11,5,107800,154000
314,11,5,107800,154000
315,11,5,107800,154000
316,11,5,107800,154000
317,11,5,107800,154000
318,11,5,107800,154000
319,11,5,107800,154000
320,11,5,107800,154000
321,11,5,107800,154000
322,11,5,109725,156750
323,11,5,109725,156750
324,11,5,109725,156750
325,11,5,109725,156750
326,11,5,109725,156750
327,11,5,109725,156750
328,11,5,109725,156750
329,11,5,109725,156750
330,11,5,109725,156750
331,11,5,109725,156750
332,11,5,110688,158125
333,11,5,110688,158125
334,11,5,110688,158125
335,11,5,110688,158125
336,11,5,110688,158125
337,11,5,110688,158125
338,11,5,110688,158125
339,11,5,110688,158125
340,11,5,110688,158125
341,11,5,110688,158125
342,11,5,111650,159500
343,11,5,111650,159500
344,11,5,111650,159500
345,11,5,111650,159500
346,11,5,111650,159500
347,11,5,111650,159500
348,11,5,111650,159500
349,11,5,111650,159500
350,11,5,111650,159500
351,11,5,111650,159500
352,11,5,111650,159500
353,11,5,112613,160875
354,11,5,112613,160875
355,11,5,112613,160875
356,11,5,112613,160875
357,11,5,112613,160875
358,11,5,112613,160875
