Id,TskType,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
655,83,10325,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
656,83,10326,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
657,83,10327,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
658,83,10104,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
659,83,10110,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
660,83,10111,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
661,83,10113,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
662,83,10316,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
663,83,10317,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
664,83,10318,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
665,83,10319,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
666,83,10320,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
667,83,10321,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
668,83,10322,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
669,83,10323,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
670,83,10324,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
671,83,10325,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
672,83,10326,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
673,83,10327,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
674,83,10104,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
675,83,10110,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
676,83,10111,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
677,83,10113,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
678,83,10328,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
679,83,10329,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
680,83,10330,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
681,83,10105,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
682,83,10331,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
683,83,10332,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
684,83,10333,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
685,83,10334,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
686,83,10335,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
687,83,10107,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
688,83,10112,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
689,83,10328,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
690,83,10329,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
691,83,10330,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
692,83,10105,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
693,83,10331,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
694,83,10332,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
695,83,10333,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
696,83,10334,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
697,83,10335,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
698,83,10107,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
699,83,10112,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
700,83,10328,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
701,83,10329,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
702,83,10330,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
703,83,10105,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
704,83,10331,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
705,83,10332,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
706,83,10333,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
707,83,10334,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
708,83,10335,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
709,83,10107,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
710,83,10112,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
711,83,10108,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
712,83,10109,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
713,83,10114,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
714,83,10336,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
715,83,10337,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
716,83,10338,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
717,83,10339,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
718,83,10340,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
719,83,10341,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
720,83,10106,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
721,83,10108,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
722,83,10109,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
723,83,10114,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
724,83,10336,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
725,83,10337,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
726,83,10338,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
727,83,10339,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
728,83,10340,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
729,83,10341,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
730,83,10106,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
731,83,10108,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
732,83,10109,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
733,83,10114,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
734,83,10336,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
735,83,10337,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
736,83,10338,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
737,83,10339,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
738,83,10340,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
739,83,10341,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
740,83,10106,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
741,83,10342,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
742,83,10343,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
743,83,10344,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
744,83,10345,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
745,83,10115,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
746,83,10117,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
747,83,10118,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
748,83,10342,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
749,83,10343,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
750,83,10344,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
751,83,10345,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
752,83,10115,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
753,83,10117,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
754,83,10118,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
755,83,10342,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
756,83,10343,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
757,83,10344,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
758,83,10345,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
759,83,10115,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
760,83,10117,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
761,83,10118,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
762,83,10342,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
763,83,10343,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
764,83,10344,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
765,83,10345,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
766,83,10115,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
767,83,10117,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
768,83,10118,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
769,83,10342,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
770,83,10343,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
771,83,10116,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
772,83,10346,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
773,83,10347,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
774,83,10348,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
775,83,10349,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
776,83,10116,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
777,83,10346,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
778,83,10347,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
779,83,10348,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
780,83,10349,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
781,83,10116,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
782,83,10346,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
783,83,10347,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
784,83,10348,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
785,83,10349,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
786,83,10116,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
787,83,10346,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
788,83,10347,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
789,83,10348,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
790,83,10349,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
791,83,10116,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
792,83,10346,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
793,83,10347,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
794,83,10348,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
795,83,10349,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
796,83,10116,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
797,83,10346,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
798,83,10347,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
799,83,10348,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
800,83,10349,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
801,83,10350,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
802,83,10351,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
803,83,10352,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
804,83,10353,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
805,83,10354,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
806,83,10355,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
807,83,10356,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
808,83,10357,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
809,83,10350,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
810,83,10351,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
811,83,10352,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
812,83,10353,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
813,83,10354,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
814,83,10355,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
815,83,10356,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
816,83,10357,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
817,83,10350,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
818,83,10351,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
819,83,10352,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
820,83,10353,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
821,83,10354,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
822,83,10355,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
823,83,10356,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
824,83,10357,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
825,83,10350,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
826,83,10351,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
827,83,10352,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
828,83,10353,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
829,83,10354,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
830,83,10355,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
831,83,10119,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
832,83,10120,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
833,83,10121,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
834,83,10122,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
835,83,10123,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
836,83,10358,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
837,83,10359,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
838,83,10119,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
839,83,10120,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
840,83,10121,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
841,83,10122,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
842,83,10123,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
843,83,10358,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
844,83,10359,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
845,83,10119,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
846,83,10120,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
847,83,10121,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
848,83,10122,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
849,83,10123,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
850,83,10358,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
851,83,10359,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
852,83,10120,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
853,83,10121,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
854,83,10122,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
855,83,10123,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
856,83,10358,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
857,83,10359,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
858,83,10119,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
859,83,10120,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
860,83,10119,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
861,83,10120,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
862,83,10360,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
863,83,10361,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
864,83,10362,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
865,83,10363,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
866,83,10364,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
867,83,10365,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
868,83,10366,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
869,83,10367,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
870,83,10360,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
871,83,10361,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
872,83,10362,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
873,83,10363,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
874,83,10364,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
875,83,10365,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
876,83,10366,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
877,83,10367,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
878,83,10360,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
879,83,10361,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
880,83,10362,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
881,83,10363,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
882,83,10364,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
883,83,10365,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
884,83,10366,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
885,83,10367,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
886,83,10360,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
887,83,10361,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
888,83,10362,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
889,83,10363,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
890,83,10364,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
891,83,10365,24.5,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
892,83,10368,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
893,83,10369,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
894,83,10370,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
895,83,10371,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
896,83,10372,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
897,83,10373,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
898,83,10368,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
899,83,10369,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
900,83,10370,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
901,83,10371,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
902,83,10372,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
903,83,10373,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
904,83,10368,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
905,83,10369,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
906,83,10370,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
907,83,10371,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
908,83,10372,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
909,83,10373,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
910,83,10368,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
911,83,10369,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
912,83,10370,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
913,83,10371,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
914,83,10372,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
915,83,10373,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
916,83,10368,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
917,83,10369,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
918,83,10370,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
919,83,10371,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
920,83,10372,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
921,83,10373,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
922,83,10374,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
923,83,10375,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
924,83,10376,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
925,83,10377,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
926,83,10378,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
927,83,10379,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
928,83,10380,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
929,83,10381,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
930,83,10382,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
931,83,10374,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
932,83,10375,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
933,83,10376,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
934,83,10377,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
935,83,10378,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
936,83,10379,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
937,83,10380,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
938,83,10381,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
939,83,10382,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
940,83,10374,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
941,83,10375,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
942,83,10376,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
943,83,10377,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
944,83,10378,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
945,83,10379,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
946,83,10380,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
947,83,10381,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
948,83,10382,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
949,83,10374,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
950,83,10375,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
951,83,10376,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
952,83,10377,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
953,83,10378,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
954,83,10379,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
955,83,10380,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
956,83,10381,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
957,83,10382,1,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
958,83,10383,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
959,83,10384,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
960,83,10385,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
961,83,10386,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
962,83,10387,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
963,83,10388,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
964,83,10389,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
965,83,10383,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
966,83,10384,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
967,83,10385,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
968,83,10386,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
969,83,10387,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
970,83,10388,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
971,83,10389,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
972,83,10383,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
973,83,10384,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
974,83,10385,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
975,83,10386,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
976,83,10387,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
977,83,10388,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
978,83,10389,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
979,83,10383,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
980,83,10384,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
981,83,10385,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
982,83,10386,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
983,83,10387,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
984,83,10388,35,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
