TutorialId,Step,Id,ProcessRequest,SystemMessagePosition,NpcPortrait,TaskType,UIType,SkillActivateType,TaskParam,TaskTargetPosX,TaskTargetPosY,BPName,WidgetName,ControlName,ControlIndexType,ControlIndex,MoviePath,Sound,SkipFadeOutKeep,LogIndex
117,7,117007,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_117_7,0,
117,8,117008,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_117_8,0,
117,9,117009,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_117_9,0,
117,10,117010,1,3,,16,3,,500,,,,,,4,,,,0,
118,1,118001,0,3,Officer,23,3,,,,,,,,4,,,Tutorial_Dialogue_118_1,0,
118,2,118002,0,3,Officer,23,3,,,,,,,,4,,,Tutorial_Dialogue_118_2,0,
118,3,118003,0,3,Officer,23,3,,,,,,,,4,,,Tutorial_Dialogue_118_3,0,
118,4,118004,1,3,,16,3,,500,,,,,,4,,,,0,
119,1,119001,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,"Tutorial_Dialogue_119_1,Tutorial_Dialogue_119_2,Tutorial_Dialogue_119_3",0,
119,2,119002,0,1,ArmorMerchant_01,0,3,,5000,,,BP_EquipmentEnhancementUI,,CanvasPanelItem,4,,,Tutorial_Dialogue_119_4,0,
119,3,119003,0,1,ArmorMerchant_01,0,3,,5000,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate1,4,,,Tutorial_Dialogue_119_5,0,
119,4,119004,0,1,ArmorMerchant_01,0,3,,5000,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate2,4,,,Tutorial_Dialogue_119_6,0,
119,5,119005,0,1,ArmorMerchant_01,0,3,,6500,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate3,4,,,Tutorial_Dialogue_119_7,0,
119,6,119006,0,1,ArmorMerchant_01,0,3,,5000,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate4,4,,,Tutorial_Dialogue_119_8,0,
119,7,119007,0,3,ArmorMerchant_01,23,4,,,,,,,,4,,,Tutorial_Dialogue_119_9,0,
119,8,119008,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,"Tutorial_Dialogue_119_10,Tutorial_Dialogue_119_11,Tutorial_Dialogue_119_12,Tutorial_Dialogue_119_13,Tutorial_Dialogue_119_14",0,
119,9,119009,1,3,,16,3,,1,,,,,,4,,,,0,
201,1,201001,0,1,Aimel,0,3,,,,,BP_GameUI,MainToolbar,ButtonClassTransfer,4,,,Tutorial_Dialogue_201_1,0,
201,2,201002,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_2,0,
201,3,201003,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_3,0,
201,4,201004,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_4,0,
201,5,201005,0,3,,16,3,,1000,,,,,,4,,,,0,
201,6,201006,0,1,Aimel,0,3,,,,,BP_ClassTransferQuestUI,SequentialQuestUI,ClassTransferQuest1,4,,,Tutorial_Dialogue_201_5,0,
201,7,201007,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_6_1,0,
201,8,201008,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_7,0,
201,9,201009,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_8,0,
201,10,201010,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_9,0,
201,11,201011,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_10,0,
201,12,201012,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_11,0,
201,13,201013,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_12,0,
201,14,201014,0,3,Aimel,23,3,,,,,,,,4,,,Tutorial_Dialogue_201_13,0,
201,15,201015,1,3,,16,3,,500,,,,,,4,,,,0,
202,1,202001,0,3,Magician_01_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_202_1,0,
202,2,202002,0,1,Magician_01_03,0,3,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,4,,,Tutorial_Dialogue_202_2,0,
202,3,202003,0,1,Magician_01_03,0,3,,,,,BP_MainMenuUI,,ButtonDungeon,4,,,Tutorial_Dialogue_202_3,0,
202,4,202004,0,1,Magician_01_03,0,3,,,,,BP_SelectDungeonUI,,TileViewDungeonList,4,5,,Tutorial_Dialogue_202_4,0,
202,5,202005,0,3,,16,3,,5000,,,,,,4,,,,0,
202,6,202006,0,1,Magician_01_03,0,3,,5000,,,BP_AdenaDungeonUI,,ButtonMonster,4,,,Tutorial_Dialogue_202_5,0,
202,7,202007,0,3,Magician_01_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_202_6,0,
202,8,202008,0,3,Magician_01_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_202_7,0,
202,9,202009,0,3,Magician_01_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_202_8,0,
202,10,202010,1,3,,16,3,,500,,,,,,4,,,,0,
203,1,203001,0,1,Resident_05_03,0,3,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,4,,,Tutorial_Dialogue_203_1,0,
203,2,203002,0,1,Resident_05_03,0,3,,,,,BP_MainMenuUI,,ButtonDungeon,4,,,Tutorial_Dialogue_203_2,0,
203,3,203003,0,1,Resident_05_03,0,3,,,,,BP_SelectDungeonUI,,TileViewDungeonList,4,4,,Tutorial_Dialogue_203_3,0,
203,4,203004,0,3,,16,3,,2500,,,,,,4,,,,0,
203,5,203005,0,3,Resident_05_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_203_4,0,
203,6,203006,0,3,Resident_05_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_203_5,0,
203,7,203007,1,3,,16,3,,500,,,,,,4,,,,0,
204,1,204001,0,1,Teleporter_01_02,0,3,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,4,,,Tutorial_Dialogue_204_1,0,
204,2,204002,0,1,Teleporter_01_02,0,3,,,,,BP_MainMenuUI,,ButtonDungeon,4,,,Tutorial_Dialogue_204_2,0,
204,3,204003,0,1,Teleporter_01_02,0,3,,,,,BP_SelectDungeonUI,,TileViewDungeonList,4,7,,Tutorial_Dialogue_204_3,0,
204,4,204004,0,3,,16,3,,4000,,,,,,4,,,,0,
204,5,204005,0,3,Teleporter_01_02,23,3,,,,,,,,4,,,Tutorial_Dialogue_204_4,0,
204,6,204006,0,3,Teleporter_01_02,23,3,,,,,,,,4,,,Tutorial_Dialogue_204_5,0,
204,7,204007,1,3,,16,3,,500,,,,,,4,,,,0,
205,1,205001,0,1,Magician_01_03,0,3,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,4,,,Tutorial_Dialogue_205_1,0,
205,2,205002,0,1,Magician_01_03,0,3,,,,,BP_MainMenuUI,,ButtonDungeon,4,,,Tutorial_Dialogue_205_2,0,
205,3,205003,0,1,Magician_01_03,0,3,,,,,BP_SelectDungeonUI,,TileViewDungeonList,4,6,,Tutorial_Dialogue_205_3,0,
205,4,205004,0,3,,16,3,,4000,,,,,,4,,,,0,
205,5,205005,0,3,Magician_01_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_205_4,0,
205,6,205006,0,3,Magician_01_03,23,3,,,,,,,,4,,,Tutorial_Dialogue_205_5,0,
205,7,205007,1,3,,16,3,,500,,,,,,4,,,,0,
301,1,301001,0,1,ArmorMerchant_01,0,3,,,,,BP_EquipmentEnchantFailUI,,ButtonOK,4,,,,0,
301,2,301002,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,,0,
301,3,301003,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,,0,
301,4,301004,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,,0,
301,5,301005,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,,0,
301,6,301006,0,1,ArmorMerchant_01,0,3,,,,,BP_GameUI,MainToolbar,ButtonInventory,4,,,,0,
301,7,301007,1,1,ArmorMerchant_01,0,3,,,,,BP_InventoryUI,,CheckBoxEtc,4,,,,0,
301,8,301008,0,1,ArmorMerchant_01,0,3,,,,,BP_InventoryUI,,TileViewItemList,1,,,,0,
301,9,301009,0,3,ArmorMerchant_01,23,3,,,,,,,,4,,,,0,
301,10,301010,0,1,ArmorMerchant_01,0,3,,,,,BP_ItemInfoUI,,ButtonItemCrafting,4,,,,0,
301,11,301011,0,3,ArmorMerchant_01,23,4,,,,,,,,4,,,,0,
301,12,301012,1,3,,16,3,,,,,,,,4,,,,0,
302,1,302001,0,3,HardinsFollower,23,3,,,,,,,,4,,,,0,
302,2,302002,0,1,HardinsFollower,0,3,,,,,BP_GameUI,MainToolbar,ButtonInventory,4,,,,0,
302,3,302003,1,1,HardinsFollower,0,3,,,,,BP_InventoryUI,,CheckBoxExpandable,4,,,,0,
302,4,302004,0,1,HardinsFollower,3,3,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,TileViewItemList,1,,,,0,
302,5,302005,0,1,HardinsFollower,0,3,,,,,BP_ItemInfoUI,,ButtonUse,4,,,,0,
302,6,302006,0,1,HardinsFollower,0,3,,,,,BP_BossSummonsPopup,,TileViewBossList,4,,,,0,
302,7,302007,0,3,HardinsFollower,23,3,,,,,,,,4,,,,0,
302,8,302008,0,1,HardinsFollower,0,3,,,,,BP_BossSummonsPopup,,ButtonOK,4,,,,0,
302,9,302009,0,1,HardinsFollower,0,3,,,,,BP_PopupMessageBoxUI,,ButtonOK,4,,,,0,
302,10,302010,1,3,,16,3,,,,,,,,4,,,,0,
