Id,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MaxCastDistance,PrevSkillId,FireCount,LightningEffectInfoId,MpMin,MpMax,MpGrowth,CastingTime,CoolTimeMin,CollisionUnitType,CollisionUnitParam,TargetType,MaxTargetCount,OffsetDistance,EffectFireConditionType,EffectFireConditionParam,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,AvailableUnderCC
60023,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,1210,21600,OlMahumChampionSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60024,,0,1,,,200,,1,,,,,,5.1,1,"""radius"":200,""angle"":120",1,20,,0,450,25500,TanorSilenosChieftainSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60025,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,890,15000,DarkKnightSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60026,,0,1,,,200,,1,,,,,,5.1,1,"""radius"":200,""angle"":120",1,20,,0,1180,25000,StoneGolemSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60027,,0,1,,,200,,1,,,,,,4.6,1,"""radius"":200,""angle"":120",1,20,,0,1000,9800,SnipeSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60028,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1340,15000,MefordeSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60029,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,760,22000,PremoSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60030,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,1010,21600,LorcaSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60031,,0,1,,,200,,1,,,,,,4.3,1,"""radius"":200,""angle"":120",1,20,,0,630,10300,MandragoraSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60032,,0,1,,,200,,1,,,,,,4.9,1,"""radius"":200,""angle"":120",1,20,,0,780,22400,DoomServantSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60033,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1730,30300,CrimsonBindSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60034,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,950,21600,DeathFireSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60035,,0,1,,,200,,1,,,,,,4.5,1,"""radius"":200,""angle"":120",1,20,,0,710,13000,BlackWolfSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60036,,0,1,,,200,,1,,,,,,5.1,1,"""radius"":200,""angle"":120",1,20,,0,440,25200,TurekOrcGeneralSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60037,,0,1,,,200,,1,,,,,,4.5,1,"""radius"":200,""angle"":120",1,20,,0,730,17600,TurekOrcSkirmisherSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60038,,0,1,,,200,,1,,,,,,5,1,"""radius"":200,""angle"":120",1,20,,0,840,24000,SkeletonSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60039,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,650,16200,WerewolfSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60040,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1510,25000,TepraScorpionSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60041,,0,1,,,200,,1,,,,,,5,1,"""radius"":200,""angle"":120",1,20,,0,840,23600,WildCougerSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60042,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,550,16600,DesertFoxSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60043,,0,1,,,200,,1,,,,,,4.3,1,"""radius"":200,""angle"":120",1,20,,0,670,7800,BeholderSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60044,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,850,16600,WarHoundSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60045,,0,1,,,200,,1,,,,,,5.2,1,"""radius"":200,""angle"":120",1,20,,0,690,21700,AntSoldierSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60046,,0,1,,,200,,1,,,,,,5.2,1,"""radius"":200,""angle"":120",1,20,,0,730,21700,AntWorkerSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60047,,0,1,,,200,,1,,,,,,4.6,1,"""radius"":200,""angle"":120",1,20,,0,740,19000,BasiliskSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60048,,0,1,,,200,,1,,,,,,5,1,"""radius"":200,""angle"":120",1,20,,0,1130,24000,GiantLeechSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60049,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1470,30000,SaharaSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60050,,0,1,,,200,,1,,,,,,5.3,1,"""radius"":200,""angle"":120",1,20,,0,950,23000,NobleAntSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60051,,0,1,,,200,,1,,,,,,5.9,1,"""radius"":200,""angle"":120",1,20,,0,1240,34400,HuskCrawlerSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60052,,0,1,,,200,,1,,,,,,5.6,1,"""radius"":200,""angle"":120",1,20,,0,1250,26000,HuskStalkerSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60053,,0,1,,,200,,1,,,,,,4.5,1,"""radius"":200,""angle"":120",1,20,,0,660,9000,SuccubusSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60054,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,850,21600,TimakOrcGeneralSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60055,,0,1,,,200,,1,,,,,,5.1,1,"""radius"":200,""angle"":120",1,20,,0,1175,25000,FerumSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60056,,0,1,,,200,,1,,,,,,6,1,"""radius"":200,""angle"":120",1,20,,0,450,36000,DarkLordSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60057,,0,1,,,200,,1,,,,,,5.2,1,"""radius"":200,""angle"":120",1,20,,0,920,26000,PirateszombieSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60058,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1890,30000,SusceptorSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60059,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1070,30000,UnpleasantHummingSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60060,,0,1,,,200,,1,,,,,,4.9,1,"""radius"":200,""angle"":120",1,20,,0,1440,22200,KaimVanulSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60061,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1460,30000,PirateZombieOfficerSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60062,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1300,30000,PirateZombieCaptainSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60063,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,720,21600,CaveMaidenSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60064,,0,1,,,200,,1,,,,,,4.7,1,"""radius"":200,""angle"":120",1,20,,0,950,15000,MedusaSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60065,,0,1,,,200,,1,,,,,,5,1,"""radius"":200,""angle"":120",1,20,,0,1137,19000,WyrmSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60066,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,1501,21600,DullahanSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60067,,0,1,,,200,,1,,,,,,4.6,1,"""radius"":200,""angle"":120",1,20,,0,710,19500,GargoyleSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60068,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,740,21600,GrandisSkill_01,0,,,,,,,,1,2,0,,1,0,1,0,0
60069,,0,1,,,200,,1,,,,,,6,1,"""radius"":200,""angle"":120",1,20,,0,1630,36000,LetoLizardmanChieftainSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60070,,0,1,,,200,,1,,,,,,5.1,1,"""radius"":200,""angle"":120",1,20,,0,1340,20500,DrakeSkill_01,0,,,,,,Hit/TribalWar_hit_gi,,1,2,0,,1,0,0,0,0
60071,,0,1,,,200,,1,,,,,,4.4,1,"""radius"":200,""angle"":120",1,20,,0,660,11800,SporeFungusSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60072,,0,1,,,200,,1,,,,,,5.9,1,"""radius"":200,""angle"":120",1,20,,0,2005,24000,RaikelSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60073,,0,1,,,200,,1,,,,,,6.1,1,"""radius"":200,""angle"":120",1,20,,0,2130,17000,OrfensMaidSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60074,,0,1,,,200,,1,,,,,,5.1,1,"""radius"":200,""angle"":120",1,20,,0,1030,25200,OelMahumSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60075,,0,1,,,200,,1,,,,,,4.7,1,"""radius"":200,""angle"":120",1,20,,0,940,20000,OelMahumWarriorSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60076,,0,1,,,200,,1,,,,,,4.7,1,"""radius"":200,""angle"":120",1,20,,0,870,30400,BloodyQueenSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60077,,0,1,,,200,,1,,,,,,11.4,1,"""radius"":200,""angle"":120",1,20,,0,0,50600,BoreasBossSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60078,,0,1,,,200,,1,,,,,,5,1,"""radius"":200,""angle"":120",1,20,,0,1070,24000,SerpentSlaveSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60079,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,1210,21600,OlMahumGeneralSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60080,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,350,21600,NeerCrawlerSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60081,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1570,30000,SkeletonScoutSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60082,,0,1,,,200,,1,,,,,,4.5,1,"""radius"":200,""angle"":120",1,20,,0,620,17600,ValidusSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60083,,0,1,,,200,,1,,,,,,4,1,"""radius"":200,""angle"":120",1,20,,0,160,12000,DicorSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60084,,0,1,,,200,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,20,,0,800,21600,BlackWillowSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60085,,0,1,,,200,,1,,,,,,3.8,1,"""radius"":200,""angle"":120",1,20,,0,830,21200,KetraOrcWarriorSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60086,,0,1,,,200,,1,,,,,,4.1,1,"""radius"":200,""angle"":120",1,20,,0,1080,25200,KetraOrcOverlordSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60087,,0,1,,,200,,1,,,,,,4.5,1,"""radius"":200,""angle"":120",1,20,,0,1500,30000,BalrogsBlueSkill_01,0,,,,,,,,1,2,0,,0,0,0,0,0
60088,,0,1,,,200,,1,,,,,,7,0,"""radius"":200",1,20,,0,800,12000,HumanSkillPowerStrike,0,,,,,,,,1,2,0,,0,0,0,0,0
60089,,0,1,,,200,,1,,,,,,7,1,"""radius"":200,""angle"":120",1,20,,0,510,12000,HumanSkillSandCloud,0,,,,,,,,1,2,0,,0,0,0,0,0
60090,,0,1,,,600,,1,,,,,,2,2,"""left"":50, ""right"":50, ""front"":600, ""back"":0",1,3,,0,"613,800",8000,HumanSkillDoubleShot,0,,,,,,,,1,2,0,,0,0,0,0,0
60091,,0,1,,,200,,1,,,,,,7,1,"""radius"":200,""angle"":120",1,20,,0,510,12000,HumanSkillSandCloud,0,,,,,,,,1,2,0,,0,0,0,0,0
60092,,0,1,,,200,,1,,,,,,7,0,"""radius"":200",1,20,,0,800,12000,HumanSkillPowerStrike,0,,,,,,,,1,2,0,,0,0,0,0,0
60093,,0,1,,,600,,1,,,,,,2,2,"""left"":50, ""right"":50, ""front"":600, ""back"":0",1,3,,0,"613,800",8000,HumanSkillDoubleShot,0,,,,,,,,1,2,0,,0,0,0,0,0
60094,,0,1,,,200,,3,,,,,,7,0,"""radius"":200",1,20,,0,"500,800,1100,1400,1700,2000,2300",12000,DarkElfSkillHurricaneStorm_DualSword,0,,,,,,,,1,2,0,,0,0,0,0,0
160018,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1490,1000,,0,,,,,,,,1,2,0,,1,0,0,0,0
160032,,0,1,,,200,,1,,,,,,4.9,1,"""radius"":200,""angle"":120",1,20,,0,780,22400,,0,,,,,,,,1,2,0,,1,0,0,0,0
160033,,0,1,,,200,,1,,,,,,5.5,1,"""radius"":200,""angle"":120",1,20,,0,1730,30300,,0,,,,,,,,1,2,0,,1,0,0,0,0
160056,,0,1,,,200,,1,,,,,,6,1,"""radius"":200,""angle"":120",1,20,,0,450,36000,,0,,,,,,,,1,2,0,,1,0,0,0,0
60095,2,0,1,70,,150,,1,,0,0,1.8,0,8,0,"""radius"":400",1,3,0,0,500,10000,SkillThunderStorm,0,000110,Shake_UpAndDown,3,Both,Icon_Skill_Active_11222,,,1,1.5,0,,1,0,0,0,0
50135,,0,1,,,200,,1,,,,,,3,1,"""radius"":200,""angle"":120",1,6,,0,1000,15000,BoreasAttack,0,,,,,,,,0,,0,,1,0,0,0,0
60096,,0,1,,,600,,1,,,,,0,30,2,"""left"":50, ""right"":50, ""front"":600, ""back"":0",1,20,,0,0,10000,BoreasBossSkill_01,0,,,,,,,,1,2,0,,0,0,1,0,0
60097,,0,1,,,800,,1,,,,,,8,0,"""radius"":200",1,1,,0,0,36800,BoreasBossSkill_02,0,,,,,,,,1,2,0,,0,0,1,0,0
50136,,0,1,,,200,,1,,,,,,3,1,"""radius"":200,""angle"":120",1,6,,0,660,15000,OrbisAttack,0,,,,,,,,0,,0,,1,0,0,0,0
60098,,0,1,,,600,,1,,,,,,9,1,"""radius"":300,""angle"":120",1,20,,0,2100,30000,OrbisBossSkill_01,0,,,,,,,,1,2,0,,0,0,1,0,0
60099,,0,1,,,600,,1,,,,,,10,2,"""left"":100, ""right"":100, ""front"":500, ""back"":0",1,20,,0,2300,38000,OrbisBossSkill_02,0,,,,,,,,1,2,0,,0,0,1,0,0
50137,,0,1,,,200,,1,,,,,,3,1,"""radius"":200,""angle"":120",1,6,,0,730,15000,ApostleAttack,0,,,,,,,,0,,0,,1,0,0,0,0
60100,,0,1,,,600,,1,,,,,,8,2,"""left"":150, ""right"":150, ""front"":400, ""back"":0",1,20,,0,0,7600,ApostleBossSkill_01,0,,,,,,,,1,2,0,,0,0,1,0,0
50138,,0,1,,,200,,1,,,,,,3,1,"""radius"":200,""angle"":120",1,6,,0,1150,15000,ArchonBamueAttack,0,,,,,,,,0,,0,,1,0,0,0,0
60101,,0,1,,,600,,1,,,,,,8,2,"""left"":100, ""right"":100, ""front"":300, ""back"":0",1,20,,0,1020,24400,ArchonBamueBossSkill_01,0,,,,,,,,1,2,0,,0,0,1,0,0
60102,,0,1,,,600,,1,,,,,,12,1,"""radius"":600,""angle"":120",1,20,,0,1950,43000,ArchonBamueBossSkill_02,0,,,,,,,,1,2,0,,0,0,1,0,0
60103,,0,1,,,0,,1,,,,,,1,0,"""radius"":400",1,20,,0,500,0,SkillNimbleStep,0,111111,,,,Icon_Skill_Unique_30002,,,0,3,0,,0,0,0,0,0
50139,,0,1,,,200,,1,,,,,,3,1,"""radius"":300,""angle"":120",1,6,,0,850,15000,MarshalAttack01,0,,,,,,,,1,2,0,,1,0,0,0,0
60104,,0,1,,,600,,1,,,,,,8,1,"""radius"":800,""angle"":60",1,20,,0,2050,42500,MarshalBossSkill_01,0,,,,,,,,1,2,0,,0,0,1,0,0
60105,,0,1,,,600,,1,,,,,,10,0,"""radius"":1000",1,20,,0,2700,42000,MarshalBossSkill_02,0,,,,,,,,1,2,0,,0,0,1,0,0
60106,,0,1,,,400,,1,,,,,0,8,0,"""radius"":300",4,5,0,0,600,10000,ElfSkillPartyHeal,0,,,,,,,,0,0,0,,0,1,1,0,0
60107,,0,1,,,400,,1,,,,,0,5,0,"""radius"":50",1,20,0,0,600,10000,ElfSkillFlameStrike,0,,,,,,BP/BP_PTC_Strike_Fire_01,,1,4,0,,0,0,1,0,0
60108,,0,1,,,150,,1,,,,,0,10,0,"""radius"":400",1,20,0,0,1582 ,20000,DwarfSkillSonicStar_Dagger,0,,,,,,,,1,1.5,0,,0,0,1,0,0
60109,,0,1,,,600,,1,,,,,0,5,0,"""radius"":50",1,20,0,0,600,10000,DwarfSkillPowerShot_Bow,0,,,,,,BP/BP_PTC_Strike_Normal_01,,1,6,0,,0,0,1,0,0
60110,,0,1,,,150,,4,,,,,0,10,0,"""radius"":400",1,20,0,1,500,10000,DarkElfSkillTutorial_HurricaneStorm,0,,,,,,,,1,1.5,0,,0,0,1,0,0
60111,,0,1,,,400,,1,,,,,0,10,2,"""left"":100, ""right"":100, ""front"":700, ""back"":100",1,20,0,1,"500,1000,1500,2000",10000,DarkElfSkillDarkBreath_Staff,1,,,,,,,,1,4,0,,0,0,1,0,0
60112,,0,1,,,200,,1,,,,,0,10,0,"""radius"":900",1,20,0,0,100,10000,DarkElfTutorialEmersion,0,,Shake_UpAndDown,5,Both,,Hit/Strike_Energy_01,,0,1.5,0,Common/PC_Hit_Energy_01,0,0,1,0,0
60113,,0,1,,,400,,1,,,,,0,27,2,"""left"":250, ""right"":250, ""front"":1500, ""back"":0",1,20,0,0,2114,23000,WoundedDragonBossSkill_01,0,,,,,,,,1,4,0,,0,0,1,0,0
60114,,0,1,,,400,,1,,,,,0,29,0,"""radius"":550",1,20,0,0,3336,32000,WoundedDragonBossSkill_02,0,,,,,,,,1,4,0,,0,0,1,0,0
60115,,0,1,,,400,,1,,,,,0,32,2,"""left"":200, ""right"":200, ""front"":600, ""back"":0",1,20,750,0,0,73000,WoundedDragonBossSkill_03,0,,,,,,,,1,4,0,,0,0,1,0,0
60116,,0,1,,,200,,1,,,,,,10,0,"""radius"":400",1,20,0,0,700,10000,DarkElfSkillTutorial_LighteningField,0,,Shake_UpAndDown,5,Both,,Hit/Strike_Energy_01,,0,1.5,0,Common/PC_Hit_Energy_01,0,0,1,0,0
60117,,0,1,,,200,,1,,,,,,2.2,1,"""radius"":200,""angle"":120",1,20,,0,1070,10000,SerpentSlaveSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60118,,0,1,,,10000,,1,,,,,,,0,"""radius"":50",5,1,0,0,511,10000,DarkElfSkillUltimateDefense,0,,,,,,,,1,2,0,,0,2,0,0,0
60121,,0,1,,,200,,1,,,,,,3.9,1,"""radius"":250,""angle"":120",1,3,,0,0,14300,GargoyleAttack,0,,,,,,,,1,2,0,,1,0,0,0,0
60122,,0,1,,,200,,1,,,,,,8,1,"""radius"":200,""angle"":120",1,20,,0,0,19500,GargoyleSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60123,,0,1,,,600,,1,,,,,,4.8,2,"""left"":50, ""right"":50, ""front"":600, ""back"":0",1,3,0,0,1002,21600,NymphRoseSkill_01,0,,,,,,,,1,6,0,,0,0,0,0,0
60124,,0,1,,,400,,1,,,,,,5.6,1,"""radius"":450,""angle"":120",1,3,0,0,1463,30996,NymphQueenSkill_01,0,,,,,,,,1,4,0,,0,0,1,0,0
60125,,0,1,,,400,,1,,,,,,14,1,"""radius"":450,""angle"":180",1,3,300,0,1497,27996,NymphQueenSkill_02,0,,,,,,,,1,4,0,,0,0,1,0,0
60126,,0,1,,,600,,1,,,,,,6.1,2,"""left"":50, ""right"":50, ""front"":600, ""back"":0",1,3,0,0,1000,37596,FairySkill_01,0,,,,,,,,1,6,0,,0,0,0,0,0
60127,,0,1,,,500,,1,,,,,,5.7,0,"""radius"":100",1,3,0,0,500,32004,PanSkill_01,0,,,,,,,,1,5,0,,0,0,0,0,0
60128,,0,1,,,100,,1,,,,,,5.1,1,"""radius"":350,""angle"":120",1,3,0,0,1477,25740,PanSkill_02,0,,,,,,,,1,1,0,,0,0,0,0,0
60129,,0,1,,,600,,1,,,,,,5.5,0,"""radius"":400",1,3,0,0,1571,30000,TantaarLizardmanWarriorSkill_01,0,,,,,,,,1,6,0,,0,0,0,0,0
60130,,0,1,,,600,,1,,,,,,6.1,1,"""radius"":350,""angle"":120",1,3,0,0,1967,37596,TantaarLizardmanSorcererSkill_01,0,,,,,,,,1,6,0,,0,0,0,0,0
60131,,0,1,,,100,,1,,,,,,5.5,1,"""radius"":250,""angle"":120",1,1,0,0,964,30000,KetraOrcSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60132,,0,1,,,100,,1,,,,,,5.5,0,"""radius"":100",1,3,0,0,1553,30000,KetraOrcChieftainSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60135,,0,1,,,200,,1,,,,,,5.5,0,"""radius"":400",1,3,0,0,1288,30000,KetraOrcChieftainSkill_02,0,,,,,,,,1,2,0,,0,0,0,0,0
60133,,0,1,,,100,,1,,,,,,5.5,1,"""radius"":250,""angle"":120",1,3,0,0,1511,30000,BarkaSilenosChieftainSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60134,,0,1,,,600,,1,,,,,,5.5,0,"""radius"":400",1,3,0,0,1002,30000,BarkaSilenosChieftainSkill_02,0,,,,,,,,1,6,0,,0,0,0,0,0
60136,,0,1,,,200,,1,,,,,,8,1,"""radius"":250,""angle"":120",1,5,0,0,2009,44004,SkeletonChaserSkill_01,0,,,,,,,,1,2,0,,0,0,0,0,0
60137,,0,1,,,200,,1,,,,,,8,1,"""radius"":250,""angle"":120",1,5,0,0,1180,24804,StoneGolemSkill_01,0,,,,,,,,1,2,0,,0,0,0,0,0
60138,,0,1,,,100,,1,,,,,,6,1,"""radius"":400,""angle"":90",1,20,0,0,1000,36000,DragonPythonBossSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60139,,0,1,,,100,,1,,,,,,6.1,0,"""radius"":700",1,20,0,0,2067,36804,DragonPythonSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60140,,0,1,,,100,,1,,,,,,13,0,"""radius"":300",1,20,0,0,2021,38400,DragonBerserkerBossSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60141,,0,1,,,100,,1,,,,,,14,1,"""radius"":250,""angle"":120",1,20,0,0,990,21600,DragonBerserkerSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60142,,0,1,,,100,,1,,,,,,4.7,1,"""radius"":250,""angle"":120",1,1,0,0,"830, 970",20004,KarinnessSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60143,,0,1,,,100,,1,,,,,,5.4,2,"""left"":150, ""right"":150, ""front"":500, ""back"":50",1,20,0,0,1770,29376,KarinnessBossSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60144,,0,1,,,100,,1,,,,,,12,0,"""radius"":700",1,20,0,0,1575,33204,DarkAssociation_M_HighSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60145,,0,1,,,100,,1,,,,,,11,0,"""radius"":500",1,20,0,0,0,30000,DarkAssociation_M_HighSkill_02,0,,,,,,BP/BP_PTC_AmdenOrcShamanBossSkill_02,,1,1,0,,0,0,0,0,0
60146,,0,1,,,100,,1,,,,,,5.5,1,"""radius"":250,""angle"":120",1,1,0,0,1498,30000,GrendelSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60147,,0,1,,,100,,1,,,,,,5.5,0,"""radius"":300",1,20,0,0,1501,29604,GrendelSkill_02,0,,,,,,,,1,1,0,,0,0,0,0,0
60148,,0,1,,,180,,1,,,,,,4.9,1,"""radius"":300,""angle"":120",1,10,,0,910,22440,StoneGolemAttack,0,,,,,,,,1,2,0,,1,0,0,0,0
60149,,0,1,,,180,,1,,,,,,4.8,1,"""radius"":300,""angle"":120",1,10,,0,840,21600,DullahanAttack,0,,,,,,,,1,2,0,,1,0,0,0,0
60150,,0,1,,,180,,1,,,,,,5.5,1,"""radius"":300,""angle"":120",1,10,,0,1501,30024,DullahanSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60151,,0,1,,,180,,1,,,,,,4.8,1,"""radius"":300,""angle"":120",1,10,,0,780,21600,KaimVanulAttack,0,,,,,,,,1,2,0,,1,0,0,0,0
60152,,0,1,,,180,,1,,,,,,4.9,1,"""radius"":300,""angle"":120",1,10,,0,1440,22200,KaimVanulSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60153,,0,1,,,180,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,10,,0,740,21600,GrandisSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60154,,0,1,,,180,,1,,,,,,4.9,1,"""radius"":200,""angle"":120",1,10,,0,756,23196,EmbryonKnightsSkill_01,0,,,,,,,,1,2,0,,1,0,0,0,0
60155,,0,1,,,180,,1,,,,,,4.8,1,"""radius"":200,""angle"":120",1,10,,0,964,21996,EmbryonKnightsSkill_02,0,,,,,,,,1,2,0,,1,0,0,0,0
60156,,0,1,,,100,,1,,,,,,5.5,1,"""radius"":250,""angle"":120",1,10,0,0,1498,30000,GrendelSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60157,,0,1,,,100,,1,,,,,,5.5,1,"""radius"":250,""angle"":120",1,10,0,0,1498,30000,AtroxSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60158,,0,1,,,100,,1,,,,,,5.5,1,"""radius"":250,""angle"":120",1,10,0,0,800,21600,Embryon_Skill_Sword_02,0,,,,,,,,1,1,0,,0,0,0,0,0
60159,,0,1,,,100,,1,,,,,,6.5,0,"""radius"":400",1,10,0,0,2000,42000,Embryon_Skill_Sword_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60160,,0,1,,,100,,1,,,,,,4.8,1,"""radius"":250,""angle"":120",1,10,,0,821,21600,VoidHoundSkill_01,0,,,,,,,,1,1,0,,0,0,0,0,0
60161,,0,1,,,200,,1,,,,,,8,1,"""radius"":250,""angle"":120",1,10,,0,821,21600,VoidHoundSkill_01,0,,,,,,,,1,2,0,,0,0,1,0,0
