Id,Name,Message
2642,@2641,They aren’t picky about when they attack.
2643,@2641,"Seems you’ve dealt with most of the situation. Now, bring me the object!"
2644,Caruso,How dare you try to touch his stuff?!
2645,@2644,Your death will be unavoidable!
2646,@2644,I’ll deal with this myself! Consider it an honor!
2647,@2644,@2300
2648,Tark,"First, defeat the Boatswain and Helmsman ahead of you!"
2649,@2648,Avenge the soldiers they killed!
2650,Advance Party Soldier,"Die, you all!!!
Hyaaa!"
2651,@2650,"Tark should be safe, right?"
2657,Janna,"You thought you would be fine after messing with us pirates?
Die, you fools!!!"
2659,@2294,@2572
2660,@2294,@2573
2661,@2294,@2574
2662,@2294,@2575
2663,@2294,@2576
2664,@2577,@2577
2665,@2577,@2578
2666,@2577,@2579
2667,@2577,@2580
2668,@2577,@2581
2669,@2577,@2582
2670,@2577,@2583
2671,@2294,@2590
2672,@2294,@2591
2673,@2294,@2592
2674,@2294,@2593
2675,@2294,@2594
2676,@2294,@2595
2677,@2294,@2596
2678,@2294,@2597
2679,@2387,@2613
2680,@2387,@2614
2681,@2387,@2615
2682,@2387,@2616
2683,@2387,"If you’re attacked while holding the gold, your soul will be stolen!"
2684,@2387,@2618
2685,@2387,@2621
2686,@2387,@2622
2687,@2387,@2623
2688,@2387,@2624
2689,@2387,@2625
2690,@1354,@2626
2691,@1354,@2627
2692,@1353,@2630
2693,@1353,@2631
2694,@2632,@2632
2695,@2632,@2633
2696,@2632,@2634
2697,@2632,@2635
2698,@2632,"H-help!!!
I-I’m going to run away!"
2699,@2632,@2637
2700,@2632,@2638
2701,@2632,@2639
2702,@2632,@2640
2703,@2641,@2641
2704,@2641,@2642
2705,@2641,@2643
2706,@1354,Kya! Kya!
2707,@1354,Human! Kill!!!
977,@160,"How odd.
It’s about time Oren’s Peace Envoy arrived."
978,@160,"Oh, my. Is this Orc territory?
I need to meet up with the Peace Envoy quickly."
979,@160,"This is proof of the battle between the Humans and Orcs.
Could it be..."
980,@160,"We’ll go inside, but keep an eye out for Orc Sentries.
Follow me."
981,@160,Look carefully. There might be clues.
982,@160,"There’s a cage over there.
There may
be survivors!!!
Quick! Go check!"
983,Jen,Augh! Orcs! The Orcs are back!
984,@160,"Well, this has gotten complicated.
We must defeat the Orcs while protecting the Peace Envoy."
985,@983,"The Dark Elf
Wizard seems
to have gone somewhere."
986,@983,"I’m a diplomat,
not a soldier.
Don’t expect much
from me."
987,@983,"Ha! Those Orcs!
They got what they deserved!
Have a taste of that!"
988,Cara,"I couldn’t tell
from far away."
989,@988,"But up close,
you’re really cute!
Hehe."
990,@988,Your fur is so fluffy!
991,@186,"No! Paws off!
Every touch is
10 million Adena!
Mrow!!!"
992,@988,"It’s a success!
The Primas are
congregating nearby!"
993,@988,"There’s so many of them.
Maybe their
leader will appear!"
3201,@988,"How could this be?
It’s Gore!"
3202,@988,How many souls did it consume?!
3203,Soul Collector Gore,Did you really think I’d fall for a trick like that?
3204,@3203,Your souls look even sweeter!
3205,@3203,Hurry! Hand them over!!!
3206,@3203,You souls will live forever inside me!!!
3207,@3203,Quick! Come here!
994,@988,How about you guys stay here since it’s dangerous?
995,Arthur,Mrow! Are you telling us to stay by ourselves... in the middle of the Orc town?!
996,@995,"You guys are our only hope meow.
Please don’t throw our lives away!"
997,@988,All the Orc Warchiefs are gathered together.
998,@988,An Orc group of that size is truly daunting.
2769,@983,"Hold on!
You barbarians!"
2770,@988,"Jen, wait!"
2771,Breka High Warchief,"Hahaha!
I thought you guys
would flock like fireflies
once the ambassador was endangered!"
999,@983,"Ugh!
M-my leg!"
1000,@2771,"Hahaha!
What’s this?
You can’t even
stand straight!!!"
1001,@160,"Oh! We’re late!
We need to join them!"
1002,@2771,"What’s with this guy?
Pulverize ‘em!"
1003,@2771,"The signal fire’s lit!
You’ll make a
great sacrifice!"
1004,@160,"Wait, Cara!
Damn it, there’s no time!"
1005,@160,"Activate the Teleportation Stone!
Cara won’t be able to
hold out for long!"
1006,Celin,"Cara, how could you bring outsiders here?
Don’t you have any pride as an Elf?"
1007,@988,"Stop! They are our guests, Celin."
1008,Rowen,Cara should have told you about the Protection Tree.
1009,@1008,"In the past, this land was home to a verdant forest."
1010,@1008,"Then, one day, Dragons appeared and set the entire forest on fire."
1011,@1008,Only the Protection Tree and its immediate surroundings survived.
1012,@1008,We succeeded in driving off the Dragons.
1013,@1008,"There were some who rejoiced in the victory, but the town was uninhabitable."
1014,@1008,"Our homeland was dead, and the Protection Tree, the source of its power,"
1015,@1008,slowly faded.
1016,@1008,"At that moment,
the tree was beset
by villains."
1017,@1008,"And an Undead wizard, called
the Blood King, stole
its the essence."
1018,@1008,"We sent out pursuers,
but no one
came back alive."
1019,@186,Refund 10% of your lost pro-purr-ty? What do you mean by that?
1020,@186,"I’m going meow.
See you next time!"
1021,@104,I found a strange stone tablet while excavating.
1022,@104,"Ever since then, it’s felt as though the monsters have been attacking less frequently."
1023,@104,There seems to be something special about this stone tablet!
1024,@104,"Oh! I found something
intriguing recently.
Do you know about
the Blood King?"
1025,@988,"The Blood King...
The enemy of tree...!"
1026,@104,"I heard he was
an incredible Undead wizard
back in the day."
2949,@104,"I heard he grew too greedy
in his quest for Mana
and lost his life."
1027,@186,Don’t add too much salt to the fried egg.
1028,Dragon Knight Quesnel,"Are you still alive?
You sure are stubborn."
1029,@1028,"I’m sure you’ll die at the hands of Cager
and Veremus, even if you pass through here."
1030,@1028,"I will not allow
you to travel any
further into the valley."
1031,@1028,"I’ll end your
lives here!"
1032,Veremus,I was wondering who was digging around... seems I’ve caught a few flies.
1033,@1032,You’re fearless - but you’ll pay for barging into my nest.
1034,@1032,"The Blood King?
As if you have enough clout to question me."
1035,@186,I’ll take care of Cara and take her to the Elder.
1036,Blood King,"Ah... So there were
still descendants of the
Protection Tree?"
1037,@1036,"Truly incredible...
But I’ll have you know that I absorbed your essences."
1038,@1036,"Fighting you wouldn’t
be any fun,
would it?"
1039,@1036,"But... Oh! I know!
I’ll make you fight each other!!!"
1040,@1036,"Fight, descendants of the
Protection Tree!"
1041,Fallen Celin,Ugh!!! Ahhh!
1042,@1041,My head!!! My head!!!
1043,@1041,"The Blood King
is trying to
control me!"
1044,@1041,"If I lose control of myself,
don’t hesitate!
Kill me!"
1045,@1041,"I don’t want
to be a burden!"
1046,@1036,"Not bad!
But this too
shall end soon!"
1047,@186,Mrow! I’m so glad to see the Elves alive again! (Sniff sniff.)
1048,@186,I’m not crying! Where did all these onions come from?
1400,@2442,Argghh!!! Help!
1401,@337,Hahaha... How dare you try to find the spellbook!
1402,@337,Tsk. A heckler. Get rid of him!
1403,Borgos,Who do you think you are? Kill them all!
1404,@2442,There’s the spellbook! Grab whatever and run!
1405,@2442,They’re coming after us! Hurry up!
1406,Nithos,Arrghhh! Help!!!
1407,@1406,The monsters are aiming for me!
1408,@1406,Isn’t this my sword?! Thank you!
2772,@2771,"Make mincemeat
of them!"
2773,@2771,"Hey, Ambassador!
Prepare to watch
your rescuers die!"
2774,Caranese,"Ugh... Be careful!
Jen! You mustn’t die!"
2775,@1006,Who’s there?
2776,@1028,"I knew I smelled
some putrid pointy ears
around here..."
2777,@988,"Dragon Knight Quesnel...!
Ugh..."
2778,@104,"Step back!
Niah!"
2779,@1028,"That stone tablet...
Hehehe. You’ve been
hard at work."
2780,@1028,"Bring the stone tablets with you.
Capture the Elf alive
and kill the rest."
2781,@102,"Eeek...!
You can’t take the stone tablet!"
2782,@988,"Feldheim!
Protect Niah!"
2783,@104,"Niah!
This isn’t what’s
important! Be careful!"
2784,@186,"Mrowwwww!!!
It’s the Grandis!!!
Help!!!"
2950,Mahmmon the Boss’s Brother,"How dare you kill my little brother?!
I’ll kill you!
Mahmmon will kill you!"
2925,@988,"Darn it!
They’re onto us!
Be careful!"
2926,@186,"Mrow? Destroy it?
That’s such a waste.
A little cat burglary couldn’t hurt, right?"
2927,@988,"Mr. Cat!
You’ll get sick
if you eat those!"
2928,Hammon,"Oh, no!
Cager’s minions
are following us!"
2929,@2928,Prepare for battle!
2930,@988,"Be careful!
It’s Cager!"
2952,Dragon Knight Cager,"Arrggghh!
What are you doing
to my Wyrms?!"
2953,@186,"Hiss! It’s Cager!
Hand over the
expensive Elven sword meow!"
2954,@2928,"Pan!
This isn’t the time to be playing around!"
2955,@2952,"If you want it that badly,
I’ll hand it over!"
2956,@988,"Huh?!
Surprisingly enough, that worked!"
2957,@2952,"That is, I’ll hand it over
right into your throats!"
2958,@2928,Watch out!
2931,@186,"That Elven sword
looks expensive!"
2932,@988,"What...
Don’t even think about it!"
2941,Chef Kachoi,"Ah! So the ruckus
in the kitchen was
all because of a rat."
2942,@2941,"Looks like
meat’s back
on the menu,
boys!"
2943,@2941,Hahahahaha!!!
2944,@160,"It’s done!
We’ll stand watch,
so you can untie
the Cardinal!"
2945,@988,"There should still
be Primas around."
2946,@988,"Ugh... They’re so persistent!
Get out of my hometown!"
2947,@988,"Do you remember
where we buried
that Sahara's Heart
earlier?"
2948,@988,"You just need to
head that way.
I’ll go ahead and meet you there."
3208,Grandis Leader,This is our land!
3209,@3208,Get off our land!!!
3210,@3208,"Die, outsider!!!"
3211,@3208,I’ll grind your bones to dust!
3212,@988,Be careful of his weapon!
3499,John,Come out guys!
3500,John’s Bandits,"Hehehe.
He’ll surely fetch
a price!"
3501,@3499,"Take everything
they have!"
3502,Female Windsus,Squeal!!!
3503,@3502,"Oink!
Squeal!"
3504,Male Windsus,Oink! Oink!
3505,@3504,Oink! Oink! Oink!
3506,@186,"Meow!
Grendel is coming!
Protect us!"
3507,@186,"What is that monstrosity?
I didn’t know a
Grendel could get so big!"
3508,@186,"Coocoo!
Dig faster meow!!!"
3509,@186,T-truffle!!!
3510,@186,"Argh!
Save me meow!!!"
3511,@186,"Coocoo!
Protect Coocoo!
Grendel is after
Coocoo!"
3512,Poricule,Get him!!!
3513,@3512,"Paralyze with poison
and bind him with spider webs!"
3514,@3512,"Intruder!
Catch him too!!!"
3515,@3512,"Tsk!
If only there wasn’t a heckler!
I’ll get you next time!"
3516,Pedicule,"You dare touch
my eggs?!
I’ll make you regret
trespassing in my web!"
3517,@3516,"Poricule will deal
with you, even
if I’m no longer around!"
3518,@3512,"Where are you
kids going?"
3519,@3512,"You will
nourish
my spawn!"
3520,@3512,"My spawn will grow strong off your bodies.
Your deaths will be peaceful."
3521,@186,"Argh!!!
The Atroxes
are coming at us!!!"
3522,@186,"Meow!!!
W-we need to get out!"
3523,Ravine Hunter,Argh!
3524,@3523,"Run!!!
We’re no match for them!"
3525,@3523,"Run!!!
We need to run away!!!"
3526,Town Chief Ariana,"Stop them!!!
We need to guard the assembly hall!
There are women
and children there!"
3527,@3526,"I’ll leave you to deal with
the fire in the south barracks!"
3528,@3526,"To the west!
The fire is spreading quickly!"
3529,@3526,"The fire has spread
to the storehouse!
Hurry!!!"
3530,@3526,"We must stop them from
entering the Campsite!"
3531,@3526,"We must stop
them at the bridge!"
3660,@186,"I-I’m scared!
Help me out!"
3532,Underboss Hadok,"You dumb pigs!
The queen said to
bring back the skeleton!"
3533,@3532,"Now! Bring back the skeleton!
Dispose of that
weak human!"
3534,Troop Captain Maxim,"You fools dare to
raid my lair?
I’ll destroy you!!!"
3535,@3534,"I’ll destroy
you all!!!"
3536,@695,"Come out quickly
or you’ll be surrounded!"
3537,@695,"Maxim is notorious
for sadism."
3538,@195,"You seem to be having a hard time!
Good thing I’m here to help!"
3539,@3534,"No human
poses a threat to me!
Die!!!"
3540,@195,"Phew.
That was tougher than I expected!"
3541,@195,"This place is dangerous.
Let’s get out
of here."
3542,Bugbear Devourer,"Sniff, sniff.
Meat...?
I smell meat!"
3543,A Hungry Bugbear,"You traitor!
Are you hoarding that all for yourself?"
3544,@3542,"I want some!
I want to eat, too!!!
Share that meat with me!"
3545,@3543,"There are humans here!
Let’s eat them, too!"
3546,Queen Piladesia,"How dare you
filth trespass here?"
3547,@3546,"Men!
Get rid of them!"
3548,@3546,"I’ll water the flowers
with your blood!"
3549,Emoleta,"Bug off, you slug!!!
The skeleton of the ancient
demon Musica is mine!"
3550,@3549,"I’ll drag you
all to hell with me!"
3551,Steiner,"I set off to find
the Lord of Oren’s missing wife
who disappeared around here."
3552,@3551,"Unfortunately, the swarm of Bugbears
is making my
search difficult."
3553,@3551,"She went missing
after her husband’s
concubine arrived."
3554,@112,"These Steel Bars
won’t break from such stones."
3555,@112,"It seems someone was digging
here but gave up half-way."
3556,Chief Guard Shakman,"Well, well.
How daring of you to attempt
a jailbreak under my watch."
3557,@3556,"You must be out of your mind!
You’ll all hang for this!"
3558,Kate,"Hurry!
This way!"
3559,Christine,@729
3560,@3559,"Well, well!
The Silverlight Mercenaries
are a bunch of small fries!"
3561,@3559,"Varto, Tory,
give them a beating!"
3562,@195,"Russel!
We wouldn’t have
struggled underground if you
hadn’t gotten us lost!"
3563,@112,"Haha! My mistake!
What matters is that
we’re all here now, right?"
3564,@112,"Let’s get some
Orenese armor first!"
3565,Raihel,"You guys
abducted Salein!"
3566,@3565,"Go to hell!
That’s the only
place you belong!"
3567,@3565,"I’ll make sure to finish
you guys off myself!"
3568,@3551,"Raihel,
stop!"
3569,@3565,"Steiner, you traitor!
I trusted you!"
3570,@3551,"Stop!
This is all a misunderstanding!"
3571,@3565,"I have no time for
a traitor’s lies."
3572,@3551,"They are innocent!
Please spare their lives!"
3663,@3558,"Let’s go to
the weapon shop!"
3664,@3551,"Okay!
Hurry over here!"
3573,@3551,"I want to deal
with them now but
we must find out
what they are headed."
3574,@3551,"The first lady
might be in great danger
if we aren’t careful."
3575,@3551,"Did nothing
happen in the cage?"
3576,@3551,"Russel said you
encountered some Lizardmen?"
3668,@3551,"I wonder if
Leto Lizardmen from
west of the town
are involved..."
3577,Creezaro,"You’ll make a
worthy sacrifice!
Kill them!"
3578,@3551,"Careful!
The Lizardmen are coming!"
3579,@3551,"I finally found you!
I’ve been looking all over the place!"
3580,Aisa,"Seems you had some trouble
despite how confident you were. Hehe."
3582,Crogurk,"Kill!
Grunky will surely be pleased!"
3583,@3551,Dumb lizards!
3584,@3551,"Showing your face here
is proof of your stupidity!"
3585,@3580,"Well, let’s get started!"
3586,@3551,"Aisa, I’ll leave it to you!"
3671,@3551,"Careful!
The Lizardmen
are coming!"
3672,Grunky,"What are you trying
to do to the Crystal?!!
Arghh!!!"
3589,@3551,"You lizards!
What the heck are
you up to?"
3592,@3672,"Kekeke.
You Humans are
so foolish..."
3593,@3551,What’s so funny?
3596,@3672,"Don’t you understand
that you’ve played
right into our
hands?"
3597,Crokyle,"My babies!!!
How dare you kill them!"
3598,@3597,"You there!
Send out the call!
Burn all the Humans!
Sacrifice them all!"
3599,@3597,"My children!
I will avenge you!"
3600,@3551,"Leave the
people alone!"
3601,@3597,"I’ll make sure you
share this pain!"
3602,@3597,"Just the thought of your
suffering gives me joy!
Hahahahaha!"
3603,@3551,"Salein!!!
Salein is over there!
I’ll trust you to deal with the shamans!"
3604,@3580,"Hurry!
The shamans have
begun their ritual!
We must hurry for Salein’s sake!"
3605,@3580,"N-NO!!!
It ate Salein..."
3606,High Shaman Shras,"Their blood will
enhance our intelligence."
3607,@3551,"We must not give up!
Salein was swallowed whole,
so she might still be alive!"
3608,@3606,"You lot honestly
think you stand a chance
against me? Die!!!"
3609,@3559,"You’ve ruined everything,
you wretched
Silverlight Mercenary!"
3610,@3559,"I’ll make sure to
kill you slowly!"
3611,Foreman Bakum,"Aha! You’re in
cahoots with Caraku!"
3612,@3611,"Kazan, the new chief,
will be unbeatable no matter
what you do!"
3613,@3611,This will be your grave!
3614,Chief Guard Croatica,"Intruder!
Find the intruder!"
3615,@3614,"How foolish.
They would still be alive
if they’d stayed still!"
3616,@3614,"Kill
them all!"
3617,@3614,"Not too shabby!
But now - you will know
Kazan’s strength!"
3848,@112,We’re here!
3849,Rakum,"Croatica!
Die, you traitor!"
3618,Chief Kazan,"I saved you because
you were the chief. And this
is how you repay me?"
3619,@3618,"You will pay for your
mistake with your life."
3620,@3618,"You guys are
nothing as long as
I have this."
3621,@3618,"You should’ve been thankful
that I made you humans!
Kill them all!"
3624,Enhanced Kazan,"This is so much more
fun than I expected!!!
But playtime stops now.
Time for you to die!"
3625,@112,"H-he’s...
He’s huge!"
3626,@160,"Do you recall the
agreement with the Tanor Chief
on the Summit of Dissonance?"
3627,@160,"We formed an alliance
with the Tanor in order to
help their unification efforts."
3628,@160,"However, the Tanor here
are cousins of
Kankoon, the Tribal Chief."
3629,@160,"The local chief heard
about Kankoon and has taken Durzel,
who was here as a diplomat, hostage.
He is currently making threats."
3630,@160,"There’s no time.
Let’s hurry!"
3631,Tribal Chief Hamgalalte,"Durzel?
You mean... that Human?
Why would I tell you anything?"
3632,@112,"We’re not
here to fight!"
3633,@3631,"I’ve heard countless tales
of your wicked ways!"
3634,@3631,"Did you think
I didn’t know
you stole the relic?"
3635,@112,"What are you talking about?
We asked you about Durzel."
3636,@3631,There will be no negotiation!
3637,@112,"Calm down.
Sheesh. They sure are
difficult to talk to..."
3638,@112,You leave me with no choice.
3639,@195,"Hey, look!
It’s the Dark Brotherhood!"
3640,@337,"Silverlight Mercenaries?
Are you here
looking for her, too?"
3641,@195,"Her?
Who are you talking about?"
3642,@337,"Anyway, this is fantastic.
Elizabeth will definitely be pleased!"
3643,@337,"When we capture you,
Elizabeth will see
how loyal we are!"
3644,@195,"You goons
dare stand in our way?"
3645,@337,"Bah!
We’ll finish this
next time!!!"
3650,@695,"Over here!
Help!!!"
3651,Molly,"Hurry!
We need to get out of here!"
3652,@3651,"I can feel my
pursuers’ presence!"
3653,@160,"We’ll hold them off!
Everyone else,
take care of the kid!"
3654,@695,"Okay!
Leave it to us!"
3655,@160,"Go!
Take the kid
somewhere safe!"
3656,Embrion,Bug off!
3657,@695,"Leave this to us!
RUN!"
3658,@112,"Ugh!
You’re going nowhere!"
3659,@195,"Darn it!
Hurry, this way!"
3661,Detained Hunter,"The Bugbears are coming!
We can’t leave the cage
until they’re gone!"
3662,Cuking,"They’re trying to escape!
There goes our dinner!"
3665,@195,"What happened to Steiner?
I thought he was captured alongside you."
3666,@112,"He managed to escape,
but I’m sure he was greatly
troubled by his country’s betrayal."
3667,@3558,"Steiner...
Do you mean the
Oren Royal Guard Captain?
How could someone like that..."
3669,@3551,"Darn it!
They’re on to us!
Be careful!"
3670,@3551,"It seems safe now!
Free the captives.
Hurry!"
3843,Oren Lord David,"Argh!
What is that?!"
3844,@3559,"The Northwind Plateau
belongs to us!"
3845,@3559,"He promised it
to you!"
3846,@3551,"Ah, that’s right.
I have something
to tell you."
4756,@186,Durzel! You ungrateful wretch!
4757,@695,What did you say?
4758,@186,Am I wrong? I brought the adventurer along!
4759,@186,"If I hadn’t, you could’ve died here!"
4760,@186,I saved your life!
4761,@186,You owe me one!
4762,@695,Hah. I see what you’re saying.
4763,@186,Repay my favor! I want repayment!
4764,@695,"Fine! Fine! Let me recover, then I’ll get you some Grendel Leather."
4765,@186,Grendel Leather? Is that all?!
4766,@186,I didn’t know your life was so cheap!
4767,@695,Arghh!!!
4768,@695,"Alright! Fine! I’ll get you some Adena, too!"
4769,@186,That’s better! I can live with that!
4770,@186,"(What a cheapskate, meow!)"
4771,@695,"(Just you watch, Pan. I’ll get you next time!)"
1050,,Huh? W-what is this!
1051,,Get out of my sight!
1052,,H-hey... wait...
1053,,"You're cursed dead!
Go away!"
1054,,Look! It’s a Teleportation Stone!
1055,,It's enormous!
1056,,My goodness! They were all here!
1057,,"Are you perhaps Eleanor’s younger sibling, Elos?"
1058,,"Ah, are you deaf?"
1059,,"Hey, say something!"
1060,,W-what is it?! What’s up with you?!
1061,,Stop them!
1062,,C-captain!
1063,,Theodore!
1064,,Step back. You guys don’t stand a chance.
1065,,Thunder Storm!
1066,,We’re saved!
1067,,Humph! How bothersome.
1068,,Elizabeth! This will be your undoing!
1069,,"Heh, heh... I wonder why Aymel is always in such a rush?"
1070,,Too cute!
1071,,There’s no need to hurry.
1072,,You’ll die soon enough.
1073,,"Ha, ha. It’s too soon."
1074,,I have something special prepared for you.
1075,,"You’ll learn about it soon enough. Ha, ha."
1076,,No one can stop me!!!
1077,,H-hey!
1078,,T-this headache! It’s so painful!
1079,,Hey! Are you alright?
1080,,Don’t touch me!
1081,,He will soon awaken...
1082,,There will be a signal.
1083,,Everyone get ready!
1084,,Yah!
1085,,What is it? Is it the signal?!
1086,,It’s the signal!
1087,,"Everyone, charge!!!"
1088,,Drive the Orcs out of Windawood!
1194,,Out of Soulshots. Buy more at the Shop.
1195,,Try leveling up equipment at the Forge.
1196,,You have excess Skill Points. Go put them to good use!
1197,,Out of HP Potions. Buy more at the Shop.
1198,,Out of MP Potions. Buy more at the Shop.
1199,,You’re straying off the path of the main quest!
1200,,Why don’t you try using Auto-Quest?
1201,,You have enough Rune Fragments to Imprint!
1549,,Need a little advice? We’re here for you!
1558,,Is that new equipment? Let’s go auto equip it!
1714,,I command you!
1715,,"You evil, unbodied spirit!"
1716,,Leave this world forever!
1717,,Incredible energy!!!
1718,,Ugh! W-what is it?!
1719,,H-help...
1720,,Be careful! Stay back!
1721,,Hehehe... You seem fun to play with.
1722,,You filthy spawn of darkness! Die!!!
1723,,The dark mystic has summoned a demon!!!
1724,,We need to get rid of it!
1725,,"Mwahaha, got some nice materials!"
1726,,"As expected, this statue was hit with a Mana Shard when Beleth was sealed."
1727,,Look at this. Isn’t it odd?
1728,,Huh? What is this?!
1729,,Beleth’s Mana is once again...
1730,,You there.
1731,,Huh? Who is it?
1732,,Prying Ivory Tower Wizards!
1733,,"Arggh!!!
W-what are you guys?!"
1734,,"It’s as they always say about curiosity killing the cat.
Foolish Wizards..."
1735,,I don’t have a good feeling about this...
1736,,Get ready!
1737,,Kill him and we’ll get the bounty!
1738,,Mmm? H-huh? Argghh!
1739,,"W-what is it!
H-help!!!"
1740,,Hmph... You guys are worthless.
1741,,Die! Staris!
1742,,"U-ugh...
Am I still alive?"
1743,,Damn it. Did I fail?!
1744,,We’ll hope for next time! Staris!
1745,,I went into the Captain’s Barracks earlier and saw dried meat.
1746,,Plunder everything here! Hahaha!
1747,,So? What about the goods?
1748,,It’s here.
1749,,"Until next time, then."
1750,,@2775
1751,,Over there!
1752,,Ahhhhh! Get him!
1753,,We need to run away!
1754,,Gasp!
1755,,Gasp! I almost died!
1756,,That way! Hurry!
1757,,"Meow, meow, whoa! Spears just keep coming!"
1758,,Arrghhh!!!
1759,,Grab them!
1760,,Kill them if you can’t grab them!
1761,,Hurry! Run! There are no Lizardmen out front!
1762,,Oh no... I said too much...
1763,,We’re done for meow...
1764,,Over there... Elie’s energy...
1765,,O-oh no! We need to run.
1766,,Hahaha. There’s nowhere to run...
1767,,Uhh... Elie...
1768,,Hehe. That’s right. I stored it here...
1769,,Look at this! It’s the key!
1770,,Wow - this child thinks she can actually escape? How foolish. Heh.
1771,,We’ll need to handle her carefully since she’s very valuable. I almost forgot for a second!
1772,,"Well then, shall we go to Cruma Tower?"
1773,,U-ughhh... Elie…
1774,,I hear the Silverlight Mercenaries have already made it deep into the Swampland.
1775,,You guys will need to buy me some time.
1776,,Don’t let anything past. Okay?
1777,,As you wish.
1778,,"Now, shall we go see Ellie?"
1779,,We’re almost there! Hang in there a little longer!
1780,,Hahaha... You imbeciles!
1781,,"Oh, Demon... Devour them and leave nothing behind!"
1782,,You lucked out! Ahahaha!
1783,,Fire! There’s a fire! There’s a fire here!!!
1784,,Fire! Fire!
1785,,Shriek! Let go! Let go of me!
1786,,I think it’s over here! Hurry up!
1787,,E-Elie!!! Wake up! Come on!!!
1788,,"Oh, my... This reunion is bringing me to tears."
1789,,Huh? What’s this light?
1790,,"Theodore is here, too? Hehe!"
1791,,I’ve always enjoyed an audience!
1792,,Ahahaha! Cruma’s seal will finally be undone!!!
1793,,"Theodore, because of you, everything’s going according to plan. Hahahaha."
1794,,I have been told of one that has been taking us out. That one is you!
1795,,I don’t want to fight - just talk.
1796,,"Die, you!"
1797,,Wait!
1798,,"If you refuse to be calm, then I have no choice but to beat you down."
1799,,The Chief! The Chief is in danger!
1800,,Don’t interrupt!
1801,,"Now that I have your attention, can we talk?"
1802,,Hehehe... Stupid horseheads!
1803,,How dare you mock us! Get him!
1804,,We’ve got you!
1805,,We lost one.
1806,,Get him!
1807,,Let’s take a look.
1808,,Are things going according to plan?
1809,,Hmm.. I can’t believe you actually chased me…
1810,,Deal with him quietly.
1811,,You guys are cruel! I can’t believe the missing Tanor were here...
1812,,A cage! Thank goodness! There are survivors!
1813,,Wait a minute! We’ll open it soon!
1814,,H-huh? W-what is it?!
1815,,"Guys! It’s me, Borys! Get a grip! It’s me!"
1816,,C-could it be... Why is there a Black Willow here?
1817,,Ha! Fools.
1818,,"They gather together, not knowing they’ll soon die."
4803,,"Look for yourselves! It is Guillotine, the Lord of the Keep of Agony!"
4804,,You fools are all... Argh!!!
4805,,Guillotine... W-why??
4806,,Your final task is to use your blood and release me!
1820,,Oh no! They’re here!
1821,,The Guillotine of Death himself has come!
1822,,Hehe... It seems it’s isn’t too late yet.
1823,,@2426
1824,,Get ready! We must protect the furnace!
1825,,It’s almost ready! Hang on a bit longer!!!
1826,,Return to the darkness from whence you came!
1827,,Disappear!!!
1828,,Arrrghhh!!!
1829,,"This... This isn’t over!
I’ll be waiting in the Ruined Keep!!!"
1832,@104,"There’s a special device on the bridge!
Protect me while I activate it!"
1833,@104,"Once I do that, the bridge will activate
and we’ll be able to escape!"
1834,@104,"We were able to cross the bridge safely thanks to you.
I’ll compensate you handsomely."
1835,@104,"Oh! Remember, I’ll pay you more based
on how many Holy Artifacts are activated!"
1836,@104,@1832
1837,@104,@1833
1838,@104,@1834
1839,@104,@1835
1840,@104,@1832
1841,@104,@1833
1842,@104,@1834
1843,@104,@1835
1844,@104,@1832
1845,@104,@1833
1846,@104,@1834
1847,@104,@1835
1859,@2365,There! It’s that guy!!!
1860,@2365,They set fire to the food!
1861,@2365,Kill! Kill!!!
1862,,How dare you show your face again after that failure?!
1863,,Get those monsters out of here!
1864,,What are you doing? Attack!
1865,,"But... but chancellor, our platoon is barely holding together. They need rest!"
1866,,Fool! Are you talking back to me?
1867,,"If you defy me, I’ll cut you down where you stand!"
1868,,And - I’ll enslave your families!
1869,,Enslave them?!
1870,,"Are you really so heartless?!
You’re marching us to our deaths!"
1871,,How dare you!!!
1872,,You dare raise your hand against the chancellor?!
1873,,"I’m wasting my breath! Dirty traitors!
Kill them all!"
1874,,"Damn it! Either way, we’re dead men!"
1875,,Save the platoon leader!
2500,,Run away!
2501,,"Over here! 
This way. Hurry!"
2502,,"Quickly, quickly!"
2503,,That was risky.
2504,,"The record was damaged very recently.
The Dark Mystic must be involved."
2505,,We need to tell Hardin soon.
2506,,Who’s there? Show yourself!
2507,,Theodore
2508,,"Haven’t I taught you that
curiosity will get you killed?"
2509,,Wait.
2510,,"We still have a long way to go -
let’s take a short rest."
2511,,W-what is it?!
2512,,Don’t resist and no one will get hurt.
2513,,Stop them!
2514,,Now we’re all dead.
2515,,"You lot!
Do you have any idea who I am?"
2516,,The execution ritual will now begin!
2517,,It is time! Die!
2518,,How are my skills?
2519,,"Don’t be conceited, you meathead.
There’s no time!"
2520,,"How dare they interrupt the ritual!
Kill them!"
2521,,"Well, get ready, Lyle."
2522,,I’ll leave all these dregs to you.
2523,,W-what is this?!
2524,,"I wanted to see how
great a Lesser Giant is..."
2525,,Oh! A worthy opponent!
2526,,"We’ve finally succeeded, Beleth."
2527,,Open! Door of Gnosis!
2528,,Finally... The knowledge of the Lesser Giants will be mine!
2529,,"Feldheim, what is this?!"
2530,,"As expected, he must have deteriorated over time..."
2531,,"Useless!
I’ve gone through all this trouble because of this fool!"
2532,,Kill him now! NOW!
2533,,"Oh, no! We need to save him!"
