Id,GroupId,Type,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetItemType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,IconTexture,MaxStackableCount,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,AbilityInfoGroupId,SellingPrice,ProvidingExp,TotalExpForNextLevelMagnification,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,ClassType,UseType,UseLevel,MaxUseLevel,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,UseClassTransfer,Usable,UseQuickSlot,GrowCode,UsableGrowCodeListString,PeriodItem,IconMarkTexture,Collabo,MultipleUseAtOnce
461006,461006,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_01,9999,85,30004,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461007,461007,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_02,9999,85,30005,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461008,461008,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_03,9999,85,30006,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461009,461009,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_01,9999,85,30007,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461010,461010,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_02,9999,85,30008,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461011,461011,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_03,9999,85,30009,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461012,461012,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_01,9999,85,30010,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461013,461013,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_02,9999,85,30011,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461014,461014,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_03,9999,85,30012,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
461015,461015,22,,9,12,12,6,3,3,,9,4,,1,1001,Icon_SkillBook_01,9999,85,30013,246,,246,,,,5000,,,,,,4,,,,,,,,,0,,0,5,2,0,1,0,,,,,0,0
470001,470001,62,,9,12,12,6,3,3,,9,4,,0,1202,Icon_Asset_PetPromoteStone_01,9999,138,1,246,,246,,,,5,,,,,,13,44,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470002,470002,62,,9,12,12,6,3,3,,9,4,,0,9901,Icon_SoulCrystal_02,9999,138,1000,246,,246,,,,100,,,,,,,,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470003,470003,61,,9,12,12,6,3,3,,9,4,,0,1203,Icon_Asset_PetStoneKukurin_01,9999,139,1000,246,,246,,,,100,,,,,,1011,,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470004,470004,61,,9,12,12,6,3,3,,9,4,,0,1203,Icon_Asset_PetStoneKnightHorse_01,9999,139,1000,246,,246,,,,100,,,,,,1011,25,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470005,470005,61,,9,12,12,6,3,3,,9,4,,0,1203,Icon_Asset_PetStoneBlackBear_01,9999,139,1000,246,,246,,,,100,,,,,,1011,25,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470006,470006,61,,9,12,12,6,3,3,,9,4,,0,1203,Icon_Asset_PetStoneManedLion_01,9999,139,1000,246,,246,,,,100,,,,,,1011,13,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470007,470007,61,,9,12,12,6,3,3,,9,4,,0,1203,Icon_Asset_PetStoneStrider_01,9999,139,1000,246,,246,,,,100,,,,,,40,,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
470010,470010,61,,9,12,12,6,3,3,,9,4,,0,0,Icon_Asset_PetStone_HalloweenMagicalStick_01,9999,139,1000,246,,246,,,,0,,,,,,40,,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
471002,471002,62,,9,12,12,6,3,3,,9,4,,1,,Icon_Asset_PetHornManedLion_01,30000,139,1000,246,,246,,,,0,,,,,,13,,,,,,,,,0,,0,6,-1,0,0,0,,,,,0,0
911158,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911159,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911160,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911161,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911162,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911163,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911164,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911165,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911166,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911167,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911168,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911169,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911170,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911171,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,2500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911172,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,2500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911173,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,2500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911174,900000,38,,9,12,12,6,3,3,,9,4,,1,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911175,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Mail_Gacha_Material_02,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
480001,480000,46,,1,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,50,148,,2000,,,,,,,,0,,,,0,,0,0,0,0,0,0,1,,,,0,0
480002,480000,47,,1,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,0,,0,1,0,0,0,0,1,,,,0,0
480003,480000,48,,1,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,0,,0,2,0,0,0,0,1,,,,0,0
480004,480000,46,,2,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,100,488,,6700,,,,,,,,0,,,,0,,0,0,0,0,0,0,1,,,,0,0
480005,480000,47,,2,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,0,,0,1,0,0,0,0,1,,,,0,0
480006,480000,48,,2,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,100,488,,5100,,,,,,,,0,,,,0,,0,2,0,0,0,0,1,,,,0,0
480007,480000,46,,3,12,12,6,3,3,,9,4,,0,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,15000,,,,,,,,0,,,,0,,0,0,0,0,0,0,1,,,,0,0
480008,480000,47,,3,12,12,6,3,3,,9,4,,0,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,0,,0,1,0,0,0,0,1,,,,0,0
480009,480000,48,,3,12,12,6,3,3,,9,4,,0,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,750,1194,,11000,,,,,,,,0,,,,0,,0,2,0,0,0,0,1,,,,0,0
480010,480000,46,,4,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,36000,,,,,,,,0,,,,0,,0,0,0,0,0,0,1,,,,0,0
480011,480000,47,,4,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,0,,0,1,0,0,0,0,1,,,,0,0
480012,480000,48,,4,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,1500,2998,,28000,,,,,,,,0,,,,0,,0,2,0,0,0,0,1,,,,0,0
480013,480000,46,,5,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,67000,,,,,,,,0,,,,0,,0,0,0,0,0,0,1,,,,0,0
480014,480000,47,,5,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,0,,0,1,0,0,0,0,1,,,,0,0
480015,480000,48,,5,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,2500,5997,,52000,,,,,,,,0,,,,0,,0,2,0,0,0,0,1,,,,0,0
480016,480000,46,,6,12,12,6,3,3,,9,4,,1,9901,Icon_WeaponLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,106000,,,,,,,,0,,,,0,,0,0,0,0,0,0,1,,,,0,0
480017,480000,47,,6,12,12,6,3,3,,9,4,,1,9901,Icon_ArmorLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,0,,0,1,0,0,0,0,1,,,,0,0
480018,480000,48,,6,12,12,6,3,3,,9,4,,1,9901,Icon_AccLevelMaterial_01,9999,246,,246,,246,,,,5000,10000,,82000,,,,,,,,0,,,,0,,0,2,0,0,0,0,1,,,,0,0
481001,481000,70,,1,12,12,6,3,3,,9,4,,0,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481002,481000,72,,1,12,12,6,3,3,,9,4,,0,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481003,481000,73,,1,12,12,6,3,3,,9,4,,0,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481004,481000,71,,1,12,12,6,3,3,,9,4,,0,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,50,148,,1600,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481005,481000,70,,2,12,12,6,3,3,,9,4,,0,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,100,391,,5100,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481006,481000,72,,2,12,12,6,3,3,,9,4,,0,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,100,391,,5100,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481007,481000,73,,2,12,12,6,3,3,,9,4,,0,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,100,391,,5100,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481008,481000,71,,2,12,12,6,3,3,,9,4,,0,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,100,391,,5100,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481009,481000,70,,3,12,12,6,3,3,,9,4,,0,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,750,956,,11000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481010,481000,72,,3,12,12,6,3,3,,9,4,,0,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,750,956,,11000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481011,481000,73,,3,12,12,6,3,3,,9,4,,0,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,750,956,,11000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481012,481000,71,,3,12,12,6,3,3,,9,4,,0,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,750,956,,11000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481013,481000,70,,4,12,12,6,3,3,,9,4,,1,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,1500,2399,,28000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481014,481000,72,,4,12,12,6,3,3,,9,4,,1,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,1500,2399,,28000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481015,481000,73,,4,12,12,6,3,3,,9,4,,1,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,1500,2399,,28000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481016,481000,71,,4,12,12,6,3,3,,9,4,,1,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,1500,2399,,28000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481017,481000,70,,5,12,12,6,3,3,,9,4,,1,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,2500,4798,,52000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481018,481000,72,,5,12,12,6,3,3,,9,4,,1,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,2500,4798,,52000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481019,481000,73,,5,12,12,6,3,3,,9,4,,1,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,2500,4798,,52000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481020,481000,71,,5,12,12,6,3,3,,9,4,,1,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,2500,4798,,52000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481021,481000,70,,6,12,12,6,3,3,,9,4,,1,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,5000,8000,,82000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481022,481000,72,,6,12,12,6,3,3,,9,4,,1,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,5000,8000,,82000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481023,481000,73,,6,12,12,6,3,3,,9,4,,1,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,5000,8000,,82000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481024,481000,71,,6,12,12,6,3,3,,9,4,,1,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,5000,8000,,82000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481025,481000,70,,7,12,12,6,3,3,,9,4,,1,1205,Icon_PetHelmet_LevelMaterial_01,9999,246,,246,,246,,,,7500,12000,,115000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481026,481000,72,,7,12,12,6,3,3,,9,4,,1,1205,Icon_PetArmor_LevelMaterial_01,9999,246,,246,,246,,,,7500,12000,,115000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481027,481000,73,,7,12,12,6,3,3,,9,4,,1,1205,Icon_PetHoof_LevelMaterial_01,9999,246,,246,,246,,,,7500,12000,,115000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
481028,481000,71,,7,12,12,6,3,3,,9,4,,1,1205,Icon_PetSaddle_LevelMaterial_01,9999,246,,246,,246,,,,7500,12000,,115000,,,,,,,,0,,,,0,,0,4,0,0,0,0,,,,,0,0
911176,900000,38,,1,12,12,6,3,3,,9,4,,0,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,0,,0,5,0,0,1,0,,,,,0,0
911177,900000,38,,2,12,12,6,3,3,,9,4,,0,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,0,,0,5,0,0,1,0,,,,,0,0
911178,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,0,,0,5,0,0,1,0,,,,,0,0
911179,900000,38,,4,12,12,6,3,3,,9,4,,1,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,0,,0,5,0,0,1,0,,,,,0,0
911180,900000,38,,5,12,12,6,3,3,,9,4,,1,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,0,,0,5,0,0,1,0,,,,,0,0
911181,900000,38,,6,12,12,6,3,3,,9,4,,1,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,0,,0,5,0,0,1,0,,,,,0,0
911186,900000,38,,9,12,12,6,3,3,,9,4,,1,9901,Icon_Box_BloodCrystal_01,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911187,900000,38,,9,12,12,6,3,3,,9,4,,1,9901,Icon_Box_BloodCrystal_02,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911188,900000,38,,9,12,12,6,3,3,,9,4,,1,9901,Icon_Box_BloodCrystal_03,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911189,900000,38,,9,12,12,6,3,3,,9,4,,0,901,Icon_HpPotion_01,9999,246,,246,,246,,,,100,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911190,900000,38,,9,12,12,6,3,3,,9,4,,0,902,Icon_MpPotion_01,9999,246,,246,,246,,,,100,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911191,900000,38,,9,12,12,6,3,3,,9,4,,0,906,Icon_SoulShot_01,9999,246,,246,,246,,,,50,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911192,900000,38,,9,12,12,6,3,3,,9,4,,0,901,Icon_HpPotion_01,9999,246,,246,,246,,,,200,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911193,900000,38,,9,12,12,6,3,3,,9,4,,0,902,Icon_MpPotion_01,9999,246,,246,,246,,,,200,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911194,900000,38,,9,12,12,6,3,3,,9,4,,0,906,Icon_SoulShot_01,9999,246,,246,,246,,,,100,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911195,900000,38,,9,12,12,6,3,3,,9,4,,0,901,Icon_HpPotion_01,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911196,900000,38,,9,12,12,6,3,3,,9,4,,0,902,Icon_MpPotion_01,9999,246,,246,,246,,,,500,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911197,900000,38,,9,12,12,6,3,3,,9,4,,0,906,Icon_SoulShot_01,9999,246,,246,,246,,,,250,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911198,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Shop_Gacha_Equipment_02,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911199,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_EquipLevelMaterial,9999,246,,246,,246,,,,0,,,,,,,,,,,0,1,,,0,,0,5,0,0,1,0,,,,,0,0
911200,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,1,246,,246,,246,,,,0,,,,,,,,,,,,,,,5,,0,5,0,0,1,0,,,,,0,0
911202,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911203,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911204,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911205,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911206,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911207,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911208,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911209,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911210,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911211,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911212,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911213,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911214,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911215,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911216,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911217,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911218,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911219,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911220,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911221,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911222,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911223,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911224,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911225,900000,38,,3,12,12,6,3,3,,9,4,,0,9901,Icon_GachaItem_WeaponA,1,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911226,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
911227,900000,38,,9,12,12,6,3,3,,9,4,,0,9901,Icon_Box_BossReward,9999,246,,246,,246,,,,0,,,,,,,,,,,,1,,,5,,0,5,0,0,1,0,,,,,0,0
