Id,SkillId,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectParam,EffectGrowth1,EffectGrowth2,PointCount
712421,71242,,6,,12,16,"0,0,24400,24400",1,1,
712422,71242,,6,,12,8,1001,,,
712431,71243,,6,,12,16,"0,0,44000,44000",1,1,
712432,71243,,6,,12,8,1001,,,
712511,71251,,6,,12,16,"0,0,18000,18000",1,1,
712521,71252,,6,,12,16,"0,0,43000,43000",1,1,
712522,71252,,6,,12,8,50006,,,
712531,71253,,6,,12,84,0,,,
712611,71261,,6,,12,16,"0,0,26000,26000",1,1,
712621,71262,,6,,12,16,"0,0,35000,35000",1,1,
712622,71262,,6,,12,8,50006,,,
712623,71262,,6,,12,8,1001,,,
712631,71263,,6,,12,16,"0,0,38000,38000",1,1,
712711,71271,,6,,12,16,"0,0,26000,26000",1,1,
712721,71272,,6,,12,47,71072,,,
712731,71273,,6,,12,47,71073,1,1,
713111,71311,,6,,12,16,"0,0,18000,18000",1,1,
713121,71312,,6,,12,16,"0,0,42500,42500",1,1,
713122,71312,,6,,12,8,1001,,,
713131,71313,,6,,12,16,"0,0,42000,42000",1,1,
713132,71313,,6,,12,8,1001,,,
713211,71321,,6,,12,16,"0,0,18000,18000",1,1,
713221,71322,,6,,12,16,"0,0,45200,45200",1,1,
713222,71322,,6,,12,8,1001,,,
713231,71323,,6,,12,16,"0,0,40000,40000",1,1,
713232,71323,,6,,12,8,71023,,,
713311,71331,,6,,12,16,"0,0,18000,18000",1,1,
713321,71332,,6,,12,47,71032,,,
713331,71333,,6,,12,84,0,,,
713411,71341,,6,,12,16,"0,0,18300,18300",1,1,
713421,71342,,6,,12,16,"0,0,24400,24400",1,1,
713422,71342,,6,,12,8,1001,,,
713431,71343,,6,,12,16,"0,0,44000,44000",1,1,
713432,71343,,6,,12,8,1001,,,
713511,71351,,6,,12,16,"0,0,18000,18000",1,1,
713521,71352,,6,,12,16,"0,0,43000,43000",1,1,
713522,71352,,6,,12,8,50006,,,
713531,71353,,6,,12,84,0,,,
713611,71361,,6,,12,16,"0,0,26000,26000",1,1,
713621,71362,,6,,12,16,"0,0,35000,35000",1,1,
713622,71362,,6,,12,8,50006,,,
713623,71362,,6,,12,8,1001,,,
713631,71363,,6,,12,16,"0,0,38000,38000",1,1,
713711,71371,,6,,12,16,"0,0,26000,26000",1,1,
713721,71372,,6,,12,47,71072,,,
713731,71373,,6,,12,47,71073,1,1,
714111,71411,,6,,12,16,"0,0,18000,18000",1,1,
714121,71412,,6,,12,16,"0,0,42500,42500",1,1,
714122,71412,,6,,12,8,1001,,,
714131,71413,,6,,12,16,"0,0,42000,42000",1,1,
714132,71413,,6,,12,8,1001,,,
714211,71421,,6,,12,16,"0,0,18000,18000",1,1,
714221,71422,,6,,12,16,"0,0,45200,45200",1,1,
714222,71422,,6,,12,8,1001,,,
714231,71423,,6,,12,16,"0,0,40000,40000",1,1,
714232,71423,,6,,12,8,71023,,,
714311,71431,,6,,12,16,"0,0,18000,18000",1,1,
714321,71432,,6,,12,47,71032,,,
714331,71433,,6,,12,84,0,,,
714411,71441,,6,,12,16,"0,0,18300,18300",1,1,
714421,71442,,6,,12,16,"0,0,24400,24400",1,1,
714422,71442,,6,,12,8,1001,,,
714431,71443,,6,,12,16,"0,0,44000,44000",1,1,
714432,71443,,6,,12,8,1001,,,
714511,71451,,6,,12,16,"0,0,18000,18000",1,1,
714521,71452,,6,,12,16,"0,0,43000,43000",1,1,
714522,71452,,6,,12,8,71452,,,
714531,71453,,6,,12,84,0,,,
714611,71461,,6,,12,16,"0,0,26000,26000",1,1,
714621,71462,,6,,12,16,"0,0,35000,35000",1,1,
714622,71462,,6,,12,8,71462,,,
714623,71462,,6,,12,8,1001,,,
714631,71463,,6,,12,16,"0,0,38000,38000",1,1,
714711,71471,,6,,12,16,"0,0,26000,26000",1,1,
714721,71472,,6,,12,47,71472,,,
714731,71473,,6,,12,47,71073,1,1,
720111,72011,,6,,12,16,"0,0,18000,18000",,,
500591,50059,,6,,12,16,"0,0,30000,30000",1,1,
5005911,500591,,6,,12,16,"0,0,50000,50000",1,1,
720211,72021,,6,,12,16,"0,0,38000,38000",,,
720212,72021,,6,,12,8,720212,,,
720221,72022,,6,,12,16,"0,0,20000,20000",,,
720222,72022,,6,,12,8,720222,,,
720231,72023,,6,,12,47,720231,,,
720241,72024,,6,,12,8,720241,,,
720242,72024,,6,,12,8,720242,,,
720243,72024,,6,,12,8,720243,,,
720251,72025,,6,,12,8,720251,,,
720261,72026,,6,,12,19,25000,,,
720262,72026,,6,,12,25,,,,
720271,72027,,6,,12,19,35000,,,
720272,72027,,6,,12,25,,,,
7202711,720271,,6,,12,19,90000,,,
7202712,720271,,6,,12,25,,,,
720281,72028,,6,,12,16,"0,0,18000,18000",,,
720282,72028,,6,,12,8,720282,,,
720291,72029,,6,,12,45,"0,0,10000,10000",,,
720301,72030,,6,,12,8,720301,,,
721211,72121,,6,,12,8,721211,,,
721221,72122,,6,,12,16,"0,0,5000,5000",,,
721222,72122,,6,,12,8,721222,,,
721231,72123,,6,,12,16,"0,0,20000,20000",,,
7212411,721241,,6,,12,8,7212411,,,
721241,72124,,6,,12,8,721241,,,
721251,72125,,6,,12,8,721242,,,
721261,72126,,6,,12,8,721243,,,
721271,72127,,6,,12,8,721244,,,
721281,72128,,6,,12,8,721245,,,
721291,72129,,6,,12,8,721246,,,
1720211,172021,,6,,12,16,"0,0,80000,80000",,,
1720212,172021,,6,,12,8,1720212,,,
1720221,172022,,6,,12,16,"0,0,75000,75000",,,
1720222,172022,,6,,12,8,1720222,,,
1720231,172023,,6,,12,47,"1720231,0,10",,,
1720241,172024,,6,,12,47,"1720231,0,10",,,
721301,72130,,6,,12,8,721301,,,
721311,72131,,6,,12,19,15000,,,
721312,72131,,6,,12,25,,,,
721321,72132,,6,,12,8,"721321,1720222",,,
721331,72133,,6,,12,45,"0,0,449140,449140",,,
720311,72031,,6,,12,16,"0,0,20000,20000",,,
7203111,720311,,6,,12,16,"0,0,20000,20000",,,
720321,72032,,6,,12,8,720321,,,
720331,72033,,6,,12,16,"0,0,45000,45000",,,
720332,72033,,6,,12,20,"2000,2000,1",,,
720341,72034,,6,,12,16,"0,0,30000,30000",,,
720342,72034,,6,,12,8,1001,,,
720351,72035,,6,,12,8,720351,,,
720352,72035,,6,,12,8,720352,,,
7203531,720353,,6,,12,8,720353,,,
720361,72036,,6,,12,16,"0,0,25000,25000",,,
720362,72036,,6,,12,53,"100000,100000",1,1,
7203611,720361,,6,,12,16,"0,0,25000,25000",,,
7203612,720361,,6,,12,53,"100000,100000",1,1,
720371,72037,,6,,12,16,"0,0,45000,45000",,,
720372,72037,,6,,12,20,"2000,2000,1",,,
720373,72037,,6,,12,8,720372,,,
7203711,720371,,6,,12,16,"0,0,45000,45000",,,
7203712,720371,,6,,12,20,"2000,2000,1",,,
7203713,720371,,6,,12,8,7203721,,,
720381,72038,,6,,12,16,"0,0,11000,11000",1,1,
720382,72038,,6,,12,8,72038,,,
720383,72040,,6,,12,47,"72040,0,2",,,
7204011,720401,,6,,12,47,"72040,0,3",,,
7204021,720402,,6,,12,47,"72040,0,4",,,
720391,72039,,6,,12,8,720391,,,
1720311,172031,,6,,12,16,"0,0,20000,20000",,,
1720321,172032,,6,,12,8,720321,,,
1720331,172033,,6,,12,16,"0,0,35000,35000",,,
1720332,172033,,6,,12,20,"1000,1000,1",,,
1720341,172034,,6,,12,16,"0,0,25000,25000",,,
1720351,172035,,6,,12,8,172035,,,
1720361,172036,,6,,12,149,"172035,1",,,
1720381,172038,,6,,12,16,"0,0,10000,10000",1,1,
730111,73011,,6,,12,18,"0,0,50000,50000",1,1,
730121,73012,,6,,12,47,73012,,,
730131,73013,,6,,12,8,73013,,,
730211,73021,,6,,12,16,"0,0,36000,23000",1,1,
730221,73022,,6,,12,69,73022,,,
730231,73023,,6,,12,16,"0,0,48000,48000",1,1,
730232,73023,,6,,12,53,10000,1,1,
730311,73031,,6,,12,8,73031,,,
730321,73032,,6,,12,47,73032,,,
730331,73033,,6,,12,8,73033,,,
740111,74011,,6,,12,16,"0,0,50000,50000",1,1,
740112,74011,,6,,12,8,74011,,,
740121,74012,,6,,12,16,"0,0,65000,65000",1,1,
740211,74021,,6,,12,16,"0,0,12000,12000",1,1,
740212,74021,,6,,12,8,77006,,,
740221,74022,,6,,12,8,74022,,,
740311,74031,,6,,12,47,74031,,,
740321,74032,,6,,12,47,74032,,,
740411,74041,,6,,12,16,"0,0,40000,40000",1,1,
740421,74042,,6,,12,8,74042,,,
740511,74051,,6,,12,47,74051,,,
740521,74052,,6,,12,16,"0,0,26200,26200",1,1,
740611,74061,,6,,12,69,74061,,,
740621,74062,,6,,12,47,74062,,,
740711,74071,,6,,12,47,74071,,,
740721,74072,,6,,12,16,"0,0,45000,45000",1,1,
740722,74072,,6,,12,8,74072,,,
740811,74081,,6,,12,16,"0,0,50000,50000",1,1,
740812,74081,,6,,12,8,1001,,,
740821,74082,,6,,12,8,74082,,,
740822,74082,,6,,12,8,74083,,,
740823,74082,,6,,12,8,74084,,,
740831,74083,,6,,12,8,74085,,,
740832,74083,,6,,12,8,74086,,,
740833,74083,,6,,12,8,74087,,,
740841,74084,,6,,12,8,74088,,,
740842,74084,,6,,12,8,74089,,,
740843,74084,,6,,12,8,74090,,,
740851,74085,,6,,12,8,74091,,,
740852,74085,,6,,12,8,74092,,,
740853,74085,,6,,12,8,74093,,,
740911,74091,,6,,12,16,"0,0,40000,40000",1,1,
740913,74091,,6,,12,8,74095,,,
740921,74092,,6,,12,16,"0,0,49200,49200",1,1,
740922,74092,,6,,12,8,74096,,,
740931,74093,,6,,12,8,74097,,,
740941,74094,,6,,12,8,74098,,,
741011,74101,,6,,12,69,74101,,,
741021,74102,,6,,12,16,"0,0,36800,36800",1,1,
741111,74111,,6,,12,69,74111,,,
741112,74111,,6,,12,8,74111,,,
741121,74112,,6,,12,16,"0,0,27600,27600",1,1,
741122,74112,,6,,12,8,1001,,,
741211,74121,,6,,12,69,74121,,,
741221,74122,,6,,12,16,"0,0,20000,20000",1,1,
741222,74122,,6,,12,8,74122,,,
741311,74131,,6,,12,16,"0,0,18600,18600",1,1,
741312,74131,,6,,12,8,74131,,,
741321,74132,,6,,12,17,"0,0,20000,20000",1,1,
741322,74132,,6,,12,8,74132,,,
741323,74132,,6,,12,8,74134,,,
741331,74133,,6,,12,47,74131,,,
750161,75016,,6,,12,16,"0,0,18000,18000",1,1,
750171,75017,,6,,12,16,"0,0,18000,18000",1,1,
750181,75018,,6,,12,16,"0,0,15000,15000",1,1,
750191,75019,,6,,12,16,"0,0,18000,18000",,,
750291,75029,,6,,12,16,"0,0,18000,18000",1,1,
750381,75038,,6,,12,16,"0,0,18000,18000",1,1,
750441,75044,,6,,12,16,"0,0,18000,18000",1,1,
750451,75045,,6,,12,16,"0,0,16700,16700",1,1,
750601,75060,,6,,12,17,"0,0,15000,15000",1,1,
750611,75061,,6,,12,17,"0,0,14700,14700",1,1,
750661,75066,,6,,12,17,"0,0,18000,18000",1,1,
750981,75098,,6,,12,16,"0,0,18000,18000",1,1,
760011,76001,,6,,12,16,"0,0,18000,18000",1,1,
760021,76002,,6,,12,16,"0,0,16300,16300",1,1,
760031,76003,,6,,12,16,"0,0,18000,18000",1,1,
760041,76004,,6,,12,16,"0,0,14700,14700",1,1,
760051,76005,,6,,12,16,"0,0,18000,18000",1,1,
760061,76006,,6,,12,16,"0,0,18000,18000",1,1,
760071,76007,,6,,12,16,"0,0,18000,18000",1,1,
760081,76008,,6,,12,16,"0,0,18000,18000",1,1,
760091,76009,,6,,12,69,50002,,,
760101,76010,,6,,12,16,"0,0,18000,18000",1,1,
760111,76011,,6,,12,69,50001,,,
760121,76012,,6,,12,16,"0,0,13300,13300",1,1,
760131,76013,,6,,12,16,"0,0,18000,18000",1,1,
760141,76014,,6,,12,69,50005,,,
760151,76015,,6,,12,17,"0,0,14700,14700",1,1,
760161,76016,,6,,12,16,"0,0,18000,18000",1,1,
760171,76017,,6,,12,16,"0,0,18000,18000",1,1,
760181,76018,,6,,12,16,"0,0,15000,15000",1,1,
760191,76019,,6,,12,16,"0,0,10300,10300",1,1,
760201,76020,,6,,12,16,"0,0,18000,18000",1,1,
760211,76021,,6,,12,16,"0,0,18000,18000",1,1,
760221,76022,,6,,12,16,"0,0,13000,13000",1,1,
760231,76023,,6,,12,16,"0,0,16700,16700",1,1,
760241,76024,,6,,12,16,"0,0,18000,18000",1,1,
760251,76025,,6,,12,16,"0,0,16700,16700",1,1,
760261,76026,,6,,12,16,"0,0,16000,16000",1,1,
760271,76027,,6,,12,69,50004,,,
760281,76028,,6,,12,16,"0,0,18000,18000",1,1,
760291,76029,,6,,12,16,"0,0,18000,18000",1,1,
760301,76030,,6,,12,16,"0,0,18700,18700",1,1,
760311,76031,,6,,12,16,"0,0,13300,13300",1,1,
760321,76032,,6,,12,16,"0,0,18000,18000",1,1,
760331,76033,,6,,12,16,"0,0,18000,18000",1,1,
760341,76034,,6,,12,16,"0,0,18000,18000",1,1,
760351,76035,,6,,12,16,"0,0,10000,10000",1,1,
760361,76036,,6,,12,16,"0,0,18000,18000",1,1,
760371,76037,,6,,12,16,"0,0,18000,18000",1,1,
760381,76038,,6,,12,16,"0,0,18000,18000",1,1,
760391,76039,,6,,12,16,"0,0,21700,21700",1,1,
760401,76040,,6,,12,16,"0,0,14000,14000",1,1,
760411,76041,,6,,12,16,"0,0,16700,16700",1,1,
760421,76042,,6,,12,16,"0,0,16700,16700",1,1,
760431,76043,,6,,12,16,"0,0,14000,14000",1,1,
760441,76044,,6,,12,16,"0,0,18000,18000",1,1,
760451,76045,,6,,12,16,"0,0,16700,16700",1,1,
760461,76046,,6,,12,16,"0,0,13300,13300",1,1,
760471,76047,,6,,12,16,"0,0,18000,18000",1,1,
760481,76048,,6,,12,16,"0,0,18000,18000",1,1,
760491,76049,,6,,12,16,"0,0,15000,15000",1,1,
760501,76050,,6,,12,16,"0,0,10000,10000",1,1,
760511,76051,,6,,12,16,"0,0,17300,17300",1,1,
760521,76052,,6,,12,16,"0,0,10000,10000",1,1,
760531,76053,,6,,12,16,"0,0,18000,18000",1,1,
760541,76054,,6,,12,16,"0,0,18000,18000",1,1,
760551,76055,,6,,12,16,"0,0,12300,12300",1,1,
760561,76056,,6,,12,17,"0,0,18000,18000",1,1,
760571,76057,,6,,12,16,"0,0,18000,18000",1,1,
760581,76058,,6,,12,17,"0,0,16700,16700",1,1,
760591,76059,,6,,12,17,"0,0,18000,18000",1,1,
760601,76060,,6,,12,17,"0,0,15000,15000",1,1,
760611,76061,,6,,12,17,"0,0,14700,14700",1,1,
760621,76062,,6,,12,17,"0,0,12700,12700",1,1,
760631,76063,,6,,12,16,"0,0,18000,18000",1,1,
760641,76064,,6,,12,69,50004,,,
760651,76065,,6,,12,16,"0,0,18700,18700",1,1,
760661,76066,,6,,12,17,"0,0,18000,18000",1,1,
760671,76067,,6,,12,16,"0,0,20000,20000",1,1,
760681,76068,,6,,12,16,"0,0,17000,17000",1,1,
760691,76069,,6,,12,16,"0,0,18000,18000",1,1,
760701,76070,,6,,12,16,"0,0,18000,18000",1,1,
760711,76071,,6,,12,16,"0,0,18000,18000",1,1,
760721,76072,,6,,12,16,"0,0,18000,18000",1,1,
760731,76073,,6,,12,16,"0,0,18000,18000",1,1,
760741,76074,,6,,12,16,"0,0,18000,18000",1,1,
760751,76075,,6,,12,17,"0,0,13000,13000",1,1,
760761,76076,,6,,12,16,"0,0,15000,15000",1,1,
760771,76077,,6,,12,16,"0,0,18000,18000",1,1,
760781,76078,,6,,12,16,"0,0,14300,14300",1,1,
760791,76079,,6,,12,16,"0,0,14000,14000",1,1,
760801,76080,,6,,12,16,"0,0,14700,14700",1,1,
760811,76081,,6,,12,16,"0,0,12700,12700",1,1,
760821,76082,,6,,12,17,"0,0,13700,13700",1,1,
760831,76083,,6,,12,16,"0,0,18000,18000",1,1,
760841,76084,,6,,12,16,"0,0,18000,18000",1,1,
760851,76085,,6,,12,17,"0,0,18000,18000",1,1,
760861,76086,,6,,12,16,"0,0,18000,18000",1,1,
760871,76087,,6,,12,16,"0,0,13700,13700",1,1,
760881,76088,,6,,12,69,50001,,,
760891,76089,,6,,12,16,"0,0,16700,16700",1,1,
760901,76090,,6,,12,17,"0,0,18000,18000",1,1,
760911,76091,,6,,12,16,"0,0,18000,18000",1,1,
760921,76092,,6,,12,17,"0,0,16700,16700",1,1,
760931,76093,,6,,12,16,"0,0,16000,16000",1,1,
760941,76094,,6,,12,16,"0,0,13300,13300",1,1,
760951,76095,,6,,12,16,"0,0,18000,18000",1,1,
760961,76096,,6,,12,16,"0,0,16700,16700",1,1,
760971,76097,,6,,12,16,"0,0,18000,18000",1,1,
760981,76098,,6,,12,16,"0,0,18000,18000",1,1,
760991,76099,,6,,12,16,"0,0,13300,13300",1,1,
761001,76100,,6,,12,16,"0,0,18000,18000",1,1,
761011,76101,,6,,12,17,"0,0,10000,10000",1,1,
761021,76102,,6,,12,16,"0,0,18000,18000",1,1,
761031,76103,,6,,12,69,50005,,,
761041,76104,,6,,12,16,"0,0,20000,20000",1,1,
761051,76105,,6,,12,16,"0,0,15000,15000",1,1,
770011,77001,,6,,12,16,"0,0,17600,17600",1,1,
770021,77002,,6,,12,16,"0,0,25200,25200",1,1,
770031,77003,,6,,12,16,"0,0,21600,21600",1,1,
770041,77004,,6,,12,16,"0,0,5000,5000",1,1,
770042,77004,,6,,12,8,77007,,,
770051,77005,,6,,12,16,"0,0,11600,11600",1,1,
770052,77005,,6,,12,8,77005,,,
770061,77006,,6,,12,16,"0,0,5000,5000",1,1,
770062,77006,,6,,12,8,77007,,,
770071,77007,,6,,12,16,"0,0,11400,11400",1,1,
770072,77007,,6,,12,8,77005,,,
770081,77008,,6,,12,16,"0,0,19000,19000",1,1,
770091,77009,,6,,12,16,"0,0,21600,21600",1,1,
770101,77010,,6,,12,16,"0,0,30000,30000",1,1,
770111,77011,,6,,12,16,"0,0,30000,30000",1,1,
770121,77012,,6,,12,17,"0,0,5000,5000",1,1,
770122,77012,,6,,12,8,77007,,,
770131,77013,,6,,12,16,"0,0,14000,14000",1,1,
770141,77014,,6,,12,16,"0,0,24000,24000",1,1,
770151,77015,,6,,12,16,"0,0,34000,34000",1,1,
770152,77015,,6,,12,8,77005,,,
770161,77016,,6,,12,16,"0,0,5000,5000",1,1,
770162,77016,,6,,12,8,77006,,,
770171,77017,,6,,12,16,"0,0,19000,19000",1,1,
770181,77018,,6,,12,16,"0,0,20000,20000",1,1,
770182,77018,,6,,12,8,77005,,,
770191,77019,,6,,12,16,"0,0,10000,10000",1,1,
770192,77019,,6,,12,8,77005,,,
770201,77020,,6,,12,16,"0,0,18000,18000",1,1,
770211,77021,,6,,12,16,"0,0,20700,20700",1,1,
770221,77022,,6,,12,16,"0,0,5000,5000",1,1,
770222,77022,,6,,12,8,77007,,,
770231,77023,,6,,12,16,"0,0,21600,21600",1,1,
770241,77024,,6,,12,16,"0,0,25500,25500",1,1,
770251,77025,,6,,12,16,"0,0,5000,5000",1,1,
770252,77025,,6,,12,8,77008,,,
770261,77026,,6,,12,16,"0,0,25000,25000",1,1,
770271,77027,,6,,12,16,"0,0,5000,5000",1,1,
770272,77027,,6,,12,8,77008,,,
770281,77028,,6,,12,16,"0,0,5000,5000",1,1,
770282,77028,,6,,12,8,77008,,,
770291,77029,,6,,12,16,"0,0,12000,12000",1,1,
770292,77029,,6,,12,8,77005,,,
770301,77030,,6,,12,16,"0,0,21600,21600",1,1,
770311,77031,,6,,12,16,"0,0,5000,5000",1,1,
770312,77031,,6,,12,8,77007,,,
770321,77032,,6,,12,16,"0,0,22400,22400",1,1,
770331,77033,,6,,12,16,"0,0,30300,30300",1,1,
770341,77034,,6,,12,16,"0,0,21600,21600",1,1,
770351,77035,,6,,12,16,"0,0,5000,5000",1,1,
770352,77035,,6,,12,8,77006,,,
770361,77036,,6,,12,16,"0,0,25200,25200",1,1,
770371,77037,,6,,12,16,"0,0,17600,17600",1,1,
770381,77038,,6,,12,16,"0,0,14000,14000",1,1,
770382,77038,,6,,12,8,77005,,,
770391,77039,,6,,12,16,"0,0,5000,5000",1,1,
770392,77039,,6,,12,8,77006,,,
770401,77040,,6,,12,16,"0,0,10000,10000",1,1,
770402,77040,,6,,12,8,77007,,,
770411,77041,,6,,12,16,"0,0,13600,13600",1,1,
770412,77041,,6,,12,8,77005,,,
770421,77042,,6,,12,16,"0,0,5000,5000",1,1,
770422,77042,,6,,12,8,77006,,,
770431,77043,,6,,12,16,"0,0,5000,5000",1,1,
770432,77043,,6,,12,8,77008,,,
770441,77044,,6,,12,16,"0,0,5000,5000",1,1,
770442,77044,,6,,12,8,77006,,,
770451,77045,,6,,12,16,"0,0,6700,6700",1,1,
770452,77045,,6,,12,8,77007,,,
770461,77046,,6,,12,16,"0,0,6700,6700",1,1,
770462,77046,,6,,12,8,77007,,,
770471,77047,,6,,12,16,"0,0,9000,9000",1,1,
770472,77047,,6,,12,8,77005,,,
770481,77048,,6,,12,16,"0,0,24000,24000",1,1,
770491,77049,,6,,12,16,"0,0,20000,20000",1,1,
770492,77049,,6,,12,8,77005,,,
770501,77050,,6,,12,17,"0,0,8000,8000",1,1,
770502,77050,,6,,12,8,77006,,,
770511,77051,,6,,12,17,"0,0,34400,34400",1,1,
770521,77052,,6,,12,17,"0,0,11000,11000",1,1,
770522,77052,,6,,12,8,77007,,,
770531,77053,,6,,12,17,"0,0,5000,5000",1,1,
770532,77053,,6,,12,8,77008,,,
770541,77054,,6,,12,16,"0,0,21600,21600",1,1,
770551,77055,,6,,12,16,"0,0,25000,25000",1,1,
770561,77056,,6,,12,16,"0,0,36000,36000",1,1,
770571,77057,,6,,12,16,"0,0,26000,26000",1,1,
770581,77058,,6,,12,16,"0,0,30000,30000",1,1,
770591,77059,,6,,12,16,"0,0,30000,30000",1,1,
770601,77060,,6,,12,16,"0,0,22200,22200",1,1,
770611,77061,,6,,12,16,"0,0,30000,30000",1,1,
770621,77062,,6,,12,16,"0,0,30000,30000",1,1,
770622,77062,,6,,12,53,,,,
770631,77063,,6,,12,16,"0,0,21600,21600",1,1,
770641,77064,,6,,12,17,"0,0,5000,5000",1,1,
770642,77064,,6,,12,8,77007,,,
770651,77065,,6,,12,16,"0,0,5000,5000",1,1,
770652,77065,,6,,12,8,77006,,,
770661,77066,,6,,12,16,"0,0,21600,21600",1,1,
770662,77066,,6,,12,53,,,,
770671,77067,,6,,12,16,"0,0,19500,19500",1,1,
770681,77068,,6,,12,16,"0,0,11600,11600",1,1,
770682,77068,,6,,12,8,77005,,,
770691,77069,,6,,12,16,"0,0,36000,36000",1,1,
770701,77070,,6,,12,16,"0,0,5500,5500",1,1,
770702,77070,,6,,12,8,77006,,,
770711,77071,,6,,12,17,"0,0,6800,6800",1,1,
770712,77071,,6,,12,8,77007,,,
770721,77072,,6,,12,16,"0,0,24000,24000",1,1,
770731,77073,,6,,12,17,"0,0,5000,5000",1,1,
770732,77073,,6,,12,8,77007,,,
770741,77074,,6,,12,16,"0,0,25200,25200",1,1,
770751,77075,,6,,12,16,"0,0,20000,20000",1,1,
770761,77076,,6,,12,17,"0,0,15400,15400",1,1,
770762,77076,,6,,12,8,77008,,,
770771,77077,,6,,12,17,"0,0,40600,40600",1,1,
770772,77077,,6,,12,8,77008,,,
770781,77078,,6,,12,17,"0,0,24000,24000",1,1,
770791,77079,,6,,12,16,"0,0,21600,21600",1,1,
770801,77080,,6,,12,16,"0,0,21600,21600",1,1,
770811,77081,,6,,12,16,"0,0,30000,30000",1,1,
770812,77081,,6,,12,53,,,,
770821,77082,,6,,12,16,"0,0,17600,17600",1,1,
770831,77083,,6,,12,16,"0,0,12000,12000",1,1,
770841,77084,,6,,12,16,"0,0,21600,21600",1,1,
770851,77085,,6,,12,69,77085,,,
770861,77086,,6,,12,16,"0,0,48000,48000",1,1,
770871,77087,,6,,12,53,10000,1,1,
800011,80001,,6,,12,16,"0,0,10000,10000",1,1,
800021,80002,,6,,12,20,"700,700,1",,,
800031,80003,,6,,12,20,"800,800,1",,,
800041,80004,,6,,12,20,"900,900,1",,,
800052,80005,,6,,12,20,"1000,1000,1",,,
811161,80006,,6,,12,20,"1100,1100,1",,,
811171,80007,,6,,12,20,"1200,1200,1",,,
800081,80008,,6,,12,16,"0,0,10000,10000",1,1,
800082,80008,,6,,12,20,"700,700,1",1,1,
800091,80009,,6,,12,16,"0,0,10000,10000",1,1,
800092,80009,,6,,12,20,"700,700,1",1,1,
900021,90002,,6,,12,16,"0,0,10000,10000",1,1,
900031,90003,,6,,12,16,"0,0,10000,10000",1,1,
1000011,100001,,6,,12,8,90001,,,
1000021,100002,,6,,12,8,90002,,,
1000031,100003,,6,,12,8,90003,,,
1000041,100004,,6,,12,8,90004,,,
1000051,100005,,6,,12,8,90005,,,
1000061,100006,,6,,12,8,90006,,,
1000071,100007,,6,,12,8,90007,,,
1000081,100008,,6,,12,8,90008,,,
1000091,100009,,6,,12,8,90009,,,
5000011,500001,,6,,12,8,500001,,,
9000011,900001,,6,,12,8,900001,,,
9056021,905602,,6,,12,8,905602,,,
9056041,905604,,6,,12,8,905604,,,
9056071,905607,,6,,12,8,905607,,,
9056121,905612,,6,,12,144,"1500,1500,1",,,
9060021,906002,,6,,12,8,906002,,,
3011,301,,6,,12,8,301,,,
3021,302,,6,,12,8,302,,,
3031,303,,6,,12,8,303,,,
3041,304,,6,,12,73,,,,
3051,305,,6,,12,8,305,,,
3061,306,,6,,12,8,306,,,
4011,401,,6,,12,8,401,,,
4021,402,,6,,12,8,402,,,
4511,451,,6,,12,73,,,,
1500011,150001,,6,,12,16,"0,0,10000,10000",,,
1500021,150002,,6,,12,16,"0,0,10000,10000",,,
1500031,150003,,6,,12,16,"0,0,10000,10000",,,
1501011,150101,,6,,12,16,"0,0,10000,10000",,,
1501021,150102,,6,,12,16,"0,0,10000,10000",,,
1501031,150103,,6,,12,16,"0,0,10000,10000",,,
1501041,150104,,6,,12,16,"0,0,10000,10000",,,
1502011,150201,,6,,12,16,"0,0,10000,10000",,,
1502021,150202,,6,,12,16,"0,0,10000,10000",,,
1502031,150203,,6,,12,16,"0,0,10000,10000",,,
1503011,150301,,6,,12,16,"0,0,10000,10000",,,
1503021,150302,,6,,12,16,"0,0,10000,10000",,,
1503031,150303,,6,,12,16,"0,0,10000,10000",,,
1504011,150401,,6,,12,16,"0,0,10000,10000",,,
1504021,150402,,6,,12,47,1504021,,,
1505011,150501,,6,,12,16,"0,0,10000,10000",,,
1505021,150502,,6,,12,16,"0,0,10000,10000",,,
1505031,150503,,6,,12,16,"0,0,10000,10000",,,
1506011,150601,,6,,12,16,"0,0,10000,10000",,,
1506021,150602,,6,,12,16,"0,0,10000,10000",,,
1506031,150603,,6,,12,16,"0,0,10000,10000",,,
1507011,150701,,6,,12,16,"0,0,10000,10000",,,
1507021,150702,,6,,12,16,"0,0,10000,10000",,,
1507031,150703,,6,,12,16,"0,0,10000,10000",,,
1508011,150801,,6,,12,16,"0,0,10000,10000",,,
1508021,150802,,6,,12,16,"0,0,10000,10000",,,
1508031,150803,,6,,12,69,1508031,,,
1509011,150901,,6,,12,16,"0,0,10000,10000",,,
1509021,150902,,6,,12,16,"0,0,10000,10000",,,
1509031,150903,,6,,12,16,"0,0,10000,10000",,,
1510011,151001,,6,,12,16,"0,0,10000,10000",,,
1510021,151002,,6,,12,16,"0,0,10000,10000",,,
1510031,151003,,6,,12,16,"0,0,10000,10000",,,
1511011,151101,,6,,12,16,"0,0,10000,10000",,,
1511021,151102,,6,,12,16,"0,0,10000,10000",,,
1511031,151103,,6,,12,16,"0,0,10000,10000",,,
