Id,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BasicAttackSkillInfoIdList,CreateSkillInfoId,IgnoreHitAnim,Aggressive,Movable,Rotatable,IsMonster,SpawnAnim,DisableSpawnVFX,SpawnVFX,HitFX,HitSocket,HitSound,BP_Name,IconTexture,IconTexture_discovered,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,RaceType,RaceIconPath,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,InteractionVoiceID,QuestFinishVoiceID,IconTexture2,IconTitle,MinimapMark
21312,PiratesZombieCaptain,1,14,24,1,1,156,50072,,0,0,1,1,1,,0,,,,,BP_PiratesZombieCaptain,Icon_MonsterCore_PiratesZombieCaptain,1,0,0,0,470133,2,Icon_Ability_Undead,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21313,MysticalWeaver,0,14,24,1,1,156,50014,,0,0,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21314,Skeleton,0,14,24,1,1,156,50044,,0,0,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
21315,SkeletonScout,0,14,24,1,1,162,50098,,0,0,1,1,1,,0,,,,,BP_SkeletonScout,Icon_MonsterCore_SkeletonScout,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
21316,PortraitSpirit,1,14,24,1,1,150,50016,,0,0,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21317,TepraScorpion,1,14,24,1,1,156,50047,,0,0,1,1,1,,0,,,,,BP_TepraScorpion,Icon_MonsterCore_TepraScorpion,1,0,0,0,470132,1,Icon_Ability_MagicalCreature,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
21318,MysticalWeaver,0,14,24,1,1,162,50014,,0,0,1,1,1,,0,,,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21319,Pirateszombie,0,14,24,1,1,162,50067,,0,0,1,1,1,,0,,,,,BP_Pirateszombie,Icon_MonsterCore_Pirateszombie,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21320,Reaper,1,14,24,1,1,150,50017,,0,0,1,1,1,,0,,,,,BP_Reaper,Icon_MonsterCore_Reaper,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21321,Beholder,0,14,24,1,1,146,50050,,0,0,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21322,Ferum,2,14,24,1,1,150,50065,,0,0,1,1,1,,0,,,,,BP_Ferum,Icon_MonsterCore_Ferum,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21329,CityGuard,1,14,24,1,1,146,,,0,1,1,1,1,,0,,,,,BP_CityGuard,CityGuard_01,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,4,7,11,12,,,0
21330,Skeleton,0,14,24,1,1,146,50044,,0,0,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
21331,Succubus,0,14,24,1,1,150,50062,,0,0,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,1,0,0,0,470131,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
21332,Premo,2,14,24,1,1,150,50033,,0,0,1,1,1,,0,,,,,BP_Premo,Icon_MonsterCore_Premo,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
21334,Skeleton,0,14,24,1,1,150,50044,,0,0,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
21335,SkeletonArcher,0,14,24,1,1,150,50045,,0,0,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
21336,Reaper,1,14,24,1,1,156,50017,,0,0,1,1,1,,0,,,,,BP_Reaper,Icon_MonsterCore_Reaper,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21337,Succubus,0,14,24,1,1,146,50062,,0,0,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,5,7,0,0,,,0
21338,SkeletonArcher,0,14,24,1,1,156,50045,,0,0,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
21339,PiratesZombie,0,14,24,1,1,156,50067,,0,0,1,1,1,,0,,,,,BP_PiratesZombie,Icon_MonsterCore_Pirateszombie,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21380,Gargoyle_Gold,1,14,24,1.3,1,400,60121,304,0,0,0,1,1,,0,,Hit/Damaged_Adena_01_jh,Socket_Center,Common/PC_Hit_Adena_02,BP_Gargoyle_Gold,Icon_MonsterCore_Gargoyle,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21381,Succubus,3,14,24,1.3,1,150,50062,,1,1,1,1,1,,0,,,,,BP_Succubus,Icon_MonsterCore_Succubus,1,0,0,0,470131,3,Icon_Ability_Demon,Icon_Ability_Walker,M,1,3,0,0,0,,,0
21382,TepraScorpion,3,14,24,1.41,1,156,50047,,1,1,1,1,1,,0,,,,,BP_TepraScorpion,Icon_MonsterCore_TepraScorpion,1,0,0,0,470132,1,Icon_Ability_MagicalCreature,Icon_Ability_Patrol,S,1,3,1,0,0,,,0
21383,PiratesZombieCaptain,3,14,24,1.3,1,156,50072,,1,1,1,1,1,,0,,,,,BP_PiratesZombieCaptain,Icon_MonsterCore_PiratesZombieCaptain,1,0,0,0,470133,2,Icon_Ability_Undead,Icon_Ability_Fighter,M,1,3,1,0,0,,,0
21384,PiratesZombieOfficer,3,14,24,1.3,1,156,50071,,1,1,1,1,1,,0,,,,,BP_PiratesZombieOfficer,Icon_MonsterCore_PiratesZombieOfficer,1,0,0,0,470134,2,Icon_Ability_Undead,Icon_Ability_Walker,M,1,3,1,0,0,,,0
21399,Zaken,4,14,24,1,1,206,50073,,1,1,1,1,1,,0,,,,,BP_Zaken,Icon_MonsterCore_Zaken,1,0,0,1,470135,2,Icon_Ability_Undead,Icon_Ability_Boss,L,1,1,4,0,0,,,0
21401,TimakOrc,0,14,24,1,1,162,50002,,0,0,1,1,1,,0,,,,,BP_TimakOrc,Icon_MonsterCore_TimakOrc,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21402,TimakOrc,0,14,24,1,1,162,50002,,0,0,1,1,1,,0,,,,,BP_TimakOrc,Icon_MonsterCore_TimakOrc,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21403,TimakOrcShaman,0,14,24,1,1,162,50064,,0,0,1,1,1,,0,,,,,BP_TimakOrcShaman,Icon_MonsterCore_TimakOrcShaman,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,S,1,5,7,0,0,,,0
21404,TimakOrcArcher,0,14,24,1,1,162,50100,,0,0,1,1,1,,0,,,,,BP_TimakOrcArcher,Icon_MonsterCore_TimakOrcArcher,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
21405,TimakOrcShaman,0,14,24,1,1,162,50064,,0,0,1,1,1,,0,,,,,BP_TimakOrcShaman,Icon_MonsterCore_TimakOrcShaman,1,0,0,0,470142,0,Icon_Ability_Human,Icon_Ability_Shaman,S,1,5,7,0,0,,,0
21406,TimakOrcGeneral,1,14,24,1,1,162,50063,,0,0,1,1,1,,0,,,,,BP_TimakOrcGeneral,Icon_MonsterCore_TimakOrcGeneral,1,0,0,0,470141,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21407,TimakOrcWarrior,0,14,24,1,1,162,50003,,0,0,1,1,1,,0,,,,,BP_TimakOrcWarrior,Icon_MonsterCore_TimakOrcWarrior,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21408,TimakOrcWarrior,0,14,24,1,1,168,50003,,0,0,1,1,1,,0,,,,,BP_TimakOrcWarrior,Icon_MonsterCore_TimakOrcWarrior,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21409,TimakOrcWarrior,0,14,24,1,1,162,50003,,0,0,1,1,1,,0,,,,,BP_TimakOrcWarrior,Icon_MonsterCore_TimakOrcWarrior,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21411,Basilisk,1,14,24,1,1,168,50055,,0,0,1,1,1,,0,,,,,BP_Basilisk,Icon_MonsterCore_Basilisk,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21412,Windsus,0,14,24,1,1,162,50020,,0,0,1,1,1,,0,,,,,BP_Windsus,Icon_MonsterCore_Windsus,1,0,0,0,470147,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
21413,PortraitSpirit,1,14,24,1,1,162,50016,,0,0,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21414,Sahara,2,14,24,1,1,168,50057,,0,0,1,1,1,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
21415,WereWolf,0,14,24,1,1,168,50046,,0,0,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21416,Wyrm,2,14,24,1,1,175,50076,,0,0,1,1,1,,0,,,,,BP_Wyrm,Icon_MonsterCore_Wyrm,1,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Patrol,L,1,5,7,0,0,,,0
21417,CrimsonBind,0,14,24,1,1,168,50037,,0,0,1,1,1,,0,,,,,BP_CrimsonBind,Icon_MonsterCore_CrimsonBind,1,0,0,0,470143,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21418,Dullahan,2,14,24,1,1,168,50077,,0,0,1,1,1,,0,,,,,BP_Dullahan,Icon_MonsterCore_Dullahan,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21419,Grandis,2,14,24,1,1,168,50079,,0,0,1,1,1,,0,,,,,BP_Grandis,Icon_MonsterCore_Grandis,1,0,0,0,470144,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21420,Gargoyle,1,14,24,1,1,168,50078,,0,0,1,1,1,,0,,,,,BP_Gargoyle,Icon_MonsterCore_Gargoyle,1,0,0,0,470145,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21421,Beholder,0,14,24,1,1,174,50050,,0,0,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21422,Validus,1,14,24,1,1,162,50099,,0,0,1,1,1,,0,,,,,BP_Validus,Icon_MonsterCore_Validus,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21423,Beholder,0,14,24,1,1,175,50050,,0,0,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21424,StoneGolem,1,14,24,1,1,168,50030,,0,0,1,1,1,,0,,,,,BP_StoneGolem,Icon_MonsterCore_StoneGolem,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21425,Ferum,2,14,24,1,1,168,50065,,0,0,1,1,1,,0,,,,,BP_Ferum,Icon_MonsterCore_Ferum,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21426,MarshStakato,0,14,24,1,1,180,50013,,0,0,1,1,1,,0,,,,,BP_MarshStakato,Icon_MonsterCore_MarshStakato,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,S,1,5,7,0,0,,,0
21430,Gargoyle,1,14,24,1,1,174,50078,,0,0,1,1,1,,0,,,,,BP_Gargoyle,Icon_MonsterCore_Gargoyle,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21431,CrimsonBind,0,14,24,1,1,178,50037,,0,0,1,1,1,,0,,,,,BP_CrimsonBind,Icon_MonsterCore_CrimsonBind,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21432,Dullahan,2,14,24,1,1,180,50077,,0,0,1,1,1,,0,,,,,BP_Dullahan,Icon_MonsterCore_Dullahan,1,0,0,0,470146,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21433,Grandis,2,14,24,1,1,179,50079,,0,0,1,1,1,,0,,,,,BP_Grandis,Icon_MonsterCore_Grandis,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
21434,Sahara,2,14,24,1,1,168,50057,,0,0,1,1,1,,0,,,,,BP_Sahara,Icon_MonsterCore_Sahara,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,M,1,5,7,0,0,,,0
21435,PortraitSpirit,1,14,24,1,1,168,50016,,0,0,1,1,1,,0,,,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,1,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21436,Basilisk,1,14,24,1,1,168,50055,,0,0,1,1,1,,0,,,,,BP_Basilisk,Icon_MonsterCore_Basilisk,1,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21440,Reaper,1,14,24,1,1,168,50017,,0,0,1,1,1,,0,,,,,BP_Reaper,Icon_MonsterCore_Reaper,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
21441,Wyrm,2,14,24,0.7,1,177,50076,,0,0,1,1,1,,0,,,,,BP_Wyrm,Icon_MonsterCore_Wyrm,1,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Patrol,L,1,5,7,0,0,,,0
21442,Dullahan,2,14,24,1,1,178,50077,,0,0,1,1,1,,0,,,,,BP_Dullahan,Icon_MonsterCore_Dullahan,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21443,Wyrm,2,14,24,1,1,177,50076,,0,0,1,1,1,,0,,,,,BP_Wyrm,Icon_MonsterCore_Wyrm,1,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Patrol,L,1,5,7,0,0,,,0
21444,Wyrm,2,14,24,1,1,179,50076,,0,0,1,1,1,,0,,,,,BP_Wyrm,Icon_MonsterCore_Wyrm,1,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Patrol,L,1,5,7,0,0,,,0
21480,Gargoyle_Gold,1,14,24,1.3,1,400,60121,304,0,0,0,1,1,,0,,Hit/Damaged_Adena_01_jh,Socket_Center,Common/PC_Hit_Adena_02,BP_Gargoyle_Gold,Icon_MonsterCore_Gargoyle,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
21481,TimakOrcGeneral,3,14,24,1.3,1,162,50063,,1,1,1,1,1,,0,,,,,BP_TimakOrcGeneral,Icon_MonsterCore_TimakOrcGeneral,1,0,0,0,470141,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,3,1,0,0,,,0
21482,TimakOrcShaman,3,14,24,1.34,1,162,50064,,1,1,1,1,1,,0,,,,,BP_TimakOrcShaman,Icon_MonsterCore_TimakOrcShaman,1,0,0,0,470142,0,Icon_Ability_Human,Icon_Ability_Shaman,S,1,3,0,0,0,,,0
21483,CrimsonBind,3,14,24,1.3,1,174,50037,,1,1,1,1,1,,0,,,,,BP_CrimsonBind,Icon_MonsterCore_CrimsonBind,1,0,0,0,470143,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,3,0,0,0,,,0
21484,Grandis,3,14,24,1.3,1,168,50079,,1,1,1,1,1,,0,,,,,BP_Grandis,Icon_MonsterCore_Grandis,1,0,0,0,470144,6,Icon_Ability_Monster,Icon_Ability_Fighter,M,1,3,1,0,0,,,0
21485,Gargoyle,3,14,24,1.3,1,168,50078,,1,1,1,1,1,,0,,,,,BP_Gargoyle,Icon_MonsterCore_Gargoyle,1,0,0,0,470145,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,3,1,0,0,,,0
21486,Dullahan,3,14,24,1.3,1,174,50077,,1,1,1,1,1,,0,,,,,BP_Dullahan,Icon_MonsterCore_Dullahan,1,0,0,0,470146,2,Icon_Ability_Undead,Icon_Ability_Guard,M,1,3,1,0,0,,,0
21487,Windsus,3,14,24,1.3,1,162,50020,,1,1,1,1,1,,0,,,,,BP_Windsus,Icon_MonsterCore_Windsus,1,0,0,0,470147,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,3,0,0,0,,,0
21498,Darklord,4,14,24,1,1,190,50066,602,1,1,1,1,1,,0,,,,,BP_Darklord,Icon_MonsterCore_DarkLord,1,0,0,1,470148,3,Icon_Ability_Demon,Icon_Ability_Walker,L,1,2,3,0,0,,,0
21501,Grendel,1,14,24,1,1,182,50212,,0,0,1,1,1,,0,,,,,BP_Grendel,Icon_MonsterCore_Grendel,1,0,0,0,470151,6,Icon_Ability_Monster,Icon_Ability_Patrol,M,1,5,7,0,0,,,0
21806,DarkKnight,3,14,24,1,1,236,50029,,1,0,1,1,1,,0,,,,,BP_DarkKnight,Icon_MonsterCore_DarkKnight,1,0,0,0,470181,3,Icon_Ability_Demon,Icon_Ability_Guard,M,1,5,7,0,0,,,0
30001,VampireBat,3,14,24,1.2,1,16,50019,,1,1,1,1,1,,0,,,,,BP_VampireBat,Icon_MonsterCore_VampireBat,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30002,WereWolf,3,14,24,1.2,1,18,50046,,1,1,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,1,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
30003,Skeleton,3,14,24,1.2,1,22,50044,,1,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
30004,SkeletonArcher,3,14,24,1.2,1,22,50045,,1,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
30005,GiantSpider,3,14,24,1.2,1,25,50004,,1,1,1,1,1,,0,,,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,1,0,0,0,472003,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30006,VampireBat,3,14,24,1.2,1,20,50019,,1,1,1,1,1,,0,,,,,BP_VampireBat,Icon_MonsterCore_VampireBat,1,0,0,0,472001,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30007,WereWolf,3,14,24,1.2,1,20,50046,,1,1,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,1,0,0,0,472002,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0,,,0
30080,Gargoyle_Gold,1,14,24,1.3,1,400,60121,304,0,0,0,1,1,,0,,Hit/Damaged_Adena_01_jh,Socket_Center,Common/PC_Hit_Adena_02,BP_Gargoyle_Gold,Icon_MonsterCore_Gargoyle,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
30081,VampireBat,3,14,24,1.85,1,20,50019,,1,1,1,1,1,,0,,,,,BP_VampireBat,Icon_MonsterCore_VampireBat,1,0,0,0,472001,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,3,2,0,0,,,0
30082,WereWolf,3,14,24,1.3,1,20,50046,,1,1,1,1,1,,0,,,,,BP_WereWolf,Icon_MonsterCore_WereWolf,1,0,0,0,472002,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,3,2,0,0,,,0
30083,GiantSpider,3,14,24,1.3,1,25,50004,,1,1,1,1,1,,0,,,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,1,0,0,0,472003,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,3,2,0,0,,,0
30101,Skeleton,3,14,24,1.2,1,26,50044,,1,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,472011,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
30102,SkeletonArcher,3,14,24,1.2,1,27,50045,,1,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,472012,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
30103,GiantSpider,3,14,24,1.2,1,26,50004,,1,1,1,1,1,,0,,,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30104,Beholder,3,14,24,1.2,1,31,50050,,1,1,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,472013,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,5,7,0,0,,,0
30105,Reaper,3,14,24,1.2,1,35,50017,,1,1,1,1,1,,0,,,,,BP_Reaper,Icon_MonsterCore_Reaper,1,0,0,0,472014,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,5,7,0,0,,,0
30106,Skeleton,3,14,24,1.2,1,31,50044,,1,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
30107,SkeletonArcher,3,14,24,1.2,1,31,50045,,1,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
30108,Skeleton,3,14,24,1.2,1,27,50044,,1,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
30109,SkeletonArcher,3,14,24,1.2,1,29,50045,,1,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
30110,GiantSpider,3,14,24,1.2,1,29,50004,,1,1,1,1,1,,0,,,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30111,Skeleton,3,14,24,1.2,1,33,50044,,1,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,5,7,0,0,,,0
30112,SkeletonArcher,3,14,24,1.2,1,33,50045,,1,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,5,7,0,0,,,0
30180,Gargoyle_Gold,1,14,24,1.3,1,400,60121,304,0,0,0,1,1,,0,,Hit/Damaged_Adena_01_jh,Socket_Center,Common/PC_Hit_Adena_02,BP_Gargoyle_Gold,Icon_MonsterCore_Gargoyle,1,0,0,0,,1,Icon_Ability_MagicalCreature,Icon_Ability_Guard,M,1,5,7,0,0,,,0
30181,Skeleton,3,14,24,1.3,1,27,50044,,1,1,1,1,1,,0,,,,,BP_Skeleton,Icon_MonsterCore_Skeleton,1,0,0,0,472011,2,Icon_Ability_Undead,Icon_Ability_Guard,S,1,3,2,0,0,,,0
30182,SkeletonArcher,3,14,24,1.39,1,29,50045,,1,1,1,1,1,,0,,,,,BP_SkeletonArcher,Icon_MonsterCore_SkeletonArcher,1,0,0,0,472012,2,Icon_Ability_Undead,Icon_Ability_Ranger,S,1,3,2,0,0,,,0
30183,Beholder,3,14,24,1.56,1,31,50050,,1,1,1,1,1,,0,,,,,BP_Beholder,Icon_MonsterCore_Beholder,1,0,0,0,472013,1,Icon_Ability_MagicalCreature,Icon_Ability_Walker,S,1,3,2,0,0,,,0
30184,Reaper,3,14,24,1.4,1,35,50017,,1,1,1,1,1,,0,,,,,BP_Reaper,Icon_MonsterCore_Reaper,1,0,0,0,472014,2,Icon_Ability_Undead,Icon_Ability_Walker,S,1,3,2,0,0,,,0
30201,AntLarva,3,14,24,1.2,1,36,50052,,1,1,1,1,1,,0,,,,,BP_AntLarva,Icon_MonsterCore_AntLarva,1,0,0,0,472021,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30202,AntWorker,3,14,24,1.2,1,42,50054,,1,1,1,1,1,,0,,,,,BP_AntWorker,Icon_MonsterCore_AntWorker,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30203,AntSoldier,3,14,24,1.2,1,46,50053,,1,1,1,1,1,,0,,,,,BP_AntSoldier,Icon_MonsterCore_AntSoldier,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30204,AntWorker,3,14,24,1.2,1,50,50054,,1,1,1,1,1,,0,,,,,BP_AntWorker,Icon_MonsterCore_AntWorker,1,0,0,0,472022,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
30205,AntSoldier,3,14,24,1.2,1,54,50053,,1,1,1,1,1,,0,,,,,BP_AntSoldier,Icon_MonsterCore_AntSoldier,1,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0,,,0
