Id,GroupId,TeamId,Type,UseType,ManualControl,ControlTime,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName,ControlImpossibleType,ControllImpossibleValueStrings
100130401,1001304,10,10,2,0,2,0,0,0,130,BP_Gadget_Box_01,299993,1,1,3,1,0,0,1,23871,-1221,214,0,40,0,0,,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
100130402,1001304,10,10,2,1,2,0,0,0,130,BP_Gadget_Box_01,299993,1,1,3,1,0,0,1,23711,-1260,214,0,0,0,0,,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
100130501,1001305,10,10,2,1,2,0,0,0,130,BP_Gadget_StandNpc_08,13,0,1,3,1,0,0,1,-6547,10590,100,0,180,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100130601,1001306,10,10,2,0,2,0,0,0,130,BP_Gadget_StandNpc_08,299993,1,1,3,1,0,0,1,-6547,10590,100,0,180,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100130701,1001307,10,10,2,0,2,0,0,0,130,BP_Gadget_Goldpile_04,13,0,1,3,1,0,0,1,-10525,14762,100,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100130801,1001308,10,10,2,0,2,0,0,0,130,BP_Gadget_Goldpile_03,299993,1,1,3,1,0,0,1,-10525,14762,100,0,90,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140101,1001401,10,10,2,1,2,0,0,0,130,BP_Gadget_Egg_01,14,1,1,3,1,0,0,1,-34870,-6053,51,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140102,1001401,10,10,2,1,2,0,0,0,130,BP_Gadget_Egg_01,14,1,1,3,1,0,0,1,-34267,-4666,51,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140103,1001401,10,10,2,1,2,0,0,0,130,BP_Gadget_Egg_01,14,1,1,3,1,0,0,1,-35483,-4409,51,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140301,1001403,10,10,2,1,2,0,0,0,130,BP_Gadget_Bone_04,14,1,1,3,1,0,0,1,-817,9778,212,0,0,0,0,,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
100140401,1001404,10,10,2,0,2,0,0,0,130,BP_Gadget_Bone_04,299994,1,1,3,1,0,0,1,-817,9778,212,0,0,0,0,,42,,42,,42,,,6,,2,,,,,,,0,0,0,-1,
100140501,1001405,10,10,2,0,2,0,0,0,130,BP_Gadget_Wagon_02,14,0,1,3,1,0,0,1,-15639,14765,51,0,330,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140601,1001406,10,10,2,0,2,0,0,0,130,BP_Gadget_Wagon_02,299994,1,1,3,1,0,0,1,-15639,14765,51,0,330,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140701,1001407,10,10,2,0,2,0,0,0,130,BP_Gadget_Box_03,14,0,1,3,1,0,0,1,-18122,18271,51,0,150,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140801,1001408,10,10,2,0,2,0,0,0,130,BP_Gadget_Box_03,299994,1,1,3,1,0,0,1,-18122,18271,51,0,150,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100140901,1001409,10,10,2,1,2,0,0,0,130,BP_Gadget_Egg_01,14,1,1,3,1,0,0,1,-35368,-5080,51,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100141001,1001410,10,10,2,1,2,0,0,0,130,BP_Gadget_Egg_01,14,1,1,3,1,0,0,1,-36433,-5511,51,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100141101,1001411,10,10,2,1,2,0,0,0,130,BP_Gadget_Egg_01,14,1,1,3,1,0,0,1,-36354,-6294,51,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100161501,1001615,0,10,2,1,2,1,0,0,100,BP_Gadget_Firepot_05,16,0,1,3,1,0,0,1,5602,3055,-486,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100161601,1001616,0,10,2,1,2,1,0,0,100,BP_Gadget_Death_Ferum,16,0,1,3,1,0,0,1,16884,9549,-486,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100161701,1001617,0,10,2,1,2,1,0,0,100,BP_Gadget_DarkSpell,16,0,1,3,1,0,0,1,-10477,18610,-473,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100161801,1001618,0,10,2,1,2,1,0,0,100,BP_Gadget_Bag_01,16,1,1,3,1,0,0,1,-11632,16090,-486,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100161901,1001619,0,10,2,1,2,1,0,0,100,BP_Gadget_Bag_01,16,1,1,3,1,0,0,1,3249,14454,-900,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162001,1001620,0,10,2,1,2,1,0,0,100,BP_Gadget_Firepot_02,16,0,0,3,1,0,0,1,5602,3055,-486,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162101,1001621,0,10,0,0,3,0,0,0,130,BP_Gadget_Box_04,16,1,1,3,1,0,0,1,-16634,8728,-469,0,89,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162201,1001622,0,10,0,0,3,0,0,0,130,BP_Gadget_Box_03,16,1,1,3,1,0,0,1,-16658,8536,-464,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162301,1001623,0,10,0,0,3,0,0,0,130,BP_Gadget_Box_09,16,1,1,3,1,0,0,1,-16890,8623,-462,0,9,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162401,1001624,0,10,0,0,3,0,0,0,130,BP_Gadget_StoneFragment_02,16,1,1,3,1,0,0,1,-10415,18516,-462,0,80,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162501,1001625,0,10,0,0,3,0,0,0,130,BP_Gadget_StoneFragment_02,16,1,1,3,1,0,0,1,-10531,18677,-462,0,37,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100170101,1001701,0,10,2,1,2,1,0,0,100,BP_Gadget_Prison_resident_02,17,0,1,50,0,0,0,1,22292,21226,-770,0,-100,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100170201,1001702,0,10,2,1,2,1,0,0,100,BP_Gadget_Crystal_Dark,17,0,1,50,0,0,0,1,12366,11285,-1072,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100170301,1001703,0,10,2,1,2,1,0,0,100,BP_Gadget_Crystal_Dark,17,0,1,50,0,0,0,1,12366,11285,-1072,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
3010001,301000,0,10,2,0,2,0,1,0,200,BP_Gadget_Gate_01_Closed_small,301,1,1,0,0,0,0,1,11377,-2020,0,0,-140,0,0,1,42,,42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
3010011,301001,0,10,2,1,2,0,1,0,200,BP_Gadget_Prison_Officer_01_01,301,1,1,0,0,0,0,1,15064,-5037,-980,0,65,0,0,1,42,,42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
3010021,301002,0,10,0,0,,0,0,0,200,BP_Gadget_Prison_Empty_05_Opened,301,0,1,0,0,0,0,1,15064,-5037,-980,0,65,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
3010041,301004,0,10,10,0,0,0,0,0,75,BP_Gadget_LeonardBlood_02,299301,1,1,0,0,0,0,1,26641,-11016,-1000,0,35,0,0,1,17,"""buffInfoId"":411011,""type"":""Player"", ""remove"" : ""true""",9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_07""",42,,,6,,4,ControlGadget_Destroy,,,,,,0,0,0,-1,
3010042,301004,0,10,10,0,0,0,0,0,75,BP_Gadget_LeonardBlood_02,299301,1,1,0,0,0,0,1,26641,-11016,-1000,0,35,0,0,1,17,"""buffInfoId"":412011,""type"":""Player"", ""remove"" : ""true""",9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_07""",42,,,6,,11,,,,,,,0,0,0,-1,
3010043,301004,0,10,10,0,0,0,0,0,75,BP_Gadget_LeonardBlood_02,299301,1,1,0,0,0,0,1,26641,-11016,-1000,0,35,0,0,1,17,"""buffInfoId"":413011,""type"":""Player"", ""remove"" : ""true""",9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_07""",42,,,6,,11,,,,,,,0,0,0,-1,
3010044,301004,0,10,10,0,0,0,0,0,75,BP_Gadget_LeonardBlood_02,299301,1,1,0,0,0,0,1,26641,-11016,-1000,0,35,0,0,1,17,"""buffInfoId"":414011,""type"":""Player"", ""remove"" : ""true""",9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_07""",42,,,6,,11,,,,,,,0,0,0,-1,
3010051,301005,0,10,2,1,2,0,1,0,100,BP_Gadget_Brazier_01,301,1,1,0,0,0,0,1,20535,-4960,-995,0,0,0,0,1,42,,42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,0,0,-1,
3010061,301006,0,10,2,1,2,0,1,0,200,BP_Gadget_Block_22_BedroomOfContessa,301,1,1,0,0,0,0,1,20814,-5271,-995,0,25,0,0,1,42,,42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,0,0,-1,
3010071,301007,0,10,2,1,2,0,1,0,200,BP_Gadget_Gate_01_Closed,301,1,1,0,0,0,0,1,24989,-9389,-1005,0,45,0,0,1,42,,42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
3010081,301008,0,10,1,1,2,0,1,0,100,BP_Gadget_QuestScrollBox_01,299301,1,1,3600,0,0,0,1,16110,-1815,-475,0,90,0,0,1,40,"""itemDropGroupId"":5104",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
3010090,301008,0,10,1,1,2,0,1,0,100,BP_Gadget_QuestScrollBox_01,301,1,1,0,0,0,0,1,21660,-5020,-985,0,-130,0,0,1,40,"""itemDropGroupId"":5105",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
3010084,301008,0,10,1,1,2,1,1,0,100,BP_Gadget_Book_04,301,1,1,0,0,0,0,1,10713,-1720,-4,0,95,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_10""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010085,301008,0,10,1,1,2,1,1,0,100,BP_Gadget_Book_04,301,1,1,0,0,0,0,1,13813,-3832,-495,0,115,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_11""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010086,301008,0,10,1,1,2,1,1,0,100,BP_Gadget_Book_04,301,1,1,0,0,0,0,1,16043,-2108,-495,0,-165,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_12""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010087,301008,0,10,1,1,2,1,1,0,100,BP_Gadget_Book_04,301,1,1,0,0,0,0,1,22044,-9143,-990,0,115,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_13""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010088,301008,0,10,1,1,2,1,1,0,100,BP_Gadget_Book_04,301,1,1,0,0,0,0,1,24528,-6139,-990,0,155,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_14""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010089,301008,0,10,1,1,2,1,1,0,100,BP_Gadget_Book_04,301,1,1,0,0,0,0,1,25487,-10259,-990,0,75,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_15""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010091,301009,0,10,2,1,2,0,1,0,100,BP_Gadget_Table_02,301,1,1,0,0,0,0,1,14745,-4845,-985,0,20,0,0,1,42,,42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010101,301010,0,10,2,0,2,0,1,0,100,BP_Gadget_Death_Npc_02,301,0,1,0,0,0,0,1,19056,-4822,55,0,55,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
3010111,301011,0,10,1,1,2,1,1,0,100,BP_Gadget_RollPaper_01_Glow,299301,1,1,0,0,0,0,1,25487,-10259,-990,0,75,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_16""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
3010112,301011,0,10,1,1,2,1,1,0,100,BP_Gadget_RollPaper_01_Glow,299301,1,1,0,0,0,0,1,25487,-10259,-990,0,75,0,0,9999,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_CONTESSA_17""",42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
30000101,300001,0,10,2,0,,0,0,0,200,BP_Gadget_Wood_Block_01,300,1,1,0,0,0,0,1,-6660,17260,400,0,57,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000201,300002,0,10,2,1,2,0,0,0,200,BP_Gadget_Wood_Block_01_Small,300,1,1,0,0,0,0,1,-4910,15110,400,0,-21,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000202,300002,0,10,2,1,2,0,0,0,200,BP_Gadget_Wood_Block_01_Small,300,1,1,0,0,0,0,1,-4480,15140,400,0,25,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000203,300002,0,10,2,1,2,0,0,0,200,BP_Gadget_Wood_Block_01_Small,300,1,1,0,0,0,0,1,-4690,15060,400,0,14,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000301,300003,0,10,2,1,2,0,1,0,200,BP_Gadget_Wood_Block_02_Small,300,1,1,0,0,0,0,1,-4100,10370,420,0,0,0,0,1,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_MADNESS_03""",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30000302,300013,0,10,2,0,,0,0,0,200,BP_Gadget_Wood_Block_02_Small,300,1,1,0,0,0,0,1,-3890,10410,420,0,17,0,0,1,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_MADNESS_03""",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30000303,300003,0,10,2,1,2,0,1,0,200,BP_Gadget_Wood_Block_02_Small,300,1,1,0,0,0,0,1,-4320,10370,420,0,0,0,0,1,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_MADNESS_03""",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30000304,300013,0,10,2,0,,0,0,0,200,BP_Gadget_Wood_Block_02_Small,300,1,1,0,0,0,0,1,-4510,10380,420,0,-28,0,0,1,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_MADNESS_03""",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30000401,300004,0,10,2,0,,0,0,0,200,BP_Gadget_Wood_Block_01,300,1,1,0,0,0,0,1,-2800,2650,850,0,21,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000501,300005,0,10,2,0,,0,0,0,200,BP_Gadget_Block_09,300,1,0,0,0,0,0,1,-70,1390,-210,0,75,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000601,300006,0,10,2,1,2,0,1,0,200,BP_Gadget_Prison_18,300,1,1,0,0,0,0,1,-2420,13140,540,0,89,0,0,1,42,,42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30000701,300007,0,10,0,0,,0,0,0,200,BP_Gadget_Prison_18_Empty,300,0,1,0,0,0,0,1,-2420,13140,540,0,89,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000801,300008,0,10,0,0,,0,0,0,200,BP_Gadget_OrcFire_Madness_Off,300,1,1,0,0,0,0,1,-9270,17960,400,0,155,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30000901,300009,0,10,0,0,,0,0,0,200,BP_Gadget_OrcFire_Madness_Off,300,1,1,0,0,0,0,1,-8070,19250,400,0,61,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30001001,300010,0,10,2,1,2,0,0,0,400,BP_Gadget_OrcFire_Madness,300,1,1,0,0,0,0,1,-9270,17960,400,0,155,0,0,1,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_MADNESS_04""",42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,0,0,-1,
30001101,300011,0,10,2,1,2,0,0,0,400,BP_Gadget_OrcFire_Madness,300,1,1,0,0,0,0,1,-8070,19260,400,0,61,0,0,1,9,"""stringKey"" : ""HERO_DUNGEON_QUEST_MADNESS_04""",42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,0,0,-1,
30001201,300012,0,10,2,0,,0,0,0,300,BP_Gadget_Wood_Block_01,300,1,1,0,0,0,0,1,-10450,20200,400,0,36,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50000101,500001,0,10,2,0,,0,0,0,300,BP_Gadget_AbyssWall_01,500,1,1,0,0,0,0,1,-13630,17190,400,0,110,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50000201,500002,0,10,2,1,2,0,0,0,100,BP_Gadget_Collabo_CityGuard_01_Death,500,1,1,0,0,0,0,1,-14740,17140,400,0,0,0,0,1,42,,42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
50000301,500003,0,10,2,1,2,0,0,0,100,BP_Gadget_Collabo_Resident_02_Death,500,1,1,0,0,0,0,1,-16890,14960,400,0,0,0,0,1,42,,42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
50000401,500004,0,10,2,1,2,0,0,0,100,BP_Gadget_Collabo_Resident_03_Death,500,1,1,0,0,0,0,1,-16330,13330,400,0,0,0,0,1,42,,42,,42,,,6,,2,ControlGadget_Investigation,,,,,,0,0,0,-1,
50000701,500007,0,10,2,1,5,0,0,0,200,BP_Gadget_TeleportCrystal_01,500,0,1,0,0,0,0,1,-16160,12650,400,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50000801,500008,0,10,1,1,2,1,0,0,100,BP_Gadget_TeleportCrystal_01,500,0,1,0,0,0,0,1,-15750,13270,400,0,0,0,0,9999,13,"""pos"":""-11860, 4930""",42,,42,,,6,,11,,,,,,,0,0,0,-1,
50001001,500010,0,10,2,0,,0,0,0,200,BP_Gadget_Collabo_Gate_01_Block,500,1,1,0,0,0,0,1,-9600,1120,400,0,90,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50001201,500012,0,10,2,0,,0,0,0,200,BP_Gadget_Collabo_Gate_01_Block,500,1,1,0,0,0,0,1,-3900,1120,400,0,90,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50001401,500014,0,10,1,1,5,0,1,0,100,BP_Gadget_Collabo_Gate_02_Block,500,0,1,5,1,0,0,1,670,1120,1035,0,90,0,0,1,9,"""stringKey"" : ""QUEST_PARAM_150005_08""",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
50001601,500016,0,10,2,0,,0,0,0,200,BP_Gadget_Collabo_Gate_01_Block_Long,500,1,1,0,0,0,0,1,3760,220,1035,0,45,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50002001,500020,0,10,2,1,2,0,0,0,200,BP_Gadget_Trash_03,500,1,1,0,0,0,0,1,-15603,15915,400,0,-15,0,0,1,42,,42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,0,0,-1,
50002101,500021,0,10,0,0,,0,0,0,200,BP_Gadget_Trash_03_Destroy,500,0,1,0,0,0,0,1,-15603,15915,400,0,-15,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50002201,500022,0,10,0,0,,0,0,0,200,BP_Gadget_Collabo_CityGuard_01_Death_End,500,0,1,0,0,0,0,1,-14740,17140,400,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50002301,500023,0,10,0,0,,0,0,0,200,BP_Gadget_Collabo_Resident_02_Sit,500,0,1,0,0,0,0,1,-16890,14960,400,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50002401,500024,0,10,0,0,,0,0,0,200,BP_Gadget_Collabo_Resident_03_Death_End,500,0,1,0,0,0,0,1,-16330,13330,400,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
50009901,500099,0,10,1,1,2,0,1,0,100,BP_Gadget_QuestScrollBox_01,500,1,1,3600,0,0,0,1,2405,-2010,1206,0,180,0,0,1,40,"""itemDropGroupId"":5106",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
50009902,500099,0,10,1,1,2,0,1,0,100,BP_Gadget_QuestScrollBox_01,299500,1,1,3600,0,0,0,1,5955,1670,1203,0,90,0,0,1,40,"""itemDropGroupId"":5107",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
100162601,1001626,0,10,2,0,2,1,0,0,100,BP_Gadget_death_weaver,16,0,1,3,1,0,0,1,-7723,26910,-890,0,0,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162602,1001626,0,10,2,0,2,1,0,0,100,BP_Gadget_death_weaver,16,0,1,3,1,0,0,1,-8361,27852,-890,0,-150,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162603,1001626,0,10,2,0,2,1,0,0,100,BP_Gadget_death_weaver,16,0,1,3,1,0,0,1,-7553,28947,-890,0,31,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162604,1001626,0,10,2,0,2,1,0,0,100,BP_Gadget_death_weaver,16,0,1,3,1,0,0,1,-7018,27847,-890,0,147,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100162605,1001626,0,10,2,1,2,1,0,0,100,BP_Gadget_death_weaver,16,0,1,3,1,0,0,1,-9334,27030,-890,0,-79,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
100170401,1001704,0,10,2,1,2,1,0,0,100,BP_Gadget_Bag_01,17,0,1,50,0,0,0,1,-12572,18586,-451,0,27,0,0,,42,,42,,42,,,6,,11,,,,,,,0,0,0,-1,
30001401,300014,0,10,1,1,2,0,1,0,100,BP_Gadget_QuestScrollBox_01,300,1,1,3600,0,0,0,1,-4820,6350,1000,0,169,0,0,1,40,"""itemDropGroupId"":5103",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30001402,300014,0,10,1,1,2,0,1,0,100,BP_Gadget_QuestScrollBox_01,300,1,1,3600,0,0,0,1,-5480,15180,400,0,169,0,0,1,40,"""itemDropGroupId"":5102",42,,42,,,6,,3,ControlGadget_Unlock,,,,,,0,0,0,-1,
30099901,300999,0,10,2,1,2,0,1,0,100,BP_Gadget_TeleportCrystal_01,300,0,1,0,0,0,0,1,-12392,20078,436,0,90,0,0,1,42,,42,,42,,,6,,11,,,,,,,1,0,0,-1,
30099902,300999,0,10,2,1,2,0,1,0,100,BP_Gadget_TeleportCrystal_01,300,0,1,0,0,0,0,1,-11658,20078,436,0,90,0,0,1,42,,42,,42,,,6,,11,,,,,,,1,0,0,-1,
30099903,300999,0,10,2,1,2,0,1,0,100,BP_Gadget_TeleportCrystal_01,300,0,1,0,0,0,0,1,-12392,20617,436,0,90,0,0,1,42,,42,,42,,,6,,11,,,,,,,1,0,0,-1,
30099904,300999,0,10,2,1,2,0,1,0,100,BP_Gadget_TeleportCrystal_01,300,0,1,0,0,0,0,1,-11658,20617,436,0,90,0,0,1,42,,42,,42,,,6,,11,,,,,,,1,0,0,-1,
30200101,302001,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalResonance_01,302,1,1,0,0,0,0,1,1075,4555,2303,0,0,0,0,1,42,,42,,42,,,6,,11,SiegeCapture,,,,,,0,1,0,-1,
30200201,302002,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalResonance_01_Earth,299302,1,1,0,0,0,0,1,1075,4555,2303,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30200301,302003,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_InvisibleBlock_10m,302,1,1,0,0,0,0,1,2071,6195,1750,0,48,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30200401,302004,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_Bridge_01,302,1,1,0,0,0,0,1,2979,5028,1120,0,-45,0,0,1,42,,42,,42,,,6,,11,SiegeCapture,,,,,,0,1,0,-1,
30200501,302005,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalFirePot_01,302,1,1,0,0,0,0,1,3820,2820,495,0,0,0,0,1,42,,42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,1,0,-1,
30200601,302006,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalFirePot_01_Fire,299302,1,1,0,0,0,0,1,3820,2820,495,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30200701,302007,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalFirePot_01,302,1,1,0,0,0,0,1,5375,4185,495,0,0,0,0,1,42,,42,,42,,,6,,6,ControlGadget_Burn,,,,,,0,1,0,-1,
30200801,302008,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalFirePot_01_Fire,299302,1,1,0,0,0,0,1,5375,4185,495,0,0,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30200901,302009,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_Gate_01,302,1,1,0,0,0,0,1,5088,2957,495,0,45,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30201001,302010,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_InvisibleBlock_10m,302,1,1,0,0,0,0,1,5230,2824,495,0,45,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30201302,302013,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalResonance_01_Water,302,1,1,0,0,0,0,1,8215,-2623,470,0,45,0,0,1,42,,42,,42,,,6,,11,,,,,,,0,1,0,-1,
30201401,302013,0,10,2,1,2,0,0,0,200,BP_Gadget_TempleOfCreation_ElementalResonance_01_Earth,302,1,1,0,0,0,0,1,10450,-290,470,0,45,0,0,1,42,,42,,42,,,6,,11,SiegeCapture,,,,,,0,1,0,-1,
