Id,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup
63004316,65,1,1,1,63004301
63004317,65,1,1,1,63004301
63004318,65,1,1,1,63004301
63004319,65,1,1,1,63004301
63004320,65,1,1,1,63004301
63004401,58,101,101,1,63004401
63004402,60,101,101,1,63004401
63004403,51,179,179,1,63004401
63004404,67,179,179,1,63004401
63004405,101,110,110,1,63004401
63004406,11,246,246,1,63004401
63004407,29,114,114,1,63004401
63004408,99,186,186,1,63004401
63004409,62,248,248,1,63004401
63004410,52,21,21,1,63004401
63004411,65,310,310,1,63004401
63004412,87,105,105,1,63004401
63004413,89,105,105,1,63004401
63004414,65,1,1,1,63004401
63004415,65,1,1,1,63004401
63004416,65,1,1,1,63004401
63004417,65,1,1,1,63004401
63004418,65,1,1,1,63004401
63004419,65,1,1,1,63004401
63004420,65,1,1,1,63004401
63004501,58,273,273,1,63004501
63004502,60,273,273,1,63004501
63004503,51,498,498,1,63004501
63004504,67,498,498,1,63004501
63004505,101,304,304,1,63004501
63004506,11,685,685,1,63004501
63004507,29,308,308,1,63004501
63004508,99,324,324,1,63004501
63004509,62,432,432,1,63004501
63004510,52,35,35,1,63004501
63004511,65,540,540,1,63004501
63004512,87,181,181,1,63004501
63004513,89,181,181,1,63004501
63004514,65,1,1,1,63004501
63004515,65,1,1,1,63004501
63004516,65,1,1,1,63004501
63004517,65,1,1,1,63004501
63004518,65,1,1,1,63004501
63004519,65,1,1,1,63004501
63004520,65,1,1,1,63004501
63005201,58,15,15,1,63005201
63005202,60,16,16,1,63005201
63005203,51,17,17,1,63005201
63005204,67,17,17,1,63005201
63005205,101,10,10,1,63005201
63005206,11,22,22,1,63005201
63005207,29,18,18,1,63005201
63005208,99,53,53,1,63005201
63005209,62,63,63,1,63005201
63005210,52,7,7,1,63005201
63005211,65,79,79,1,63005201
63005212,87,30,30,1,63005201
63005213,89,30,30,1,63005201
63005214,65,1,1,1,63005201
63005215,65,1,1,1,63005201
63005216,65,1,1,1,63005201
63005217,65,1,1,1,63005201
63005218,65,1,1,1,63005201
63005219,65,1,1,1,63005201
63005220,65,1,1,1,63005201
63005301,58,39,39,1,63005301
63005302,60,41,41,1,63005301
63005303,51,62,62,1,63005301
63005304,67,62,62,1,63005301
63005305,101,35,35,1,63005301
63005306,11,80,80,1,63005301
63005307,29,46,46,1,63005301
63005308,99,104,104,1,63005301
63005309,62,125,125,1,63005301
63005310,52,12,12,1,63005301
63005311,65,156,156,1,63005301
63005312,87,55,55,1,63005301
63005313,89,55,55,1,63005301
63005314,65,1,1,1,63005301
63005315,65,1,1,1,63005301
63005316,65,1,1,1,63005301
63005317,65,1,1,1,63005301
63005318,65,1,1,1,63005301
63005319,65,1,1,1,63005301
63005320,65,1,1,1,63005301
63005401,58,126,126,1,63005401
63005402,60,133,133,1,63005401
63005403,51,224,224,1,63005401
63005404,67,224,224,1,63005401
63005405,101,122,122,1,63005401
63005406,11,287,287,1,63005401
63005407,29,149,149,1,63005401
63005408,99,206,206,1,63005401
63005409,62,248,248,1,63005401
63005410,52,21,21,1,63005401
63005411,65,310,310,1,63005401
63005412,87,105,105,1,63005401
63005413,89,105,105,1,63005401
63005414,65,1,1,1,63005401
63005415,65,1,1,1,63005401
63005416,65,1,1,1,63005401
63005417,65,1,1,1,63005401
63005418,65,1,1,1,63005401
63005419,65,1,1,1,63005401
63005420,65,1,1,1,63005401
63005501,58,341,341,1,63005501
63005502,60,358,358,1,63005501
63005503,51,623,623,1,63005501
63005504,67,623,623,1,63005501
63005505,101,338,338,1,63005501
63005506,11,799,799,1,63005501
63005507,29,404,404,1,63005501
63005508,99,360,360,1,63005501
63005509,62,432,432,1,63005501
63005510,52,35,35,1,63005501
63005511,65,540,540,1,63005501
63005512,87,181,181,1,63005501
63005513,89,181,181,1,63005501
63005514,65,1,1,1,63005501
63005515,65,1,1,1,63005501
63005516,65,1,1,1,63005501
63005517,65,1,1,1,63005501
63005518,65,1,1,1,63005501
63005519,65,1,1,1,63005501
63005520,65,1,1,1,63005501
63006201,58,16,16,1,63006201
63006202,60,15,15,1,63006201
63006203,51,17,17,1,63006201
63006204,67,17,17,1,63006201
63006205,101,10,10,1,63006201
63006206,11,21,21,1,63006201
63006207,29,16,16,1,63006201
63006208,99,53,53,1,63006201
63006209,62,63,63,1,63006201
63006210,52,7,7,1,63006201
63006211,65,79,79,1,63006201
63006212,87,30,30,1,63006201
63006213,89,30,30,1,63006201
63006214,65,1,1,1,63006201
63006215,65,1,1,1,63006201
63006216,65,1,1,1,63006201
63006217,65,1,1,1,63006201
63006218,65,1,1,1,63006201
63006219,65,1,1,1,63006201
63006220,65,1,1,1,63006201
63006301,58,41,41,1,63006301
63006302,60,39,39,1,63006301
63006303,51,62,62,1,63006301
63006304,67,62,62,1,63006301
63006305,101,35,35,1,63006301
63006306,11,76,76,1,63006301
63006307,29,42,42,1,63006301
63006308,99,104,104,1,63006301
63006309,62,125,125,1,63006301
63006310,52,12,12,1,63006301
63006311,65,156,156,1,63006301
63006312,87,55,55,1,63006301
63006313,89,55,55,1,63006301
63006314,65,1,1,1,63006301
63006315,65,1,1,1,63006301
63006316,65,1,1,1,63006301
63006317,65,1,1,1,63006301
63006318,65,1,1,1,63006301
63006319,65,1,1,1,63006301
63006320,65,1,1,1,63006301
63006401,58,133,133,1,63006401
63006402,60,126,126,1,63006401
63006403,51,224,224,1,63006401
63006404,67,224,224,1,63006401
63006405,101,122,122,1,63006401
63006406,11,273,273,1,63006401
63006407,29,135,135,1,63006401
63006408,99,206,206,1,63006401
63006409,62,248,248,1,63006401
63006410,52,21,21,1,63006401
63006411,65,310,310,1,63006401
63006412,87,105,105,1,63006401
63006413,89,105,105,1,63006401
63006414,65,1,1,1,63006401
63006415,65,1,1,1,63006401
63006416,65,1,1,1,63006401
63006417,65,1,1,1,63006401
63006418,65,1,1,1,63006401
63006419,65,1,1,1,63006401
63006420,65,1,1,1,63006401
63006501,58,358,358,1,63006501
63006502,60,341,341,1,63006501
63006503,51,623,623,1,63006501
63006504,67,623,623,1,63006501
63006505,101,338,338,1,63006501
63006506,11,761,761,1,63006501
63006507,29,365,365,1,63006501
63006508,99,360,360,1,63006501
63006509,62,432,432,1,63006501
63006510,52,35,35,1,63006501
63006511,65,540,540,1,63006501
63006512,87,181,181,1,63006501
63006513,89,181,181,1,63006501
63006514,65,1,1,1,63006501
63006515,65,1,1,1,63006501
63006516,65,1,1,1,63006501
63006517,65,1,1,1,63006501
63006518,65,1,1,1,63006501
63006519,65,1,1,1,63006501
63006520,65,1,1,1,63006501
400011,3,0,0,1,400011
400012,4,0,0,1,400011
400013,23,0,0,1,400011
400014,24,0,0,1,400011
400015,59,0,0,1,400011
400016,61,0,0,1,400011
400017,9,0,0,1,400011
400021,3,0,0,1,400021
400022,4,0,0,1,400021
400023,23,0,0,1,400021
400024,24,0,0,1,400021
400025,59,0,0,1,400021
400026,61,0,0,1,400021
400027,9,0,0,1,400021
400031,3,0,0,1,400031
400032,4,0,0,1,400031
400033,23,0,0,1,400031
400034,24,0,0,1,400031
400035,59,0,0,1,400031
400036,61,0,0,1,400031
400037,9,0,0,1,400031
400041,3,0,0,1,400041
400042,4,0,0,1,400041
400043,23,0,0,1,400041
400044,24,0,0,1,400041
400045,59,0,0,1,400041
400046,61,0,0,1,400041
400047,9,0,0,1,400041
400051,3,0,0,1,400051
400052,4,0,0,1,400051
400053,23,0,0,1,400051
400054,24,0,0,1,400051
400055,59,0,0,1,400051
400056,61,0,0,1,400051
400057,9,0,0,1,400051
400061,3,0,0,1,400061
400062,4,0,0,1,400061
400063,23,0,0,1,400061
400064,24,0,0,1,400061
400065,59,0,0,1,400061
400066,61,0,0,1,400061
400067,9,0,0,1,400061
400071,3,0,0,1,400071
400072,4,0,0,1,400071
400073,23,0,0,1,400071
400074,24,0,0,1,400071
400075,59,0,0,1,400071
400076,61,0,0,1,400071
400077,9,0,0,1,400071
400081,3,50,50,1,400081
400082,4,50,50,1,400081
400083,23,50,50,1,400081
400084,24,50,50,1,400081
400085,59,50,50,1,400081
400086,61,50,50,1,400081
400087,9,50,50,1,400081
400091,3,100,100,1,400091
400092,4,100,100,1,400091
400093,23,100,100,1,400091
400094,24,100,100,1,400091
400095,59,100,100,1,400091
400096,61,100,100,1,400091
400097,9,100,100,1,400091
400101,3,150,150,1,400101
400102,4,150,150,1,400101
400103,23,150,150,1,400101
400104,24,150,150,1,400101
400105,59,150,150,1,400101
400106,61,150,150,1,400101
400107,9,150,150,1,400101
400111,3,250,250,1,400111
400112,4,250,250,1,400111
400113,23,250,250,1,400111
400114,24,250,250,1,400111
400115,59,250,250,1,400111
400116,61,250,250,1,400111
400117,9,250,250,1,400111
400121,3,300,300,1,400121
400122,4,300,300,1,400121
400123,23,300,300,1,400121
400124,24,300,300,1,400121
400125,59,300,300,1,400121
400126,61,300,300,1,400121
400127,9,300,300,1,400121
400131,3,400,400,1,400131
400132,4,400,400,1,400131
400133,23,400,400,1,400131
400134,24,400,400,1,400131
400135,59,400,400,1,400131
400136,61,400,400,1,400131
400137,9,400,400,1,400131
400141,3,450,450,1,400141
400142,4,450,450,1,400141
400143,23,450,450,1,400141
400144,24,450,450,1,400141
400145,59,450,450,1,400141
400146,61,450,450,1,400141
400147,9,450,450,1,400141
400151,3,600,600,1,400151
400152,4,600,600,1,400151
400153,23,600,600,1,400151
400154,24,600,600,1,400151
400155,59,600,600,1,400151
400156,61,600,600,1,400151
400157,9,600,600,1,400151
400161,3,650,650,1,400161
400162,4,650,650,1,400161
400163,23,650,650,1,400161
400164,24,650,650,1,400161
400165,59,650,650,1,400161
400166,61,650,650,1,400161
400167,9,650,650,1,400161
400171,3,800,800,1,400171
400172,4,800,800,1,400171
400173,23,800,800,1,400171
400174,24,800,800,1,400171
400175,59,800,800,1,400171
400176,61,800,800,1,400171
400177,9,800,800,1,400171
400181,3,850,850,1,400181
400182,4,850,850,1,400181
400183,23,850,850,1,400181
400184,24,850,850,1,400181
400185,59,850,850,1,400181
400186,61,850,850,1,400181
400187,9,850,850,1,400181
400191,3,1000,1000,1,400191
400192,4,1000,1000,1,400191
400193,23,1000,1000,1,400191
400194,24,1000,1000,1,400191
400195,59,1000,1000,1,400191
400196,61,1000,1000,1,400191
400197,9,1000,1000,1,400191
400201,3,1050,1050,1,400201
400202,4,1050,1050,1,400201
400203,23,1050,1050,1,400201
400204,24,1050,1050,1,400201
400205,59,1050,1050,1,400201
400206,61,1050,1050,1,400201
400207,9,1050,1050,1,400201
400211,3,1200,1200,1,400211
400212,4,1200,1200,1,400211
400213,23,1200,1200,1,400211
400214,24,1200,1200,1,400211
400215,59,1200,1200,1,400211
400216,61,1200,1200,1,400211
400217,9,1200,1200,1,400211
400221,3,1250,1250,1,400221
400222,4,1250,1250,1,400221
400223,23,1250,1250,1,400221
400224,24,1250,1250,1,400221
400225,59,1250,1250,1,400221
400226,61,1250,1250,1,400221
400227,9,1250,1250,1,400221
400231,3,1400,1400,1,400231
400232,4,1400,1400,1,400231
400233,23,1400,1400,1,400231
400234,24,1400,1400,1,400231
400235,59,1400,1400,1,400231
400236,61,1400,1400,1,400231
400237,9,1400,1400,1,400231
400241,3,1450,1450,1,400241
400242,4,1450,1450,1,400241
400243,23,1450,1450,1,400241
400244,24,1450,1450,1,400241
400245,59,1450,1450,1,400241
400246,61,1450,1450,1,400241
400247,9,1450,1450,1,400241
400251,3,1600,1600,1,400251
400252,4,1600,1600,1,400251
400253,23,1600,1600,1,400251
400254,24,1600,1600,1,400251
400255,59,1600,1600,1,400251
400256,61,1600,1600,1,400251
400257,9,1600,1600,1,400251
400261,3,1650,1650,1,400261
400262,4,1650,1650,1,400261
400263,23,1650,1650,1,400261
400264,24,1650,1650,1,400261
400265,59,1650,1650,1,400261
400266,61,1650,1650,1,400261
400267,9,1650,1650,1,400261
400271,3,1800,1800,1,400271
400272,4,1800,1800,1,400271
400273,23,1800,1800,1,400271
400274,24,1800,1800,1,400271
400275,59,1800,1800,1,400271
400276,61,1800,1800,1,400271
400277,9,1800,1800,1,400271
400281,3,1850,1850,1,400281
400282,4,1850,1850,1,400281
400283,23,1850,1850,1,400281
400284,24,1850,1850,1,400281
400285,59,1850,1850,1,400281
400286,61,1850,1850,1,400281
400287,9,1850,1850,1,400281
400291,3,2000,2000,1,400291
400292,4,2000,2000,1,400291
400293,23,2000,2000,1,400291
400294,24,2000,2000,1,400291
400295,59,2000,2000,1,400291
400296,61,2000,2000,1,400291
400297,9,2000,2000,1,400291
400301,3,2050,2050,1,400301
400302,4,2050,2050,1,400301
400303,23,2050,2050,1,400301
400304,24,2050,2050,1,400301
400305,59,2050,2050,1,400301
400306,61,2050,2050,1,400301
400307,9,2050,2050,1,400301
2100102,37,50,50,1,2100102
2100103,15,100,100,1,2100103
2100104,59,150,150,1,2100104
2100112,37,150,150,1,2100112
2100113,15,200,200,1,2100113
2100114,59,250,250,1,2100114
2100122,37,250,250,1,2100122
2100123,15,300,300,1,2100123
2100124,59,350,350,1,2100124
2100132,37,350,350,1,2100132
2100133,15,400,400,1,2100133
2100134,59,450,450,1,2100134
2100142,37,450,450,1,2100142
2100143,15,500,500,1,2100143
2100144,59,550,550,1,2100144
2100152,37,550,550,1,2100152
2100153,15,600,600,1,2100153
2100154,59,650,650,1,2100154
2100202,37,50,50,1,2100202
2100203,15,100,100,1,2100203
2100204,59,150,150,1,2100204
2100212,37,150,150,1,2100212
2100213,15,200,200,1,2100213
2100214,59,250,250,1,2100214
2100222,37,250,250,1,2100222
2100223,15,300,300,1,2100223
2100224,59,350,350,1,2100224
2100232,37,350,350,1,2100232
2100233,15,400,400,1,2100233
2100234,59,450,450,1,2100234
2100242,37,450,450,1,2100242
2100243,15,500,500,1,2100243
2100244,59,550,550,1,2100244
2100252,37,550,550,1,2100252
2100253,15,600,600,1,2100253
2100254,59,650,650,1,2100254
2100302,37,50,50,1,2100302
2100303,15,100,100,1,2100303
2100304,59,150,150,1,2100304
2100312,37,150,150,1,2100312
2100313,15,200,200,1,2100313
2100314,59,250,250,1,2100314
2100322,37,250,250,1,2100322
2100323,15,300,300,1,2100323
2100324,59,350,350,1,2100324
2100332,37,350,350,1,2100332
2100333,15,400,400,1,2100333
2100334,59,450,450,1,2100334
2100342,37,450,450,1,2100342
2100343,15,500,500,1,2100343
2100344,59,550,550,1,2100344
2100352,37,550,550,1,2100352
2100353,15,600,600,1,2100353
2100354,59,650,650,1,2100354
2100402,59,50,50,1,2100402
2100403,23,100,100,1,2100403
2100404,37,150,150,1,2100404
2100412,59,150,150,1,2100412
2100413,23,200,200,1,2100413
2100414,37,250,250,1,2100414
2100422,59,250,250,1,2100422
2100423,23,300,300,1,2100423
2100424,37,350,350,1,2100424
2100432,59,350,350,1,2100432
2100433,23,400,400,1,2100433
2100434,37,450,450,1,2100434
2100442,59,450,450,1,2100442
2100443,23,500,500,1,2100443
2100444,37,550,550,1,2100444
2100452,59,550,550,1,2100452
2100453,23,600,600,1,2100453
2100454,37,650,650,1,2100454
2100502,59,50,50,1,2100502
2100503,23,100,100,1,2100503
2100504,37,150,150,1,2100504
2100512,59,150,150,1,2100512
2100513,23,200,200,1,2100513
2100514,37,250,250,1,2100514
2100522,59,250,250,1,2100522
2100523,23,300,300,1,2100523
2100524,37,350,350,1,2100524
2100532,59,350,350,1,2100532
2100533,23,400,400,1,2100533
2100534,37,450,450,1,2100534
2100542,59,450,450,1,2100542
2100543,23,500,500,1,2100543
2100544,37,550,550,1,2100544
2100552,59,550,550,1,2100552
2100553,23,600,600,1,2100553
2100554,37,650,650,1,2100554
2100602,59,50,50,1,2100602
2100603,24,100,100,1,2100603
2100604,37,150,150,1,2100604
2100612,59,150,150,1,2100612
2100613,24,200,200,1,2100613
2100614,37,250,250,1,2100614
2100622,59,250,250,1,2100622
2100623,24,300,300,1,2100623
2100624,37,350,350,1,2100624
2100632,59,350,350,1,2100632
2100633,24,400,400,1,2100633
2100634,37,450,450,1,2100634
2100642,59,450,450,1,2100642
2100643,24,500,500,1,2100643
2100644,37,550,550,1,2100644
2100652,59,550,550,1,2100652
2100653,24,600,600,1,2100653
2100654,37,650,650,1,2100654
2100702,59,100,100,1,2100702
2100703,15,100,100,1,2100703
2100704,37,100,100,1,2100704
2100712,59,200,200,1,2100712
2100713,15,200,200,1,2100713
2100714,37,200,200,1,2100714
2100722,59,300,300,1,2100722
2100723,15,300,300,1,2100723
2100724,37,300,300,1,2100724
2100732,59,400,400,1,2100732
2100733,15,400,400,1,2100733
2100734,37,400,400,1,2100734
2100742,59,500,500,1,2100742
2100743,15,500,500,1,2100743
2100744,37,500,500,1,2100744
2100752,59,600,600,1,2100752
2100753,15,600,600,1,2100753
2100754,37,600,600,1,2100754
2100802,59,100,100,1,2100802
2100803,15,100,100,1,2100803
2100804,37,100,100,1,2100804
2100812,59,200,200,1,2100812
2100813,15,200,200,1,2100813
2100814,37,200,200,1,2100814
2100822,59,300,300,1,2100822
2100823,15,300,300,1,2100823
2100824,37,300,300,1,2100824
2100832,59,400,400,1,2100832
2100833,15,400,400,1,2100833
2100834,37,400,400,1,2100834
2100842,59,500,500,1,2100842
2100843,15,500,500,1,2100843
2100844,37,500,500,1,2100844
2100852,59,600,600,1,2100852
2100853,15,600,600,1,2100853
2100854,37,600,600,1,2100854
2100902,59,100,100,1,2100902
2100903,15,100,100,1,2100903
2100904,37,100,100,1,2100904
2100912,59,200,200,1,2100912
2100913,15,200,200,1,2100913
2100914,37,200,200,1,2100914
2100922,59,300,300,1,2100922
2100923,15,300,300,1,2100923
2100924,37,300,300,1,2100924
2100932,59,400,400,1,2100932
2100933,15,400,400,1,2100933
2100934,37,400,400,1,2100934
2100942,59,500,500,1,2100942
2100943,15,500,500,1,2100943
2100944,37,500,500,1,2100944
2100952,59,600,600,1,2100952
2100953,15,600,600,1,2100953
2100954,37,600,600,1,2100954
3100010,61,150,150,1,3100010
3100011,31,50,50,1,3100011
3100012,14,150,150,1,3100012
3100013,32,50,50,1,3100013
3100020,61,250,250,1,3100020
3100021,31,150,150,1,3100021
3100022,14,250,250,1,3100022
3100023,32,150,150,1,3100023
3100030,61,350,350,1,3100030
3100031,31,250,250,1,3100031
3100032,14,350,350,1,3100032
3100033,32,250,250,1,3100033
3100040,61,450,450,1,3100040
3100041,31,350,350,1,3100041
3100042,14,450,450,1,3100042
3100043,32,350,350,1,3100043
3100050,61,550,550,1,3100050
3100051,31,450,450,1,3100051
3100052,14,550,550,1,3100052
3100053,32,450,450,1,3100053
3100060,61,650,650,1,3100060
3100061,31,550,550,1,3100061
3100062,14,650,650,1,3100062
3100063,32,550,550,1,3100063
3100110,61,150,150,1,3100110
3100111,31,150,150,1,3100111
3100112,14,50,50,1,3100112
3100113,32,50,50,1,3100113
3100120,61,250,250,1,3100120
3100121,31,250,250,1,3100121
3100122,14,150,150,1,3100122
3100123,32,150,150,1,3100123
3100130,61,350,350,1,3100130
3100131,31,350,350,1,3100131
3100132,14,250,250,1,3100132
3100133,32,250,250,1,3100133
3100140,61,450,450,1,3100140
3100141,31,450,450,1,3100141
3100142,14,350,350,1,3100142
3100143,32,350,350,1,3100143
3100150,61,550,550,1,3100150
3100151,31,550,550,1,3100151
3100152,14,450,450,1,3100152
3100153,32,450,450,1,3100153
3100160,61,650,650,1,3100160
3100161,31,650,650,1,3100161
3100162,14,550,550,1,3100162
3100163,32,550,550,1,3100163
3100210,61,50,50,1,3100210
3100211,31,150,150,1,3100211
3100212,14,150,150,1,3100212
3100213,32,50,50,1,3100213
3100220,61,150,150,1,3100220
3100221,31,250,250,1,3100221
3100222,14,250,250,1,3100222
3100223,32,150,150,1,3100223
3100230,61,250,250,1,3100230
3100231,31,350,350,1,3100231
3100232,14,350,350,1,3100232
3100233,32,250,250,1,3100233
3100240,61,350,350,1,3100240
3100241,31,450,450,1,3100241
3100242,14,450,450,1,3100242
3100243,32,350,350,1,3100243
3100250,61,450,450,1,3100250
3100251,31,550,550,1,3100251
3100252,14,550,550,1,3100252
3100253,32,450,450,1,3100253
3100260,61,550,550,1,3100260
3100261,31,650,650,1,3100261
3100262,14,650,650,1,3100262
3100263,32,550,550,1,3100263
3100310,61,100,100,1,3100310
3100311,31,100,100,1,3100311
3100312,14,100,100,1,3100312
3100313,32,100,100,1,3100313
3100320,61,200,200,1,3100320
3100321,31,200,200,1,3100321
3100322,14,200,200,1,3100322
3100323,32,200,200,1,3100323
3100330,61,300,300,1,3100330
3100331,31,300,300,1,3100331
3100332,14,300,300,1,3100332
3100333,32,300,300,1,3100333
3100340,61,400,400,1,3100340
3100341,31,400,400,1,3100341
3100342,14,400,400,1,3100342
3100343,32,400,400,1,3100343
3100350,61,500,500,1,3100350
3100351,31,500,500,1,3100351
3100352,14,500,500,1,3100352
3100353,32,500,500,1,3100353
3100360,61,600,600,1,3100360
3100361,31,600,600,1,3100361
3100362,14,600,600,1,3100362
3100363,32,600,600,1,3100363
3100410,61,150,150,1,3100410
3100411,31,50,50,1,3100411
3100412,14,50,50,1,3100412
3100413,32,150,150,1,3100413
3100420,61,250,250,1,3100420
3100421,31,150,150,1,3100421
3100422,14,150,150,1,3100422
3100423,32,250,250,1,3100423
3100430,61,350,350,1,3100430
3100431,31,250,250,1,3100431
3100432,14,250,250,1,3100432
3100433,32,350,350,1,3100433
3100440,61,450,450,1,3100440
3100441,31,350,350,1,3100441
3100442,14,350,350,1,3100442
3100443,32,450,450,1,3100443
3100450,61,550,550,1,3100450
3100451,31,450,450,1,3100451
3100452,14,450,450,1,3100452
3100453,32,550,550,1,3100453
3100460,61,650,650,1,3100460
3100461,31,550,550,1,3100461
3100462,14,550,550,1,3100462
3100463,32,650,650,1,3100463
3100510,61,50,50,1,3100510
3100511,31,150,150,1,3100511
3100512,14,50,50,1,3100512
3100513,32,150,150,1,3100513
3100520,61,150,150,1,3100520
3100521,31,250,250,1,3100521
3100522,14,150,150,1,3100522
3100523,32,250,250,1,3100523
3100530,61,250,250,1,3100530
3100531,31,350,350,1,3100531
3100532,14,250,250,1,3100532
3100533,32,350,350,1,3100533
3100540,61,350,350,1,3100540
3100541,31,450,450,1,3100541
3100542,14,350,350,1,3100542
3100543,32,450,450,1,3100543
3100550,61,450,450,1,3100550
3100551,31,550,550,1,3100551
3100552,14,450,450,1,3100552
3100553,32,550,550,1,3100553
3100560,61,550,550,1,3100560
3100561,31,650,650,1,3100561
3100562,14,550,550,1,3100562
3100563,32,650,650,1,3100563
81100610,61,50,50,1,81100610
81100611,31,100,100,1,81100611
81100612,14,50,50,1,81100612
81100613,32,200,200,1,81100613
81100620,61,150,150,1,81100620
81100621,31,200,200,1,81100621
81100622,14,150,150,1,81100622
81100623,32,300,300,1,81100623
81100630,61,250,250,1,81100630
81100631,31,300,300,1,81100631
81100632,14,250,250,1,81100632
81100633,32,400,400,1,81100633
81100640,61,350,350,1,81100640
81100641,31,400,400,1,81100641
81100642,14,350,350,1,81100642
81100643,32,500,500,1,81100643
81100650,61,450,450,1,81100650
81100651,31,500,500,1,81100651
81100652,14,450,450,1,81100652
81100653,32,600,600,1,81100653
81100660,61,550,550,1,81100660
81100661,31,600,600,1,81100661
81100662,14,550,550,1,81100662
81100663,32,700,700,1,81100663
81100670,61,650,650,1,81100670
81100671,31,700,700,1,81100671
81100672,14,650,650,1,81100672
81100673,32,800,800,1,81100673
5010101,1,5,5,1,5010101
5010202,2,5,5,1,5010101
5010603,60,94,94,1,5010101
5010804,67,17,17,1,5010101
5010905,101,5,5,1,5010101
5011306,9,20,20,1,5010101
5011407,29,4,4,1,5010101
5011608,36,1,1,1,5010101
5110301,21,6,6,1,5110301
5110402,22,6,6,1,5110301
5110503,58,8,8,1,5110301
5110704,51,17,17,1,5110301
5111005,102,5,5,1,5110301
5111206,11,8,8,1,5110301
5111507,26,4,4,1,5110301
5111708,40,1,1,1,5110301
5210101,1,5,5,1,5210101
5210202,2,5,5,1,5210101
5210603,60,94,94,1,5210101
5210804,67,17,17,1,5210101
5210905,101,5,5,1,5210101
5211306,9,20,20,1,5210101
5211407,29,4,4,1,5210101
5211608,36,1,1,1,5210101
5210309,21,6,6,1,5210101
5210410,22,6,6,1,5210101
5210511,58,8,8,1,5210101
5210712,51,17,17,1,5210101
5211013,102,5,5,1,5210101
5211214,11,8,8,1,5210101
5211515,26,4,4,1,5210101
5211716,40,1,1,1,5210101
5020101,1,8,8,1,5020101
5020202,2,8,8,1,5020101
5020603,60,141,141,1,5020101
5020804,67,26,26,1,5020101
5020905,101,8,8,1,5020101
5021306,9,30,30,1,5020101
5021407,29,6,6,1,5020101
5021608,36,2,2,1,5020101
5120301,21,10,10,1,5120301
5120402,22,10,10,1,5120301
5120503,58,13,13,1,5120301
5120704,51,26,26,1,5120301
5121005,102,8,8,1,5120301
5121206,11,13,13,1,5120301
5121507,26,6,6,1,5120301
5121708,40,2,2,1,5120301
5220101,1,8,8,1,5220101
5220202,2,8,8,1,5220101
5220603,60,141,141,1,5220101
5220804,67,26,26,1,5220101
5220905,101,8,8,1,5220101
5221306,9,30,30,1,5220101
5221407,29,6,6,1,5220101
5221608,36,2,2,1,5220101
5220309,21,10,10,1,5220101
5220410,22,10,10,1,5220101
5220511,58,13,13,1,5220101
5220712,51,26,26,1,5220101
5221013,102,8,8,1,5220101
5221214,11,13,13,1,5220101
5221515,26,6,6,1,5220101
5221716,40,2,2,1,5220101
5030101,1,13,13,1,5030101
5030202,2,13,13,1,5030101
5030603,60,212,212,1,5030101
5030804,67,40,40,1,5030101
5030905,101,13,13,1,5030101
5031306,9,45,45,1,5030101
5031407,29,9,9,1,5030101
5031608,36,3,3,1,5030101
5130301,21,16,16,1,5130301
5130402,22,16,16,1,5130301
5130503,58,20,20,1,5130301
5130704,51,40,40,1,5130301
5131005,102,13,13,1,5130301
5131206,11,20,20,1,5130301
5131507,26,9,9,1,5130301
5131708,40,3,3,1,5130301
5230101,1,13,13,1,5230101
5230202,2,13,13,1,5230101
5230603,60,212,212,1,5230101
5230804,67,40,40,1,5230101
5230905,101,13,13,1,5230101
5231306,9,45,45,1,5230101
5231407,29,9,9,1,5230101
5231608,36,3,3,1,5230101
5230309,21,16,16,1,5230101
5230410,22,16,16,1,5230101
5230511,58,20,20,1,5230101
5230712,51,40,40,1,5230101
5231013,102,13,13,1,5230101
5231214,11,20,20,1,5230101
5231515,26,9,9,1,5230101
5231716,40,3,3,1,5230101
5040101,1,20,20,1,5040101
5040202,2,20,20,1,5040101
5040603,60,319,319,1,5040101
5040804,67,60,60,1,5040101
5040905,101,20,20,1,5040101
5041306,9,68,68,1,5040101
5041407,29,14,14,1,5040101
5041608,36,5,5,1,5040101
5140301,21,24,24,1,5140301
5140402,22,24,24,1,5140301
5140503,58,31,31,1,5140301
5140704,51,60,60,1,5140301
5141005,102,20,20,1,5140301
5141206,11,30,30,1,5140301
5141507,26,14,14,1,5140301
5141708,40,5,5,1,5140301
5240101,1,20,20,1,5240101
5240202,2,20,20,1,5240101
5240603,60,319,319,1,5240101
5240804,67,60,60,1,5240101
5240905,101,20,20,1,5240101
5241306,9,68,68,1,5240101
5241407,29,14,14,1,5240101
5241608,36,5,5,1,5240101
5240309,21,24,24,1,5240101
5240410,22,24,24,1,5240101
5240511,58,31,31,1,5240101
5240712,51,60,60,1,5240101
5241013,102,20,20,1,5240101
5241214,11,30,30,1,5240101
5241515,26,14,14,1,5240101
5241716,40,5,5,1,5240101
5050101,1,31,31,1,5050101
5050202,2,31,31,1,5050101
5050603,60,479,479,1,5050101
5050804,67,91,91,1,5050101
5050905,101,30,30,1,5050101
5051306,9,103,103,1,5050101
5051407,29,21,21,1,5050101
5051608,36,8,8,1,5050101
5150301,21,36,36,1,5150301
5150402,22,36,36,1,5150301
5150503,58,47,47,1,5150301
