Id,Param1,BuffType,ClientType,Param,Param2,Group,StackCount,Duration,Period,VisualEffectId,ExtendVisualEffectId,IconTexture,CameraShake,CameraShakeIntensity,Sound
40020130,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,40020128,1,25000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020131,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,40020128,1,25000,,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020133,,5,0,,,,1,10000,,,,,,,
40020134,,5,0,,,,1,10000,,,,,,,
40020136,,5,0,,,40020136,1,20000,,,,,,,
40020137,,5,0,,,40020136,1,20000,,,,,,,
40020146,,5,0,,,40020146,1,25000,,40020446,,Icon_Debuff_Burn,,,
40020147,,5,0,,,40020146,1,25000,,40020447,,Icon_Skill_Active_11253,,,
40020148,,5,0,,,40020146,1,25000,,40020448,,Icon_Skill_Passive_20211,,,
40020149,,5,0,,,40020146,1,25000,,40020449,,Icon_Debuff_Paralyze,,,
40020150,,5,0,,,,1,5000,,2,,Icon_Debuff_Slow,,,
40020157,,5,0,,,40020146,1,20000,,40020446,,Icon_Debuff_Burn,,,
40020158,,5,0,,,40020146,1,20000,,40020447,,Icon_Skill_Active_11253,,,
40020159,,5,0,,,40020146,1,20000,,40020448,,Icon_Skill_Passive_20211,,,
40020160,,5,0,,,40020146,1,20000,,40020449,,Icon_Debuff_Paralyze,,,
40020165,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,3,15000,,,,,,,
40020166,,5,0,,,,4,15000,,,,Icon_Buff_OverPower,,,
40020167,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,10,3000,,,,,,,
40020132,,5,0,,,40020132,1,3000,1000,500001,,Icon_Buff_HPRegen,,,
40020174,,5,0,,,40020174,1,1800000,,40020474,,,,,
40020175,,5,0,,,40020174,1,1800000,,40020475,,,,,
40020176,,5,4,,,40020132,1,30000,1000,40020476,,Icon_Skill_Active_14251,,,
40020180,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,15000,,40020480,,,,,
40020181,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,10000,,40020480,,,,,
40020182,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,15000,,40020482,,,,,
40020183,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,10000,,40020482,,,,,
40020184,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,15000,,40020484,,,,,
40020185,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,10000,,40020484,,,,,
40020186,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,15000,,40020485,,,,,
40020187,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,10000,,40020485,,,,,
40020197,,5,4,,,,1,10000,,,,,,,
40020201,,5,0,,,,1,5000,,40020401,,Icon_Debuff_Restriction,,,
40020202,,5,4,,,,3,2000,,1007,,Icon_Debuff_Bleed,,,
40020203,,5,0,,,,1,10000,,40020403,,Icon_Skill_Passive_20211,,,
40020205,,5,0,,,,1,2000,,5,,Icon_Debuff_Restriction,,,
40020206,,5,0,,,,1,5000,1000,2,,Icon_Debuff_Burn,,,
40020208,,5,0,,,,1,5000,1000,1006,,Icon_Debuff_Curse,,,
40020214,,5,0,,,,1,3000,1000,500001,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020215,,5,0,,,,1,5000,,300014,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1
40020216,,5,0,,,,1,5000,,500004,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020217,,5,0,,,,1,3600000,,,,,,,
40020218,,5,0,,,,1,10000,,500004,,Icon_Buff_MoveSpeed,,,
40020220,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,,1,30000,,40020420,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020221,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,,1,30000,,40020421,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020222,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,,1,30000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020223,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,,1,30000,,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020224,,5,0,,,,1,60000,,,,Icon_Debuff_Burn,,,
40020225,,5,0,,,,1,60000,,,,Icon_Skill_Passive_20211,,,
40020228,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,40020228,1,25000,,40020420,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020229,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,40020228,1,25000,,40020421,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020230,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,40020228,1,25000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020231,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,40020228,1,25000,,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020233,,5,0,,,,1,10000,,,,,,,
40020234,,5,0,,,,1,10000,,,,,,,
40020236,,5,0,,,40020236,1,20000,,,,,,,
40020237,,5,0,,,40020236,1,20000,,,,,,,
40020246,,5,0,,,40020246,1,25000,,40020446,,Icon_Debuff_Burn,,,
40020247,,5,0,,,40020246,1,25000,,40020447,,Icon_Skill_Active_11253,,,
40020248,,5,0,,,40020246,1,25000,,40020448,,Icon_Skill_Passive_20211,,,
40020249,,5,0,,,40020246,1,25000,,40020449,,Icon_Debuff_Paralyze,,,
40020250,,5,0,,,,1,5000,,2,,Icon_Debuff_Slow,,,
40020257,,5,0,,,40020246,1,20000,,40020446,,Icon_Debuff_Burn,,,
40020258,,5,0,,,40020246,1,20000,,40020447,,Icon_Skill_Active_11253,,,
40020259,,5,0,,,40020246,1,20000,,40020448,,Icon_Skill_Passive_20211,,,
40020260,,5,0,,,40020246,1,20000,,40020449,,Icon_Debuff_Paralyze,,,
40020265,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,3,15000,,,,,,,
40020266,,5,0,,,,4,15000,,,,Icon_Buff_OverPower,,,
40020267,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,10,3000,,,,,,,
40020232,,5,0,,,40020232,1,3000,1000,500001,,Icon_Buff_HPRegen,,,
40020274,,5,0,,,40020274,1,1800000,,40020474,,,,,
40020275,,5,0,,,40020274,1,1800000,,40020475,,,,,
40020276,,5,4,,,40020232,1,30000,1000,40020476,,Icon_Skill_Active_14251,,,
40020280,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,15000,,40020480,,,,,
40020281,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,10000,,40020480,,,,,
40020282,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,15000,,40020482,,,,,
40020283,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,10000,,40020482,,,,,
40020284,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,15000,,40020484,,,,,
40020285,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,10000,,40020484,,,,,
40020286,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,15000,,40020485,,,,,
40020287,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,10000,,40020485,,,,,
40020297,,5,4,,,,1,10000,,,,,,,
40020301,,5,0,,,,1,5000,,40020401,,Icon_Debuff_Restriction,,,
40020302,,5,4,,,,3,2000,,1007,,Icon_Debuff_Bleed,,,
40020303,,5,0,,,,1,10000,,40020403,,Icon_Skill_Passive_20211,,,
40020305,,5,0,,,,1,2000,,5,,Icon_Debuff_Restriction,,,
40020306,,5,0,,,,1,5000,1000,2,,Icon_Debuff_Burn,,,
40020308,,5,0,,,,1,5000,1000,1006,,Icon_Debuff_Curse,,,
40020314,,5,0,,,,1,3000,1000,500001,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020315,,5,0,,,,1,5000,,300014,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1
40020316,,5,0,,,,1,5000,,500004,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020317,,5,0,,,,1,3600000,,,,,,,
40020318,,5,0,,,,1,10000,,500004,,Icon_Buff_MoveSpeed,,,
40020320,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,,1,30000,2000,40020420,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020321,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,,1,30000,,40020421,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020322,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,,1,30000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020323,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,,1,30000,2000,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020324,,5,0,,,,1,60000,,,,Icon_Debuff_Burn,,,
40020325,,5,0,,,,1,60000,,,,Icon_Skill_Passive_20211,,,
40020328,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,40020328,1,20000,,40020420,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020329,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,40020328,1,20000,,40020421,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020330,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,40020328,1,20000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020331,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,40020328,1,20000,,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020333,,5,0,,,,1,10000,,,,,,,
40020334,,5,0,,,,1,10000,,,,,,,
40020336,,5,0,,,40020336,1,20000,,,,,,,
40020337,,5,0,,,40020336,1,20000,,,,,,,
40020346,,5,0,,,40020346,1,20000,,40020446,,Icon_Debuff_Burn,,,
40020347,,5,0,,,40020346,1,20000,,40020447,,Icon_Skill_Active_11253,,,
40020348,,5,0,,,40020346,1,20000,,40020448,,Icon_Skill_Passive_20211,,,
40020349,,5,0,,,40020346,1,20000,,40020449,,Icon_Debuff_Paralyze,,,
40020350,,5,0,,,,1,5000,,2,,Icon_Debuff_Slow,,,
40020357,,5,0,,,40020346,1,15000,,40020446,,Icon_Debuff_Burn,,,
40020358,,5,0,,,40020346,1,15000,,40020447,,Icon_Skill_Active_11253,,,
40020359,,5,0,,,40020346,1,15000,,40020448,,Icon_Skill_Passive_20211,,,
40020360,,5,0,,,40020346,1,15000,,40020449,,Icon_Debuff_Paralyze,,,
40020365,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,3,15000,,,,,,,
40020366,,5,0,,,,4,15000,,,,Icon_Buff_OverPower,,,
40020367,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,10,3000,,,,,,,
40020332,,5,0,,,40020332,1,3000,1000,500001,,Icon_Buff_HPRegen,,,
40020374,,5,0,,,40020374,1,1800000,,40020474,,,,,
40020375,,5,0,,,40020374,1,1800000,,40020475,,,,,
40020376,,5,4,,,40020332,1,30000,1000,40020476,,Icon_Skill_Active_14251,,,
40020380,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,15000,,40020480,,,,,
40020381,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,10000,,40020480,,,,,
40020382,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,15000,,40020482,,,,,
40020383,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,10000,,40020482,,,,,
40020384,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,15000,,40020484,,,,,
40020385,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,10000,,40020484,,,,,
40020386,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,15000,,40020485,,,,,
40020387,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,10000,,40020485,,,,,
40020397,,5,4,,,,1,10000,,,,,,,
40020401,,5,0,,,,1,5000,,40020401,,Icon_Debuff_Restriction,,,
40020402,,5,4,,,,3,2000,,1007,,Icon_Debuff_Bleed,,,
40020403,,5,0,,,,1,10000,,40020403,,Icon_Skill_Passive_20211,,,
40020405,,5,0,,,,1,2000,,5,,Icon_Debuff_Restriction,,,
40020406,,5,0,,,,1,5000,1000,2,,Icon_Debuff_Burn,,,
40020408,,5,0,,,,1,5000,1000,1006,,Icon_Debuff_Curse,,,
40020414,,5,0,,,,1,3000,1000,500001,,Icon_Buff_HPRegen,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020415,,5,0,,,,1,5000,,300014,,Icon_Debuff_Restriction,,,Interface/UI_Dungeon_Buff_Defence_1
40020416,,5,0,,,,1,5000,,500004,,Icon_Buff_MoveSpeed,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020417,,5,0,,,,1,3600000,,,,,,,
40020418,,5,0,,,,1,10000,,500004,,Icon_Buff_MoveSpeed,,,
40020420,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,,1,30000,2000,40020420,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020421,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,,1,30000,,40020421,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020422,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,,1,30000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020423,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,,1,30000,3000,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020424,,5,0,,,,1,60000,,,,Icon_Debuff_Burn,,,
40020425,,5,0,,,,1,60000,,,,Icon_Skill_Passive_20211,,,
40020428,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":0}",,40020428,1,20000,,40020420,,Icon_Debuff_Burn,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020429,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":0}",,40020428,1,20000,,40020421,,Icon_Skill_Active_11253,,,Interface/UI_Dungeon_Buff_Atk_Phy_1
40020430,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Passive_20211"",""ShowTimer"":0}",,40020428,1,20000,,40020422,,Icon_Skill_Passive_20211,,,Interface/UI_Dungeon_Buff_Defence_1
40020431,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":0}",,40020428,1,20000,,40020423,,Icon_Debuff_Paralyze,,,Interface/UI_Dungeon_Buff_Atk_Speed_1
40020433,,5,0,,,,1,10000,,,,,,,
40020434,,5,0,,,,1,10000,,,,,,,
40020436,,5,0,,,40020436,1,20000,,,,,,,
40020437,,5,0,,,40020436,1,20000,,,,,,,
40020446,,5,0,,,40020446,1,20000,,40020446,,Icon_Debuff_Burn,,,
40020447,,5,0,,,40020446,1,20000,,40020447,,Icon_Skill_Active_11253,,,
40020448,,5,0,,,40020446,1,20000,,40020448,,Icon_Skill_Passive_20211,,,
40020449,,5,0,,,40020446,1,20000,,40020449,,Icon_Debuff_Paralyze,,,
40020450,,5,0,,,,1,5000,,2,,Icon_Debuff_Slow,,,
40020457,,5,0,,,40020446,1,15000,,40020446,,Icon_Debuff_Burn,,,
40020458,,5,0,,,40020446,1,15000,,40020447,,Icon_Skill_Active_11253,,,
40020459,,5,0,,,40020446,1,15000,,40020448,,Icon_Skill_Passive_20211,,,
40020460,,5,0,,,40020446,1,15000,,40020449,,Icon_Debuff_Paralyze,,,
40020465,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,3,15000,,,,,,,
40020466,,5,0,,,,4,15000,,,,Icon_Buff_OverPower,,,
40020467,,5,6,"{""Color"":{""R"":255,""G"":15,""B"":0},
""Intensity"":10,
""Speed"":1}",,,10,7000,,,,,,,
40020432,,5,0,,,40020432,1,3000,1000,500001,,Icon_Buff_HPRegen,,,
40020474,,5,0,,,40020474,1,1800000,,40020474,,,,,
40020475,,5,0,,,40020474,1,1800000,,40020475,,,,,
40020476,,5,10,,,40020432,1,30000,1000,40020476,,Icon_Skill_Active_14251,,,
40020480,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,15000,,40020480,,,,,
40020481,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Burn"",
""ShowTimer"":1}",,,1,10000,,40020480,,,,,
40020482,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,15000,,40020482,,,,,
40020483,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_11253"",
""ShowTimer"":1}",,,1,10000,,40020482,,,,,
40020484,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,15000,,40020484,,,,,
40020485,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Skill_Active_14251"",""ShowTimer"":1}",,,1,10000,,40020484,,,,,
40020486,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,15000,,40020485,,,,,
40020487,,5,12,"{""Icon"":""/Game/UI/Icon/Icon_Debuff_Paralyze"",
""ShowTimer"":1}",,,1,10000,,40020485,,,,,
40020497,,5,4,,,,1,10000,,,,,,,
40020498,,5,14,,,,1,12000,,,,,,,
40020499,,5,14,,,,1,11000,,,,,,,
810000001,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion01,,,PC/Skill/Item_Buff_Guild_Adena_01
810000002,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion02,,,PC/Skill/Item_Buff_Guild_Adena_01
810000003,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion03,,,PC/Skill/Item_Buff_Guild_Adena_01
810000004,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000005,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000006,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000007,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000008,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000009,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000010,,5,0,,,30000001,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000101,,5,0,,,30000101,1,3600000,,,,Icon_buffadena_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000102,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion01,,,PC/Skill/Item_Buff_Guild_Adena_01
810000103,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion02,,,PC/Skill/Item_Buff_Guild_Adena_01
810000104,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion03,,,PC/Skill/Item_Buff_Guild_Adena_01
810000105,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000106,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000107,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000108,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000109,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000110,,5,0,,,30000101,1,3600000,,,,Icon_buffitem_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000201,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion01,,,PC/Skill/Item_Buff_Guild_Adena_01
810000202,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion02,,,PC/Skill/Item_Buff_Guild_Adena_01
810000203,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion03,,,PC/Skill/Item_Buff_Guild_Adena_01
810000204,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000205,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000206,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000207,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000208,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000209,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000210,,5,0,,,30000201,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000301,,5,0,,,30000301,1,3600000,,,,Icon_buffcore_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000302,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion01,,,PC/Skill/Item_Buff_Guild_Adena_01
810000303,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion02,,,PC/Skill/Item_Buff_Guild_Adena_01
810000304,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion03,,,PC/Skill/Item_Buff_Guild_Adena_01
810000305,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000306,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000307,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000308,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000309,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
810000310,,5,0,,,30000301,1,3600000,,,,Icon_buffexp_guildposion04,,,PC/Skill/Item_Buff_Guild_Adena_01
81000050,,5,14,,,,1,603000,,,,Icon_Buff_HalloweenJelly_01,,,
81000051,,5,14,,,,1,603000,,,,Icon_Buff_HalloweenJelly_02,,,
81000052,,5,14,,,,1,603000,,,,Icon_Buff_HalloweenJelly_03,,,
81000053,,5,14,,,,1,603000,,,,Icon_Buff_HalloweenJelly_04,,,
81000054,,5,14,,,,1,603000,,,,Icon_Buff_HalloweenJelly_05,,,
81000201,,5,0,,,,1,603000,,,,Icon_Buff_HalloweenJelly_01,,,
81980001,,5,14,,,,1,0,,,,Icon_Buff_HalloweenJelly_01,,,
81980002,크리스마스 사탕의 은총,5,14,,,,1,90000,,,,Icon_Buff_XmasEvent_01,,,
81980003,,5,14,,,,1,180000,,,,Icon_Buff_HalloweenJelly_03,,,
450004012,프레모 감시자 - 울부짖기 : 스턴,5,4,,,,1,2000,,,,Icon_Debuff_Stun,,,
450004022,계곡 레오파드 - 할퀴기 : 방어력 감소,5,0,,,,1,10000,,,,Icon_Debuff_DefensePower,,,
450004032,살육의 그렌델 - 내리치기 : 스턴,5,4,,,,1,2000,,,,,,,
450004042,이계의 프레모 - 후려치기 : 방어력 감소,5,0,,,,1,10000,,,,Icon_Debuff_DefensePower,,,
450004051,이계의 사하라 - 진흙뱉기 : 이동속도 감소,5,0,,,,1,10000,,,,Icon_Debuff_Slow,,,
450004061,이계의 버프,5,0,,,,1,3000,,,,Icon_Buff_AttackPower,,,
450004072,프레모 감시자 (2구역) - 울부짖기 : 스턴,5,4,,,,1,2000,,,,Icon_Debuff_Stun,,,
450004081,악트의 노예 - 주인님 힘내요 : 공격/공격속도 증가,5,0,,,,1,10000,,,,Icon_Buff_AttackPower,,,
