Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
"Bakum, nouveau chef de clan !",Aller aux baraquements de Bakum,,,,
"Bakum, nouveau chef de clan !",Vaincre les escortes de Bakum,,,,
"Bakum, nouveau chef de clan !",Collier de Bakum obtenu,,,,
"Bakum, nouveau chef de clan !",Parler à Fote,,,,
"Bakum, nouveau chef de clan !",Parler à Fote,"Fote, bailli de Gludio","N'est-ce pas le collier de Bakum ? Vous l'avez fait ! Merveilleux ! Tenez, prenez cette récompense spéciale de mon seigneur ! Vos exploits héroïques ne seront pas oubliés !",,
Bagages de Nero,Parler à Nero,,,,
Bagages de Nero,Parler à Nero,Nero de la caravane féline,"Hé, stop ! Arrêtez ! Arrêtez !<p>Pouvez-vous m'aider ?<p>Je faisais route pour Gludio quand des reptiliens ont volé mes bagages !<p>Pouvez-vous les récupérer ? Je vous paierai !<p>Ces pillards reptiliens mailles ont mes sacs !",,
Bagages de Nero,Vaincre les pilleurs reptiliens mailles,,,,
Bagages de Nero,Récupérer les bagages,,,,
Bagages de Nero,Vaincre les reptiliens mailles en approche,,,,
Bagages de Nero,Vaincre Mato le détrousseur,,,,
Bagages de Nero,Parler à Nero,,,,
Bagages de Nero,Parler à Nero,Nero de la caravane féline,"Merci ! Je n'aurais jamais cru que j'aurais tant de mal à récupérer mes affaires ! Tenez, voici votre salaire !",,
Bête du site ravagé,Parler à Zarin,,,,
Bête du site ravagé,Parler à Zarin,"Zarin, crieur public de Gludio","Salutations ! Vous avez vu la récompense aussi ?<p>Les monstres sont un problème, tout comme ces ours rouges étrangement puissants.<p>Pour l'instant ! Le seigneur récompensera quiconque tuera les ours rouges et leur roi, Kaba !<p>Assurez-vous d'apporter la preuve de vos exploits.",,
Bête du site ravagé,Récupérer les pattes avant des ours rouges,,,,
Bête du site ravagé,Chercher le roi Kaba,,,,
Bête du site ravagé,Vaincre les ours rouges en approche,,,,
Bête du site ravagé,Vaincre le roi Kaba,,,,
Bête du site ravagé,Parler à Zarin,,,,
Bête du site ravagé,Parler à Zarin,"Zarin, crieur public de Gludio",Bien joué ! Vos compétences sont extraordinaires ! J'en informerai mon seigneur personnellement !<p>Voici votre récompense ! N'hésitez pas à retravailler pour Gludio !,,
S'échapper du site d'extermination des monstres,Parler à Hamon,,,,
S'échapper du site d'extermination des monstres,Parler à Hamon,"Hamon, soldat coincé","Aidez-moi ! Je suis Hamon, un soldat du peloton 1. La plupart de mes camarades sont morts et les renforts ne viendront pas.<p>Maudit soit le chancelier ! Je ne peux pas mourir ici ! Pitié, emmenez-moi avec vous !<p>Mais tuez d'abord les tourments, ou nous n'en sortirons pas vivants !",,
S'échapper du site d'extermination des monstres,Vaincre les tourments tullans,,,,
S'échapper du site d'extermination des monstres,Parler à Hamon,,,,
S'échapper du site d'extermination des monstres,S'échapper avec Hamon,,,,
S'échapper du site d'extermination des monstres,Vaincre Jakapa le tourment,,,,
S'échapper du site d'extermination des monstres,Parler à Hamon,,,,
S'échapper du site d'extermination des monstres,Parler à Hamon,Hamon le soldat évadé,"Fiou... Nous sommes sortis ! J'en ai réchappé ! Merci beaucoup, je vous rendrai la pareille un jour !",,
Chef instructeur reptilien,Parler à Mitchell,,,,
Chef instructeur reptilien,Parler à Mitchell,"Mitchell, explorateur d'Aden",Bienvenue ! J'ai entendu dire que les citadins de Gludio souffrent à cause ces détrousseurs reptiliens !<p>Ils se multiplient aussi vite que nous les éliminons. Ça ne sert à rien !<p>Il vaudrait mieux brûler leurs armes et tuer leur chef instructeur ! Voulez-vous m'accompagner ?,,
Chef instructeur reptilien,Vaincre les troupiers reptiliens mailles,,,,
Chef instructeur reptilien,Brûler les armes,,,,
Chef instructeur reptilien,Vaincre le reptilien en approche,,,,
Chef instructeur reptilien,Vaincre le chef instructeur reptilien,,,,
Chef instructeur reptilien,Parler à Mitchell,,,,
Chef instructeur reptilien,Parler à Mitchell,"Mitchell, explorateur d'Aden",Bon travail ! Le peuple de Gludio est en sécurité à présent. Bien joué !,,
Kuata le chaman,Parler à Sara Ra,,,,
Kuata le chaman,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Eh, faites-vous partie des mercenaires ?<p>Bien ! On dit que les chamans reptiliens ici peuvent utiliser une forme de pyromancie ancestrale.<p>Je veux étudier ce sort. Pouvez-vous chercher leur livre de sort ?<p>Je ne sais pas où il se trouve... peut-être qu'un des chamans l'a en sa possession ?",,
Kuata le chaman,Vaincre le chaman reptilien maille,,,,
Kuata le chaman,Examiner la boîte suspecte,,,,
Kuata le chaman,Vaincre le reptilien en approche,,,,
Kuata le chaman,Vaincre Kuata le chaman,,,,
Kuata le chaman,Parler à Sara Ra,,,,
Kuata le chaman,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Fiou, c'était dur. Celui-ci doit être le vrai livre de sorts. C'est bizarre de voir qu'il y a autant de contrefaçons ici ! Merci pour votre aide.",,
Détruire la flèche,Parler à Fote,,,,
Détruire la flèche,Parler à Fote,"Fote, bailli de Gludio","Bienvenue ! Alors, c'est vous l'incroyable mercenaire !<p>C'est une bonne chose que vous soyez là ! Nous nous apprêtons à balayer les tireurs à l'arc orcs tureks, joignez-vous à nous !<p>Voyons d'abord vos compétences. Tuerez-vous tous les éclaireurs et les patrouilles ?",,
Détruire la flèche,Vaincre les éclaireurs,,,,
Détruire la flèche,Vaincre les rangers,,,,
Détruire la flèche,Se regrouper avec les soldats,,,,
Détruire la flèche,Vaincre les éclaireurs en approche,,,,
Détruire la flèche,Vaincre Kariana la sniper,,,,
Détruire la flèche,Parler à Fote,,,,
Détruire la flèche,Parler à Fote,,,,
Détruire la flèche,Parler à Fote,"Fote, bailli de Gludio",Vous avez tué Kariana la sniper ! Ouah. Je ferai part de vos talents à mon seigneur.,,
Piège de Tukan,Parler à Fote,,,,
Piège de Tukan,Parler à Fote,"Fote, bailli de Gludio","Je suis Fote, bailli de Gludio. Je suis là sous les ordres du seigneur de Gludio !
<p>Nous avons déjà maté les orcs tureks plusieurs fois, mais ils s'en sont vite remis.
<p>L'orc qu'on appelle Tukan est le plus turbulent de tous !<p>Les éclaireurs nous empêchent d'infiltrer la zone pour l'instant. Occupez-vous d'abord de ces éclaireurs !",,
Piège de Tukan,Vaincre des éclaireurs orcs tureks,,,,
Piège de Tukan,Se rendre à l'endroit indiqué par Fote,,,,
Piège de Tukan,Vaincre le sbire de Mordeo {0} fois,,,,
Piège de Tukan,Parler à Fote,,,,
Piège de Tukan,Parler à Fote,"Fote, bailli de Gludio","Génial !<p>Maintenant, nous avons de bonnes bases pour vaincre Tukan ! Merci !",,
Chien de guerre turek,Parler à Fote,,,,
Chien de guerre turek,Parler à Fote,"Fote, bailli de Gludio","Nous avons des problèmes à cause du nombre croissant des chiens de guerre tureks ! Nous devons nous en débarrasser.<p>Les soldats s'en chargent, mais cela prend plus de temps que prévu. Pourriez-vous nous aider ?",,
Chien de guerre turek,Vaincre les chiens de guerre tureks,,,,
Chien de guerre turek,Parler à Fote,,,,
Chien de guerre turek,Parler à Fote,"Fote, bailli de Gludio",Nous avons un problème ! Des soldats partis en mission de surveillance ne sont pas revenus !<p>Trouvez-les s'il vous plaît !,,
Chien de guerre turek,Vaincre le sbire de Tukan,,,,
Chien de guerre turek,Sauver le soldat,,,,
Chien de guerre turek,Sauver le soldat,,,,
Chien de guerre turek,Parler au soldat,,,,
Chien de guerre turek,Parler au soldat,Garde de Gludio,"Merci, merci !<p>Nous allons nous regrouper là-bas :<p>Nous avons été sauvés !",,
Chien de guerre turek,Parler à Fote,,,,
Chien de guerre turek,Parler à Fote,"Fote, bailli de Gludio","Bon travail ! Bien joué ! Voici un bonus, nous vous sommes très reconnaissants !",,
Trouvez les bagages !,Parler à Nero,,,,
Trouvez les bagages !,Parler à Nero,Nero de la caravane féline,"Hé, stop ! Arrêtez ! Arrêtez !<p>Pouvez-vous m'aider ?<p>Je faisais route pour Gludio quand des reptiliens ont volé mes bagages !<p>Pouvez-vous les récupérer ? Je vous paierai !<p>Ces pillards reptiliens mailles ont mes sacs !",,
Trouvez les bagages !,Vaincre les pilleurs reptiliens mailles,,,,
Trouvez les bagages !,Récupérer les bagages,,,,
Trouvez les bagages !,Vaincre les reptiliens mailles en approche,,,,
Trouvez les bagages !,Parler à Nero,,,,
Trouvez les bagages !,Parler à Nero,Nero de la caravane féline,"Merci ! Je n'aurais jamais cru que j'aurais tant de mal à récupérer mes affaires ! Tenez, voici votre salaire !",,
Vengeance pour les camarades,Parler à Hamon,,,,
Vengeance pour les camarades,Parler à Hamon,"Hamon, soldat coincé","Je ne m'attendais pas à rencontrer quelqu'un ici... Je suis Hamon, un soldat du peloton 1. J'avais abandonné tout espoir, mais votre rencontre me donne une lueur d'espoir...<p>Je dois venger mes camarades. M'aiderez-vous ?<p>Merci. Les tourments et les tisserands ténébreux ont tué mes camarades. Tuez-les pour moi s'il vous plaît.",,
Vengeance pour les camarades,Vaincre les tourments tullans,,,,
Vengeance pour les camarades,Vaincre les tisserands ténébreux,,,,
Vengeance pour les camarades,Sauver Hamon,,,,
Vengeance pour les camarades,Vaincre les monstres en approche,,,,
Vengeance pour les camarades,Parler à Hamon,,,,
Vengeance pour les camarades,Parler à Hamon,"Hamon, soldat coincé","Merci. Vous avez vengé mes camarades, et un jour, je vous le rendrai.",,
Rendre les armes,Parler à Mitchell,,,,
Rendre les armes,Parler à Mitchell,"Mitchell, explorateur d'Aden",Bienvenue ! J'ai entendu dire que les gens de Gludio souffraient à cause des troupiers reptiliens !<p>Ils s'entraînent là-bas !<p>Je vais brûler leurs armes pour les affaiblir !<p>Tuez-les pour moi une fois qu'ils seront désarmés !,,
Rendre les armes,Vaincre les troupiers reptiliens mailles,,,,
Rendre les armes,Brûler les armes,,,,
Rendre les armes,Vaincre le reptilien en approche,,,,
Rendre les armes,Parler à Mitchell,,,,
Rendre les armes,Parler à Mitchell,"Mitchell, explorateur d'Aden",Bon travail ! Le peuple de Gludio est en sécurité à présent. Bien joué !,,
À la recherche du livre de sorts !,Parler à Sara Ra,,,,
À la recherche du livre de sorts !,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Eh, faites-vous partie des mercenaires ?<p>Bien ! On dit que les chamans reptiliens ici peuvent utiliser une forme de pyromancie ancestrale.<p>Je veux étudier ce sort. Pouvez-vous chercher leur livre de sort ?<p>Je ne sais pas où il se trouve... peut-être qu'un des chamans l'a en sa possession ?",,
À la recherche du livre de sorts !,Vaincre le chaman reptilien maille,,,,
À la recherche du livre de sorts !,Examiner la boîte suspecte,,,,
À la recherche du livre de sorts !,Vaincre le reptilien en approche,,,,
À la recherche du livre de sorts !,Parler à Sara Ra,,,,
À la recherche du livre de sorts !,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Fiou, c'était dur. Celui-ci doit être le vrai livre de sorts. C'est bizarre de voir qu'il y a autant de contrefaçons ici ! Merci pour votre aide.",,
Bête gênante,Parler à Zarin,,,,
Bête gênante,Parler à Zarin,"Zarin, crieur public de Gludio","Salutations ! Vous avez vu la récompense aussi ?<p>Les monstres sont un problème, tout comme ces ours rouges étrangement puissants.<p>Pour l'instant ! Le seigneur récompensera quiconque tuera les ours rouges et leur roi, Kaba !<p>Assurez-vous d'apporter la preuve de vos exploits.",,
Bête gênante,Récupérer les pattes avant des ours rouges,,,,
Bête gênante,Chercher le roi Kaba,,,,
Bête gênante,Vaincre les ours rouges en approche,,,,
Bête gênante,Parler à Zarin,,,,
Bête gênante,Parler à Zarin,"Zarin, crieur public de Gludio","Bien joué ! Kaba s'est échappé, mais vous avez tué beaucoup d'ours rouges, nous sommes en sécurité maintenant !<p>Voici votre récompense. Tuez Kaba la prochaine fois !",,
Accessoire reptilien,Parler à Sara Ra,,,,
Accessoire reptilien,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Nous sommes des explorateurs du continent Aden. Nous sommes venus trouver du bon équipement !<p>Il y a des accessoires qui peuvent renforcer le mana.<p>Les accessoires reptiliens peuvent temporairement amplifier le mana et renforcent les pouvoirs magiques.<p>Bon à savoir, n'est-ce pas ? Eh bien, rien n'est gratuit. Allongez la monnaie !<p>De l'argent ? Pour qui me prenez-vous ? Apportez-moi juste l'accessoire que j'ai mentionné ! Seulement quelques reptiliens le portent, alors faites vite !",,
Accessoire reptilien,Garde reptilien maille,,,,
Accessoire reptilien,Parler à Sara Ra,,,,
Accessoire reptilien,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Ouah ! Vous l'avez vraiment rapporté ! Tenez, prenez ça. Peut-être que vous pourriez m'aider une prochaine fois !<p>Oh !!! Oh ! Je peux sentir la puissance magique ! Ohhh !",,
"Mitchell, aspirant héros",Parler à Mitchell,,,,
"Mitchell, aspirant héros",Parler à Mitchell,"Mitchell, explorateur d'Aden",Nous sommes des explorateurs du continent Aden ! Les reptiliens tuent les gens par ici !<p>Je rendrai la justice ! Vous joindrez-vous à moi ?<p>Un héros doit aider les faibles et combattre le mal ! Venez ! Éliminons les détrousseurs !,,
"Mitchell, aspirant héros",Troupier reptilien maille,,,,
"Mitchell, aspirant héros",Parler à Mitchell,,,,
"Mitchell, aspirant héros",Parler à Mitchell,"Mitchell, explorateur d'Aden","Oui, la sueur versée pour la justice est si douce !<p>Bon travail ! Prenez cette récompense ! Les héros doivent manger aussi !",,
Épée ensorcelée reptilienne,Parler à Dorothy,,,,
Épée ensorcelée reptilienne,Parler à Dorothy,"Dorothy, exploratrice d'Aden","Nous sommes des explorateurs d'Aden à la recherche d'un groupe de chasseurs puissants.<p>Il y a une épée utilisée pour des rituels de guérisseurs et elle lance une terrible malédiction sur sa cible !<p>Cette dague est trop faible, je dois trouver une meilleure arme ! Aucun groupe digne de ce nom ne m'acceptera avec ça !<p>Je fais de mon mieux, mais pouvez-vous m'aider à trouver cette épée ? Je vous récompenserai bien !",,
Épée ensorcelée reptilienne,Chaman reptilien maille,,,,
Épée ensorcelée reptilienne,Parler à Dorothy,,,,
Épée ensorcelée reptilienne,Parler à Dorothy,"Dorothy, exploratrice d'Aden","Oh, ouah !!! Comment avez-vous eu ça ? Je n'ai jamais rien trouvé de semblable ! Voici la récompense, comme promis ! Hé hé, Mitchell et Ringo, me voilà !",,
Recherché : Pilleur tourment,Parler à Zarin,,,,
Recherché : Pilleur tourment,Parler à Zarin,"Zarin, crieur public de Gludio","Par ordre du seigneur de Gludio, j'annonce cette récompense. Quiconque accomplira cette tâche sera récompensé.
<p>Tuez le pilleur tourment et mon seigneur vous récompensera !",,
Recherché : Pilleur tourment,Masse de pilleur obtenue,,,,
Recherché : Pilleur tourment,Parler à Zarin,,,,
Recherché : Pilleur tourment,Parler à Zarin,"Zarin, crieur public de Gludio","Merci pour votre dur labeur. Par le pouvoir qui m'est conféré en tant qu'agent du seigneur de Gludio, voici votre récompense.",,
Évasion : Tuez le Loup !,Parler à Hamon,,,,
Évasion : Tuez le Loup !,Parler à Hamon,"Hamon, soldat coincé","Aidez-moi s'il vous plaît ! Je suis Hamon, un soldat du peloton 1. Je suis coincé ici, mais il y a trop de monstres pour que je puisse partir.<p>Vous avez vu les loups à la fourrure noire ? Ce sont des loups noirs faméliques. Ils traquent leur proie jusqu'à ce qu'ils l'attrapent.<p>Éliminez-les s'il vous plaît ! Je ne peux pas courir éternellement.",,
Évasion : Tuez le Loup !,Vaincre les loups noirs faméliques,,,,
Évasion : Tuez le Loup !,Parler à Hamon,,,,
Évasion : Tuez le Loup !,Parler à Hamon,"Hamon, soldat coincé","Pff. Pff. Grâce à vous, je peux enfin m'évader ! Merci beaucoup ! Je peux vivre un jour de plus !",,
Sécuriser la zone : Menace de l'ours rouge,Parler à Pante,,,,
Sécuriser la zone : Menace de l'ours rouge,Parler à Pante,"Pante, garde de la porte Est","Les attaques de monstres se font plus fréquentes récemment. En tant que garde de la ville, je dois faire quelque chose !<p>Les ours rouges descendent de la montagne et ils attaquent et mangent tout ce qu'ils voient ! S'il vous plaît, tuez les ours rouges et, euh, apportez-moi leur foie en guise de preuve !",,
Sécuriser la zone : Menace de l'ours rouge,Récupérer des foies d'ours rouge,,,,
Sécuriser la zone : Menace de l'ours rouge,Parler à Pante,,,,
Sécuriser la zone : Menace de l'ours rouge,Parler à Pante,"Pante, garde de la porte Est","Ce sont des foies d'ours rouges ! Génial ! Donnez-les-moi, et je dirais à tout le monde ce que vous avez fait pour nous !",,
Acheter : Cuir de quêteur,Parler à Nero,,,,
Acheter : Cuir de quêteur,Parler à Nero,Nero de la caravane féline,"Joignez vos pattes à celles de la caravane féline ! Nous cherchons toujours des marchandises ! Apportez-nous de bons objets pour un bon prrix !
<p>Apportez-nous 20 cuirs de quêteur reptilien !",,
Acheter : Cuir de quêteur,Récupérer du cuir de reptilien,,,,
Acheter : Cuir de quêteur,Parler à Nero,,,,
Acheter : Cuir de quêteur,Parler à Nero,Nero de la caravane féline,Vous les avez apportées ? Elles sont parrfaites ! Parrfait !,,
Livre de sort reptilien,Parler à Sara Ra,,,,
Livre de sort reptilien,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Nous sommes des explorateurs du continent Aden. Nous sommes venus ici pour trouver un livre de sort !<p>On dit que les reptiliens ont un livre de sort qu'ils transmettent de génération en génération, et les sorciers devraient apprendre autant de sorts que possible, non ?<p>Nous savons que les éclaireurs l'ont. Pourquoi les éclaireurs ont-ils un livre de sort, nous l'ignorons, mais ce n'est pas très important.<p>Vous venez avec nous, n'est-ce pas ? Ce sera une bonne expérience ! Trouvez le livre de sort et nous vous récompenserons généreusement !",,
Livre de sort reptilien,Livre de sort reptilien obtenu,,,,
Livre de sort reptilien,Parler à Sara Ra,,,,
Livre de sort reptilien,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Un livre de sort ! Un bon gros livre de sort ! Maintenant, nous pouvons apprendre de nouveaux sorts !<p>Voici, la récompense promise ! Oh, c'est écrit en reptilien !<p>Je dois trouver un traducteur en ville !",,
Augmenter la réputation,Parler à Dorothy,,,,
Augmenter la réputation,Parler à Dorothy,"Dorothy, exploratrice d'Aden",Nous sommes des explorateurs d'Aden ! Nous sommes venus pour ces riches terrains de chasse.<p>On dit qu'apporter un râteau reptilien au maréchal de Gludio améliorera notre réputation.<p>De nouveaux aventuriers comme nous ont besoin d'une bonne réputation ! Vous pensez pouvoir nous aider un peu ?<p>Ils sont plus forts que nous le pensions...,,
Augmenter la réputation,Tireur habile reptilien maille,,,,
Augmenter la réputation,Parler à Dorothy,,,,
Augmenter la réputation,Parler à Dorothy,"Dorothy, exploratrice d'Aden",Ouah ! Vous êtes super ! Merci ! Nous pouvons gagner en réputation maintenant !,,
Recherché : Ours rouge vicieux,Parler à Zarin,,,,
Recherché : Ours rouge vicieux,Parler à Zarin,"Zarin, crieur public de Gludio","Par ordre du seigneur de Gludio, j'annonce cette récompense. Quiconque accomplira cette tâche sera récompensé.
<p>Tuez les ours rouges et mon seigneur vous récompensera !",,
Recherché : Ours rouge vicieux,Patte d'ours rouge vicieux obtenue,,,,
Recherché : Ours rouge vicieux,Parler à Zarin,,,,
Recherché : Ours rouge vicieux,Parler à Zarin,"Zarin, crieur public de Gludio","Merci pour votre dur labeur. Par le pouvoir qui m'est conféré en tant qu'agent du seigneur de Gludio, voici votre récompense.",,
Recherché : Dépouilleur tourment,Parler à Zarin,,,,
Recherché : Dépouilleur tourment,Parler à Zarin,"Zarin, crieur public de Gludio","Par ordre du seigneur de Gludio, j'annonce cette récompense. Quiconque accomplira cette tâche sera récompensé.
<p>Tuez le dépouilleur tourment et mon seigneur vous récompensera !",,
Recherché : Dépouilleur tourment,Talisman de dépouilleur obtenu,,,,
Recherché : Dépouilleur tourment,Parler à Zarin,,,,
Recherché : Dépouilleur tourment,Parler à Zarin,"Zarin, crieur public de Gludio","Merci pour votre dur labeur. Par le pouvoir qui m'est conféré en tant qu'agent du seigneur de Gludio, voici votre récompense.",,
Évasion : Attention à M. Muscle,Parler à Hamon,,,,
Évasion : Attention à M. Muscle,Parler à Hamon,"Hamon, soldat coincé","Je vous en prie, aidez-moi. Je suis Hamon, un soldat du peloton 1. Je suis coincé ici, mais il y a trop de monstres pour que je parte.<p>Avez-vous vu ceux qui sont musclés avec de gros ventres bien ronds ? Ce sont des tourments tumrans. Si l'un d'entre eux m'attrape, je suis grillé !<p>C'est dangereux, mais je vous serai reconnaissant si vous les éliminez ! Attention ! Leurs masses sont puissantes !",,
Évasion : Attention à M. Muscle,Vaincre le tourment tumran,,,,
Évasion : Attention à M. Muscle,Parler à Hamon,,,,
Évasion : Attention à M. Muscle,Parler à Hamon,"Hamon, soldat coincé","Pff. Pff. Grâce à vous, je peux enfin m'évader ! Merci beaucoup ! Je peux vivre un jour de plus !",,
Évasion : Couper le signal,Parler à Hamon,,,,
Évasion : Couper le signal,Parler à Hamon,"Hamon, soldat coincé","Aidez-moi s'il vous plaît ! Je suis Hamon, un soldat du peloton 1. Je suis coincé ici, mais il y a trop de monstres pour que je puisse partir.<p>Vous avez vu un visage noir et démoniaque qui flottait partout ? C'est un monstre qu'on nomme le tisserand ténébreux. Ils préviennent leurs semblables lorsqu'ils découvrent un ennemi.<p>S'il vous plaît, tuer les tisserands ténébreux ! S'ils en appellent plus, je suis fichu !",,
Évasion : Couper le signal,Vaincre les tisserands ténébreux,,,,
Évasion : Couper le signal,Parler à Hamon,,,,
Évasion : Couper le signal,Parler à Hamon,"Hamon, soldat coincé","Pff. Pff. Grâce à vous, je peux enfin m'évader ! Merci beaucoup ! Je peux vivre un jour de plus !",,
Sécuriser la zone : Menace du renard,Parler à Pante,,,,
Sécuriser la zone : Menace du renard,Parler à Pante,"Pante, garde de la porte Est","Les attaques de monstres se font plus fréquentes récemment. En tant que garde de la ville, je dois faire quelque chose !<p>J'ai entendu dire que des renards rouges volaient du grain de la caravane. Je ne peux quitter mon poste, alors je veux vous proposer un travail.<p>S'il vous plaît, aidez la ville et apportez-moi 6 morceaux de cuir de renard rouge.",,
Sécuriser la zone : Menace du renard,Récupérer du cuir de renard rouge,,,,
Sécuriser la zone : Menace du renard,Parler à Pante,,,,
Sécuriser la zone : Menace du renard,Parler à Pante,"Pante, garde de la porte Est","6 cuirs de renard rouge ! Bon travail, ça devait être dur de les trouver ! Les gens de la ville ont tous participé pour vous donner ceci. Bien joué !",,
Sécuriser la zone : Menace des loups,Parler à Pante,,,,
Sécuriser la zone : Menace des loups,Parler à Pante,"Pante, garde de la porte Est","Les attaques de monstres se font plus fréquentes récemment. En tant que garde de la ville, je dois faire quelque chose !<p>Des loups noirs déments attaquent les habitants de la ville. Je ne peux quitter mon poste, alors je veux vous proposer un travail.<p>Pouvez-vous m'aider à sécuriser la ville ?",,
Sécuriser la zone : Menace des loups,Vaincre les loups noirs déments,,,,
Sécuriser la zone : Menace des loups,Parler à Pante,,,,
Sécuriser la zone : Menace des loups,Parler à Pante,"Pante, garde de la porte Est",Merci ! La ville est de nouveau sûre !,,
Acheter : Écailles du factionnaire,Parler à Nero,,,,
Acheter : Écailles du factionnaire,Parler à Nero,Nero de la caravane féline,"Joignez vos pattes à celles de la caravane féline ! Nous cherchons toujours des marchandises ! Apportez-nous de bons objets pour un bon prrix !
<p>Apportez-nous 20 écailles de factionnaire reptilien !",,
Acheter : Écailles du factionnaire,Récupérer des écailles de reptilien,,,,
Acheter : Écailles du factionnaire,Parler à Nero,,,,
Acheter : Écailles du factionnaire,Parler à Nero,Nero de la caravane féline,Vous les avez apportées ? Elles sont parrfaites ! Parrfait !,,
Acheter : Pointe de lance,Parler à Nero,,,,
Acheter : Pointe de lance,Parler à Nero,Nero de la caravane féline,"Joignez vos pattes à celles de la caravane féline ! Nous cherchons toujours des marchandises ! Apportez-nous de bons objets pour un bon prrix !
<p>Apportez-nous 20 fers de lance de pillard reptilien !",,
Acheter : Pointe de lance,Récupérer des fers de lance de pillard,,,,
Acheter : Pointe de lance,Parler à Nero,,,,
Acheter : Pointe de lance,Parler à Nero,Nero de la caravane féline,Vous les avez apportées ? Elles sont parrfaites ! Parrfait !,,
Orcs suspects,Parler à Psy,,,,
Orcs suspects,Parler à Psy,"Psy, grande prêtresse de Gran Kain","Salutations. Je suis Psy, servante de Gran Kain, porteur de la destruction.
<p>Il y a quelques jours, les orcs ont attaqué nos disciples et les ont enlevés. Les orcs ont aussi volé une sculpture du Gran Kain.
<p>Les orcs ne volent jamais de sculpture, c'est très étrange. Nous devons trouver la sculpture.
<p>Si vous pouvez nous aider, tuez les troupiers orcs en premier. Nous chercherons des traces du mana de la sculpture.",,
Orcs suspects,Vaincre les troupiers orc turek,,,,
Orcs suspects,Vaincre les troupiers orc turek,"Psy, grande prêtresse de Gran Kain",Nous l'avons trouvé ! La sculpture est dans le baraquement du chef Kekoon. Nous devons nous hâter !,,
Orcs suspects,Aller aux baraquements de Kekoon,,,,
Orcs suspects,Vaincre les sbires de Kegoon,,,,
Orcs suspects,Vaincre les sbires de Kegoon,,,,
Orcs suspects,Vaincre les sbires de Kegoon,,,,
Orcs suspects,Vaincre Kekoon,,,,
Orcs suspects,Vaincre Mammon,,,,
Orcs suspects,Parler à Psy,,,,
Orcs suspects,Parler à Psy,"Psy, grande prêtresse de Gran Kain",Merci. Je peux sentir le pouvoir de la destruction en vous. Veuillez visiter le temple quand vous le pourrez.,,
Trésor elfique,Parler à Dorothy,,,,
Trésor elfique,Parler à Dorothy,"Dorothy, exploratrice d'Aden","Je ne m'attendais pas à voir quelqu'un d'autre dans un endroit pareil !<p>Pourriez-vous m'accorder une faveur ? Vous voyez, les elfes et les orcs vivaient ici, dans les Ruines de Windawood, jusqu'à ce que les elfes fuient à cause de la guerre.<p>Vraiment une vieille histoire. Bref, les elfes ont laissé d'incroyables trésors derrière eux !<p>De ce que je sais, les artéfacts sont éparpillés par ici. Qu'en dites-vous, vous voulez m'aider à les trouver ?",,
Trésor elfique,Vaincre des chiens affamés,,,,
Trésor elfique,Examiner la boîte suspecte,,,,
Trésor elfique,Vaincre les chiens de guerre en approche,,,,
Trésor elfique,Vaincre Fraille le formateur,,,,
Trésor elfique,Parler à Dorothy,,,,
Trésor elfique,Parler à Dorothy,"Dorothy, exploratrice d'Aden","Ouah, ça doit avoir beaucoup de valeur ! Ça en valait vraiment la peine ! Voici votre salaire et notre marché est conclu !",,
La racine du problème,Parler à Sara Ra,,,,
La racine du problème,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden",Salutations. Je suis Sara Ra. Je suis ici à cause des disparus de Windawood.<p>Pouvez-vous m'aider ? J'ai entendu dire que des nemrods maudits semaient le trouble au sud d'ici.<p>Nous devrions capturer des nemrods maudits et découvrir ce qu'ils préparent !,,
La racine du problème,Vaincre des nemrods maudits,,,,
La racine du problème,Sauver les villageois emprisonnés,,,,
La racine du problème,Escorter les villageois,,,,
La racine du problème,Vaincre Bezz le nécromancien,,,,
La racine du problème,Parler à Sara Ra,,,,
La racine du problème,Parler à Sara Ra,"Sara Ra, exploratrice d'Aden","Une percée dans l'affaire ! Parfait ! Si vous apportez ce gars au gouvernement, vous aurez une belle récompense !",,
La revanche est un plat servi par un chat,Parler à Varot de la caravane féline,,,,
La revanche est un plat servi par un chat,Parler à Varot de la caravane féline,Varot de la caravane féline,"C'est une chatastrophe !<p>Ma caravane a été attaquée par ses terribles Ol Mahums !<p>Je suis furieux ! Aidez-moi à obtenir ma revanche, miaou !",,
La revanche est un plat servi par un chat,Vaincre des gardes Ol Mahum,,,,
La revanche est un plat servi par un chat,Récupérer la cargaison pillée,,,,
La revanche est un plat servi par un chat,Vaincre les Ol Mahums en approche,,,,
La revanche est un plat servi par un chat,Vaincre Lokita le capitaine détrousseur,,,,
La revanche est un plat servi par un chat,Parler à Varot de la caravane féline,,,,
