Key,Command,Value
122000000766,,"Apa? Apa dia menjadi
 sejenis dewa?
 Kau hanyalah 
 antek Demon!"
122000000767,,Tutup mulutmu!!!
122000000768,,"Jaga tanganmu, 
 bedebah rendahan!"
122000000769,,"Ssht! Di sini! 
 Di sebelah tangga."
122000000770,,"Segel ini akan 
 segera terlepas."
122000000771,,"Bawakan aku 
 kepala mereka!"
122000000772,,"Itu berbahaya! 
 Bahkan untuk wizard 
 kuat sepertimu, Hardin!"
122000000773,,"Dialah yang
 menyerang dan
 menyegel
 para pahlawan
 di masa lalu!"
122000000774,,"Di sana! Ruined Keep!
 Di sana! Ada pembatas!"
122000000775,,Bersiaplah! Satu!
122000000776,,Dua!
122000000777,,Tiga!
122000000778,,"Berlari dengan
 kecepatan penuh!
 Kembalilah
 ke benteng!"
122000000779,,"Perapiannya rusak.
 Apa kau pikir
 apinya akan
 bertahan cukup lama?"
122000000780,,"Sebentar saja
 pasti bisa!
 Cepat lari!"
122000000781,,"Energi kematian
 sudah cukup 
 membuat bulu 
 kudukku berdiri!"
122000000782,,"Harta atau bukan,
 yang lebih penting
 adalah kita 
 harus bertahan!"
122000000783,,"Uh... Undead datang!
 Hen-hentikan mereka!"
122000000784,,"Meong! Tolong aku! 
 Waahhh!!"
122000000785,,"Mereka datang lagi!
 Wahh!"
122000000786,,"Pasukan kematian 
 sudah tiba!!!"
122000000787,,"Guillotine tidak bisa
 muncul, tapi
 tentaranya pasti
 muncul! Kita harus
 menjaga perapian!"
122000000788,,"A-aku a-akan
 menolong juga!"
122000000789,,"Usahamu tidak
 berguna! Prajurit!
 Bawakan aku
 kepala mereka!"
122000000790,,"Kami akan pakai 
 mereka untuk 
 dekorasi spanduk!
 Seluruh dunia akan
 tahu kebangkitanku!"
122000000791,,Hati-hati!!!
122000000792,,"Hardin..! Ki-kita
 tidak bisa bertahan
 lebih lama lagi...!"
122000000793,,"Jika kita tumbang,
 Giran pun akan
 kalah! Bertahanlah!
 Bertahan!"
122000000794,,"Lihat Flat Mushroom
 di sini?"
122000000795,,"Itu rahasiaku! 
 Orang biasa 
 tidak tahu."
122000000796,,"Kita harus memilih
 dan mengambil 
 mereka semua!"
122000000797,,"Rahasiakan ini
 dari orang lain!"
122000000798,,"Ini benar-benar
 berkualitas tinggi!"
122000000799,,"Baiklah, Todd,
 sampai jumpa!"
122000000800,,"Senang berbicara
 denganmu! 
 Mari bertemu lagi 
 lain kali!"
122000000801,,"Aku yang membayar
 terakhir kali!
 Tinggalkan aku!
 Bawa kembali Vehin!"
122000000802,,"Apa yang terjadi?!
 Sial!
 Biarkan Alice pergi!"
122000000803,,"Ambil uang ini!
 Pergilah!"
122000000804,,"Huh? Tidaak! 
 Apa yang kau 
 lakukan?! 
 Kenapa kau tidak 
 mengurus ini?!"
122000000805,,Ckck. Menyusahkan.
122000000806,,"Vehin dipanggil
 dan dibawa pergi."
122000000807,,"Huh! Kenapa
 semuanya terjadi 
 seperti ini?!"
122000000808,,"Jika kau juga
 mengarah ke kota,"
122000000809,,"aku bisa
 memimpin jalan!"
122000000810,,"Tidak usah
 terlalu khawatir,
 Alice! Uang adalah
 keahlianku!"
122000000811,,"Aku akan kembali
 setelah menjual
 barang-barangku.
 Sebentar saja!"
122000000812,,"Di masa lalu,
 aku menyelamatkan
 Vehin dan Pan
 dari kematian."
122000000813,,"Sejak itu,
 Pan menjadi sering
 menemui kami."
122000000814,,"Ketika kami bertiga
 berkumpul, waktu
 bergulir cepat
 sekali... Hehe..."
122000000815,,"Vehin akan senang
 melihat Pan datang.."
122000000816,,"Aku minta tolong ke
 Elder untuk membantu
 mencari Vehin. Aku
 harus bertemu Elder."
122000000817,,"Kau berani
 menyerang penjaga?
 Tangkap mereka
 semua!"
122000000818,,"Tolong! Kami harus
 pergi ke Gorgon
 Flower Garden."
122000000819,,"Tanah ini menjadi
 tandus karena
 ulah Medusa."
122000000820,,"Kita perlu cara
 untuk menghentikan
 kutukan batu ini."
122000000821,,"Eksperimen sukses.
 Sekarang kita hanya
 butuh material."
122000000822,,"Jika sukses,
 kita tidak hanya
 bisa mengambil
 tindakan pencegahan"
122000000823,,"tetapi juga
 membalikkan 
 kutukan batu."
122000000824,,"Tentu saja kita juga
 memerlukan 
 rumput Sandflower."
122000000825,,Di sana! Vehin!!!
122000000826,,"Vehin! Minum ini!
 Ini adalah ramuan
 menghentikan
 kutukan batu."
122000000827,,"Benarkah? Kita aman!
 Terima kasih, Alice!!"
122000000828,,"Jadi, buat jus
 dengan itu dan
 campurkan
 dengan ramuan?"
122000000829,,"Apa? Apa yang
 terjadi padaku?
 Apakah kutukannya
 sudah berakhir?"
122000000831,,"Saudari-saudariku!
 Stenoa akan
 segera datang!"
122000000832,,"Kita tidak bisa
 membiarkan perusak
 kebun bunga kabur!"
122000000833,,"Hm... Akan lebih
 cocok untuk berkata
 bahwa 'kucing'lah
 yang mengirimku."
122000000834,,"Aku rasa 
 ada sesuatu yang
 lebih penting
 dibanding uang 
 untuk Pan."
122000000835,,"Sama dengan
 orang biasa 
 seperti kita."
122000000836,,"Kupikir-pikir,
 tempat ini adalah.."
122000000837,,..kampung halamanku.
122000000838,,"Tempat yang aku
 tinggalkan setelah
 menjadi Dark Elf..."
122000000839,,"Siapa yang
 mempunyai energi
 seperti ini selain
 Beleth..."
122000000840,,"Penyusup! 
 Harga dari
 kesombongan
 adalah kematian!"
122000000841,,"Itu Seal Sentry!
 Hati-hati!"
122000000842,,"Aku dengar
 Blood Queen
 terhubung dengan 
 kelahiran Dark Elf."
122000000843,,"Aku tidak tahu
 banyak tentang
 Dasparion..."
122000000844,,Hanya tahu namanya.
122000000845,,"Jubah barusan mungkin
 milik Dasparion."
122000000846,,"Hahaha... Aku
 mencium baunya
 darimu..."
122000000847,,"Apa Dasparion
 menyegelmu?"
122000000848,,"Kau dan Manusia
 yang paling
 aku benci
 sangat berkaitan."
122000000849,,"Apa Dasparion
 mengirimmu 
 untuk membunuhku?"
122000000850,,"Aku rasa dia
 tidak puas
 hanya dengan
 mengkhianatiku!"
122000000851,,"Aku tidak tahu apa
 yang kau bicarakan.
 Aku tidak kenal
 Dasparion."
122000000852,,"Hahaha. 
 Kau tidak tahu 
 apa pun rupanya.
 Lucu juga!"
122000000853,,"Hmm...Sampai kapan
 rahasia itu akan
 tersimpan?
 Dasparion! Haha!"
122000000854,,"Hahaha! Akhirnya
 ada mangsa! Aku
 akan menelanmu utuh!
 Haha!"
122000000855,,"Hmm?! Tapi...
 Perasaan ini...?
 Mungkinkah?"
122000000856,,"Itu dia! Itu DIA!
 Ahaaa!"
122000000857,,"Baiklah Theodore,
 apa dia berkata 
 sesuatu?"
122000000858,,"Dia... berkata
 tentang wizard
 yang mengunci dia."
122000000859,,Situasi terburuk?
122000000860,,"Hehe... Bukankah
 itu sesuatu yang
 Lizardman harusnya 
 khawatirkan?"
122000000861,,"Tapi... ke mana 
 si pelit Theodore 
 pergi?"
122000000862,,"Anak itu! Waktu itu 
 dia melakukan 
 teleportasi tanpaku 
 di Cruma Tower."
122000000863,,"Aku padahal bisa
 menangkap
 Elizabeth..."
122000000864,,"Ssst! Orang sok.
 Kau ingin mati?!"
122000000865,,"Beraninya kau
 menghancurkan totem?
 Akan kutangkap kau 
 dan kuhancurkan!"
122000000866,,"Aku tidak 
 menghancurkan totem!
 Astaga!"
122000000867,,"Penyusup? Aku akan 
 memperlihatkanmu
 hasil latihanku!
 Shhhk!"
122000000868,,"Tidak! Lizardman
 sudah mencium 
 sesuatu!"
122000000869,,"Simpan energimu!
 Kau masih harus 
 menghadap ketua!"
122000000870,,Aymel? Di mana dia?
122000000871,,"Aku tidak tahu!
 Kau pikir aku hanya
 berbaring saja?"
122000000872,,"Lihat ke sana!
 Apakah orang-orang
 itu ditangkap
 hidup-hidup?"
122000000873,,"Hei! Kalian makhluk
 jelek dan bau!
 Apa kalian
 pernah mencuci 
 sisik kalian?"
122000000874,,"Shhhk! 
 Tangkap perempuan
 itu! Aku tidak akan
 membiarkanmu pergi!"
122000000875,,"Hahaha. Kau pikir
 kau bisa 
 menangkapku?"
122000000876,,"Kejar dia! Shhh! 
 Tangkap dia! Shh!"
122000000877,,"Ah.. Perempuan itu..
 Dia pasti adalah
 provokator terbaik
 di Silverlight
 Mercenary..."
122000000879,,"Sana! Di sana!
 Coba lakukan
 sesuatu!"
122000000880,,"Eh?! 
 Di mana panahku?!"
122000000881,,"Arzen, material apa
 yang mungkin kau
 butuhkan untuk
 memulihkan kembali
 semua kekacauan ini?"
122000000882,,"Kami para arkelolog
 belajar tentang 
 sejarah Lesser 
 Giant di Cruma."
122000000883,,"Penelitian menemukan
 kalau Lesser Giant
 pergi bersembunyi
 di pantai sini."
122000000884,,"Tetapi karena
 penelitian belum
 siap, kami dikirim
 ke kelompok pertama."
122000000885,,"Kami ingin menyudahi
 penelitian tentang
 membangkitkan Lesser
 Giant lalu terhubung 
 lagi dengan mereka.."
122000000886,,"Hei! Coba bawa
 aku juga! Atau
 kau akan membunuhku
 sama seperti Anna?"
122000000887,,"Aaah... Tenanglah,
 Arzen! Apa kau
 juga berencana
 membunuh kami?"
122000000888,,"Hen-hentikan!
 Kami membawa 
 mereka ke bos."
122000000889,,"Kyaaa! Aku akan
 melihatmu lagi...
 Jika kau bisa
 bertahan hidup!"
122000000890,,"Kau mau ke mana?!
 Kau kira aku
 akan membiarkan
 Manusia kabur?"
122000000891,,"Para penjahat!
 Kita harus menjaga
 Teleportation Stone!"
122000000892,,"Aku dan Isaac
 akan menjaga
 Telepartion Stone!"
122000000893,,"Api akan
 segera padam.
 Ayo cepat keluar!"
122000000894,,"Jika saja aku
 mempunyai
 Teleportation
 Stone..."
122000000895,,"Grrr! Grrr!
 Bertahanlah di sana!"
122000000896,,Oh.. Tidak! Lari!
122000000897,,"Kau pikir akan
 selamat? Rasakan 
 kemarahanku!"
122000000898,,"Tidak apa-apa!
 Paman bisa
 mengambil sisanya!"
122000000899,,"Hahaha! Theodore, 
 aku akan 
 membiarkanmu."
122000000900,,"Aku khawatir
 Elizabeth akan
 menggunakan Gnosis
 sebagai bagian
 dari rencana."
122000000901,,"Gnosis adalah
 murid Lesser Giant
 di Cruma Tower,"
122000000902,,"jadi dia punya ilmu
 yang luas. Tapi,
 jika ilmu itu jatuh
 ke lawan, bisa
 jadi masalah!"
122000000903,,"Jika ada
 Lesser Giant yang
 bangun di sini,
 kita bisa saja
 telat!"
122000000904,,"Cepat! Kita harus
 menghentikannya!"
122000000905,,"Giant tidak berguna!
 Bersiaplah 
 untuk mati!"
122000000906,,"Kita harus
 menghentikannya!
 Dia berencana
 membunuh Gnosis!"
122000000907,,"Sial! Bunuh dia!
 Kita harus
 menyelamatkan
 Lesser Giant!"
122000000908,,"Kau pikir aku akan
 membiarkanmu
 istirahat
 dengan tenang?"
122000000909,,"Hati-hati!
 Undead datang!"
122000000910,,"Kita harus 
 menghentikan 
 mereka kabur 
 dari pelabuhan!"
122000000911,,"Minggir jika kau
 sayang dengan 
 hidupmu!"
122000000912,,"Kita harus segera
 keluar dari sini!
 Semuanya perhatikan
 dan ikuti aku!"
122000000913,,"Baru saja 
 Dark Brotherhood
 menyerang kami."
122000000914,,"Setelah itu, 
 kami menggandakan
 pengamanan."
122000000915,,"Tetapi kali ini
 berbeda. Satu dari
 penyerang berunding
 dengan Demon."
122000000916,,"Kekuatan Demon...
 Membuat kami takut!"
122000000917,,"Kita harus segera
 pergi. Semuanya
 mungkin saja
 sudah dikalahkan."
122000000918,,"Sepertinya ingin
 menyingkirkan siapa
 saja yang mendekat!
 Jangan lengah!"
122000000919,,Raaaawr!!!
122000000920,,"Oh tidak. Mereka
 terus berdatangan!"
122000000921,,"Lindungi Feldheim 
 dan stone tablet!"
122000000922,,"Je-jebakan! 
 Banyak Prima 
 bertumpahan keluar!"
122000000923,,"Ja-jangan sentuh..
 Ini milikku..."
122000000924,,"A-ada apa dengan
 orang-orang itu?!
 Kenapa mereka?"
122000000925,,"Apa kau tahu 
 sesuatu tentang 
 Zaken?"
122000000926,,"Zaken adalah raja
 bajak laut yang
 terkenal di Aden."
122000000927,,"Tapi suatu hari, 
 dia menghilang 
 secara misterius."
122000000928,,"Tidak lama, bajak 
 laut Undead mulai 
 menampakkan diri 
 di Giran Harbor."
122000000929,,"Mereka menamai diri
 mereka Zaken
 Pirates. Sekarang 
 mengerti, kan?"
122000000931,,"B-Barrett!
 Apa yang
 kau perbuat?!"
122000000932,,"Tidak, apa kita
 terlambat?
 Hati-hati!
 Mereka berbahaya!"
122000000933,,"Ma-mati kau!
 Tidak ada yang bisa
 memilikinya!
 Ini milikku!"
122000000934,,"Hehehe! Lebih banyak
 jiwa-jiwa bodoh 
 yang terjebak
 dalam perangkapku!"
122000000935,,"Oh tidak! Mereka
 mengincar jiwa kita!"
122000000936,,"Apa? Apa yang kau
 maksud dengan
 masih ada? 
 KALIAN!!!"
122000000937,,"Ka-kalian para
 monster! Apa yang
 kalian lakukan
 pada antekku?!"
122000000938,,"Antekmu?
 Terima kasih sudah
 memberikan korban
 yang berguna.
 Hehehe..."
122000000939,,"Mereka akan menjadi
 makanan yang cocok
 untuk kapten kami.
 Ucapkanlah
 selamat tinggal..."
122000000940,,"Ti-tidak! 
 Tunggu!"
122000000941,,"Frederick, tunggu!"
122000000942,,"Kapal karam ini...
 Bukankah ini kapal
 si pembajak Zaken?
 Hmm... Aneh."
122000000943,,"Kenapa kapal Zaken
 tenggelam?"
122000000944,,"Hmm... Sepertinya
 kau benar tentang
 isi buku harian itu."
122000000945,,Whoa! Sergap!
122000000946,,"Aku akan senang
 mengambil 
 jiwa kalian!"
122000000947,,"Kalian?! Ini
 perbuatan kalian?!"
122000000948,,"Ini untuk para
 prajurit! Tidak akan
 ada yang kubiarkan
 hidup-hidup!"
122000000949,,Arghhh!!!
122000000950,,Di sini! Sini!
122000000951,,Berikan kristal itu!
122000000952,,Kami datang! Serang!
122000000953,,"Apa kau orang
 yang mengganggu
 kelompok pertama?"
122000000954,,"Ja-jangan!
 Tinggalkan kami,
 para Demon!"
122000000955,,"Sadarlah, Ashear!
 Ini aku Frederick!"
122000000956,,"Salah! Kita tidak
 punya pilihan lain
 selain mengalahkan
 dia!"
122000000957,,"Pergilah Caliban!
 Injak jiwa-jiwa 
 segar itu!"
122000000958,,"Jangan biarkan
 Caliban bersenang-
 senang sendiri."
122000000959,,"Hadapi aku,
 para zombi! Kalian
 tidak akan pernah
 mendapat tubuh
 ataupun jiwaku!"
122000000960,,"Captain Frederick!
 Jangan memaksakan
 dirimu! Bisa saja
 lukamu terbuka 
 kembali!"
122000000961,,"Diam di sana,
 penyihir!"
122000000962,,"Frederick! Tunggu! 
 Itu adalah jebakan!"
122000000963,,"Para bajak laut 
 datang!
 Hati-hati!"
122000000964,,"Ini adalah balasan
 karena membunuh
 antekku!! Mati kau!"
122000000965,,"Ini kami!
 Sadarlah, Frederick!"
122000000966,,"Salah! Kita harus
 mengalahkan dia!"
122000000967,,"Ah... Iya...
 Benar itu kalian.
 Yang membunuh
 kolektor"
122000000968,,"dan mengacaukan
 awak kapalku... 
 Betapa menggodanya
 jiwa kalian."
122000000969,,"Jiwa berani seperti
 kalian pantas
 menerima
 perlakuan spesial."
122000000970,,"Akan kupastikan
 kalian masih hidup
 untuk merasakannya,
 ketika aku mengambil
 jiwa kalian."
122000000971,,"Kau sibuk sekali
 sejak menemukan
 relik itu."
122000000972,,"Kau akan mati
 dalam penderitaan
 sebelum mengunci
 kekuatanku!"
122000000973,,"Kita harus
 melemahkan dia
 sebelum menyegel
 hantunya!"
122000000974,,"Biarkan kami yang
 bertarung dan
 fokuslah mengunci
 dia, Theodore!"
122000000975,,"Di sana! Di atas
 jembatan!
 Para bajak laut
 telah datang!"
122000000976,,"Sialan!
 Siapkan diri kalian!"
122000000977,,"Aneh. Sudah waktunya
 Oren's Peace 
 Envoy tiba."
122000000978,,"Apakah ini daerah
 Orc? Aku harus
 bertemu Peace Envoy 
 secepatnya."
122000000979,,"Ini adalah bukti
 pertarungan antara
 Manusia dan Orc.
 Mungkinkah..."
122000000980,,"Kita akan masuk ke 
 dalam, sambil
 mengawasi Orc 
 Sentry. Ikuti aku."
122000000981,,"Lihat baik-baik. 
 Mungkin saja ada
 petunjuk."
122000000982,,"Ada penjara di sana.
 Mungkin saja
 orang yang selamat!!
 Cepat! Pastikan!"
122000000983,,"Aaargh! Orc!
 Orc telah kembali!"
122000000984,,"Makin lama makin
 rumit. Kita harus
 mengalahkan Orc
 dan melindungi
 Peace Envoy."
122000000985,,"Dark Elf Wizard
 sepertinya pergi
 ke suatu tempat."
122000000986,,"Aku bukan diplomat
 atau prajurit.
 Jangan berharap
 banyak dariku."
122000000987,,"Orc-orc itu!
 Mereka mendapat
 hal yang pantas!
 Rasakan itu!"
122000000988,,"Aku tidak tahu
 kalau dari jauh."
122000000989,,"Tetapi dari dekat,
 kau sangat imut.
 Hehe."
122000000990,,Bulumu halus sekali!
122000000991,,"Jangan sentuh!
 Setiap sentuhan
 bernilai 10 juta
 Adena! Meong!"
122000000992,,"Sukses! Para prima
 berkumpul di 
 dekat sini!"
122000000993,,"Jumlah mereka
 sangat banyak!
 Mungkin pemimpin
 mereka akan muncul!"
122000000994,,"Karena berbahaya,
 bagaimana jika
 kalian tinggal
 di sini?"
122000000995,,"Meong! Apa kalian
 menyuruh kami
 tinggal di sini...
 Di tengah-tengah
 kota Orc?!"
122000000996,,"Kalian adalah
 harapan kami
 satu-satunya. Tolong
 jangan buang kami."
122000000997,,"Semua Orc Warchief
 sedang berkumpul."
122000000998,,"Grup Orc sebesar itu
 sungguh hebat."
122000000999,,"Ugh! 
 Ka-kakiku!"
122000001000,,"Hahaha! Apa ini?
 Kau bahkan tidak
 bisa berdiri tegap!"
122000001001,,"Oh, kita telat!
 Kita harus gabung
 dengan mereka!"
122000001002,,"Ada apa dengan
 laki-laki ini?
 Hancur dan
 lumatkan mereka!"
122000001003,,"Sinyal api menyala!
 Kalian berkorban
 besar sekali!"
122000001004,,"Tunggu, Cara!
 Sial, tidak ada
 waktu!"
122000001005,,"Aktifkan
 Teleportation Stone!
 Cara tidak akan
 bisa bertahan lama!"
122000001006,,"Cara, kenapa membawa
 orang asing ke sini?
 Apa kau tidak punya
 harga diri Elf?"
122000001007,,"Stop! Mereka adalah
 tamu-tamu kita,
 Celin."
122000001008,,"Cara pasti sudah
 menceritakan tentang
 Protection Tree."
122000001009,,"Di masa lampau,
 tanah ini adalah
 tempat hutan lebat."
122000001010,,"Lalu suatu hari,
 Dragon muncul dan
 membuat seluruh
 hutan kebakaran."
122000001011,,"Hanya Protection Tree
 dan sekitarnya
 yang bertahan."
122000001012,,"Kita sukses
 mengusir para Dragon."
122000001013,,"Ada yang senang
 karena menang,
 tetapi kota menjadi
 tidak bisa dihuni."
122000001014,,"Kampung halaman kita
 telah mati, dan
 Protection Tree,
 sang sumber kekuatan,"
122000001015,,semakin layu.
122000001016,,"Di saat seperti itu,
 pohonnya dikepung
 oleh para penjahat."
122000001017,,"Dan undead wizard
 bernama Blood King
 mencuri esensinya."
122000001018,,"Kami kirim pursuer
 kami tetapi tidak
 satu pun yang
 kembali hidup."
122000001019,,"Refund 10% dari
 propertimu yang
 hilang? Apa yang
 kau bicarakan?"
122000001020,,"Aku pergi meong.
 Sampai jumpa lagi."
122000001021,,"Aku menemukan stone
 tablet yang aneh
 ketika menggali."
122000001022,,"Sejak itu, 
 serangan para
 monster menjadi
 lebih sedikit."
122000001023,,"Sepertinya ada 
 yang spesial dengan
 stone tablet ini!"
122000001024,,"Oh! Aku menemukan
 sesuatu yang menarik
 baru-baru ini.
 Apa kau tahu
 Blood King?"
122000001025,,"Blood King...
 Musuh pohon...!"
122000001026,,"Aku dengar dia
 adalah Undead wizard
 yang luar biasa
 di masa lalu."
122000001027,,"Jangan tambahkan 
 terlalu banyak 
 garam di telur."
122000001028,,"Apa kau
 masih hidup?
 Dasar orang-orang
 keras kepala."
122000001029,,"Aku yakin kau akan
 mati di tangan Cager
 dan Veremus, bahkan
 setelah kau lolos."
122000001030,,"Aku tidak ingin kau
 pergi lebih jauh
 ke dalam lembah."
122000001031,,"Aku akan mengakhiri
 hidupmu di sini!"
122000001032,,"Aku bertanya-tanya
 siapa yang sedang
 menggali.. 
 rupanya ada 
 beberapa serangga."
122000001033,,"Kau tidak takut.
 Kau akan membayar
 karena berani
 ke sarangku."
122000001034,,"Blood King?
 kau tidak berhak
 untuk menanyaiku."
122000001035,,"Aku akan mengurus
 Cara dan membawanya
 ke Elder."
122000001036,,"Ah... Jadi masih ada
 keturunan Protection
 Tree di sana?"
122000001037,,"Menakjubkan..
 Tapi kau harus tahu
 kalau aku mengisap
 esensi kalian."
122000001038,,"Bertarung denganmu
 akan membosankan, 
 bukan?"
122000001039,,"Oh! Aku tahu!
 Aku buat kalian
 saling bertarung!"
122000001040,,"Bertarunglah! 
 Keturunan 
 Protection Tree!"
122000001041,,Euuk!!! Ahhh!
122000001042,,"Kepalaku!! 
 Kepalaku!!"
122000001043,,"Blood King mencoba
 mengontrolku!"
122000001044,,"Jika aku hilang
 kendali, jangan
 ragu-ragu!
 Bunuh aku!"
122000001045,,"Aku tidak ingin
 menjadi beban!"
122000001046,,"Tidak buruk! 
 Tetapi ini harus 
 berakhir segera!"
122000001047,,"Meong! Aku lega
 karena Elf hidup
 kembali! (mendengus)"
122000001048,,"Aku tidak menangis!
 Dari mana
 bawang-bawang ini
 muncul?"
122000001050,,Huh? A-apa ini!
122000001051,,"Pergi dari 
 hadapanku!"
122000001052,,H-hei... tunggu..
122000001053,,"Dasar jasad
 terkutuk! Pergi!!"
122000001054,,"Lihat!
 Teleportation Stone!"
122000001055,,Besar sekali!
122000001056,,"Oh tidak! 
 Mereka di sini!"
122000001057,,"Apakah kau Elos,
 adik Eleanor?"
122000001058,,"Ah, kau tuli?"
122000001059,,"Hei, katakan 
 sesuatu!"
122000001060,,"A-apa ini?!
 Ada apa denganmu?!"
122000001061,,Hentikan mereka!
122000001062,,Kap-kapten!
122000001063,,The-theodore...!
122000001064,,"Mundur. Kalian tidak
 punya kesempatan."
122000001065,,Thunder Storm!
122000001066,,Kita selamat!
122000001067,,Ckck! Menyusahkan.
122000001068,,"Elizabeth! Ini akan
 menjadi
 kehancuranmu!"
122000001069,,"Kenapa Aymel
 selalu terburu-buru?"
122000001070,,Imut sekali!
122000001071,,"Tidak usah
 buru-buru."
122000001072,,"Kau akan
 segera mati."
122000001073,,Haha. Terlalu cepat.
122000001074,,"Aku punya sesuatu
 istimewa untukmu."
122000001075,,"Kau akan segera 
 mengetahuinya."
122000001076,,"Tidak ada yang bisa
 menghentikanku!!!"
122000001077,,H-Hei!
122000001078,,"Ke-kepalaku sakit!
 Seperti akan pecah!"
122000001079,,"Hei! Apa kau
 baik-baik saja?"
122000001080,,Jangan sentuh aku!
122000001081,,"Dia akan
 segera terbangun..!"
122000001082,,Akan ada sinyal.
122000001083,,Semuanya bersiap!
122000001084,,A-apa itu?
122000001085,,Apa itu sinyal?!
122000001086,,Sinyal datang!
122000001087,,"Semuanya, serang!!!"
122000001088,,"Usir para Orc keluar
 dari Windawood!"
122000001194,,Soulshot Habis. Silakan beli lagi di Toko.
122000001195,,"Mencoba level up
 equipment di Forge."
122000001196,,"Kamu kelebihan Skill Point. 
 Gunakan untuk hal berguna!"
122000001197,,"HP Potion Habis.
 Silakan beli lagi di Toko."
122000001198,,"MP Potion Habis.
 Silakan beli lagi di Toko."
122000001199,,"Kau menjauh dari
 lokasi main quest!"
122000001200,,"Kenapa tidak 
 mencoba memakai
 Auto-Quest?"
122000001201,,"Kau punya cukup
 Rune Fragment 
 untuk Imprint!"
122000001204,,"Kanselir datang
 langsung! Kita akan 
 selamat sekarang!"
122000001205,,"Orang-orang bodoh 
 Ivory Tower!
 Kalian semua 
 akan mati!"
122000001206,,"Kekuatanku... 
 Sudah habis!"
122000001207,,Manaku... Lenyap!
122000001208,,Apakah tas ini...?
122000001209,,"Tertangkap! Wizard
 Ivory Tower! Aku
 akan merobekmu!"
122000001210,,"Oh tidak!
 Dari mana manusia
 Werewolf ini datang?"
122000001211,,Lakukan sesuatu!!!
122000001212,,"Di sana! Ada
 anak kecil dari
 Ivory Tower!"
122000001213,,"Lagi? Lagi? Dia
 mengejar kita!
 Kenapa begitu?"
122000001214,,"Kita tidak boleh
 membiarkan 
 dia hidup. 
 Bunuh wizard itu!"
122000001215,,"La-lari! Aku tidak
 bertarung sekarang!"
122000001216,,"Sudah capek rupanya 
 kau, nak."
122000001217,,"Aku tidak percaya!
 Ini mimpi buruk!"
122000001218,,"Semua wizard Ivory
 Tower akan mati!"
122000001219,,Argh!!!
122000001220,,"Akhirnya ketemu,
 bocah Ivory Tower.
 Hehehe."
122000001221,,Mati!
122000001222,,"Apa yang kau
 lakukan ke
 teman-temanku?!"
122000001223,,"Rasa penasaran akan
 membunuhmu. Hehehe."
122000001224,,"Aku yakin mereka
 pergi ke tempat
 yang bagus.
 Mungkin? Hehehe."
122000001225,,"Kau akan segera
 bergabung dengan
 mereka."
122000001226,,"Berhenti di sana!
 Bocah picik dari
 Ivory Tower!"
122000001227,,"Ingin mengganggu
 kami? Hehe. Baiklah.
 Aku akan memberimu
 hadiah."
122000001228,,"Lihat! Hasil dari 
 kekuatan luar biasa 
 itu!"
122000001229,,"Itu akan menelanmu!
 Tidak satu tulang
 pun yang akan
 tersisa!"
122000001230,,"Aku akan pergi,
 jadi kalian bisa
 bersenang-senang
 dengan semut
 peliharaanku. Haha!"
122000001231,,"Kau akan mati. 
 Sama seperti 
 teman-temanmu."
122000001232,,"Kriiik! Kyaak!
 (sepertinya sangat
 marah)"
122000001233,,"Hmm! Marah sungguhan
 rupanya."
122000001234,,"Kau bisa
 mengurusnya sendiri,
 kan?"
122000001235,,"Kau! Sangat
 mengecewakan!
 Aku tidak percaya
 kau berkomplot
 dengan Staris!"
122000001236,,"Jangan asal menuduh,
 penyihir gila!"
122000001237,,"Dia adalah anggota
 Silverlight 
 Mercenary!"
122000001238,,"Bayar harga untuk
 dosa-dosamu!"
122000001239,,"Baik! Aku akan
 melakukannya setelah
 membunuhmu!"
122000001240,,"Tapi apa kau siap
 untuk membayar
 dosa-dosamu?"
122000001241,,"Menyingkirlah,
 orang asing! Jangan
 ikut campur!"
122000001242,,"Whoa! Tolong jangan
 lakukan ini!"
122000001243,,"Ganggu dan aku akan
 membunuh semuanya! 
 Lagian, aku akan
 membunuhmu juga!"
122000001244,,"Ah, yang benar saja!
 Kenapa semuanya
 ingin membunuhku?"
122000001245,,"Rupanya kau
 adalah orang yang
 pengecut-pengecut
 rambut merah itu
 kirim!"
122000001246,,"Keluar semuanya!
 Ambil semua barang
 orang-orang ini!"
122000001247,,"Kau punya kemampuan
 yang lumayan rupanya!"
122000001248,,"Hei! Cepat!
 Kumpulkan semua
 orang!"
122000001249,,"Lari! Berontak!
 Hahahaha!"
122000001250,,"Meong! Jahat sekali.
 Meong!"
122000001251,,"Kenapa mereka bisa
 menemukan kita?
 Padahal tidak ada
 yang membuntuti?"
122000001252,,"Dark Brotherhood!
 Cara kalian
 sangat jelas!"
122000001253,,"Dasar pengganggu!
 Kau akan
 dipersembahkan
 ke Scorpion, 
 teror dari gurun."
122000001254,,"Benarkah? Hei kau
 orang sok! Berikan
 aku kepala kapten
 dan fotonya!"
122000001255,,"Ssst! Para tahanan
 sedang kabur!
 Tangkap mereka!
 Jangan biarkan
 mereka kabur!"
122000001256,,"Huaaa! Mercenary
 sialan! Mari lihat
 bagaimana kau
 mengendalikannya!"
122000001257,,"Haha. Kau ke sini
 sendiri rupanya."
122000001258,,"Kau lebih bodoh
 dari pada pasukanku!"
