Key,Command,Value
9940100610208,,這…這是怎麼回事…潘利爾居然變成那種怪物..到底這裡發生了什麼事呢？.....
9940100610302,,快來吧！我正好需要人，太好了！你能幫我嗎？<p>我想知道棲息於沙漠的那些生物是怎麼在沙漠生存的。<p>知道的話，就能學習一些對付他們的方法吧！所以啊，你能取得一些牠們的心臟給我嗎？
9940100610310,,什麼！變得一團糟啊！總之，多虧你，好像撿回一條命啊。研究隨時都能重新開始，不要太過擔心！這是我的一點感謝！下次再見吧！
9940100610402,,居然是傭兵，太好了！<p>幾天前奉領主之命出去偵查的巡守還沒回來啊。若你能去幫忙找就好了啊？<p>真是的。尋找的期間若能消滅一些哨兵，我會給你更多獎勵的
9940100610408,,呼.....無法回來都是有理由的啊…得向古魯丁報告這件事。這是委託金！真的很謝謝你！
9940100610502,,我以古魯丁領主之名宣布。將給討伐搗亂荒原的怪物螞蟻將軍的人獎金及領主的特別獎勵！
9940100610508,,幹得好！居然親眼看到消滅螞蟻將軍！這是獎金！真是辛苦了！
9940100610602,,你好。我是侍奉馬夫勒神的司祭賽茵。我為了成為正式司祭，來到這裡考試。<p>其他考試都通過了，卻沒能掌握最後的考試馬夫勒的祈禱文！可以的話，你能幫我嗎？
9940100610608,,哈。哈..這是考試…還是什麼…考兩次的話會死掉吧！不過多虧你，才能得到祈禱文，現在能去教團成為正式司祭了！<p>太好了！這是工資！還有你幫我的事！是祕密！
9940100610702,,快來吧！我正好需要人，太好了！你能幫我嗎？<p>我在考古團也算是有點特別的人。就是不僅對遺物感興趣，對生物也感興趣。<p>你應該也知道這裡是劇毒邪惡蜥蜴的棲息地吧？所以啊，希望你能幫我取得一些劇毒邪惡蜥蜴的肉及蛋。<p>牠們是很危險的生物，你小心一點吧！
9940100610708,,哈哈！居然有這麼大的劇毒邪惡蜥蜴！真是厲害！太厲害了！！你幫我拿到很珍貴的實驗材料啊！謝謝！這是說好的獎勵！
9940100610802,,快來！你就是那有名的銀光傭兵團啊！太好了！我是要為了正義消滅豺狼的米采！跟我一起行動吧！<p>豺狼掠奪者會襲擊經過的商人！我的計畫是這樣。我們偽裝成商團，以貨物作為誘餌。<p>牠們一定會為了誘餌而行動的！然後我們就藉此消滅襲擊我們的掠奪者！怎麼樣？很棒吧？快點付諸行動吧！
9940100610809,,辛苦了！呵呵。居然連掠奪隊長都一併消滅了！運氣真不錯！！這是我小小的心意！能跟你這樣的夥伴一起行動真是榮幸！
9940100610902,,這種地方居然有人！很高興見到你！<p>看起來你也是來討伐這裡的豺狼，是嗎？跟我一起行動如何？<p>這裡有個叫特洛滿的壞蛋！他淨做些壞事啊！我是來抓他的！你也一起來幫忙吧！呼呼！
9940100610908,,終…終於把那傢伙擊垮了！呀吼！！！呵呵。雖然很辛苦，但真值得啊！得快點成長，洗刷那些傢伙所給的恥辱！！
9940100620102,,"你好。我是探險家希阿娜林高。這次得進行新的實驗，因為這個實驗相當危險，我正在找能保護我的人。可以的話，你願意幫我嗎？
<p>工作非常簡單！我在結合魔力時，保護我免於怪物的傷害就行！
<p>我會給你不差的報酬的。怎麼樣？你能夠幫我嗎？
<p>你能先幫我消滅周邊的沙漠的撒哈拉嗎？若實驗中牠們襲擊的話，會很困擾的"
9940100620106,,現在要開始實驗了！請繃緊神經！因為怪物會一直來！
9940100620111,,"呼...差點死掉了...雖然核心結合失敗了，但好在還有一點魔力累積在我的魔杖裡。果然處理魔力並不簡單啊...
<p>真的很謝謝你保護我。這是報酬"
9940100620202,,噓！安靜一點！我想來搶豺狼基地的風之項鍊！<p>可以的話，希望你能幫我！<p>只要成功奪取項鍊的話，我會給你報酬的！<p>任務很簡單！我潛入基地時，希望你能幫我吸引他們的注意！<p>那裡的搜索兵應該可以試試！那麼！走吧！
9940100620204,,"什麼！是陷阱！
他們擁上了！請幫幫我！"
9940100620206,,"請幫幫我。
請幫我消滅豺狼。"
9940100620208,,什麼！可惡！先逃出這裡吧！
9940100620211,,謝謝！雖然沒能獲得項鍊，但好像撈到幾個可用的裝備。這是工資！真的很謝謝你！
9940100620307,,消滅魔法陣時，我發現了消失的潘利爾的衣服。搞不好跟這個魔法陣也有關係。
9940100620409,,呼！謝謝！不過多虧你，才能保護許多研究裝備！真的很謝謝你～！！這是工資！下次再見吧！
9940100620607,,雖然沒能找到螞蟻將軍，但也消滅許多螞蟻了。雖然比說好的獎勵更少，但會給你討伐的獎勵！
9940100620702,,你好。我是侍奉馬夫勒神的司祭賽茵。我為了成為正式司祭，來到這裡考試。<p>上次考試時，我把重要的聖書放在祈禱文所在的地方了！那裡有很多怪物，你能跟我一起去嗎？
9940100620707,,哈。哈..忘記聖書兩次的話會死掉吧！真的！不過多虧你，才能找回聖書，現在能放心回去教團了！真的很謝謝你！
9940100620807,,呼！這樣很好啊！傳聞說有巨大的劇毒邪惡蜥蜴。遇到牠的話，我們的小命就不保了吧！
9940100620908,,呼呼！有許多笨蛋豺狼上當啦！辛苦了！下次有機會再一起行動吧！
9940100630102,,"快來吧！我是探險亞丁大陸的冒險家米采。我聽說這裡有邪惡的豺狼，所以就馬上跑來了！
<p>聽說這裡的豺狼掠奪者警衛兵殺死同族，互相掠奪僅存的糧食！怎能如此對待同族的人！！！
<p>真是太可惡了。豺狼居然那麼的殘忍！！我們一起消滅他們吧！"
9940100630105,,辛苦了！得讓他們不再背叛同族了！<p>你有看到嗎？剛才那些傢伙。似乎流下了懺悔的眼淚！
9940100630202,,"快來吧！我是聽說這裡有欺負弱者的壞蛋豺狼，才跑來幫助弱者的冒險家！
<p>看來你也是聽到消息才趕來的啊！
好，那我們就一起對豺狼掠奪者戰士進行正義的審判吧！
<p>我負責那邊。你負責豺狼掠奪者戰士！"
9940100630205,,"聽說豺狼掠奪者戰士不僅搶了商人的東西，還奪走他們的性命。
<p>真是群死不足惜的傢伙！
做了伸張正義的事心情真好！哈哈哈哈！！"
9940100630302,,"快來吧！我是探險亞丁大陸的冒險家米采。我聽說這裡有邪惡的豺狼，所以就馬上跑來了！
<p>聽說這裡的豺狼掠奪者搬運工在古魯丁領地買賣禁止交易的麻藥草！
<p>麻藥草是擁有劇毒的藥草啊！他們繼續橫行的話，古魯丁領地一定會一團亂！
<p>得壓制他們，搶奪麻藥草才行！沒時間了！趕快去吧！"
9940100630305,,"做了伸張正義的事心情真好！你也是那樣嗎？哈哈哈哈哈
<p>就把這個麻藥草交給統治者吧。哈哈，不要擔心，我不會賣掉之類的！哈哈哈哈"
9940100630402,,"天啊！你怎麼會來到這個戰場呢？太好了～剛好現在人手不足。
<p>你有看到周邊的灰石高崙嗎？灰石高崙之核擁有牽引石頭的性質囉。這真的很驚人！在魔法應用方面，擁有無窮的潛力啊！
<p>雖然我正在收集那些傢伙的核心，但核心常常毀損並不容易啊。得到灰石高崙之核的話，請拿給我吧。我會用好價格買的！拜託你了！"
9940100630405,,謝謝。這是報酬。多虧你，得到了不錯的研究資料。呼呼，雖然不是很容易，但對於這類魔法的運用真令人期待！
9940100630502,,"天啊！你怎麼會來到這個戰場呢？太好了～剛好現在人手不足。
<p>你有看到周邊的沙漠的撒哈拉嗎？那個撒哈拉之核擁有牽引泥土的性質。這真的很驚人！在魔法應用方面，擁有無窮的潛力啊！
<p>雖然我正在收集那些傢伙的核心，但核心常常碎裂並不容易啊。得到撒哈拉之核的話，請拿給我吧。我會用好價格買的。拜託你了！"
9940100630505,,謝謝。多虧你，得到了好材料啊！現在要怎麼使用這個真令人好奇！
9940100630602,,"你好。我是侍奉馬夫勒神的見習司祭賽茵。我們要成為正式司祭的方法就是執行教團指定的幾項任務。
<p>我第三個訓練及任務就是消滅此地的突變的甲蟲侍從。聽說甲蟲侍從的日常就是抓人類給巨蟻女王吃。就算是為了人們，也一定要消滅牠們。
<p>明明司祭們說是簡單的事，但牠們的外皮很硬，並不容易對付。可以的話，能幫我消滅牠們嗎？我也會一邊戰鬥一邊學習的。"
9940100630605,,"謝謝。感覺司祭們是想測試我如何接受他人的幫助。真的很謝謝你。
<p>這是一點工資。如你所知，司祭的薪水並不多。真的很謝謝你。"
9940100630702,,"你好。我是侍奉馬夫勒神的見習司祭賽茵。我們要成為正式司祭的方法就是執行教團指定的幾項任務。
<p>我第二個訓練及任務就是消滅此地的沙漠骷髏哨兵。沙漠骷髏哨兵攻擊經過沙漠的行人，吸取生命能量。教團不滿意這件事，便派我來了。
<p>雖然說是比較簡單的事，但我還不熟悉哨兵的舉動啊。若你能展現一些戰鬥的方法，我會好好學習的。拜託你了。"
9940100630705,,謝謝！多虧你，我好像知道與喪屍戰鬥的方法了。重點是攻擊骨頭關節啊！真的很謝謝你。
9940100630802,,我奉古魯丁領主之命，正在募集消滅甲蟲工人的成員。<p>消滅突變的甲蟲工人的人，領主會頒發特別的獎勵。
9940100630805,,聽說你近來非常的活躍！多虧你，沙漠的襲擊事件減少許多！
9940100630902,,我奉古魯丁領主之命，正在募集消滅甲蟲戰士的成員。<p>消滅突變的甲蟲戰士的人，領主會頒發特別的獎勵。
9940100630905,,聽說你在這次消滅甲蟲的任務中相當活躍！這次的事情我會好好向領主報告
9940100631002,,"快來吧！我認為這裡有古代遺跡。雖然是埋在沙子底下，但某處一定會有痕跡的。
調查這裡時，我發現了特別的地方
<p>叫作沙漠之窟嗎？發現了長得像洞穴的地方後，我覺得那裡一定有什麼厲害的東西！
<p>我想調查那個地方，但有個問題。就是看守前方的無數劇毒邪惡蜥蜴！那些傢伙阻擋了我的研究路線啊！
<p>我已經相當熟知你的實力了。我會給你許多報酬，你能幫我消滅劇毒邪惡蜥蜴嗎？拜託你了！"
9940100631005,,謝謝！多虧你，擋路的劇毒邪惡蜥蜴都消失了！現在能放心了！這是勞動費
9940100631102,,"很高興見到你。我是煉金術士阿樂凱。這次我想做戰鬥用藥水，但有想要實驗的材料，所以現在正在找。
<p>這裡的狼人恢復傷口的能力很厲害！在戰鬥中使用恢復傷口能力的話，會相當有用的！
<p>請為我取得狼人之血吧！越多越好！"
9940100631105,,這就是狼人之血？很黏啊～這是說好的報酬！！得快點實驗了！！
9940100650102,,"你好。我是侍奉馬夫勒神的見習司祭賽茵。我們要成為正式司祭的方法就是執行教團指定的幾項任務。
<p>我第一個訓練及任務就是消滅此地的魔力水蛭。魔力水蛭會吸收土地的精氣，使土地荒廢。我們教團為了阻止土地荒廢，便派我來了。
<p>還以為第一個任務完美結束了，但魔力水蛭連我的精氣都吸去了不少，使我沒有足夠的力氣去對抗他...消滅那些傢伙後，我能重新找回被搶走的精氣嗎？"
9940100650105,,謝謝！多虧你，魔力水蛭減少許多啊！馬夫勒會帶給你祝福的！
9940100650302,,聽到最近有撒哈拉四處攻擊商人們的傳聞，領主就指示了消滅撒哈拉並確保商人們的安全！<p>消滅撒哈拉的人，領主會頒發合理的獎勵。
9940100650305,,辛苦了！我會好好跟領主報告你的功勞。
9940100650502,,"快來吧！我個人的興趣就是調查怪物。但是這裡的甲蟲有點特別。
<p>是因為環境嗎...外皮相當地發達。總之，我想再調查一下，若你能幫我就好了..."
9940100650505,,好好研究這個外皮的話，搞不好能做出很驚人的東西！謝謝！
9940100650702,," 你看！我發現了很厲害的東西！你能看一下這個嗎？
<p>嗯？那是什麼眼神？你在懷疑我嗎？這不是單純的遺物！至少是幾百年的遺物！
<p>以考古學的角度來看，真是驚人的發現！我是從那裡的撒哈拉身上獲得這個遺物。感覺好像就在他們的體內。
<p>所以啊，你能幫我消滅那些傢伙嗎？我來找遺物。哈哈哈"
9940100650705,,可惡！只是偶然嗎！居然一個也沒有..完蛋了！就算那樣，也不能怪你！這是說好的工資！
9940100650802,,"很高興見到你。我是煉金術士阿樂凱。這次我想做戰鬥用藥水，但有想要實驗的材料，所以現在正在找。
<p>這裡的峽谷的監視者攻擊敵人精神的能力很厲害！利用那傢伙的能力，在戰鬥中會相當有幫助！
<p>請為我取得峽谷的監視者之血吧。得抽取血液的樣本，用於我的研究了"
9940100650805,,謝謝！會做出什麼樣的藥水真令人期待！這是說好的報酬！
9940100651002,,"很高興見到你。我是煉金術士阿樂凱。雖然在這裡取得實驗用材料，但去研究室時被豺狼搶走了我珍貴的實驗用材料..
<p>那真的是很珍貴的材料，傭兵你能幫我找嗎？大概是豺狼挑夫拿去了。應該都在我的實驗背包裡。幫我找回實驗背包就行了.."
9940100651005,,我的背包～！呼！！裡面的東西都在！謝謝。謝謝。這是工資。真的很謝謝你。
9940100710102,,"看看這裡...無辜的工人被擊倒了。死得真荒唐啊...想到要安慰悲傷的親人就好鬱悶啊...
<p>已經掌握犯人的行蹤了。這種腳印就只有那個人了。對方是名叫斯洛須的蜥蜴人。為了追蹤那傢伙，我派了侍從，往南方去就行了。"
9940100710104,,"嚇！嚇我一跳！你...你是誰？為什麼找我呢？啊？是執行官派你來的嗎？
<p>在這裡找到了比一般蜥蜴人更大的腳印。大概是我們在找的蜥蜴人頭目吧。你要親自來確認嗎？"
9940100710107,,腳印前進的方向充滿了蜥蜴人。想找更多線索的話，應該得解決那些傢伙吧？
9940100710114,,啊啊啊～！天啊！你自己消滅掉這些傢伙的嗎？我還想說你會需要幫助，所以才趕過來了！真厲害！我會去跟執行官報告的！
9940100720102,,"我們希望蜥蜴人與居民和睦相處。只要消滅幾個引起問題的蜥蜴人，應該會變安靜一點吧。
<p>你能幫我消滅名叫克洛須的蜥蜴人嗎？只要消滅他的部下，他就會出現了。"
9940100720108,,願伊娃女神的祝福與你相隨！克洛須至少與100件以上的強盜事件有關。你做了正確的事。
9940100720202,,"我正在找能讓大家在這裡幸福生活的方法。合理地處罰罪人也是個好方法。
<p>你能幫我消滅巴拉須及他的部下嗎？他們得償還自身罪惡的代價。"
9940100720206,,"謝謝你！多虧你，我得救了！但是我的東西都被搶走了，就跟死了沒兩樣。生意人沒東西可賣的話，要怎麼活下去呢？
<p>連我做生意的老本也全都被搶走了！拜託從里多蜥蜴人身上找回我的東西吧！"
9940100720209,,... ... ... （商人好像被巴拉須攻擊了）
9940100720212,,"辛苦了。
<p>嗯？商人們遭愛蜥蜴人攻擊了？在哪裡？我會過去察看，請不要擔心。"
9940100720302,,"名叫斯克利須的蜥蜴人正到處虐殺無辜的人。不能再讓這種瘋子到處跑了。
<p>你能幫我消滅斯克利須及他的部下嗎？他們擅長咒術，請小心。"
9940100720305,,"你消滅了咒術士啦。你沒事嗎？我幫你看一下傷口。
<p>嗯？有什麼正在靠近！"
9940100720310,,他們虐殺無辜的人的罪很大。雖然我遵循伊娃女神的教誨，但這次很難再發慈悲了...
9940100730102,,"貓咪商團要招募了。我們需要充滿熱情的冒險家。請為我們取得我們要求的東西吧。我會算你好價錢的，請跟我們交易吧！
<p>我會用好價錢買狄恩牧草地的特產品精靈紅毛熊的青筋！特別是前腳的青筋最棒了！現在拿來的話，會算更好的價錢給你！"
9940100730105,,謝謝！因為是高品質的東西，我會算你好價錢！再拜託你了！
9940100730202,,"貓咪商團很重視信用。沒信用的話，生意也不用做了。請相信我們，答應我們的請求吧！我一定會給你報酬的！
<p>我會用好價錢買狄恩牧草地的特產品血光胡蜂的毒針！現在拿來的話，會算更好的價錢給你！"
9940100730302,,"雖然這裡是「潘」大哥的區域，但我不是以私人身份來這裡。而是以商團代理人的身分來到此地！
<p>我會用好價錢買狄恩牧草地的特產品草原刀刃蜘蛛前腳！現在拿來的話，會算更好的價錢給你！"
9940100730402,,"你聽過貓咪商團嗎？就算沒聽過，也應該看過我們這種貓咪雜貨商。
<p>我會用好價錢買狄恩牧草地的特產品紅毛熊牙齒！現在拿來的話，會算更好的價錢給你！"
9940100730502,,"我奉狄恩領主之命宣布懸賞緝拿。不管是誰，只要完成這個任務的人，就會拿到合理的獎勵。
<p>消滅狄恩牧草地里多蜥蜴人的人，帶著擊敗他的證據回來吧！領主會頒發獎勵！"
9940100730602,,"我奉狄恩領主之命宣布懸賞緝拿。不管是誰，只要完成這個任務的人，就會拿到合理的獎勵。
<p>消滅狄恩牧草地里多蜥蜴人戰士的人，帶著擊敗他的證據回來吧！領主會頒發獎勵！"
9940100730702,,"我奉狄恩領主之命宣布懸賞緝拿。不管是誰，只要完成這個任務的人，就會拿到合理的獎勵。
<p>消滅狄恩牧草地里多蜥蜴人弓箭手的人，帶著擊敗他的證據回來吧！領主會頒發獎勵！"
9940100730802,,"我奉狄恩領主之命宣布懸賞緝拿。不管是誰，只要完成這個任務的人，就會拿到合理的獎勵。
<p>消滅狄恩牧草地里多蜥蜴人掠奪者的人，帶著擊敗他的證據回來吧！領主會頒發獎勵！"
9940100730902,,"神殿一直勸告這地區的蜥蜴人攻擊性的態度過分強烈。
<p>一直勸告卻沒有任何變化，上位司祭們好像就判斷需要對蜥蜴人殺雞儆猴。
<p>雖然得遵守命令...但我不喜歡這種方式的懲罰。你能代替我消滅蜥蜴人咒術士嗎？"
9940100730905,,謝謝你。這是一點報酬。還有我想強調我接受了伊娃神殿的好意。
9940100731002,,"上位司祭們為了讓蜥蜴人的態度改變，希望能行使武力。我為了解決這個問題來到這個地方。
<p>我這個人討厭武力...希望你能幫忙我的任務。你能幫我消滅里多蜥蜴人警衛兵嗎？"
9940100731005,,幸好你平安無事。你看起來非常好啊。
9940100731102,,"我被派遣到這裡調節蜥蜴人與居民之間的紛爭。問題是與蜥蜴人的協商並不順利。
<p>應該殺雞儆猴消滅里多蜥蜴人護衛兵...雖然是神殿的命令，但我真的很討厭這種事。你能代替我處理這件事嗎？"
9940100731105,,希望能成為蜥蜴人的好榜樣。不會再有人犧牲了。辛苦了。
9940100750102,,"請聽一下！請聽一下！
統治者想委託事情！各位冒險家、軍人、傭兵！請聽一下！
<p>若消滅狄恩牧草地讓人頭痛的布賴卡獸人巡守，就能拿到統治者說好的獎金！考驗你的運氣與勇氣吧！"
9940100750105,,辛苦了。我以統治者代理人的身分頒發獎金。
9940100750202,,"請聽一下！請聽一下！
統治者想委託事情！各位冒險家、軍人、傭兵！請聽一下！
<p>若消滅狄恩牧草地讓人頭痛的布賴卡獸人戰士，就能拿到統治者說好的獎金！考驗你的運氣與勇氣吧！"
9940100750302,,"請聽一下！請聽一下！
統治者想委託事情！各位冒險家、軍人、傭兵！請聽一下！
<p>若消滅狄恩牧草地讓人頭痛的布賴卡獸人補給兵，就能拿到統治者說好的獎金！考驗你的運氣與勇氣吧！"
9940100750402,,"等等！你！可以空出一點時間幫我嗎？我正在狩獵獸人。獸人是該從這世上滅絕的種族。我連他們呼吸都無法原諒。
<p>但是在受傷的狀態下不可能報仇啊。想到我治療傷口時，那些傢伙到處橫行，我就快氣死了！快去痛打獸人吧。當然我不會讓你吃虧的！
<p>先從布賴卡獸人搜索兵開始吧！讓我受傷的那些傢伙不容小覷。"
9940100750405,,實力驚人啊。擁有那樣的實力的話，痛打獸人的工作應該會有事半功倍的效果！真羨慕！
9940100750502,,"你看起來就像傭兵，想要痛打獸人暖身一下嗎？當然我不會讓你吃虧的。
<p>我最近在戰鬥中受傷了。雖然不是嚴重的傷，但我無法展現實力。我還得殺死很多獸人，不能先死啊！
<p>你能幫我消滅布賴卡獸人突擊兵嗎？可以的話，就讓他們生不如死吧！"
9940100750505,,真優秀。要是有你的戰鬥技巧，這筆錢就不用浪費了。我真滿意你殺死獸人的戰鬥技巧啊。
9940100750602,,"不管是誰，總有一天都會死。但死在獸人手裡，對小孩子與女人來說是很殘酷的事。我一定會報仇的。收到多少就得還多少啊。
<p>握劍的手受傷了。雖然空手抓那些傢伙也不錯，但我想先治療傷口。但我無法抑制想要報仇的憤怒！
<p>你能幫我消滅一些布賴卡獸人突擊兵嗎？若是你的話，應該能讓那些傢伙生不如死吧。"
9940100750605,,獸人所奪走的改變了我的一生！殺死獸人時，得讓他們生不如死！
9940100750702,,"嚇～！嚇我一跳！拜託你靠近時能發點聲音嗎？不，你沒發出聲音是對的！不然昆蟲都會跑掉啊？
<p>我是昆蟲學家帕比爾。我正在研究狄恩牧草地的胡蜂生態。因為一起來的助手被胡蜂叮了後跑掉，所以我現在很缺人手啊。
<p>你願意用一點勞動換取金幣嗎？我得取得一點胡蜂的標本，拜託你了。真是的！因為助手的不注意胡蜂們現在應該很生氣，小心一點吧"
9940100750705,,喔～！動作真快！加上標本的狀態這麼優秀！你！不想換工作嗎？
9940100750802,,"好困擾啊！真困擾啊！待在這裡的日程無法再延期，助手卻消失了！我得取得胡蜂的標本才行，但我現在分身乏術！
<p>你能幫我一下嗎？因為在協會收到了很多研究費，能給你報酬也很足夠！拜託幫我收集一下胡蜂標本吧！"
9940100750805,,哇！看看標本狀態！你不想進來我們協會嗎？你好像很有天賦啊！謝謝！真的節省了我的時間！
9940100750902,,"我需要能幫忙取得東西的冒險家！我來公開我們貓咪商團需要的物品清單！拿東西來的話，我會付錢給你的。
<p>拿草原羚羊的後腿來吧！"
9940100751002,,"我需要能幫忙取得東西的冒險家！我來公開我們貓咪商團需要的物品清單！拿東西來的話，我會付錢給你的。
<p>拿草原溫德薩斯肝來吧！"
9940100751102,,"我需要能幫忙取得東西的冒險家！我來公開我們貓咪商團需要的物品清單！拿東西來的話，我會付錢給你的。
<p>拿羚羊長老之角來吧！"
9940100751202,,"狄恩牧草地真是好地方。溫和的氣候與富饒的自然，還有許多好的食材。在這裡取得的的食材就是最棒的料理！
<p>我是美食探討會的廚師摩休倫。今天我想在這裡取得食材。約好要見面的獵人還沒來啊。嗯...一直說話，肚子有點餓了。要不要簡單用餐一下呢？
<p>你能幫我取得羚羊長老的屁股肉嗎？那是最適合用來做肉排的材料了。<p>呼呼...若你為我取得的話，我就分一點特級廚師的肉排給你。怎麼樣？"
9940100751205,,喔～！你抵達的時間剛剛好啊！我正好結束做菜的準備。肉的狀態也相當好。來～那要不要來烤了呢～嚕嚕～
9940100751302,,"所謂的味道就是大自然的禮物，我們有義務享受，呼呼呼，這世上有多少好吃的東西啊！都沒時間都吃完。
<p>我需要明天晚上跟會員們吃晚餐時要吃的下酒菜。本來想說要在這裡取得，但獵人說感冒了不出來！<p>真是的！什麼感冒，我昨天還看到他掉進愛爾啤酒桶掙扎啊！
<p>你能代替該死的獵人為我取得一些羚羊的後腿嗎？做成火腿的話，用來當下酒菜最棒了。"
9940100751305,,哇～一下子就回來啦。這個無法明天晚上就吃。我想用你給我的後腿肉做成的火腿來以物易物。錢隨時都有，但食材並非如此。
9940100751402,,"所謂的美食探討會是生命的本質。即從吃東西領悟生命的真正意義...雖然是很誇張的宗旨，簡單來說，就是「吃美食吧」？很簡單吧？
<p>今天我想在這裡取得食材。料理的一半以上取決於好食材，不過與我簽約的獵人沒消息啊。如果我很會射箭的話，就會直接取得食材了！
<p>你能為我取得整隻草原羚羊嗎？哈！哈！我不是想要吃整隻。要一一說明料理過程有點不適當吧？拜託你了。"
9940100751405,,喔！真迅速啊！速度與食材的新鮮度有密切關係！你想要跟我們美食探討會簽專屬契約嗎？
9940100751502,,"雖然我們透過貓咪商團取得食材，但品質參差不齊。雖然潘先生很值得信賴，但他也不是一直都在。
<p>聽說有傭兵在提供物品給潘先生，感覺你的衣著相貌跟對方描述的很像啊？呼呼～雖然不抱什麼期待，但想拜託你一下。你有時間嗎？
<p>可以幫我抓一些吸血蝙蝠嗎？好好料理吸血蝙蝠的薄皮膜的話，口感相當驚人啊。啊～！我快流口水了！就麻煩你快點了。"
9940100751505,,喔，吸血蝙蝠！謝謝你拿整隻來。處理食材不能用善戰之人的刀，要用廚師的刀啊。
9940100810102,,"你過得還好嗎？<YellowBold>[player]</>!在這裡又見面啦。我正在巡視克魯瑪沼澤，剛好有個適合你的任務。
<p>只要沼澤女王潔魯娜還在，克魯瑪就不可能安全。你知道有多少人因為潔魯娜離開此地嗎？
<p>請幫忙消滅潔魯娜！先消滅沼澤司塔卡拓也能夠讓潔魯娜的力量變弱。不要忘記潔魯娜正率領群隊。"
9940100810108,,"喀！體力不支了！手沒有力氣...
<p>你看！潔魯娜出來了！在那裡啊！去消滅吧！"
9940100810112,,居然消滅了潔魯娜！真佩服你的實力！雖然我也很認真鍛鍊...但還是贏不過你。辛苦了！哈哈哈！
9940100820102,,"有個得破壞的對象。他叫阿凱恩，又名亡靈的主導者。阿凱恩註定會被你破壞。
<p>破壞他也是你的命運。他中了強力的詛咒，他會無法拒絕召喚陣的。
<p>需要材料啟動召喚陣。請收集黑之聖歌團普伊瑪的黑暗精髓。請活用這裡的召喚魔法陣，傳送到附近的地方吧。"
9940100820105,,現在要不要來召喚阿凱恩呢？
9940100820110,,真是印象深刻。你的手藝超乎想像。你有破壞的才能，請不要害怕自己的才能。
9940100820202,,"有個得破壞的對象。就是名叫黎斯托的喪屍。雖然他過去是勇猛的軍人，但現在只是在迷惘徘徊。破壞他是你的使命。
<p>他中了強力的詛咒，只要啟動召喚陣，召喚他出來就行了。只是需要一些材料。"
9940100820205,,"雖然我對我的詛咒相當有自信...但你得記住一件事，雖然強力但會有一點副作用。
<p>我的詛咒發揮作用時，與被下詛咒的人相似之人會被牽引進來。做好防備會比較好。"
9940100820210,,"破壞一定會伴隨痛苦嗎？我的情況不是，破壞是甜美的誘惑啊。
<p>呼呼呼...辛苦了。格蘭肯會很開心的。"
9940100820302,,"得破壞名叫倫德的喪屍。倫德常率領一群部下，這次應該也一樣。可能會有點棘手。
<p>現在就要召喚倫德了，我相信你能破壞他們的。你能到魔法陣上方嗎？"
9940100820304,,"我的詛咒範圍有點大，所以有副作用。會一起召喚出他率領的部下。
<p>是...是各種副作用之一。你以為詛咒是什麼祝福嗎？若一切如願的話，那怎麼會是詛咒？"
9940100820308,,得關上召喚門才行。請從附近的骷髏巡守那裡拿受詛咒的骷髏來。
9940100820311,,"真優秀。召喚門關起來了。我會一直看著你的。
<p>這世上若沒有破壞，就會充滿混亂與痛苦吧。維持世界的平衡需要破壞。請接受格蘭肯的庇佑。請遵循他的路。"
9940100830102,,"貓咪商團要招募了。我們需要充滿熱情的冒險家。請為我們取得我們要求的東西吧。我會算你好價錢的，請跟我們交易吧！
<p>我會用好價錢買克魯瑪沼澤的特產品沼澤暗殺者的銳利的鉤子！現在拿來的話，會算更好的價錢給你！"
9940100830202,,"貓咪商團很重視信用。沒信用的話，生意也不用做了。請相信我們，答應我們的請求吧！我一定會給你報酬的！
<p>我會用好價錢買克魯瑪沼澤的特產品，沼澤司塔卡拓刺客的銳利的劍！現在拿來的話，會算更好的價錢給你！"
9940100830302,,"雖然這裡是「潘」大哥的區域，但我不是以私人身份來這裡。而是以商團代理人的身分來到此地！
<p>我會用好價錢買克魯瑪沼澤的特產品皮革手環！聽說破壞的暗殺者常常使用。現在拿來的話，會算更好的價錢給你！"
9940100830402,,"嗨～！你過得還好嗎？我就知道總有一天會再見到你～！若你現在不會因為銀光傭兵團的事忙到連呼吸都沒空，可以答應我一個拜託嗎？
<p>到處都是遺物碎片，但我卻無能為力。到處都是魔物，都無法放鬆挖掘。
<p>瘋狂暗殺者也想從背後攻擊我，真是讓我後頸發涼。你可以去消滅一些嗎？   "
9940100830405,,呵呵呵。相信你從來就不會吃虧。你果然很厲害！你已經完成你的事了，那我是否也開始來做我的事呢！
9940100830502,,"你在克魯瑪沼澤做什麼？而且還到這麼偏僻的地方。我是因為佩勒奈老頭要我收集遺物碎片才在這。
<p>到處都散落著遺物，原本只要撿一撿早早就能結束了。要不是那些暗殺者總想攻擊善良的考古學家。
<p>你去消滅那些惡劣的傢伙吧。讓破壞的暗殺者無法再出現在我眼前。 "
9940100830505,,哎唷？是不是稍微刮到了？啊？只是沾到了泥土嗎？謝天謝地～！你也平安無事～我現在能好好工作不用擔心被攻擊了吧？謝謝！
