Id,ShopDisplay,ShopServerType,MarketType,NewServer,Promotion,ReplaceString1Key,NameKey,ShopType,TabType,HighendEffect,LimitMinLevel,LimitMaxLevel,MasteryMinLevel,MasteryMaxLevel,UserLimitLevel,NetmarbleSItemId,Display,HideSoldOut,DisplayOrder,DisplayType,DisplayTypeValue,DisplayTypeReset,IsGotcha,CostType,CostValue,DiscountRate,SpecialDiscountRate,SaleCost,PurchaseFree,PurchaseFreeTime,PurchaseLimitServer,PurchaseLimitValueServer,PurchaseUserLimit,PurchaseLimit,LimitPeriodeValue,PurchaseLimitValue,LimitPeriodStart,LimitPeriodEnd,SupportVersion,IconTexture,IconTexture2,PromotionType,DescKey,Desc2Key,FlatRatePeriod,RetentionPeriod,LeagueLimit,PurchaseAccountLimit,PurchaseLimitDuringValue,PurchaseLimitServerId,RecommendPackage,EventDicePointType,EventTargetType,EventTargetTab
10030,0,All,All,All,0,0,561000510110,NormalShop,Recommend,,,,,,,,1,0,25,None,,,0,FriendshipPoint,100,,,,0,,,,0,None,,,,,,Icon_Firework_04_Shop,,,563000510110,0,,,,0,,,0,,,
10031,0,All,All,All,0,0,561000510108,NormalShop,Recommend,,,,,,,,1,0,26,None,,,0,FriendshipPoint,100,,,,0,,,,0,None,,,,,,Icon_Firework_02_Shop,,,563000510108,0,,,,0,,,0,,,
10010022,0,All,All,All,0,0,331000010034,PackageShop,Package4,1,,,,,,pack_brecipe_100,1,0,420,None,,,0,InAppPurchase,110000,,,,0,,,,0,Monthly,,3,,,,Image_SelectBox_UR_Wrecipe_Shop,,,332000010034,0,,,,0,,,0,,,
10010023,0,All,All,All,0,0,331000010035,PackageShop,Package4,1,,,,,,pack_rrecipe_100,1,0,421,None,,,0,InAppPurchase,110000,,,,0,,,,0,Monthly,,3,,,,Image_SelectBox_UR_Arecipe_Shop,,,332000010035,0,,,,0,,,0,,,
1004001,0,All,All,All,0,0,331010020001,DiscountShop,Item,,,,,,,,0,0,100,None,,,0,Adena,2400,10,30,,0,,,,0,None,,,,,,Icon_Shop_HpPotion_01,,,332010020001,0,,,,0,,,0,,,
1004002,0,All,All,All,0,0,331010020002,DiscountShop,Item,,,,,,,,0,0,200,None,,,0,Adena,21600,10,30,,0,,,,0,None,,,,,,Icon_Shop_HpPotion_03,,,332010020002,0,,,,0,,,0,,,
1004003,0,All,All,All,0,0,331010020003,DiscountShop,Item,,,,,,,,0,0,300,None,,,0,Adena,2400,10,30,,0,,,,0,None,,,,,,Icon_Shop_MpPotion_01,,,332010020003,0,,,,0,,,0,,,
1004004,0,All,All,All,0,0,331010020004,DiscountShop,Item,,,,,,,,0,0,400,None,,,0,Adena,21600,10,30,,0,,,,0,None,,,,,,Icon_Shop_MpPotion_02,,,332010020004,0,,,,0,,,0,,,
1004005,0,All,All,All,0,0,331010020005,DiscountShop,Item,,,,,,,,0,0,500,None,,,0,Adena,5000,10,30,,0,,,,0,None,,,,,,Icon_SoulShot_01,,,332010020005,0,,,,0,,,0,,,
1004006,0,All,All,All,0,0,331010020006,DiscountShop,Item,,,,,,,,0,0,600,None,,,0,Adena,45000,10,30,,0,,,,0,None,,,,,,Icon_SoulShot_02,,,332010020006,0,,,,0,,,0,,,
1004007,0,All,All,All,0,0,331010020007,DiscountShop,Item,1,,,,,,,0,0,700,None,,,0,Adena,125000,10,30,,0,,,,0,Daily,,1,,,,Icon_PkPointReducer_02_Shop,,,332010020007,0,,,,0,,,0,,,
1004008,0,All,All,All,0,0,331010020008,DiscountShop,Item,,,,,,,,0,0,800,None,,,0,Adena,250000,10,30,,0,,,,0,Weekly,,1,,,,UI_Icon_TeleportScroll_01,,,332010020008,0,,,,0,,,0,,,
2011001,0,All,All,All,0,0,331002011001,BeautyShop,Hair,,,,,,,,1,0,310,None,,,0,Adena,300000,,,,0,,,,0,,,,,,,Image_HairStyle_Normal_001,,Hot,333002011001,0,,,,0,,,0,,,
2011002,0,All,All,All,0,0,331002011002,BeautyShop,Hair,,,,,,,,1,0,320,None,,,0,Adena,300000,,,,0,,,,0,,,,,,,Image_HairStyle_Normal_002,,New,333002011002,0,,,,0,,,0,,,
2011003,0,All,All,All,0,0,331002011003,BeautyShop,Hair,,,,,,,,1,0,330,None,,,0,Adena,300000,,,,0,,,,0,,,,,,,Image_HairStyle_Normal_003,,,333002011003,0,,,,0,,,0,,,
2012001,0,All,All,All,0,0,331002012001,BeautyShop,Hair,,,,,,,,1,0,410,None,,,0,Diamond,1500,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_001,,Hot,333002012001,0,,,,0,,,0,,,
2012002,0,All,All,All,0,0,331002012002,BeautyShop,Hair,,,,,,,,1,0,420,None,,,0,Diamond,1500,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_002,,Hot,333002012002,0,,,,0,,,0,,,
2012003,0,All,All,All,0,0,331002012003,BeautyShop,Hair,,,,,,,,1,0,430,None,,,0,Diamond,1500,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_003,,New,333002012003,0,,,,0,,,0,,,
2012004,0,All,All,All,0,0,331002012004,BeautyShop,Hair,,,,,,,,1,0,440,None,,,0,Diamond,1500,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_004,,New,333002012004,0,,,,0,,,0,,,
2012005,0,All,All,All,0,0,331002012005,BeautyShop,Hair,,,,,,,,1,0,450,None,,,0,Diamond,1000,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_005,,,333002012005,0,,,,0,,,0,,,
2012006,0,All,All,All,0,0,331002012006,BeautyShop,Hair,,,,,,,,1,0,460,None,,,0,Diamond,1000,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_006,,,333002012006,0,,,,0,,,0,,,
2012007,0,All,All,All,0,0,331002012007,BeautyShop,Hair,,,,,,,,1,0,470,None,,,0,Diamond,1000,,,,0,,,,0,,,,,,,Image_HairStyle_Luxury_007,,,333002012007,0,,,,0,,,0,,,
2021000,0,All,All,All,0,0,331002021000,BeautyShop,Dyeing,,,,,,,,1,0,500,None,,,0,Adena,10000,,,,0,,,,0,,,,,,,,,,0,0,,,,0,,,0,,,
2021001,0,All,All,All,0,0,331002021001,BeautyShop,Dyeing,,,,,,,,1,0,510,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,Hot,333002021001,0,,,,0,,,0,,,
2021002,0,All,All,All,0,0,331002021002,BeautyShop,Dyeing,,,,,,,,1,0,520,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,New,333002021002,0,,,,0,,,0,,,
2021003,0,All,All,All,0,0,331002021003,BeautyShop,Dyeing,,,,,,,,1,0,530,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021003,0,,,,0,,,0,,,
2021004,0,All,All,All,0,0,331002021004,BeautyShop,Dyeing,,,,,,,,1,0,540,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021004,0,,,,0,,,0,,,
2021005,0,All,All,All,0,0,331002021005,BeautyShop,Dyeing,,,,,,,,1,0,550,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021005,0,,,,0,,,0,,,
2021006,0,All,All,All,0,0,331002021006,BeautyShop,Dyeing,,,,,,,,1,0,560,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021006,0,,,,0,,,0,,,
2021007,0,All,All,All,0,0,331002021007,BeautyShop,Dyeing,,,,,,,,1,0,570,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021007,0,,,,0,,,0,,,
2021008,0,All,All,All,0,0,331002021008,BeautyShop,Dyeing,,,,,,,,1,0,580,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021008,0,,,,0,,,0,,,
2021009,0,All,All,All,0,0,331002021009,BeautyShop,Dyeing,,,,,,,,1,0,590,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021009,0,,,,0,,,0,,,
2021010,0,All,All,All,0,0,331002021010,BeautyShop,Dyeing,,,,,,,,1,0,600,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021010,0,,,,0,,,0,,,
2021011,0,All,All,All,0,0,331002021011,BeautyShop,Dyeing,,,,,,,,1,0,610,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021011,0,,,,0,,,0,,,
2021012,0,All,All,All,0,0,331002021012,BeautyShop,Dyeing,,,,,,,,1,0,620,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021012,0,,,,0,,,0,,,
2021013,0,All,All,All,0,0,331002021013,BeautyShop,Dyeing,,,,,,,,1,0,630,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021013,0,,,,0,,,0,,,
2021014,0,All,All,All,0,0,331002021014,BeautyShop,Dyeing,,,,,,,,1,0,640,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021014,0,,,,0,,,0,,,
2021015,0,All,All,All,0,0,331002021015,BeautyShop,Dyeing,,,,,,,,1,0,650,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021015,0,,,,0,,,0,,,
2021016,0,All,All,All,0,0,331002021016,BeautyShop,Dyeing,,,,,,,,1,0,660,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021016,0,,,,0,,,0,,,
2021017,0,All,All,All,0,0,331002021017,BeautyShop,Dyeing,,,,,,,,1,0,670,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021017,0,,,,0,,,0,,,
2021018,0,All,All,All,0,0,331002021018,BeautyShop,Dyeing,,,,,,,,1,0,680,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021018,0,,,,0,,,0,,,
2021019,0,All,All,All,0,0,331002021019,BeautyShop,Dyeing,,,,,,,,1,0,690,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021019,0,,,,0,,,0,,,
2021020,0,All,All,All,0,0,331002021020,BeautyShop,Dyeing,,,,,,,,1,0,700,None,,,0,Adena,100000,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021020,0,,,,0,,,0,,,
2021021,0,All,All,All,0,0,331002021021,BeautyShop,Dyeing,,,,,,,,1,0,710,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021021,0,,,,0,,,0,,,
2021022,0,All,All,All,0,0,331002021022,BeautyShop,Dyeing,,,,,,,,1,0,720,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021022,0,,,,0,,,0,,,
2021023,0,All,All,All,0,0,331002021023,BeautyShop,Dyeing,,,,,,,,1,0,730,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021023,0,,,,0,,,0,,,
2021024,0,All,All,All,0,0,331002021024,BeautyShop,Dyeing,,,,,,,,1,0,740,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021024,0,,,,0,,,0,,,
2021025,0,All,All,All,0,0,331002021025,BeautyShop,Dyeing,,,,,,,,1,0,750,None,,,0,Diamond,200,,,,0,,,,0,,,,,,,Icon_Shop_Adena_01,,,333002021025,0,,,,0,,,0,,,
3000001,0,All,All,All,0,0,331003000001,CostumeShop,Armor,,,,,,,,0,0,100,None,,,0,PayDiamond,2000,,,,0,,,,0,,,,,,,Costume_RedChina_Human,,,0,0,,,,0,,,0,,,
3000002,0,All,All,All,0,0,331003000002,CostumeShop,Armor,,,,,,,,0,0,200,None,,,0,PayDiamond,2000,,,,0,,,,0,,,,,,,Costume_MartialArt_Human,,,0,0,,,,0,,,0,,,
3000003,0,All,All,All,0,0,331003000003,CostumeShop,Armor,,,,,,,,0,0,300,None,,,0,PayDiamond,2000,,,,0,,,,0,,,,,,,Costume_MECH_Human,,,0,0,,,,0,,,0,,,
3000007,0,All,All,All,0,0,331003000007,CostumeShop,Armor,,,,,,,,0,0,700,None,,,0,PayDiamond,2000,,,,0,,,,0,,,,,,,Costume_Christmas_Human,,,0,0,,,,0,,,0,,,
3000008,0,All,All,All,0,0,331003000008,CostumeShop,Armor,,,,,,,,0,0,800,None,,,0,PayDiamond,2000,,,,0,,,,0,,,,,,,Costume_PartySuit_Human,,,0,0,,,,0,,,0,,,
3000009,0,All,All,All,0,0,331003000009,CostumeShop,Armor,,,,,,,,0,0,900,None,,,0,PayDiamond,2000,,,,0,,,,0,,,,,,,Costume_Valentine_Human,,,0,0,,,,0,,,0,,,
10010033,0,All,All,All,0,0,331010010033,DailyBenefitShop,FlatRateDefault,,,,,,,daily_maphr,1,0,200,None,,,0,InAppPurchase,110000,,,,0,,,,0,None,,,,,,Icon_DiamondShop_Protector_256,UI_DiamondShop_Item_Protector_512,,332010010033,333010010033,28,3,,0,,,1,,,
10010034,0,All,All,All,0,0,331010010034,PackageShop,Package4,,1,120,,,,monthly_pack_equipment_01,1,1,13,None,,,0,InAppPurchase,11000,,,,0,,,,0,Period,,1,,,,Icon_Shop_StartEquipment_Bundle_1000,,Hot,332010010034,0,,,,0,,,0,,,
10010035,1,All,AppStore,All,0,0,331010010035,PackageShop,Package7,,,,,,,pack_special_010,1,1,702,None,,,0,InAppPurchase,11000,,,,0,,,,0,Period,,1,,,,Icon_Shop_Special_Bundle_1000,,Hot,332010010035,0,,,,0,,,0,,,
10010036,0,All,All,All,0,0,331010010036,PackageShop,Package5,,10,400,,,,pack_special_101,1,0,54,None,,,0,InAppPurchase,110000,,,,0,,,,0,Weekly,,1,,,,Icon_Shop_GuildRecipe_Bundle_1000,,Guild,332010010036,0,,,,0,,,0,,,
10010039,1,All,GooglePlay,All,0,0,331010010039,PackageShop,Package7,,,,,,,pack_popup_skillpoint_01,1,1,703,None,,,0,InAppPurchase,11000,,,,0,,,,0,Period,,1,,,,Icon_Shop_Special_Bundle_1000,,Hot,332010010035,0,,,,0,,,0,,,
10153001,0,All,All,All,0,0,331010153001,TimeShop,Time01,,,,,,,pack_battle_050,1,0,100,None,,,0,InAppPurchase,55000,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Reddia_1000,,Hot,332010153001,0,,,,0,,,0,,,
10153002,0,All,All,All,0,0,61000130682,TimeShop,Time01,,,,,,,,0,0,200,None,,,0,Diamond,2000,,,,0,,,,0,Daily,,3,,,,Icon_Box_UpgradeCrystal_03_Shop,,,332000003014,0,,,,0,,,0,,,
10153003,0,All,All,All,0,0,561000410004,TimeShop,Time01,,,,,,,,0,0,300,None,,,0,Diamond,80,,,,0,,,,0,Daily,,5,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10153004,0,All,All,All,0,0,561000510103,TimeShop,Time01,,,,,,,,0,0,400,None,,,0,Diamond,270,,,,0,,,,0,Daily,,5,,,,Icon_Shop_Combine_Unidentifiy_Material01,,,333010150005,0,,,,0,,,0,,,
10153005,0,All,All,All,0,0,331010153005,TimeShop,Time01,,,,,,,,0,0,500,None,,,0,Diamond,300,,,,0,,,,0,Daily,,5,,,,Icon_Relic_Field_1_3_Shop,,,332010153005,0,,,,0,,,0,,,
10153006,0,All,All,All,0,0,331010153006,TimeShop,Time01,,,,,,,,0,0,600,None,,,0,Diamond,100,,,,0,,,,0,Daily,,10,,,,Icon_Box_EquipLevelMaterial,,,332010153006,0,,,,0,,,0,,,
10153007,0,All,All,All,0,0,331010153007,TimeShop,Time01,,,,,,,,0,0,700,None,,,0,Diamond,300,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Adena_03,,,332010153007,0,,,,0,,,0,,,
10154001,0,All,All,All,0,0,331000003009,TimeShop,Time02,,,,,,,,0,0,100,None,,,0,PayDiamond,4000,,,,0,,,,0,Daily,,1,,,,Icon_Transcendence_04,,,332000003007,0,,,,0,,,0,,,
10154002,0,All,All,All,0,0,331000003008,TimeShop,Time02,,,,,,,,0,0,200,None,,,0,PayDiamond,2000,,,,0,,,,0,Daily,,1,,,,Icon_Transcendence_02,,,332000003007,0,,,,0,,,0,,,
10154003,0,All,All,All,0,0,61000130000,TimeShop,Time02,,,,,,,,0,0,300,None,,,0,PayDiamond,1500,,,,0,,,,0,Daily,,5,,,,Icon_Combine_Unidentifiy_Material02_Shop,,,331000006009,0,,,,0,,,0,,,
10154004,0,All,All,All,0,0,331010154004,TimeShop,Time02,,,,,,,,0,0,400,None,,,0,PayDiamond,1000,,,,0,,,,0,Daily,,1,,,,Icon_Box_Achievement_03,,,332010154004,0,,,,0,,,0,,,
10154005,0,All,All,All,0,0,561000911087,TimeShop,Time02,,,,,,,,0,0,500,None,,,0,PayDiamond,400,,,,0,,,,0,Daily,,3,,,,Icon_Box_Combine_EnchantScroll_01_Shop,,,332010154005,0,,,,0,,,0,,,
10154006,0,All,All,All,0,0,331000004003,TimeShop,Time02,,,,,,,,0,0,600,None,,,0,Adena,100000,,,,0,,,,0,Daily,,3,,,,Icon_Shop_HpPotion_02,,,332000004003,0,,,,0,,,0,,,
10155001,0,All,All,All,0,0,331000003002,TimeShop,Time03,,,,,,,,0,0,100,None,,,0,PayDiamond,450,,,,0,,,,0,Daily,,10,,,,Icon_Shop_EnchantScroll_04,,,332000003002,0,,,,0,,,0,,,
10155002,0,All,All,All,0,0,331000003002,TimeShop,Time03,,,,,,,,0,0,200,None,,,0,Diamond,900,,,,0,,,,0,Daily,,7,,,,Icon_Shop_EnchantScroll_04,,,332000003002,0,,,,0,,,0,,,
10155003,0,All,All,All,0,0,331000003002,TimeShop,Time03,,,,,,,,0,0,300,None,,,0,Adena,225000,,,,0,,,,0,Daily,,5,,,,Icon_Shop_EnchantScroll_04,,,332000003002,0,,,,0,,,0,,,
10155004,0,All,All,All,0,0,561010490014,TimeShop,Time03,,,,,,,,0,0,400,None,,,0,Adena,4000,,,,0,,,,0,Daily,,50,,,,Icon_Shop_Box_Dia_1001,,,333010150004,0,,,,0,,,0,,,
10155005,0,All,All,All,0,0,561000410004,TimeShop,Time03,,,,,,,,0,0,500,None,,,0,PayDiamond,40,,,,0,,,,0,Daily,,5,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10155006,0,All,All,All,0,0,561000410004,TimeShop,Time03,,,,,,,,0,0,600,None,,,0,Diamond,80,,,,0,,,,0,Daily,,5,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10155007,0,All,All,All,0,0,561000410004,TimeShop,Time03,,,,,,,,0,0,700,None,,,0,Adena,20000,,,,0,,,,0,Daily,,5,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10155008,0,All,All,All,0,0,331000152010,TimeShop,Time03,,,,,,,,0,0,800,None,,,0,PayDiamond,450,,,,0,,,,0,Daily,,2,,,,Icon_Box_SkillBookPage_02_Shop,,,333000152010,0,,,,0,,,0,,,
10155009,0,All,All,All,0,0,61000001140,TimeShop,Time03,,,,,,,,0,0,900,None,,,0,Adena,15000,,,,0,,,,0,Daily,,5,,,,Icon_GachaItem_Transcendence,,,333010150006,0,,,,0,,,0,,,
10156001,0,All,All,All,0,0,331000003005,TimeShop,Time04,,,,,,,,0,0,100,None,,,0,PayDiamond,450,,,,0,,,,0,Daily,,5,,,,Icon_Shop_Protector_01,,,332000003005,0,,,,0,,,0,,,
10156002,0,All,All,All,0,0,331000003005,TimeShop,Time04,,,,,,,,0,0,200,None,,,0,Diamond,900,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Protector_01,,,332000003005,0,,,,0,,,0,,,
10156003,0,All,All,All,0,0,331000003005,TimeShop,Time04,,,,,,,,0,0,300,None,,,0,Adena,225000,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Protector_01,,,332000003005,0,,,,0,,,0,,,
10156004,0,All,All,All,0,0,331000003004,TimeShop,Time04,,,,,,,,0,0,400,None,,,0,PayDiamond,450,,,,0,,,,0,Daily,,10,,,,Icon_Shop_EnchantScroll_06,,,332000003004,0,,,,0,,,0,,,
10156005,0,All,All,All,0,0,331000003004,TimeShop,Time04,,,,,,,,0,0,500,None,,,0,Diamond,900,,,,0,,,,0,Daily,,7,,,,Icon_Shop_EnchantScroll_06,,,332000003004,0,,,,0,,,0,,,
10156006,0,All,All,All,0,0,331000003004,TimeShop,Time04,,,,,,,,0,0,600,None,,,0,Adena,225000,,,,0,,,,0,Daily,,5,,,,Icon_Shop_EnchantScroll_06,,,332000003004,0,,,,0,,,0,,,
10156007,0,All,All,All,0,0,561010490014,TimeShop,Time04,,,,,,,,0,0,700,None,,,0,Adena,4000,,,,0,,,,0,Daily,,50,,,,Icon_Shop_Box_Dia_1001,,,333010150004,0,,,,0,,,0,,,
10156008,0,All,All,All,0,0,561010911202,TimeShop,Time04,,,,,,,,0,0,800,None,,,0,Adena,75000,,,,0,,,,0,Daily,,5,,,,Image_SelectBox_ItemCraft_material_01_Shop,,,563010911202,0,,,,0,,,0,,,
10156009,0,All,All,All,0,0,331000152004,TimeShop,Time04,,,,,,,,0,0,900,None,,,0,Diamond,300,,,,0,,,,0,Daily,,2,,,,Icon_Box_SP_01,,,333000152004,0,,,,0,,,0,,,
10156010,0,All,All,All,0,0,331010156010,TimeShop,Time04,,,,,,,,0,0,1000,None,,,0,Adena,25000,,,,0,,,,0,Daily,,99,,,,Icon_Shop_Asset_FestivelTicket_01,,,332010156010,0,,,,0,,,0,,,
10157001,0,All,All,All,0,0,331000003005,TimeShop,Time05,,,,,,,,0,0,100,None,,,0,PayDiamond,450,,,,0,,,,0,Daily,,5,,,,Icon_Shop_Protector_01,,,332000003005,0,,,,0,,,0,,,
10157002,0,All,All,All,0,0,331000003005,TimeShop,Time05,,,,,,,,0,0,200,None,,,0,Diamond,900,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Protector_01,,,332000003005,0,,,,0,,,0,,,
10157003,0,All,All,All,0,0,331000003005,TimeShop,Time05,,,,,,,,0,0,300,None,,,0,Adena,225000,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Protector_01,,,332000003005,0,,,,0,,,0,,,
10157004,0,All,All,All,0,0,331000003003,TimeShop,Time05,,,,,,,,0,0,400,None,,,0,PayDiamond,450,,,,0,,,,0,Daily,,10,,,,Icon_Shop_EnchantScroll_05,,,332000003003,0,,,,0,,,0,,,
10157005,0,All,All,All,0,0,331000003003,TimeShop,Time05,,,,,,,,0,0,500,None,,,0,Diamond,900,,,,0,,,,0,Daily,,7,,,,Icon_Shop_EnchantScroll_05,,,332000003003,0,,,,0,,,0,,,
10157006,0,All,All,All,0,0,331000003003,TimeShop,Time05,,,,,,,,0,0,600,None,,,0,Adena,225000,,,,0,,,,0,Daily,,5,,,,Icon_Shop_EnchantScroll_05,,,332000003003,0,,,,0,,,0,,,
10157007,0,All,All,All,0,0,561010490014,TimeShop,Time05,,,,,,,,0,0,700,None,,,0,Adena,4000,,,,0,,,,0,Daily,,50,,,,Icon_Shop_Box_Dia_1001,,,333010150004,0,,,,0,,,0,,,
10157008,0,All,All,All,0,0,561000410004,TimeShop,Time05,,,,,,,,0,0,800,None,,,0,PayDiamond,40,,,,0,,,,0,Daily,,30,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10157009,0,All,All,All,0,0,561000410004,TimeShop,Time05,,,,,,,,0,0,900,None,,,0,Diamond,80,,,,0,,,,0,Daily,,20,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10157010,0,All,All,All,0,0,561000410004,TimeShop,Time05,,,,,,,,0,0,1000,None,,,0,Adena,20000,,,,0,,,,0,Daily,,10,,,,Icon_PetEnchantScroll_01_Shop,,,333010150007,0,,,,0,,,0,,,
10010037,1,All,GooglePlay,All,0,0,331010010037,PackageShop,Package7,,,,,,,pack_platformg_01,1,0,704,None,,,0,InAppPurchase,11000,,,,0,,,,0,Period,,1,,,,Icon_Shop_TGS_Bundle_1001,,Hot,332010010037,0,,,,0,,,0,,,
10010038,1,All,AppStore,All,0,0,331010010038,PackageShop,Package7,,,,,,,pack_platforma_01,1,0,705,None,,,0,InAppPurchase,11000,,,,0,,,,0,Period,,1,,,,Icon_Shop_TGS_Bundle_1001,,Hot,332010010038,0,,,,0,,,0,,,
10010046,0,All,All,All,0,0,331010010046,PackageShop,Package6,,50,400,,,,pack_mountpet_05,1,0,602,None,,,0,InAppPurchase,50000,,,,0,,,,0,Weekly,,3,,,,Icon_Shop_PetEquip_Bundle_1000,,Hot,332010010046,0,,,,0,,,0,,,
10010053,0,All,All,All,0,0,331010010053,EventTargetShop,Package,,,,,,,dc_reddia_030,1,1,900,None,,,0,InAppPurchase,33000,,,,0,,,,0,Period,,1,,,,Icon_Shop_Reddia_1000,,Sale,332010010053,0,,,,0,,,0,,PlayerReturner,1
10010054,0,All,All,All,0,0,331010010054,EventTargetShop,Package,,,,,,,dc_blessedscroll_050,1,1,901,None,,,0,InAppPurchase,33000,,,,0,,,,0,Period,,1,,,,Icon_Shop_Enchant_1004,,Sale,332010010054,0,,,,0,,,0,,PlayerReturner,1
10010055,0,All,All,All,0,0,331010010055,EventTargetShop,Package,,,,,,,dc_skillpoint_005,1,1,902,None,,,0,InAppPurchase,5000,,,,0,,,,0,Period,,3,,,,Image_SelectBox_SkillPoint,,Sale,332010010055,0,,,,0,,,0,,PlayerReturner,1
10010064,0,All,All,All,0,0,331010010064,PackageShop,Package5,1,50,400,,,,pack_lb_100,1,0,2,None,,,0,InAppPurchase,110000,,,,0,,,,0,Monthly,,1,,,,Image_Shop_WStoneForLimitBreak_Bundle_1000,,Guild,332010010064,0,,,,0,,,1,,,
10010065,0,All,All,All,0,0,331010010065,PackageShop,Package5,1,50,400,,,,pack_ab_100,1,0,3,None,,,0,InAppPurchase,110000,,,,0,,,,0,Monthly,,1,,,,Image_Shop_WStoneForAbility_Bundle_1000,,Guild,332010010065,0,,,,0,,,1,,,
10010076,0,All,All,All,0,0,331010010076,PackageShop,Package4,,75,400,,,,pack_special_100,1,0,1,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Cape,,Hot,332010010076,0,,,,0,,,1,,,
