Id,GroupId,NameKey,TeamId,Type,UseType,ManualControl,ControlTime,ControlTextKey,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,DestroyAfterControl,TotalControlCount,ReUsable,Exp,ControlActionRate1,ControlActionType1,ControlActionParam1,ControlActionRate2,ControlActionType2,ControlActionParam2,ControlActionRate3,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName
144301,1443,101000144001,0,,Quest,0,2,0,1,0,0,70,BP_Gadget_Herb_03,14,0,1,3,1,0,0,1,-17691,374,51,0,150,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144401,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,19961,-1964,51,0,-50,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144402,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,20176,-979,51,0,-80,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144403,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21211,-1329,51,0,60,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144404,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21696,-1749,51,0,-50,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144405,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21076,-64,51,0,175,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144406,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,22280,-1115,51,0,-130,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144407,1444,101000112701,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,21635,264,51,0,-70,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144501,1445,101000144501,0,,Quest,1,2,102000144401,1,0,0,70,BP_Gadget_Egg_03,14,1,1,3,1,0,0,1,26041,-2884,51,0,-140,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144601,1446,101000144601,0,,Quest,1,2,102000144601,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,25810,-4140,51,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144602,1446,101000144601,0,,Quest,1,2,102000144601,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,24635,-6225,51,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144603,1446,101000144601,0,,Quest,1,2,102000144601,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,26105,-6395,51,0,-5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144604,1446,101000144601,0,,Quest,1,2,102000144601,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,26385,-5675,51,0,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144605,1446,101000144601,0,,Quest,1,2,102000144601,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,24608,-4452,51,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144606,1446,101000144601,0,,Quest,1,2,102000144601,1,0,0,70,BP_Gadget_StoneFragment_02,14,1,1,3,1,0,0,1,24720,-5821,51,0,-25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144701,1447,101000144701,0,,Quest,1,2,102000020201,1,0,0,70,BP_Gadget_Death_Npc_29,14,0,1,3,1,0,0,1,22640,-2415,51,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144801,1448,101000144801,0,,Quest,0,2,0,1,0,0,70,BP_Gadget_Death_Npc_29_Fire,14,0,1,3,1,0,0,1,22640,-2415,51,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
144901,1449,10020281,0,,Quest,1,2,102000144901,1,0,0,70,BP_Gadget_Weapon_11,14,0,1,3,1,0,0,1,22694,-2848,51,0,45,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
145001,1450,101000145001,0,,Quest,0,2,0,1,0,0,70,BP_Gadget_Death_Npc_30,200200,0,1,3,1,0,0,1,45488,-14772,1099,0,90,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150001,1500,101000203503,0,,Usable,1,5,102020000101,0,1,0,100,BP_Gadget_QuestScrollBox_01,15,1,1,600,1,0,0,0,0,0,226,0,0,0,0,1,0,0,,,GetItem,"""itemDropGroupId"":1500",,SpawnNpc,"{""npcInfoId"":21580, ""exclusive"":false, ""lifetime"":600, ""rate"":3500, ""teamId"":1}",,,,,,,Unlock,ControlGadget_Unlock,,,,,,0,0,0
150101,1501,101000203603,0,,Quest,1,2,102000034501,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-27849,27416,106,0,109,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150102,1501,101000203603,0,,Quest,1,2,102000034501,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-28064,28187,106,0,58,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150103,1501,101000203603,0,,Quest,1,2,102000034501,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-27120,27951,106,0,58,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150104,1501,101000203603,0,,Quest,1,2,102000034501,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-26599,28787,106,0,84,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150105,1501,101000203603,0,,Quest,1,2,102000034501,1,0,0,100,BP_Gadget_Herb_03,15,1,1,5,1,0,0,1,-26686,26378,106,0,-133,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150301,1503,101000203803,0,,Quest,0,2,0,1,0,0,150,BP_Gadget_Spiegg_03_Fire,15,0,1,5,1,0,0,1,-24649,24142,106,0,80,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150601,1506,101000204103,0,,Quest,1,2,102000150601,1,0,0,100,BP_Gadget_Fire_04,200003,1,1,5,1,0,0,1,-6769,30254,106,0,90,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150701,1507,101000204203,0,,Quest,1,2,102000150601,1,0,0,100,BP_Gadget_Fire_04,200003,1,1,5,1,0,0,1,-7750,30928,106,0,140,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150801,1508,101000204303,0,,Quest,1,2,102000150601,1,0,0,100,BP_Gadget_Fire_04,200003,1,1,5,1,0,0,1,-9814,31184,106,0,-110,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150901,1509,101000204403,0,,Quest,1,2,102000050701,1,0,0,100,BP_Gadget_Weapon_12,200003,1,1,5,1,0,0,1,-10066,30242,106,0,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150902,1509,101000204403,0,,Quest,1,2,102000050701,1,0,0,100,BP_Gadget_Weapon_02,200003,1,1,5,1,0,0,1,-10971,29883,106,0,-45,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150903,1509,101000204403,0,,Quest,1,2,102000050701,1,0,0,100,BP_Gadget_Weapon_12,200003,1,1,5,1,0,0,1,-10045,29351,106,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
150904,1509,101000204403,0,,Quest,1,2,102000050701,1,0,0,100,BP_Gadget_Weapon_02,200003,1,1,5,1,0,0,1,-10567,29013,106,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
160001,1600,101000213503,0,,Usable,1,5,102020000101,0,1,0,100,BP_Gadget_QuestScrollBox_01,16,1,1,600,1,0,0,0,0,0,226,0,0,0,0,1,0,0,,,GetItem,"""itemDropGroupId"":1600",,SpawnNpc,"{""npcInfoId"":21680, ""exclusive"":false, ""lifetime"":600, ""rate"":3500, ""teamId"":1}",,,,,,,Unlock,ControlGadget_Unlock,,,,,,0,0,0
160101,1601,101000213603,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-1293,29500,-890,0,-26,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160102,1601,101000213603,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-1584,29456,-890,0,90,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160103,1601,101000213603,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-1032,29665,-890,0,30,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160104,1601,101000213603,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-1325,29765,-890,0,27,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160201,1602,101000213703,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_BlackWillow,16,0,1,3,1,0,0,1,2462,21474,-890,0,40,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160301,1603,101000213803,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-670,18293,-890,0,320,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160302,1603,101000213803,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-767,19099,-890,0,240,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160303,1603,101000213803,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-189,17914,-890,0,160,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160304,1603,101000213803,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,20,17267,-890,0,80,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160305,1603,101000213803,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,309,18603,-890,0,320,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160306,1603,101000213803,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_Reaper,16,0,1,3,1,0,0,1,-107,19763,-890,0,240,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160401,1604,101000213903,0,,Quest,1,2,102000160101,1,0,0,100,BP_Gadget_Death_NPC_SporeFungus,16,0,1,3,1,0,0,1,3757,16526,-890,0,60,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160501,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4360,29466,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160502,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4924,29051,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160503,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-5014,28479,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160504,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4940,28260,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160505,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4508,27834,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160506,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4227,27768,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160507,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4070,27584,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160508,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4942,28743,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160509,1605,101000214003,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Crystal_01,16,1,1,3,1,0,0,1,-4715,29238,-890,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160510,1605,101000160501,0,,Quest,1,2,102000160501,1,0,0,100,BP_Gadget_Mushroom_05,16,1,1,3,1,0,0,1,10105,1264,-486,0,-57,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
160601,1606,101000214103,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burn_Death_NPC_03,16,1,1,3,1,0,0,1,-7371,18282,-351,0,109,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160701,1607,101000214203,0,,Quest,1,2,102000160701,1,0,0,100,BP_Gadget_Death_Npc_20,16,0,1,3,1,0,0,1,-5776,18821,-351,0,100,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160801,1608,101000214303,0,,Quest,1,2,102000160801,1,0,0,100,BP_Gadget_Box_09,16,0,1,3,1,0,0,1,-7332,16606,-351,0,80,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
160901,1609,10011603,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_StandNpc_10,299996,1,1,3,1,0,0,1,-5783,18727,-351,0,-129,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
161001,1610,101000214503,0,,Quest,1,2,102000161001,1,0,0,100,BP_Gadget_Magic_16,16,0,1,3,1,0,0,1,-7054,16401,-263,0,40,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
161101,1611,101000214503,0,,Quest,1,2,102000161001,1,0,0,100,BP_Gadget_Magic_16,16,0,1,3,1,0,0,1,-5962,16585,-263,0,-30,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
161201,1612,101000214503,0,,Quest,1,2,102000161001,1,0,0,100,BP_Gadget_Magic_16,16,0,1,3,1,0,0,1,-7627,17752,-263,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
161301,1613,101000214503,0,,Quest,1,2,102000161001,1,0,0,100,BP_Gadget_Magic_16,16,0,1,3,1,0,0,1,-5502,18275,-263,0,20,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
161401,1614,101000160101,0,,Quest,1,2,102000161401,1,0,0,100,BP_Gadget_RollPaper_01,16,1,1,3,1,0,0,1,-5331,17041,-381,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,,,,,,,0,0,0
169901,1699,101000012001,0,,Quest,1,2,102000111501,1,0,0,100,BP_Gadget_TeleportCrystal_01,100200,0,1,3,1,0,0,1,9467,-4397,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
170001,1700,101000223503,0,,Usable,1,5,102020000101,0,1,0,100,BP_Gadget_QuestScrollBox_01,17,1,1,600,1,0,0,0,0,0,226,0,0,0,0,1,0,0,,,GetItem,"""itemDropGroupId"":1700",,SpawnNpc,"{""npcInfoId"":21780, ""exclusive"":false, ""lifetime"":600, ""rate"":3500, ""teamId"":1}",,,,,,,Unlock,ControlGadget_Unlock,,,,,,0,0,0
170101,1701,101000223603,0,,Quest,1,2,102000170101,1,0,0,100,BP_Gadget_Bag_01,17,0,1,3,1,0,0,1,-12831,18824,-450,0,10,0,0,0,0,0,,,,,,,,,,,,,,Investigation,ControlGadget_Investigation,,,,,,0,0,0
170201,1702,101000223703,0,,Quest,1,2,102000170101,1,0,0,100,BP_Gadget_Tent_01,17,0,1,3,1,0,0,1,-9983,19645,-450,0,90,0,0,0,0,0,,,,,,,,,,,,,,Investigation,ControlGadget_Investigation,,,,,,0,0,0
170301,1703,101000223803,0,,Quest,1,2,102000170101,1,0,0,100,BP_Gadget_Burn_Box_04,17,0,1,3,1,0,0,1,-10099,20912,-450,0,0,0,0,0,0,0,,,,,,,,,,,,,,Investigation,ControlGadget_Investigation,,,,,,0,0,0
170501,1705,101000224003,0,,Quest,1,2,102000055101,1,0,0,100,BP_Gadget_Prison_Resident_04,17,0,1,3,1,0,0,1,-1583,10229,-450,0,0,0,0,0,0,0,,,,,,,,,,,,,,Unlock,ControlGadget_Unlock,,,,,,0,0,0
170601,1706,101000224103,0,,Quest,1,2,102000055101,1,0,0,100,BP_Gadget_Prison_SmeltingMerchant_01,17,0,1,3,1,0,0,1,1436,9919,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,Unlock,ControlGadget_Unlock,,,,,,0,0,0
170701,1707,101000224203,0,,Quest,1,2,102000170701,1,0,0,100,BP_Gadget_Box_15,17,0,1,3,1,0,0,1,-8111,4425,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
170801,1708,101000224303,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-7820,4202,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
170802,1708,101000224303,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-8143,3946,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
170803,1708,101000224303,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-8479,4202,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
170901,1709,101000224403,0,,Quest,1,2,102000170701,1,0,0,100,BP_Gadget_Box_15,17,0,1,3,1,0,0,1,-6329,-872,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171001,1710,101000224503,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-5525,-793,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171201,1712,101000224703,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-5404,377,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171202,1712,101000224703,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-5578,699,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171203,1712,101000224703,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-5473,1063,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171204,1712,101000224703,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-5345,2486,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171301,1713,101000224803,0,,Quest,1,2,102000170701,1,0,0,100,BP_Gadget_Box_15,17,0,1,3,1,0,0,1,-8629,1648,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171401,1714,101000224903,0,,Quest,0,2,0,1,0,0,100,BP_Gadget_Burned_Box_04_Fire,17,0,1,3,1,0,0,1,-8757,2262,815,0,0,0,0,0,0,0,,,,,,,,,,,,,,Burn,ControlGadget_Burn,,,,,,0,0,0
171601,1716,101000225103,0,,Quest,1,2,102000171601,1,0,0,100,BP_Gadget_Wagon_Noble_03,17,0,1,3,1,0,0,1,-17855,37961,100,0,-40,0,0,0,0,0,,,,,,,,,,,,,,Unlock,ControlGadget_Unlock,,,,,,0,0,0
10001801,100018,101010001801,,,Normal,0,0,0,1,0,0,300,BP_Gadget_Block_04,100018,1,1,0,1,0,,1,822,505,-399,0,-105,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0
910101,9101,101000910101,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Large,17001,1,1,20,0,0,0,1,-470,-15,95,0,90,0,0,0,,0,,,,,,,,,,,"790007,790008",Obb,"""left"":10, ""right"":10, ""front"":380, ""back"":380",,,,,,,,0,0,0
910102,9101,101000910102,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Large,17001,1,1,20,0,0,0,1,1370,-15,95,0,90,0,0,0,,0,,,,,,,,,,,"790009,790010",Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910105,9101,101000910105,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,17001,1,1,20,0,0,0,1,1370,-3450,195,0,90,0,0,0,,0,,,,,,,,,,,"790015,790016",Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910106,9101,101000910106,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,17001,1,1,20,0,0,0,1,1370,3450,340,0,90,0,0,0,,0,,,,,,,,,,,"790017,790018",Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910108,9101,101000910108,1,Artifact,Siege,1,20,102000910108,0,0,1,100,BP_Gadget_CastleSiege_HolyArtifact,17001,1,0,0,0,0,0,1,7435,0,600,0,0,0,0,0,,0,,,SiegeWin,,,,,,,,,,,,SiegeCapture,I_Crystal_Water,,Common/BuffCrystal/HolyArtifact_Processing_Effect_01_B,Common/BuffCrystal/HolyArtifact_Completion_Start_Effect_01_B,Common/BuffCrystal/HolyArtifact_Completion_Effect_01_B,0,0,0
910109,9101,101000910109,0,AltarOfFire,Siege,1,15,102000910109,0,0,0,320,BP_Gadget_CastleSiege_BuffCrystal,17001,1,0,0,0,0,180,1,3200,-3450,315,0,0,0,0,0,,0,,,Buff,"""buffInfoId"":200001,""type"":""siege""",,,,,,,,,,SiegeAltar,SiegeCapture,I_Crystal_Disable,I_Crystal_Fire,Common/BuffCrystal/BuffCrystal_Processing_Effect_01_R,Common/BuffCrystal/BuffCrystal_Completion_Start_Effect_01_R,Common/BuffCrystal/BuffCrystal_Completion_Effect_01_R,0,0,0
910110,9101,101000910110,0,AltarOfWater,Siege,1,15,102000910110,0,0,0,320,BP_Gadget_CastleSiege_BuffCrystal,17001,1,0,0,0,0,180,1,3200,3450,315,0,0,0,0,0,,0,,,Buff,"""buffInfoId"":200002,""type"":""siege""",,,,,,,,,,SiegeAltar,SiegeCapture,I_Crystal_Disable,I_Crystal_Water,Common/BuffCrystal/BuffCrystal_Processing_Effect_01_B,Common/BuffCrystal/BuffCrystal_Completion_Start_Effect_01_B,Common/BuffCrystal/BuffCrystal_Completion_Effect_01_B,0,0,0
910111,9101,101000910111,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Small,17001,1,1,20,0,0,0,1,3770,-1340,200,0,0,0,0,0,,0,,,,,,,,,,,,Obb,"""left"":10, ""right"":10, ""front"":190, ""back"":190",,,,,,,,0,0,0
910112,9101,101000910111,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Small,17001,1,1,20,0,0,0,1,3770,-2495,340,0,180,0,0,0,,0,,,,,,,,,,,,Obb,"""left"":10, ""right"":10, ""front"":190, ""back"":190",,,,,,,,0,0,0
910113,9101,101000910113,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Small,17001,1,1,20,0,0,0,1,3770,1340,200,0,180,0,0,0,,0,,,,,,,,,,,,Obb,"""left"":10, ""right"":10, ""front"":190, ""back"":190",,,,,,,,0,0,0
910114,9101,101000910113,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Small,17001,1,1,20,0,0,0,1,3770,2495,340,0,0,0,0,0,,0,,,,,,,,,,,,Obb,"""left"":10, ""right"":10, ""front"":190, ""back"":190",,,,,,,,0,0,0
910115,9101,101000910115,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,17001,1,1,20,0,0,0,1,3765,-590,245,0,180,0,0,0,,0,,,,,,,,,,,,Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910116,9101,101000910116,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,17001,1,1,20,0,0,0,1,3770,590,245,0,0,0,0,0,,0,,,,,,,,,,,,Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910117,9101,101000910101,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Large,17002,1,1,20,0,0,0,1,-470,-15,95,0,90,0,0,0,,0,,,,,,,,,,,"790007,790008",Obb,"""left"":10, ""right"":10, ""front"":380, ""back"":380",,,,,,,,0,0,0
910118,9101,101000910102,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock_Large,17002,1,1,20,0,0,0,1,1370,-15,95,0,90,0,0,0,,0,,,,,,,,,,,"790009,790010",Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910121,9101,101000910105,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,17002,1,1,20,0,0,0,1,1370,-3450,195,0,90,0,0,0,,0,,,,,,,,,,,"790015,790016",Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
910122,9101,101000910106,1,MagicGate,Normal,0,0,0,0,0,0,130,BP_Gadget_CastleBlock,17002,1,1,20,0,0,0,1,1370,3450,340,0,90,0,0,0,,0,,,,,,,,,,,"790017,790018",Obb,"""left"":10, ""right"":10, ""front"":260, ""back"":260",,,,,,,,0,0,0
