Key,Command,Value
9941101530305,,"Oh wow, would you look at that! They really took her apron! Haha, this is ridiculous.<p>I’ll have to tell Barry. Thanks for your help!"
9941101530402,,"I know who you are. I have a request for you. Could you ward off the Bugbears while I start a fire?<p>It was originally a group was task, but now I’m alone... Please, it would be a great help."
9941101530405,,"Thanks to your help, I was able to complete my mission. Now, I’ll just wait for the main army."
9941101530502,,Nice to see you! I’ve never been more relieved to see a mercenary!<p>Flowers are always sprouting from the bodies of Nymphs! Isn’t that interesting?<p>I’ve always wanted to research the Nymph petals. Could you get me some so I can do research on them?
9941101530505,,Thank you so much! There are so many! I can’t wait to start researching!
9941101530602,,Hi. I have request that I was hoping you could help me with. I’ll pay you well.<p>The Atroxes around here have poisonous fangs they use to paralyze their enemies. I need their fangs for my black magic. You’d be surprised how useful they are in magic.
9941101530605,,"Seeing as you came back without a scratch, I must’ve chosen the right person for the job. This is your reward, and I added a bit more considering how difficult the job was."
9941101530702,,"Welcome! I’m Shayden from the hunter town. That damn Renner called me a coward, so I came here to prove him wrong!<p>The problem is that I’ve been injured and I... I would really appreciate your help.<p>It’s not a difficult job. All you need to do is get me 10 Leto Lizardman Sentinel spears. I’ll be waiting!"
9941101530705,,"Haha. I would normally have been able to do it myself! Anyway, thanks for your help and please keep helping me a secret. Oh, here is the payment for your discretion!"
9941101530802,,"It’s intriguing to find you at such a place!<p>Have you fought a Slave Foremen before? It’s my first time seeing one and I never thought they could be that big!<p>Could you engage some and tell me how they fight? I need to know my enemy if I’m to defeat them!<p>I’ll be watching the fight from the sideline. Well, best of luck!"
9941101530805,,I’ve studied their fighting styles and feel ready to take them on! This is a small token of my appreciation for your help.
9941101530902,,Welcome! The recent battle between the Orcs and Tanors have the Oren people terrified.<p>The simple-minded Orcs are quick to forget about any grudges but the Tanors continue seeking vengeance for any who die.<p>The battle will never stop if we do nothing about the Tanors. Should we try speaking with the Tanor Chiefs? It’s fine to resort to violence if talking to them doesn’t work.<p>Our main goal is to put an end to the battle!
9941101530905,,Phew. The situation has died down since we’ve disposed of the chiefs. I sure hope this armistice endures.
9941101531002,,Great to see you! Seeing you makes me feel better despite the burdensome task I have on my plate.<p>I currently have my hands full with the mission of wiping out the Barka Silenos. Would you help me by defeating the Wizards?
9941101531005,,"Thank you for helping! I was able to defeat the elder Silenos. Here, this is to show my appreciation. I’d appreciate your help next time as well if you’re available."
9941101550102,,"Thank you for the compliment. Could you help me out?<p>I heard a Nymph cry once, before its death. I want to research the various effects it supposedly has, but I, unfortunately, don’t have the ability to defeat them.<p>Could you help me out and collect some tears for me?"
9941101550105,,Thank you! I didn’t expect you to bring me so much! I’m eager to start conducting some research.
9941101550202,,"D-did you... see the giant Atrox over there?<p>I only expected to see beautiful Nymphs, not something grotesque like that Spider.<p>Could you deal with it for me? I’m not sure when they’ll attack and... they scare me..."
9941101550205,,"Thanks to you, this place has become a lot safer! This is payment for your help!"
9941101550302,,"Great to see you. *Sneeze*!<p>If possible, could you help me get rid of those Nymph Roses?<p>Their pollen is giving me a really tough time. *Sneeze*! It would be really wonderful if you helped me."
9941101550305,,Phew. That is much better. My pollen allergies were driving me nuts. Please take this as a personal thank you.
9941101550402,,"Help me, meow!<p>The Lizardmen eggs are considered very rare, but luckily enough, I was able to get my paws on some of them!<p>But I clumsily dropped a few and they were taken by the priests. I would like your help getting them back!"
9941101550405,,"Oh, my lovely eggs have come back to me! Thank you so much, meow!"
9941101550502,,"Welcome! I’m Shayden from the hunter town. That damn Renner called me a coward, so I came here to prove him wrong!<p>Taking the Bone Headgears of the Shamans should be enough to show him I’m no coward! Could you get me some? I’m a little busy right now so I can’t, but I’ll pay you well for it."
9941101550505,,"Haha. Thanks! Of course, I could’ve done it myself but someone as talented as myself can’t be wasting my time defeating some Shamans, right?"
9941101550602,,"Great to see you. I saw some Orcs around here fighting amongst each other.<p>They’ll be killing humans regardless of the outcome of their scuffle.<p>In fact, we should seize this opportunity to defeat their Archers!"
9941101550605,,Hearing them scream is enough to let go of the anger inside of me. You did a great job during the battle!
9941101550702,,"Do you see those barbaric Orcs? All they do is fight and it causes a lot of harm to humans. I can’t have them continue wildly thrashing everything.<p>Even through extensive research, we do not know why they’re fighting. I don’t care anymore and it doesn’t change the fact that they are enemies I need to kill.<p>Would you help me defeat the Guards?"
9941101550705,,"Those dumb Orcs are too stupid to function without a commander. Idiots! Anyway, you did well. Take this as payment!"
9941101550802,,"Hey there. Did you perhaps hear about the Orcs attacking the humans? The families of the fallen are asking to gather their keepsakes as a way to remember them.<p>I agreed to help out considering their unfortunate circumstances, but it’s been a difficult task. Could you help me defeat the Elite Soldiers and find any keepsakes?"
9941101550805,,Phew. Thanks for your help. I hope this offers condolences to the grieving families.
9941101550902,,"Come on over and lend me a paw, meow!<p>Do you see the leather corsets on the Tanor Recruits? The Tanors are quite skilled in their leather craftmanship.<p>I’m positive they will fetch a high price! Well? I’ll pay you well for bringing me those leather corsets!"
9941101550905,,"What is this, meow? It’s bloody and ripped! I can’t sell this! I can only pay you this much for these scraps. Go somewhere else if you don’t like it!"
9941101551002,,"Come, come! Have you come to get some horns as well?<p>Oh my, I guess you weren’t aware.<p>The horns of the Tribe Guardians are good mediums for spreading mana. They fetch quite a price!<p>On that note, could you defeat them and get me some horns? Of course, I’ll pay you well. Well, not as much as you would get for selling them at a shop."
9941101551005,,"Wow! These are very good quality! Thank you! I’ll pay you as much as I can, just not as much as a shop would haha."
9941101710102,,"Come, come. I received word that High Priests of the Dark Brotherhood have been active in my jurisdiction. They are truly reckless!<p>I issued a draft, but the soldiers haven’t arrived yet. If possible, could you go ahead and deal with those Dark Brotherhood High Priests?"
9941101710109,,That Dark Brotherhood is unyielding! We only made it out thanks to your help. Thank you for saving us!
9941101710111,,"Well done! The soldiers haven’t arrived yet, but having you here is more than enough."
9941101720102,,"Come, come. I received word that High Priests of the Dark Brotherhood have been active in my jurisdiction. They are truly reckless!<p>I issued a draft, but the soldiers haven’t arrived yet. If possible, could you go ahead and deal with those Dark Brotherhood High Priests?"
9941101720107,,That Dark Brotherhood is unyielding! We only made it out thanks to your help. Thank you for saving us!
9941101720109,,"Well done! The army hasn’t arrived yet, but having you here is more than enough."
9941101710202,,"The bailiff has been very stressed lately. The number of monsters has increased exponentially without any clear reason and he’s been working to find out the cause of it.<p>Could you help us look for some clues? I think defeating the Fallen Knights around here should lead to something. After all, they weren’t here before this situation arose.<p>My gut says defeating them will reveal some secrets. My gut feeling is never wrong about these things!"
9941101710209,,I’m at a loss for words... You overcame such odds? You really are incredible!
9941101720202,,"The bailiff has been very stressed lately. The number of monsters has increased exponentially without any clear reason and he’s been working to find out the cause of it.<p>Could you help us look for some clues? I think defeating the Fallen Knights around here should lead to something. After all, they weren’t here before this situation arose.<p>My gut says defeating them will reveal some secrets. My gut feeling is never wrong about these things!"
9941101720207,,It is crystal clear who set up that Soulstone. This is no simple matter. I’ll have to report this to the bailiff.
9941101710302,,"Ah! Where am I? The High Wizard teleported me, saying, “We need to escape.” I wonder what is happening at the Ivory Tower...<p>Uh oh... Have you seen my recipe anywhere?<p>The monsters must’ve taken it while I was unconscious! That recipe could be dangerous in the wrong hands! This could be bad...<p>You’re an adventurer, aren’t you? Could you lend me a hand and bring the recipe back to me?"
9941101710308,,Phew. This is such a relief. My apologies for not introducing myself earlier. My name is Bella and I am the exclusive chef of the Ivory Tower. I hope to see you again some other time.
9941101720302,,"Ah! Where am I? The High Wizard teleported me, saying, “We need to escape.” I wonder what is happening at the Ivory Tower...<p>Uh oh... Have you seen my recipe anywhere?<p>The monsters must’ve taken it while I was unconscious! That recipe could be dangerous in the wrong hands! This could be bad...<p>You’re an adventurer, aren’t you? Could you lend me a hand and bring the recipe back to me?"
9941101720307,,Phew. This is such a relief. My apologies for not introducing myself earlier. My name is Bella and I am the exclusive chef of the Ivory Tower. I hope to see you again some other time.
9941101710402,,You know what? I am very happy right now! There are so many Orcs for us to eliminate. This is the day we turn all those eyesores into a pile of corpses!<p>Are you with me? Let’s make them pay for all that they’ve done!
9941101710409,,"I feel great but a little winded... Maybe I’m slowly going insane. Regardless, our vengeance must continue!"
9941101720402,,You know what? I am very happy right now! There are so many Orcs for us to eliminate. This is the day we turn all those eyesores into a pile of corpses!<p>Are you with me? Let’s make them pay for all that they’ve done!
9941101720407,,"I feel great but a little winded... Maybe I’m slowly going insane. Regardless, our vengeance must continue!"
9941101710502,,"One of the goods that we General Merchants deal with are bombs. However, only merchants with Pan’s stature are permitted to do so. I’m not at that level, yet, meow.
<p>Rumor is that the Orcs here have been creating bombs. Rumor or not, I would still love to see those bombs. Could you perhaps procure some?"
9941101710508,,"Such a rude guy deserves to die! Meow! Now let’s take a look at the bomb. It wouldn’t spontaneously explode, right?"
9941101720502,,"One of the goods that we General Merchants deal with are bombs. However, only merchants with Pan’s stature are permitted to do so. I’m not at that level, yet, meow.
<p>Rumor is that the Orcs here have been creating bombs. Rumor or not, I would still love to see those bombs. Could you perhaps procure some?"
9941101720507,,"Such a rude guy deserves to die! Meow! Now let’s take a look at the bomb. It wouldn’t spontaneously explode, right?"
9941101710602,,"I told my regular customers that I would meet them here. I don’t quite have a problem waiting here, but I could make good use of this time.
<p>Have you ever faced off against any of the Dark Witches around here? They are actually Medusas. Their waving hair is the source of their powerful magic.
<p>Bring me some of their hair and I will pay you generously in Adena. Of course, you’ll have to figure out how to get the hair on your own. I’ll wait here."
9941101710606,,"Oh wow, you are very skilled, aren’t you?
<p>Kutcher, I’d like to ask your friend to do me a favor if you don’t mind."
9941101710607,,"Feel free. It would be great if you lent Mancini a hand, <YellowBold>[player]</>."
9941101710608,,Would you protect me? The item I received from my friend draws in dark power. Think of me as a sheep bleeding in a den of lions.<p>I’d appreciate it if you kept me safe until I get somewhere safe!
9941101710611,,I should be good from here. Today has been quite a day. I never thought Kutcher would know someone like you. I’ll be sure to remember you in case I need you for the future. Hahaha!
9941101710613,,"Haha. He is so incredibly fickle! I don’t think any of my regular customers would require any kind of protection. Maybe he is thinking of it as a sort of entertainment...
<p> Be careful, <YellowBold>[player]</>. The dark power seems to favor you."
9941101720602,,"I told my regular customers that I would meet them here. I don’t quite have a problem waiting here, but I could make good use of this time.
<p>Have you ever faced off against any of the Dark Witches around here? They are actually Medusas. Their waving hair is the source of their powerful magic.
<p>Bring me some of their hair and I will pay you generously in Adena. Of course, you’ll have to figure out how to get the hair on your own. I’ll wait here."
9941101720607,,"My patron seems to have taken a liking to you. I find it quite amusing, hahaha."
9941101710702,,"Wow, this is such a wonderful place! Can you smell the money? Have you ever seen such a giant Leech?
<p>This is our chance! Go get me that giant Leech! It will shrink once we dry it, so don’t worry about its size!"
9941101710708,,"Wow, this is incredible! I’ve never seen such a giant Leech before!
<p>Can I have this, meow? I’ll pay you extra! Thanks, <YellowBold>[player]</>!"
9941101720702,,"Wow, this is such a wonderful place! Can you smell the money? Have you ever seen such a giant Leech?
<p>This is our chance! Go get me that giant Leech! It will shrink once we dry it, so don’t worry about its size!"
9941101720707,,"Meow! Is it over? They must be the dumbest Orcs alive! They tried to rob us while you were here, <YellowBold>[player]</>. You have my thanks!"
9941101710802,,"The Oel Mahum around here are all fighters. I’m not sure how, but they got their hands on some quality equipment. As embarrassing as it is for me to admit, I think some of their equipment is better than mine.
<p>The Bandit Shamans’ equipment will actually fetch quite a price. Those should be of more worth than the Oel Mahum equipment."
9941101710809,,"Are you alright? My goodness, what was that? What did those darn Oel Mahums do? Nevermind that, I’m glad to see you are alright. They really are a wild bunch."
9941101720802,,"The Oel Mahum around here are all fighters. I’m not sure how, but they got their hands on some quality equipment. As embarrassing as it is for me to admit, I think some of their equipment is better than mine.
<p>The Bandit Shamans’ equipment will actually fetch quite a price. Those should be of more worth than the Oel Mahum equipment."
9941101720807,,"As expected, they are quite a handful. Thank goodness you got away safe!"
9941101710902,,"Those Bandit Plunderers are quite a handful. I had a fight with them yesterday and barely came out alive. There must be a secret to their strength.
<p>We should check out their equipment. Please tell me if you find any special equipment."
9941101710909,,"Hmm. This is no ordinary equipment. I’ve got to conduct some research. Anyway, here is your compensation. Thanks!"
9941101720902,,"Those Bandit Plunderers are quite a handful. I had a fight with them yesterday and barely came out alive. There must be a secret to their strength.
<p>We should check out their equipment. Please tell me if you find any special equipment."
9941101720907,,"This is quite an unusual piece of equipment, but I can’t learn anything by simply by looking at it. I’ll have to do some research."
9941101711002,,"I promised to meet an old friend here, but I haven’t heard any word yet... I did in hear that something happened at the Ivory Tower. That worries me because my friend is an Ivory Tower Wizard.
<p>Perhaps something happened to my friend on the way here. Could you lend me a hand and search the area? It would be even better if you dealt with any Grendels since they can be of potential danger!"
9941101711005,,"Ugh... Where am I? And who are you??
<p>You came looking for me on Dorothy’s behalf? Now that’s a name I’m happy to hear. Oh, we should get out of here first."
9941101711009,,"Thanks to you, my friend and I are safe. Even better, you are also safe. Don’t you think things turned out well? This is for helping us."
9941101721002,,"I promised to meet an old friend here, but I haven’t heard any word yet... I did in hear that something happened at the Ivory Tower. That worries me because my friend is an Ivory Tower Wizard.
<p>Perhaps something happened to my friend on the way here. Could you lend me a hand and search the area? It would be even better if you dealt with any Grendels since they can be of potential danger!"
9941101721005,,"Ugh... Where am I? And who are you??
<p>You came looking for me on Dorothy’s behalf? Now that’s a name I’m happy to hear. Oh, we should get out of here first."
9941101721008,,"Kirinaldo is a hometown friend of mine. Thanks to you, I haven’t lost a friend."
9941101711102,,"That’s weird... It should be here... Have you seen a brown sack by any chance? One that could hold a couple of apples. Did I lose it?
<p>I suspect a few places where it might be. Can you help me find it? Head East from here and you’ll see something that resembles a tent. I might’ve lost it somewhere around there."
9941101711104,,"What? You’re saying that it’s empty? I worked my butt off all month for that money!
<p> There is nobody around this area. A bear would never take off with Adena, so it has to be the bandits. Can you get it back for me?"
9941101711110,,"What a horrible day. I feel terrible. Not only did I lose my money, but I’m in a fight that’s paying me close to nothing. Sigh..."
9941101721102,,"That’s weird... It should be here... Have you seen a brown sack by any chance? One that could hold a couple of apples. Did I lose it?
<p>I suspect a few places where it might be. Can you help me find it? Head East from here and you’ll see something that resembles a tent. I might’ve lost it somewhere around there."
9941101721104,,"What? You’re saying that it’s empty? I worked my butt off all month for that money!
<p> There is nobody around this area. A bear would never take off with Adena, so it has to be the bandits. Can you get it back for me?"
9941101721109,,"What a horrible day. I feel terrible. Not only did I lose my money, but I’m in a fight that’s paying me close to nothing. Sigh..."
9941101730102,,"Why haven’t the soldiers we summoned arrived yet? The situation is very complicated with Embrion’s Squire running about...
<p>You’ll have to help us out since we don’t have any men to act with. Head to the Ivory Tower territory and defeat Embrion’s Squire."
9941101730105,,"Hmm, you are quick... With your speed, you might be able to wrap up the situation up before the army gets here. Thanks."
9941101730202,,"The bailiff seems to be happier lately. He must be pleased with your actions. It’s been amazing for me as well. Speaking of which, could I ask for one more thing?
<p>Could you defeat the Void Hounds? I believe the soldiers will have a difficult time dealing with such monsters."
9941101730205,,You have my thanks. Having the normal soldiers deal with such monsters would have resulted in heavy casualties.
9941101730302,,"The malfunctioning Guardian was originally constructed for security purposes. Although trustworthy, it isn’t exactly reliable. In situations like these, it is merely a murder machine.
<p>Would you eliminate that malfunctioning guardian? I honestly don’t think it can be repaired."
9941101730305,,Could you keep this request a secret? I fear it may have repercussions. Your help is much appreciated.
9941101730402,,"The Orc Seekers need to be dealt with first. With them gone, we would be able to keep more people hidden from the Orcs."
9941101730405,,"Ah, you’re back. Surely you didn’t go easy on them? Haha, well done."
9941101730502,,"Meow! Come on over, <YellowBold>[player]</>! Do you see the Timak Orc Fighter over there? I’ve got to have its knife, it’s of superb quality! I need it! Well, go on! Go get it!"
9941101730505,,I am curious to know where the Orc got such a high-quality item. I could get rich if I knew their source.
9941101730602,,"Would you quit looking around and come over here? I was hoping to give you something to keep you and I busy while I wait for my patron.
<p>Take this small soul collector and defeat the Timak Orc Archers. This collector should store their dark souls."
9941101730605,,"You did well. This is a small token of appreciation for my patron. If you would like, I will even tell my patron where it was acquired. Hahaha."
9941101730702,,"Hear ye, brave adventurers! The Oren Lord has said that anyone who defeats the Timak Orc Fighters and brings back their headgear as proof will be rewarded!"
9941101730705,,"Your help is duly noted. On behalf of the lord of Oren, here is your reward. Any other volunteers?"
9941101730802,,"Look around! There must be something useful among all this junk the Oel Mahums have gathered. It will be a shame to see something of value in the hands of villains.
<p>The Bandit Warrior should have the keys to the boxes in the treasure lot. I need those keys to start with."
9941101730805,,Now we only need to find the box that this key fits in. I can do that on my own. Hahaha!
9941101730902,,"Sigh... I had no intention of putting in any effort since I wasn’t even requested... Have you perhaps seen Mitchell? Perhaps he went to steal from the treasure lot?
<p>I’ll have to use my magic to take a deeper look. Could you eliminate the Bandit Cutthroats in the vicinity so that I can focus?"
9941101730905,,"Wow, I only expected you to scare them off. You’re kind of an overachiever. Oh, I managed to find Mitchell. He found his way deep inside the stronghold... Ugh... I’m sure he’ll find his own way out."
9941101731002,,"Something must have happened at the Ivory Tower. Oel Mahums wouldn’t be wandering around under normal circumstances. I’m sure the Ivory Tower’s weakened influence have given monsters more freedom to roam around.
<p>This is a complicated situation. I need to do my research but I still have to complete what was requested of me... Could you defeat the Bandit Looters in my place? I’ll give you the reward that was promised to me for this task."
9941101731005,,"I was able to conduct some research thanks to you. Seeing as the friend I was supposed to meet seems too busy with the problem at hand, I should probably make some plan of action."
9941101731102,,I have been tasked with collecting ingredients. I need Grendel’s sole. Can you do this for me? I don’t feel like going all the way back after traveling all this way.
9941101731105,,I just don’t understand how you can cook food with this. What kind of person could’ve come up with this recipe?
9941101750102,,"The soldiers should be here soon, but I can’t simply wait without doing anything when the Dark Knights are running amuck.
<p>Would you be up to help me once more? Show them that justice will prevail!"
9941101750105,,"As expected, you truly are reliable. Your help is very much appreciated!"
9941101750202,,"Bella, the Ivory Tower’s Exclusive Chef has requested us to defeat the Ivory Tower Gargoyles who seem to be after her stolen magic recipe."
9941101750205,,I hear you’ve undertaken a similar task in the past? That must be why you had relative ease with this task. Thanks!
9941101750302,,"There were ingredients among the goods that were teleported with me. One of the items is dark meat fermented with mana bean sauce. Monsters who consume it will become more violent.
<p>We still have some time until the effect of the meat shows itself in them. Defeat the Void Hounds before the meat kicks in."
9941101750305,,I hope you don’t misunderstand and think Ivory Tower Wizards consume such things. It is merely for research. 
9941101750402,,"The Orcs move in such unison because of their commander. The vile nature of Orcs pales in comparison to how wicked the Timak Orc Officers are.
<p>Defeat the Timak Orc Officers and consider it a preemptive strike on their sure-to-happen wicked deeds. "
9941101750405,,"They were bound to commit wicked deeds, I am sure of it. It was a necessary preemptive strike!"
9941101750502,,"The Orcs here are on bad terms with Ivory Tower Wizards. Perhaps that’s why they are so skilled at fighting against them.
<p>Bring me the weapons of the Timak Orc Berserkers. I’m sure there are secrets to be uncovered."
9941101750505,,"Our caravan will look into this, meow. I am confident that I can use these to make some incredible products. Well done!"
9941101750602,,"There is something I need. Atroxes have many legs, but what I need are their front legs. I’ll be waiting for you to bring me some in exchange for a bunch of Adena. "
9941101750605,,"You finished almost as quickly as I expected you to. Well, I wouldn’t have been surprised if you finished any sooner either. Oh, here is the Adena I promised you."
9941101750702,,"Hear ye, brave adventurers! The Oren Lord has said that anyone who defeats a Forest Wyrm and brings back its suckers as proof will be rewarded!"
9941101750705,,"Your help is duly noted. On behalf of the lord of Oren, here is your reward. Any other volunteers?"
9941101750802,,"I wonder what relation these Oel Mahums have with the Ferocious Grendels? I did not expect Ferocious Grendels to be in the stronghold! Oh man, I can’t believe they are on my path.
<p>Would you defeat them? I wouldn’t stand a chance if those brutes rushed me!"
9941101750805,,"Judging by your abilities, I’m sure you could handle 10 Ferocious Grendels on your own! Quite incredible, I say!"
9941101750902,,"The source of the magic buffs used by Bandit Shamans is a curse.<p>They are suppressing the harmful effects of the curse while still drawing out the beneficial effects. Such a complex practice is impossible without a suitable tool.<p>They must have some sort item that enables such magic. Should we acquire it, I’m positive we can sell for good price. Shall we go find it?"
9941101750905,,"That was a great plan. It isn’t something we can use right now, but knowledge of how it works should prove useful to us in the future."
9941101751002,,"Would you defeat the Bandit Rookies? I had originally planned to request Sara Ra, but she must’ve gone to look for Mitchell. She’s worrying for nothing if you ask me."
9941101751005,,"Oh, you’re back. You sure are quick. I was able to do what I had to thanks to your help. I’ll be sure to count on you in the future!"
9941101751102,,I heard the town nearby was attacked by bandits. Me? I’m just really tired after trying to complete the free quest that Mitchell accepted. Can you help me by taking care of the Mountain Bandits Scouts?
9941101751105,,Thanks to you I’m all rested now. Although there are still things left to do... Life isn’t about complaining all the time right? 
9920011014301,,Defeat the Stone Golem
9921101012001,,Talk to Hardin in Shrieking Hallows
9921101012002,,Talk to Hardin
9921101012003,,Escort Hardin
9921101012004,,Defend Against the Incoming Army of Death
9921101012005,,Confronting Corps Leader Pugg
9921101012006,,Defeat Corps Leader Pugg
9921101012007,,Confronting Apostle Erzael
9921101012008,,Defeat Apostle Erzael
9921101012009,,Go to Hardin
9921101012010,,Use the Summoning Stone
9921101012011,,Meet Tyron
9921101012012,,Talk to Tyron
9921101012013,,Collect the Seal of Death
9921101012014,,Burn the Seal of Death
9921101012015,,Survive Enemy Attack
9921101012016,,Defeat Angsra
9921101012017,,Return to Tyron
9921101610101,,Meet Lady Nine
9921101610102,,Talk to Lady Nine
9921101610103,,Collect the Obsidian Heart
9921101610104,,Investigate Traces of the Ancient Obsidian Golem
9921101610105,,Defeat Jaka
9921101610106,,Return to Lady Nine
9921101610107,,Meet Farlon
9921101610108,,Take Grandis Destroyer’s Equipment
9921101610201,,Return to Farlon
9921101610202,,Defeat Tarugal
9921101610203,, Meet Cat Merchant
9921101610204,,Talk to Varot
9921101610205,,Take Something Worth Selling
9921101610206,,Defeat Hammertooth
9921101610207,,Meet Jayhan
9921101610208,,Talk to Jayhan
9921101610301,,Defeat Oel Mahum Shaman
9921101610302,,Use Crystal of Activation
9921101610303,,Defeat Jenis
9921101610304,,Return to Jayhan
9921101610305,,Meet Votang
9921101610306,,Defeat Oel Mahum Pillager
9921101610307,,Bring back Votang’s Bag
9921101610308,,Defeat Kuzran
9921101610401,,Return to Votang
9921101610402,,Meet Nero
9921101610403,,Talk to Nero
9921101610404,,Collect Fragrant Hair
9921101610405,,Move to Where Nero is
9921101610406,,Defeat Hallamari
9921101610407,,Return to Nero
9921101610408,,Meet Hanshen
9921101610501,,Talk to Hanshen
9921101610502,,Defeat Pan Luem
9921101610503,,Find Enemy Leader
9921101610504,,Defeat Waika
9921101610505,,Return to Hanshen
9921101610506,,Meet Yumaeri
9921101610507,,Talk to Yumaeri
9921101610508,,Collect Walking Fungus Specimen
9921101610601,,Reclaim Yumaeri’s Bag
9921101610602,,Defeat Fungurian
9921101610603,,Return to Yumaeri
9921101610604,,Meet Claire
9921101610605,,Talk to Claire
9921101610606,,Take Soul Eater’s Soul
9921101610607,,Return to Claire
9921101610608,,Defeat Osner
9921101610701,,Defeat Barrier Watchman
9921101610702,,Gather Magic Vine
9921101610703,,Defeat Gallonian
9921101610704,,Capture Soul Eater’s Soul
9921101610705,,Collect the Obsidian Golem’s Heart
9921101610706,,Collect Corrupted Willow Specimen
9921101610707,,Defeat Armored Howler
9921101610708,,Meet Galina
9921101610801,,Talk to Galina
9921101610802,,Defeat the Water Seer
9921101610803,,Return to Galina
9921101610804,,Defeat Doom Servants
9921101610805,,Acquire Oel Mahum Good-luck Charm
9921101610806,,Defeat Oel Mahum Shredder
9921101610807,,Meet Varot
9921101610808,,Retrieve Oel Mahum Equipment
9921101610901,,Collect Aristocrat’s Belonging
9921101610902,,Talk to Tyron
9921101610903,,Defeat Wyrm
9921101610904,,Return to Tyron
9921101610905,,Defeat Spore Spider
9921101610906,,Defeat Soul Collector
9921101610907,,Defeat Sadistic Grandis Destroyer
9921101610908,,Defeat Spore Bat
9921101611001,,Defeat Oel Mahum Destroyer
9921101611002,,Take Oel Mahum Fighter’s Equipment
9921101611003,,Defeat the Result of Greed
9921101611004,,Defeat Nightmare Spirits
9921101611005,,Defeat Vampire Bats
9921101611006,,Talk to Mitchell
9921101611007,,Acquire Grendel Meat
9921101611008,,Obtain Firewood
9921101611101,,Acquire Plateau Windsus Meat
9921101611102,,Return to Maychel
9921101611103,,Rescue Maychel
9921101611104,,Defeat the Incoming Grendels
9921101611105,,Defeat Giant Bear Grizzly
9921101611106,,Talk to Annie
9921101611107,,Defeat Plateau Windsus
9921101611108,,Defeat Starving Grendel
9921101611109,,Check Windsus Footprint I
9921101611110,,Check Windsus Footprint II
9921101621101,,Defeat the Incoming Baby Windsus
9921101621102,,Defeat Giant Windsus
9921101621103,,Talk to Renner
9921101621104,,Defeat Razorwind Bugbear Worker
9921101621105,,Check Shayden’s Cloak
9921101621106,,Defeat the Incoming Bugbears
9921101621107,,Defeat Especially Ugly Bugbear
9921101621108,,Talk to Drave
9921101621109,,Defeat Razorwind Bugbear Fighter
9921101621001,,Take Weapons in Arsenal
9921101621002,,Rescue Oren Soldier I
9921101621003,,Rescue Oren Soldier II
9921101621004,,Escort Drave Escaping
9921101621005,,Defeat Bugbear of Greed
9921101311009,,Defeat Treasure Watcher Nassa
9921101420706,,Defeat the Incoming Monsters
9921101450503,,Defeat Ravine Breka Fighter
9921101510503,,Defeat Cruel Nymph Rose
9921101510504,,Extract Prinsis I
9921101510505,,Defeat the Incoming Nymph
9921101510506,,Extract Prinsis II
9921101510508,,Extract Prinsis III
9921101510509,,Defeat Nymph Queen
9921101510603,,Defeat Leto Lizardman Priest
9921101510604,,Collect the Intact Lizardman Egg
9921101510606,,Defeat the Incoming Lizardmen
9921101510607,,Defeat Manager Tantaka
9921101520604,,Collect the Lizardman Egg
9921101510701,,Talk to Shayden
9921101510703,,Defeat Leto Lizardman Infiltrator
9921101510704,,Go to Shayden
9921101510706,,Defeat Tanguri
9921101510803,,Defeat Timak Orc Elite Soldier
9921101510804,,Light the Barracks on Fire
9921101510806,,Defeat Search Adviser Kamodu
9921101510903,,Defeat Tanor Recruit
9921101510904,,Search the Arsenal
9921101510905,,Defeat the Incoming Tanors
9921101510906,,Defeat Blacksmith Kanto
9921101511003,,Defeat Tanor Tribe Guardian
9921101511004,,Acquire Chief’s Token
9921101511006,,Participate in a Duel
9921101511007,,Defeat Shaman Varpio
9921101511008,,Defeat Honor Fighter Vartis
9921101511009,,Defeat Backup Chief Beto
9921101521005,,Defeat the Incoming Tanor Tribe Guardian
9921101530103,,Collect Windsus Lung
9921101530203,,Defeat Maneater Atrox
9921101530303,,Find Apron from Tyrant
9921101530503,,Nymph Rose’s Flower Petal
9921101530603,,Plateau Atrox’s Fang
9921101530703,,Leto Lizardman Sentinel’s Spear
9921101530803,,Defeat Kazan’s Slave Foreman
9921101530903,,Defeat Tanor Avenger
9921101531003,,Defeat Tanor Wizard
9921101550103,,Collect Nymph Rose’s Tears
9921101550203,,Defeat Plateau Atrox
9921101550503,,Collect Shaman’s Bone Headgear
9921101550603,,Defeat Kazan’s Seeker
9921101550703,,Defeat Kazan’s Guard
9921101550803,,Find Relic from Elite Soldier
9921101550903,,Recruit’s Leather Corset
9921101551003,,Collect Tribe Guardian’s Horn
9921101710103,,Defeat Dark Brotherhood High Priest
9921101710104,,Rescue Ivory Tower Wizard Rakan
9921101710106,,Rescue Insane Wizard
9921101710107,,Defeat Nabraham
9921101710108,,Talk to Rakan
9921101710203,,Defeat Fallen Knight
9921101710204,,The Suspicious Soulstone
9921101710206,,Destroy the Dark Soulstone
9921101710207,,Defeat Doll of Emptiness
9921101710301,,Talk to Bella
9921101710303,,Defeat Ivory Tower Gargoyle
9921101710304,,Return to Bella
9921101710305,,Move to a Safe Place
9921101710306,,Defeat Dust Storm
9921101710401,,Talk to Darian
9921101710404,,Join Darian
9921101710405,,Escape from the Orc Camp
9921101710407,,Defeat Sadistic Crugar
