Id,ContentShow,NameKey,Difficulty,RecommendedAttack,RecommendedDefense,RecommendedPower,RecommendedLevel,Type,IntParam,OpenCondition,RecommendedPC,EnterLevelRestriction,BackgroundImage,WorldId,RepresentRewardId,RepresentRewardNameKey,RepresentRewardDescriptionKey,RepresentRewardIconPath,AddSubLevel,DescriptionKey,ResetGemType,ResetGemCount,SubLevelForLight,BGM,ConflictRegular,RepresentRewardID1,RepresentRewardCount1,RepresentRewardID2,RepresentRewardCount2,RepresentRewardID3,RepresentRewardCount3,HardMode,RecommendedAbilityType,RecommendedAbilityPower,SummonMonsterInfo
20053,1,691000020001,Normal,0,0,186500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110208
20054,1,691000020001,Normal,0,0,186500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110209
20055,1,691000020001,Normal,0,0,199800,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110210
20056,1,691000020001,Normal,0,0,199800,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110211
20057,1,691000020001,Normal,0,0,212100,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110212
20058,1,691000020001,Normal,0,0,212100,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110213
20059,1,691000020001,Normal,0,0,212100,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110214
20060,1,691000020001,Normal,0,0,221800,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110215
20061,1,691000020001,Normal,0,0,212100,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110216
20062,1,691000020001,Normal,0,0,236500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110217
20063,1,691000020001,Normal,0,0,246500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110218
20064,1,691000020001,Normal,0,0,246500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110219
20065,1,691000020001,Normal,0,0,271400,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110220
20066,1,691000020001,Normal,0,0,271400,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110221
20067,1,691000020001,Normal,0,0,271400,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110222
20068,1,691000020001,Normal,0,0,284600,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110223
20069,1,691000020001,Normal,0,0,284600,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110224
20070,1,691000020001,Normal,0,0,199800,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110225
20071,1,691000020001,Normal,0,0,212100,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110226
20072,1,691000020001,Normal,0,0,221800,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110227
20073,1,691000020001,Normal,0,0,258800,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110228
20074,1,691000020001,Normal,0,0,271400,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110229
20075,1,691000020001,Normal,0,0,297500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110230
20076,1,691000020001,Normal,0,0,326200,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110231
20077,1,691000020001,Normal,0,0,311700,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110301
20078,1,691000020001,Normal,0,0,311700,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110302
20079,1,691000020001,Normal,0,0,340900,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110303
20080,1,691000020001,Normal,0,0,340900,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110304
20081,1,691000020001,Normal,0,0,340900,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110305
20082,1,691000020001,Normal,0,0,340900,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110306
20083,1,691000020001,Normal,0,0,340900,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110307
20084,1,691000020001,Normal,0,0,356400,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110308
20085,1,691000020001,Normal,0,0,373000,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110309
20086,1,691000020001,Normal,0,0,373000,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110310
20087,1,691000020001,Normal,0,0,373000,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110311
20088,1,691000020001,Normal,0,0,393800,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110312
20089,1,691000020001,Normal,0,0,393800,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110313
20090,1,691000020001,Normal,0,0,407700,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110314
20091,1,691000020001,Normal,0,0,429400,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110315
20092,1,691000020001,Normal,0,0,429400,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110316
20093,1,691000020001,Normal,0,0,429400,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110317
20094,1,691000020001,Normal,0,0,448700,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110318
20095,1,691000020001,Normal,0,0,448700,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110319
20096,1,691000020001,Normal,0,0,485900,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110320
20097,1,691000020001,Normal,0,0,467600,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110321
20098,1,691000020001,Normal,0,0,467600,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110322
20099,1,691000020001,Normal,0,0,485900,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110323
20100,1,691000020001,Normal,0,0,448700,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110324
20101,1,691000020001,Normal,0,0,326200,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110325
20102,1,691000020001,Normal,0,0,356400,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110326
20103,1,691000020001,Normal,0,0,393800,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110327
20104,1,691000020001,Normal,0,0,407700,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110328
20105,1,691000020001,Normal,0,0,429400,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110329
20106,1,691000020001,Normal,0,0,448700,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110330
20107,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110401
20108,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110402
20109,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110403
20110,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110404
20111,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110405
20112,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110406
20113,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110407
20114,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110408
20115,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110409
20116,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110410
20117,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110411
20118,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110412
20119,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110413
20120,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110414
20121,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110415
20122,1,691000020001,Normal,0,0,533500,,Summon,0,0,1,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110416
20123,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110417
20124,1,691000020001,Normal,0,0,533500,,Summon,0,0,2,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110418
20125,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110419
20126,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110420
20127,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110421
20128,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110422
20129,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110423
20130,1,691000020001,Normal,0,0,533500,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110424
20131,1,691000020001,Normal,0,0,15200,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120101
20132,1,691000020001,Normal,0,0,34300,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120102
20133,1,691000020001,Normal,0,0,80900,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120103
20134,1,691000020001,Normal,0,0,121000,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120104
20135,1,691000020001,Normal,0,0,148700,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120105
20136,1,691000020001,Normal,0,0,246500,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120201
20137,1,691000020001,Normal,0,0,297500,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120202
20138,1,691000020001,Normal,0,0,356400,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120203
20139,1,691000020001,Normal,0,0,556700,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120301
20140,1,691000020001,Normal,0,0,658500,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120302
20141,1,691000020001,Normal,0,0,533500,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120303
20142,1,691000020001,Normal,0,0,628100,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120401
20143,1,691000020001,Normal,0,0,707100,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120402
20144,1,691000020001,Normal,0,0,707100,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120403
20145,1,691000020001,Normal,0,0,761800,,Summon,0,0,5,0,Texture/Image_Dungeon_Elite_01,20001,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,120404
20146,1,691000020001,Normal,0,0,556700,,Summon,0,0,20,0,Texture/Image_Dungeon_Elite_01,20002,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,130201
20147,1,691000020001,Normal,0,0,1180400,,Summon,0,0,20,0,Texture/Image_Dungeon_Elite_01,20002,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,130301
20148,1,691000020001,Normal,0,0,707100,,Summon,0,0,20,0,Texture/Image_Dungeon_Elite_01,20002,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,130401
20149,1,691000020001,Normal,,,467600,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110331
20150,1,691000020001,Normal,,,485900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110332
20151,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110333
20152,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110334
20153,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110335
20154,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110336
20155,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110337
20156,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110338
20157,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110339
20158,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110340
20159,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110341
20160,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110342
20161,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110343
20162,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110344
20163,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110425
20164,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110426
20165,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110427
20166,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110428
20167,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110429
20168,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110430
20169,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110431
20170,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110432
20171,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110433
20172,1,691000020001,Normal,,,510900,,Summon,,,3,,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110434
20173,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110435
20174,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110436
20175,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110437
20176,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110438
20177,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110439
20178,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110440
20179,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110441
20180,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110442
20181,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110443
20182,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110444
20183,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110445
20184,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110446
20185,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110447
20186,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110448
20187,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110449
20188,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110450
20189,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110451
20190,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110452
20191,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110453
20192,1,691000020001,Normal,0,0,510900,,Summon,0,0,3,0,Texture/Image_Dungeon_Elite_01,20000,,0,0,,RuinsOfgiants_Trigger,0,,,,8,0,,,,,,,,,,110454
