Id,GroupId,NameKey,Type,FlagConditionGroupId,DisplayLevel,Grade,EquipmentType1,EquipmentType2,WeaponType,ArmorType,Material,GachaInfoId,SoulCrystalType,PetEquipmentType,SummonGemGroupId,AcquirePerformanceType,AuctionSubGroupId,AuctionTradingUnit,IconTexture,MaxStackableCount,UseStacks,EffectType1,EffectParam1,EffectType2,EffectParam2,EffectType3,EffectParam3,BasicOptionGroupId,ChangeOptionGroupId,AbilityInfoGroupId,SellingPrice,ExchangeAverageCost,ExchangeLowestPercent,ExchangeHighestPercent,ForceBind,ProvidingExp,RequiredAdena,CoolTime,Resource,AcquireContents1,AcquireContents2,AcquireContents3,AcquireContents4,AcquireContents5,TypeDescKey,ClassType,LimitDescKey,UsingDescKey,ReplaceString1,ReplaceString2,DescKey,UseType,UseLevel,MaxUseLevel,UnusedCompose,Rarity,VisualEffectId,InventoryType,BagType,LootEffect,GMToolUnused,AutoIncludeGachaUnused,UseClassTransfer,Usable,UseQuickSlot,Loadable,ItemInfoId,ItemBoxClassType,PeriodItem,GrowCode,UsableGrowCodeListString,IconMarkTexture,AbilityInfoPreviewId,ItemUseDesc,ContentsType
491425,490001,561000491423,Exp,0,15,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,122750,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,15,0,564000491425,1,15,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491426,490001,561000491423,Exp,0,20,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,388000,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,20,0,564000491426,1,20,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491427,490001,561000491423,Exp,0,25,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,1127490,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,25,0,564000491427,1,25,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491428,490001,561000491423,Exp,0,30,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,2172963,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,30,0,564000491428,1,30,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491429,490001,561000491423,Exp,0,35,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,2829847,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,35,0,564000491429,1,35,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491430,490001,561000491423,Exp,0,40,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3280109,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,40,0,564000491430,1,40,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491431,490001,561000491423,Exp,0,45,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3487294,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,45,0,564000491431,1,45,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491432,490001,561000491423,Exp,0,50,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3560637,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,50,0,564000491432,1,50,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491433,490001,561000491423,Exp,0,55,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3356165,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,55,0,564000491433,1,55,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491434,490001,561000491423,Exp,0,60,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3302114,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,60,0,564000491434,1,60,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491435,490001,561000491423,Exp,0,65,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3303394,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,65,0,564000491435,1,65,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491436,490001,561000491423,Exp,0,70,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3314110,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,70,0,564000491436,1,70,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491437,490001,561000491423,Exp,0,75,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3129358,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,75,0,564000491437,1,75,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491438,490001,561000491423,Exp,0,80,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3163539,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,80,0,564000491438,1,80,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491439,490001,561000491423,Exp,0,85,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3100038,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,85,0,564000491439,1,85,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491440,490001,561000491423,Exp,0,90,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3063559,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,90,0,564000491440,1,90,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491441,490001,561000491423,Exp,0,95,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,3116100,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,95,0,564000491441,1,95,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
491442,490001,561000491423,Exp,0,100,,,,,,,,,,0,NormalItem,0,1,Icon_Potion_Exp_01,9999,1,Exp,335193,,0,,0,0,0,0,0,0,9500,10500,0,0,0,0,,,,,,,731000000035,0,0,563000491442,100,0,564000491442,1,100,0,0,Normal,0,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492001,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,5000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,5000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492002,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,10000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,10000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492003,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,15000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,15000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492004,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,20000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,20000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492005,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,25000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,25000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492006,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,30000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,30000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492007,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,35000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492001,35000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492008,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,40000,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563000492001,40000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492009,490012,561000492001,Adena,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Adena_01,9999,1,Adena,45000,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563000492001,45000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492011,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,20,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,20,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492012,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,40,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,40,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492013,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,60,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,60,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492014,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,80,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,80,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492015,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,100,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,100,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492016,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,120,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,120,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492017,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,140,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,140,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492018,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,160,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,160,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492019,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,180,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,180,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492020,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,200,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,200,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492021,490012,561000492021,AchievementPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Achievement_01,9999,1,AchievementPoint,500,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,0,0,563000492021,500,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492022,490012,561000492021,AchievementPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Achievement_01,9999,1,AchievementPoint,1000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,0,0,563000492021,1000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492023,490012,561000492021,AchievementPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Achievement_01,9999,1,AchievementPoint,5000,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,0,0,563000492021,5000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492024,490012,561000492021,AchievementPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Achievement_01,9999,1,AchievementPoint,8000,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563000492024,8000,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492031,490012,561000492031,PvpHonorPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Honor_01,9999,1,PvpHonorPoint,50,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,0,0,563000492032,50,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492032,490012,561000492031,PvpHonorPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Honor_01,9999,1,PvpHonorPoint,150,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,0,0,563000492032,150,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492033,490012,561000492031,PvpHonorPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Honor_01,9999,1,PvpHonorPoint,300,,,,,,,,0,0,9500,10500,0,,,,,,,,,,562000400001,0,0,563000492032,300,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492034,490012,561000492031,PvpHonorPoint,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Honor_01,9999,1,PvpHonorPoint,500,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563000490047,500,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492101,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,220,,,,,,,,,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,220,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492102,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,260,,,,,,,,,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,260,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492103,490012,561000492011,PayDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_01,9999,1,PayDiamond,260,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563010919035,260,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492104,490012,561000492011,PayDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_01,9999,1,PayDiamond,280,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563010919035,280,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492105,490012,561000492011,PayDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_01,9999,1,PayDiamond,300,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563010919035,300,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492106,490012,561000492011,PayDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_01,9999,1,PayDiamond,320,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563010919035,320,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492107,490012,561000492011,PayDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_01,9999,1,PayDiamond,340,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563010919035,340,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492108,490012,561000492011,PayDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_01,9999,1,PayDiamond,360,,,,,,,,,0,9500,10500,0,,,,,,,,,,731000000035,,0,563010919035,360,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
492111,490012,561000492011,FreeDiamond,0,,,,,,,,,,,,NormalItem,0,1,Icon_Box_Dia_04,9999,1,FreeDiamond,420,,,,,,,,,0,9500,10500,0,,,,,,,,,,562000400001,,0,563000492011,420,0,0,1,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500000,500000,561000500000,Etc,0,,Max,,,,,,,,,,NormalItem,10603,1,Icon_Relic_Key,9999,1,,,,,,,,,,50,888,9500,10500,0,,,,,,,,,,562000400000,,0,563000500000,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500001,500001,561000500001,BanquetMaterial,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Banquet_Bread,9999,1,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500001,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500002,500002,561000500002,BanquetMaterial,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Banquet_Vegetable,9999,1,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500001,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500003,500003,561000500003,BanquetMaterial,0,,Max,,,,,,,,,,NormalItem,0,1,Icon_Banquet_Meat,9999,1,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500001,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500051,500051,561000500051,PotionMaterialPlayer,0,,Max,,,,,,,,,,NormalItem,10601,1,Icon_Potion_Player_01,9999,0,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500052,500052,561000500052,PotionMaterialPlayer,0,,Max,,,,,,,,,,NormalItem,10601,1,Icon_Potion_Player_02,9999,0,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500053,500053,561000500053,PotionMaterialPlayer,0,,Max,,,,,,,,,,NormalItem,10601,1,Icon_Potion_Player_03,9999,0,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500061,500061,561000500061,PotionMaterialGuild,0,,Max,,,,,,,,,,NormalItem,10603,1,Icon_Potion_Guild_01,9999,0,,,,,,,,,,8,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500062,500062,561000500062,PotionMaterialGuild,0,,Max,,,,,,,,,,NormalItem,10603,1,Icon_Potion_Guild_02,9999,0,,,,,,,,,,8,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500063,500063,561000500063,PotionMaterialGuild,0,,Max,,,,,,,,,,NormalItem,10603,1,Icon_Potion_Guild_03,9999,0,,,,,,,,,,8,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500071,500071,561000500071,PotionMaterialPlayer,0,,Max,,,,,,,,,,NormalItem,10601,1,Icon_Potion_Player_00,9999,0,,,,,,,,,,3,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500081,500081,561000500081,PotionMaterialGuild,0,,Max,,,,,,,,,,NormalItem,10603,1,Icon_Potion_Guild_00,9999,0,,,,,,,,,,5,888,9500,10500,0,,,,,35,,,,,562000400000,,0,563000500051,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500100,500100,561000500000,RelicKey,0,,Max,,,,,,,,,,NormalItem,10603,1,Icon_Relic_Key,9999,1,,,,,,,,,,50,888,9500,10500,0,,,,,1,35,,,,562000400000,,0,563000500000,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500101,500101,561000500101,Relic,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon1_1,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,0,0,563000500101,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500102,500102,561000500102,Relic,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon1_2,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,0,0,563000500101,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500103,500103,561000500103,Relic,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon1_3,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,0,0,563000500101,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500104,500104,561000500104,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon1_1,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,0,0,563000500104,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500105,500105,561000500105,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon1_2,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,0,0,563000500104,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500106,500106,561000500106,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon1_3,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,0,0,563000500104,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500107,500107,561000500201,Relic,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon2_1,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,,0,563000500201,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500108,500108,561000500202,Relic,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon2_2,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,,0,563000500201,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500109,500109,561000500203,Relic,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon2_3,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,,0,563000500201,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500110,500110,561000500204,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon2_1,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,,0,563000500104,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500111,500111,561000500205,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon2_2,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,,0,563000500104,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500112,500112,561000500206,SupriseBox,0,,,,,,,,,,,,NormalItem,0,1,Icon_Relic_Dungeon2_3,9999,1,,,,,,,,,,1000,888,9500,10500,0,,,,,,,,,,731000003831,,0,563000500104,0,0,564000490019,,,,0,Normal,,Default,Expendables,Normal,0,0,0,1,0,0,,0,,,,,,,
500119,500119,561000500119,Relic,0,,,,,,,,,,,,NormalItem,10603,1,Icon_Relic_Field_1_1,9999,1,,,,,,,,,,1000,50,9500,10500,0,,,,,1,,,,,731000003831,,0,563000500119,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500120,500120,561000500120,Relic,0,,,,,,,,,,,,NormalItem,10603,1,Icon_Relic_Field_1_2,9999,1,,,,,,,,,,3000,100,9500,10500,0,,,,,1,,,,,731000003831,,0,563000500121,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
500121,500121,561000500121,Relic,0,,,,,,,,,,,,NormalItem,10603,1,Icon_Relic_Field_1_3,9999,1,,,,,,,,,,10000,400,9500,10500,0,,,,,45,,,,,731000003831,,0,563000500121,0,0,0,,,,0,Normal,,Default,Etc,Normal,0,0,0,0,0,0,,0,,,,,,,
