Id,GroupId,NameKey,PortraitTexture,MessageKey,Duration,Delay,Sound,GuideOnly,Type
1834,901302,10010153,Fernel,122000001834,5,2,,0,Mini
1835,901302,10010153,Fernel,122000001835,5,2,,0,Mini
1836,901303,10010153,Fernel,122000001832,5,2,,0,Mini
1837,901303,10010153,Fernel,122000001833,5,2,,0,Mini
1838,901304,10010153,Fernel,122000001834,5,2,,0,Mini
1839,901304,10010153,Fernel,122000001835,5,2,,0,Mini
1840,901305,10010153,Fernel,122000001832,5,2,,0,Mini
1841,901305,10010153,Fernel,122000001833,5,2,,0,Mini
1842,901306,10010153,Fernel,122000001834,5,2,,0,Mini
1843,901306,10010153,Fernel,122000001835,5,2,,0,Mini
1844,901307,10010153,Fernel,122000001832,5,2,,0,Mini
1845,901307,10010153,Fernel,122000001833,5,2,,0,Mini
1846,901308,10010153,Fernel,122000001834,5,2,,0,Mini
1847,901308,10010153,Fernel,122000001835,5,2,,0,Mini
1859,941,121000002365,Icon_MonsterCore_OlMahumScout,122000001859,2.5,0,,0,Mini
1860,941,121000002365,Icon_MonsterCore_OlMahumScout,122000001860,2.5,0,,0,Mini
1861,941,121000002365,Icon_MonsterCore_OlMahumScout,122000001861,2.5,0,,0,Mini
1862,10405,0,,122000001862,4.19,0.97,,0,Max
1863,10405,0,,122000001863,3.3,0,,0,Max
1864,10405,0,,122000001864,1.64,0.31,,0,Max
1865,10405,0,,122000001865,5.94,0,,0,Max
1866,10405,0,,122000001866,3.17,0,,0,Max
1867,10405,0,,122000001867,4.63,0.47,,0,Max
1868,10405,0,,122000001868,4.39,0.04,,0,Max
1869,10405,0,,122000001869,1,0,,0,Max
1870,10405,0,,122000001870,4,0.9,,0,Max
1871,10405,0,,122000001871,1.7,0.18,,0,Max
1872,10405,0,,122000001872,2.39,0.8,,0,Max
1873,10405,0,,122000001873,6.25,2.83,,0,Max
1874,10405,0,,122000001874,3.35,1.06,,0,Max
1875,10405,0,,122000001875,1.53,0,,0,Max
2500,11101,0,,122000002500,0.881,13.915,,0,Max
2501,11101,0,,122000002501,1.14,1.274,,0,Max
2502,11101,0,,122000002502,0.989,2.517,,0,Max
2503,11101,0,,122000002503,1.882,8.383,,0,Max
2504,11102,0,,122000002504,4.926,0.212,,0,Max
2505,11102,0,,122000002505,2.366,0.304,,0,Max
2506,11102,0,,122000002506,2.295,3.402,,0,Max
2507,11102,0,,10010001,0.968,18.697,,0,Max
2508,11102,0,,122000002508,4.848,1.287,,0,Max
2509,11103,0,,122000002509,0.701,2.639,,0,Max
2510,11103,0,,122000002510,2.751,0.342,,0,Max
2511,11103,0,,122000002511,0.488,0.253,,0,Max
2512,11103,0,,122000002512,5.232,2.659,,0,Max
2513,11103,0,,122000002513,0.54,2.616,,0,Max
2514,11104,0,,122000002514,2.687,3.313,,0,Max
2515,11104,0,,122000002515,3.25,0.378,,0,Max
2516,11104,0,,122000002516,3.001,0,,0,Max
2517,11104,0,,122000002517,2.413,4.427,,0,Max
2518,11104,0,,122000002518,1.571,9.582,,0,Max
2519,11104,0,,122000002519,2.348,0.031,,0,Max
2520,11104,0,,122000002520,3.487,1.074,,0,Max
2521,11201,0,,122000002521,1.825,0.861,,0,Max
2522,11201,0,,122000002522,3.559,1.234,,0,Max
2523,11201,0,,122000002523,0.942,17.129,,0,Max
2524,11202,0,,122000002524,3.68,0.063,,0,Max
2525,11202,0,,122000002525,2.195,0.65,,0,Max
2526,11202,0,,122000002526,2.307,9.509,,0,Max
2527,11203,0,,122000002527,2.462,2.727,,0,Max
2528,11203,0,,122000002528,4.155,4.486,,0,Max
2529,11203,0,,122000002529,1.435,2.735,,0,Max
2530,11203,0,,122000002530,3.4955,0.08,,0,Max
2531,11203,0,,122000002531,5.077,0.1915,,0,Max
2532,11203,0,,122000002532,1.963,1.673,,0,Max
2533,11203,0,,122000002533,2.475,8.064,,0,Max
2534,11204,0,,122000002534,2.283,0.536,,0,Max
2535,11204,0,,122000002535,2.509,4.772,,0,Max
2536,11204,0,,122000002536,1.494,0,,0,Max
2537,11204,0,,122000002537,1.839,8.739,,0,Max
2538,11301,0,,122000002538,3.04,1.017,,0,Max
2539,11301,0,,122000002539,3.257,0.751,,0,Max
2540,11301,0,,122000002540,0.935,0.541,,0,Max
2541,11301,0,,122000002541,3.914,10.964,,0,Max
2542,11301,0,,122000002542,2.499,0.493,,0,Max
2543,11301,0,,122000002543,5.412,5.866,,0,Max
2544,11302,0,,122000002544,5.069,1.154,,0,Max
2545,11302,0,,122000002545,2.964,1.946,,0,Max
2546,11302,0,,122000002546,2.08,0,,0,Max
2547,11302,0,,122000002547,0.745,0.072,,0,Max
2548,11302,0,,122000002548,5.511,0,,0,Max
2549,11303,0,,122000002549,3.396,0.759,,0,Max
2550,11303,0,,122000002550,2.099,0.855,,0,Max
2551,11303,0,,122000002551,2.169,0.982,,0,Max
2552,11303,0,,122000002552,2.056,1.409,,0,Max
2553,11303,0,,122000002553,2.502,3.505,,0,Max
2554,11304,0,,122000002554,1.269,3.194,,0,Max
2555,11304,0,,122000002555,0.472,0.121,,0,Max
2556,11304,0,,122000002556,0.424,13.338,,0,Max
2557,11304,0,,122000002557,2.228,0.335,,0,Max
2558,11401,0,,122000002558,3.409,0.666,,0,Max
2559,11401,0,,122000002559,2.436,1.18,,0,Max
2560,11401,0,,122000002560,2.662,0.458,,0,Max
2561,11401,0,,122000002561,3.409,2.28,,0,Max
2562,11402,0,,122000002562,2.806,1.741,,0,Max
2563,11402,0,,122000002563,2.967,0.177,,0,Max
2564,11402,0,,122000002564,1.926,0.092,,0,Max
2565,11402,0,,122000002565,7.859,0.381,,0,Max
2566,11403,0,,122000002566,4.878,7.667,,0,Max
2567,11403,0,,122000002567,4.368,0.688,,0,Max
2568,11404,0,,122000002568,7.097,1.645,,0,Max
2569,11404,0,,122000002569,2.36,2.061,,0,Max
2570,11404,0,,122000002570,3.358,0.842,,0,Max
2571,11404,0,,122000002571,3.479,3.682,,0,Max
2785,1473,10010493,Resident_05_02,122000002785,4,0,,0,Mini
2786,1473,10010493,Resident_05_02,122000002786,4,0,,0,Mini
2787,1473,10010493,Resident_05_02,122000002787,4,0,,0,Mini
2788,1473,10010493,Resident_05_02,122000002788,4,0,,0,Mini
2789,1474,12214055,Icon_MonsterCore_Boreas,122000002789,4,0,,0,Mini
2790,1474,12214055,Icon_MonsterCore_Boreas,122000002790,4,0,,0,Mini
2791,1474,10010493,Resident_05_02,122000002791,4,0,,0,Mini
2792,1442,10010494,SmeltingMerchant_01_03,122000002792,4,0,,0,Mini
2793,1442,10010494,SmeltingMerchant_01_03,122000002793,4,0,,0,Mini
2794,1443,10010494,SmeltingMerchant_01_03,122000002794,4,0,,0,Mini
2795,1443,10010494,SmeltingMerchant_01_03,122000002795,4,0,,0,Mini
2796,1444,10010494,SmeltingMerchant_01_03,122000002796,4,0,,0,Mini
2797,11445,10011430,WarehouseKeeper_01_03,122000002708,4,0,,0,Mini
2798,11445,10011430,WarehouseKeeper_01_03,122000002709,4,0,,0,Mini
2799,11445,10011430,WarehouseKeeper_01_03,122000002710,4,0,,0,Mini
2800,11446,10011430,WarehouseKeeper_01_03,122000002711,4,0,,0,Mini
2801,11447,10011430,WarehouseKeeper_01_03,122000002712,4,0,,0,Mini
2802,11447,10011430,WarehouseKeeper_01_03,122000002713,4,0,,0,Mini
2803,11447,10011430,WarehouseKeeper_01_03,122000002714,4,0,,0,Mini
2804,11448,12214003,Icon_MonsterCore_TimakOrc,122000002715,4,0,,0,Mini
2805,11448,12214003,Icon_MonsterCore_TimakOrc,122000002716,4,0,,0,Mini
2806,11448,12214003,Icon_MonsterCore_TimakOrc,122000002717,4,0,,0,Mini
2807,11449,10011430,WarehouseKeeper_01_03,122000002718,4,0,,0,Mini
2808,11449,10011430,WarehouseKeeper_01_03,122000002719,4,0,,0,Mini
2809,11450,10011430,WarehouseKeeper_01_03,122000002720,4,0,,0,Mini
2810,11450,10011430,WarehouseKeeper_01_03,122000002721,4,0,,0,Mini
2811,11451,10011430,WarehouseKeeper_01_03,122000002722,4,0,,0,Mini
2812,11451,10011430,WarehouseKeeper_01_03,122000002723,4,0,,0,Mini
2813,11451,10011430,WarehouseKeeper_01_03,122000002724,4,0,,0,Mini
2814,11452,12214006,Icon_MonsterCore_TimakOrc,122000002725,4,0,,0,Mini
2815,11452,12214006,Icon_MonsterCore_TimakOrc,122000002726,4,0,,0,Mini
2816,11453,10010588,Resident_04_03,122000002727,4,0,,0,Mini
2817,11453,10010588,Resident_04_03,122000002728,4,0,,0,Mini
2818,11454,10010588,Resident_04_03,122000002729,4,0,,0,Mini
2819,11454,10010588,Resident_04_03,122000002730,4,0,,0,Mini
2820,11455,12214009,Icon_MonsterCore_TimakOrcArcher,122000002731,4,0,,0,Mini
2821,11455,12214009,Icon_MonsterCore_TimakOrcArcher,122000002732,4,0,,0,Mini
2822,11455,12214009,Icon_MonsterCore_TimakOrcArcher,122000002733,4,0,,0,Mini
2823,11456,10010588,Resident_04_03,122000002734,4,0,,0,Mini
2824,11456,10010588,Resident_04_03,122000002735,4,0,,0,Mini
2825,11456,10010588,Resident_04_03,122000001221,4,0,,0,Mini
2826,11457,10011432,Noble_03_03,122000002826,4,0,,0,Mini
2827,11457,10011432,Noble_03_03,122000002827,4,0,,0,Mini
2828,11457,10011432,Noble_03_03,122000002828,4,0,,0,Mini
2829,11457,10011432,Noble_03_03,122000002829,4,0,,0,Mini
2830,11458,10011432,Noble_03_03,122000002830,4,0,,0,Mini
2831,11458,10011432,Noble_03_03,122000002831,4,0,,0,Mini
2832,11458,10011432,Noble_03_03,122000002832,4,0,,0,Mini
2833,11459,10011432,Noble_03_03,122000002833,4,0,,0,Mini
2834,11459,10011432,Noble_03_03,122000002834,4,0,,0,Mini
2835,11460,10011432,Noble_03_03,122000002835,4,0,,0,Mini
2836,11460,10011432,Noble_03_03,122000002836,4,0,,0,Mini
2837,11460,10011432,Noble_03_03,122000002837,4,0,,0,Mini
2838,11461,10011432,Noble_03_03,122000002838,4,0,,0,Mini
2839,11461,10011432,Noble_03_03,122000002839,4,0,,0,Mini
2840,11461,10011432,Noble_03_03,122000002840,4,0,,0,Mini
2841,11462,10011432,Noble_03_03,122000002841,4,0,,0,Mini
2842,11462,10011432,Noble_03_03,122000002842,4,0,,0,Mini
2843,11463,10011432,Noble_03_03,122000002843,4,0,,0,Mini
2844,11463,10011432,Noble_03_03,122000000499,4,0,,0,Mini
2845,11464,10011432,Noble_03_03,122000002845,4,0,,0,Mini
2846,11464,10011432,Noble_03_03,122000002846,4,0,,0,Mini
2847,11464,10011432,Noble_03_03,122000002847,4,0,,0,Mini
2848,11464,10011432,Noble_03_03,122000002848,4,0,,0,Mini
2849,11464,10011432,Noble_03_03,122000002849,4,0,,0,Mini
2850,11465,10011187,UnKnown_Male_01_02,122000002850,4,0,,0,Mini
2851,11465,10011187,UnKnown_Male_01_02,122000002851,4,0,,0,Mini
2852,11465,10011187,UnKnown_Male_01_02,122000002852,4,0,,0,Mini
2853,11466,10011187,UnKnown_Male_01_02,122000002853,4,0,,0,Mini
2854,11466,10011187,UnKnown_Male_01_02,122000002854,4,0,,0,Mini
2855,11467,10070226,Icon_MonsterCore_Grandis,122000002855,4,0,,0,Mini
2856,11468,12214018,Icon_MonsterCore_KingBugbear,122000001382,4,0,,0,Mini
2857,11468,12214018,Icon_MonsterCore_KingBugbear,122000002857,4,0,,0,Mini
2858,11468,12214018,Icon_MonsterCore_KingBugbear,122000001221,4,0,,0,Mini
2859,11469,10011433,SmeltingMerchant_01_02,122000002859,4,0,,0,Mini
2860,11469,10011433,SmeltingMerchant_01_02,122000002860,4,0,,0,Mini
2861,11469,10011433,SmeltingMerchant_01_02,122000002861,4,0,,0,Mini
2864,11471,10011433,SmeltingMerchant_01_02,122000002864,4,0,,0,Mini
2865,11471,10011433,SmeltingMerchant_01_02,122000002865,4,0,,0,Mini
2866,11471,10011433,SmeltingMerchant_01_02,122000002866,4,0,,0,Mini
2867,11472,10011433,SmeltingMerchant_01_02,122000002867,4,0,,0,Mini
2868,11472,10011433,SmeltingMerchant_01_02,122000002868,4,0,,0,Mini
2869,11472,10011433,SmeltingMerchant_01_02,122000002869,4,0,,0,Mini
2870,11473,10011434,UnKnown_Male_01_02,122000002870,4,0,,0,Mini
2871,11473,10011434,UnKnown_Male_01_02,122000002871,4,0,,0,Mini
2872,11473,10011434,UnKnown_Male_01_02,122000002872,4,0,,0,Mini
2873,11474,121000002873,Icon_MonsterCore_Dullahan,122000002873,4,0,,0,Mini
2874,11474,121000002873,Icon_MonsterCore_Dullahan,122000002874,4,0,,0,Mini
2875,11475,121000002873,Icon_MonsterCore_Dullahan,122000002875,4,0,,0,Mini
2876,11475,121000002873,Icon_MonsterCore_Dullahan,122000002876,4,0,,0,Mini
2877,11476,121000002873,Icon_MonsterCore_Dullahan,122000002877,4,0,,0,Mini
2878,11476,121000002873,Icon_MonsterCore_Dullahan,122000002878,4,0,,0,Mini
2879,11476,121000002873,Icon_MonsterCore_Dullahan,122000002879,4,0,,0,Mini
2880,11477,10011430,WarehouseKeeper_01_03,122000002708,4,0,,0,Mini
2881,11477,10011430,WarehouseKeeper_01_03,122000002709,4,0,,0,Mini
2882,11477,10011430,WarehouseKeeper_01_03,122000002710,4,0,,0,Mini
2883,11478,10011430,WarehouseKeeper_01_03,122000002711,4,0,,0,Mini
2884,11479,10011430,WarehouseKeeper_01_03,122000002712,4,0,,0,Mini
2885,11479,10011430,WarehouseKeeper_01_03,122000002713,4,0,,0,Mini
2886,11479,10011430,WarehouseKeeper_01_03,122000002714,4,0,,0,Mini
2887,11480,10011430,WarehouseKeeper_01_03,122000002718,4,0,,0,Mini
2888,11480,10011430,WarehouseKeeper_01_03,122000002719,4,0,,0,Mini
2889,11481,10011430,WarehouseKeeper_01_03,122000002720,4,0,,0,Mini
2890,11481,10011430,WarehouseKeeper_01_03,122000002721,4,0,,0,Mini
2891,11482,10011430,WarehouseKeeper_01_03,122000002722,4,0,,0,Mini
2892,11482,10011430,WarehouseKeeper_01_03,122000002723,4,0,,0,Mini
2893,11482,10011430,WarehouseKeeper_01_03,122000002724,4,0,,0,Mini
2894,11483,10010588,Resident_04_03,122000002727,4,0,,0,Mini
2895,11483,10010588,Resident_04_03,122000002728,4,0,,0,Mini
2896,11484,10010588,Resident_04_03,122000002729,4,0,,0,Mini
2897,11484,10010588,Resident_04_03,122000002730,4,0,,0,Mini
2898,11485,10010588,Resident_04_03,122000002755,4,0,,0,Mini
2899,11485,10010588,Resident_04_03,122000002756,4,0,,0,Mini
2900,11485,10010588,Resident_04_03,122000002757,4,0,,0,Mini
2901,11486,10011432,Noble_03_03,122000002826,4,0,,0,Mini
2902,11486,10011432,Noble_03_03,122000002827,4,0,,0,Mini
2903,11486,10011432,Noble_03_03,122000002828,4,0,,0,Mini
2904,11486,10011432,Noble_03_03,122000002829,4,0,,0,Mini
2905,11487,10011432,Noble_03_03,122000002830,4,0,,0,Mini
2906,11487,10011432,Noble_03_03,122000002831,4,0,,0,Mini
2907,11487,10011432,Noble_03_03,122000002832,4,0,,0,Mini
2908,11488,10011432,Noble_03_03,122000002908,4,0,,0,Mini
2909,11488,10011432,Noble_03_03,122000002909,4,0,,0,Mini
2910,11488,10011432,Noble_03_03,122000002910,4,0,,0,Mini
2911,11489,10011432,Noble_03_03,122000002838,4,0,,0,Mini
2912,11489,10011432,Noble_03_03,122000002839,4,0,,0,Mini
2913,11489,10011432,Noble_03_03,122000002840,4,0,,0,Mini
2914,11490,10011432,Noble_03_03,122000002841,4,0,,0,Mini
2915,11490,10011432,Noble_03_03,122000002842,4,0,,0,Mini
2916,11491,10011432,Noble_03_03,122000002843,4,0,,0,Mini
2917,11491,10011432,Noble_03_03,122000000499,4,0,,0,Mini
2918,11492,10011187,UnKnown_Male_01_02,122000002850,4,0,,0,Mini
2919,11492,10011187,UnKnown_Male_01_02,122000002851,4,0,,0,Mini
2920,11492,10011187,UnKnown_Male_01_02,122000002852,4,0,,0,Mini
2921,11493,10011187,UnKnown_Male_01_02,122000002853,4,0,,0,Mini
2922,11493,10011187,UnKnown_Male_01_02,122000002854,4,0,,0,Mini
2923,11494,10070226,Icon_MonsterCore_Grandis,122000002855,4,0,,0,Mini
2924,11494,10070226,Icon_MonsterCore_Grandis,122000002924,4,0,,0,Mini
2959,1320,12213027,CityGuard_01_04,122000002959,4,,,0,Mini
2960,1320,12213027,CityGuard_01_04,122000002960,4,0,,0,Mini
2961,1320,12213027,CityGuard_01_04,122000002961,4,0,,0,Mini
2962,1321,121000002962,Icon_MonsterCore_PiratesZombieCaptain,122000002962,4,0,,0,Mini
2963,1321,121000002962,Icon_MonsterCore_PiratesZombieCaptain,122000002963,4,0,,0,Mini
2964,1321,121000002962,Icon_MonsterCore_PiratesZombieCaptain,122000002876,4,0,,0,Mini
2965,111001,10011136,Resident_02_02,122000001453,4,0,,0,Mini
2966,111001,10011136,Resident_02_02,122000002966,4,0,,0,Mini
2967,111001,10011136,Resident_02_02,122000002967,4,0,,0,Mini
2968,111001,10011136,Resident_02_02,122000002968,4,0,,0,Mini
2969,111001,10011136,Resident_02_02,122000002969,4,0,,0,Mini
2970,111001,10011136,Resident_02_02,122000002970,4,0,,0,Mini
2971,111002,10011136,Resident_02_02,122000002971,4,0,,0,Mini
2972,111002,10011136,Resident_02_02,122000002972,4,0,,0,Mini
2973,111003,10021162,Icon_MonsterCore_Medusa,122000002973,4,0,,0,Mini
2974,111003,10021162,Icon_MonsterCore_Medusa,122000002974,4,0,,0,Mini
2975,111004,10021160,Icon_MonsterCore_Medusa,122000002975,4,0,,0,Mini
2976,111004,10021162,Icon_MonsterCore_Medusa,122000002976,4,0,,0,Mini
2977,111004,10021160,Icon_MonsterCore_Medusa,122000002977,4,0,,0,Mini
2978,111004,10011136,Resident_02_02,122000002978,4,0,,0,Mini
2979,111005,121000002979,ItemMerchant_01,122000002979,4,0,,0,Mini
2980,111005,121000002980,student,122000002980,4,0,,0,Mini
2981,111005,10011186,Officer_02_04,122000002981,4,0,,0,Mini
2982,111005,10011186,Officer_02_04,122000002982,4,0,,0,Mini
2983,111005,10011186,Officer_02_04,122000002983,4,0,,0,Mini
2984,111006,10011186,Officer_02_04,122000002984,4,0,,0,Mini
2985,111006,10011186,Officer_02_04,122000002985,4,0,,0,Mini
2986,111007,10011187,UnKnown_Male_01_02,122000002986,4,0,,0,Mini
2987,111007,10011187,UnKnown_Male_01_02,122000002987,4,0,,0,Mini
2988,111008,121000002988,Icon_MonsterCore_MysticalWeaver,122000002988,4,0,,0,Mini
2989,111008,10011187,UnKnown_Male_01_02,122000002989,4,0,,0,Mini
2990,111008,121000002988,Icon_MonsterCore_MysticalWeaver,122000002990,4,0,,0,Mini
2991,111008,12211009,Icon_MonsterCore_DeathFire,122000002991,4,0,,0,Mini
2992,111008,10011187,UnKnown_Male_01_02,122000002992,4,0,,0,Mini
2993,111009,12211009,Icon_MonsterCore_DeathFire,122000002993,4,0,,0,Mini
2994,111009,12211009,Icon_MonsterCore_DeathFire,122000002994,4,0,,0,Mini
2995,111009,10011187,UnKnown_Male_01_02,122000002995,4,0,,0,Mini
2996,111009,12211009,Icon_MonsterCore_DeathFire,122000002996,4,0,,0,Mini
2997,111009,10011187,UnKnown_Male_01_02,122000002997,4,0,,0,Mini
2998,111010,12211009,Icon_MonsterCore_DeathFire,122000002998,4,0,,0,Mini
2999,111011,10011189,Resident_02_03,122000002999,4,0,,0,Mini
3000,111012,10011189,Resident_02_03,122000003000,4,0,,0,Mini
3001,111012,10011189,Resident_02_03,122000003001,4,0,,0,Mini
3002,111012,10011189,Resident_02_03,122000003002,4,0,,0,Mini
3003,111013,10011189,Resident_02_03,122000003003,4,0,,0,Mini
3004,111013,10011189,Resident_02_03,122000003004,4,0,,0,Mini
3005,111013,10011189,Resident_02_03,122000003005,4,0,,0,Mini
3006,111013,10011189,Resident_02_03,122000003006,4,0,,0,Mini
3007,111014,10011189,Resident_02_03,122000003007,4,0,,0,Mini
3008,111015,10011189,Resident_02_03,122000003008,4,0,,0,Mini
3009,111015,10011189,Resident_02_03,122000003009,4,0,,0,Mini
3010,111015,10011189,Resident_02_03,122000003010,4,0,,0,Mini
3011,111015,10011189,Resident_02_03,122000003011,4,0,,0,Mini
3012,111016,10011189,Resident_02_03,122000003012,4,0,,0,Mini
3013,111016,10011189,Resident_02_03,122000003013,4,0,,0,Mini
3014,111016,10011189,Resident_02_03,122000003014,4,0,,0,Mini
3015,111017,10021132,Icon_MonsterCore_Dicor,122000003015,4,0,,0,Mini
3016,111018,10021132,Icon_MonsterCore_Dicor,122000003016,4,0,,0,Mini
3017,111019,12211018,Icon_MonsterCore_Dicor,122000003017,4,0,,0,Mini
3018,111019,12211018,Icon_MonsterCore_Dicor,122000003018,4,0,,0,Mini
3019,111020,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003019,4,0,,0,Mini
3020,111021,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003020,4,0,,0,Mini
3021,111021,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003021,4,0,,0,Mini
3022,111022,121000003022,Icon_MonsterCore_MailleLizardmanScout,122000003022,4,0,,0,Mini
3023,111022,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003023,4,0,,0,Mini
3024,111022,121000003022,Icon_MonsterCore_MailleLizardmanScout,122000003024,4,0,,0,Mini
3025,111023,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000003025,4,0,,0,Mini
3026,111023,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000001759,4,0,,0,Mini
3027,111024,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000003027,4,0,,0,Mini
3028,111024,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000003028,4,0,,0,Mini
3029,111025,12211024,Icon_MonsterCore_LetoLizardmanShaman,122000003029,4,0,,0,Mini
3030,111025,12211024,Icon_MonsterCore_LetoLizardmanShaman,122000003030,4,0,,0,Mini
3031,111025,12211024,Icon_MonsterCore_LetoLizardmanShaman,122000003031,4,0,,0,Mini
3032,111025,12211024,Icon_MonsterCore_LetoLizardmanShaman,122000003032,4,0,,0,Mini
3033,111026,10011434,UnKnown_Male_01_02,122000003033,4,0,,0,Mini
3034,111026,10011434,UnKnown_Male_01_02,122000003034,4,0,,0,Mini
3035,111026,10011434,UnKnown_Male_01_02,122000003035,4,0,,0,Mini
3036,111027,121000003036,Icon_MonsterCore_Boreas,122000003036,4,0,,0,Mini
3037,111027,10011434,UnKnown_Male_01_02,122000003037,4,0,,0,Mini
3038,111028,10011194,SmeltingMerchant_01_03,122000003038,4,0,,0,Mini
3039,111029,10011194,SmeltingMerchant_01_03,122000003039,4,0,,0,Mini
3040,111029,10011194,SmeltingMerchant_01_03,122000003040,4,0,,0,Mini
3041,111030,10011194,SmeltingMerchant_01_03,122000003041,4,0,,0,Mini
3042,111030,10011194,SmeltingMerchant_01_03,122000003042,4,0,,0,Mini
3043,111030,10011194,SmeltingMerchant_01_03,122000003043,4,0,,0,Mini
3044,111031,10011136,Resident_02_02,122000002971,4,0,,0,Mini
3045,111031,10011136,Resident_02_02,122000002972,4,0,,0,Mini
3046,111032,10021162,Icon_MonsterCore_Medusa,122000002973,4,0,,0,Mini
3047,111032,10021162,Icon_MonsterCore_Medusa,122000002974,4,0,,0,Mini
3053,111034,10011187,UnKnown_Male_01_02,122000002986,4,0,,0,Mini
3054,111034,10011187,UnKnown_Male_01_02,122000002987,4,0,,0,Mini
3055,111035,121000002988,Icon_MonsterCore_MysticalWeaver,122000003055,4,0,,0,Mini
3056,111035,10011187,UnKnown_Male_01_02,122000002989,4,0,,0,Mini
3057,111035,121000002988,Icon_MonsterCore_MysticalWeaver,122000002990,4,0,,0,Mini
3058,111036,10011189,Resident_02_03,122000002999,4,0,,0,Mini
3059,111037,10011189,Resident_02_03,122000003000,4,0,,0,Mini
3060,111037,10011189,Resident_02_03,122000003001,4,0,,0,Mini
3061,111037,10011189,Resident_02_03,122000003002,4,0,,0,Mini
3062,111038,10011189,Resident_02_03,122000003007,4,0,,0,Mini
3063,111039,10011189,Resident_02_03,122000003008,4,0,,0,Mini
3064,111039,10011189,Resident_02_03,122000003009,4,0,,0,Mini
3065,111039,10011189,Resident_02_03,122000003010,4,0,,0,Mini
3066,111039,10011189,Resident_02_03,122000003011,4,0,,0,Mini
3067,111040,10021132,Icon_MonsterCore_Dicor,122000003015,4,0,,0,Mini
3068,111041,10021132,Icon_MonsterCore_Dicor,122000003016,4,0,,0,Mini
3069,111042,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003019,4,0,,0,Mini
3070,111043,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003020,4,0,,0,Mini
3071,111043,10021170,Icon_MonsterCore_MailleLizardmanScout,122000003021,4,0,,0,Mini
3072,111044,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000003025,4,0,,0,Mini
3073,111044,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000001759,4,0,,0,Mini
3074,111045,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000003027,4,0,,0,Mini
3075,111045,121000003025,Icon_MonsterCore_MailleLizardmanShaman,122000003028,4,0,,0,Mini
3076,111046,10011434,UnKnown_Male_01_02,122000003033,4,0,,0,Mini
3077,111046,10011434,UnKnown_Male_01_02,122000003034,4,0,,0,Mini
3078,111046,10011434,UnKnown_Male_01_02,122000003035,4,0,,0,Mini
3079,111047,10011194,SmeltingMerchant_01_03,122000003038,4,0,,0,Mini
3080,111048,10011194,SmeltingMerchant_01_03,122000003039,4,0,,0,Mini
3081,111048,10011194,SmeltingMerchant_01_03,122000003040,4,0,,0,Mini
3240,20010,0,,122000003240,30,0,,1,Max
3276,685,112000010670,student,122000003276,5,,,0,Mini
3277,685,112000010670,student,122000003277,5,,,0,Mini
3278,685,112000010670,student,122000003278,5,,,0,Mini
3490,692,112000010670,student,122000003490,5,,,0,Mini
3492,693,112000010670,student,122000003492,4,,,0,Mini
3493,694,112000010670,student,122000003493,4,,,0,Mini
3494,695,112000010670,student,122000003494,4,,,0,Mini
3495,696,112000010670,student,122000003495,4,,,0,Mini
3496,697,112000010670,student,122000003496,4,,,0,Mini
3497,698,112000010670,student,122000003497,4,,,0,Mini
3498,699,112000010670,student,122000003498,4,,,0,Mini
3247,1059,10010000,hardin,122000003247,3,1,,0,Mini
3248,1059,10010000,hardin,122000003248,3,,,0,Mini
3249,1059,10010000,hardin,122000003249,3,,,0,Mini
3250,1060,10021099,Icon_MonsterCore_Guillotine,122000003250,3,1,,0,Mini
3251,1060,10021099,Icon_MonsterCore_Guillotine,122000003251,3,,,0,Mini
3252,1060,10021099,Icon_MonsterCore_Guillotine,122000003252,3,,,0,Mini
3253,1060,10021099,Icon_MonsterCore_Guillotine,122000003253,3,,,0,Mini
3254,1060,10010000,hardin,122000003254,3,2,,0,Mini
3255,1060,121000003255,Icon_MonsterCore_PurgatoryZombie,122000003255,3,1,,0,Mini
3256,1060,121000003255,Icon_MonsterCore_PurgatoryZombie,122000003256,3,,,0,Mini
3257,1060,121000003255,Icon_MonsterCore_PurgatoryZombie,122000003257,3,,,0,Mini
3258,1060,10010000,hardin,122000003258,3,,,0,Mini
3259,1060,10010000,hardin,122000003259,3,,,0,Mini
3260,1060,10010000,hardin,122000003260,3,,,0,Mini
3261,1060,10010000,hardin,122000003261,3,,,0,Mini
3262,1062,121000003262,Icon_MonsterCore_Apostle,122000003262,2,,,0,Mini
3263,1062,121000003262,Icon_MonsterCore_Apostle,122000003263,2,,,0,Mini
3264,1062,121000003262,Icon_MonsterCore_Apostle,122000003264,2,,,0,Mini
3265,1063,10010000,hardin,122000003265,2,,,0,Mini
