Level,ContentsType,RewardType1,RewardCount1,RewardCount2
311,MissionWeekly,Exp,112875,161250
311,MissionWeekly,Adena,2625,3750
312,MissionWeekly,Exp,112875,161250
312,MissionWeekly,Adena,2625,3750
313,MissionWeekly,Exp,112875,161250
313,MissionWeekly,Adena,2625,3750
314,MissionWeekly,Exp,112875,161250
314,MissionWeekly,Adena,2625,3750
315,MissionWeekly,Exp,112875,161250
315,MissionWeekly,Adena,2625,3750
316,MissionWeekly,Exp,112875,161250
316,MissionWeekly,Adena,2625,3750
317,MissionWeekly,Exp,112875,161250
317,MissionWeekly,Adena,2625,3750
318,MissionWeekly,Exp,112875,161250
318,MissionWeekly,Adena,2625,3750
319,MissionWeekly,Exp,112875,161250
319,MissionWeekly,Adena,2625,3750
320,MissionWeekly,Exp,112875,161250
320,MissionWeekly,Adena,2625,3750
321,MissionWeekly,Exp,112875,161250
321,MissionWeekly,Adena,2625,3750
322,MissionWeekly,Exp,112875,161250
322,MissionWeekly,Adena,2625,3750
323,MissionWeekly,Exp,112875,161250
323,MissionWeekly,Adena,2625,3750
324,MissionWeekly,Exp,112875,161250
324,MissionWeekly,Adena,2625,3750
325,MissionWeekly,Exp,112875,161250
325,MissionWeekly,Adena,2625,3750
326,MissionWeekly,Exp,112875,161250
326,MissionWeekly,Adena,2625,3750
327,MissionWeekly,Exp,112875,161250
327,MissionWeekly,Adena,2625,3750
328,MissionWeekly,Exp,112875,161250
328,MissionWeekly,Adena,2625,3750
329,MissionWeekly,Exp,112875,161250
329,MissionWeekly,Adena,2625,3750
330,MissionWeekly,Exp,112875,161250
330,MissionWeekly,Adena,2625,3750
331,MissionWeekly,Exp,112875,161250
331,MissionWeekly,Adena,2625,3750
332,MissionWeekly,Exp,112980,161400
332,MissionWeekly,Adena,2625,3750
333,MissionWeekly,Exp,112980,161400
333,MissionWeekly,Adena,2625,3750
334,MissionWeekly,Exp,112980,161400
334,MissionWeekly,Adena,2625,3750
335,MissionWeekly,Exp,112980,161400
335,MissionWeekly,Adena,2625,3750
336,MissionWeekly,Exp,112980,161400
336,MissionWeekly,Adena,2625,3750
337,MissionWeekly,Exp,113085,161550
337,MissionWeekly,Adena,2625,3750
338,MissionWeekly,Exp,113085,161550
338,MissionWeekly,Adena,2625,3750
339,MissionWeekly,Exp,113085,161550
339,MissionWeekly,Adena,2625,3750
340,MissionWeekly,Exp,113190,161700
340,MissionWeekly,Adena,2625,3750
341,MissionWeekly,Exp,113190,161700
341,MissionWeekly,Adena,2625,3750
342,MissionWeekly,Exp,113190,161700
342,MissionWeekly,Adena,2625,3750
343,MissionWeekly,Exp,113295,161850
343,MissionWeekly,Adena,2625,3750
344,MissionWeekly,Exp,113295,161850
344,MissionWeekly,Adena,2625,3750
345,MissionWeekly,Exp,113400,162000
345,MissionWeekly,Adena,2625,3750
346,MissionWeekly,Exp,113400,162000
346,MissionWeekly,Adena,2625,3750
347,MissionWeekly,Exp,113505,162150
347,MissionWeekly,Adena,2625,3750
348,MissionWeekly,Exp,113610,162300
348,MissionWeekly,Adena,2625,3750
349,MissionWeekly,Exp,113715,162450
349,MissionWeekly,Adena,2625,3750
350,MissionWeekly,Exp,113715,162450
350,MissionWeekly,Adena,2625,3750
351,MissionWeekly,Exp,113820,162600
351,MissionWeekly,Adena,2625,3750
352,MissionWeekly,Exp,113925,162750
352,MissionWeekly,Adena,2625,3750
353,MissionWeekly,Exp,114030,162900
353,MissionWeekly,Adena,2625,3750
354,MissionWeekly,Exp,114135,163050
354,MissionWeekly,Adena,2625,3750
355,MissionWeekly,Exp,114345,163350
355,MissionWeekly,Adena,2625,3750
356,MissionWeekly,Exp,114450,163500
356,MissionWeekly,Adena,2625,3750
357,MissionWeekly,Exp,114555,163650
357,MissionWeekly,Adena,2625,3750
358,MissionWeekly,Exp,114765,163950
358,MissionWeekly,Adena,2625,3750
359,MissionWeekly,Exp,114870,164100
359,MissionWeekly,Adena,2625,3750
360,MissionWeekly,Exp,115080,164400
360,MissionWeekly,Adena,2625,3750
361,MissionWeekly,Exp,115290,164700
361,MissionWeekly,Adena,2625,3750
362,MissionWeekly,Exp,115500,165000
362,MissionWeekly,Adena,2625,3750
363,MissionWeekly,Exp,115710,165300
363,MissionWeekly,Adena,2625,3750
364,MissionWeekly,Exp,115920,165600
364,MissionWeekly,Adena,2625,3750
365,MissionWeekly,Exp,116130,165900
365,MissionWeekly,Adena,2625,3750
366,MissionWeekly,Exp,116340,166200
366,MissionWeekly,Adena,2625,3750
367,MissionWeekly,Exp,116655,166650
367,MissionWeekly,Adena,2625,3750
368,MissionWeekly,Exp,116865,166950
368,MissionWeekly,Adena,2625,3750
369,MissionWeekly,Exp,117180,167400
369,MissionWeekly,Adena,2625,3750
370,MissionWeekly,Exp,117495,167850
370,MissionWeekly,Adena,2625,3750
371,MissionWeekly,Exp,117810,168300
371,MissionWeekly,Adena,2625,3750
372,MissionWeekly,Exp,118125,168750
372,MissionWeekly,Adena,2625,3750
373,MissionWeekly,Exp,118545,169350
373,MissionWeekly,Adena,2625,3750
374,MissionWeekly,Exp,118860,169800
374,MissionWeekly,Adena,2625,3750
375,MissionWeekly,Exp,119280,170400
375,MissionWeekly,Adena,2625,3750
376,MissionWeekly,Exp,119700,171000
376,MissionWeekly,Adena,2625,3750
377,MissionWeekly,Exp,120120,171600
377,MissionWeekly,Adena,2625,3750
378,MissionWeekly,Exp,120540,172200
378,MissionWeekly,Adena,2625,3750
379,MissionWeekly,Exp,121065,172950
379,MissionWeekly,Adena,2625,3750
380,MissionWeekly,Exp,121485,173550
380,MissionWeekly,Adena,2625,3750
381,MissionWeekly,Exp,122010,174300
381,MissionWeekly,Adena,2625,3750
382,MissionWeekly,Exp,122535,175050
382,MissionWeekly,Adena,2625,3750
383,MissionWeekly,Exp,123165,175950
383,MissionWeekly,Adena,2625,3750
384,MissionWeekly,Exp,123690,176700
384,MissionWeekly,Adena,2625,3750
385,MissionWeekly,Exp,124320,177600
385,MissionWeekly,Adena,2625,3750
386,MissionWeekly,Exp,124950,178500
386,MissionWeekly,Adena,2625,3750
387,MissionWeekly,Exp,125580,179400
387,MissionWeekly,Adena,2625,3750
388,MissionWeekly,Exp,126315,180450
388,MissionWeekly,Adena,2625,3750
389,MissionWeekly,Exp,126945,181350
389,MissionWeekly,Adena,2625,3750
390,MissionWeekly,Exp,127680,182400
390,MissionWeekly,Adena,2625,3750
391,MissionWeekly,Exp,128415,183450
391,MissionWeekly,Adena,2625,3750
392,MissionWeekly,Exp,129255,184650
392,MissionWeekly,Adena,2625,3750
393,MissionWeekly,Exp,130095,185850
393,MissionWeekly,Adena,2625,3750
394,MissionWeekly,Exp,130935,187050
394,MissionWeekly,Adena,2625,3750
395,MissionWeekly,Exp,131775,188250
395,MissionWeekly,Adena,2625,3750
396,MissionWeekly,Exp,132720,189600
396,MissionWeekly,Adena,2625,3750
397,MissionWeekly,Exp,133665,190950
397,MissionWeekly,Adena,2625,3750
398,MissionWeekly,Exp,134610,192300
398,MissionWeekly,Adena,2625,3750
399,MissionWeekly,Exp,135660,193800
399,MissionWeekly,Adena,2625,3750
400,MissionWeekly,Exp,136710,195300
400,MissionWeekly,Adena,2625,3750
401,MissionWeekly,Exp,137760,196800
401,MissionWeekly,Adena,2625,3750
402,MissionWeekly,Exp,138915,198450
402,MissionWeekly,Adena,2625,3750
403,MissionWeekly,Exp,140070,200100
403,MissionWeekly,Adena,2625,3750
404,MissionWeekly,Exp,141330,201900
404,MissionWeekly,Adena,2625,3750
405,MissionWeekly,Exp,142485,203550
405,MissionWeekly,Adena,2625,3750
406,MissionWeekly,Exp,143745,205350
406,MissionWeekly,Adena,2625,3750
407,MissionWeekly,Exp,145110,207300
407,MissionWeekly,Adena,2625,3750
408,MissionWeekly,Exp,146475,209250
408,MissionWeekly,Adena,2625,3750
409,MissionWeekly,Exp,147840,211200
409,MissionWeekly,Adena,2625,3750
410,MissionWeekly,Exp,149310,213300
410,MissionWeekly,Adena,2625,3750
411,MissionWeekly,Exp,150780,215400
411,MissionWeekly,Adena,2625,3750
412,MissionWeekly,Exp,152355,217650
412,MissionWeekly,Adena,2625,3750
413,MissionWeekly,Exp,153930,219900
413,MissionWeekly,Adena,2625,3750
414,MissionWeekly,Exp,155505,222150
414,MissionWeekly,Adena,2625,3750
415,MissionWeekly,Exp,157185,224550
415,MissionWeekly,Adena,2625,3750
416,MissionWeekly,Exp,158970,227100
416,MissionWeekly,Adena,2625,3750
417,MissionWeekly,Exp,160755,229650
417,MissionWeekly,Adena,2625,3750
418,MissionWeekly,Exp,162540,232200
418,MissionWeekly,Adena,2625,3750
419,MissionWeekly,Exp,164430,234900
419,MissionWeekly,Adena,2625,3750
420,MissionWeekly,Exp,166320,237600
420,MissionWeekly,Adena,2625,3750
421,MissionWeekly,Exp,168315,240450
421,MissionWeekly,Adena,2625,3750
422,MissionWeekly,Exp,170415,243450
422,MissionWeekly,Adena,2625,3750
1,DungeonExpEasy,Exp,0,0
2,DungeonExpEasy,Exp,0,0
3,DungeonExpEasy,Exp,0,0
4,DungeonExpEasy,Exp,0,0
5,DungeonExpEasy,Exp,0,0
6,DungeonExpEasy,Exp,0,0
7,DungeonExpEasy,Exp,0,0
8,DungeonExpEasy,Exp,0,0
9,DungeonExpEasy,Exp,0,0
10,DungeonExpEasy,Exp,0,0
11,DungeonExpEasy,Exp,0,0
12,DungeonExpEasy,Exp,0,0
13,DungeonExpEasy,Exp,0,0
14,DungeonExpEasy,Exp,0,0
15,DungeonExpEasy,Exp,0,0
16,DungeonExpEasy,Exp,0,0
17,DungeonExpEasy,Exp,0,0
18,DungeonExpEasy,Exp,0,0
19,DungeonExpEasy,Exp,0,0
20,DungeonExpEasy,Exp,0,0
21,DungeonExpEasy,Exp,0,0
22,DungeonExpEasy,Exp,0,0
23,DungeonExpEasy,Exp,0,0
24,DungeonExpEasy,Exp,0,0
25,DungeonExpEasy,Exp,0,0
26,DungeonExpEasy,Exp,0,0
27,DungeonExpEasy,Exp,0,0
28,DungeonExpEasy,Exp,0,0
29,DungeonExpEasy,Exp,0,0
30,DungeonExpEasy,Exp,0,0
31,DungeonExpEasy,Exp,0,0
32,DungeonExpEasy,Exp,0,0
33,DungeonExpEasy,Exp,0,0
34,DungeonExpEasy,Exp,0,0
35,DungeonExpEasy,Exp,0,0
36,DungeonExpEasy,Exp,0,0
37,DungeonExpEasy,Exp,157500,225000
38,DungeonExpEasy,Exp,160650,229500
39,DungeonExpEasy,Exp,166950,238500
40,DungeonExpEasy,Exp,170100,243000
41,DungeonExpEasy,Exp,173250,247500
42,DungeonExpEasy,Exp,173250,247500
43,DungeonExpEasy,Exp,176400,252000
44,DungeonExpEasy,Exp,177584,253692
45,DungeonExpEasy,Exp,177584,253692
46,DungeonExpEasy,Exp,177584,253692
47,DungeonExpEasy,Exp,177584,253692
48,DungeonExpEasy,Exp,177584,253692
49,DungeonExpEasy,Exp,177584,253692
50,DungeonExpEasy,Exp,177584,253692
51,DungeonExpEasy,Exp,177584,253692
52,DungeonExpEasy,Exp,201600,288000
53,DungeonExpEasy,Exp,201600,288000
54,DungeonExpEasy,Exp,201600,288000
55,DungeonExpEasy,Exp,201600,288000
56,DungeonExpEasy,Exp,201600,288000
57,DungeonExpEasy,Exp,201600,288000
58,DungeonExpEasy,Exp,201600,288000
59,DungeonExpEasy,Exp,201600,288000
60,DungeonExpEasy,Exp,131040,187200
61,DungeonExpEasy,Exp,131040,187200
62,DungeonExpEasy,Exp,131040,187200
63,DungeonExpEasy,Exp,131040,187200
64,DungeonExpEasy,Exp,131040,187200
65,DungeonExpEasy,Exp,131040,187200
66,DungeonExpEasy,Exp,131040,187200
67,DungeonExpEasy,Exp,131040,187200
68,DungeonExpEasy,Exp,131040,187200
69,DungeonExpEasy,Exp,131040,187200
70,DungeonExpEasy,Exp,131040,187200
71,DungeonExpEasy,Exp,131040,187200
72,DungeonExpEasy,Exp,131040,187200
73,DungeonExpEasy,Exp,131040,187200
74,DungeonExpEasy,Exp,131040,187200
75,DungeonExpEasy,Exp,131040,187200
76,DungeonExpEasy,Exp,131040,187200
77,DungeonExpEasy,Exp,131040,187200
78,DungeonExpEasy,Exp,131040,187200
79,DungeonExpEasy,Exp,131040,187200
80,DungeonExpEasy,Exp,131040,187200
81,DungeonExpEasy,Exp,131040,187200
82,DungeonExpEasy,Exp,131040,187200
83,DungeonExpEasy,Exp,131040,187200
84,DungeonExpEasy,Exp,133094,190134
85,DungeonExpEasy,Exp,133094,190134
86,DungeonExpEasy,Exp,133094,190134
87,DungeonExpEasy,Exp,133094,190134
88,DungeonExpEasy,Exp,137189,195984
89,DungeonExpEasy,Exp,137189,195984
90,DungeonExpEasy,Exp,139230,198900
91,DungeonExpEasy,Exp,139230,198900
92,DungeonExpEasy,Exp,139230,198900
93,DungeonExpEasy,Exp,145379,207684
94,DungeonExpEasy,Exp,145379,207684
95,DungeonExpEasy,Exp,145379,207684
96,DungeonExpEasy,Exp,147420,210600
97,DungeonExpEasy,Exp,147420,210600
98,DungeonExpEasy,Exp,147420,210600
99,DungeonExpEasy,Exp,147420,210600
100,DungeonExpEasy,Exp,100233,143190
101,DungeonExpEasy,Exp,101594,145134
102,DungeonExpEasy,Exp,104303,149004
103,DungeonExpEasy,Exp,105651,150930
104,DungeonExpEasy,Exp,105651,150930
105,DungeonExpEasy,Exp,107012,152874
106,DungeonExpEasy,Exp,109721,156744
107,DungeonExpEasy,Exp,111069,158670
108,DungeonExpEasy,Exp,112430,160614
109,DungeonExpEasy,Exp,116487,166410
110,DungeonExpEasy,Exp,116487,166410
111,DungeonExpEasy,Exp,116487,166410
112,DungeonExpEasy,Exp,116487,166410
113,DungeonExpEasy,Exp,116487,166410
114,DungeonExpEasy,Exp,116487,166410
115,DungeonExpEasy,Exp,120557,172224
116,DungeonExpEasy,Exp,120557,172224
117,DungeonExpEasy,Exp,120557,172224
118,DungeonExpEasy,Exp,120557,172224
119,DungeonExpEasy,Exp,120557,172224
120,DungeonExpEasy,Exp,120557,172224
121,DungeonExpEasy,Exp,120557,172224
122,DungeonExpEasy,Exp,120557,172224
123,DungeonExpEasy,Exp,120557,172224
124,DungeonExpEasy,Exp,120557,172224
125,DungeonExpEasy,Exp,120557,172224
126,DungeonExpEasy,Exp,120557,172224
127,DungeonExpEasy,Exp,120557,172224
128,DungeonExpEasy,Exp,120557,172224
129,DungeonExpEasy,Exp,120557,172224
130,DungeonExpEasy,Exp,121905,174150
131,DungeonExpEasy,Exp,121905,174150
132,DungeonExpEasy,Exp,121905,174150
133,DungeonExpEasy,Exp,121905,174150
134,DungeonExpEasy,Exp,123266,176094
135,DungeonExpEasy,Exp,123266,176094
136,DungeonExpEasy,Exp,123266,176094
137,DungeonExpEasy,Exp,123266,176094
138,DungeonExpEasy,Exp,123266,176094
139,DungeonExpEasy,Exp,123266,176094
140,DungeonExpEasy,Exp,123266,176094
141,DungeonExpEasy,Exp,123266,176094
142,DungeonExpEasy,Exp,123266,176094
143,DungeonExpEasy,Exp,123266,176094
144,DungeonExpEasy,Exp,123266,176094
145,DungeonExpEasy,Exp,123266,176094
146,DungeonExpEasy,Exp,123266,176094
147,DungeonExpEasy,Exp,123266,176094
148,DungeonExpEasy,Exp,123266,176094
149,DungeonExpEasy,Exp,123266,176094
150,DungeonExpEasy,Exp,80262,114660
151,DungeonExpEasy,Exp,80262,114660
152,DungeonExpEasy,Exp,80262,114660
153,DungeonExpEasy,Exp,80262,114660
154,DungeonExpEasy,Exp,80262,114660
155,DungeonExpEasy,Exp,80262,114660
156,DungeonExpEasy,Exp,80262,114660
157,DungeonExpEasy,Exp,80262,114660
158,DungeonExpEasy,Exp,80262,114660
159,DungeonExpEasy,Exp,80262,114660
160,DungeonExpEasy,Exp,80262,114660
161,DungeonExpEasy,Exp,80262,114660
162,DungeonExpEasy,Exp,82026,117180
163,DungeonExpEasy,Exp,82026,117180
164,DungeonExpEasy,Exp,82026,117180
165,DungeonExpEasy,Exp,82026,117180
166,DungeonExpEasy,Exp,82026,117180
167,DungeonExpEasy,Exp,82026,117180
168,DungeonExpEasy,Exp,82026,117180
169,DungeonExpEasy,Exp,82026,117180
170,DungeonExpEasy,Exp,82026,117180
171,DungeonExpEasy,Exp,82026,117180
172,DungeonExpEasy,Exp,82026,117180
173,DungeonExpEasy,Exp,82026,117180
174,DungeonExpEasy,Exp,82026,117180
175,DungeonExpEasy,Exp,82026,117180
176,DungeonExpEasy,Exp,82026,117180
177,DungeonExpEasy,Exp,82026,117180
178,DungeonExpEasy,Exp,82026,117180
179,DungeonExpEasy,Exp,82026,117180
180,DungeonExpEasy,Exp,82026,117180
181,DungeonExpEasy,Exp,82026,117180
182,DungeonExpEasy,Exp,82026,117180
183,DungeonExpEasy,Exp,82026,117180
184,DungeonExpEasy,Exp,82026,117180
185,DungeonExpEasy,Exp,82026,117180
186,DungeonExpEasy,Exp,82026,117180
187,DungeonExpEasy,Exp,82026,117180
188,DungeonExpEasy,Exp,82026,117180
189,DungeonExpEasy,Exp,82026,117180
190,DungeonExpEasy,Exp,82026,117180
191,DungeonExpEasy,Exp,82026,117180
192,DungeonExpEasy,Exp,82026,117180
193,DungeonExpEasy,Exp,82026,117180
194,DungeonExpEasy,Exp,82026,117180
195,DungeonExpEasy,Exp,82026,117180
196,DungeonExpEasy,Exp,82908,118440
197,DungeonExpEasy,Exp,82908,118440
198,DungeonExpEasy,Exp,82908,118440
199,DungeonExpEasy,Exp,82908,118440
200,DungeonExpEasy,Exp,82908,118440
201,DungeonExpEasy,Exp,84672,120960
202,DungeonExpEasy,Exp,84672,120960
203,DungeonExpEasy,Exp,84672,120960
204,DungeonExpEasy,Exp,84672,120960
205,DungeonExpEasy,Exp,84672,120960
206,DungeonExpEasy,Exp,84672,120960
207,DungeonExpEasy,Exp,84672,120960
208,DungeonExpEasy,Exp,84672,120960
209,DungeonExpEasy,Exp,85554,122220
210,DungeonExpEasy,Exp,85554,122220
211,DungeonExpEasy,Exp,85554,122220
212,DungeonExpEasy,Exp,85554,122220
213,DungeonExpEasy,Exp,85554,122220
214,DungeonExpEasy,Exp,86436,123480
215,DungeonExpEasy,Exp,86436,123480
216,DungeonExpEasy,Exp,86436,123480
217,DungeonExpEasy,Exp,86436,123480
218,DungeonExpEasy,Exp,86436,123480
219,DungeonExpEasy,Exp,89082,127260
220,DungeonExpEasy,Exp,89082,127260
221,DungeonExpEasy,Exp,89082,127260
222,DungeonExpEasy,Exp,89964,128520
223,DungeonExpEasy,Exp,89964,128520
224,DungeonExpEasy,Exp,89964,128520
225,DungeonExpEasy,Exp,89964,128520
226,DungeonExpEasy,Exp,89964,128520
227,DungeonExpEasy,Exp,89964,128520
228,DungeonExpEasy,Exp,89964,128520
229,DungeonExpEasy,Exp,90846,129780
230,DungeonExpEasy,Exp,90846,129780
231,DungeonExpEasy,Exp,90846,129780
232,DungeonExpEasy,Exp,90846,129780
233,DungeonExpEasy,Exp,90846,129780
234,DungeonExpEasy,Exp,90846,129780
235,DungeonExpEasy,Exp,90846,129780
236,DungeonExpEasy,Exp,92610,132300
237,DungeonExpEasy,Exp,92610,132300
238,DungeonExpEasy,Exp,92610,132300
239,DungeonExpEasy,Exp,92610,132300
240,DungeonExpEasy,Exp,92610,132300
241,DungeonExpEasy,Exp,92610,132300
242,DungeonExpEasy,Exp,92610,132300
243,DungeonExpEasy,Exp,92610,132300
244,DungeonExpEasy,Exp,92610,132300
245,DungeonExpEasy,Exp,92610,132300
246,DungeonExpEasy,Exp,92610,132300
247,DungeonExpEasy,Exp,92610,132300
248,DungeonExpEasy,Exp,92610,132300
249,DungeonExpEasy,Exp,92610,132300
250,DungeonExpEasy,Exp,92610,132300
251,DungeonExpEasy,Exp,92610,132300
252,DungeonExpEasy,Exp,92610,132300
253,DungeonExpEasy,Exp,92610,132300
254,DungeonExpEasy,Exp,92610,132300
255,DungeonExpEasy,Exp,92610,132300
256,DungeonExpEasy,Exp,92610,132300
257,DungeonExpEasy,Exp,92610,132300
258,DungeonExpEasy,Exp,92610,132300
259,DungeonExpEasy,Exp,92610,132300
260,DungeonExpEasy,Exp,92610,132300
261,DungeonExpEasy,Exp,100170,143100
262,DungeonExpEasy,Exp,100170,143100
263,DungeonExpEasy,Exp,100170,143100
264,DungeonExpEasy,Exp,100170,143100
265,DungeonExpEasy,Exp,100170,143100
266,DungeonExpEasy,Exp,100170,143100
267,DungeonExpEasy,Exp,102060,145800
268,DungeonExpEasy,Exp,102060,145800
269,DungeonExpEasy,Exp,102060,145800
270,DungeonExpEasy,Exp,102060,145800
271,DungeonExpEasy,Exp,102060,145800
272,DungeonExpEasy,Exp,102060,145800
273,DungeonExpEasy,Exp,102060,145800
274,DungeonExpEasy,Exp,103005,147150
275,DungeonExpEasy,Exp,103005,147150
276,DungeonExpEasy,Exp,103005,147150
277,DungeonExpEasy,Exp,103005,147150
278,DungeonExpEasy,Exp,103005,147150
279,DungeonExpEasy,Exp,103005,147150
280,DungeonExpEasy,Exp,103005,147150
281,DungeonExpEasy,Exp,103005,147150
282,DungeonExpEasy,Exp,103950,148500
283,DungeonExpEasy,Exp,103950,148500
284,DungeonExpEasy,Exp,103950,148500
285,DungeonExpEasy,Exp,103950,148500
286,DungeonExpEasy,Exp,103950,148500
287,DungeonExpEasy,Exp,103950,148500
288,DungeonExpEasy,Exp,103950,148500
289,DungeonExpEasy,Exp,104895,149850
290,DungeonExpEasy,Exp,104895,149850
291,DungeonExpEasy,Exp,104895,149850
292,DungeonExpEasy,Exp,104895,149850
293,DungeonExpEasy,Exp,104895,149850
294,DungeonExpEasy,Exp,104895,149850
295,DungeonExpEasy,Exp,104895,149850
296,DungeonExpEasy,Exp,104895,149850
297,DungeonExpEasy,Exp,106785,152550
298,DungeonExpEasy,Exp,106785,152550
299,DungeonExpEasy,Exp,106785,152550
300,DungeonExpEasy,Exp,106785,152550
301,DungeonExpEasy,Exp,106785,152550
302,DungeonExpEasy,Exp,106785,152550
303,DungeonExpEasy,Exp,106785,152550
304,DungeonExpEasy,Exp,106785,152550
305,DungeonExpEasy,Exp,107730,153900
306,DungeonExpEasy,Exp,107730,153900
307,DungeonExpEasy,Exp,107730,153900
308,DungeonExpEasy,Exp,107730,153900
309,DungeonExpEasy,Exp,107730,153900
310,DungeonExpEasy,Exp,107730,153900
311,DungeonExpEasy,Exp,107730,153900
312,DungeonExpEasy,Exp,107730,153900
313,DungeonExpEasy,Exp,107730,153900
314,DungeonExpEasy,Exp,107730,153900
315,DungeonExpEasy,Exp,107730,153900
316,DungeonExpEasy,Exp,107730,153900
317,DungeonExpEasy,Exp,107730,153900
318,DungeonExpEasy,Exp,107730,153900
319,DungeonExpEasy,Exp,107730,153900
320,DungeonExpEasy,Exp,107730,153900
321,DungeonExpEasy,Exp,107730,153900
322,DungeonExpEasy,Exp,107730,153900
323,DungeonExpEasy,Exp,107730,153900
324,DungeonExpEasy,Exp,107730,153900
325,DungeonExpEasy,Exp,107730,153900
326,DungeonExpEasy,Exp,107730,153900
327,DungeonExpEasy,Exp,107730,153900
328,DungeonExpEasy,Exp,107730,153900
329,DungeonExpEasy,Exp,107730,153900
330,DungeonExpEasy,Exp,107730,153900
331,DungeonExpEasy,Exp,107730,153900
332,DungeonExpEasy,Exp,108675,155250
333,DungeonExpEasy,Exp,108675,155250
334,DungeonExpEasy,Exp,108675,155250
335,DungeonExpEasy,Exp,108675,155250
336,DungeonExpEasy,Exp,108675,155250
337,DungeonExpEasy,Exp,108675,155250
338,DungeonExpEasy,Exp,108675,155250
339,DungeonExpEasy,Exp,108675,155250
340,DungeonExpEasy,Exp,108675,155250
341,DungeonExpEasy,Exp,108675,155250
342,DungeonExpEasy,Exp,109620,156600
343,DungeonExpEasy,Exp,109620,156600
344,DungeonExpEasy,Exp,109620,156600
345,DungeonExpEasy,Exp,109620,156600
346,DungeonExpEasy,Exp,109620,156600
347,DungeonExpEasy,Exp,109620,156600
348,DungeonExpEasy,Exp,109620,156600
349,DungeonExpEasy,Exp,109620,156600
350,DungeonExpEasy,Exp,109620,156600
351,DungeonExpEasy,Exp,109620,156600
352,DungeonExpEasy,Exp,109620,156600
353,DungeonExpEasy,Exp,110565,157950
354,DungeonExpEasy,Exp,110565,157950
355,DungeonExpEasy,Exp,110565,157950
356,DungeonExpEasy,Exp,110565,157950
357,DungeonExpEasy,Exp,110565,157950
358,DungeonExpEasy,Exp,110565,157950
359,DungeonExpEasy,Exp,110565,157950
360,DungeonExpEasy,Exp,110565,157950
361,DungeonExpEasy,Exp,110565,157950
362,DungeonExpEasy,Exp,110565,157950
363,DungeonExpEasy,Exp,110565,157950
364,DungeonExpEasy,Exp,111510,159300
365,DungeonExpEasy,Exp,111510,159300
366,DungeonExpEasy,Exp,111510,159300
367,DungeonExpEasy,Exp,111510,159300
368,DungeonExpEasy,Exp,111510,159300
369,DungeonExpEasy,Exp,111510,159300
370,DungeonExpEasy,Exp,111510,159300
371,DungeonExpEasy,Exp,111510,159300
372,DungeonExpEasy,Exp,111510,159300
373,DungeonExpEasy,Exp,111510,159300
374,DungeonExpEasy,Exp,111510,159300
375,DungeonExpEasy,Exp,111510,159300
376,DungeonExpEasy,Exp,113400,162000
377,DungeonExpEasy,Exp,113400,162000
378,DungeonExpEasy,Exp,113400,162000
379,DungeonExpEasy,Exp,113400,162000
380,DungeonExpEasy,Exp,113400,162000
381,DungeonExpEasy,Exp,113400,162000
382,DungeonExpEasy,Exp,113400,162000
383,DungeonExpEasy,Exp,113400,162000
384,DungeonExpEasy,Exp,113400,162000
385,DungeonExpEasy,Exp,113400,162000
386,DungeonExpEasy,Exp,113400,162000
387,DungeonExpEasy,Exp,113400,162000
388,DungeonExpEasy,Exp,114345,163350
389,DungeonExpEasy,Exp,114345,163350
390,DungeonExpEasy,Exp,114345,163350
391,DungeonExpEasy,Exp,114345,163350
392,DungeonExpEasy,Exp,114345,163350
393,DungeonExpEasy,Exp,114345,163350
394,DungeonExpEasy,Exp,114345,163350
395,DungeonExpEasy,Exp,114345,163350
396,DungeonExpEasy,Exp,114345,163350
397,DungeonExpEasy,Exp,114345,163350
398,DungeonExpEasy,Exp,114345,163350
399,DungeonExpEasy,Exp,114345,163350
400,DungeonExpEasy,Exp,115290,164700
1,DungeonExpNormal,Exp,0,0
2,DungeonExpNormal,Exp,0,0
3,DungeonExpNormal,Exp,0,0
4,DungeonExpNormal,Exp,0,0
5,DungeonExpNormal,Exp,0,0
6,DungeonExpNormal,Exp,0,0
7,DungeonExpNormal,Exp,0,0
8,DungeonExpNormal,Exp,0,0
9,DungeonExpNormal,Exp,0,0
10,DungeonExpNormal,Exp,0,0
11,DungeonExpNormal,Exp,0,0
12,DungeonExpNormal,Exp,0,0
13,DungeonExpNormal,Exp,0,0
14,DungeonExpNormal,Exp,0,0
15,DungeonExpNormal,Exp,0,0
16,DungeonExpNormal,Exp,0,0
17,DungeonExpNormal,Exp,0,0
18,DungeonExpNormal,Exp,0,0
19,DungeonExpNormal,Exp,0,0
20,DungeonExpNormal,Exp,0,0
21,DungeonExpNormal,Exp,0,0
22,DungeonExpNormal,Exp,0,0
23,DungeonExpNormal,Exp,0,0
24,DungeonExpNormal,Exp,0,0
25,DungeonExpNormal,Exp,0,0
26,DungeonExpNormal,Exp,0,0
27,DungeonExpNormal,Exp,0,0
28,DungeonExpNormal,Exp,0,0
29,DungeonExpNormal,Exp,0,0
30,DungeonExpNormal,Exp,0,0
31,DungeonExpNormal,Exp,0,0
32,DungeonExpNormal,Exp,0,0
33,DungeonExpNormal,Exp,0,0
34,DungeonExpNormal,Exp,0,0
35,DungeonExpNormal,Exp,0,0
36,DungeonExpNormal,Exp,0,0
37,DungeonExpNormal,Exp,157500,225000
