Id,GroupId,Param1,NameKey,DescriptionKey,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MinCastDistance,MaxCastDistance,PrevSkillId,FireCount,FireCondition,FireCondParam1,FireRate,MoveActionSpeed,LightningEffectInfoId,Attachable,MpMin,MpMax,MpGrowth,EffectApplyType,CastingTime,CoolTimeMin,PlaceType,CollisionUnitType,CollisionUnitParam,TargetType,IgnoreHitRate,MaxTargetCount,OffsetDistance,OffsetAngle,EffectFireConditionType,TotalTime,EffectFireConditionParam,AggroWeight,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,EffectDescriptionKey,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,SkillDialogueKey,AvailableUnderCC,SkillDialogGroupId,IsStunCancel,GroupRandomFireRate
77006,77006,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1870,0,1,17400,HornetSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77007,77007,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1870,0,1,22400,KingBugbearSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,1,0,0,0,,0,10000
77008,77008,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1570,0,1,19000,LetoLizardmanSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77009,77009,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,LetoLizardmanWarriorSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77010,77010,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,MailleLizardmanWarriorSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77011,77011,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,MarshStakatoSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77012,77012,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1830,0,1,17000,PoisonSpiderSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77013,77013,0,0,292000060013,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.2,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1170,0,1,14000,PortraitSpiritSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77014,77014,0,0,292000060013,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2000,0,1,24000,ReaperSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77015,77015,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,11.7,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,3670,0,1,44000,SkeletonChaserSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77016,77016,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.4,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1370,0,1,11500,VampireBatSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77017,77017,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1570,0,1,19000,WindsusSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77018,77018,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,1000,ZombieLordCrowlSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77019,77019,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.7,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1700,0,1,20000,DarkLeopardSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77020,77020,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1500,0,1,18000,TanorSilenosWarriorSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77021,77021,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.7,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1730,0,1,20700,TanorSilenosSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77022,77022,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1630,0,1,14500,OlMahumScoutSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77023,77023,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,OlMahumChampionSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77024,77024,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2130,0,1,25500,TanorSilenosChieftainSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77025,77025,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2470,0,1,15000,DarkKnightSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77026,77026,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2070,0,1,25000,StoneGolemSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77027,77027,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1630,0,1,9800,SnipeSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77028,77028,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,15000,MefordeSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77029,77029,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1830,0,1,22000,PremoSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77030,77030,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,LorcaSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77031,77031,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.3,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1270,0,1,10300,MandragoraSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77032,77032,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1870,0,1,22400,DoomServantSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77033,77033,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2530,0,1,30300,CrimsonBindSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77034,77034,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,DeathFireSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77035,77035,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1500,0,1,13000,BlackWolfSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77036,77036,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2100,0,1,25200,TurekOrcGeneralSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77037,77037,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1470,0,1,17600,TurekOrcSkirmisherSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77038,77038,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2000,0,1,24000,SkeletonSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77039,77039,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1770,0,1,16200,WerewolfSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77040,77040,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,25000,TepraScorpionSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77041,77041,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1970,0,1,23600,WildCougerSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77042,77042,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,16600,DesertFoxSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77043,77043,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.3,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1300,0,1,7800,BeholderSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77044,77044,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,16600,WarHoundSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77045,77045,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.2,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2230,0,1,21700,AntSoldierSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77046,77046,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.2,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2230,0,1,21700,AntWorkerSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77047,77047,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1570,0,1,19000,BasiliskSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77048,77048,0,0,292000060013,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2000,0,1,24000,GiantLeechSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77049,77049,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,SaharaSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77050,77050,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.3,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2330,0,1,23000,NobleAntSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77051,77051,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2870,0,1,34400,HuskCrawlerSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77052,77052,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2570,0,1,26000,HuskStalkerSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77053,77053,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1500,0,1,9000,SuccubusSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77054,77054,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,TimakOrcGeneralSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77055,77055,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2070,0,1,25000,FerumSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77056,77056,0,0,292000060056,,Active,Max,,,0,200,,,None,,,,,0,,,,,,11,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,3000,0,1,36000,DarkLordSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77057,77057,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.2,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2170,0,1,26000,PirateszombieSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77058,77058,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,SusceptorSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77059,77059,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,UnpleasantHummingSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77060,77060,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1850,0,1,22200,KaimVanulSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77061,77061,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,PirateZombieOfficerSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77062,77062,0,0,292000060013,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,PirateZombieCaptainSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77063,77063,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,CaveMaidenSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77064,77064,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.7,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1670,0,1,15000,MedusaSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77065,77065,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2000,0,1,19000,WyrmSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77066,77066,0,0,292000060013,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,DullahanSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77067,77067,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.6,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1630,0,1,19500,GargoyleSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77068,77068,0,0,292000060005,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,GrandisSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77069,77069,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,11,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,3000,0,1,36000,LetoLizardmanChieftainSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77070,77070,0,0,292000060016,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2130,0,1,20500,DrakeSkill_01,0,,,,,0,,Hit/TribalWar_hit_gi,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77071,77071,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.4,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1400,0,1,11800,SporeFungusSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77072,77072,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2900,2005,1,24000,RaikelSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77073,77073,0,0,292000060004,,Active,Max,,,0,200,,,None,,,,,0,,,,,,11.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,3133,2125,1,17000,OrfensMaidSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77074,77074,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.1,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2100,0,1,25200,OelMahumSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77075,77075,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.7,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1670,0,1,20000,OelMahumWarriorSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77076,77076,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.7,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1730,0,1,30400,BloodyQueenSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77077,77077,0,0,292000060025,,Active,Max,,,0,200,,,None,,,,,0,,,,,,16.4,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,8439,0,1,50600,BoreasBossSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77078,77078,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2000,0,1,24000,SerpentSlaveSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77079,77079,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,OlMahumGeneralSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77080,77080,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,NeerCrawlerSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77081,77081,0,0,292000060013,,Active,Max,,,0,200,,,None,,,,,0,,,,,,10.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,2500,0,1,30000,SkeletonScoutSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77082,77082,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.5,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1470,0,1,17600,ValidusSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77083,77083,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1000,0,1,12000,DicorSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
77084,77084,0,0,292000060001,,Active,Max,,,0,200,,,None,,,,,0,,,,,,9.8,CasterPosition,Fan,"""radius"":200,""angle"":120",Enemy,0,20,,,Time,1800,0,1,21600,BlackWillowSkill_01,0,,,,,0,,,,1,2,0,,1,Attack,0,0,0,0,,0,10000
80001,80001,0,0,0,,Active,Max,,,0,750,,1,None,,,,17,0,,,,,,1,CasterPosition,Circle,"""radius"":750",Enemy,0,5,,,Time,1000,500,1,10000,,0,,,,,0,,Common/SoulShotStrike_04,,0,,0,,1,Attack,0,0,0,0,,0,10000
80002,80002,0,0,0,,Active,Max,,,0,750,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":750",Enemy,0,150,,,Time,500,500,1,10000,,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
80003,80003,1,0,0,,Active,Max,,,0,750,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":750",Enemy,0,150,,,Time,500,500,1,10000,,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
80004,80004,2,0,0,,Active,Max,,,0,750,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":750",Enemy,0,150,,,Time,500,500,1,10000,,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
80005,80005,3,0,0,,Active,Max,,,0,750,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":750",Enemy,0,150,,,Time,500,500,1,10000,,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
80006,80006,4,0,0,,Active,Max,,,0,750,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":750",Enemy,0,150,,,Time,500,500,1,10000,,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
80007,80007,5,0,0,,Active,Max,,,0,750,,1,None,,,,,0,,,,,,,CasterPosition,Circle,"""radius"":750",Enemy,0,150,,,Time,500,500,1,10000,,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
80008,80008,0,0,0,,Active,Max,,,0,750,,1,None,,,,17,0,,,,,,1,CasterPosition,Circle,"""radius"":750",Enemy,0,5,,,Time,1000,500,1,10000,,0,,,,,0,,Common/SoulShotStrike_04,,0,,0,,1,Attack,0,0,0,0,,0,10000
90002,90002,0,0,0,,Active,Max,,,0,100,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1800,1040,1,10000,CrakiaKarcusAttack,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
90003,90003,0,0,0,,Active,Max,,,0,100,,1,None,,,,,0,,,,,,1,CasterPosition,Fan,"""radius"":250,""angle"":120",Enemy,0,3,,,Time,1800,1040,1,10000,CrakiaKarcusAttack,0,,,,,0,,,,0,,0,,1,Attack,0,0,0,0,,0,10000
100001,100001,0,781000090001,292000100001,0,Passive,Max,10,,0,0,,1,None,,,,,0,,,,,,,CasterActor,Circle,"""radius"": 30",Self,0,0,,,,,,1,,,0,,,,,293000100001,Icon_Skill_Passive_20261,,,0,,0,,0,,0,0,0,0,,0,10000
100002,100002,0,781000090002,292000100002,0,Passive,Max,10,,0,0,,1,None,,,,,0,,,,,,,CasterActor,Circle,"""radius"": 30",Self,0,0,,,,,,1,,,0,,,,,293000100002,Icon_Skill_Passive_22261,,,0,,0,,0,,0,0,0,0,,0,10000
100003,100003,0,781000090003,292000100003,0,Passive,Max,10,,0,0,,1,None,,,,,0,,,,,,,CasterActor,Circle,"""radius"": 30",Self,0,0,,,,,,1,,,0,,,,,293000100003,Icon_Skill_Passive_20211,,,0,,0,,0,,0,0,0,0,,0,10000
