Id,SkillId,CastingFireYn,CollisionUnitGroup,CollisionUnitType,CollisionUnitParam,TargetType,EffectType,EffectTypeNameKey,EffectParam,EffectGrowth1,EffectGrowth2,ReductionRate,ExceptNpcGrade,ExceptPlayer,IsPreEffectAction,PointCount
4120194,412019,0,4120192,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,Buff,0,412018,,,,,0,0,
4120201,412020,0,4120201,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4120202,412020,0,4120201,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,Buff,0,412018,,,,,0,0,
4120203,412020,0,4120202,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4120204,412020,0,4120202,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,Buff,0,412018,,,,,0,0,
41202102,412021,0,,,,,Buff,0,"4130212, 0, 0, 3",,,,,0,0,
41202103,412021,0,,,,,Buff,0,"4130213, 0, 0, 3",,,,,0,0,
4120221,412022,0,,,,,DamagePhy,0,0,,,,,0,0,
4120222,412022,0,,,,,Buff,0,1002,,,,Elite,1,0,
4120251,412025,0,,,,,GroundObject,0,"412004, 800, 1, 0, 360",,,,,0,0,
4120252,412025,0,,,,,GroundObject,0,"412004, 800, 1, 0, 360",,,,,0,0,
4120253,412025,0,,,,,GroundObject,0,"412004, 800, 1, 0, 360",,,,,0,0,
4120281,412028,0,,,,,EraseBuff,0,"412011, 1",,,,,0,0,
4120361,412036,0,,,,,Buff,0,412036,,,,,0,0,
4120371,412037,0,,,,,Buff,0,412037,,,,,0,0,
4120381,412038,0,,,,,Buff,0,412038,,,,,0,0,
4120421,412042,0,4120421,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4120422,412042,0,4120421,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,Buff,0,412005,,,,,0,0,
4120423,412042,0,4120422,Circle,"""radius"":400",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4120424,412042,0,4120422,Circle,"""radius"":400",Enemy,Buff,0,412005,,,,,0,0,
4130021,413002,0,,,,,Buff,0,413002,,,,,0,0,
4130031,413003,0,,,,,DamagePhy,0,"0, 0, 30000, 30000",,,,,0,0,
4130032,413003,0,,,,,Buff,0,1002,,,,,0,0,
4130051,413005,0,,,,,DamagePhy,0,"0, 0, 45000, 45000",,,,,0,0,
4130053,413005,0,,,,,Buff,0,413005,,,,,0,0,
4130061,413006,0,4130061,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130062,413006,0,4130061,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,Buff,0,413005,,,,,0,0,
4130063,413006,0,4130062,Circle,"""radius"":400",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130064,413006,0,4130062,Circle,"""radius"":400",Enemy,Buff,0,413005,,,,,0,0,
4130072,413007,0,,,,,DamageMag,0,"0, 0, 49000, 49000",,,,,0,0,
4130073,413007,0,,,,,Buff,0,413005,,,,,0,0,
4130083,413008,0,,,,,EraseBuff,0,"413005, 5",,,,,0,0,
4130091,413009,0,,,,,NpcSpawn,0,3012205,,,,,0,0,
4130101,413010,0,,,,,Buff,0,413010,,,,,0,0,
4130111,413011,0,,,,,Buff,0,"413011, 0, 1",,,,,0,0,
4130121,413012,0,,,,,DecreaseTargetHP,0,60000,,,,,0,0,
4130122,413012,0,,,,,Die,0,,,,,,0,0,
4130123,413012,0,,,,,GroundObject,0,413012,,,,,0,0,
4130131,413013,0,,,,,DamagePhy,0,"0, 0, 15000, 15000",,,,,0,0,
4130132,413013,0,,,,,Buff,0,413013,,,,,0,0,
4130151,413015,0,,,,,HPMul,0,500,,,,,0,0,
4130153,413015,0,,,,,Buff,0,4130214,,,,,0,0,
4130154,413015,0,,,,,Buff,0,4130215,,,,,0,0,
4130161,413016,0,,,,,Buff,0,413016,,,,,0,0,
4130171,413017,0,,,,,DamagePhy,0,"0, 0, 30000, 30000",,,,,0,0,
4130172,413017,0,,,,,DamageMag,0,"0, 0, 30000, 30000",,,,,0,0,
4130173,413017,0,,,,,EraseBuff,0,"413018, 5",,,,,0,0,
4130181,413018,0,,,,,DamageMag,0,"0, 0, 43000, 43000",,,,,0,0,
4130182,413018,0,,,,,Buff,0,"413018, 0, 0, 1",,,,,0,0,
4130191,413019,0,4130191,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130192,413019,0,4130191,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,Buff,0,413018,,,,,0,0,
4130193,413019,0,4130192,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130194,413019,0,4130192,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,Buff,0,413018,,,,,0,0,
4130201,413020,0,4130201,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130202,413020,0,4130201,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,Buff,0,413018,,,,,0,0,
4130203,413020,0,4130202,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130204,413020,0,4130202,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,Buff,0,413018,,,,,0,0,
41302102,413021,0,,,,,Buff,0,"4130212, 0, 0, 3",,,,,0,0,
41302103,413021,0,,,,,Buff,0,"4130213, 0, 0, 3",,,,,0,0,
4130221,413022,0,,,,,DamagePhy,0,"0, 0, 40000, 40000",,,,,0,0,
4130222,413022,0,,,,,Buff,0,1002,,,,Elite,1,0,
4130231,413023,0,,,,,GroundObject,0,413023,,,,,0,0,
4130241,413024,0,,,,,DamagePhy,0,"0, 0, 22500, 22500",,,,,0,0,
4130242,413024,0,,,,,DamageMag,0,"0, 0, 22500, 22500",,,,,0,0,
4130243,413024,0,,,,,Buff,0,413018,,,,,0,0,
4130251,413025,0,,,,,GroundObject,0,"413004, 800, 1, 0, 360",,,,,0,0,
4130252,413025,0,,,,,GroundObject,0,"413004, 800, 1, 0, 360",,,,,0,0,
4130253,413025,0,,,,,GroundObject,0,"413004, 800, 1, 0, 360",,,,,0,0,
4130272,413027,0,,,,,Buff,0,4130272,,,,,0,0,
4130281,413028,0,,,,,EraseBuff,0,"413011, 1",,,,,0,0,
4130292,413029,0,,,,,Buff,0,4130214,,,,,0,0,
4130293,413029,0,,,,,Buff,0,4130215,,,,,0,0,
4130301,413030,0,,,,,Buff,0,413016,,,,,0,0,
4130321,413032,0,,,,,None,0,0,,,,,0,0,
4130341,413034,0,,,,,Buff,0,413034,,,,,0,0,
4130351,413035,0,,,,,Buff,0,1004,,,,,0,0,
4130361,413036,0,,,,,Buff,0,413036,,,,,0,0,
4130371,413037,0,,,,,Buff,0,413037,,,,,0,0,
4130381,413038,0,,,,,Buff,0,413038,,,,,0,0,
4130391,413039,0,,,,,GroundObject,0,"413012, 600, 1, 0, 360",,,,,0,0,
4130401,413040,0,,,,,Buff,0,413016,,,,,0,0,
4130411,413041,0,,,,,Buff,0,413041,,,,,0,0,
4130421,413042,0,4130421,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130422,413042,0,4130421,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,Buff,0,413005,,,,,0,0,
4130423,413042,0,4130422,Circle,"""radius"":400",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4130424,413042,0,4130422,Circle,"""radius"":400",Enemy,Buff,0,413005,,,,,0,0,
4140021,414002,0,,,,,Buff,0,414002,,,,,0,0,
4140031,414003,0,,,,,DamagePhy,0,"0, 0, 30000, 30000",,,,,0,0,
4140032,414003,0,,,,,Buff,0,1002,,,,,0,0,
4140051,414005,0,,,,,DamagePhy,0,"0, 0, 45000, 45000",,,,,0,0,
4140053,414005,0,,,,,Buff,0,414005,,,,,0,0,
4140061,414006,0,4130061,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140062,414006,0,4130061,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,Buff,0,414005,,,,,0,0,
4140063,414006,0,4130062,Circle,"""radius"":400",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140064,414006,0,4130062,Circle,"""radius"":400",Enemy,Buff,0,414005,,,,,0,0,
4140072,414007,0,,,,,DamageMag,0,"0, 0, 49000, 49000",,,,,0,0,
4140073,414007,0,,,,,Buff,0,414005,,,,,0,0,
4140083,414008,0,,,,,EraseBuff,0,"414005, 5",,,,,0,0,
4140091,414009,0,,,,,NpcSpawn,0,3013205,,,,,0,0,
4140101,414010,0,,,,,Buff,0,414010,,,,,0,0,
4140111,414011,0,,,,,Buff,0,"414011, 0, 1",,,,,0,0,
4140121,414012,0,,,,,DecreaseTargetHP,0,80000,,,,,0,0,
4140122,414012,0,,,,,Die,0,,,,,,0,0,
4140123,414012,0,,,,,GroundObject,0,414012,,,,,0,0,
4140131,414013,0,,,,,DamagePhy,0,"0, 0, 15000, 15000",,,,,0,0,
4140132,414013,0,,,,,Buff,0,414013,,,,,0,0,
4140151,414015,0,,,,,HPMul,0,500,,,,,0,0,
4140153,414015,0,,,,,Buff,0,4130214,,,,,0,0,
4140154,414015,0,,,,,Buff,0,4130215,,,,,0,0,
4140161,414016,0,,,,,Buff,0,414016,,,,,0,0,
4140171,414017,0,,,,,DamagePhy,0,"0, 0, 30000, 30000",,,,,0,0,
4140172,414017,0,,,,,DamageMag,0,"0, 0, 30000, 30000",,,,,0,0,
4140173,414017,0,,,,,EraseBuff,0,"414018, 5",,,,,0,0,
4140181,414018,0,,,,,DamageMag,0,"0, 0, 43000, 43000",,,,,0,0,
4140182,414018,0,,,,,Buff,0,"414018, 0, 0, 1",,,,,0,0,
4140191,414019,0,4130191,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140192,414019,0,4130191,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,Buff,0,414018,,,,,0,0,
4140193,414019,0,4130192,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140194,414019,0,4130192,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,Buff,0,414018,,,,,0,0,
4140201,414020,0,4130201,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140202,414020,0,4130201,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800",Enemy,Buff,0,414018,,,,,0,0,
4140203,414020,0,4130202,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140204,414020,0,4130202,CenterObb,"""left"":200, ""right"":200, ""front"":800, ""back"":800, ""angle"" : 90",Enemy,Buff,0,414018,,,,,0,0,
41402102,414021,0,,,,,Buff,0,"4130212, 0, 0, 3",,,,,0,0,
41402103,414021,0,,,,,Buff,0,"4130213, 0, 0, 3",,,,,0,0,
4140221,414022,0,,,,,DamagePhy,0,"0, 0, 40000, 40000",,,,,0,0,
4140222,414022,0,,,,,Buff,0,1002,,,,Elite,1,0,
4140231,414023,0,,,,,GroundObject,0,414023,,,,,0,0,
4140241,414024,0,,,,,DamagePhy,0,"0, 0, 22500, 22500",,,,,0,0,
4140242,414024,0,,,,,DamageMag,0,"0, 0, 22500, 22500",,,,,0,0,
4140243,414024,0,,,,,Buff,0,414018,,,,,0,0,
4140251,414025,0,,,,,GroundObject,0,"414004, 800, 1, 0, 360",,,,,0,0,
4140252,414025,0,,,,,GroundObject,0,"414004, 800, 1, 0, 360",,,,,0,0,
4140253,414025,0,,,,,GroundObject,0,"414004, 800, 1, 0, 360",,,,,0,0,
4140281,414028,0,,,,,EraseBuff,0,"414011, 1",,,,,0,0,
4140361,414036,0,,,,,Buff,0,414036,,,,,0,0,
4140371,414037,0,,,,,Buff,0,414037,,,,,0,0,
4140381,414038,0,,,,,Buff,0,414038,,,,,0,0,
4140391,414039,0,,,,,GroundObject,0,"414012, 600, 1, 0, 360",,,,,0,0,
4140411,414041,0,,,,,Buff,0,414041,,,,,0,0,
4140421,414042,0,4130421,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140422,414042,0,4130421,Donut,"""minRadius"":700, ""maxRadius"":1000",Enemy,Buff,0,414005,,,,,0,0,
4140423,414042,0,4130422,Circle,"""radius"":400",Enemy,DamageMag,0,"0, 0, 45000, 45000",,,,,0,0,
4140424,414042,0,4130422,Circle,"""radius"":400",Enemy,Buff,0,414005,,,,,0,0,
4140431,414043,0,,,,,Buff,0,414043,,,,,0,0,
4140441,414044,0,,,,,DecreaseTargetHPMul,0,100000,,,,,0,0,
4140451,414045,0,,,,,Buff,0,414045,,,,,0,0,
4010011,401001,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
4010021,401002,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
4010031,401003,0,,,,,DamagePhy,0,"0, 0, 22000, 22000",,,,,0,0,
4010041,401004,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
4010051,401005,0,,,,,DamageMag,0,"0, 0, 18700, 18700",,,,,0,0,
4010061,401006,0,,,,,DamageMag,0,"0, 0, 30000, 30000",,,,,0,0,
4010062,401006,0,,,,,Buff,0,4010062,,,,,0,0,
4010071,401007,0,,,,,DamagePhy,0,"0, 0, 22000, 22000",,,,,0,0,
4010081,401008,0,,,,,GroundObject,0,401008,,,,,0,0,
4010091,401009,0,,,,,Buff,0,401009,,,,,0,0,
4010101,401010,0,,,,,Buff,0,401010,,,,,0,0,
4010111,401011,0,,,,,DamageMag,0,"0, 0, 10, 10",,,,,0,0,
4010112,401011,0,,,,,Die,0,0,,,,,0,0,
4010121,401012,0,,,,,Buff,0,401211,,,,,0,0,
4010161,401016,0,,,,,GroundObject,0,401016,,,,,0,0,
4010162,401016,0,,,,,Die,0,,,,,,0,0,
4010131,401013,0,,,,,Buff,0,401013,,,,,0,0,
4010141,401014,0,,,,,Buff,0,401014,,,,,0,0,
4010151,401015,0,,,,,Buff,0,401015,,,,,0,0,
4010191,401019,0,,,,,DamagePhy,0,"0, 0, 23000, 23000",,,,,0,0,
4010241,401024,0,,,,,GroundObject,0,401023,,,,,0,0,
4010251,401025,0,,,,,DamagePhy,0,"0, 0, 30000, 30000",,,,,0,0,
4030021,403002,0,,,,,DamagePhy,0,"0, 0, 22000, 22000",,,,,0,0,
4011011,401101,0,,,,,DamagePhy,0,"0, 0, 65000, 65000",,,,,0,0,
4011032,401103,0,,,,,Buff,0,4011032,,,,,0,0,
4011033,401103,0,,,,,Buff,0,4010202,,,,,0,0,
4011041,401104,0,,,,,DamageShare,0,25000,,,,,0,0,
4011042,401104,0,,,,,Buff,0,4011042,,,,,0,0,
4011051,401105,0,,,,,DamageShare,0,50000,,,,,0,0,
4011052,401105,0,,,,,Buff,0,4011042,,,,,0,0,
4011061,401106,0,,,,,DamageShare,0,100000,,,,,0,0,
4011062,401106,0,,,,,Buff,0,4011042,,,,,0,0,
4011071,401107,0,,,,,DamageShare,0,70000,,,,,0,0,
4011072,401107,0,,,,,Buff,0,4011042,,,,,0,0,
4011081,401108,0,,,,,DamageShare,0,150000,,,,,0,0,
4011082,401108,0,,,,,Buff,0,4011042,,,,,0,0,
4011131,401113,0,,,,,DamageShare,0,100000,,,,,0,0,
4011132,401113,0,,,,,Buff,0,4011042,,,,,0,0,
4011022,401102,0,,,,,Buff,0,4011022,,,,,0,0,
4011091,401109,0,,,,,GroundObject,0,4011021,,,,,0,0,
4011092,401109,0,,,,,Buff,0,4011092,,,,,0,0,
4012011,401201,0,,,,,Die,0,,,,,,0,0,
4012021,401202,0,,,,,DamagePhy,0,"0, 0, 55000, 55000",,,,,0,0,
4012022,401202,0,,,,,Buff,0,4012022,,,,,0,0,
4012031,401203,0,,,,,DamagePhy,0,"0, 0, 55000, 55000",,,,,0,0,
4012032,401203,0,,,,,Buff,0,4012022,,,,,0,0,
4012041,401204,0,,,,,None,0,,,,,,0,0,
4012051,401205,0,,,,,Buff,0,4012051,,,,,0,0,
4012071,401207,0,,,,,None,0,,,,,,0,0,
4012101,401210,0,,,,,GroundObject,0,401210,,,,,0,0,
4012102,401210,0,,,,,DamageMag,0,"0, 0, 65000, 65000, 4012022, 7000",,,,,0,0,
4012103,401210,0,,,,,EraseBuff,0,"4012022, 5",,,,,0,0,
4012104,401210,0,,,,,Die,0,0,,,,,0,0,
4012111,401211,0,,,,,Buff,0,401211,,,,,0,0,
4012161,401216,0,,,,,None,0,,,,,,0,0,
4012171,401217,0,,,,,Buff,0,401217,,,,,0,0,
4012181,401218,0,,,,,EraseBuff,0,"401211, 1",,,,,0,0,
4012182,401218,0,,,,,Buff,0,401218,,,,,0,0,
4011101,401110,0,,,,,DamagePhy,0,"0, 0, 15000, 15000",,,,,0,0,
4011111,401111,0,,,,,DamagePhy,0,"0, 0, 15000, 15000",,,,,0,0,
4011121,401112,0,,,,,DamagePhy,0,"0, 0, 15000, 15000",,,,,0,0,
4012121,401212,0,,,,,DamagePhy,0,"0, 0, 60000, 60000",,,,,0,0,
4012122,401212,0,,,,,Buff,0,4012022,,,,,0,0,
4012131,401213,0,,,,,DamagePhy,0,"0, 0, 60000, 60000",,,,,0,0,
4012132,401213,0,,,,,Buff,0,4012022,,,,,0,0,
4012141,401214,0,,,,,DamagePhy,0,"0, 0, 60000, 60000",,,,,0,0,
4012142,401214,0,,,,,Buff,0,4012022,,,,,0,0,
4012151,401215,0,,,,,DamagePhy,0,"0, 0, 60000, 60000",,,,,0,0,
4012152,401215,0,,,,,Buff,0,4012022,,,,,0,0,
9900011,990001,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900021,990002,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900031,990003,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900041,990004,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900051,990005,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900061,990006,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900071,990007,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900081,990008,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900091,990009,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900101,990010,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900111,990011,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900121,990012,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900131,990013,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900141,990014,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900151,990015,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900161,990016,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900171,990017,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900181,990018,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900191,990019,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900201,990020,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900211,990021,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900221,990022,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900231,990023,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900241,990024,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900251,990025,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900261,990026,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900271,990027,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900281,990028,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900291,990029,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9900301,990030,0,,,,,SkillCoolTimeReset,0,"1, 1",,,,,0,0,
9902011,990201,0,,,,,Buff,0,9902011,,,,,0,0,
9902021,990202,0,,,,,Buff,0,9902011,,,,,0,0,
9902031,990203,0,,,,,Buff,0,9902011,,,,,0,0,
9902041,990204,0,,,,,Buff,0,9902011,,,,,0,0,
9902051,990205,0,,,,,Buff,0,9902011,,,,,0,0,
9902061,990206,0,,,,,Buff,0,9902011,,,,,0,0,
9902071,990207,0,,,,,Buff,0,9902011,,,,,0,0,
9902081,990208,0,,,,,Buff,0,9902011,,,,,0,0,
9902091,990209,0,,,,,Buff,0,9902011,,,,,0,0,
9902101,990210,0,,,,,Buff,0,9902011,,,,,0,0,
9902111,990211,0,,,,,Buff,0,9902011,,,,,0,0,
9902121,990212,0,,,,,Buff,0,9902011,,,,,0,0,
9902131,990213,0,,,,,Buff,0,9902011,,,,,0,0,
9902141,990214,0,,,,,Buff,0,9902011,,,,,0,0,
9902151,990215,0,,,,,Buff,0,9902012,,,,,0,0,
9902161,990216,0,,,,,Buff,0,9902012,,,,,0,0,
9902171,990217,0,,,,,Buff,0,9902012,,,,,0,0,
9902181,990218,0,,,,,Buff,0,9902012,,,,,0,0,
9902191,990219,0,,,,,Buff,0,9902012,,,,,0,0,
9902201,990220,0,,,,,Buff,0,9902012,,,,,0,0,
9902211,990221,0,,,,,Buff,0,9902012,,,,,0,0,
9902221,990222,0,,,,,Buff,0,9902012,,,,,0,0,
9902231,990223,0,,,,,Buff,0,9902012,,,,,0,0,
9902241,990224,0,,,,,Buff,0,9902012,,,,,0,0,
9902251,990225,0,,,,,Buff,0,9902012,,,,,0,0,
9902261,990226,0,,,,,Buff,0,9902012,,,,,0,0,
9902271,990227,0,,,,,Buff,0,9902012,,,,,0,0,
9902281,990228,0,,,,,Buff,0,9902012,,,,,0,0,
9902291,990229,0,,,,,Buff,0,9902012,,,,,0,0,
9902301,990230,0,,,,,Buff,0,9902013,,,,,0,0,
9903011,990301,0,,,,,Buff,0,9903011,,,,,0,0,
9903021,990302,0,,,,,Buff,0,9903011,,,,,0,0,
9903031,990303,0,,,,,Buff,0,9903011,,,,,0,0,
9903041,990304,0,,,,,Buff,0,9903011,,,,,0,0,
9903051,990305,0,,,,,Buff,0,9903011,,,,,0,0,
9903061,990306,0,,,,,Buff,0,9903011,,,,,0,0,
9903071,990307,0,,,,,Buff,0,9903011,,,,,0,0,
9903081,990308,0,,,,,Buff,0,9903011,,,,,0,0,
9903091,990309,0,,,,,Buff,0,9903011,,,,,0,0,
9903101,990310,0,,,,,Buff,0,9903011,,,,,0,0,
9903111,990311,0,,,,,Buff,0,9903011,,,,,0,0,
9903121,990312,0,,,,,Buff,0,9903011,,,,,0,0,
9903131,990313,0,,,,,Buff,0,9903011,,,,,0,0,
9903141,990314,0,,,,,Buff,0,9903011,,,,,0,0,
9903151,990315,0,,,,,Buff,0,9903012,,,,,0,0,
9903161,990316,0,,,,,Buff,0,9903012,,,,,0,0,
9903171,990317,0,,,,,Buff,0,9903012,,,,,0,0,
9903181,990318,0,,,,,Buff,0,9903012,,,,,0,0,
9903191,990319,0,,,,,Buff,0,9903012,,,,,0,0,
9903201,990320,0,,,,,Buff,0,9903012,,,,,0,0,
9903211,990321,0,,,,,Buff,0,9903012,,,,,0,0,
9903221,990322,0,,,,,Buff,0,9903012,,,,,0,0,
9903231,990323,0,,,,,Buff,0,9903012,,,,,0,0,
9903241,990324,0,,,,,Buff,0,9903012,,,,,0,0,
9903251,990325,0,,,,,Buff,0,9903012,,,,,0,0,
9903261,990326,0,,,,,Buff,0,9903012,,,,,0,0,
9903271,990327,0,,,,,Buff,0,9903012,,,,,0,0,
9903281,990328,0,,,,,Buff,0,9903012,,,,,0,0,
9903291,990329,0,,,,,Buff,0,9903012,,,,,0,0,
9903301,990330,0,,,,,Buff,0,9903013,,,,,0,0,
5006611,500661,0,,,,,DecreaseTargetHPMul,0,"100, 100, 1",1,1,,,0,0,
5002911,500291,0,,,,,DecreaseTargetHPMul,0,"100, 100, 1",1,1,,,0,0,
5019111,501911,0,,,,,DecreaseTargetHPMul,0,"100, 100, 1",1,1,,,0,0,
601661,60166,0,,,,,Buff,0,601661,,,,,0,0,
601662,60166,0,,,,,Buff,0,601662,,,,,0,0,
731481,73148,0,,,,,Buff,0,731481,,,,,0,0,
731482,73148,0,,,,,Buff,0,731482,,,,,0,0,
100741131,10074113,0,,,,,GroundObject,0,74113,,,,,0,0,
100741132,10074113,0,,,,,DecreaseTargetHPMul,0,"1800, 1800, 1",,,,,0,0,
100741141,10074114,0,,,,,Buff,0,741141,,,,,0,0,
100741142,10074114,0,,,,,DecreaseTargetHPMul,0,"2000, 2000, 1",,,,,0,0,
100741151,10074115,0,,,,,DecreaseTargetHPMul,0,"3000, 3000, 1",,,,,0,0,
100741161,10074116,0,,,,,DecreaseTargetHPMul,0,"3000, 3000, 1",,,,,0,0,
100741181,10074118,0,,,,,DecreaseTargetHPMul,0,"1500, 1500, 1",,,,,0,0,
100741201,10074120,0,,,,,DecreaseTargetHPMul,0,"150, 150, 1",,,,,0,0,
100501341,10050134,0,,,,,DecreaseTargetHPMul,0,"1200, 1200, 1",,,,,0,0,
100741341,10074134,0,,,,,DecreaseTargetHPMul,0,"1700, 1700, 1",1,1,,,0,0,
100741342,10074134,0,,,,,Buff,0,100741341,,,,,0,0,
100741343,10074134,0,,,,,Buff,0,741342,,,,,0,0,
100741351,10074135,0,,,,,Buff,0,100741351,,,,,0,0,
100741352,10074135,0,,,,,Buff,0,7413511,,,,,0,0,
100741361,10074136,0,,,,,GroundObject,0,100741352,,,,,0,0,
100601211,10060121,0,,,,,DecreaseTargetHPMul,0,"200, 200, 1",,,,,0,0,
100500141,10050014,0,,,,,Projectile,0,10050005,,,,,0,0,
10000001,10000001,0,,,,,Die,0,,,,,,0,0,
400201011,40020101,0,,,,,Projectile,0,40020101,,,,,0,0,
400201021,40020102,0,,,,,DamagePhy,0,"0, 0, 5000, 5000",,,,,0,0,
400201022,40020102,0,,,,,Buff,0,40020102,,,,,0,0,
400201031,40020103,0,,,,,Buff,0,40020103,,,,,0,0,
400201041,40020104,0,,,,,Buff,0,40020103,,,,,0,0,
400201051,40020105,0,,,,,DamagePhy,0,"0, 0, 18000, 18000",,,,,0,0,
400201052,40020105,0,,,,,Buff,0,40020105,,,,,0,0,
400201061,40020106,0,,,,,DecreaseTargetHP,0,30000,,,,,0,0,
400201062,40020106,0,,,,,Buff,0,40020106,,,,,0,0,
