TutorialId,Step,Id,ProcessRequest,SystemMessagePosition,NpcPortrait,NpcNameKey,DialogMessageKey,TaskType,UIType,SkillActivateType,TaskParam,TaskTargetPosX,TaskTargetPosY,BPName,WidgetName,ControlName,ControlIndexType,ControlIndex,MoviePath,MoviePath_TW,MoviePath_TH,MoviePath_ID,Sound,SkipFadeOutKeep,LogIndex
102,4,102004,0,,Officer,181000000009,182000102004,,All,,,,,,,,,,,,,,Tutorial_Dialogue_102_4,0,
102,5,102005,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
105,1,104001,0,Center,CatTheCat_01,121000000186,182000104001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_104_1,0,
105,2,104002,0,Center,CatTheCat_01,121000000186,182000104002,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonAuctionHouse,,,,,,,Tutorial_Dialogue_104_2,0,
105,3,104003,0,,CatTheCat_01,121000000186,182000104003,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_3,0,
105,4,104004,0,,CatTheCat_01,121000000186,182000104004,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_4,0,
105,5,104005,0,,CatTheCat_01,121000000186,182000104005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_5,0,
105,6,104006,0,,CatTheCat_01,121000000186,182000104006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_6,0,
105,7,104007,0,Center,CatTheCat_01,121000000186,182000104007,ButtonClick,All,,,,,TW_BP_AuctionHouseUI,,CheckBoxSell,,,,,,,Tutorial_Dialogue_104_7,0,
105,8,104008,0,,CatTheCat_01,121000000186,182000104008,,All,,,,,,,,,, ,,,,Tutorial_Dialogue_104_8,0,
105,9,104009,0,,CatTheCat_01,121000000186,182000104010,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_10,0,
105,10,104010,0,,CatTheCat_01,121000000186,182000104011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_11,0,
105,11,104011,0,Center,CatTheCat_01,121000000186,182000104012,ButtonClick,All,,,,,TW_BP_AuctionHouseUI,,CheckBoxMarketLog,,,,,,,Tutorial_Dialogue_104_12,0,
105,12,104012,0,,CatTheCat_01,121000000186,182000104013,,All,,,,,,,,,,,,,,Tutorial_Dialogue_104_13,0,
105,13,104013,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
112,1,112001,0,Top,Magician,181000000017,182000112001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_112_1,0,
112,2,112002,0,Top,Magician,181000000017,182000112002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxChallenge,,,,,,,Tutorial_Dialogue_112_2,0,
112,3,112003,0,Top,Magician,181000000017,182000112003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonQuest,,,,,,,Tutorial_Dialogue_112_3,0,
112,4,112004,0,Top,Magician,181000000017,182000112004,ButtonClick,All,,,,,BP_TotalQuestMenuUI,,CheckBoxDailyQuest,,,,,,,Tutorial_Dialogue_112_4,0,
112,5,112005,0,,Magician,181000000017,182000112005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_112_5,0,
112,6,112006,0,,Magician,181000000017,182000112006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_112_6,0,
112,7,112007,0,Top,Magician,181000000017,182000112007,ButtonClick,All,,5000,,,BP_TotalQuestMenuUI,DailyQuestTemplate1,CanvasPanelMissionTitle,,,,,,,Tutorial_Dialogue_112_7,0,
112,8,112008,0,Top,Magician,181000000017,182000112008,ButtonClick,All,,4000,,,BP_TotalQuestMenuUI,DailyQuestTemplate1,CanvasPanelMissionCardInfo,,,,,,,Tutorial_Dialogue_112_8,0,
112,9,112009,0,Top,Magician,181000000017,182000112009,ButtonClick,All,,4000,,,BP_TotalQuestMenuUI,DailyQuestTemplate1,CanvasPanelMissionRewardInfo,,,,,,,Tutorial_Dialogue_112_9,0,
112,10,112010,0,Top,Magician,181000000017,182000112010,ButtonClick,All,,,,,BP_TotalQuestMenuUI,DailyQuestTemplate1,ButtonMissionStart,,,,,,,Tutorial_Dialogue_112_10,0,
112,11,112011,0,Top,Magician,181000000017,182000112011,ButtonClick,All,,4000,,,BP_TotalQuestMenuUI,DailyQuestTemplate1,CanvasPanelBtnMsg,,,,,,,Tutorial_Dialogue_112_11,0,
112,12,112012,0,,Magician,181000000017,182000112012,,All,,,,,,,,,,,,,,Tutorial_Dialogue_112_12,0,
112,13,112013,0,,Magician,181000000017,182000112013,,All,,,,,,,,,,,,,,Tutorial_Dialogue_112_13,0,
112,14,112014,0,Top,Magician,181000000017,182000112014,ButtonClick,All,,5000,,,BP_TotalQuestMenuUI,,CanvasPanelDailyCompletion,,,,,,,Tutorial_Dialogue_112_14,0,
112,15,112015,0,Top,Magician,181000000017,182000112015,ButtonClick,All,,5000,,,BP_TotalQuestMenuUI,,ButtonFreeRefreshMission,,,,,,,Tutorial_Dialogue_112_15,0,
112,16,112016,0,,Magician,181000000017,182000112016,,All,,,,,,,,,,,,,,Tutorial_Dialogue_112_16,0,
112,17,112017,0,,Magician,181000000017,182000112017,,All,,,,,,,,,,,,,,Tutorial_Dialogue_112_17,0,
112,18,112018,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
113,1,113001,0,Top,Magician,181000000017,182000113001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_113_1,0,
113,2,113002,0,Top,Magician,181000000017,182000112002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxChallenge,,,,,,,Tutorial_Dialogue_113_2,0,
113,3,113003,0,Top,Magician,181000000017,182000113003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonQuest,,,,,,,Tutorial_Dialogue_113_3,0,
113,4,113004,0,Top,Magician,181000000017,182000113004,ButtonClick,All,,,,,BP_TotalQuestMenuUI,,CheckBoxWeeklyQuest,,,,,,,Tutorial_Dialogue_113_4,0,
113,5,113005,0,,Magician,181000000017,182000113005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_113_5,0,
113,6,113006,0,,Magician,181000000017,182000113006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_113_6,0,
113,7,113007,0,,Magician,181000000017,182000113007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_113_7,0,
113,8,113008,0,Top,Magician,181000000017,182000113008,ButtonClick,All,,5000,,,BP_TotalQuestMenuUI,,CanvasPanelWeeklyList,,,,,,,Tutorial_Dialogue_113_8,0,
113,9,113009,0,Top,Magician,181000000017,182000113009,ButtonClick,All,,,,,BP_TotalQuestMenuUI,,ButtonWeeklyStart,,,,,,,Tutorial_Dialogue_113_9,0,
113,10,113010,0,Top,Magician,181000000017,182000113010,ButtonClick,All,,5000,,,BP_TotalQuestMenuUI,,CanvasPanelWeeklyCompletion,,,,,,,Tutorial_Dialogue_113_10,0,
113,11,113011,0,,Magician,181000000017,182000113011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_113_11,0,
113,12,113012,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
114,1,114001,0,,Aimel,10010357,182000114001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_1,0,
114,2,114002,0,Center,Aimel,10010357,182000114002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_114_2,0,
114,3,114003,0,Center,Aimel,10010357,182000114003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxGuild,,,,,,,Tutorial_Dialogue_114_3,0,
114,4,114004,0,Center,Aimel,10010357,182000117003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonGuildMain,,,,,,,Tutorial_Dialogue_117_3,0,
114,5,114005,0,Center,Aimel,10010357,182000114004,ButtonClick,All,,,,,BP_GuildUI,CanvasMiddleButton,ButtonDonate,,,,,,,Tutorial_Dialogue_114_4,0,
114,6,114006,0,Center,Aimel,10010357,182000114005,ButtonClick,All,,5000,,,BP_GuildDonationPopup,,CheckBoxAdena,,,,,,,Tutorial_Dialogue_114_5,0,
114,7,114007,0,Center,Aimel,10010357,182000114006,ButtonClick,All,,,,,BP_GuildDonationPopup,,CheckBoxBloodCrystal,,,,,,,Tutorial_Dialogue_114_6,0,
114,8,114008,0,Center,Aimel,10010357,182000114007,ButtonClick,All,,,,,BP_GuildDonationPopup,,CheckBoxRedStarStone,,,,,,,Tutorial_Dialogue_114_7,0,
114,9,114009,0,,Aimel,10010357,182000114008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_8,0,
114,10,114010,0,,Aimel,10010357,182000114009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_9,0,
114,11,114011,1,,Aimel,10010357,182000114010,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_10,0,
114,12,114012,0,Center,Aimel,10010357,182000114011,ButtonClick,All,,,,,BP_GuildDonationPopup,,CheckBoxBloodCrystal,,,,,,,Tutorial_Dialogue_114_11,0,
114,13,114013,0,Center,Aimel,10010357,182000114012,ButtonClick,All,,,,,BP_GuildDonationPopup,,ButtonDonation,,,,,,,Tutorial_Dialogue_114_12,0,
114,14,114014,0,,Aimel,10010357,182000114013,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_13,0,
114,15,114015,0,,Aimel,10010357,182000114014,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_14,0,
114,16,114016,0,Center,Aimel,10010357,182000114015,ButtonClick,All,,,,,BP_GuildDonationResultPopup,,ButtonCancel,,,,,,,Tutorial_Dialogue_114_15,0,
114,17,114017,0,Center,Aimel,10010357,182000114016,ButtonClick,All,,,,,BP_GuildUI,CanvasBottomButton,ButtonGuildShop,,,,,,,Tutorial_Dialogue_114_16,0,
114,18,114018,0,,Aimel,10010357,182000114017,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_17,0,
114,19,114019,0,,Aimel,10010357,182000114018,,All,,,,,,,,,,,,,,Tutorial_Dialogue_114_18,0,
114,20,114020,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
115,1,115001,0,,Aimel,10010357,182000115001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_115_1,0,
115,2,115002,0,Center,Aimel,10010357,182000115002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_115_2,0,
115,3,115003,0,Center,Aimel,10010357,182000117003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxGuild,,,,,,,Tutorial_Dialogue_117_3,0,
115,4,115004,0,Center,Aimel,10010357,182000115003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonGuildMain,,,,,,,Tutorial_Dialogue_115_4,0,
115,5,115005,0,Center,Aimel,10010357,182000115004,ButtonClick,All,,,,,BP_GuildEntranceUI,,ButtonGuildJoin,,,,,,,,0,
115,6,115006,0,,Aimel,10010357,182000115005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_115_5,0,
115,7,115007,0,,Aimel,10010357,182000115006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_115_6,0,
115,8,115008,1,,Aimel,10010357,182000115007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_115_7,0,
115,9,115009,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
116,1,116001,0,,Aimel,10010357,182000116001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_116_1,0,
116,2,116002,0,Center,Aimel,10010357,182000116002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_116_2,0,
116,3,116003,0,Center,Aimel,10010357,182000116003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxGuild,,,,,,,Tutorial_Dialogue_116_3,0,
116,4,116004,0,Center,Aimel,10010357,182000115003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonGuildMain,,,,,,,Tutorial_Dialogue_115_4,0,
116,5,116005,0,Center,Aimel,10010357,182000116004,ButtonClick,All,,,,,BP_GuildUI,CanvasRightButton,ButtonGuildQuest,,,,,,,Tutorial_Dialogue_116_4,0,
116,6,116006,0,,Aimel,10010357,182000116005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_116_5,0,
116,7,116007,0,,Aimel,10010357,182000116006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_116_6,0,
116,8,116008,0,,Aimel,10010357,182000116007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_116_7,0,
116,9,116009,0,,Aimel,10010357,182000116008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_116_8,0,
116,10,116010,0,,Aimel,10010357,182000116009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_116_9,0,
116,11,116011,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
117,1,117001,0,,Aimel,10010357,182000117001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_117_1,0,
117,2,117002,0,Center,Aimel,10010357,182000117002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_117_2,0,
117,3,117003,0,Center,Aimel,10010357,182000117003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxGuild,,,,,,,Tutorial_Dialogue_117_3,0,
117,4,117004,0,Center,Aimel,10010357,182000117004,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonGuildDungeon,,,,,,,Tutorial_Dialogue_117_4,0,
117,5,117005,0,Center,Aimel,10010357,182000117005,ButtonClick,All,,5000,,,BP_SelectGuildDungeonUI,,GuildDungeon_1,,,,,,,Tutorial_Dialogue_117_5,0,
117,6,117006,0,,Aimel,10010357,182000117006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_117_6,0,
117,7,117007,0,,Aimel,10010357,182000117007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_117_7,0,
117,8,117008,0,,Aimel,10010357,182000117008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_117_8,0,
117,9,117009,0,,Aimel,10010357,182000117009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_117_9,0,
117,10,117010,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
118,1,118001,0,,Officer,181000000003,182000118001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_118_1,0,
118,2,118002,0,,Officer,181000000003,182000118002,,All,,,,,,,,,,,,,,Tutorial_Dialogue_118_2,0,
118,3,118003,0,,Officer,181000000003,182000118003,,All,,,,,,,,,,,,,,Tutorial_Dialogue_118_3,0,
118,4,118004,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
119,1,119001,0,,ArmorMerchant_01,10010163,182000119001,,All,,,,,,,,,,,,,,"Tutorial_Dialogue_119_1,Tutorial_Dialogue_119_2,Tutorial_Dialogue_119_3",0,
119,2,119002,0,Center,ArmorMerchant_01,10010163,182000119002,ButtonClick,All,,5000,,,BP_EquipmentEnhancementUI,,CanvasPanelItem,,,,,,,,0,
119,3,119003,0,Center,ArmorMerchant_01,10010163,182000119003,ButtonClick,All,,5000,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate1,,,,,,,,0,
119,4,119004,0,Center,ArmorMerchant_01,10010163,182000119004,ButtonClick,All,,5000,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate2,,,,,,,,0,
119,5,119005,0,Center,ArmorMerchant_01,10010163,182000119005,ButtonClick,All,,6500,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate3,,,,,,,,0,
119,6,119006,0,Center,ArmorMerchant_01,10010163,182000119006,ButtonClick,All,,5000,,,BP_EquipmentEnhancementUI,,UREquipmentMaterialTemplate4,,,,,,,,0,
119,7,119007,0,,ArmorMerchant_01,10010163,182000119007,,,,,,,,,,,,,,,,,0,
119,8,119008,0,,ArmorMerchant_01,10010163,182000119008,,All,,,,,,,,,,,,,,"Tutorial_Dialogue_119_10,Tutorial_Dialogue_119_11,Tutorial_Dialogue_119_12,Tutorial_Dialogue_119_13,Tutorial_Dialogue_119_14",0,
119,9,119009,1,,,0,0,Wait,All,,1,,,,,,,,,,,,,0,
201,1,201001,0,Center,Aimel,10010357,182000201001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonClassTransfer,,,,,,,Tutorial_Dialogue_201_1,0,
201,2,201002,0,,Aimel,10010357,182000201002,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_2,0,
201,3,201003,0,,Aimel,10010357,182000201003,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_3,0,
201,4,201004,0,,Aimel,10010357,182000201004,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_4,0,
201,5,201005,0,,,0,0,Wait,All,,1000,,,,,,,,,,,,,0,
201,6,201006,0,Center,Aimel,10010357,182000201006,ButtonClick,All,,,,,BP_ClassTransferQuestUI,SequentialQuestUI,ClassTransferQuest1,,,,,,,Tutorial_Dialogue_201_5,0,
201,7,201007,0,,Aimel,10010357,182000201007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_6_1,0,
201,8,201008,0,,Aimel,10010357,182000201008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_7,0,
201,9,201009,0,,Aimel,10010357,182000201009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_8,0,
201,10,201010,0,,Aimel,10010357,182000201010,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_9,0,
201,11,201011,0,,Aimel,10010357,182000201011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_10,0,
201,12,201012,0,,Aimel,10010357,182000201012,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_11,0,
201,13,201013,0,,Aimel,10010357,182000201013,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_12,0,
201,14,201014,0,,Aimel,10010357,182000201014,,All,,,,,,,,,,,,,,Tutorial_Dialogue_201_13,0,
201,15,201015,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
202,1,202001,0,,Magician_01_03,10010475,182000202001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_202_1,0,
202,2,202002,0,Center,Magician_01_03,10010475,182000202002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_202_2,0,
202,3,202003,0,Center,Magician_01_03,10010475,182000202003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,Tutorial_Dialogue_202_3,0,
202,4,202004,0,Center,Magician_01_03,10010475,182000202101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,,0,
202,5,202005,0,Center,Magician_01_03,10010475,182000202004,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,5,,,,,Tutorial_Dialogue_202_4,0,
202,6,202006,0,,,0,0,Wait,All,,5000,,,,,,,,,,,,,0,
202,7,202007,0,Center,Magician_01_03,10010475,182000202006,ButtonClick,All,,5000,,,BP_AdenaDungeonUI,,ButtonMonster,,,,,,,Tutorial_Dialogue_202_5,0,
202,8,202008,0,,Magician_01_03,10010475,182000202007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_202_6,0,
202,9,202009,0,,Magician_01_03,10010475,182000202008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_202_7,0,
202,10,202010,0,,Magician_01_03,10010475,182000202009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_202_8,0,
202,11,202011,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
203,1,203001,0,Center,Resident_05_03,10011513,182000203001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_203_1,0,
203,2,203002,0,Center,Resident_05_03,10011513,182000203002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,Tutorial_Dialogue_203_2,0,
203,3,203003,0,Center,Resident_05_03,10011513,182000203101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,,0,
203,4,203004,0,Center,Resident_05_03,10011513,182000203003,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,4,,,,,Tutorial_Dialogue_203_3,0,
203,5,203005,0,,,0,0,Wait,All,,2500,,,,,,,,,,,,,0,
203,6,203006,0,,Resident_05_03,10011513,182000203005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_203_4,0,
203,7,203007,0,,Resident_05_03,10011513,182000203006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_203_5,0,
203,8,203008,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
204,1,204001,0,Center,Teleporter_01_02,121000000475,182000204001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_204_1,0,
204,2,204002,0,Center,Teleporter_01_02,121000000475,182000204002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,Tutorial_Dialogue_204_2,0,
204,3,204003,0,Center,Teleporter_01_02,121000000475,182000204101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,,0,
204,4,204004,0,Center,Teleporter_01_02,121000000475,182000204003,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,7,,,,,Tutorial_Dialogue_204_3,0,
204,5,204005,0,,,0,0,Wait,All,,4000,,,,,,,,,,,,,0,
204,6,204006,0,,Teleporter_01_02,121000000475,182000204005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_204_4,0,
204,7,204007,0,,Teleporter_01_02,121000000475,182000204006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_204_5,0,
204,8,204008,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
205,1,205001,0,Center,Magician_01_03,10010475,182000205001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_205_1,0,
205,2,205002,0,Center,Magician_01_03,10010475,182000205002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,Tutorial_Dialogue_205_2,0,
205,3,205003,0,Center,Magician_01_03,10010475,182000204101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,,0,
205,4,205004,0,Center,Magician_01_03,10010475,182000205003,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,6,,,,,Tutorial_Dialogue_205_3,0,
205,5,205005,0,,,0,0,Wait,All,,4000,,,,,,,,,,,,,0,
205,6,205006,0,,Magician_01_03,10010475,182000205005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_205_4,0,
205,7,205007,0,,Magician_01_03,10010475,182000205006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_205_5,0,
205,8,205008,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
206,1,206001,0,,TemplePriest_01,181000000006,182000206001,,All,,,,,,,,,,,,,,,0,
206,2,206002,0,Center,TemplePriest_01,181000000006,182000206002,ButtonClick,All,,,,,BP_CharacterTitleUI,,CheckBoxGrade5,,,,,,,,0,
206,3,206003,0,Center,TemplePriest_01,181000000006,182000206003,ButtonClick,All,,,,,BP_CharacterTitleUI,TableViewCharacterTitleList,ButtonAction,,0,,,,,,0,
206,4,206004,0,,TemplePriest_01,181000000006,182000206004,,,,,,,,,,,,,,,,,0,
206,5,206005,0,Center,TemplePriest_01,181000000006,182000206005,ButtonClick,All,,,,,BP_CharacterTitleUI,TableViewCharacterTitleList,ButtonAction,,0,,,,,,0,
206,6,206006,0,,TemplePriest_01,181000000006,182000206006,,All,,,,,,,,,,,,,,,0,
206,7,206007,1,,,0,0,Wait,All,,,,,,,,,,,,,,,0,
207,1,207001,1,,ArmorMerchant_01,10010163,182000207001,,All,,,,,,,,,,,,,,,0,
207,2,207002,0,Center,ArmorMerchant_01,10010163,182000207002,ButtonClick,All,,,,,BP_CapeUI,TableViewCapeList,ButtonActivate,,0,,,,,,0,
207,3,207003,0,Center,ArmorMerchant_01,10010163,182000207003,ButtonClick,All,,,,,BP_CapeUI,TableViewCapeList,ButtonEquip,,0,,,,,,0,
207,4,207004,1,,ArmorMerchant_01,10010163,182000207004,,All,,,,,,,,,,,,,,,0,
207,5,207005,0,Center,ArmorMerchant_01,10010163,182000207005,ButtonClick,All,,,,,BP_CapeUI,CapeInfoUI,ButtonLevelUp,,,,,,,,0,
207,6,207006,0,Center,ArmorMerchant_01,10010163,182000207006,ButtonClick,All,,,,,BP_CapeUI,CapeLevelUpUI,Button1LevelUp,,,,,,,,0,
207,7,207007,0,,,0,0,Wait,All,,3500,,,,,,,,,,,,,0,
207,8,207008,0,Center,ArmorMerchant_01,10010163,182000207008,ButtonClick,All,,,,,BP_CapeLevelUpResultUI,,ButtonOK,,,,,,,,0,
207,9,207009,1,,ArmorMerchant_01,10010163,182000207009,,All,,,,,,,,,,,,,,,0,
209,1,209001,0,,CatTheCat_01,121000000186,182000209001,,,,,,,,,,,,,,,,,0,
209,2,209002,0,Center,CatTheCat_01,121000000186,182000209002,ButtonClick,All,,3000,,,BP_GameUI,StatusBar,CanvasPanelMasteryLevel,,,,,,,,0,
209,3,209003,0,,CatTheCat_01,121000000186,182000209003,,,,,,,,,,,,,,,,,0,
209,4,209004,0,Center,CatTheCat_01,121000000186,182000209004,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonShop,,,,,,,,0,
209,5,209007,0,Center,CatTheCat_01,121000000186,182000209007,ButtonClick,All,,,,,BP_ShopMainUI,,ButtonNormalShop,,,,,,,,0,
209,5,209005,0,Center,CatTheCat_01,121000000186,182000209005,ButtonClick,All,,,,,BP_ShopUI,,LnCheckBoxMasteryShop,,,,,,,,0,
209,6,209006,1,,CatTheCat_01,121000000186,182000209006,,,,,,,,,,,,,,,,,0,
301,1,300001,0,,ItemMerchant_01_02,10000449,182000300001,,,,,,,,,,,,,,,,,0,
301,2,300002,0,,ItemMerchant_01_02,10000449,182000300002,,,,,,,,,,,,,,,,,0,
301,3,300004,0,,ItemMerchant_01_02,10000449,182000300004,,,,,,,,,,,,,,,,,0,
301,4,300005,0,,ItemMerchant_01_02,10000449,182000300005,,,,,,,,,,,,,,,,,0,
301,5,300006,0,Center,ItemMerchant_01_02,10000449,182000300006,ButtonClick,All,,,,,BP_BeautyShopLobbyUI,,CheckBoxHairColorTitle,,,,,,,,0,
301,6,300007,0,,ItemMerchant_01_02,10000449,182000300007,,,,,,,,,,,,,,,,,0,
301,7,300008,1,,ItemMerchant_01_02,10000449,182000300008,,,,,,,,,,,,,,,,,0,
34,1,34001,1,,HardinsFollower,10010001,182000034001,,All,,,,,,,,,,,,,,"Tutorial_Dialogue_34_1,Tutorial_Dialogue_34_2,Tutorial_Dialogue_34_3,Tutorial_Dialogue_34_4,Tutorial_Dialogue_34_5,Tutorial_Dialogue_34_6",0,
208,1,208001,1,,HardinsFollower,10010001,182000208001,,,,,,,,,,,,,,,,"Tutorial_Dialogue_208_1,Tutorial_Dialogue_208_2,Tutorial_Dialogue_208_3,Tutorial_Dialogue_208_4",0,
208,2,208002,0,Center,HardinsFollower,10010001,182000208002,ButtonClick,All,,,,,BP_TalismanUI,CanvasPanelTalismanlList,TileViewTalismanList,,,,,,,Tutorial_Dialogue_208_5,0,
208,3,208003,0,Center,HardinsFollower,10010001,182000208003,ButtonClick,All,,,,,BP_TalismanInfoUI,,ButtonEquip,,,,,,,Tutorial_Dialogue_208_6,0,
208,4,208004,0,Center,HardinsFollower,10010001,182000208004,ButtonClick,All,,,,,BP_TalismanUI,EquipSlotNormal1,ButtonSlot,,,,,,,Tutorial_Dialogue_208_7,0,
