Index,Id,Param1,NameKey,BoxType,BoxItemInfoId,SelectGrade,BoxRate,CorrectionBoxRate,AssignmentFlagId,MinConditionLevel,MaxConditionLevel,MinItemCount,MaxItemCount,ItemLevel,EnchantLevel,UnBindRate,EventItemPeriodId,BoxUseType,UseItemInfoId,UseItemCount
7609,911164,0,61000004475,OnlyOne,220012,,1333,1999,0,,,1,1,,,,,,,
7610,911164,0,61000004475,OnlyOne,230012,,1333,1999,0,,,1,1,,,,,,,
7611,911164,0,61000004475,OnlyOne,240012,,1333,1999,0,,,1,1,,,,,,,
7612,911164,0,61000004475,OnlyOne,210022,,1333,1999,0,,,1,1,,,,,,,
7613,911164,0,61000004475,OnlyOne,220022,,1333,1999,0,,,1,1,,,,,,,
7614,911164,0,61000004475,OnlyOne,230022,,1333,1999,0,,,1,1,,,,,,,
7615,911164,0,61000004475,OnlyOne,240022,,1333,1999,0,,,1,1,,,,,,,
7616,911164,0,61000004475,OnlyOne,210032,,1333,1999,0,,,1,1,,,,,,,
7617,911164,0,61000004475,OnlyOne,220032,,1333,1999,0,,,1,1,,,,,,,
7618,911164,0,61000004475,OnlyOne,230032,,1333,1999,0,,,1,1,,,,,,,
7619,911164,0,61000004475,OnlyOne,240032,,1333,1999,0,,,1,1,,,,,,,
7620,911164,0,61000004475,OnlyOne,210042,,1333,1999,0,,,1,1,,,,,,,
7621,911164,0,61000004475,OnlyOne,220042,,1333,1999,0,,,1,1,,,,,,,
7622,911164,0,61000004475,OnlyOne,230042,,1333,1999,0,,,1,1,,,,,,,
7623,911164,0,61000004475,OnlyOne,240042,,1333,1999,0,,,1,1,,,,,,,
7624,911164,0,61000004475,OnlyOne,210052,,1333,1999,0,,,1,1,,,,,,,
7625,911164,0,61000004475,OnlyOne,220052,,1333,1999,0,,,1,1,,,,,,,
7626,911164,0,61000004475,OnlyOne,230052,,1333,1999,0,,,1,1,,,,,,,
7627,911164,0,61000004475,OnlyOne,240052,,1333,1999,0,,,1,1,,,,,,,
7628,911164,0,61000004475,OnlyOne,210062,,1333,1999,0,,,1,1,,,,,,,
7629,911164,0,61000004475,OnlyOne,220062,,1333,1999,0,,,1,1,,,,,,,
7630,911164,0,61000004475,OnlyOne,230062,,1333,1999,0,,,1,1,,,,,,,
7631,911164,0,61000004475,OnlyOne,240062,,1333,1999,0,,,1,1,,,,,,,
7644,911164,0,61000004475,OnlyOne,210013,,250,375,0,,,1,1,,,,,,,
7645,911164,0,61000004475,OnlyOne,220013,,250,375,0,,,1,1,,,,,,,
7646,911164,0,61000004475,OnlyOne,230013,,250,375,0,,,1,1,,,,,,,
7647,911164,0,61000004475,OnlyOne,240013,,250,375,0,,,1,1,,,,,,,
7648,911164,0,61000004475,OnlyOne,210023,,250,375,0,,,1,1,,,,,,,
7649,911164,0,61000004475,OnlyOne,220023,,250,375,0,,,1,1,,,,,,,
7650,911164,0,61000004475,OnlyOne,230023,,250,375,0,,,1,1,,,,,,,
7651,911164,0,61000004475,OnlyOne,240023,,250,375,0,,,1,1,,,,,,,
7652,911164,0,61000004475,OnlyOne,210033,,250,375,0,,,1,1,,,,,,,
7653,911164,0,61000004475,OnlyOne,220033,,250,375,0,,,1,1,,,,,,,
7654,911164,0,61000004475,OnlyOne,230033,,250,375,0,,,1,1,,,,,,,
7655,911164,0,61000004475,OnlyOne,240033,,250,375,0,,,1,1,,,,,,,
7656,911164,0,61000004475,OnlyOne,210043,,250,375,0,,,1,1,,,,,,,
7657,911164,0,61000004475,OnlyOne,220043,,250,375,0,,,1,1,,,,,,,
7658,911164,0,61000004475,OnlyOne,230043,,250,375,0,,,1,1,,,,,,,
7659,911164,0,61000004475,OnlyOne,240043,,250,375,0,,,1,1,,,,,,,
7660,911164,0,61000004475,OnlyOne,210053,,250,375,0,,,1,1,,,,,,,
7661,911164,0,61000004475,OnlyOne,220053,,250,375,0,,,1,1,,,,,,,
7662,911164,0,61000004475,OnlyOne,230053,,250,375,0,,,1,1,,,,,,,
7663,911164,0,61000004475,OnlyOne,240053,,250,375,0,,,1,1,,,,,,,
7664,911164,0,61000004475,OnlyOne,210063,,250,375,0,,,1,1,,,,,,,
7665,911164,0,61000004475,OnlyOne,220063,,250,375,0,,,1,1,,,,,,,
7666,911164,0,61000004475,OnlyOne,230063,,250,375,0,,,1,1,,,,,,,
7667,911164,0,61000004475,OnlyOne,240063,,250,375,0,,,1,1,,,,,,,
7668,911164,0,61000004475,OnlyOne,210014,,83,124,0,,,1,1,,,,,,,
7669,911164,0,61000004475,OnlyOne,220014,,83,124,0,,,1,1,,,,,,,
7670,911164,0,61000004475,OnlyOne,230014,,83,124,0,,,1,1,,,,,,,
7671,911164,0,61000004475,OnlyOne,240014,,83,124,0,,,1,1,,,,,,,
7672,911164,0,61000004475,OnlyOne,210024,,83,124,0,,,1,1,,,,,,,
7673,911164,0,61000004475,OnlyOne,220024,,83,124,0,,,1,1,,,,,,,
7674,911164,0,61000004475,OnlyOne,230024,,83,124,0,,,1,1,,,,,,,
7675,911164,0,61000004475,OnlyOne,240024,,83,124,0,,,1,1,,,,,,,
7676,911164,0,61000004475,OnlyOne,210034,,83,124,0,,,1,1,,,,,,,
7677,911164,0,61000004475,OnlyOne,220034,,83,124,0,,,1,1,,,,,,,
7678,911164,0,61000004475,OnlyOne,230034,,83,124,0,,,1,1,,,,,,,
7679,911164,0,61000004475,OnlyOne,240034,,83,124,0,,,1,1,,,,,,,
7680,911164,0,61000004475,OnlyOne,210044,,83,124,0,,,1,1,,,,,,,
7681,911164,0,61000004475,OnlyOne,220044,,83,124,0,,,1,1,,,,,,,
7682,911164,0,61000004475,OnlyOne,230044,,83,124,0,,,1,1,,,,,,,
7683,911164,0,61000004475,OnlyOne,240044,,83,124,0,,,1,1,,,,,,,
7684,911164,0,61000004475,OnlyOne,210054,,83,124,0,,,1,1,,,,,,,
7685,911164,0,61000004475,OnlyOne,220054,,83,124,0,,,1,1,,,,,,,
7686,911164,0,61000004475,OnlyOne,230054,,83,124,0,,,1,1,,,,,,,
7687,911164,0,61000004475,OnlyOne,240054,,83,124,0,,,1,1,,,,,,,
7688,911164,0,61000004475,OnlyOne,210064,,83,124,0,,,1,1,,,,,,,
7689,911164,0,61000004475,OnlyOne,220064,,83,124,0,,,1,1,,,,,,,
7690,911164,0,61000004475,OnlyOne,230064,,83,124,0,,,1,1,,,,,,,
7691,911164,0,61000004475,OnlyOne,240064,,83,124,0,,,1,1,,,,,,,
7692,911164,0,61000004475,OnlyOne,480005,,0,0,0,,,2,2,,,,,,,
7693,911164,0,61000004475,OnlyOne,480008,,32000,48000,0,,,1,1,,,,,,,
7694,911164,0,61000004475,OnlyOne,480011,,6000,9000,0,,,1,1,,,,,,,
7695,911164,0,61000004475,OnlyOne,480014,,2000,3000,0,,,1,1,,,,,,,
7696,911165,0,61000004575,OnlyOne,110011,,0,0,0,,,1,1,,,,,,,
7697,911165,0,61000004575,OnlyOne,110021,,0,0,0,,,1,1,,,,,,,
7698,911165,0,61000004575,OnlyOne,110031,,0,0,0,,,1,1,,,,,,,
7699,911165,0,61000004575,OnlyOne,120011,,0,0,0,,,1,1,,,,,,,
7700,911165,0,61000004575,OnlyOne,120021,,0,0,0,,,1,1,,,,,,,
7701,911165,0,61000004575,OnlyOne,120031,,0,0,0,,,1,1,,,,,,,
7702,911165,0,61000004575,OnlyOne,130011,,0,0,0,,,1,1,,,,,,,
7703,911165,0,61000004575,OnlyOne,130021,,0,0,0,,,1,1,,,,,,,
7704,911165,0,61000004575,OnlyOne,130031,,0,0,0,,,1,1,,,,,,,
7705,911165,0,61000004575,OnlyOne,140011,,0,0,0,,,1,1,,,,,,,
7706,911165,0,61000004575,OnlyOne,140021,,0,0,0,,,1,1,,,,,,,
7707,911165,0,61000004575,OnlyOne,140031,,0,0,0,,,1,1,,,,,,,
7708,911165,0,61000004575,OnlyOne,150011,,0,0,0,,,1,1,,,,,,,
7709,911165,0,61000004575,OnlyOne,150021,,0,0,0,,,1,1,,,,,,,
7710,911165,0,61000004575,OnlyOne,150031,,0,0,0,,,1,1,,,,,,,
7711,911165,0,61000004575,OnlyOne,160011,,0,0,0,,,1,1,,,,,,,
7712,911165,0,61000004575,OnlyOne,160021,,0,0,0,,,1,1,,,,,,,
7713,911165,0,61000004575,OnlyOne,160031,,0,0,0,,,1,1,,,,,,,
7720,911165,0,61000004575,OnlyOne,110012,,2000,3000,0,,,1,1,,,,,,,
7721,911165,0,61000004575,OnlyOne,110022,,2000,3000,0,,,1,1,,,,,,,
7722,911165,0,61000004575,OnlyOne,110032,,2000,3000,0,,,1,1,,,,,,,
7723,911165,0,61000004575,OnlyOne,120012,,2000,3000,0,,,1,1,,,,,,,
7724,911165,0,61000004575,OnlyOne,120022,,2000,3000,0,,,1,1,,,,,,,
7725,911165,0,61000004575,OnlyOne,120032,,2000,3000,0,,,1,1,,,,,,,
7726,911165,0,61000004575,OnlyOne,130012,,2000,3000,0,,,1,1,,,,,,,
7727,911165,0,61000004575,OnlyOne,130022,,2000,3000,0,,,1,1,,,,,,,
7728,911165,0,61000004575,OnlyOne,130032,,2000,3000,0,,,1,1,,,,,,,
7729,911165,0,61000004575,OnlyOne,140012,,2000,3000,0,,,1,1,,,,,,,
7730,911165,0,61000004575,OnlyOne,140022,,2000,3000,0,,,1,1,,,,,,,
7731,911165,0,61000004575,OnlyOne,140032,,2000,3000,0,,,1,1,,,,,,,
7732,911165,0,61000004575,OnlyOne,150012,,2000,3000,0,,,1,1,,,,,,,
7733,911165,0,61000004575,OnlyOne,150022,,2000,3000,0,,,1,1,,,,,,,
7734,911165,0,61000004575,OnlyOne,150032,,2000,3000,0,,,1,1,,,,,,,
7735,911165,0,61000004575,OnlyOne,160012,,2000,3000,0,,,1,1,,,,,,,
7736,911165,0,61000004575,OnlyOne,160022,,2000,3000,0,,,1,1,,,,,,,
7737,911165,0,61000004575,OnlyOne,160032,,2000,3000,0,,,1,1,,,,,,,
7744,911165,0,61000004575,OnlyOne,110013,,375,562,0,,,1,1,,,,,,,
7745,911165,0,61000004575,OnlyOne,110023,,375,562,0,,,1,1,,,,,,,
7746,911165,0,61000004575,OnlyOne,110033,,375,562,0,,,1,1,,,,,,,
7747,911165,0,61000004575,OnlyOne,120013,,375,562,0,,,1,1,,,,,,,
7748,911165,0,61000004575,OnlyOne,120023,,375,562,0,,,1,1,,,,,,,
7749,911165,0,61000004575,OnlyOne,120033,,375,562,0,,,1,1,,,,,,,
7750,911165,0,61000004575,OnlyOne,130013,,375,562,0,,,1,1,,,,,,,
7751,911165,0,61000004575,OnlyOne,130023,,375,562,0,,,1,1,,,,,,,
7752,911165,0,61000004575,OnlyOne,130033,,375,562,0,,,1,1,,,,,,,
7753,911165,0,61000004575,OnlyOne,140013,,375,562,0,,,1,1,,,,,,,
7754,911165,0,61000004575,OnlyOne,140023,,375,562,0,,,1,1,,,,,,,
7755,911165,0,61000004575,OnlyOne,140033,,375,562,0,,,1,1,,,,,,,
7756,911165,0,61000004575,OnlyOne,150013,,375,562,0,,,1,1,,,,,,,
7757,911165,0,61000004575,OnlyOne,150023,,375,562,0,,,1,1,,,,,,,
7758,911165,0,61000004575,OnlyOne,150033,,375,562,0,,,1,1,,,,,,,
7759,911165,0,61000004575,OnlyOne,160013,,375,562,0,,,1,1,,,,,,,
7760,911165,0,61000004575,OnlyOne,160023,,375,562,0,,,1,1,,,,,,,
7761,911165,0,61000004575,OnlyOne,160033,,375,562,0,,,1,1,,,,,,,
7762,911165,0,61000004575,OnlyOne,110014,,125,187,0,,,1,1,,,,,,,
7763,911165,0,61000004575,OnlyOne,110024,,125,187,0,,,1,1,,,,,,,
7764,911165,0,61000004575,OnlyOne,110034,,125,187,0,,,1,1,,,,,,,
7765,911165,0,61000004575,OnlyOne,120014,,125,187,0,,,1,1,,,,,,,
7766,911165,0,61000004575,OnlyOne,120024,,125,187,0,,,1,1,,,,,,,
7767,911165,0,61000004575,OnlyOne,120034,,125,187,0,,,1,1,,,,,,,
7768,911165,0,61000004575,OnlyOne,130014,,125,187,0,,,1,1,,,,,,,
7769,911165,0,61000004575,OnlyOne,130024,,125,187,0,,,1,1,,,,,,,
7770,911165,0,61000004575,OnlyOne,130034,,125,187,0,,,1,1,,,,,,,
7771,911165,0,61000004575,OnlyOne,140014,,125,187,0,,,1,1,,,,,,,
7772,911165,0,61000004575,OnlyOne,140024,,125,187,0,,,1,1,,,,,,,
7773,911165,0,61000004575,OnlyOne,140034,,125,187,0,,,1,1,,,,,,,
7774,911165,0,61000004575,OnlyOne,150014,,125,187,0,,,1,1,,,,,,,
7775,911165,0,61000004575,OnlyOne,150024,,125,187,0,,,1,1,,,,,,,
7776,911165,0,61000004575,OnlyOne,150034,,125,187,0,,,1,1,,,,,,,
7777,911165,0,61000004575,OnlyOne,160014,,125,187,0,,,1,1,,,,,,,
7778,911165,0,61000004575,OnlyOne,160024,,125,187,0,,,1,1,,,,,,,
7779,911165,0,61000004575,OnlyOne,160034,,125,187,0,,,1,1,,,,,,,
7780,911165,0,61000004575,OnlyOne,480004,,0,0,0,,,2,2,,,,,,,
7781,911165,0,61000004575,OnlyOne,480007,,32000,48000,0,,,1,1,,,,,,,
7782,911165,0,61000004575,OnlyOne,480010,,6000,9000,0,,,1,1,,,,,,,
7783,911165,0,61000004575,OnlyOne,480013,,2000,3000,0,,,1,1,,,,,,,
7784,911166,0,61000004651,OnlyOne,210013,,90,135,0,,,1,1,,,,,,,
7785,911166,0,61000004651,OnlyOne,220013,,90,135,0,,,1,1,,,,,,,
7786,911166,0,61000004651,OnlyOne,230013,,90,135,0,,,1,1,,,,,,,
7787,911166,0,61000004651,OnlyOne,240013,,90,135,0,,,1,1,,,,,,,
7788,911166,0,61000004651,OnlyOne,210023,,90,135,0,,,1,1,,,,,,,
7789,911166,0,61000004651,OnlyOne,220023,,90,135,0,,,1,1,,,,,,,
7790,911166,0,61000004651,OnlyOne,230023,,90,135,0,,,1,1,,,,,,,
7791,911166,0,61000004651,OnlyOne,240023,,90,135,0,,,1,1,,,,,,,
7792,911166,0,61000004651,OnlyOne,210033,,90,135,0,,,1,1,,,,,,,
7793,911166,0,61000004651,OnlyOne,220033,,90,135,0,,,1,1,,,,,,,
7794,911166,0,61000004651,OnlyOne,230033,,90,135,0,,,1,1,,,,,,,
7795,911166,0,61000004651,OnlyOne,240033,,90,135,0,,,1,1,,,,,,,
7796,911166,0,61000004651,OnlyOne,210043,,90,135,0,,,1,1,,,,,,,
7797,911166,0,61000004651,OnlyOne,220043,,90,135,0,,,1,1,,,,,,,
7798,911166,0,61000004651,OnlyOne,230043,,90,135,0,,,1,1,,,,,,,
7799,911166,0,61000004651,OnlyOne,240043,,90,135,0,,,1,1,,,,,,,
7800,911166,0,61000004651,OnlyOne,210053,,90,135,0,,,1,1,,,,,,,
7801,911166,0,61000004651,OnlyOne,220053,,90,135,0,,,1,1,,,,,,,
7802,911166,0,61000004651,OnlyOne,230053,,90,135,0,,,1,1,,,,,,,
7803,911166,0,61000004651,OnlyOne,240053,,90,135,0,,,1,1,,,,,,,
7804,911166,0,61000004651,OnlyOne,210063,,90,135,0,,,1,1,,,,,,,
7805,911166,0,61000004651,OnlyOne,220063,,90,135,0,,,1,1,,,,,,,
7806,911166,0,61000004651,OnlyOne,230063,,90,135,0,,,1,1,,,,,,,
7807,911166,0,61000004651,OnlyOne,240063,,90,135,0,,,1,1,,,,,,,
7808,911166,0,61000004651,OnlyOne,210014,,10,15,0,,,1,1,,,,,,,
7809,911166,0,61000004651,OnlyOne,220014,,10,15,0,,,1,1,,,,,,,
7810,911166,0,61000004651,OnlyOne,230014,,10,15,0,,,1,1,,,,,,,
7811,911166,0,61000004651,OnlyOne,240014,,10,15,0,,,1,1,,,,,,,
7812,911166,0,61000004651,OnlyOne,210024,,10,15,0,,,1,1,,,,,,,
7813,911166,0,61000004651,OnlyOne,220024,,10,15,0,,,1,1,,,,,,,
7814,911166,0,61000004651,OnlyOne,230024,,10,15,0,,,1,1,,,,,,,
7815,911166,0,61000004651,OnlyOne,240024,,10,15,0,,,1,1,,,,,,,
7816,911166,0,61000004651,OnlyOne,210034,,10,15,0,,,1,1,,,,,,,
7817,911166,0,61000004651,OnlyOne,220034,,10,15,0,,,1,1,,,,,,,
7818,911166,0,61000004651,OnlyOne,230034,,10,15,0,,,1,1,,,,,,,
7819,911166,0,61000004651,OnlyOne,240034,,10,15,0,,,1,1,,,,,,,
7820,911166,0,61000004651,OnlyOne,210044,,10,15,0,,,1,1,,,,,,,
7821,911166,0,61000004651,OnlyOne,220044,,10,15,0,,,1,1,,,,,,,
7822,911166,0,61000004651,OnlyOne,230044,,10,15,0,,,1,1,,,,,,,
7823,911166,0,61000004651,OnlyOne,240044,,10,15,0,,,1,1,,,,,,,
7824,911166,0,61000004651,OnlyOne,210054,,10,15,0,,,1,1,,,,,,,
7825,911166,0,61000004651,OnlyOne,220054,,10,15,0,,,1,1,,,,,,,
7826,911166,0,61000004651,OnlyOne,230054,,10,15,0,,,1,1,,,,,,,
7827,911166,0,61000004651,OnlyOne,240054,,10,15,0,,,1,1,,,,,,,
7828,911166,0,61000004651,OnlyOne,210064,,10,15,0,,,1,1,,,,,,,
7829,911166,0,61000004651,OnlyOne,220064,,10,15,0,,,1,1,,,,,,,
7830,911166,0,61000004651,OnlyOne,230064,,10,15,0,,,1,1,,,,,,,
7831,911166,0,61000004651,OnlyOne,240064,,10,15,0,,,1,1,,,,,,,
7832,911166,0,61000004651,OnlyOne,480011,,2088,3132,0,,,1,1,,,,,,,
7833,911166,0,61000004651,OnlyOne,480014,,232,348,0,,,1,1,,,,,,,
7834,911167,0,61000004871,OnlyOne,310004,,77,115,0,,,1,1,,,,,,,
7835,911167,0,61000004871,OnlyOne,320004,,77,115,0,,,1,1,,,,,,,
7836,911167,0,61000004871,OnlyOne,330004,,77,115,0,,,1,1,,,,,,,
7837,911167,0,61000004871,OnlyOne,310014,,77,115,0,,,1,1,,,,,,,
7838,911167,0,61000004871,OnlyOne,320014,,77,115,0,,,1,1,,,,,,,
7839,911167,0,61000004871,OnlyOne,330014,,77,115,0,,,1,1,,,,,,,
7840,911167,0,61000004871,OnlyOne,310024,,77,115,0,,,1,1,,,,,,,
7841,911167,0,61000004871,OnlyOne,320024,,77,115,0,,,1,1,,,,,,,
7842,911167,0,61000004871,OnlyOne,330024,,77,115,0,,,1,1,,,,,,,
7843,911167,0,61000004871,OnlyOne,310034,,77,115,0,,,1,1,,,,,,,
7844,911167,0,61000004871,OnlyOne,320034,,77,115,0,,,1,1,,,,,,,
7845,911167,0,61000004871,OnlyOne,330034,,77,115,0,,,1,1,,,,,,,
7846,911167,0,61000004871,OnlyOne,310044,,77,115,0,,,1,1,,,,,,,
7847,911167,0,61000004871,OnlyOne,320044,,77,115,0,,,1,1,,,,,,,
7848,911167,0,61000004871,OnlyOne,330044,,77,115,0,,,1,1,,,,,,,
7849,911167,0,61000004871,OnlyOne,310054,,77,115,0,,,1,1,,,,,,,
7850,911167,0,61000004871,OnlyOne,320054,,77,115,0,,,1,1,,,,,,,
7851,911167,0,61000004871,OnlyOne,330054,,77,115,0,,,1,1,,,,,,,
7852,911167,0,61000004871,OnlyOne,310005,,18,27,0,,,1,1,,,,,,,
7853,911167,0,61000004871,OnlyOne,320005,,18,27,0,,,1,1,,,,,,,
7854,911167,0,61000004871,OnlyOne,330005,,18,27,0,,,1,1,,,,,,,
7855,911167,0,61000004871,OnlyOne,310015,,18,27,0,,,1,1,,,,,,,
7856,911167,0,61000004871,OnlyOne,320015,,18,27,0,,,1,1,,,,,,,
7857,911167,0,61000004871,OnlyOne,330015,,18,27,0,,,1,1,,,,,,,
7858,911167,0,61000004871,OnlyOne,310025,,18,27,0,,,1,1,,,,,,,
7859,911167,0,61000004871,OnlyOne,320025,,18,27,0,,,1,1,,,,,,,
7860,911167,0,61000004871,OnlyOne,330025,,18,27,0,,,1,1,,,,,,,
7861,911167,0,61000004871,OnlyOne,310035,,18,27,0,,,1,1,,,,,,,
7862,911167,0,61000004871,OnlyOne,320035,,18,27,0,,,1,1,,,,,,,
7863,911167,0,61000004871,OnlyOne,330035,,18,27,0,,,1,1,,,,,,,
7864,911167,0,61000004871,OnlyOne,310045,,18,27,0,,,1,1,,,,,,,
7865,911167,0,61000004871,OnlyOne,320045,,18,27,0,,,1,1,,,,,,,
7866,911167,0,61000004871,OnlyOne,330045,,18,27,0,,,1,1,,,,,,,
7867,911167,0,61000004871,OnlyOne,310055,,18,27,0,,,1,1,,,,,,,
7868,911167,0,61000004871,OnlyOne,320055,,18,27,0,,,1,1,,,,,,,
7869,911167,0,61000004871,OnlyOne,330055,,18,27,0,,,1,1,,,,,,,
7870,911167,0,61000004871,OnlyOne,480012,,924,1386,0,,,1,1,,,,,,,
7871,911167,0,61000004871,OnlyOne,480015,,216,324,0,,,1,1,,,,,,,
7872,911167,0,61000004871,OnlyOne,920136,,216,324,0,,,1,1,,,,,,,
7873,911168,0,61000004739,OnlyOne,310004,,77,115,0,,,1,1,,,,,,,
7874,911168,0,61000004739,OnlyOne,320004,,77,115,0,,,1,1,,,,,,,
7875,911168,0,61000004739,OnlyOne,330004,,77,115,0,,,1,1,,,,,,,
7876,911168,0,61000004739,OnlyOne,310014,,77,115,0,,,1,1,,,,,,,
7877,911168,0,61000004739,OnlyOne,320014,,77,115,0,,,1,1,,,,,,,
7878,911168,0,61000004739,OnlyOne,330014,,77,115,0,,,1,1,,,,,,,
7879,911168,0,61000004739,OnlyOne,310024,,77,115,0,,,1,1,,,,,,,
7880,911168,0,61000004739,OnlyOne,320024,,77,115,0,,,1,1,,,,,,,
7881,911168,0,61000004739,OnlyOne,330024,,77,115,0,,,1,1,,,,,,,
7882,911168,0,61000004739,OnlyOne,310034,,77,115,0,,,1,1,,,,,,,
7883,911168,0,61000004739,OnlyOne,320034,,77,115,0,,,1,1,,,,,,,
7884,911168,0,61000004739,OnlyOne,330034,,77,115,0,,,1,1,,,,,,,
7885,911168,0,61000004739,OnlyOne,310044,,77,115,0,,,1,1,,,,,,,
7886,911168,0,61000004739,OnlyOne,320044,,77,115,0,,,1,1,,,,,,,
7887,911168,0,61000004739,OnlyOne,330044,,77,115,0,,,1,1,,,,,,,
7888,911168,0,61000004739,OnlyOne,310054,,77,115,0,,,1,1,,,,,,,
7889,911168,0,61000004739,OnlyOne,320054,,77,115,0,,,1,1,,,,,,,
7890,911168,0,61000004739,OnlyOne,330054,,77,115,0,,,1,1,,,,,,,
7891,911168,0,61000004739,OnlyOne,310005,,18,27,0,,,1,1,,,,,,,
7892,911168,0,61000004739,OnlyOne,320005,,18,27,0,,,1,1,,,,,,,
7893,911168,0,61000004739,OnlyOne,330005,,18,27,0,,,1,1,,,,,,,
7894,911168,0,61000004739,OnlyOne,310015,,18,27,0,,,1,1,,,,,,,
7895,911168,0,61000004739,OnlyOne,320015,,18,27,0,,,1,1,,,,,,,
7896,911168,0,61000004739,OnlyOne,330015,,18,27,0,,,1,1,,,,,,,
7897,911168,0,61000004739,OnlyOne,310025,,18,27,0,,,1,1,,,,,,,
7898,911168,0,61000004739,OnlyOne,320025,,18,27,0,,,1,1,,,,,,,
7899,911168,0,61000004739,OnlyOne,330025,,18,27,0,,,1,1,,,,,,,
7900,911168,0,61000004739,OnlyOne,310035,,18,27,0,,,1,1,,,,,,,
7901,911168,0,61000004739,OnlyOne,320035,,18,27,0,,,1,1,,,,,,,
7902,911168,0,61000004739,OnlyOne,330035,,18,27,0,,,1,1,,,,,,,
7903,911168,0,61000004739,OnlyOne,310045,,18,27,0,,,1,1,,,,,,,
7904,911168,0,61000004739,OnlyOne,320045,,18,27,0,,,1,1,,,,,,,
7905,911168,0,61000004739,OnlyOne,330045,,18,27,0,,,1,1,,,,,,,
7906,911168,0,61000004739,OnlyOne,310055,,18,27,0,,,1,1,,,,,,,
7907,911168,0,61000004739,OnlyOne,320055,,18,27,0,,,1,1,,,,,,,
7908,911168,0,61000004739,OnlyOne,330055,,18,27,0,,,1,1,,,,,,,
7909,911168,0,61000004739,OnlyOne,310006,,5,7,0,,,1,1,,,,,,,
7910,911168,0,61000004739,OnlyOne,320006,,5,7,0,,,1,1,,,,,,,
7911,911168,0,61000004739,OnlyOne,330006,,5,7,0,,,1,1,,,,,,,
7912,911168,0,61000004739,OnlyOne,310016,,5,7,0,,,1,1,,,,,,,
7913,911168,0,61000004739,OnlyOne,320016,,5,7,0,,,1,1,,,,,,,
7914,911168,0,61000004739,OnlyOne,330016,,5,7,0,,,1,1,,,,,,,
7915,911168,0,61000004739,OnlyOne,310026,,5,7,0,,,1,1,,,,,,,
7916,911168,0,61000004739,OnlyOne,320026,,5,7,0,,,1,1,,,,,,,
7917,911168,0,61000004739,OnlyOne,330026,,5,7,0,,,1,1,,,,,,,
7918,911168,0,61000004739,OnlyOne,310036,,5,7,0,,,1,1,,,,,,,
7919,911168,0,61000004739,OnlyOne,320036,,5,7,0,,,1,1,,,,,,,
7920,911168,0,61000004739,OnlyOne,330036,,5,7,0,,,1,1,,,,,,,
7921,911168,0,61000004739,OnlyOne,310046,,5,7,0,,,1,1,,,,,,,
7922,911168,0,61000004739,OnlyOne,320046,,5,7,0,,,1,1,,,,,,,
7923,911168,0,61000004739,OnlyOne,330046,,5,7,0,,,1,1,,,,,,,
7924,911168,0,61000004739,OnlyOne,310056,,5,7,0,,,1,1,,,,,,,
7925,911168,0,61000004739,OnlyOne,320056,,5,7,0,,,1,1,,,,,,,
7926,911168,0,61000004739,OnlyOne,330056,,5,7,0,,,1,1,,,,,,,
7930,911168,0,61000004739,OnlyOne,920134,,120,150,0,,,1,1,,,,,,,
7931,911168,0,61000004739,OnlyOne,920135,,90,120,0,,,1,1,,,,,,,
8064,911171,0,61000003143,OnlyOne,310004,,700,1050,0,,,1,1,,,,,,,
8065,911171,0,61000003143,OnlyOne,320004,,700,1050,0,,,1,1,,,,,,,
8066,911171,0,61000003143,OnlyOne,330004,,700,1050,0,,,1,1,,,,,,,
8067,911171,0,61000003143,OnlyOne,310014,,700,1050,0,,,1,1,,,,,,,
8068,911171,0,61000003143,OnlyOne,320014,,700,1050,0,,,1,1,,,,,,,
8069,911171,0,61000003143,OnlyOne,330014,,700,1050,0,,,1,1,,,,,,,
8070,911171,0,61000003143,OnlyOne,310024,,700,1050,0,,,1,1,,,,,,,
8071,911171,0,61000003143,OnlyOne,320024,,700,1050,0,,,1,1,,,,,,,
8072,911171,0,61000003143,OnlyOne,330024,,700,1050,0,,,1,1,,,,,,,
8073,911171,0,61000003143,OnlyOne,310034,,700,1050,0,,,1,1,,,,,,,
8074,911171,0,61000003143,OnlyOne,320034,,700,1050,0,,,1,1,,,,,,,
8075,911171,0,61000003143,OnlyOne,330034,,700,1050,0,,,1,1,,,,,,,
8076,911171,0,61000003143,OnlyOne,310044,,700,1050,0,,,1,1,,,,,,,
8077,911171,0,61000003143,OnlyOne,320044,,700,1050,0,,,1,1,,,,,,,
8078,911171,0,61000003143,OnlyOne,330044,,700,1050,0,,,1,1,,,,,,,
8079,911171,0,61000003143,OnlyOne,310054,,700,1050,0,,,1,1,,,,,,,
8080,911171,0,61000003143,OnlyOne,320054,,700,1050,0,,,1,1,,,,,,,
8081,911171,0,61000003143,OnlyOne,330054,,700,1050,0,,,1,1,,,,,,,
8082,911171,0,61000003143,OnlyOne,310005,,250,375,0,,,1,1,,,,,,,
8083,911171,0,61000003143,OnlyOne,320005,,250,375,0,,,1,1,,,,,,,
8084,911171,0,61000003143,OnlyOne,330005,,250,375,0,,,1,1,,,,,,,
8085,911171,0,61000003143,OnlyOne,310015,,250,375,0,,,1,1,,,,,,,
8086,911171,0,61000003143,OnlyOne,320015,,250,375,0,,,1,1,,,,,,,
