Id,MxLevel,ForceTurn,NameKey,DescKey,TaskType,TaskCondition,NpcAutoMoveID,TaskCount,RewardExp,RewardAdena,RewardIcon,MissionIcon
10905,128,,491000000782,492000000782,Count_KillMonsterTarget,21118,10374,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10906,128,,491000000783,492000000783,Count_KillMonsterTarget,21117,10375,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10907,128,,491000000784,492000000784,Count_KillMonsterTarget,21102,10376,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10908,128,,491000000785,492000000785,Count_KillMonsterTarget,21103,10377,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10909,128,,491000000786,492000000391,Count_KillMonsterTarget,21140,10378,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10910,128,,491000000787,492000000787,Count_KillMonsterTarget,21141,10379,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10911,128,,499000000928,492000001229,Count_KillMonsterTarget,21122,10380,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10912,128,,491000000782,492000000782,Count_KillMonsterTarget,21118,10374,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10913,128,,491000000783,492000000783,Count_KillMonsterTarget,21117,10375,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10914,128,,491000000784,492000000784,Count_KillMonsterTarget,21102,10376,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10915,128,,491000000785,492000000785,Count_KillMonsterTarget,21103,10377,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10916,128,,491000000786,492000000391,Count_KillMonsterTarget,21140,10378,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10917,128,,491000000787,492000000787,Count_KillMonsterTarget,21141,10379,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10918,128,,499000000928,492000001229,Count_KillMonsterTarget,21122,10380,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10919,128,,491000000782,492000000782,Count_KillMonsterTarget,21118,10374,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10920,128,,491000000783,492000000783,Count_KillMonsterTarget,21117,10375,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10921,128,,491000000784,492000000784,Count_KillMonsterTarget,21102,10376,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10922,128,,491000000785,492000000785,Count_KillMonsterTarget,21103,10377,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10923,128,,491000000786,492000000391,Count_KillMonsterTarget,21140,10378,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10924,128,,491000000787,492000000787,Count_KillMonsterTarget,21141,10379,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10925,128,,499000000928,492000001229,Count_KillMonsterTarget,21122,10380,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10926,128,,491000000782,492000000782,Count_KillMonsterTarget,21118,10374,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10927,128,,491000000783,492000000783,Count_KillMonsterTarget,21117,10375,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10928,128,,491000000784,492000000784,Count_KillMonsterTarget,21102,10376,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10929,128,,491000000785,492000000785,Count_KillMonsterTarget,21103,10377,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10930,128,,491000000786,492000000391,Count_KillMonsterTarget,21140,10378,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10931,128,,491000000787,492000000787,Count_KillMonsterTarget,21141,10379,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10932,128,,499000000928,492000001229,Count_KillMonsterTarget,21122,10380,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10933,128,,491000000787,492000000787,Count_KillMonsterTarget,21141,10379,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10934,128,,499000000928,492000001229,Count_KillMonsterTarget,21122,10380,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10935,132,,491000000818,492000000818,Count_KillMonsterTarget,21119,10383,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10936,132,,491000000819,492000000819,Count_KillMonsterTarget,21155,10384,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10937,132,,491000000820,492000000820,Count_KillMonsterTarget,21107,10385,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10938,132,,491000000821,492000000821,Count_KillMonsterTarget,21105,10386,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10939,132,,491000000822,492000000822,Count_KillMonsterTarget,21134,10387,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10940,132,,491000000823,492000000823,Count_KillMonsterTarget,21106,10388,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10941,132,,491000000824,492000000824,Count_KillMonsterTarget,21132,10389,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10942,132,,491000000818,492000000818,Count_KillMonsterTarget,21119,10383,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10943,132,,491000000819,492000000819,Count_KillMonsterTarget,21155,10384,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10944,132,,491000000820,492000000820,Count_KillMonsterTarget,21107,10385,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10945,132,,491000000821,492000000821,Count_KillMonsterTarget,21105,10386,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10946,132,,491000000822,492000000822,Count_KillMonsterTarget,21134,10387,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10947,132,,491000000823,492000000823,Count_KillMonsterTarget,21106,10388,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10948,132,,491000000824,492000000824,Count_KillMonsterTarget,21132,10389,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10949,132,,491000000818,492000000818,Count_KillMonsterTarget,21119,10383,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10950,132,,491000000819,492000000819,Count_KillMonsterTarget,21155,10384,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10951,132,,491000000820,492000000820,Count_KillMonsterTarget,21107,10385,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10952,132,,491000000821,492000000821,Count_KillMonsterTarget,21105,10386,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10953,132,,491000000822,492000000822,Count_KillMonsterTarget,21134,10387,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10954,132,,491000000823,492000000823,Count_KillMonsterTarget,21106,10388,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10955,132,,491000000824,492000000824,Count_KillMonsterTarget,21132,10389,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10956,132,,491000000818,492000000818,Count_KillMonsterTarget,21119,10383,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10957,132,,491000000819,492000000819,Count_KillMonsterTarget,21155,10384,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10958,132,,491000000820,492000000820,Count_KillMonsterTarget,21107,10385,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10959,132,,491000000821,492000000821,Count_KillMonsterTarget,21105,10386,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10960,132,,491000000822,492000000822,Count_KillMonsterTarget,21134,10387,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10961,132,,491000000823,492000000823,Count_KillMonsterTarget,21106,10388,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10962,132,,491000000824,492000000824,Count_KillMonsterTarget,21132,10389,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10963,132,,491000000818,492000000818,Count_KillMonsterTarget,21119,10383,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10964,132,,491000000819,492000000819,Count_KillMonsterTarget,21155,10384,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10965,132,,491000000820,492000000820,Count_KillMonsterTarget,21107,10385,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10966,132,,491000000821,492000000821,Count_KillMonsterTarget,21105,10386,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10967,132,,491000000822,492000000822,Count_KillMonsterTarget,21134,10387,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10968,132,,491000000823,492000000823,Count_KillMonsterTarget,21106,10388,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10969,132,,491000000824,492000000824,Count_KillMonsterTarget,21132,10389,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10970,136,,491000000853,492000000853,Count_KillMonsterTarget,21128,10390,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10971,136,,491000000854,492000000854,Count_KillMonsterTarget,21136,10391,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10972,136,,491000000855,492000000855,Count_KillMonsterTarget,21109,10392,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10973,136,,491000000856,492000000856,Count_KillMonsterTarget,21112,10393,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10974,136,,491000000857,492000000857,Count_KillMonsterTarget,21110,10394,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10975,136,,491000000859,492000000859,Count_KillMonsterTarget,21123,10396,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10976,136,,491000000860,492000000860,Count_KillMonsterTarget,21111,10397,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10977,136,,491000000861,492000000861,Count_KillMonsterTarget,21135,10398,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10978,136,,491000000862,492000000862,Count_KillMonsterTarget,21137,10399,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10979,136,,491000000863,492000000863,Count_KillMonsterTarget,21138,10400,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10980,136,,491000000853,492000000853,Count_KillMonsterTarget,21128,10390,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10981,136,,491000000854,492000000854,Count_KillMonsterTarget,21136,10391,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10982,136,,491000000855,492000000855,Count_KillMonsterTarget,21109,10392,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10983,136,,491000000856,492000000856,Count_KillMonsterTarget,21112,10393,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10984,136,,491000000857,492000000857,Count_KillMonsterTarget,21110,10394,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10985,136,,491000000859,492000000859,Count_KillMonsterTarget,21123,10396,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10986,136,,491000000860,492000000860,Count_KillMonsterTarget,21111,10397,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10987,136,,491000000861,492000000861,Count_KillMonsterTarget,21135,10398,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10988,136,,491000000862,492000000862,Count_KillMonsterTarget,21137,10399,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10989,136,,491000000863,492000000863,Count_KillMonsterTarget,21138,10400,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10990,136,,491000000853,492000000853,Count_KillMonsterTarget,21128,10390,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10991,136,,491000000854,492000000854,Count_KillMonsterTarget,21136,10391,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10992,136,,491000000855,492000000855,Count_KillMonsterTarget,21109,10392,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10993,136,,491000000856,492000000856,Count_KillMonsterTarget,21112,10393,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10994,136,,491000000857,492000000857,Count_KillMonsterTarget,21110,10394,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10995,136,,491000000859,492000000859,Count_KillMonsterTarget,21123,10396,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10996,136,,491000000860,492000000860,Count_KillMonsterTarget,21111,10397,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10997,136,,491000000861,492000000861,Count_KillMonsterTarget,21135,10398,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10998,136,,491000000862,492000000862,Count_KillMonsterTarget,21137,10399,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
10999,136,,491000000863,492000000863,Count_KillMonsterTarget,21138,10400,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11000,140,,491000000886,492000000886,Count_KillMonsterTarget,21202,10401,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11001,140,,491000000887,492000000887,Count_KillMonsterTarget,21205,10402,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11002,140,,491000000888,492000000888,Count_KillMonsterTarget,21203,10403,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11003,140,,491000000889,492000000889,Count_KillMonsterTarget,21201,10404,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11004,140,,491000000890,492000000890,Count_KillMonsterTarget,21261,10405,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11005,140,,491000000891,492000000891,Count_KillMonsterTarget,21210,10406,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11006,140,,491000000892,492000000892,Count_KillMonsterTarget,21206,10407,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11007,140,,491000000893,492000000893,Count_KillMonsterTarget,21207,10408,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11008,140,,491000000894,492000000894,Count_KillMonsterTarget,21204,10409,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11009,140,,491000000895,492000000895,Count_KillMonsterTarget,21212,10410,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11010,140,,491000000896,492000000896,Count_KillMonsterTarget,21208,10411,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11011,140,,491000000897,492000000897,Count_KillMonsterTarget,21211,10412,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11012,140,,491000000898,492000000898,Count_KillMonsterTarget,21259,10413,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11013,140,,491000000899,492000000899,Count_KillMonsterTarget,21260,10414,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11014,140,,491000000886,492000000886,Count_KillMonsterTarget,21202,10401,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11015,140,,491000000887,492000000887,Count_KillMonsterTarget,21205,10402,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11016,140,,491000000888,492000000888,Count_KillMonsterTarget,21203,10403,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11017,140,,491000000889,492000000889,Count_KillMonsterTarget,21201,10404,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11018,140,,491000000890,492000000890,Count_KillMonsterTarget,21261,10405,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11019,140,,491000000891,492000000891,Count_KillMonsterTarget,21210,10406,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11020,140,,491000000892,492000000892,Count_KillMonsterTarget,21206,10407,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11021,140,,491000000893,492000000893,Count_KillMonsterTarget,21207,10408,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11022,140,,491000000894,492000000894,Count_KillMonsterTarget,21204,10409,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11023,140,,491000000895,492000000895,Count_KillMonsterTarget,21212,10410,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11024,140,,491000000896,492000000896,Count_KillMonsterTarget,21208,10411,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11025,140,,491000000897,492000000897,Count_KillMonsterTarget,21211,10412,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11026,140,,491000000898,492000000898,Count_KillMonsterTarget,21259,10413,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11027,140,,491000000899,492000000899,Count_KillMonsterTarget,21260,10414,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11028,140,,491000000898,492000000898,Count_KillMonsterTarget,21259,10413,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11029,140,,491000000899,492000000899,Count_KillMonsterTarget,21260,10414,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11030,146,,491000000916,492000000916,Count_KillMonsterTarget,21213,10416,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11031,146,,491000000917,492000000917,Count_KillMonsterTarget,21258,10417,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11032,146,,491000000918,492000000918,Count_KillMonsterTarget,21218,10418,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11033,146,,491000000919,492000000919,Count_KillMonsterTarget,21265,10419,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11034,146,,491000000920,492000000920,Count_KillMonsterTarget,21216,10420,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11035,146,,491000000921,492000000921,Count_KillMonsterTarget,21223,10421,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11036,146,,491000000922,492000000922,Count_KillMonsterTarget,21220,10422,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11037,146,,491000000923,492000000923,Count_KillMonsterTarget,21222,10423,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11038,146,,491000000924,492000000924,Count_KillMonsterTarget,21262,10424,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11039,146,,491000000925,492000000925,Count_KillMonsterTarget,21225,10425,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11040,146,,491000000916,492000000916,Count_KillMonsterTarget,21213,10416,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11041,146,,491000000917,492000000917,Count_KillMonsterTarget,21258,10417,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11042,146,,491000000918,492000000918,Count_KillMonsterTarget,21218,10418,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11043,146,,491000000919,492000000919,Count_KillMonsterTarget,21265,10419,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11044,146,,491000000920,492000000920,Count_KillMonsterTarget,21216,10420,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11045,146,,491000000921,492000000921,Count_KillMonsterTarget,21223,10421,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11046,146,,491000000922,492000000922,Count_KillMonsterTarget,21220,10422,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11047,146,,491000000923,492000000923,Count_KillMonsterTarget,21222,10423,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11048,146,,491000000924,492000000924,Count_KillMonsterTarget,21262,10424,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11049,146,,491000000925,492000000925,Count_KillMonsterTarget,21225,10425,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11050,146,,491000000916,492000000916,Count_KillMonsterTarget,21213,10416,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11051,146,,491000000917,492000000917,Count_KillMonsterTarget,21258,10417,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11052,146,,491000000918,492000000918,Count_KillMonsterTarget,21218,10418,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11053,146,,491000000919,492000000919,Count_KillMonsterTarget,21265,10419,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11054,146,,491000000920,492000000920,Count_KillMonsterTarget,21216,10420,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11055,146,,491000000921,492000000921,Count_KillMonsterTarget,21223,10421,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11056,146,,491000000922,492000000922,Count_KillMonsterTarget,21220,10422,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11057,146,,491000000923,492000000923,Count_KillMonsterTarget,21222,10423,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11058,146,,491000000924,492000000924,Count_KillMonsterTarget,21262,10424,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11059,146,,491000000925,492000000925,Count_KillMonsterTarget,21225,10425,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11060,150,,491000000955,492000000955,Count_KillMonsterTarget,21226,10429,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11061,150,,491000000956,492000000956,Count_KillMonsterTarget,21263,10430,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11062,150,,491000000957,492000000957,Count_KillMonsterTarget,21224,10431,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11063,150,,491000000958,492000000958,Count_KillMonsterTarget,21221,10432,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11064,150,,491000000959,492000000959,Count_KillMonsterTarget,21219,10433,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11065,150,,491000000960,492000000960,Count_KillMonsterTarget,21264,10434,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11066,150,,491000000961,492000000961,Count_KillMonsterTarget,21217,10435,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11067,150,,491000000962,492000000962,Count_KillMonsterTarget,21215,10436,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11068,150,,491000000963,492000000963,Count_KillMonsterTarget,21214,10437,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11069,150,,491000000964,492000000964,Count_KillMonsterTarget,21255,10438,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11070,150,,491000000955,492000000955,Count_KillMonsterTarget,21226,10429,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11071,150,,491000000956,492000000956,Count_KillMonsterTarget,21263,10430,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11072,150,,491000000957,492000000957,Count_KillMonsterTarget,21224,10431,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11073,150,,491000000955,492000000955,Count_KillMonsterTarget,21226,10429,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11074,150,,491000000956,492000000956,Count_KillMonsterTarget,21263,10430,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11075,150,,491000000957,492000000957,Count_KillMonsterTarget,21224,10431,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11076,150,,491000000958,492000000958,Count_KillMonsterTarget,21221,10432,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11077,150,,491000000959,492000000959,Count_KillMonsterTarget,21219,10433,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11078,150,,491000000960,492000000960,Count_KillMonsterTarget,21264,10434,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11079,150,,491000000961,492000000961,Count_KillMonsterTarget,21217,10435,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11080,150,,491000000962,492000000962,Count_KillMonsterTarget,21215,10436,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11081,150,,491000000963,492000000963,Count_KillMonsterTarget,21214,10437,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11082,150,,491000000964,492000000964,Count_KillMonsterTarget,21255,10438,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11083,150,,491000000955,492000000955,Count_KillMonsterTarget,21226,10429,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11084,150,,491000000956,492000000956,Count_KillMonsterTarget,21263,10430,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11085,150,,491000000957,492000000957,Count_KillMonsterTarget,21224,10431,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11086,150,,491000000964,492000000964,Count_KillMonsterTarget,21255,10438,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11087,150,,491000000955,492000000955,Count_KillMonsterTarget,21226,10429,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11088,150,,491000000956,492000000956,Count_KillMonsterTarget,21263,10430,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11089,150,,491000000957,492000000957,Count_KillMonsterTarget,21224,10431,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11090,156,,491000000985,492000000985,Count_KillMonsterTarget,21302,10444,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11091,156,,491000000986,492000000986,Count_KillMonsterTarget,21316,10445,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11092,156,,491000000987,492000000987,Count_KillMonsterTarget,21308,10446,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11093,156,,491000000988,492000000988,Count_KillMonsterTarget,21331,10447,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11094,156,,491000000989,492000000989,Count_KillMonsterTarget,21332,10448,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11095,156,,491000000990,492000000990,Count_KillMonsterTarget,21305,10449,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11096,156,,491000000991,492000000991,Count_KillMonsterTarget,21320,10450,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11097,156,,491000000992,492000000992,Count_KillMonsterTarget,21306,10451,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11098,156,,491000000993,492000000993,Count_KillMonsterTarget,21334,10452,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11099,156,,491000000994,492000000994,Count_KillMonsterTarget,21335,10453,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11100,156,,491000000985,492000000985,Count_KillMonsterTarget,21302,10444,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11101,156,,491000000986,492000000986,Count_KillMonsterTarget,21316,10445,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11102,156,,491000000987,492000000987,Count_KillMonsterTarget,21308,10446,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11103,156,,491000000988,492000000988,Count_KillMonsterTarget,21331,10447,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11104,156,,491000000989,492000000989,Count_KillMonsterTarget,21332,10448,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
11105,156,,491000000990,492000000990,Count_KillMonsterTarget,21305,10449,20,0,0,Icon_Asset_Adena_01,Icon_Asset_Adena_01
