Id,GroupId,Type,DialogTexture,NpcNameKey,MessageKey,Animation,PortraitDirectoryType,FlipPortrait
7923014,792301,SpeechBubble,,0,31007923014,,,0
7923021,792302,SpeechBubble,,0,31007920021,,,0
7923022,792302,SpeechBubble,,0,31007920022,,,0
7923023,792302,SpeechBubble,,0,31007920023,,,0
7923041,792304,SpeechBubble,,0,31007920041,,,0
7923042,792304,SpeechBubble,,0,31007920042,,,0
7923043,792304,SpeechBubble,,0,31007920043,,,0
7923031,792303,SpeechBubble,,0,31007920031,,,0
7923032,792303,SpeechBubble,,0,31007920032,,,0
7923033,792303,SpeechBubble,,0,31007920033,,,0
7923034,792303,SpeechBubble,,0,31007923206,,,0
7923061,792306,SpeechBubble,,0,31007920061,,,0
7923062,792306,SpeechBubble,,0,31007920062,,,0
7923063,792306,SpeechBubble,,0,31007923207,,,0
7923081,792308,SpeechBubble,,0,31007920081,,,0
7923082,792308,SpeechBubble,,0,31007920082,,,0
7923083,792308,SpeechBubble,,0,31007921083,,,0
7923181,792318,SpeechBubble,,0,31007920181,,,0
7923182,792318,SpeechBubble,,0,31007920182,,,0
7923183,792318,SpeechBubble,,0,31007920183,,,0
7923191,792319,SpeechBubble,,0,31007920191,,,0
7923192,792319,SpeechBubble,,0,31007920192,,,0
7923193,792319,SpeechBubble,,0,31007920193,,,0
7923194,792319,SpeechBubble,,0,31007920194,,,0
7923111,792311,SpeechBubble,,0,31007920111,,,0
7923112,792311,SpeechBubble,,0,31007920112,,,0
7923113,792311,SpeechBubble,,0,31007920113,,,0
7923131,792313,SpeechBubble,,0,31007920131,,,0
7923132,792313,SpeechBubble,,0,31007920132,,,0
7923133,792313,SpeechBubble,,0,31007920133,,,0
210020051,21002005,SpeechBubble,,0,31210020051,,,0
210020061,21002006,SpeechBubble,,0,31210020061,,,0
112,151,PopUp,Aimel,10010357,31007923195,,,0
113,152,PopUp,Aimel,10010357,31007923196,,,0
114,152,PopUp,ArmorMerchant_01,10010163,31007923197,,,0
115,153,PopUp,Aimel,10010357,31100000104,,,0
116,154,PopUp,Aimel,10010357,31007923199,,,0
117,154,PopUp,ArmorMerchant_01,10010163,31007923200,,,0
118,155,PopUp,Aimel,10010357,31100000107,,,0
119,155,PopUp,HardinsFollower,10010001,31100000108,,,0
120,156,PopUp,Aimel,10010357,31007923203,,,0
121,157,PopUp,Aimel,10010357,31007923204,,,0
122,158,PopUp,Aimel,10010357,31100000111,,,0
1566291,156629,SpeechBubble,,0,31001566291,,,0
7920034,792003,SpeechBubble,,0,31007923206,,,0
7920063,792006,SpeechBubble,,0,31007923207,,,0
210000211,21000021,SpeechBubble,,0,31007923208,CattheCat_Merchant_02Talk_01,,0
210000212,21000021,SpeechBubble,,0,31007923209,CattheCat_Merchant_02Talk_01,,0
210000071,21000007,SpeechBubble,,0,31007923210,CattheCat_Merchant_02Talk_01,,0
210000072,21000007,SpeechBubble,,0,31007923211,CattheCat_Merchant_02Talk_01,,0
