GroupId,Type,ItemInfoId,ClassOnly,MinItemCount,MaxItemCount,DropRate,UnBindRate,SpecialNotifyType,EventItemPeriodId
100004,Item,510105,0,2,4,5500,1000,,
100101,Item,110010,1,1,1,180000,2000,,
100101,Item,110020,1,1,1,180000,2000,,
100101,Item,110030,1,1,1,180000,2000,,
100101,Item,120010,1,1,1,180000,2000,,
100101,Item,120020,1,1,1,180000,2000,,
100101,Item,120030,1,1,1,180000,2000,,
100101,Item,130010,1,1,1,180000,2000,,
100101,Item,130020,1,1,1,180000,2000,,
100101,Item,130030,1,1,1,180000,2000,,
100101,Item,140010,1,1,1,180000,2000,,
100101,Item,140020,1,1,1,180000,2000,,
100101,Item,140030,1,1,1,180000,2000,,
100101,Item,150010,1,1,1,180000,2000,,
100101,Item,150020,1,1,1,180000,2000,,
100101,Item,150030,1,1,1,180000,2000,,
100101,Item,160010,1,1,1,180000,2000,,
100101,Item,160020,1,1,1,180000,2000,,
100101,Item,160030,1,1,1,180000,2000,,
100101,Item,210010,1,1,1,486000,2000,,
100101,Item,220010,1,1,1,486000,2000,,
100101,Item,230010,1,1,1,486000,2000,,
100101,Item,240010,1,1,1,486000,2000,,
100101,Item,210020,1,1,1,486000,2000,,
100101,Item,220020,1,1,1,486000,2000,,
100101,Item,230020,1,1,1,486000,2000,,
100101,Item,240020,1,1,1,486000,2000,,
100101,Item,210030,1,1,1,486000,2000,,
100101,Item,220030,1,1,1,486000,2000,,
100101,Item,230030,1,1,1,486000,2000,,
100101,Item,240030,1,1,1,486000,2000,,
100101,Item,210040,1,1,1,486000,2000,,
100101,Item,220040,1,1,1,486000,2000,,
100101,Item,230040,1,1,1,486000,2000,,
100101,Item,240040,1,1,1,486000,2000,,
100101,Item,210050,1,1,1,486000,2000,,
100101,Item,220050,1,1,1,486000,2000,,
100101,Item,230050,1,1,1,486000,2000,,
100101,Item,240050,1,1,1,486000,2000,,
100101,Item,210060,1,1,1,486000,2000,,
100101,Item,220060,1,1,1,486000,2000,,
100101,Item,230060,1,1,1,486000,2000,,
100101,Item,240060,1,1,1,486000,2000,,
100103,Item,911158,0,1,1,1000,10000,,
100104,Item,911171,0,1,1,1000,10000,,
100203,Item,911159,0,1,1,1000,10000,,
100303,Item,911160,0,1,1,1000,10000,,
100304,Item,911173,0,1,1,1000,10000,,
100403,Item,911161,0,1,1,1000,10000,,
100503,Item,911162,0,1,1,1000,10000,,
100603,Item,911163,0,1,1,1000,10000,,
100703,Item,911164,0,1,1,1000,10000,,
100803,Item,911165,0,1,1,1000,10000,,
100903,Item,911166,0,1,1,1000,10000,,
101001,Item,110010,1,1,1,180000,2000,,
101001,Item,110020,1,1,1,180000,2000,,
101001,Item,110030,1,1,1,180000,2000,,
101001,Item,120010,1,1,1,180000,2000,,
101001,Item,120020,1,1,1,180000,2000,,
101001,Item,120030,1,1,1,180000,2000,,
101001,Item,130010,1,1,1,180000,2000,,
101001,Item,130020,1,1,1,180000,2000,,
101001,Item,130030,1,1,1,180000,2000,,
101001,Item,140010,1,1,1,180000,2000,,
101001,Item,140020,1,1,1,180000,2000,,
101001,Item,140030,1,1,1,180000,2000,,
101001,Item,150010,1,1,1,180000,2000,,
101001,Item,150020,1,1,1,180000,2000,,
101001,Item,150030,1,1,1,180000,2000,,
101001,Item,160010,1,1,1,180000,2000,,
101001,Item,160020,1,1,1,180000,2000,,
101001,Item,160030,1,1,1,180000,2000,,
101001,Item,210010,1,1,1,486000,2000,,
101001,Item,220010,1,1,1,486000,2000,,
101001,Item,230010,1,1,1,486000,2000,,
101001,Item,240010,1,1,1,486000,2000,,
101001,Item,210020,1,1,1,486000,2000,,
101001,Item,220020,1,1,1,486000,2000,,
101001,Item,230020,1,1,1,486000,2000,,
101001,Item,240020,1,1,1,486000,2000,,
101001,Item,210030,1,1,1,486000,2000,,
101001,Item,220030,1,1,1,486000,2000,,
101001,Item,230030,1,1,1,486000,2000,,
101001,Item,240030,1,1,1,486000,2000,,
101001,Item,210040,1,1,1,486000,2000,,
101001,Item,220040,1,1,1,486000,2000,,
101001,Item,230040,1,1,1,486000,2000,,
101001,Item,240040,1,1,1,486000,2000,,
101001,Item,210050,1,1,1,486000,2000,,
101001,Item,220050,1,1,1,486000,2000,,
101001,Item,230050,1,1,1,486000,2000,,
101001,Item,240050,1,1,1,486000,2000,,
101001,Item,210060,1,1,1,486000,2000,,
101001,Item,220060,1,1,1,486000,2000,,
101001,Item,230060,1,1,1,486000,2000,,
101001,Item,240060,1,1,1,486000,2000,,
101001,Item,310001,1,1,1,9000,2000,,
101001,Item,320001,1,1,1,9000,2000,,
101001,Item,330001,1,1,1,9000,2000,,
101001,Item,310011,1,1,1,9000,2000,,
101001,Item,320011,1,1,1,9000,2000,,
101001,Item,330011,1,1,1,9000,2000,,
101001,Item,310021,1,1,1,9000,2000,,
101001,Item,320021,1,1,1,9000,2000,,
101001,Item,330021,1,1,1,9000,2000,,
101001,Item,310031,1,1,1,9000,2000,,
101001,Item,320031,1,1,1,9000,2000,,
101001,Item,330031,1,1,1,9000,2000,,
101001,Item,310041,1,1,1,9000,2000,,
101001,Item,320041,1,1,1,9000,2000,,
101001,Item,330041,1,1,1,9000,2000,,
101001,Item,310051,1,1,1,9000,2000,,
101001,Item,320051,1,1,1,9000,2000,,
101001,Item,330051,1,1,1,9000,2000,,
101001,Item,110011,1,1,1,10000,2000,,
101001,Item,110021,1,1,1,10000,2000,,
101001,Item,110031,1,1,1,10000,2000,,
101001,Item,120011,1,1,1,10000,2000,,
101001,Item,120021,1,1,1,10000,2000,,
101001,Item,120031,1,1,1,10000,2000,,
101001,Item,130011,1,1,1,10000,2000,,
101001,Item,130021,1,1,1,10000,2000,,
101001,Item,130031,1,1,1,10000,2000,,
101001,Item,140011,1,1,1,10000,2000,,
101001,Item,140021,1,1,1,10000,2000,,
101001,Item,140031,1,1,1,10000,2000,,
101001,Item,150011,1,1,1,10000,2000,,
101001,Item,150021,1,1,1,10000,2000,,
101001,Item,150031,1,1,1,10000,2000,,
101001,Item,160011,1,1,1,10000,2000,,
101001,Item,160021,1,1,1,10000,2000,,
101001,Item,160031,1,1,1,10000,2000,,
101001,Item,210011,1,1,1,27000,2000,,
101001,Item,220011,1,1,1,27000,2000,,
101001,Item,230011,1,1,1,27000,2000,,
101001,Item,240011,1,1,1,27000,2000,,
101001,Item,210021,1,1,1,27000,2000,,
101001,Item,220021,1,1,1,27000,2000,,
101001,Item,230021,1,1,1,27000,2000,,
101001,Item,240021,1,1,1,27000,2000,,
101001,Item,210031,1,1,1,27000,2000,,
101001,Item,220031,1,1,1,27000,2000,,
101001,Item,230031,1,1,1,27000,2000,,
101001,Item,240031,1,1,1,27000,2000,,
101001,Item,210041,1,1,1,27000,2000,,
101001,Item,220041,1,1,1,27000,2000,,
101001,Item,230041,1,1,1,27000,2000,,
101001,Item,240041,1,1,1,27000,2000,,
101001,Item,210051,1,1,1,27000,2000,,
101001,Item,220051,1,1,1,27000,2000,,
101001,Item,230051,1,1,1,27000,2000,,
101001,Item,240051,1,1,1,27000,2000,,
101001,Item,210061,1,1,1,27000,2000,,
101001,Item,220061,1,1,1,27000,2000,,
101001,Item,230061,1,1,1,27000,2000,,
101001,Item,240061,1,1,1,27000,2000,,
101103,Item,911168,0,1,1,1000,10000,,
101303,Item,911167,0,1,1,1000,10000,,
102001,Item,110010,0,1,1,170000,2000,,
102001,Item,110020,0,1,1,170000,2000,,
102001,Item,110030,0,1,1,170000,2000,,
102001,Item,120010,0,1,1,170000,2000,,
102001,Item,120020,0,1,1,170000,2000,,
102001,Item,120030,0,1,1,170000,2000,,
102001,Item,130010,0,1,1,170000,2000,,
102001,Item,130020,0,1,1,170000,2000,,
102001,Item,130030,0,1,1,170000,2000,,
102001,Item,140010,0,1,1,170000,2000,,
102001,Item,140020,0,1,1,170000,2000,,
102001,Item,140030,0,1,1,170000,2000,,
102001,Item,150010,0,1,1,170000,2000,,
102001,Item,150020,0,1,1,170000,2000,,
102001,Item,150030,0,1,1,170000,2000,,
102001,Item,160010,0,1,1,170000,2000,,
102001,Item,160020,0,1,1,170000,2000,,
102001,Item,160030,0,1,1,170000,2000,,
102001,Item,210010,0,1,1,459000,2000,,
102001,Item,220010,0,1,1,459000,2000,,
102001,Item,230010,0,1,1,459000,2000,,
102001,Item,240010,0,1,1,459000,2000,,
102001,Item,210020,0,1,1,459000,2000,,
102001,Item,220020,0,1,1,459000,2000,,
102001,Item,230020,0,1,1,459000,2000,,
102001,Item,240020,0,1,1,459000,2000,,
102001,Item,210030,0,1,1,459000,2000,,
102001,Item,220030,0,1,1,459000,2000,,
102001,Item,230030,0,1,1,459000,2000,,
102001,Item,240030,0,1,1,459000,2000,,
102001,Item,210040,0,1,1,459000,2000,,
102001,Item,220040,0,1,1,459000,2000,,
102001,Item,230040,0,1,1,459000,2000,,
102001,Item,240040,0,1,1,459000,2000,,
102001,Item,210050,0,1,1,459000,2000,,
102001,Item,220050,0,1,1,459000,2000,,
102001,Item,230050,0,1,1,459000,2000,,
102001,Item,240050,0,1,1,459000,2000,,
102001,Item,210060,0,1,1,459000,2000,,
102001,Item,220060,0,1,1,459000,2000,,
102001,Item,230060,0,1,1,459000,2000,,
102001,Item,240060,0,1,1,459000,2000,,
102001,Item,310001,0,1,1,8500,2000,,
102001,Item,320001,0,1,1,8500,2000,,
102001,Item,330001,0,1,1,8500,2000,,
102001,Item,310011,0,1,1,8500,2000,,
102001,Item,320011,0,1,1,8500,2000,,
102001,Item,330011,0,1,1,8500,2000,,
102001,Item,310021,0,1,1,8500,2000,,
102001,Item,320021,0,1,1,8500,2000,,
102001,Item,330021,0,1,1,8500,2000,,
102001,Item,310031,0,1,1,8500,2000,,
102001,Item,320031,0,1,1,8500,2000,,
102001,Item,330031,0,1,1,8500,2000,,
102001,Item,310041,0,1,1,8500,2000,,
102001,Item,320041,0,1,1,8500,2000,,
102001,Item,330041,0,1,1,8500,2000,,
102001,Item,310051,0,1,1,8500,2000,,
102001,Item,320051,0,1,1,8500,2000,,
102001,Item,330051,0,1,1,8500,2000,,
102001,Item,110011,0,1,1,15000,2000,,
102001,Item,110021,0,1,1,15000,2000,,
102001,Item,110031,0,1,1,15000,2000,,
102001,Item,120011,0,1,1,15000,2000,,
102001,Item,120021,0,1,1,15000,2000,,
102001,Item,120031,0,1,1,15000,2000,,
102001,Item,130011,0,1,1,15000,2000,,
102001,Item,130021,0,1,1,15000,2000,,
102001,Item,130031,0,1,1,15000,2000,,
102001,Item,140011,0,1,1,15000,2000,,
102001,Item,140021,0,1,1,15000,2000,,
102001,Item,140031,0,1,1,15000,2000,,
102001,Item,150011,0,1,1,15000,2000,,
102001,Item,150021,0,1,1,15000,2000,,
102001,Item,150031,0,1,1,15000,2000,,
102001,Item,160011,0,1,1,15000,2000,,
102001,Item,160021,0,1,1,15000,2000,,
102001,Item,160031,0,1,1,15000,2000,,
102001,Item,210011,0,1,1,40500,2000,,
102001,Item,220011,0,1,1,40500,2000,,
102001,Item,230011,0,1,1,40500,2000,,
102001,Item,240011,0,1,1,40500,2000,,
102001,Item,210021,0,1,1,40500,2000,,
102001,Item,220021,0,1,1,40500,2000,,
102001,Item,230021,0,1,1,40500,2000,,
102001,Item,240021,0,1,1,40500,2000,,
102001,Item,210031,0,1,1,40500,2000,,
102001,Item,220031,0,1,1,40500,2000,,
102001,Item,230031,0,1,1,40500,2000,,
102001,Item,240031,0,1,1,40500,2000,,
102001,Item,210041,0,1,1,40500,2000,,
102001,Item,220041,0,1,1,40500,2000,,
102001,Item,230041,0,1,1,40500,2000,,
102001,Item,240041,0,1,1,40500,2000,,
102001,Item,210051,0,1,1,40500,2000,,
102001,Item,220051,0,1,1,40500,2000,,
102001,Item,230051,0,1,1,40500,2000,,
102001,Item,240051,0,1,1,40500,2000,,
102001,Item,210061,0,1,1,40500,2000,,
102001,Item,220061,0,1,1,40500,2000,,
102001,Item,230061,0,1,1,40500,2000,,
102001,Item,240061,0,1,1,40500,2000,,
103001,Item,110010,0,1,1,160000,2000,,
103001,Item,110020,0,1,1,160000,2000,,
103001,Item,110030,0,1,1,160000,2000,,
103001,Item,120010,0,1,1,160000,2000,,
103001,Item,120020,0,1,1,160000,2000,,
103001,Item,120030,0,1,1,160000,2000,,
103001,Item,130010,0,1,1,160000,2000,,
103001,Item,130020,0,1,1,160000,2000,,
103001,Item,130030,0,1,1,160000,2000,,
103001,Item,140010,0,1,1,160000,2000,,
103001,Item,140020,0,1,1,160000,2000,,
103001,Item,140030,0,1,1,160000,2000,,
103001,Item,150010,0,1,1,160000,2000,,
103001,Item,150020,0,1,1,160000,2000,,
103001,Item,150030,0,1,1,160000,2000,,
103001,Item,160010,0,1,1,160000,2000,,
103001,Item,160020,0,1,1,160000,2000,,
103001,Item,160030,0,1,1,160000,2000,,
103001,Item,210010,0,1,1,432000,2000,,
103001,Item,220010,0,1,1,432000,2000,,
103001,Item,230010,0,1,1,432000,2000,,
103001,Item,240010,0,1,1,432000,2000,,
103001,Item,210020,0,1,1,432000,2000,,
103001,Item,220020,0,1,1,432000,2000,,
103001,Item,230020,0,1,1,432000,2000,,
103001,Item,240020,0,1,1,432000,2000,,
103001,Item,210030,0,1,1,432000,2000,,
103001,Item,220030,0,1,1,432000,2000,,
103001,Item,230030,0,1,1,432000,2000,,
103001,Item,240030,0,1,1,432000,2000,,
103001,Item,210040,0,1,1,432000,2000,,
103001,Item,220040,0,1,1,432000,2000,,
103001,Item,230040,0,1,1,432000,2000,,
103001,Item,240040,0,1,1,432000,2000,,
103001,Item,210050,0,1,1,432000,2000,,
103001,Item,220050,0,1,1,432000,2000,,
103001,Item,230050,0,1,1,432000,2000,,
103001,Item,240050,0,1,1,432000,2000,,
103001,Item,210060,0,1,1,432000,2000,,
103001,Item,220060,0,1,1,432000,2000,,
103001,Item,230060,0,1,1,432000,2000,,
103001,Item,240060,0,1,1,432000,2000,,
103001,Item,310001,0,1,1,8000,2000,,
103001,Item,320001,0,1,1,8000,2000,,
103001,Item,330001,0,1,1,8000,2000,,
103001,Item,310011,0,1,1,8000,2000,,
103001,Item,320011,0,1,1,8000,2000,,
103001,Item,330011,0,1,1,8000,2000,,
103001,Item,310021,0,1,1,8000,2000,,
103001,Item,320021,0,1,1,8000,2000,,
103001,Item,330021,0,1,1,8000,2000,,
103001,Item,310031,0,1,1,8000,2000,,
103001,Item,320031,0,1,1,8000,2000,,
103001,Item,330031,0,1,1,8000,2000,,
103001,Item,310041,0,1,1,8000,2000,,
103001,Item,320041,0,1,1,8000,2000,,
103001,Item,330041,0,1,1,8000,2000,,
103001,Item,310051,0,1,1,8000,2000,,
103001,Item,320051,0,1,1,8000,2000,,
103001,Item,330051,0,1,1,8000,2000,,
103001,Item,110011,0,1,1,25000,2000,,
103001,Item,110021,0,1,1,25000,2000,,
103001,Item,110031,0,1,1,25000,2000,,
103001,Item,120011,0,1,1,25000,2000,,
103001,Item,120021,0,1,1,25000,2000,,
103001,Item,120031,0,1,1,25000,2000,,
103001,Item,130011,0,1,1,25000,2000,,
103001,Item,130021,0,1,1,25000,2000,,
103001,Item,130031,0,1,1,25000,2000,,
103001,Item,140011,0,1,1,25000,2000,,
103001,Item,140021,0,1,1,25000,2000,,
103001,Item,140031,0,1,1,25000,2000,,
103001,Item,150011,0,1,1,25000,2000,,
103001,Item,150021,0,1,1,25000,2000,,
103001,Item,150031,0,1,1,25000,2000,,
103001,Item,160011,0,1,1,25000,2000,,
103001,Item,160021,0,1,1,25000,2000,,
103001,Item,160031,0,1,1,25000,2000,,
103001,Item,210011,0,1,1,67500,2000,,
103001,Item,220011,0,1,1,67500,2000,,
103001,Item,230011,0,1,1,67500,2000,,
103001,Item,240011,0,1,1,67500,2000,,
103001,Item,210021,0,1,1,67500,2000,,
103001,Item,220021,0,1,1,67500,2000,,
103001,Item,230021,0,1,1,67500,2000,,
103001,Item,240021,0,1,1,67500,2000,,
103001,Item,210031,0,1,1,67500,2000,,
103001,Item,220031,0,1,1,67500,2000,,
103001,Item,230031,0,1,1,67500,2000,,
103001,Item,240031,0,1,1,67500,2000,,
103001,Item,210041,0,1,1,67500,2000,,
103001,Item,220041,0,1,1,67500,2000,,
103001,Item,230041,0,1,1,67500,2000,,
103001,Item,240041,0,1,1,67500,2000,,
103001,Item,210051,0,1,1,67500,2000,,
103001,Item,220051,0,1,1,67500,2000,,
103001,Item,230051,0,1,1,67500,2000,,
103001,Item,240051,0,1,1,67500,2000,,
103001,Item,210061,0,1,1,67500,2000,,
103001,Item,220061,0,1,1,67500,2000,,
103001,Item,230061,0,1,1,67500,2000,,
103001,Item,240061,0,1,1,67500,2000,,
103001,Item,310002,0,1,1,1250,2000,,
103001,Item,320002,0,1,1,1250,2000,,
103001,Item,330002,0,1,1,1250,2000,,
103001,Item,310012,0,1,1,1250,2000,,
103001,Item,320012,0,1,1,1250,2000,,
103001,Item,330012,0,1,1,1250,2000,,
103001,Item,310022,0,1,1,1250,2000,,
103001,Item,320022,0,1,1,1250,2000,,
103001,Item,330022,0,1,1,1250,2000,,
103001,Item,310032,0,1,1,1250,2000,,
103001,Item,320032,0,1,1,1250,2000,,
103001,Item,330032,0,1,1,1250,2000,,
103001,Item,310042,0,1,1,1250,2000,,
103001,Item,320042,0,1,1,1250,2000,,
103001,Item,330042,0,1,1,1250,2000,,
103001,Item,310052,0,1,1,1250,2000,,
103001,Item,320052,0,1,1,1250,2000,,
103001,Item,330052,0,1,1,1250,2000,,
103001,Item,110012,0,1,1,400,2000,,
103001,Item,110022,0,1,1,400,2000,,
103001,Item,110032,0,1,1,400,2000,,
103001,Item,120012,0,1,1,400,2000,,
103001,Item,120022,0,1,1,400,2000,,
103001,Item,120032,0,1,1,400,2000,,
103001,Item,130012,0,1,1,400,2000,,
103001,Item,130022,0,1,1,400,2000,,
103001,Item,130032,0,1,1,400,2000,,
103001,Item,140012,0,1,1,400,2000,,
103001,Item,140022,0,1,1,400,2000,,
103001,Item,140032,0,1,1,400,2000,,
103001,Item,150012,0,1,1,400,2000,,
103001,Item,150022,0,1,1,400,2000,,
103001,Item,150032,0,1,1,400,2000,,
103001,Item,160012,0,1,1,400,2000,,
103001,Item,160022,0,1,1,400,2000,,
103001,Item,160032,0,1,1,400,2000,,
103001,Item,210012,0,1,1,1080,2000,,
103001,Item,220012,0,1,1,1080,2000,,
103001,Item,230012,0,1,1,1080,2000,,
104001,Item,110010,0,1,1,140000,2000,,
104001,Item,110020,0,1,1,140000,2000,,
104001,Item,110030,0,1,1,140000,2000,,
104001,Item,120010,0,1,1,140000,2000,,
104001,Item,120020,0,1,1,140000,2000,,
104001,Item,120030,0,1,1,140000,2000,,
104001,Item,130010,0,1,1,140000,2000,,
104001,Item,130020,0,1,1,140000,2000,,
104001,Item,130030,0,1,1,140000,2000,,
104001,Item,140010,0,1,1,140000,2000,,
104001,Item,140020,0,1,1,140000,2000,,
104001,Item,140030,0,1,1,140000,2000,,
104001,Item,150010,0,1,1,140000,2000,,
104001,Item,150020,0,1,1,140000,2000,,
104001,Item,150030,0,1,1,140000,2000,,
104001,Item,160010,0,1,1,140000,2000,,
104001,Item,160020,0,1,1,140000,2000,,
104001,Item,160030,0,1,1,140000,2000,,
104001,Item,210010,0,1,1,378000,2000,,
104001,Item,220010,0,1,1,378000,2000,,
104001,Item,230010,0,1,1,378000,2000,,
104001,Item,240010,0,1,1,378000,2000,,
104001,Item,210020,0,1,1,378000,2000,,
104001,Item,220020,0,1,1,378000,2000,,
104001,Item,230020,0,1,1,378000,2000,,
104001,Item,240020,0,1,1,378000,2000,,
104001,Item,210030,0,1,1,378000,2000,,
104001,Item,220030,0,1,1,378000,2000,,
104001,Item,230030,0,1,1,378000,2000,,
104001,Item,240030,0,1,1,378000,2000,,
104001,Item,210040,0,1,1,378000,2000,,
104001,Item,220040,0,1,1,378000,2000,,
104001,Item,230040,0,1,1,378000,2000,,
104001,Item,240040,0,1,1,378000,2000,,
104001,Item,210050,0,1,1,378000,2000,,
104001,Item,220050,0,1,1,378000,2000,,
104001,Item,230050,0,1,1,378000,2000,,
104001,Item,240050,0,1,1,378000,2000,,
104001,Item,210060,0,1,1,378000,2000,,
104001,Item,220060,0,1,1,378000,2000,,
104001,Item,230060,0,1,1,378000,2000,,
104001,Item,240060,0,1,1,378000,2000,,
104001,Item,310001,0,1,1,7000,2000,,
104001,Item,320001,0,1,1,7000,2000,,
104001,Item,330001,0,1,1,7000,2000,,
104001,Item,310011,0,1,1,7000,2000,,
104001,Item,320011,0,1,1,7000,2000,,
104001,Item,330011,0,1,1,7000,2000,,
104001,Item,310021,0,1,1,7000,2000,,
104001,Item,320021,0,1,1,7000,2000,,
104001,Item,330021,0,1,1,7000,2000,,
104001,Item,310031,0,1,1,7000,2000,,
104001,Item,320031,0,1,1,7000,2000,,
104001,Item,330031,0,1,1,7000,2000,,
104001,Item,310041,0,1,1,7000,2000,,
104001,Item,320041,0,1,1,7000,2000,,
104001,Item,330041,0,1,1,7000,2000,,
104001,Item,310051,0,1,1,7000,2000,,
104001,Item,320051,0,1,1,7000,2000,,
104001,Item,330051,0,1,1,7000,2000,,
104001,Item,110011,0,1,1,60000,2000,,
104001,Item,110021,0,1,1,60000,2000,,
104001,Item,110031,0,1,1,60000,2000,,
104001,Item,120011,0,1,1,60000,2000,,
104001,Item,120021,0,1,1,60000,2000,,
104001,Item,120031,0,1,1,60000,2000,,
104001,Item,130011,0,1,1,60000,2000,,
104001,Item,130021,0,1,1,60000,2000,,
104001,Item,130031,0,1,1,60000,2000,,
104001,Item,140011,0,1,1,60000,2000,,
104001,Item,140021,0,1,1,60000,2000,,
104001,Item,140031,0,1,1,60000,2000,,
104001,Item,150011,0,1,1,60000,2000,,
104001,Item,150021,0,1,1,60000,2000,,
104001,Item,150031,0,1,1,60000,2000,,
104001,Item,160011,0,1,1,60000,2000,,
104001,Item,160021,0,1,1,60000,2000,,
104001,Item,160031,0,1,1,60000,2000,,
104001,Item,210011,0,1,1,162000,2000,,
104001,Item,220011,0,1,1,162000,2000,,
104001,Item,230011,0,1,1,162000,2000,,
104001,Item,240011,0,1,1,162000,2000,,
104001,Item,210021,0,1,1,162000,2000,,
104001,Item,220021,0,1,1,162000,2000,,
104001,Item,230021,0,1,1,162000,2000,,
104001,Item,240021,0,1,1,162000,2000,,
104001,Item,210031,0,1,1,162000,2000,,
104001,Item,220031,0,1,1,162000,2000,,
104001,Item,230031,0,1,1,162000,2000,,
104001,Item,240031,0,1,1,162000,2000,,
104001,Item,210041,0,1,1,162000,2000,,
104001,Item,220041,0,1,1,162000,2000,,
104001,Item,230041,0,1,1,162000,2000,,
104001,Item,240041,0,1,1,162000,2000,,
104001,Item,210051,0,1,1,162000,2000,,
104001,Item,220051,0,1,1,162000,2000,,
104001,Item,230051,0,1,1,162000,2000,,
104001,Item,240051,0,1,1,162000,2000,,
104001,Item,210061,0,1,1,162000,2000,,
104001,Item,220061,0,1,1,162000,2000,,
104001,Item,230061,0,1,1,162000,2000,,
104001,Item,240061,0,1,1,162000,2000,,
104001,Item,310002,0,1,1,3000,2000,,
104001,Item,320002,0,1,1,3000,2000,,
104001,Item,330002,0,1,1,3000,2000,,
104001,Item,310012,0,1,1,3000,2000,,
104001,Item,320012,0,1,1,3000,2000,,
104001,Item,330012,0,1,1,3000,2000,,
104001,Item,310022,0,1,1,3000,2000,,
104001,Item,320022,0,1,1,3000,2000,,
104001,Item,330022,0,1,1,3000,2000,,
104001,Item,310032,0,1,1,3000,2000,,
104001,Item,320032,0,1,1,3000,2000,,
104001,Item,330032,0,1,1,3000,2000,,
104001,Item,310042,0,1,1,3000,2000,,
104001,Item,320042,0,1,1,3000,2000,,
104001,Item,330042,0,1,1,3000,2000,,
104001,Item,310052,0,1,1,3000,2000,,
104001,Item,320052,0,1,1,3000,2000,,
104001,Item,330052,0,1,1,3000,2000,,
104001,Item,110012,0,1,1,1000,2000,,
104001,Item,110022,0,1,1,1000,2000,,
104001,Item,110032,0,1,1,1000,2000,,
104001,Item,120012,0,1,1,1000,2000,,
104001,Item,120022,0,1,1,1000,2000,,
104001,Item,120032,0,1,1,1000,2000,,
104001,Item,130012,0,1,1,1000,2000,,
104001,Item,130022,0,1,1,1000,2000,,
104001,Item,130032,0,1,1,1000,2000,,
104001,Item,140012,0,1,1,1000,2000,,
104001,Item,140022,0,1,1,1000,2000,,
104001,Item,140032,0,1,1,1000,2000,,
104001,Item,150012,0,1,1,1000,2000,,
104001,Item,150022,0,1,1,1000,2000,,
104001,Item,150032,0,1,1,1000,2000,,
104001,Item,160012,0,1,1,1000,2000,,
104001,Item,160022,0,1,1,1000,2000,,
104001,Item,160032,0,1,1,1000,2000,,
104001,Item,210012,0,1,1,2700,2000,,
104001,Item,220012,0,1,1,2700,2000,,
104001,Item,230012,0,1,1,2700,2000,,
105001,Item,110010,0,1,1,120000,2000,,
105001,Item,110020,0,1,1,120000,2000,,
105001,Item,110030,0,1,1,120000,2000,,
105001,Item,120010,0,1,1,120000,2000,,
105001,Item,120020,0,1,1,120000,2000,,
105001,Item,120030,0,1,1,120000,2000,,
105001,Item,130010,0,1,1,120000,2000,,
105001,Item,130020,0,1,1,120000,2000,,
105001,Item,130030,0,1,1,120000,2000,,
105001,Item,140010,0,1,1,120000,2000,,
105001,Item,140020,0,1,1,120000,2000,,
105001,Item,140030,0,1,1,120000,2000,,
105001,Item,150010,0,1,1,120000,2000,,
105001,Item,150020,0,1,1,120000,2000,,
105001,Item,150030,0,1,1,120000,2000,,
105001,Item,160010,0,1,1,120000,2000,,
105001,Item,160020,0,1,1,120000,2000,,
105001,Item,160030,0,1,1,120000,2000,,
105001,Item,210010,0,1,1,324000,2000,,
105001,Item,220010,0,1,1,324000,2000,,
105001,Item,230010,0,1,1,324000,2000,,
105001,Item,240010,0,1,1,324000,2000,,
105001,Item,210020,0,1,1,324000,2000,,
105001,Item,220020,0,1,1,324000,2000,,
105001,Item,230020,0,1,1,324000,2000,,
105001,Item,240020,0,1,1,324000,2000,,
105001,Item,210030,0,1,1,324000,2000,,
105001,Item,220030,0,1,1,324000,2000,,
105001,Item,230030,0,1,1,324000,2000,,
105001,Item,240030,0,1,1,324000,2000,,
105001,Item,210040,0,1,1,324000,2000,,
105001,Item,220040,0,1,1,324000,2000,,
105001,Item,230040,0,1,1,324000,2000,,
105001,Item,240040,0,1,1,324000,2000,,
105001,Item,210050,0,1,1,324000,2000,,
105001,Item,220050,0,1,1,324000,2000,,
105001,Item,230050,0,1,1,324000,2000,,
105001,Item,240050,0,1,1,324000,2000,,
105001,Item,210060,0,1,1,324000,2000,,
105001,Item,220060,0,1,1,324000,2000,,
105001,Item,230060,0,1,1,324000,2000,,
105001,Item,240060,0,1,1,324000,2000,,
105001,Item,310001,0,1,1,6000,2000,,
105001,Item,320001,0,1,1,6000,2000,,
105001,Item,330001,0,1,1,6000,2000,,
105001,Item,310011,0,1,1,6000,2000,,
105001,Item,320011,0,1,1,6000,2000,,
105001,Item,330011,0,1,1,6000,2000,,
105001,Item,310021,0,1,1,6000,2000,,
105001,Item,320021,0,1,1,6000,2000,,
105001,Item,330021,0,1,1,6000,2000,,
105001,Item,310031,0,1,1,6000,2000,,
105001,Item,320031,0,1,1,6000,2000,,
105001,Item,330031,0,1,1,6000,2000,,
105001,Item,310041,0,1,1,6000,2000,,
105001,Item,320041,0,1,1,6000,2000,,
105001,Item,330041,0,1,1,6000,2000,,
105001,Item,310051,0,1,1,6000,2000,,
105001,Item,320051,0,1,1,6000,2000,,
105001,Item,330051,0,1,1,6000,2000,,
105001,Item,110011,0,1,1,80000,2000,,
105001,Item,110021,0,1,1,80000,2000,,
105001,Item,110031,0,1,1,80000,2000,,
105001,Item,120011,0,1,1,80000,2000,,
