Id,TitleKey,NameKey,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BaseMaxHp,BaseAttackPowerPhy,BaseAttackPowerMag,BaseDefensePowerPhy,BaseDefensePowerMag,BaseCriticalRate,BaseCriticalDamageMul,BaseAntiCriticalValue,BaseHit,BaseDodge,BaseHpRecovery,BaseDefenseIgnoreDamage,BaseFinalDamageDecrease,ImmuneToAbnormalState,Exp,AdenaDropRate,AdenaMin,AdenaMax,FestivalTicketDropRate,FestivalTicketMin,FestivalTicketMax,NoReward,ItemDropRate,ItemDropGroupId,FixItemDropRate,FixItemDropGroupId,ItemDropMethod,AddRewardItemDropId,FinishRewardItemDropId,WorldItemDropRate,WorldItemDropGroupId,RewardPost,WalkSpeed,RunSpeed,SightRange,IgnoreLevelGapSightRange,BasicAttackSkillInfoIdList,AiInfoGroupId,CreateSkillInfoId,BodyRadius,IgnoreHitAnim,Aggressive,Movable,Rotatable,Countattackable,MaxChaseDistance,IsMonster,SpawnInvincibleTime,SpawnAnim,SpawnVFX,BP_Name,IconTexture,IconTexture_discovered,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,MonsterCoreDropRate,MonsterCoreDropMethod,MonsterCoreUnbindRate,RaceType,RaceIconPath,JobType,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,SpawnNotifyType,CollisionUnitType,CollisionUnitParam,InteractionVoiceID,QuestFinishVoiceID,HitFX,HitSocket,HitSound,MonsterSpecificType,IconTexture2,IconTitleKey,DisableSpawnVFX,MinimapMark
80424,0,10080424,Grizzly,Middle,,,1.3,0,58,179254,3522,3522,30941,30941,0,15000,3821,6028,5462,1792,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,146,450,15000,0,50005,80424,,78,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Named,C,,,,0,0,,,,,,0,0,0
80431,0,10020105,BlackWolf,Small,,,1,0,62,42277,1810,1810,26050,26050,0,15000,3412,6336,5405,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,152,450,15000,0,50040,10040,,40,0,1,1,1,1,1500,1,0,,,BP_BlackWolf,Icon_MonsterCore_BlackWolf,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80432,0,10020102,WereWolf,Small,,,1,0,62,42277,1810,1810,26050,26050,0,15000,3412,6336,5405,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,281,450,15000,0,50046,10046,,40,0,1,1,1,1,1500,1,0,,,BP_WereWolf,Icon_MonsterCore_WereWolf,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,Normal,,,,,0,0,,,,,,0,0,0
80433,0,10020104,Grizzly,Middle,,,1,0,62,42277,1810,1810,26050,26050,0,15000,3412,6336,5405,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,113,450,15000,0,50005,10005,,60,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Normal,,,,,0,0,,,,,,0,0,0
80434,0,10080434,KingBugbear,Large,,,1.3,0,62,168037,3651,3651,33147,33147,0,15000,4095,6336,5743,1680,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,263,450,15000,0,50007,80434,,65,0,1,1,1,1,1500,1,0,,,BP_KingBugbear,Icon_MonsterCore_KingBugbear,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,L,1,Named,C,,,,0,0,,,,,,0,0,0
80441,0,10020416,Antelope,Middle,,,1,0,66,45558,2747,2747,28077,28077,0,15000,3662,6709,5727,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,74,450,15000,0,50001,10001,,45,0,1,1,1,1,1500,1,0,,,BP_Antelope,Icon_MonsterCore_Antelope,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80442,0,10070210,Windsus,Small,,,1,0,66,45558,2747,2747,28077,28077,0,15000,3662,6709,5727,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,90,450,15000,0,50020,10020,,50,0,1,1,1,1,1500,1,0,,,BP_Windsus,Icon_MonsterCore_Windsus,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80443,0,10020104,Grizzly,Middle,,,1,0,66,45558,2747,2747,28077,28077,0,15000,3662,6709,5727,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,113,450,15000,0,50005,10005,,60,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Normal,,,,,0,0,,,,,,0,0,0
80444,0,10080444,DesertFox,Small,,,1.54,0,66,181086,3880,3880,35726,35726,0,15000,4395,6709,6085,1810,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,213,450,15000,0,50049,80444,,62,0,1,1,1,1,1500,1,0,,,BP_DesertFox,Icon_MonsterCore_DesertFox,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Named,C,,,,0,0,,,,,,0,0,0
80451,0,10080414,PoisonSpider,Middle,,,1.3,0,54,170609,3304,3304,29471,29471,0,15000,3560,5721,5183,1706,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,191,450,15000,0,50015,10015,,78,0,1,1,1,1,1500,1,0,,,BP_PoisonSpider,Icon_MonsterCore_PoisonSpider,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Named,C,,,,0,0,,,,,,0,0,0
80452,0,10080424,Grizzly,Middle,,,1.3,0,58,179254,3522,3522,30941,30941,0,15000,3821,6028,5462,1792,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,146,450,15000,0,50005,10005,,78,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Named,C,,,,0,0,,,,,,0,0,0
80453,0,10080434,KingBugbear,Large,,,1.3,0,62,168037,3651,3651,33147,33147,0,15000,4095,6336,5743,1680,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,263,450,15000,0,50007,10007,,65,0,1,1,1,1,1500,1,0,,,BP_KingBugbear,Icon_MonsterCore_KingBugbear,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,M,1,Named,C,,,,0,0,,,,,,0,0,0
80454,0,10080444,DesertFox,Small,,,1.54,0,66,181086,3880,3880,35726,35726,0,15000,4395,6709,6085,1810,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,213,450,15000,0,50049,10049,,62,0,1,1,1,1,1500,1,0,,,BP_DesertFox,Icon_MonsterCore_DesertFox,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Named,C,,,,0,0,,,,,,0,0,0
80455,0,10080455,PortraitSpirit,Middle,,,1.37,0,70,221122,4292,4292,38168,38168,0,15000,4708,7084,6426,2211,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50016,80455,,55,0,1,1,1,1,1500,1,0,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Guard,Icon_Ability_Guard,L,1,Named,C,,,,0,0,,,,,,0,0,0
80461,0,10150208,SkeletonChaser,Small,,,1,0,74,51596,2208,2208,31784,31784,0,15000,4194,7460,6371,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,162,450,15000,0,50018,10018,,40,0,1,1,1,1,1500,1,0,,,BP_SkeletonChaser,Icon_MonsterCore_SkeletonChaser,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Fighter,Icon_Ability_Fighter,S,1,Normal,,,,,0,0,,,,,,0,0,0
80462,0,10150209,SkeletonScout,Small,,,1,0,74,51596,2208,2208,31784,31784,0,15000,4194,7460,6371,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,165,450,15000,0,50098,,,30,0,1,1,1,1,1500,1,0,,,BP_SkeletonScout,Icon_MonsterCore_SkeletonScout,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Ranger,Icon_Ability_Ranger,S,1,Normal,,,,,0,0,,,,,,0,0,0
80463,0,10020258,Reaper,Middle,,,1,0,74,51596,2208,2208,31784,31784,0,15000,4194,7460,6371,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50017,10017,,40,0,1,1,1,1,1500,1,0,,,BP_Reaper,Icon_MonsterCore_Reaper,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Walker,Icon_Ability_Walker,S,1,Normal,,,,,0,0,,,,,,0,0,0
80464,0,10080464,MysticalWeaver,Small,,,1.43,0,74,234371,4612,4612,40442,40442,0,15000,5033,7460,6769,2343,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50014,,,72,0,1,1,1,1,1500,1,0,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Walker,Icon_Ability_Walker,S,1,Named,C,,,,0,0,,,,,,0,0,0
80471,0,10070265,MysticalWeaver,Small,,,1,0,78,54575,3393,3393,33606,33606,0,15000,4489,7897,6746,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50014,,,50,0,1,1,1,1,1500,1,0,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Walker,Icon_Ability_Walker,S,1,Normal,,,,,0,0,,,,,,0,0,0
80472,0,10020411,Beholder,Small,,,1,0,78,54575,3393,3393,33606,33606,0,15000,4489,7897,6746,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50050,10050,,55,0,1,1,1,1,1500,1,0,,,BP_Beholder,Icon_MonsterCore_Beholder,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Walker,Icon_Ability_Walker,S,1,Normal,,,,,0,0,,,,,,0,0,0
80473,0,10070244,PortraitSpirit,Middle,,,1,0,78,54575,3393,3393,33606,33606,0,15000,4489,7897,6746,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50016,10016,,40,0,1,1,1,1,1500,1,0,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Guard,Icon_Ability_Guard,M,1,Normal,,,,,0,0,,,,,,0,0,0
80474,0,10080474,Reaper,Middle,,,1.4,0,78,247885,4961,4961,42760,42760,0,15000,5387,7897,7168,2478,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50017,80474,,56,0,1,1,1,1,1500,1,0,,,BP_Reaper,Icon_MonsterCore_Reaper,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Walker,Icon_Ability_Walker,M,1,Named,C,,,,0,0,,,,,,0,0,0
80481,0,10070254,MailleLizardmanWarrior,Middle,,,1,0,84,57611,2509,2509,35459,35459,0,15000,4985,8727,7343,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,160,450,15000,0,50012,10012,,50,0,1,1,1,1,1500,1,0,,,BP_MailleLizardmanWarrior,Icon_MonsterCore_MailleLizardmanWarrior,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Dragon,Icon_Ability_Dragon,Guard,Icon_Ability_Guard,M,1,Normal,,,,,0,0,,,,,,0,0,0
80482,0,10150150,MailleLizardmanScout,Small,,,1,0,84,57611,2509,2509,35459,35459,0,15000,4985,8727,7343,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,105,450,15000,0,50095,,,40,0,1,1,1,1,1500,1,0,,,BP_MailleLizardmanScout,Icon_MonsterCore_MailleLizardmanScout,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Dragon,Icon_Ability_Dragon,Ranger,Icon_Ability_Ranger,S,1,Normal,,,,,0,0,,,,,,0,0,0
80484,0,10080484,MailleLizardmanShaman,Middle,,,1.43,0,84,228949,5116,5116,45118,45118,0,15000,5982,8727,7802,2289,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,450,15000,0,50011,,,57,0,1,1,1,1,1500,1,0,,,BP_MailleLizardmanShaman,Icon_MonsterCore_MailleLizardmanShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Dragon,Icon_Ability_Dragon,Shaman,Icon_Ability_Shaman,L,1,Named,C,,,,0,0,,,,,,0,0,0
80491,0,10070210,Windsus,Small,,,1,0,90,60758,3834,3834,37378,37378,0,15000,5300,9222,7767,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,90,450,15000,0,50020,10020,,50,0,1,1,1,1,1500,1,0,,,BP_Windsus,Icon_MonsterCore_Windsus,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80492,0,10080033,DesertFox,Small,,,1,0,90,60758,3834,3834,37378,37378,0,15000,5300,9222,7767,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,139,450,15000,0,50049,10049,,40,0,1,1,1,1,1500,1,0,,,BP_DesertFox,Icon_MonsterCore_DesertFox,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80493,0,10020105,BlackWolf,Small,,,1,0,90,60758,3834,3834,37378,37378,0,15000,5300,9222,7767,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,152,450,15000,0,50040,10040,,40,0,1,1,1,1,1500,1,0,,,BP_BlackWolf,Icon_MonsterCore_BlackWolf,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80494,0,10080494,Grizzly,Middle,,,1.3,0,90,241431,5399,5399,47561,47561,0,15000,6360,9222,8252,2414,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,146,450,15000,0,50005,80494,,78,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Named,C,,,,0,0,,,,,,0,0,0
80501,0,10080464,MysticalWeaver,Small,,,1.43,0,74,234371,4612,4612,40442,40442,0,15000,5033,7460,6769,2343,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50014,,,72,0,1,1,1,1,1500,1,0,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Walker,Icon_Ability_Walker,S,1,Named,C,,,,0,0,,,,,,0,0,0
80502,0,10080474,Reaper,Middle,,,1.4,0,78,247885,4961,4961,42760,42760,0,15000,5387,7897,7168,2478,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50017,10017,,56,0,1,1,1,1,1500,1,0,,,BP_Reaper,Icon_MonsterCore_Reaper,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Undead,Icon_Ability_Undead,Walker,Icon_Ability_Walker,S,1,Named,C,,,,0,0,,,,,,0,0,0
80503,0,10080484,MailleLizardmanShaman,Middle,,,1.43,0,84,228949,5116,5116,45118,45118,0,15000,5982,8727,7802,2289,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,450,15000,0,50011,,,57,0,1,1,1,1,1500,1,0,,,BP_MailleLizardmanShaman,Icon_MonsterCore_MailleLizardmanShaman,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Dragon,Icon_Ability_Dragon,Shaman,Icon_Ability_Shaman,M,1,Named,C,,,,0,0,,,,,,0,0,0
80504,0,10080494,Grizzly,Middle,,,1.3,0,90,241431,5399,5399,47561,47561,0,15000,6360,9222,8252,2414,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,146,450,15000,0,50005,10005,,78,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Named,C,,,,0,0,,,,,,0,0,0
80505,0,10080505,PortraitSpirit,Middle,,,1.37,0,94,290413,5877,5877,50037,50037,0,15000,6736,9658,8650,2904,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50016,80505,,55,0,1,1,1,1,1500,1,0,,,BP_PortraitSpirit,Icon_MonsterCore_PortraitSpirit,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Demon,Icon_Ability_Demon,Guard,Icon_Ability_Guard,L,1,Named,C,,,,0,0,,,,,,0,0,0
80511,0,10020207,StoneGolem,Middle,,,1,0,100,67312,3015,3015,41354,41354,0,15000,5935,10097,8519,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,107,450,15000,0,50030,10030,,80,0,1,1,1,1,1500,1,0,,,BP_StoneGolem,Icon_MonsterCore_StoneGolem,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Guard,Icon_Ability_Guard,M,1,Normal,,,,,0,0,,,,,,0,0,0
80512,0,10020603,Sahara,Large,,,1,0,100,67312,3015,3015,41354,41354,0,15000,5935,10097,8519,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,89,450,15000,0,50057,10057,,100,0,1,1,1,1,1500,1,0,,,BP_Sahara,Icon_MonsterCore_Sahara,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Walker,Icon_Ability_Walker,M,1,Normal,,,,,0,0,,,,,,0,0,0
80513,0,10070265,MysticalWeaver,Small,,,1,0,100,67312,3015,3015,41354,41354,0,15000,5935,10097,8519,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50014,,,50,0,1,1,1,1,1500,1,0,,,BP_MysticalWeaver,Icon_MonsterCore_MysticalWeaver,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Walker,Icon_Ability_Walker,S,1,Normal,,,,,0,0,,,,,,0,0,0
80514,0,10080514,Snipe,Small,,,1.46,0,100,305616,6186,6186,52620,52620,0,15000,7122,10097,9051,3056,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,162,450,15000,0,50031,80514,,73,0,1,1,1,1,1500,1,0,,,BP_Snipe,Icon_MonsterCore_Snipe,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Guard,Icon_Ability_Guard,S,1,Named,C,,,,0,0,,,,,,0,0,0
80521,0,10020746,Hornet,Small,,,1,0,104,70916,4554,4554,43406,43406,0,15000,6269,10537,8899,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50006,10006,,30,0,1,1,1,1,1500,1,0,,,BP_Hornet,Icon_MonsterCore_Hornet,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80522,0,10020107,GiantSpider,Middle,,,1,0,104,70916,4554,4554,43406,43406,0,15000,6269,10537,8899,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,147,450,15000,0,50004,10004,,60,0,1,1,1,1,1500,1,0,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80523,0,10020104,Grizzly,Middle,,,1,0,104,70916,4554,4554,43406,43406,0,15000,6269,10537,8899,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,113,450,15000,0,50005,10005,,60,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Normal,,,,,0,0,,,,,,0,0,0
80524,0,10080524,DarkLeopard,Small,,,1.3,0,104,321780,6497,6497,55230,55230,0,15000,7523,10537,9455,3217,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,206,450,15000,0,50022,80524,,65,0,1,1,1,1,1500,1,0,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,S,1,Named,C,,,,0,0,,,,,,0,0,0
80531,0,10020746,Hornet,Small,,,1,0,108,74457,3409,3409,45477,45477,0,15000,6601,10926,9235,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50006,10006,,30,0,1,1,1,1,1500,1,0,,,BP_Hornet,Icon_MonsterCore_Hornet,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80532,0,10020752,VampireBat,Small,,,1,0,108,74457,3409,3409,45477,45477,0,15000,6601,10926,9235,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,200,450,15000,0,50019,10019,,30,0,1,1,1,1,1500,1,0,,,BP_VampireBat,Icon_MonsterCore_VampireBat,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80533,0,10020107,GiantSpider,Middle,,,1,0,108,74457,3409,3409,45477,45477,0,15000,6601,10926,9235,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,147,450,15000,0,50004,10004,,60,0,1,1,1,1,1500,1,0,,,BP_GiantSpider,Icon_MonsterCore_GiantSpider,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80534,0,10080534,PoisonSpider,Middle,,,1.3,0,108,295511,6652,6652,57866,57866,0,15000,7922,10926,9812,2955,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,191,450,15000,0,50015,80534,,78,0,1,1,1,1,1500,1,0,,,BP_PoisonSpider,Icon_MonsterCore_PoisonSpider,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Named,C,,,,0,0,,,,,,0,0,0
80541,0,10080033,DesertFox,Small,,,1,0,112,77844,5093,5093,47526,47526,0,15000,6945,11320,9576,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,139,450,15000,0,50049,10049,,40,0,1,1,1,1,1500,1,0,,,BP_DesertFox,Icon_MonsterCore_DesertFox,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Normal,,,,,0,0,,,,,,0,0,0
80542,0,10150213,DarkLeopard,Small,,,1,0,112,77844,5093,5093,47526,47526,0,15000,6945,11320,9576,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,158,450,15000,0,50022,10022,,50,0,1,1,1,1,1500,1,0,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,S,1,Normal,,,,,0,0,,,,,,0,0,0
80543,0,10020104,Grizzly,Middle,,,1,0,112,77844,5093,5093,47526,47526,0,15000,6945,11320,9576,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,113,450,15000,0,50005,10005,,60,0,1,1,1,1,1500,1,0,,,BP_Grizzly,Icon_MonsterCore_Grizzly,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,M,1,Normal,,,,,0,0,,,,,,0,0,0
80544,0,10080544,BlackWolf,Small,,,1.55,0,112,308933,6956,6956,60473,60473,0,15000,8334,11320,10174,3089,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,236,450,15000,0,50040,80544,,62,0,1,1,1,1,1500,1,0,,,BP_BlackWolf,Icon_MonsterCore_BlackWolf,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Animal,Icon_Ability_Animal,Patrol,Icon_Ability_Patrol,S,1,Named,C,,,,0,0,,,,,,0,0,0
80551,0,10080514,Snipe,Small,,,1.46,0,100,305616,6186,6186,52620,52620,0,15000,7122,10097,9051,3056,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,162,450,15000,0,50031,10031,,73,0,1,1,1,1,1500,1,0,,,BP_Snipe,Icon_MonsterCore_Snipe,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,MagicalCreature,Icon_Ability_MagicalCreature,Guard,Icon_Ability_Guard,S,1,Named,C,,,,0,0,,,,,,0,0,0
80552,0,10080524,DarkLeopard,Small,,,1.3,0,104,321780,6497,6497,55230,55230,0,15000,7523,10537,9455,3217,0,,10000,0,0,0,0,0,0,0,1,,,,,,,,,,0,206,450,15000,0,50022,10022,,65,0,1,1,1,1,1500,1,0,,,BP_DarkLeopard,Icon_MonsterCore_DarkLeopard,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,Fighter,Icon_Ability_Fighter,S,1,Named,C,,,,0,0,,,,,,0,0,0
