Id,Type,GroupId,SwapPrint,SideType,ItemInfoId,LimitPeriod,LimitCount,ItemBind,ResultNameKey,Param1Key,Param1Count,Param2Key,Param3Key,ItemCount,ResultRate,CostType,CostValue,EventId,EventDropId,MainType,UseConditionType,UseConditionParam,EventItemPeriodId
2031,Potion,2029,0,Material,500071,None,,0,0,0,0,0,0,15,,,,,,,,,
2032,Potion,2029,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,8,,,,,,
2033,Potion,2033,0,Result,505009,None,,0,0,0,0,0,0,1,1,,,,,,,,
2034,Potion,2033,0,Material,500052,None,,0,0,0,0,0,0,2,,,,,,,,,
2035,Potion,2033,0,Material,500071,None,,0,0,0,0,0,0,5,,,,,,,,,
2036,Potion,2033,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,5,,,,,,
2037,Potion,2037,0,Result,505010,None,,0,0,0,0,0,0,1,1,,,,,,,,
2038,Potion,2037,0,Material,500051,None,,0,0,0,0,0,0,5,,,,,,,,,
2039,Potion,2037,0,Material,500071,None,,0,0,0,0,0,0,10,,,,,,,,,
2040,Potion,2037,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,8,,,,,,
2041,Potion,2041,0,Result,505011,None,,0,0,0,0,0,0,1,1,,,,,,,,
2042,Potion,2041,0,Material,500052,None,,0,0,0,0,0,0,5,,,,,,,,,
2043,Potion,2041,0,Material,500071,None,,0,0,0,0,0,0,10,,,,,,,,,
2044,Potion,2041,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,8,,,,,,
2045,Potion,2045,0,Result,505012,None,,0,0,0,0,0,0,1,1,,,,,,,,
2046,Potion,2045,0,Material,500053,None,,0,0,0,0,0,0,10,,,,,,,,,
2047,Potion,2045,0,Material,500071,None,,0,0,0,0,0,0,15,,,,,,,,,
2048,Potion,2045,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,5,,,,,,
2049,Potion,2049,0,Result,505013,None,,0,0,0,0,0,0,1,1,,,,,,,,
2050,Potion,2049,0,Material,500051,None,,0,0,0,0,0,0,6,,,,,,,,,
2051,Potion,2049,0,Material,500071,None,,0,0,0,0,0,0,10,,,,,,,,,
2052,Potion,2049,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,10,,,,,,
2053,Potion,2053,0,Result,505014,None,,0,0,0,0,0,0,1,1,,,,,,,,
2054,Potion,2053,0,Material,500051,None,,0,0,0,0,0,0,5,,,,,,,,,
2055,Potion,2053,0,Material,500071,None,,0,0,0,0,0,0,8,,,,,,,,,
2056,Potion,2053,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,5,,,,,,
2057,Potion,2057,0,Result,505015,None,,0,0,0,0,0,0,1,1,,,,,,,,
2058,Potion,2057,0,Material,500052,None,,0,0,0,0,0,0,5,,,,,,,,,
2059,Potion,2057,0,Material,500071,None,,0,0,0,0,0,0,8,,,,,,,,,
2060,Potion,2057,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,5,,,,,,
2061,Potion,2061,0,Result,505016,None,,0,0,0,0,0,0,1,1,,,,,,,,
2062,Potion,2061,0,Material,500053,None,,0,0,0,0,0,0,2,,,,,,,,,
2063,Potion,2061,0,Material,500071,None,,0,0,0,0,0,0,3,,,,,,,,,
2064,Potion,2061,0,Cost,,None,,0,0,0,0,0,0,,,GuildCoin,2,,,,,,
2501,Potion,2501,0,Result,505501,None,,0,0,0,0,0,0,1,1,,,,,,,,
2502,Potion,2501,0,Material,500063,None,,0,0,0,0,0,0,3,,,,,,,,,
2503,Potion,2501,0,Material,500081,None,,0,0,0,0,0,0,5,,,,,,,,,
2504,Potion,2501,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,1000,,,,,,
2505,Potion,2505,0,Result,505502,None,,0,0,0,0,0,0,1,1,,,,,,,,
2506,Potion,2505,0,Material,500062,None,,0,0,0,0,0,0,5,,,,,,,,,
2507,Potion,2505,0,Material,500081,None,,0,0,0,0,0,0,15,,,,,,,,,
2508,Potion,2505,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,1000,,,,,,
2513,Potion,2513,0,Result,505504,None,,0,0,0,0,0,0,1,1,,,,,,,,
2514,Potion,2513,0,Material,500063,None,,0,0,0,0,0,0,6,,,,,,,,,
2515,Potion,2513,0,Material,500081,None,,0,0,0,0,0,0,20,,,,,,,,,
2516,Potion,2513,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,1500,,,,,,
2517,Potion,2517,0,Result,505505,None,,0,0,0,0,0,0,1,1,,,,,,,,
2518,Potion,2517,0,Material,500061,None,,0,0,0,0,0,0,8,,,,,,,,,
2519,Potion,2517,0,Material,500081,None,,0,0,0,0,0,0,30,,,,,,,,,
2520,Potion,2517,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,1500,,,,,,
2521,Potion,2521,0,Result,505506,None,,0,0,0,0,0,0,1,1,,,,,,,,
2522,Potion,2521,0,Material,500062,None,,0,0,0,0,0,0,8,,,,,,,,,
2523,Potion,2521,0,Material,500081,None,,0,0,0,0,0,0,30,,,,,,,,,
2524,Potion,2521,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,1500,,,,,,
2525,Potion,2525,0,Result,505507,None,,0,0,0,0,0,0,1,1,,,,,,,,
2526,Potion,2525,0,Material,500063,None,,0,0,0,0,0,0,15,,,,,,,,,
2527,Potion,2525,0,Material,500081,None,,0,0,0,0,0,0,45,,,,,,,,,
2528,Potion,2525,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,2000,,,,,,
2529,Potion,2529,0,Result,505508,None,,0,0,0,0,0,0,1,1,,,,,,,,
2530,Potion,2529,0,Material,500061,None,,0,0,0,0,0,0,15,,,,,,,,,
2531,Potion,2529,0,Material,500081,None,,0,0,0,0,0,0,45,,,,,,,,,
2532,Potion,2529,0,Cost,,None,,0,0,0,0,0,0,,,GuildBloodCrystal,2000,,,,,,
20000,Composition,510001,0,Result,410011,None,,0,731000000088,0,0,0,0,1,1,,,,,Combination_EnchantMaterial,,,
20001,Composition,510001,0,Material,510001,None,,0,0,0,0,0,0,1,,,,,,Combination_EnchantMaterial,,,
20002,Composition,510001,0,Material,410001,None,,0,0,0,0,0,0,15,,,,,,Combination_EnchantMaterial,,,
20003,Composition,510001,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_EnchantMaterial,,,
20004,Composition,510002,0,Result,410012,None,,0,731000000087,0,0,0,0,1,1,,,,,Combination_EnchantMaterial,,,
20005,Composition,510002,0,Material,510002,None,,0,0,0,0,0,0,1,,,,,,Combination_EnchantMaterial,,,
20006,Composition,510002,0,Material,410002,None,,0,0,0,0,0,0,15,,,,,,Combination_EnchantMaterial,,,
20007,Composition,510002,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_EnchantMaterial,,,
20008,Composition,510003,0,Result,410013,None,,0,731000000086,0,0,0,0,1,1,,,,,Combination_EnchantMaterial,,,
20009,Composition,510003,0,Material,510003,None,,0,0,0,0,0,0,1,,,,,,Combination_EnchantMaterial,,,
20010,Composition,510003,0,Material,410003,None,,0,0,0,0,0,0,15,,,,,,Combination_EnchantMaterial,,,
20011,Composition,510003,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_EnchantMaterial,,,
20012,Composition,510004,0,Result,420011,None,,0,531000020012,0,0,0,0,1,1,,,,,Combination_UpgradeMaterial,,,
20013,Composition,510004,0,Material,510004,None,,0,0,0,0,0,0,1,,,,,,Combination_UpgradeMaterial,,,
20014,Composition,510004,0,Material,420001,None,,0,0,0,0,0,0,10,,,,,,Combination_UpgradeMaterial,,,
20015,Composition,510004,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_UpgradeMaterial,,,
20016,Composition,510005,0,Result,420012,None,,0,531000020016,0,0,0,0,1,1,,,,,Combination_UpgradeMaterial,,,
20017,Composition,510005,0,Material,510005,None,,0,0,0,0,0,0,1,,,,,,Combination_UpgradeMaterial,,,
20018,Composition,510005,0,Material,420002,None,,0,0,0,0,0,0,10,,,,,,Combination_UpgradeMaterial,,,
20019,Composition,510005,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_UpgradeMaterial,,,
20020,Composition,510006,0,Result,420013,None,,0,531000020020,0,0,0,0,1,1,,,,,Combination_UpgradeMaterial,,,
20021,Composition,510006,0,Material,510006,None,,0,0,0,0,0,0,1,,,,,,Combination_UpgradeMaterial,,,
20022,Composition,510006,0,Material,420003,None,,0,0,0,0,0,0,10,,,,,,Combination_UpgradeMaterial,,,
20023,Composition,510006,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_UpgradeMaterial,,,
20024,Composition,510007,0,Result,490038,None,,0,531000020024,10006,0,731000004301,0,1,1,,,,,Combination_StoneForAbility,,,
20025,Composition,510007,0,Material,510007,None,,0,0,0,0,0,0,1,,,,,,Combination_StoneForAbility,,,
20026,Composition,510007,0,Material,490037,None,,0,0,0,0,0,0,3,,,,,,Combination_StoneForAbility,,,
20027,Composition,510007,0,Material,510101,None,,0,0,0,0,0,0,100,,,,,,Combination_StoneForAbility,,,
20028,Composition,510007,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_StoneForAbility,,,
20029,Composition,510008,0,Result,490037,None,,0,531000020024,10005,0,731000004301,0,1,1,,,,,Combination_StoneForAbility,,,
20030,Composition,510008,0,Material,510008,None,,0,0,0,0,0,0,1,,,,,,Combination_StoneForAbility,,,
20031,Composition,510008,0,Material,490027,None,,0,0,0,0,0,0,3,,,,,,Combination_StoneForAbility,,,
20032,Composition,510008,0,Material,510101,None,,0,0,0,0,0,0,100,,,,,,Combination_StoneForAbility,,,
20033,Composition,510008,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_StoneForAbility,,,
20034,Composition,510009,0,Result,490027,None,,0,531000020024,10004,0,731000004301,0,1,1,,,,,Combination_StoneForAbility,,,
20035,Composition,510009,0,Material,510009,None,,0,0,0,0,0,0,1,,,,,,Combination_StoneForAbility,,,
20036,Composition,510009,0,Material,510101,None,,0,0,0,0,0,0,100,,,,,,Combination_StoneForAbility,,,
20037,Composition,510009,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_StoneForAbility,,,
20667,Composition,510010,0,Result,490078,None,,0,531000020024,10007,0,731000004302,0,1,1,,,,,Combination_StoneForLimitBreak,,,
20668,Composition,510010,0,Material,510010,None,,0,0,0,0,0,0,1,,,,,,Combination_StoneForLimitBreak,,,
20669,Composition,510010,0,Material,490026,None,,0,0,0,0,0,0,1,,,,,,Combination_StoneForLimitBreak,,,
20670,Composition,510010,0,Material,510102,None,,0,0,0,0,0,0,30,,,,,,Combination_StoneForLimitBreak,,,
20671,Composition,510010,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_StoneForLimitBreak,,,
20038,Composition,510011,0,Result,490026,None,,0,531000020024,10006,0,731000004302,0,1,1,,,,,Combination_StoneForLimitBreak,,,
20039,Composition,510011,0,Material,510011,None,,0,0,0,0,0,0,1,,,,,,Combination_StoneForLimitBreak,,,
20040,Composition,510011,0,Material,510102,None,,0,0,0,0,0,0,100,,,,,,Combination_StoneForLimitBreak,,,
20041,Composition,510011,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_StoneForLimitBreak,,,
20042,Composition,510103,0,Result,911013,None,,0,531000020042,561000510103,0,0,0,1,1,,,,,Combination_Recipe,,,
20043,Composition,510103,0,Material,510103,None,,0,0,0,0,0,0,10,,,,,,Combination_Recipe,,,
20044,Composition,510103,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe,,,
20045,Composition,510012,0,Result,452003,None,,0,731000000179,0,0,0,0,1,1,,,,,Combination_Elixir,,,
20046,Composition,510012,0,Material,510012,None,,0,0,0,0,0,0,1,,,,,,Combination_Elixir,,,
20047,Composition,510012,0,Material,450001,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20048,Composition,510012,0,Material,450002,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20049,Composition,510012,0,Material,450003,None,,0,0,0,0,0,0,20,,,,,,Combination_Elixir,,,
20050,Composition,510012,0,Material,450004,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20051,Composition,510012,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Elixir,,,
20052,Composition,510013,0,Result,452004,None,,0,731000000201,0,0,0,0,1,1,,,,,Combination_Elixir,,,
20053,Composition,510013,0,Material,510013,None,,0,0,0,0,0,0,1,,,,,,Combination_Elixir,,,
20054,Composition,510013,0,Material,450001,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20055,Composition,510013,0,Material,450002,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20056,Composition,510013,0,Material,450003,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20057,Composition,510013,0,Material,450004,None,,0,0,0,0,0,0,20,,,,,,Combination_Elixir,,,
20058,Composition,510013,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Elixir,,,
20059,Composition,510014,0,Result,452001,None,,0,731000000181,0,0,0,0,1,1,,,,,Combination_Elixir,,,
20060,Composition,510014,0,Material,510014,None,,0,0,0,0,0,0,1,,,,,,Combination_Elixir,,,
20061,Composition,510014,0,Material,450001,None,,0,0,0,0,0,0,20,,,,,,Combination_Elixir,,,
20062,Composition,510014,0,Material,450002,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20063,Composition,510014,0,Material,450003,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20064,Composition,510014,0,Material,450004,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20065,Composition,510014,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Elixir,,,
20066,Composition,510015,0,Result,452002,None,,0,731000000136,0,0,0,0,1,1,,,,,Combination_Elixir,,,
20067,Composition,510015,0,Material,510015,None,,0,0,0,0,0,0,1,,,,,,Combination_Elixir,,,
20068,Composition,510015,0,Material,450001,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20069,Composition,510015,0,Material,450002,None,,0,0,0,0,0,0,20,,,,,,Combination_Elixir,,,
20070,Composition,510015,0,Material,450003,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20071,Composition,510015,0,Material,450004,None,,0,0,0,0,0,0,5,,,,,,Combination_Elixir,,,
20072,Composition,510015,0,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Elixir,,,
20073,Composition,701101,1,Result,911014,None,,0,531000020073,561000110010,0,0,0,1,1,,,,,Combination_Recipe01,,,
20074,Composition,701101,1,Material,701101,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20075,Composition,701101,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20076,Composition,701101,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20077,Composition,701102,1,Result,911014,None,,0,531000020073,561000110020,0,0,0,1,1,,,,,Combination_Recipe01,,,
20078,Composition,701102,1,Material,701102,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20079,Composition,701102,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20080,Composition,701102,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20081,Composition,701103,1,Result,911014,None,,0,531000020073,561000110030,0,0,0,1,1,,,,,Combination_Recipe01,,,
20082,Composition,701103,1,Material,701103,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20083,Composition,701103,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20084,Composition,701103,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20085,Composition,701104,1,Result,911014,None,,0,531000020073,561000110043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20086,Composition,701104,1,Material,701104,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20087,Composition,701104,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20088,Composition,701104,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20089,Composition,1701104,1,Result,911043,None,,0,531000020089,561000110043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20090,Composition,1701104,1,Material,701104,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20091,Composition,1701104,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20092,Composition,1701104,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20093,Composition,701105,1,Result,911014,None,,0,531000020073,561000110050,0,0,0,1,1,,,,,Combination_Recipe01,,,
20094,Composition,701105,1,Material,701105,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20095,Composition,701105,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20096,Composition,701105,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20105,Composition,701107,1,Result,911014,None,,0,531000020073,561000120010,0,0,0,1,1,,,,,Combination_Recipe01,,,
20106,Composition,701107,1,Material,701107,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20107,Composition,701107,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20108,Composition,701107,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20109,Composition,701108,1,Result,911014,None,,0,531000020073,10220678,0,0,0,1,1,,,,,Combination_Recipe01,,,
20110,Composition,701108,1,Material,701108,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20111,Composition,701108,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20112,Composition,701108,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20113,Composition,701109,1,Result,911014,None,,0,531000020073,561000120030,0,0,0,1,1,,,,,Combination_Recipe01,,,
20114,Composition,701109,1,Material,701109,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20115,Composition,701109,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20116,Composition,701109,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20117,Composition,701110,1,Result,911014,None,,0,531000020073,561000120043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20118,Composition,701110,1,Material,701110,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20119,Composition,701110,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20120,Composition,701110,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20121,Composition,1701110,1,Result,911043,None,,0,531000020089,561000120043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20122,Composition,1701110,1,Material,701110,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20123,Composition,1701110,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20124,Composition,1701110,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20125,Composition,701111,1,Result,911014,None,,0,531000020073,561000120050,0,0,0,1,1,,,,,Combination_Recipe01,,,
20126,Composition,701111,1,Material,701111,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20127,Composition,701111,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20128,Composition,701111,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20129,Composition,701112,1,Result,911014,None,,0,531000020073,561000120063,0,0,0,1,1,,,,,Combination_Recipe01,,,
20130,Composition,701112,1,Material,701112,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20131,Composition,701112,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20132,Composition,701112,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20133,Composition,1701112,1,Result,911043,None,,0,531000020089,561000120063,0,0,0,1,1,,,,,Combination_Recipe01,,,
20134,Composition,1701112,1,Material,701112,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20135,Composition,1701112,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20136,Composition,1701112,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20137,Composition,701113,1,Result,911014,None,,0,531000020073,561000130010,0,0,0,1,1,,,,,Combination_Recipe01,,,
20138,Composition,701113,1,Material,701113,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20139,Composition,701113,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20140,Composition,701113,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20141,Composition,701114,1,Result,911014,None,,0,531000020073,561000130020,0,0,0,1,1,,,,,Combination_Recipe01,,,
20142,Composition,701114,1,Material,701114,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20143,Composition,701114,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20144,Composition,701114,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20145,Composition,701115,1,Result,911014,None,,0,531000020073,561000130030,0,0,0,1,1,,,,,Combination_Recipe01,,,
20146,Composition,701115,1,Material,701115,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20147,Composition,701115,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20148,Composition,701115,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20149,Composition,701116,1,Result,911014,None,,0,531000020073,561000130043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20150,Composition,701116,1,Material,701116,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20151,Composition,701116,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20152,Composition,701116,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20153,Composition,1701116,1,Result,911043,None,,0,531000020089,561000130043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20154,Composition,1701116,1,Material,701116,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20155,Composition,1701116,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20156,Composition,1701116,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20157,Composition,701117,1,Result,911014,None,,0,531000020073,561000130050,0,0,0,1,1,,,,,Combination_Recipe01,,,
20158,Composition,701117,1,Material,701117,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20159,Composition,701117,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20160,Composition,701117,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20161,Composition,701118,1,Result,911014,None,,0,531000020073,561000130063,0,0,0,1,1,,,,,Combination_Recipe01,,,
20162,Composition,701118,1,Material,701118,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20163,Composition,701118,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20164,Composition,701118,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20165,Composition,1701118,1,Result,911043,None,,0,531000020089,561000130063,0,0,0,1,1,,,,,Combination_Recipe01,,,
20166,Composition,1701118,1,Material,701118,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20167,Composition,1701118,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20168,Composition,1701118,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20169,Composition,702101,1,Result,911014,None,,0,531000020073,561000140010,0,0,0,1,1,,,,,Combination_Recipe01,,,
20170,Composition,702101,1,Material,702101,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20171,Composition,702101,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20172,Composition,702101,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20173,Composition,702102,1,Result,911014,None,,0,531000020073,561000140020,0,0,0,1,1,,,,,Combination_Recipe01,,,
20174,Composition,702102,1,Material,702102,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20175,Composition,702102,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20176,Composition,702102,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20177,Composition,702103,1,Result,911014,None,,0,531000020073,561000140030,0,0,0,1,1,,,,,Combination_Recipe01,,,
20178,Composition,702103,1,Material,702103,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20179,Composition,702103,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20180,Composition,702103,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20181,Composition,702104,1,Result,911014,None,,0,531000020073,561000140043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20182,Composition,702104,1,Material,702104,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20183,Composition,702104,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20184,Composition,702104,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20185,Composition,1702104,1,Result,911043,None,,0,531000020089,561000140043,0,0,0,1,1,,,,,Combination_Recipe01,,,
20186,Composition,1702104,1,Material,702104,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20187,Composition,1702104,1,Material,510104,None,,0,0,0,0,0,0,1500,,,,,,Combination_Recipe01,,,
20188,Composition,1702104,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20189,Composition,702105,1,Result,911014,None,,0,531000020073,561000140050,0,0,0,1,1,,,,,Combination_Recipe01,,,
20190,Composition,702105,1,Material,702105,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20191,Composition,702105,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20192,Composition,702105,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20201,Composition,702107,1,Result,911014,None,,0,531000020073,561000150010,0,0,0,1,1,,,,,Combination_Recipe01,,,
20202,Composition,702107,1,Material,702107,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20203,Composition,702107,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20204,Composition,702107,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
20205,Composition,702108,1,Result,911014,None,,0,531000020073,561000150020,0,0,0,1,1,,,,,Combination_Recipe01,,,
20206,Composition,702108,1,Material,702108,None,,0,0,0,0,0,0,1,,,,,,Combination_Recipe01,,,
20207,Composition,702108,1,Material,510104,None,,0,0,0,0,0,0,500,,,,,,Combination_Recipe01,,,
20208,Composition,702108,1,Cost,,None,,0,0,0,0,0,0,,,Free,,,,Combination_Recipe01,,,
