Id,Name,EffectTypeName,Desc
810000302,Lv.2-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 20 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000303,Lv.3-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 30 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000304,Lv.4-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 40 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000305,Lv.5-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 50 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000306,Lv.6-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 60 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000307,Lv.7-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 70 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000308,Lv.8-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 80 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000309,Lv.9-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 90 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000310,Lv.10-Klan-Trank: ERF-Buff,@810000301,"Bei Benutzung wird erhaltene ERF um 100 % erhöht.
Der Effekt dauert 1 Stunde lang an."
30910245,Einfache Schokolade,,@910245
30910246,Milchschokolade,,@910246
30910247,Dunkle Schokolade,,@910247
30910248,Weiße Schokolade,,@910248
30910251,Amaretto-Schokolade,,@910251
